id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_HeadPass;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_LeadingToAttempt;value_BlockedY;value_RelatedError1Id;value_RightFooted;value_35Centre;value_GoalmouthZ;value_NotAssisted;value_RegularPlay;value_IndividualPlay;value_BlockedX;value_GoalmouthY;value_HighCentre;value_Standing;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_FlickOn;value_GkStart;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_LeftFooted;value_OutSwinger;value_AttemptedTackle;value_Foul;value_Direct;value_Head;value_NextEventGoalKick;value_GoalKick;value_High;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_Assist;value_IntentionalAssist;value_Blocked;value_SixYardBlocked;value_GkX;value_LowCentre;value_BigChance;value_GkY;value_SmallBoxRight;value_Assisted;value_SetPiece;value_SavedOffLine;value_LastLine;value_DefBlock;value_BlockedCross;value_Right;value_OutOfBoxCentre;value_HighRight;value_TouchTypeClearance;value_OutOfPlay;value_OverArm;value_SwitchOfPlay;value_LowLeft;value_Low;value_ShirtPull/Holding;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistType;value_GkYTimeOfGoal;value_BoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_LowRight;value_FantasyAssistedBy;value_CausingPlayer;value_TakeOnOvertake;value_RefereeDelay;value_DrinksBreak;value_FirstTouch;value_SwerveRight;value_MisHit;value_BoxDeepRight;value_Shove/Push;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Injury;value_SmallBoxCentre;value_Hands;value_Collected;value_InjuredPlayerId;value_VideoCoverageLost;value_ThroughBall;value_Straight;value_DrivenCross;value_Viral;value_BoxLeft;value_OutOfBoxDeepLeft;value_PullBack;value_GkKickFromHands;value_Volley;value_TempMissNotPassedGoalLine;value_FromCorner;value_NotPastGoalLine;value_CloseRight;value_FastBreak;value_SmallBoxLeft;value_Weak;value_CloseHigh;value_BoxRight;value_CaptainChange;value_TempBlocked;value_RecklessOffence;value_GkHoof;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732070167;6;49;1;0;11;eo64tqkioegeb09iice2hf8bt;1;44,4;32,5;2024-10-06T20:06:36.529Z;2024-10-06T20:06:37Z;[];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;0;11;Houston Dynamo II;11;MC;1,0
2732070205;7;1;1;0;11;eo64tqkioegeb09iice2hf8bt;1;42,5;33,0;2024-10-06T20:06:37.010Z;2024-10-06T20:06:39Z;[{'id': 5275229997, 'qualifierId': 213, 'value': '3.80'}, {'id': 5275229989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275229995, 'qualifierId': 212, 'value': '18.5'}, {'id': 5275229993, 'qualifierId': 141, 'value': '16.4'}, {'id': 5275229991, 'qualifierId': 140, 'value': '28.6'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;28,6;18,5;;3,8;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;28,6;16,4;;;;;;;;0;0;11;Houston Dynamo II;11;MC;1,0
2732070247;8;1;1;0;13;eo64tqkioegeb09iice2hf8bt;1;25,9;17,6;2024-10-06T20:06:39.266Z;2024-10-06T20:06:42Z;[{'id': 5275230259, 'qualifierId': 213, 'value': '2.63'}, {'id': 5275230257, 'qualifierId': 212, 'value': '23.9'}, {'id': 5275230251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275230253, 'qualifierId': 140, 'value': '6.0'}, {'id': 5275230255, 'qualifierId': 141, 'value': '34.8'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;6,0;23,9;;2,63;34,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;6,0;34,8;;;;;;;;0;0;13;Houston Dynamo II;13;DR;1,0
2732070273;9;1;1;0;16;eo64tqkioegeb09iice2hf8bt;1;5,9;34,8;2024-10-06T20:06:42.146Z;2024-10-10T02:17:50Z;[{'id': 5279685723, 'qualifierId': 1}, {'id': 5279685721, 'qualifierId': 157}, {'id': 5275230385, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275230393, 'qualifierId': 213, 'value': '6.13'}, {'id': 5275230389, 'qualifierId': 141, 'value': '28.6'}, {'id': 5275230387, 'qualifierId': 140, 'value': '31.3'}, {'id': 5275230391, 'qualifierId': 212, 'value': '27.0'}];5f17sgbv50uijg07qvpnejk0k;A. Milosevic;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;31,3;27,0;;6,13;28,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;31,3;28,6;;;;;;;;0;0;16;Houston Dynamo II;16;GK;1,0
2732070277;10;1;1;0;17;eo64tqkioegeb09iice2hf8bt;0;31,3;28,6;2024-10-06T20:06:42.845Z;2024-10-06T22:10:40Z;[{'id': 5275230401, 'qualifierId': 157}, {'id': 5275230403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275230405, 'qualifierId': 140, 'value': '35.1'}, {'id': 5275230413, 'qualifierId': 1}, {'id': 5275230409, 'qualifierId': 212, 'value': '4.0'}, {'id': 5275230407, 'qualifierId': 141, 'value': '29.4'}, {'id': 5275230411, 'qualifierId': 213, 'value': '0.14'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;35,1;4,0;;0,14;29,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;35,1;29,4;;;;;;;;0;0;17;Houston Dynamo II;17;MC;1,0
2732070337;7;1;1;0;20;7pmw399vh2v44cjle4fkklp1w;0;59,5;65,0;2024-10-06T20:06:45.635Z;2024-10-06T20:06:47Z;[{'id': 5275230737, 'qualifierId': 212, 'value': '35.4'}, {'id': 5275230741, 'qualifierId': 1}, {'id': 5275230739, 'qualifierId': 213, 'value': '0.43'}, {'id': 5275230729, 'qualifierId': 3}, {'id': 5275230735, 'qualifierId': 141, 'value': '86.9'}, {'id': 5275230733, 'qualifierId': 140, 'value': '90.1'}, {'id': 5275230731, 'qualifierId': 56, 'value': 'Left'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;90,1;35,4;;0,43;86,9;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;90,1;86,9;;;;;;;;0;0;20;Vancouver Whitecaps II;20;MC;1,0
2732070349;11;1;1;0;23;eo64tqkioegeb09iice2hf8bt;0;9,3;14,6;2024-10-06T20:06:48.845Z;2024-10-06T22:10:44Z;[{'id': 5275230895, 'qualifierId': 286}, {'id': 5275784729, 'qualifierId': 233, 'value': '8'}, {'id': 5275230889, 'qualifierId': 236}, {'id': 5275230787, 'qualifierId': 1}, {'id': 5275230775, 'qualifierId': 157}, {'id': 5275230781, 'qualifierId': 141, 'value': '15.0'}, {'id': 5275230779, 'qualifierId': 140, 'value': '13.6'}, {'id': 5275230785, 'qualifierId': 213, 'value': '0.06'}, {'id': 5275230783, 'qualifierId': 212, 'value': '4.5'}, {'id': 5275230777, 'qualifierId': 56, 'value': 'Back'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;13,6;4,5;;0,06;15,0;;1,0;1,0;1,0;8,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;13,6;15,0;;;;;;;;0;0;23;Houston Dynamo II;23;DR;1,0
2732070365;8;74;1;0;23;7pmw399vh2v44cjle4fkklp1w;1;90,1;86,9;2024-10-06T20:06:48.846Z;2024-10-06T22:10:44Z;[{'id': 5275230873, 'qualifierId': 285}, {'id': 5275230871, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275784765, 'qualifierId': 233, 'value': '11'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Blocked Pass;;;;;;;;;;;;;;;;;;;;11,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;23;Vancouver Whitecaps II;23;ML;1,0
2732070411;12;1;1;0;25;eo64tqkioegeb09iice2hf8bt;0;7,9;23,1;2024-10-06T20:06:50.802Z;2024-10-06T20:06:52Z;[{'id': 5275231087, 'qualifierId': 1}, {'id': 5275231075, 'qualifierId': 157}, {'id': 5275231085, 'qualifierId': 213, 'value': '6.07'}, {'id': 5275231077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275231083, 'qualifierId': 212, 'value': '23.0'}, {'id': 5275231081, 'qualifierId': 141, 'value': '16.1'}, {'id': 5275231079, 'qualifierId': 140, 'value': '29.3'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;29,3;23,0;;6,07;16,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;29,3;16,1;;;;;;;;0;0;25;Houston Dynamo II;25;DR;1,0
2732070459;9;1;1;0;28;7pmw399vh2v44cjle4fkklp1w;0;61,3;84,3;2024-10-06T20:06:53.941Z;2024-10-06T20:06:56Z;[{'id': 5275231511, 'qualifierId': 233, 'value': '13'}, {'id': 5275231507, 'qualifierId': 236}, {'id': 5275231519, 'qualifierId': 286}, {'id': 5275231379, 'qualifierId': 140, 'value': '65.5'}, {'id': 5275231381, 'qualifierId': 141, 'value': '86.6'}, {'id': 5275231377, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275231383, 'qualifierId': 212, 'value': '4.7'}, {'id': 5275231385, 'qualifierId': 213, 'value': '0.34'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;65,5;4,7;;0,34;86,6;;;;1,0;13,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;65,5;86,6;;;;;;;;0;0;28;Vancouver Whitecaps II;28;DC;1,0
2732070475;13;74;1;0;28;eo64tqkioegeb09iice2hf8bt;1;28,5;13,5;2024-10-06T20:06:53.942Z;2024-10-06T21:00:38Z;[{'id': 5275231547, 'qualifierId': 233, 'value': '9'}, {'id': 5275231491, 'qualifierId': 285}, {'id': 5275231489, 'qualifierId': 56, 'value': 'Back'}];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;mtg2ogllwcvj3jv7pajrujo4;Blocked Pass;;;;;;;;;;;;;;;;;;;;9,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;0;28;Houston Dynamo II;28;MC;1,0
2732070491;10;1;1;0;31;7pmw399vh2v44cjle4fkklp1w;1;64,1;86,3;2024-10-06T20:06:56.770Z;2024-10-06T20:06:58Z;[{'id': 5275231591, 'qualifierId': 140, 'value': '66.0'}, {'id': 5275231595, 'qualifierId': 212, 'value': '3.4'}, {'id': 5275231589, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275231593, 'qualifierId': 141, 'value': '90.3'}, {'id': 5275231597, 'qualifierId': 213, 'value': '0.94'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;66,0;3,4;;0,94;90,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;66,0;90,3;;;;;;;;0;0;31;Vancouver Whitecaps II;31;MC;1,0
2732070495;11;49;1;0;32;7pmw399vh2v44cjle4fkklp1w;1;66,0;90,3;2024-10-06T20:06:57.892Z;2024-10-06T20:06:58Z;[];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;mtg2ogllwcvj3jv7pajrujo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;32;Vancouver Whitecaps II;32;DC;1,0
2732070617;12;1;1;0;33;7pmw399vh2v44cjle4fkklp1w;1;65,6;95,4;2024-10-06T20:06:58.930Z;2024-10-06T20:07:05Z;[{'id': 5275232249, 'qualifierId': 140, 'value': '71.4'}, {'id': 5275232247, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275232253, 'qualifierId': 212, 'value': '6.2'}, {'id': 5275232255, 'qualifierId': 213, 'value': '0.16'}, {'id': 5275232251, 'qualifierId': 141, 'value': '96.8'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;71,4;6,2;;0,16;96,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;71,4;96,8;;;;;;;;0;0;33;Vancouver Whitecaps II;33;DC;1,0
2732070629;13;61;1;0;35;7pmw399vh2v44cjle4fkklp1w;0;71,4;96,8;2024-10-06T20:07:01.282Z;2024-10-06T22:15:51Z;[{'id': 5275232301, 'qualifierId': 56, 'value': 'Left'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;35;Vancouver Whitecaps II;35;ML;1,0
2732071197;14;5;1;0;36;eo64tqkioegeb09iice2hf8bt;1;24,7;-1,4;2024-10-06T20:07:02.242Z;2024-10-06T21:00:20Z;[{'id': 5275235421, 'qualifierId': 233, 'value': '14'}, {'id': 5275235399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275235401, 'qualifierId': 347}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Out;;;;;;;;;;;;;;;;;;;;14,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;0;36;Houston Dynamo II;36;MC;1,0
2732070649;14;5;1;0;36;7pmw399vh2v44cjle4fkklp1w;0;75,3;101,4;2024-10-06T20:07:02.242Z;2024-10-06T21:00:20Z;[{'id': 5275232405, 'qualifierId': 347}, {'id': 5275235443, 'qualifierId': 233, 'value': '14'}, {'id': 5275232401, 'qualifierId': 56, 'value': 'Left'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Out;;;;;;;;;;;;;;;;;;;;14,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;36;Vancouver Whitecaps II;36;ML;1,0
2732071223;15;1;1;1;12;eo64tqkioegeb09iice2hf8bt;1;24,2;0,0;2024-10-06T20:07:37.427Z;2024-10-06T20:07:38Z;[{'id': 5275235521, 'qualifierId': 140, 'value': '24.1'}, {'id': 5275235523, 'qualifierId': 141, 'value': '4.9'}, {'id': 5275235525, 'qualifierId': 212, 'value': '4.4'}, {'id': 5275235527, 'qualifierId': 213, 'value': '1.59'}, {'id': 5275235517, 'qualifierId': 107}, {'id': 5275235519, 'qualifierId': 56, 'value': 'Back'}];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;24,1;4,4;;1,59;4,9;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;24,1;4,9;;;;;;;;0;1;12;Houston Dynamo II;72;MC;1,0
2732071247;16;1;1;1;13;eo64tqkioegeb09iice2hf8bt;1;23,9;5,8;2024-10-06T20:07:38.691Z;2024-10-06T20:07:40Z;[{'id': 5275235663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275235667, 'qualifierId': 141, 'value': '4.0'}, {'id': 5275235671, 'qualifierId': 213, 'value': '3.65'}, {'id': 5275235665, 'qualifierId': 140, 'value': '21.8'}, {'id': 5275235669, 'qualifierId': 212, 'value': '2.5'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;21,8;2,5;;3,65;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;21,8;4,0;;;;;;;;0;1;13;Houston Dynamo II;73;MC;1,0
2732071269;17;1;1;1;15;eo64tqkioegeb09iice2hf8bt;0;21,9;3,5;2024-10-06T20:07:40.803Z;2024-10-06T20:07:42Z;[{'id': 5275235803, 'qualifierId': 212, 'value': '22.0'}, {'id': 5275235805, 'qualifierId': 213, 'value': '0.04'}, {'id': 5275235795, 'qualifierId': 157}, {'id': 5275235801, 'qualifierId': 141, 'value': '4.9'}, {'id': 5275235797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275235807, 'qualifierId': 1}, {'id': 5275235799, 'qualifierId': 140, 'value': '42.8'}];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;42,8;22,0;;0,04;4,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;42,8;4,9;;;;;;;;0;1;15;Houston Dynamo II;75;MC;1,0
2732071321;15;61;1;1;16;7pmw399vh2v44cjle4fkklp1w;1;66,1;95,6;2024-10-06T20:07:41.728Z;2024-10-06T22:10:51Z;[{'id': 5275236079, 'qualifierId': 56, 'value': 'Left'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;16;Vancouver Whitecaps II;76;ML;1,0
2732071337;16;5;1;1;17;7pmw399vh2v44cjle4fkklp1w;0;50,2;101,6;2024-10-06T20:07:43.283Z;2024-10-06T21:00:21Z;[{'id': 5275236185, 'qualifierId': 347}, {'id': 5275236183, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275236389, 'qualifierId': 233, 'value': '18'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Out;;;;;;;;;;;;;;;;;;;;18,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;17;Vancouver Whitecaps II;77;ML;1,0
2732071369;18;5;1;1;17;eo64tqkioegeb09iice2hf8bt;1;49,8;-1,6;2024-10-06T20:07:43.283Z;2024-10-06T21:00:21Z;[{'id': 5275236321, 'qualifierId': 347}, {'id': 5275236331, 'qualifierId': 233, 'value': '16'}, {'id': 5275236319, 'qualifierId': 56, 'value': 'Back'}];3jw4ui4rr60p2jb2rt9hhoetw;D. Ilić;;;mtg2ogllwcvj3jv7pajrujo4;Out;;;;;;;;;;;;;;;;;;;;16,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;17;Houston Dynamo II;77;MC;1,0
