id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_KickOff;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_Chipped;value_Foul;value_Direct;value_AttemptedTackle;value_InSwinger;value_Cross;value_Assist;value_IntentionalAssist;value_LeftFooted;value_FreeKickTaken;value_FirstTouch;value_GoalmouthZ;value_Head;value_High;value_GkY;value_RelatedEventId;value_GkX;value_GoalmouthY;value_Assisted;value_SetPiece;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_LayOff;value_Launch;value_HeadPass;value_TakeOnSpace;value_Unchallenged;value_TouchTypeControl;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_OutSwinger;value_FastBreak;value_RightFooted;value_LowLeft;value_BigChance;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_BoxRight;value_BlockedX;value_IndividualPlay;value_Deflection;value_SwerveRight;value_BlockedY;value_NotAssisted;value_Standing;value_Hands;value_Collected;value_MediumGkIntervention;value_OverArm;value_Shove/Push;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_ShirtPull/Holding;value_BlockedPass;value_ThroughBall;value_LastLine;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_Weak;value_CloseRight;value_RegularPlay;value_Left;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_OutOfBoxDeepRight;value_HighLeft;value_Volley;value_LowCentre;value_Stooping;value_BlockedCross;value_Right;value_CornerTaken;value_FromCorner;value_SmallBoxCentre;value_HighCentre;value_HighRight;value_ParriedSafe;value_Reaching;value_AerialFoul;value_LowRight;value_OutOfBoxCentre;value_Diving;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_BoxDeepLeft;value_TimeWasting;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_35Left;value_Dissent;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_CloseHigh;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_1On1;value_Feet;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700339349;237;44;1;29;45;1zgjjyruyufrkh4xjvryqsb1i;0;44,2;28,6;2024-07-11T22:33:23.812Z;2024-07-11T22:33:25Z;[{'id': 5100897723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100897731, 'qualifierId': 233, 'value': '254'}, {'id': 5100897725, 'qualifierId': 285}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dz5m52xyz92nsat8qdd9aeyvo;Aerial;;;;;;;;;;;;;;;;;;254,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;29;45;Chattanooga;1785;DL;1,0
2700339347;255;1;1;29;45;cwnjxlibb02fuh0vwgvac6h45;1;54,2;73,6;2024-07-11T22:33:23.898Z;2024-07-11T22:33:50Z;[{'id': 5100897717, 'qualifierId': 141, 'value': '62.0'}, {'id': 5100897711, 'qualifierId': 168}, {'id': 5100897721, 'qualifierId': 213, 'value': '5.73'}, {'id': 5100897713, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100897719, 'qualifierId': 212, 'value': '15.1'}, {'id': 5100897715, 'qualifierId': 140, 'value': '66.5'}, {'id': 5100897881, 'qualifierId': 210, 'value': '15'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;1,0;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,73;62,0;15,1;66,5;;;;;;;;;;;1,0;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;66,5;62,0;;;;;;;0;0;29;45;Philadelphia Union II;1785;FW;1,0
2700339353;256;15;1;29;52;cwnjxlibb02fuh0vwgvac6h45;1;84,9;56,3;2024-07-11T22:33:31.035Z;2024-07-12T10:16:19Z;[{'id': 5100897899, 'qualifierId': 147, 'value': '50.9'}, {'id': 5101130155, 'qualifierId': 133}, {'id': 5100897845, 'qualifierId': 72}, {'id': 5100897891, 'qualifierId': 102, 'value': '51.6'}, {'id': 5100897897, 'qualifierId': 146, 'value': '96.8'}, {'id': 5100897755, 'qualifierId': 17}, {'id': 5100897893, 'qualifierId': 103, 'value': '6.3'}, {'id': 5100897903, 'qualifierId': 233, 'value': '238'}, {'id': 5100897885, 'qualifierId': 29}, {'id': 5100897757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100897883, 'qualifierId': 78}, {'id': 5100897895, 'qualifierId': 215}, {'id': 5100897887, 'qualifierId': 55, 'value': '255'}, {'id': 5100897753, 'qualifierId': 22}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;dz5m52xyz92nsat8qdd9aeyvo;Attempt Saved;;;;;;;;;;;;;;;;;;238,0;;;;;;;;;;;;;;;;;;1,0;;;6,3;;;;255,0;;51,6;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;96,8;1,0;1,0;;50,9;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;96,8;50,9;51,6;6.3;255,0;4hdai9za2ls03tjpcw0ahu5wq;0;0;29;52;Philadelphia Union II;1792;FW;1,0
2700339359;238;10;1;29;52;1zgjjyruyufrkh4xjvryqsb1i;1;2,1;48,8;2024-07-11T22:33:31.135Z;2024-07-12T10:16:27Z;[{'id': 5101130169, 'qualifierId': 180}, {'id': 5100897797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101130171, 'qualifierId': 376}, {'id': 5100897813, 'qualifierId': 177}, {'id': 5100897795, 'qualifierId': 182}, {'id': 5100897853, 'qualifierId': 233, 'value': '256'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dz5m52xyz92nsat8qdd9aeyvo;Save;;;;;;;;;;;;;;;;;;256,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;29;52;Chattanooga;1792;GK;1,0
2700339363;239;52;1;29;56;1zgjjyruyufrkh4xjvryqsb1i;1;2,1;48,8;2024-07-11T22:33:34.645Z;2024-07-12T10:16:30Z;[{'id': 5101130187, 'qualifierId': 376}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dz5m52xyz92nsat8qdd9aeyvo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;29;56;Chattanooga;1796;GK;1,0
2700339387;240;1;1;30;18;1zgjjyruyufrkh4xjvryqsb1i;0;11,8;46,1;2024-07-11T22:33:56.958Z;2024-07-11T22:34:01Z;[{'id': 5100897993, 'qualifierId': 1}, {'id': 5100897981, 'qualifierId': 199}, {'id': 5100897987, 'qualifierId': 141, 'value': '62.9'}, {'id': 5100897985, 'qualifierId': 140, 'value': '68.3'}, {'id': 5100897989, 'qualifierId': 212, 'value': '60.4'}, {'id': 5100897983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100897991, 'qualifierId': 213, 'value': '0.19'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,19;62,9;60,4;68,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;68,3;62,9;;;;;;;0;0;30;18;Chattanooga;1818;GK;1,0
2700339385;257;44;1;30;22;cwnjxlibb02fuh0vwgvac6h45;1;34,9;45,1;2024-07-11T22:34:00.523Z;2024-07-11T22:34:02Z;[{'id': 5100898013, 'qualifierId': 233, 'value': '241'}, {'id': 5100897979, 'qualifierId': 285}, {'id': 5100897977, 'qualifierId': 56, 'value': 'Back'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;dz5m52xyz92nsat8qdd9aeyvo;Aerial;;;;;;;;;;;;;;;;;;241,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;30;22;Philadelphia Union II;1822;DC;1,0
2700339391;241;44;1;30;22;1zgjjyruyufrkh4xjvryqsb1i;0;65,1;54,9;2024-07-11T22:34:00.524Z;2024-07-11T22:34:02Z;[{'id': 5100898017, 'qualifierId': 233, 'value': '257'}, {'id': 5100898011, 'qualifierId': 286}, {'id': 5100898009, 'qualifierId': 56, 'value': 'Center'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;dz5m52xyz92nsat8qdd9aeyvo;Aerial;;;;;;;;;;;;;;;;;1,0;257,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;30;22;Chattanooga;1822;FW;1,0
2700339389;258;1;1;30;22;cwnjxlibb02fuh0vwgvac6h45;0;38,1;53,1;2024-07-11T22:34:00.819Z;2024-07-11T22:34:01Z;[{'id': 5100897997, 'qualifierId': 3}, {'id': 5100898001, 'qualifierId': 140, 'value': '53.8'}, {'id': 5100898007, 'qualifierId': 213, 'value': '0.79'}, {'id': 5100897999, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100898003, 'qualifierId': 141, 'value': '77.8'}, {'id': 5100898005, 'qualifierId': 212, 'value': '23.5'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,79;77,8;23,5;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;53,8;77,8;;;;;;;0;0;30;22;Philadelphia Union II;1822;DC;1,0
2700339393;242;1;1;30;24;1zgjjyruyufrkh4xjvryqsb1i;1;40,4;11,6;2024-07-11T22:34:02.707Z;2024-07-11T22:34:04Z;[{'id': 5100898027, 'qualifierId': 141, 'value': '9.4'}, {'id': 5100898021, 'qualifierId': 3}, {'id': 5100898025, 'qualifierId': 140, 'value': '59.9'}, {'id': 5100898029, 'qualifierId': 212, 'value': '20.5'}, {'id': 5100898023, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100898031, 'qualifierId': 213, 'value': '6.21'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;6,21;9,4;20,5;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,9;9,4;;;;;;;0;0;30;24;Chattanooga;1824;DR;1,0
2700339395;243;1;1;30;25;1zgjjyruyufrkh4xjvryqsb1i;0;59,9;9,4;2024-07-11T22:34:04.051Z;2024-07-11T22:34:06Z;[{'id': 5100898039, 'qualifierId': 141, 'value': '9.4'}, {'id': 5100898043, 'qualifierId': 213, 'value': '3.14'}, {'id': 5100898049, 'qualifierId': 236}, {'id': 5100898037, 'qualifierId': 140, 'value': '57.9'}, {'id': 5100898041, 'qualifierId': 212, 'value': '2.1'}, {'id': 5100898055, 'qualifierId': 286}, {'id': 5100898051, 'qualifierId': 233, 'value': '259'}, {'id': 5100898035, 'qualifierId': 56, 'value': 'Right'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;3,14;9,4;2,1;57,9;;;;1,0;259,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;57,9;9,4;;;;;;;0;0;30;25;Chattanooga;1825;MR;1,0
2700339397;259;74;1;30;25;cwnjxlibb02fuh0vwgvac6h45;1;44,3;78,8;2024-07-11T22:34:04.052Z;2024-07-11T22:45:41Z;[{'id': 5100898047, 'qualifierId': 285}, {'id': 5100898045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100898057, 'qualifierId': 233, 'value': '243'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dz5m52xyz92nsat8qdd9aeyvo;Blocked Pass;;;;;;;;;;;;;;;;;;243,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;30;25;Philadelphia Union II;1825;DL;1,0
2700339399;244;1;1;30;27;1zgjjyruyufrkh4xjvryqsb1i;1;60,2;20,5;2024-07-11T22:34:05.503Z;2024-07-12T10:17:07Z;[{'id': 5100898065, 'qualifierId': 141, 'value': '5.2'}, {'id': 5100898069, 'qualifierId': 213, 'value': '4.98'}, {'id': 5100898063, 'qualifierId': 140, 'value': '62.9'}, {'id': 5100898067, 'qualifierId': 212, 'value': '10.8'}, {'id': 5100898061, 'qualifierId': 56, 'value': 'Right'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;4,98;5,2;10,8;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;62,9;5,2;;;;;;;0;0;30;27;Chattanooga;1827;AMC;1,0
2700339407;245;1;1;30;29;1zgjjyruyufrkh4xjvryqsb1i;0;62,9;5,2;2024-07-11T22:34:08.097Z;2024-07-11T22:34:11Z;[{'id': 5100898105, 'qualifierId': 212, 'value': '22.5'}, {'id': 5100898099, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100898101, 'qualifierId': 140, 'value': '74.9'}, {'id': 5100898107, 'qualifierId': 213, 'value': '0.98'}, {'id': 5100898103, 'qualifierId': 141, 'value': '32.6'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,98;32,6;22,5;74,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;74,9;32,6;;;;;;;0;0;30;29;Chattanooga;1829;DR;1,0
2700339411;260;1;1;30;33;cwnjxlibb02fuh0vwgvac6h45;0;33,8;53,4;2024-07-11T22:34:11.411Z;2024-07-11T22:34:12Z;[{'id': 5100898113, 'qualifierId': 141, 'value': '60.3'}, {'id': 5100898115, 'qualifierId': 212, 'value': '11.5'}, {'id': 5100898117, 'qualifierId': 213, 'value': '0.42'}, {'id': 5100898109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100898111, 'qualifierId': 140, 'value': '43.8'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,42;60,3;11,5;43,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;43,8;60,3;;;;;;;0;0;30;33;Philadelphia Union II;1833;DC;1,0
2700339415;246;1;1;30;35;1zgjjyruyufrkh4xjvryqsb1i;0;71,6;43,6;2024-07-11T22:34:13.642Z;2024-07-11T22:34:14Z;[{'id': 5100898133, 'qualifierId': 140, 'value': '74.3'}, {'id': 5100898139, 'qualifierId': 213, 'value': '4.96'}, {'id': 5100898131, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100898137, 'qualifierId': 212, 'value': '11.4'}, {'id': 5100898135, 'qualifierId': 141, 'value': '27.4'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;4,96;27,4;11,4;74,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;74,3;27,4;;;;;;;0;0;30;35;Chattanooga;1835;DMC;1,0
2700339421;261;49;1;30;38;cwnjxlibb02fuh0vwgvac6h45;1;18,1;87,5;2024-07-11T22:34:16.916Z;2024-07-11T22:34:17Z;[];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dz5m52xyz92nsat8qdd9aeyvo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;30;38;Philadelphia Union II;1838;DL;1,0
2700339423;262;1;1;30;40;cwnjxlibb02fuh0vwgvac6h45;1;24,2;92,1;2024-07-11T22:34:18.883Z;2024-07-11T22:34:20Z;[{'id': 5100898165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100898173, 'qualifierId': 213, 'value': '5.32'}, {'id': 5100898169, 'qualifierId': 141, 'value': '83.6'}, {'id': 5100898171, 'qualifierId': 212, 'value': '7.0'}, {'id': 5100898167, 'qualifierId': 140, 'value': '28.0'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,32;83,6;7,0;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;28,0;83,6;;;;;;;0;0;30;40;Philadelphia Union II;1840;DL;1,0
2700339429;263;4;1;30;45;cwnjxlibb02fuh0vwgvac6h45;1;26,8;84,2;2024-07-11T22:34:23.531Z;2024-07-11T22:45:41Z;[{'id': 5100898203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100898209, 'qualifierId': 285}, {'id': 5100898207, 'qualifierId': 265}, {'id': 5100898201, 'qualifierId': 13}, {'id': 5100902039, 'qualifierId': 233, 'value': '247'}, {'id': 5100898205, 'qualifierId': 152}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dz5m52xyz92nsat8qdd9aeyvo;Foul;;;;;;;;;;;;;;;;;;247,0;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;30;45;Philadelphia Union II;1845;MC;1,0
2700339439;247;4;1;30;45;1zgjjyruyufrkh4xjvryqsb1i;0;73,2;15,8;2024-07-11T22:34:23.532Z;2024-07-11T22:45:41Z;[{'id': 5100898253, 'qualifierId': 286}, {'id': 5100902047, 'qualifierId': 233, 'value': '263'}, {'id': 5100898249, 'qualifierId': 152}, {'id': 5100898245, 'qualifierId': 13}, {'id': 5100898251, 'qualifierId': 265}, {'id': 5100898247, 'qualifierId': 56, 'value': 'Right'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;dz5m52xyz92nsat8qdd9aeyvo;Foul;;;;;;;;;;;;;;;;;1,0;263,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;30;45;Chattanooga;1845;AMC;1,0
2700339443;264;1;1;30;55;cwnjxlibb02fuh0vwgvac6h45;1;27,6;82,1;2024-07-11T22:34:33.868Z;2024-07-11T22:34:36Z;[{'id': 5100898275, 'qualifierId': 141, 'value': '64.0'}, {'id': 5100898273, 'qualifierId': 140, 'value': '20.7'}, {'id': 5100898279, 'qualifierId': 213, 'value': '4.18'}, {'id': 5100898269, 'qualifierId': 152}, {'id': 5100898277, 'qualifierId': 212, 'value': '14.3'}, {'id': 5100898267, 'qualifierId': 5}, {'id': 5100898271, 'qualifierId': 56, 'value': 'Back'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;4,18;64,0;14,3;20,7;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;20,7;64,0;;;;;;;0;0;30;55;Philadelphia Union II;1855;MC;1,0
2700339449;265;1;1;30;58;cwnjxlibb02fuh0vwgvac6h45;1;20,9;62,9;2024-07-11T22:34:36.234Z;2024-07-11T22:34:41Z;[{'id': 5100898327, 'qualifierId': 213, 'value': '5.09'}, {'id': 5100898321, 'qualifierId': 140, 'value': '31.1'}, {'id': 5100898319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100898323, 'qualifierId': 141, 'value': '22.7'}, {'id': 5100898325, 'qualifierId': 212, 'value': '29.4'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,09;22,7;29,4;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,1;22,7;;;;;;;0;0;30;58;Philadelphia Union II;1858;DC;1,0
2700339453;266;1;1;31;3;cwnjxlibb02fuh0vwgvac6h45;1;32,3;11,6;2024-07-11T22:34:41.275Z;2024-07-11T22:34:42Z;[{'id': 5100898349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100898355, 'qualifierId': 212, 'value': '12.7'}, {'id': 5100898353, 'qualifierId': 141, 'value': '2.2'}, {'id': 5100898357, 'qualifierId': 213, 'value': '5.76'}, {'id': 5100898351, 'qualifierId': 140, 'value': '42.8'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,76;2,2;12,7;42,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;42,8;2,2;;;;;;;0;0;31;3;Philadelphia Union II;1863;DC;1,0
