id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_RightFooted;value_Assist;value_IntentionalAssist;value_Cross;value_OutSwinger;value_GkX;value_BoxCentre;value_GoalmouthY;value_FromCorner;value_BlockedX;value_FirstTouch;value_GkY;value_Assisted;value_NotPastGoalLine;value_BlockedY;value_RelatedEventId;value_Head;value_GoalmouthZ;value_NotAssisted;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Volley;value_Weak;value_Standing;value_Hands;value_LowGkIntervention;value_Collected;value_GkKickFromHands;value_DeletedEventType;value_CloseRight;value_RegularPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LayOff;value_TouchTypePass;value_SwerveLeft;value_BoxLeft;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_SetPiece;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_High;value_IntendedTackleTarget;value_Shove/Push;value_HighClaim;value_HighGkIntervention;value_YellowCard;value_RecklessOffence;value_TakeOnSpace;value_Argument;value_PlayersCaughtOffside;value_NotVisible;value_ShirtPull/Holding;value_BoxRight;value_Blocked;value_DefBlock;value_Unchallenged;value_Diving;value_DrivenCross;value_Straight;value_FlickOn;value_FastBreak;value_CloseHigh;value_ThroughBall;value_CloseRightAndHigh;value_Dissent;value_Minutes;value_EndType;value_FloatedCross;value_SwitchOfPlay;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LowLeft;value_ParriedSafe;value_BoxDeepRight;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FollowsADribble;value_BlockedCross;value_HighCentre;value_Indirect;value_BoxDeepLeft;value_HighLeft;value_Fumble;value_Stooping;value_ParriedDanger;value_FollowsShotRebound;value_TempShotOn;value_Overrun;value_HighRight;value_LowRight;value_SmallBoxCentre;value_KeeperTouched;value_SwerveRight;value_MisHit;value_GkHoof;value_Sliding;value_OtherBodyPart;value_TimeWasting;value_Fingertip;value_SixYardBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684648485;206;1;1;21;48;cbip96wzs3jc2xadoluhhxotl;1;69,1;27,6;2024-05-09T02:25:44.927Z;2024-05-09T02:25:47Z;[{'id': 5014901459, 'qualifierId': 212, 'value': '9.1'}, {'id': 5014901457, 'qualifierId': 141, 'value': '16.4'}, {'id': 5014901461, 'qualifierId': 213, 'value': '5.30'}, {'id': 5014901453, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014901455, 'qualifierId': 140, 'value': '73.9'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;9,1;16,4;;5,3;;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;73,9;16,4;;;;;;;0;0;21;48;Houston Dynamo II;1308;MR;1,0
2684648489;207;1;1;21;51;cbip96wzs3jc2xadoluhhxotl;1;79,4;16,7;2024-05-09T02:25:47.296Z;2024-05-16T14:03:52Z;[{'id': 5014901485, 'qualifierId': 212, 'value': '8.1'}, {'id': 5014901483, 'qualifierId': 141, 'value': '28.5'}, {'id': 5014901481, 'qualifierId': 140, 'value': '80.2'}, {'id': 5014901479, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014901487, 'qualifierId': 213, 'value': '1.47'}, {'id': 5033360841, 'qualifierId': 210, 'value': '15'}];48vc423tkz4mx7oql1ahqneac;O. Alba;1,0;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;8,1;28,5;;1,47;;80,2;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;80,2;28,5;;;;;;;0;0;21;51;Houston Dynamo II;1311;DR;1,0
2684648501;208;15;1;21;52;cbip96wzs3jc2xadoluhhxotl;1;87,1;35,8;2024-05-09T02:25:49.120Z;2024-05-16T16:01:13Z;[{'id': 5033494193, 'qualifierId': 233, 'value': '747'}, {'id': 5033360861, 'qualifierId': 147, 'value': '36.8'}, {'id': 5014901531, 'qualifierId': 63}, {'id': 5033360845, 'qualifierId': 29}, {'id': 5033360853, 'qualifierId': 102, 'value': '50.7'}, {'id': 5033360859, 'qualifierId': 146, 'value': '88.0'}, {'id': 5033360847, 'qualifierId': 55, 'value': '207'}, {'id': 5033360777, 'qualifierId': 82}, {'id': 5033360865, 'qualifierId': 231, 'value': '47.5'}, {'id': 5033360773, 'qualifierId': 72}, {'id': 5033360843, 'qualifierId': 78}, {'id': 5014901529, 'qualifierId': 22}, {'id': 5014901533, 'qualifierId': 56, 'value': 'Center'}, {'id': 5033360855, 'qualifierId': 103, 'value': '19'}, {'id': 5033360857, 'qualifierId': 215}, {'id': 5033360863, 'qualifierId': 230, 'value': '98.2'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;cq0nhg28p3kjrvithchzjvdp0;Attempt Saved;;;;;;;;;;;;;;;;;;;;747,0;;;;;;;;;;;;;;;;98,2;;50,7;;88,0;;47,5;1,0;;36,8;207,0;;19,0;;;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;88,0;36,8;50,7;19;207,0;48vc423tkz4mx7oql1ahqneac;0;0;21;52;Houston Dynamo II;1312;MR;1,0
2688033829;747;10;1;21;53;7pmw399vh2v44cjle4fkklp1w;1;12,0;63,2;2024-05-09T02:25:49.220Z;2024-05-16T16:01:13Z;[{'id': 5033361265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5033361263, 'qualifierId': 94}, {'id': 5033494209, 'qualifierId': 233, 'value': '208'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;cq0nhg28p3kjrvithchzjvdp0;Save;;;;;;;;;;;;;;;;;;;;208,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;21;53;Real Monarchs;1313;DC;1,0
2688034619;748;54;1;21;53;7pmw399vh2v44cjle4fkklp1w;1;6,2;50,4;2024-05-09T02:25:49.887Z;2024-05-16T14:11:16Z;[{'id': 5033365989, 'qualifierId': 232}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Smother;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;21;53;Real Monarchs;1313;GK;1,0
2684648497;186;43;1;21;54;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-05-09T02:25:50.656Z;2024-05-09T02:26:05Z;[{'id': 5014901515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014901789, 'qualifierId': 144, 'value': '61'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;cq0nhg28p3kjrvithchzjvdp0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;21;54;Real Monarchs;1314;DC;1,0
2684648509;187;43;1;21;55;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-05-09T02:25:51.220Z;2024-05-16T14:04:05Z;[{'id': 5014901567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014901585, 'qualifierId': 177, 'value': '0'}, {'id': 5033361075, 'qualifierId': 144, 'value': '10'}, {'id': 5014901587, 'qualifierId': 179, 'value': '0'}, {'id': 5014901565, 'qualifierId': 182, 'value': '0'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;0,0;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;21;55;Real Monarchs;1315;GK;1,0
2684648513;188;52;1;21;56;7pmw399vh2v44cjle4fkklp1w;1;6,7;50,1;2024-05-09T02:25:52.171Z;2024-05-16T14:11:23Z;[{'id': 5033366165, 'qualifierId': 376}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;21;56;Real Monarchs;1316;GK;1,0
2684648535;189;1;1;22;5;7pmw399vh2v44cjle4fkklp1w;1;13,7;55,7;2024-05-09T02:26:01.809Z;2024-05-09T02:26:03Z;[{'id': 5014901749, 'qualifierId': 140, 'value': '25.8'}, {'id': 5014901755, 'qualifierId': 213, 'value': '1.08'}, {'id': 5014901751, 'qualifierId': 141, 'value': '91.0'}, {'id': 5014901747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014901753, 'qualifierId': 212, 'value': '27.2'}, {'id': 5014901745, 'qualifierId': 123}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;27,2;91,0;;1,08;;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;25,8;91,0;;;;;;;0;0;22;5;Real Monarchs;1325;GK;1,0
2684648549;190;1;1;22;6;7pmw399vh2v44cjle4fkklp1w;1;25,7;90,5;2024-05-09T02:26:02.936Z;2024-05-09T02:26:06Z;[{'id': 5014901801, 'qualifierId': 141, 'value': '73.2'}, {'id': 5014901799, 'qualifierId': 140, 'value': '13.8'}, {'id': 5014901803, 'qualifierId': 212, 'value': '17.2'}, {'id': 5014901797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014901805, 'qualifierId': 213, 'value': '3.90'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;17,2;73,2;;3,9;;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;13,8;73,2;;;;;;;0;0;22;6;Real Monarchs;1326;DC;1,0
2684648563;191;1;1;22;10;7pmw399vh2v44cjle4fkklp1w;1;12,8;70,5;2024-05-09T02:26:06.808Z;2024-05-09T02:26:10Z;[{'id': 5014901901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014901907, 'qualifierId': 212, 'value': '31.0'}, {'id': 5014901909, 'qualifierId': 213, 'value': '4.62'}, {'id': 5014901905, 'qualifierId': 141, 'value': '25.1'}, {'id': 5014901903, 'qualifierId': 140, 'value': '10.0'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;31,0;25,1;;4,62;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;10,0;25,1;;;;;;;0;0;22;10;Real Monarchs;1330;DC;1,0
2684648575;192;1;1;22;13;7pmw399vh2v44cjle4fkklp1w;0;11,9;23,5;2024-05-09T02:26:10.120Z;2024-05-09T02:26:13Z;[{'id': 5014901943, 'qualifierId': 213, 'value': '6.24'}, {'id': 5014901937, 'qualifierId': 140, 'value': '65.1'}, {'id': 5014901941, 'qualifierId': 212, 'value': '55.9'}, {'id': 5014901935, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014901939, 'qualifierId': 141, 'value': '20.2'}, {'id': 5014901945, 'qualifierId': 1}, {'id': 5014901933, 'qualifierId': 155}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;55,9;20,2;;6,24;;65,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;65,1;20,2;;;;;;;0;0;22;13;Real Monarchs;1333;DL;1,0
2684648583;209;1;1;22;18;cbip96wzs3jc2xadoluhhxotl;1;34,4;83,3;2024-05-09T02:26:14.247Z;2024-05-09T02:26:15Z;[{'id': 5014901987, 'qualifierId': 213, 'value': '3.99'}, {'id': 5014901979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014901985, 'qualifierId': 212, 'value': '11.6'}, {'id': 5014901977, 'qualifierId': 3}, {'id': 5014901981, 'qualifierId': 140, 'value': '27.1'}, {'id': 5014901983, 'qualifierId': 141, 'value': '70.5'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;11,6;70,5;;3,99;;27,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;27,1;70,5;;;;;;;0;0;22;18;Houston Dynamo II;1338;DC;1,0
2684648599;210;1;1;22;19;cbip96wzs3jc2xadoluhhxotl;1;26,2;70,0;2024-05-09T02:26:15.799Z;2024-05-09T02:26:21Z;[{'id': 5014902101, 'qualifierId': 213, 'value': '3.49'}, {'id': 5014902097, 'qualifierId': 141, 'value': '62.1'}, {'id': 5014902095, 'qualifierId': 140, 'value': '12.3'}, {'id': 5014902091, 'qualifierId': 3}, {'id': 5014902099, 'qualifierId': 212, 'value': '15.6'}, {'id': 5014902093, 'qualifierId': 56, 'value': 'Back'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;15,6;62,1;;3,49;;12,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;12,3;62,1;;;;;;;0;0;22;19;Houston Dynamo II;1339;DC;1,0
2684648601;211;52;1;22;24;cbip96wzs3jc2xadoluhhxotl;1;14,6;62,3;2024-05-09T02:26:20.944Z;2024-05-16T14:11:44Z;[{'id': 5033366473, 'qualifierId': 377}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;cq0nhg28p3kjrvithchzjvdp0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;22;24;Houston Dynamo II;1344;GK;1,0
2684648613;212;1;1;22;25;cbip96wzs3jc2xadoluhhxotl;1;14,6;62,3;2024-05-09T02:26:21.176Z;2024-05-09T02:26:23Z;[{'id': 5014902169, 'qualifierId': 212, 'value': '8.4'}, {'id': 5014902167, 'qualifierId': 141, 'value': '73.8'}, {'id': 5014902161, 'qualifierId': 123}, {'id': 5014902171, 'qualifierId': 213, 'value': '1.21'}, {'id': 5014902165, 'qualifierId': 140, 'value': '17.4'}, {'id': 5014902163, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;8,4;73,8;;1,21;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;17,4;73,8;;;;;;;0;0;22;25;Houston Dynamo II;1345;GK;1,0
2684648617;213;1;1;22;27;cbip96wzs3jc2xadoluhhxotl;1;17,5;74,1;2024-05-09T02:26:23.487Z;2024-05-09T02:26:24Z;[{'id': 5014902191, 'qualifierId': 140, 'value': '30.8'}, {'id': 5014902189, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014902197, 'qualifierId': 213, 'value': '5.86'}, {'id': 5014902193, 'qualifierId': 141, 'value': '64.8'}, {'id': 5014902195, 'qualifierId': 212, 'value': '15.3'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;15,3;64,8;;5,86;;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;30,8;64,8;;;;;;;0;0;22;27;Houston Dynamo II;1347;DC;1,0
2684648633;214;1;1;22;28;cbip96wzs3jc2xadoluhhxotl;1;31,5;64,8;2024-05-09T02:26:24.519Z;2024-05-09T02:26:28Z;[{'id': 5014902269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014902275, 'qualifierId': 212, 'value': '18.6'}, {'id': 5014902273, 'qualifierId': 141, 'value': '92.1'}, {'id': 5014902277, 'qualifierId': 213, 'value': '1.58'}, {'id': 5014902271, 'qualifierId': 140, 'value': '31.4'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;18,6;92,1;;1,58;;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;31,4;92,1;;;;;;;0;0;22;28;Houston Dynamo II;1348;MC;1,0
2684648647;215;1;1;22;32;cbip96wzs3jc2xadoluhhxotl;1;40,8;91,4;2024-05-09T02:26:28.191Z;2024-05-09T02:26:31Z;[{'id': 5014902339, 'qualifierId': 141, 'value': '96.6'}, {'id': 5014902335, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014902341, 'qualifierId': 212, 'value': '12.4'}, {'id': 5014902337, 'qualifierId': 140, 'value': '52.1'}, {'id': 5014902343, 'qualifierId': 213, 'value': '0.29'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;12,4;96,6;;0,29;;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;52,1;96,6;;;;;;;0;0;22;32;Houston Dynamo II;1352;DC;1,0
2684648667;216;1;1;22;35;cbip96wzs3jc2xadoluhhxotl;1;55,0;95,4;2024-05-09T02:26:31.768Z;2024-05-09T02:26:35Z;[{'id': 5014902443, 'qualifierId': 140, 'value': '53.5'}, {'id': 5014902445, 'qualifierId': 141, 'value': '75.9'}, {'id': 5014902449, 'qualifierId': 213, 'value': '4.59'}, {'id': 5014902447, 'qualifierId': 212, 'value': '13.4'}, {'id': 5014902441, 'qualifierId': 56, 'value': 'Center'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;13,4;75,9;;4,59;;53,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;53,5;75,9;;;;;;;0;0;22;35;Houston Dynamo II;1355;FW;1,0
2684648659;193;83;1;22;38;7pmw399vh2v44cjle4fkklp1w;0;38,2;26,3;2024-05-09T02:26:34.776Z;2024-05-09T02:37:14Z;[{'id': 5014919509, 'qualifierId': 399, 'value': '7ditqci7td8u4wj4dmirr3qzu'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;cq0nhg28p3kjrvithchzjvdp0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;22;38;Real Monarchs;1358;MC;1,0
2684648695;217;1;1;22;40;cbip96wzs3jc2xadoluhhxotl;1;54,6;65,1;2024-05-09T02:26:36.952Z;2024-05-09T02:26:40Z;[{'id': 5014902565, 'qualifierId': 155}, {'id': 5014902575, 'qualifierId': 213, 'value': '4.93'}, {'id': 5014902567, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014902571, 'qualifierId': 141, 'value': '21.0'}, {'id': 5014902569, 'qualifierId': 140, 'value': '60.8'}, {'id': 5014902573, 'qualifierId': 212, 'value': '30.7'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;30,7;21,0;;4,93;;60,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;60,8;21,0;;;;;;;0;0;22;40;Houston Dynamo II;1360;ML;1,0
2684648705;218;1;1;22;44;cbip96wzs3jc2xadoluhhxotl;1;64,8;22,8;2024-05-09T02:26:40.440Z;2024-05-09T02:26:42Z;[{'id': 5014902607, 'qualifierId': 141, 'value': '33.9'}, {'id': 5014902611, 'qualifierId': 213, 'value': '2.46'}, {'id': 5014902609, 'qualifierId': 212, 'value': '11.9'}, {'id': 5014902603, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014902605, 'qualifierId': 140, 'value': '56.0'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;11,9;33,9;;2,46;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;56,0;33,9;;;;;;;0;0;22;44;Houston Dynamo II;1364;DR;1,0
2684648723;219;1;1;22;46;cbip96wzs3jc2xadoluhhxotl;1;55,8;33,9;2024-05-09T02:26:42.640Z;2024-05-09T02:26:45Z;[{'id': 5014902695, 'qualifierId': 140, 'value': '54.0'}, {'id': 5014902701, 'qualifierId': 213, 'value': '1.70'}, {'id': 5014902693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014902699, 'qualifierId': 212, 'value': '14.3'}, {'id': 5014902697, 'qualifierId': 141, 'value': '54.8'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;14,3;54,8;;1,7;;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;54,0;54,8;;;;;;;0;0;22;46;Houston Dynamo II;1366;MC;1,0
