id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamKit;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Head;value_DeletedEventType;value_Defensive;value_TakeOnOvertake;value_Offensive;value_TouchTypeClearance;value_TakeOnSpace;value_Chipped;value_IntendedTackleTarget;value_OutSwinger;value_LeftFooted;value_Cross;value_Assist;value_RegularPlay;value_IntentionalAssist;value_FollowsADribble;value_GoalmouthZ;value_GkYTimeOfGoal;value_GoalmouthY;value_LowRight;value_GkY;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_RightFooted;value_RelatedEventId;value_GkX;value_Assisted;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_IndividualPlay;value_High;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_Left;value_Right;value_CornerTaken;value_BlockedX;value_FromCorner;value_FirstTouch;value_NotPastGoalLine;value_BlockedY;value_HighGkIntervention;value_InSwinger;value_CloseLeft;value_ThroughBall;value_LastLine;value_TouchTypeControl;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_PullBack;value_HighRight;value_BoxRight;value_Deflection;value_Standing;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_Blocked;value_BoxLeft;value_LowCentre;value_DefBlock;value_LowLeft;value_NotAssisted;value_SwerveLeft;value_Diving;value_Hands;value_MisHit;value_Volley;value_ShirtPull/Holding;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_FlickOn;value_Handball;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_GoalDisallowed;value_CloseHigh;value_CloseRight;value_Dissent;value_RecklessOffence;value_ThrowInSetPiece;value_Feet;value_Sliding;value_LowGkIntervention;value_KeeperThrow;value_PenaltyTakerId;value_Penalty;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_Scored;value_FastBreak;value_ParriedDanger;value_Fumble;value_OverArm;value_CoachId;value_SmallBoxCentre;value_OwnGoal;value_HitBar;value_HitWoodwork;value_Injury;value_InjuredPlayerId;value_LeadingToAttempt;value_RelatedError1Id;value_SwerveRight;value_1On1;value_GkHoof;value_OwnShotBlocked;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698759855;6;1;1;0;18;c7c4wwva2u1vb3rr7rwava044;1;23,0;72,6;2024-06-30T22:04:09.959Z;2024-06-30T22:04:12Z;[{'id': 5092246485, 'qualifierId': 212, 'value': '14.6'}, {'id': 5092246481, 'qualifierId': 141, 'value': '85.0'}, {'id': 5092246487, 'qualifierId': 213, 'value': '0.61'}, {'id': 5092246477, 'qualifierId': 140, 'value': '34.4'}, {'id': 5092246475, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;14,6;34,4;85,0;;;0,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;34,4;85,0;;;;;;;;0;0;18;Atlanta United II;18;DC;1,0
2698759865;7;1;1;0;19;c7c4wwva2u1vb3rr7rwava044;1;34,4;85,0;2024-06-30T22:04:10.630Z;2024-07-03T10:36:07Z;[{'id': 5092246551, 'qualifierId': 141, 'value': '77.6'}, {'id': 5092246555, 'qualifierId': 213, 'value': '5.68'}, {'id': 5092246547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092246553, 'qualifierId': 212, 'value': '8.8'}, {'id': 5092246549, 'qualifierId': 140, 'value': '41.3'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;8,8;41,3;77,6;;;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;41,3;77,6;;;;;;;;0;0;19;Atlanta United II;19;AML;1,0
2698759869;8;1;1;0;23;c7c4wwva2u1vb3rr7rwava044;0;41,3;77,6;2024-06-30T22:04:14.739Z;2024-07-03T10:36:34Z;[{'id': 5092246573, 'qualifierId': 141, 'value': '100.0'}, {'id': 5093745707, 'qualifierId': 156}, {'id': 5092246569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092246577, 'qualifierId': 213, 'value': '1.86'}, {'id': 5092246571, 'qualifierId': 140, 'value': '36.7'}, {'id': 5092246575, 'qualifierId': 212, 'value': '16.9'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;16,9;36,7;100,0;;;1,86;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;36,7;100,0;;;;;;;;0;0;23;Atlanta United II;23;AMC;1,0
2698759945;6;5;1;0;24;erwnez7ksfkns4dqmyr1fhbe;1;63,4;-1,4;2024-06-30T22:04:15.708Z;2024-06-30T22:17:13Z;[{'id': 5092246979, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092268963, 'qualifierId': 233, 'value': '9'}, {'id': 5092246983, 'qualifierId': 347}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;9,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;24;Inter Miami II;24;DL;1,0
2698759871;9;5;1;0;24;c7c4wwva2u1vb3rr7rwava044;0;36,6;101,4;2024-06-30T22:04:15.708Z;2024-06-30T22:17:13Z;[{'id': 5092246581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092268967, 'qualifierId': 233, 'value': '6'}, {'id': 5092246583, 'qualifierId': 347}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;0;24;Atlanta United II;24;DC;1,0
2698759957;7;1;1;0;36;erwnez7ksfkns4dqmyr1fhbe;0;63,5;0,0;2024-06-30T22:04:28.252Z;2024-07-03T10:36:49Z;[{'id': 5092247031, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092247035, 'qualifierId': 141, 'value': '5.2'}, {'id': 5092247039, 'qualifierId': 213, 'value': '0.25'}, {'id': 5092247029, 'qualifierId': 107}, {'id': 5092247033, 'qualifierId': 140, 'value': '80.1'}, {'id': 5092247037, 'qualifierId': 212, 'value': '18.0'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;18,0;80,1;5,2;;;0,25;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;80,1;5,2;;;;;;;;0;0;36;Inter Miami II;36;DR;1,0
2698759965;10;12;1;0;37;c7c4wwva2u1vb3rr7rwava044;1;24,7;95,8;2024-06-30T22:04:28.729Z;2024-07-03T10:36:52Z;[{'id': 5092247079, 'qualifierId': 213, 'value': '1.54'}, {'id': 5092247073, 'qualifierId': 140, 'value': '24.8'}, {'id': 5092247095, 'qualifierId': 167}, {'id': 5092247127, 'qualifierId': 15}, {'id': 5092247071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092247075, 'qualifierId': 141, 'value': '100.0'}, {'id': 5092247077, 'qualifierId': 212, 'value': '4.0'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dqeujsqevk58ugb3si5su4fmc;Clearance;;;;;;;;;;4,0;24,8;100,0;;;1,54;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;24,8;100,0;;;;;;;;0;0;37;Atlanta United II;37;DC;1,0
2698759983;8;5;1;0;38;erwnez7ksfkns4dqmyr1fhbe;1;74,6;-1,8;2024-06-30T22:04:30.150Z;2024-06-30T22:17:13Z;[{'id': 5092247195, 'qualifierId': 347}, {'id': 5092247207, 'qualifierId': 233, 'value': '11'}, {'id': 5092247193, 'qualifierId': 56, 'value': 'Right'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;11,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;38;Inter Miami II;38;DR;1,0
2698759969;11;5;1;0;38;c7c4wwva2u1vb3rr7rwava044;0;25,4;101,8;2024-06-30T22:04:30.150Z;2024-06-30T22:04:36Z;[{'id': 5092247091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092247215, 'qualifierId': 233, 'value': '8'}, {'id': 5092247093, 'qualifierId': 347}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;0;38;Atlanta United II;38;DC;1,0
2698759997;9;1;1;0;43;erwnez7ksfkns4dqmyr1fhbe;1;74,1;0,0;2024-06-30T22:04:35.314Z;2024-06-30T22:04:39Z;[{'id': 5092247265, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092247271, 'qualifierId': 212, 'value': '12.6'}, {'id': 5092247267, 'qualifierId': 140, 'value': '66.3'}, {'id': 5092247273, 'qualifierId': 213, 'value': '2.28'}, {'id': 5092247263, 'qualifierId': 107}, {'id': 5092247269, 'qualifierId': 141, 'value': '12.2'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;12,6;66,3;12,2;;;2,28;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,3;12,2;;;;;;;;0;0;43;Inter Miami II;43;DR;1,0
2698760015;10;1;1;0;46;erwnez7ksfkns4dqmyr1fhbe;1;65,2;8,8;2024-06-30T22:04:37.491Z;2024-07-03T10:37:04Z;[{'id': 5092247385, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092247387, 'qualifierId': 140, 'value': '51.4'}, {'id': 5092247393, 'qualifierId': 213, 'value': '3.48'}, {'id': 5092247391, 'qualifierId': 212, 'value': '15.3'}, {'id': 5092247389, 'qualifierId': 141, 'value': '1.4'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,3;51,4;1,4;;;3,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;51,4;1,4;;;;;;;;0;0;46;Inter Miami II;46;MC;1,0
2698760021;11;1;1;0;50;erwnez7ksfkns4dqmyr1fhbe;1;48,7;1,0;2024-06-30T22:04:41.803Z;2024-07-03T10:37:16Z;[{'id': 5092247433, 'qualifierId': 212, 'value': '24.6'}, {'id': 5092247429, 'qualifierId': 140, 'value': '45.9'}, {'id': 5092247435, 'qualifierId': 213, 'value': '1.69'}, {'id': 5092247431, 'qualifierId': 141, 'value': '36.9'}, {'id': 5092247427, 'qualifierId': 56, 'value': 'Back'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;24,6;45,9;36,9;;;1,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;45,9;36,9;;;;;;;;0;0;50;Inter Miami II;50;DC;1,0
2698760029;12;1;1;0;55;erwnez7ksfkns4dqmyr1fhbe;1;41,5;41,9;2024-06-30T22:04:46.701Z;2024-07-03T10:37:20Z;[{'id': 5092247491, 'qualifierId': 212, 'value': '12.3'}, {'id': 5092247489, 'qualifierId': 141, 'value': '47.3'}, {'id': 5092247485, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092247487, 'qualifierId': 140, 'value': '52.7'}, {'id': 5092247493, 'qualifierId': 213, 'value': '0.30'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;12,3;52,7;47,3;;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;52,7;47,3;;;;;;;;0;0;55;Inter Miami II;55;DC;1,0
2698760041;13;1;1;0;56;erwnez7ksfkns4dqmyr1fhbe;1;54,4;47,5;2024-06-30T22:04:47.901Z;2024-07-03T10:37:23Z;[{'id': 5092247553, 'qualifierId': 212, 'value': '17.6'}, {'id': 5092247547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092247555, 'qualifierId': 213, 'value': '3.02'}, {'id': 5092247551, 'qualifierId': 141, 'value': '50.6'}, {'id': 5092247549, 'qualifierId': 140, 'value': '37.8'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;17,6;37,8;50,6;;;3,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;37,8;50,6;;;;;;;;0;0;56;Inter Miami II;56;MC;1,0
2698760053;14;1;1;0;58;erwnez7ksfkns4dqmyr1fhbe;1;38,7;48,5;2024-06-30T22:04:49.451Z;2024-07-03T10:37:26Z;[{'id': 5092247609, 'qualifierId': 140, 'value': '47.5'}, {'id': 5092247611, 'qualifierId': 141, 'value': '73.6'}, {'id': 5092247615, 'qualifierId': 213, 'value': '1.07'}, {'id': 5092247613, 'qualifierId': 212, 'value': '19.4'}, {'id': 5092247607, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;19,4;47,5;73,6;;;1,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;47,5;73,6;;;;;;;;0;0;58;Inter Miami II;58;DC;1,0
2698760067;15;1;1;1;0;erwnez7ksfkns4dqmyr1fhbe;1;46,5;71,1;2024-06-30T22:04:51.451Z;2024-07-03T10:37:28Z;[{'id': 5092247689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092247691, 'qualifierId': 140, 'value': '38.2'}, {'id': 5092247695, 'qualifierId': 212, 'value': '18.8'}, {'id': 5092247693, 'qualifierId': 141, 'value': '46.6'}, {'id': 5092247697, 'qualifierId': 213, 'value': '4.23'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;18,8;38,2;46,6;;;4,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;38,2;46,6;;;;;;;;0;1;0;Inter Miami II;60;DC;1,0
2698760095;16;1;1;1;7;erwnez7ksfkns4dqmyr1fhbe;1;39,5;47,8;2024-06-30T22:04:59.299Z;2024-06-30T22:05:03Z;[{'id': 5092247847, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092247853, 'qualifierId': 212, 'value': '30.5'}, {'id': 5092247851, 'qualifierId': 141, 'value': '17.1'}, {'id': 5092247855, 'qualifierId': 213, 'value': '5.53'}, {'id': 5092247849, 'qualifierId': 140, 'value': '60.7'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;30,5;60,7;17,1;;;5,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;60,7;17,1;;;;;;;;0;1;7;Inter Miami II;67;DC;1,0
2698760101;17;61;1;1;10;erwnez7ksfkns4dqmyr1fhbe;0;60,2;18,8;2024-06-30T22:05:01.786Z;2024-07-03T10:37:39Z;[{'id': 5092247863, 'qualifierId': 56, 'value': 'Right'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;dqeujsqevk58ugb3si5su4fmc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;10;Inter Miami II;70;MR;1,0
2698760097;12;49;1;1;12;c7c4wwva2u1vb3rr7rwava044;1;38,3;89,3;2024-06-30T22:05:03.907Z;2024-06-30T22:51:54Z;[];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dqeujsqevk58ugb3si5su4fmc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;1;12;Atlanta United II;72;MC;1,0
2698760107;18;43;1;1;13;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-06-30T22:05:04.587Z;2024-06-30T22:05:07Z;[{'id': 5092247945, 'qualifierId': 144, 'value': '8'}, {'id': 5092247891, 'qualifierId': 56, 'value': 'Right'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;dqeujsqevk58ugb3si5su4fmc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;13;Inter Miami II;73;MC;1,0
2698760133;13;1;1;1;13;c7c4wwva2u1vb3rr7rwava044;1;37,1;88,4;2024-06-30T22:05:04.852Z;2024-06-30T22:05:09Z;[{'id': 5092247989, 'qualifierId': 140, 'value': '37.7'}, {'id': 5092247991, 'qualifierId': 141, 'value': '72.8'}, {'id': 5092247995, 'qualifierId': 213, 'value': '4.77'}, {'id': 5092247993, 'qualifierId': 212, 'value': '10.6'}, {'id': 5092247987, 'qualifierId': 56, 'value': 'Back'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;10,6;37,7;72,8;;;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;37,7;72,8;;;;;;;;0;1;13;Atlanta United II;73;MC;1,0
2698760111;19;43;1;1;13;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-06-30T22:05:05.050Z;2024-06-30T22:05:08Z;[{'id': 5092247985, 'qualifierId': 144, 'value': '61'}, {'id': 5092247899, 'qualifierId': 56, 'value': 'Right'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;dqeujsqevk58ugb3si5su4fmc;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;13;Inter Miami II;73;MC;1,0
2698760143;14;1;1;1;14;c7c4wwva2u1vb3rr7rwava044;1;38,1;65,5;2024-06-30T22:05:06.043Z;2024-07-03T10:37:51Z;[{'id': 5092248051, 'qualifierId': 212, 'value': '8.5'}, {'id': 5092248039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092248047, 'qualifierId': 141, 'value': '58.6'}, {'id': 5092248053, 'qualifierId': 213, 'value': '3.73'}, {'id': 5092248043, 'qualifierId': 140, 'value': '31.4'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;8,5;31,4;58,6;;;3,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;31,4;58,6;;;;;;;;0;1;14;Atlanta United II;74;AMC;1,0
2698760145;15;1;1;1;15;c7c4wwva2u1vb3rr7rwava044;1;31,4;58,4;2024-06-30T22:05:06.902Z;2024-07-03T10:37:55Z;[{'id': 5092248087, 'qualifierId': 212, 'value': '16.7'}, {'id': 5092248081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092248085, 'qualifierId': 141, 'value': '34.9'}, {'id': 5092248083, 'qualifierId': 140, 'value': '26.9'}, {'id': 5092248089, 'qualifierId': 213, 'value': '4.42'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;16,7;26,9;34,9;;;4,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;26,9;34,9;;;;;;;;0;1;15;Atlanta United II;75;MC;1,0
