id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_PullBack;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Cross;value_InSwinger;value_BlockedY;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FromCorner;value_BlockedX;value_GoalmouthY;value_FirstTouch;value_Assisted;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_Collected;value_Hands;value_Diving;value_Launch;value_DeletedEventType;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_HeadPass;value_AttemptedTackle;value_LayOff;value_IntentionalAssist;value_Assist;value_GkX;value_RightFooted;value_RegularPlay;value_GkY;value_Blocked;value_DefBlock;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_OverArm;value_Shove/Push;value_BoxLeft;value_Head;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BoxCentre;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowLeft;value_CloseLeft;value_SwerveRight;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Straight;value_NotPastGoalLine;value_NotAssisted;value_HighRight;value_FreeKick;value_Standing;value_ParriedSafe;value_CaptainChange;value_HighLeft;value_FastBreak;value_LeadingToGoal;value_RelatedError1Id;value_LowRight;value_FollowsADribble;value_HighClaim;value_RedCard;value_ProfessionalFoulLastMan;value_OverhitCross;value_Minutes;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_SwerveLeft;value_HitRightPost;value_HitWoodwork;value_High;value_EndType;value_Tactical;value_Deflection;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_SmallBoxCentre;value_NotVisible;value_BlockedPass;value_YellowCard;value_RecklessOffence;value_BlockedCross;value_SmallBoxRight;value_FlickOn;value_HighCentre;value_Penalty;value_AerialFoul;value_Volley;value_Overrun;value_DrinksBreak;value_OutSwinger;value_BoxDeepRight;value_GkKickFromHands;value_SixYardBlocked;value_LeadingToAttempt;value_35Centre;value_HitBar;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702169271;9;1;1;0;17;6gaq85erpkvbyxvivd96wuw44;1;42,0;92,3;2024-07-20T19:04:36.690Z;2024-07-20T19:04:40Z;[{'id': 5110932121, 'qualifierId': 141, 'value': '78.7'}, {'id': 5110932125, 'qualifierId': 213, 'value': '3.93'}, {'id': 5110932123, 'qualifierId': 212, 'value': '13.0'}, {'id': 5110932117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932119, 'qualifierId': 140, 'value': '33.3'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;78,7;;;3,93;33,3;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;33,3;78,7;;;;;;;;0;0;17;Tacoma Defiance;17;DC;1,0
2702169279;10;1;1;0;20;6gaq85erpkvbyxvivd96wuw44;1;29,4;76,6;2024-07-20T19:04:39.858Z;2024-07-20T19:04:44Z;[{'id': 5110932207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932215, 'qualifierId': 213, 'value': '4.31'}, {'id': 5110932213, 'qualifierId': 212, 'value': '27.9'}, {'id': 5110932211, 'qualifierId': 141, 'value': '38.9'}, {'id': 5110932209, 'qualifierId': 140, 'value': '19.0'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;38,9;;;4,31;19,0;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;19,0;38,9;;;;;;;;0;0;20;Tacoma Defiance;20;DC;1,0
2702169293;11;1;1;0;24;6gaq85erpkvbyxvivd96wuw44;1;19,6;33,6;2024-07-20T19:04:44.002Z;2024-07-20T19:04:54Z;[{'id': 5110932309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932311, 'qualifierId': 140, 'value': '25.5'}, {'id': 5110932315, 'qualifierId': 212, 'value': '12.8'}, {'id': 5110932313, 'qualifierId': 141, 'value': '17.1'}, {'id': 5110932317, 'qualifierId': 213, 'value': '5.22'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;17,1;;;5,22;25,5;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;25,5;17,1;;;;;;;;0;0;24;Tacoma Defiance;24;GK;1,0
2702169289;3;45;1;0;27;5icuo8utnztpsd9l03gdd68dl;0;70,2;82,4;2024-07-20T19:04:46.885Z;2024-07-20T19:05:16Z;[{'id': 5110933163, 'qualifierId': 233, 'value': '12'}, {'id': 5110932301, 'qualifierId': 286}, {'id': 5110932299, 'qualifierId': 56, 'value': 'Left'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;e8btgsftudhx89rtc3bsr4sus;Challenge;;;;;;;;;;;;;;;;;;12,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;27;Los Angeles II;27;FW;1,0
2702169295;12;3;1;0;27;6gaq85erpkvbyxvivd96wuw44;1;29,8;17,6;2024-07-20T19:04:46.885Z;2024-07-20T19:05:16Z;[{'id': 5110933017, 'qualifierId': 233, 'value': '3'}, {'id': 5110932323, 'qualifierId': 285}, {'id': 5110932321, 'qualifierId': 56, 'value': 'Back'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;e8btgsftudhx89rtc3bsr4sus;Take On;;;;;;;;;;;;;;;;;;3,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;27;Tacoma Defiance;27;DL;1,0
2702169303;4;83;1;0;29;5icuo8utnztpsd9l03gdd68dl;0;68,7;74,9;2024-07-20T19:04:48.645Z;2024-07-20T19:15:20Z;[{'id': 5110957407, 'qualifierId': 399, 'value': 'e2912gyiutvn3aky0z9ijz384'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;e8btgsftudhx89rtc3bsr4sus;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;29;Los Angeles II;29;FW;1,0
2702169319;13;1;1;0;29;6gaq85erpkvbyxvivd96wuw44;1;22,2;18,0;2024-07-20T19:04:48.850Z;2024-07-20T19:04:52Z;[{'id': 5110932433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932435, 'qualifierId': 140, 'value': '12.7'}, {'id': 5110932439, 'qualifierId': 212, 'value': '20.8'}, {'id': 5110932437, 'qualifierId': 141, 'value': '44.8'}, {'id': 5110932441, 'qualifierId': 213, 'value': '2.07'}];e2912gyiutvn3aky0z9ijz384;A. Sanders;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;44,8;;;2,07;12,7;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;12,7;44,8;;;;;;;;0;0;29;Tacoma Defiance;29;DL;1,0
2702169337;14;1;1;0;32;6gaq85erpkvbyxvivd96wuw44;1;12,7;44,8;2024-07-20T19:04:51.937Z;2024-07-20T19:04:54Z;[{'id': 5110932523, 'qualifierId': 212, 'value': '20.3'}, {'id': 5110932515, 'qualifierId': 140, 'value': '20.6'}, {'id': 5110932511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932519, 'qualifierId': 141, 'value': '72.1'}, {'id': 5110932527, 'qualifierId': 213, 'value': '1.15'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;72,1;;;1,15;20,6;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;20,6;72,1;;;;;;;;0;0;32;Tacoma Defiance;32;GK;1,0
2702169349;15;1;1;0;35;6gaq85erpkvbyxvivd96wuw44;1;20,6;72,1;2024-07-20T19:04:55.026Z;2024-07-20T19:04:57Z;[{'id': 5110932629, 'qualifierId': 141, 'value': '93.0'}, {'id': 5110932627, 'qualifierId': 140, 'value': '30.8'}, {'id': 5110932625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932633, 'qualifierId': 213, 'value': '0.93'}, {'id': 5110932631, 'qualifierId': 212, 'value': '17.8'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;93,0;;;0,93;30,8;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;30,8;93,0;;;;;;;;0;0;35;Tacoma Defiance;35;DC;1,0
2702169377;16;1;1;0;38;6gaq85erpkvbyxvivd96wuw44;1;30,3;92,6;2024-07-20T19:04:57.378Z;2024-07-20T19:05:04Z;[{'id': 5110932775, 'qualifierId': 1}, {'id': 5110932771, 'qualifierId': 212, 'value': '60.9'}, {'id': 5110932765, 'qualifierId': 56, 'value': 'Left'}, {'id': 5110932769, 'qualifierId': 141, 'value': '91.4'}, {'id': 5110932767, 'qualifierId': 140, 'value': '88.3'}, {'id': 5110932773, 'qualifierId': 213, 'value': '6.27'}, {'id': 5110932763, 'qualifierId': 155}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;91,4;;;6,27;88,3;60,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;88,3;91,4;;;;;;;;0;0;38;Tacoma Defiance;38;DC;1,0
2702169389;17;1;1;0;45;6gaq85erpkvbyxvivd96wuw44;0;98,6;69,5;2024-07-20T19:05:04.370Z;2024-07-20T19:05:19Z;[{'id': 5110932837, 'qualifierId': 212, 'value': '18.1'}, {'id': 5110932839, 'qualifierId': 213, 'value': '4.53'}, {'id': 5110932835, 'qualifierId': 141, 'value': '43.3'}, {'id': 5110932831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5110932877, 'qualifierId': 195}, {'id': 5110932833, 'qualifierId': 140, 'value': '95.4'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;43,3;;;4,53;95,4;18,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;95,4;43,3;;;;;;;;0;0;45;Tacoma Defiance;45;FWL;1,0
2702169395;5;12;1;0;47;5icuo8utnztpsd9l03gdd68dl;1;5,0;57,6;2024-07-20T19:05:06.596Z;2024-07-20T19:05:08Z;[{'id': 5110932873, 'qualifierId': 213, 'value': '2.61'}, {'id': 5110932863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110932865, 'qualifierId': 140, 'value': '0.0'}, {'id': 5110932869, 'qualifierId': 212, 'value': '7.2'}, {'id': 5110932867, 'qualifierId': 141, 'value': '62.9'}, {'id': 5110932893, 'qualifierId': 167}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;e8btgsftudhx89rtc3bsr4sus;Clearance;;;;;;;;;;62,9;;;2,61;0,0;7,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;0,0;62,9;;;;;;;;0;0;47;Los Angeles II;47;AMC;1,0
2702169399;6;6;1;0;48;5icuo8utnztpsd9l03gdd68dl;0;1,8;59,8;2024-07-20T19:05:07.320Z;2024-07-20T19:06:31Z;[{'id': 5110932933, 'qualifierId': 73}, {'id': 5110932931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110935247, 'qualifierId': 233, 'value': '18'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;e8btgsftudhx89rtc3bsr4sus;Corner Awarded;;;;;;;;;;;;;;;;;;18,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;0;48;Los Angeles II;48;AMC;1,0
2702169463;18;6;1;0;48;6gaq85erpkvbyxvivd96wuw44;1;98,2;40,2;2024-07-20T19:05:07.320Z;2024-07-20T19:06:31Z;[{'id': 5110933279, 'qualifierId': 75}, {'id': 5110933277, 'qualifierId': 56, 'value': 'Center'}, {'id': 5110935243, 'qualifierId': 233, 'value': '6'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;e8btgsftudhx89rtc3bsr4sus;Corner Awarded;;;;;;;;;;;;;;;;;;6,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;0;48;Tacoma Defiance;48;FWL;1,0
2702169533;19;1;1;1;15;6gaq85erpkvbyxvivd96wuw44;1;99,5;0,5;2024-07-20T19:05:35.187Z;2024-07-20T19:05:49Z;[{'id': 5110933637, 'qualifierId': 141, 'value': '8.9'}, {'id': 5110933639, 'qualifierId': 212, 'value': '10.7'}, {'id': 5110933635, 'qualifierId': 140, 'value': '90.9'}, {'id': 5110933631, 'qualifierId': 6}, {'id': 5110933633, 'qualifierId': 56, 'value': 'Right'}, {'id': 5110933641, 'qualifierId': 213, 'value': '2.58'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;8,9;;;2,58;90,9;10,7;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;90,9;8,9;;;;;;;;0;1;15;Tacoma Defiance;75;FWL;1,0
2702169537;20;1;1;1;18;6gaq85erpkvbyxvivd96wuw44;1;90,9;9,1;2024-07-20T19:05:37.777Z;2024-07-20T19:57:12Z;[{'id': 5110933659, 'qualifierId': 140, 'value': '85.1'}, {'id': 5110933657, 'qualifierId': 56, 'value': 'Right'}, {'id': 5110933663, 'qualifierId': 212, 'value': '6.1'}, {'id': 5110933661, 'qualifierId': 141, 'value': '9.7'}, {'id': 5110933665, 'qualifierId': 213, 'value': '3.07'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;9,7;;;3,07;85,1;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;85,1;9,7;;;;;;;;0;1;18;Tacoma Defiance;78;MC;1,0
2702169547;21;1;1;1;19;6gaq85erpkvbyxvivd96wuw44;1;85,1;9,7;2024-07-20T19:05:38.387Z;2024-07-20T19:05:39Z;[{'id': 5110933707, 'qualifierId': 140, 'value': '90.6'}, {'id': 5110933711, 'qualifierId': 212, 'value': '5.9'}, {'id': 5110933709, 'qualifierId': 141, 'value': '8.0'}, {'id': 5110933705, 'qualifierId': 56, 'value': 'Right'}, {'id': 5110933713, 'qualifierId': 213, 'value': '6.09'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;8,0;;;6,09;90,6;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;90,6;8,0;;;;;;;;0;1;19;Tacoma Defiance;79;DC;1,0
2702169559;22;1;1;1;19;6gaq85erpkvbyxvivd96wuw44;0;90,6;8,0;2024-07-20T19:05:39.217Z;2024-07-20T19:05:40Z;[{'id': 5110933769, 'qualifierId': 141, 'value': '14.6'}, {'id': 5110933767, 'qualifierId': 140, 'value': '88.4'}, {'id': 5110933773, 'qualifierId': 213, 'value': '2.05'}, {'id': 5110933771, 'qualifierId': 212, 'value': '5.0'}, {'id': 5110933765, 'qualifierId': 56, 'value': 'Right'}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;14,6;;;2,05;88,4;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;88,4;14,6;;;;;;;;0;1;19;Tacoma Defiance;79;FWL;1,0
2702169553;7;8;1;1;20;5icuo8utnztpsd9l03gdd68dl;1;14,8;82,1;2024-07-20T19:05:39.925Z;2024-07-20T19:05:40Z;[{'id': 5110933743, 'qualifierId': 56, 'value': 'Back'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;e8btgsftudhx89rtc3bsr4sus;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;1;20;Los Angeles II;80;AML;1,0
2702169575;8;12;1;1;22;5icuo8utnztpsd9l03gdd68dl;1;12,2;88,2;2024-07-20T19:05:42.260Z;2024-07-20T19:05:43Z;[{'id': 5110933869, 'qualifierId': 167}, {'id': 5110933861, 'qualifierId': 212, 'value': '9.4'}, {'id': 5110933859, 'qualifierId': 141, 'value': '100.0'}, {'id': 5110933857, 'qualifierId': 140, 'value': '12.5'}, {'id': 5110933863, 'qualifierId': 213, 'value': '1.54'}, {'id': 5110933855, 'qualifierId': 56, 'value': 'Back'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e8btgsftudhx89rtc3bsr4sus;Clearance;;;;;;;;;;100,0;;;1,54;12,5;9,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;12,5;100,0;;;;;;;;0;1;22;Los Angeles II;82;AMR;1,0
2702169581;23;61;1;1;23;6gaq85erpkvbyxvivd96wuw44;1;91,2;7,3;2024-07-20T19:05:42.585Z;2024-07-20T19:16:40Z;[{'id': 5110933875, 'qualifierId': 56, 'value': 'Right'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;23;Tacoma Defiance;83;DC;1,0
2702169577;9;5;1;1;23;5icuo8utnztpsd9l03gdd68dl;0;10,8;101,6;2024-07-20T19:05:42.720Z;2024-07-20T19:05:49Z;[{'id': 5110933867, 'qualifierId': 347}, {'id': 5110933865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5110934109, 'qualifierId': 233, 'value': '24'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e8btgsftudhx89rtc3bsr4sus;Out;;;;;;;;;;;;;;;;;;24,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;1;23;Los Angeles II;83;AMR;1,0
2702169617;24;5;1;1;23;6gaq85erpkvbyxvivd96wuw44;1;89,2;-1,6;2024-07-20T19:05:42.720Z;2024-07-20T19:16:44Z;[{'id': 5110934063, 'qualifierId': 347}, {'id': 5110934061, 'qualifierId': 56, 'value': 'Right'}, {'id': 5110934095, 'qualifierId': 233, 'value': '9'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Out;;;;;;;;;;;;;;;;;;9,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;23;Tacoma Defiance;83;DC;1,0
2702169681;25;1;1;1;35;6gaq85erpkvbyxvivd96wuw44;1;79,5;0,0;2024-07-20T19:05:54.370Z;2024-07-20T19:05:56Z;[{'id': 5110934381, 'qualifierId': 107}, {'id': 5110934385, 'qualifierId': 140, 'value': '70.0'}, {'id': 5110934383, 'qualifierId': 56, 'value': 'Right'}, {'id': 5110934389, 'qualifierId': 212, 'value': '10.8'}, {'id': 5110934387, 'qualifierId': 141, 'value': '5.3'}, {'id': 5110934391, 'qualifierId': 213, 'value': '2.75'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;5,3;;;2,75;70,0;10,8;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,0;5,3;;;;;;;;0;1;35;Tacoma Defiance;95;DR;1,0
2702169683;26;50;1;1;37;6gaq85erpkvbyxvivd96wuw44;1;73,4;7,6;2024-07-20T19:05:56.785Z;2024-07-20T19:05:59Z;[{'id': 5110934397, 'qualifierId': 286}, {'id': 5110934395, 'qualifierId': 56, 'value': 'Right'}, {'id': 5110934477, 'qualifierId': 233, 'value': '10'}];do2o6ka25talswmmillufejqi;D. Rosales;;;e8btgsftudhx89rtc3bsr4sus;Dispossessed;;;;;;;;;;;;;;;;;;10,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;1;37;Tacoma Defiance;97;MC;1,0
