id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_Offensive;value_DeletedEventType;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Cross;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_NotAssisted;value_GkX;value_GoalmouthY;value_GkY;value_HighLeft;value_NotVisible;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_BoxLeft;value_IndividualPlay;value_Deflection;value_KeeperTouched;value_LowLeft;value_GoalShotTimestamp;value_Assisted;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_FromCorner;value_BoxCentre;value_LowRight;value_Head;value_BlockedY;value_Standing;value_Hands;value_Collected;value_KeeperThrow;value_DefBlock;value_HighRight;value_RightFooted;value_HighClaim;value_High;value_Blocked;value_LowCentre;value_SwerveRight;value_CloseLeft;value_PullBack;value_Overrun;value_OverArm;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_GkKickFromHands;value_Volley;value_TacticalFoul;value_ByWall;value_SetPiece;value_TempShotOn;value_SmallBoxRight;value_SixYardBlocked;value_BlockedCross;value_LeadingToGoal;value_BigChance;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_OverhitCross;value_NotRetreating;value_RelatedError1Id;value_HighCentre;value_Fumble;value_ParriedDanger;value_OutSwinger;value_NotPastGoalLine;value_FastBreak;value_SecondYellow;value_TimeWasting;value_OutOfBoxDeepLeft;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710831167;521;44;2;70;55;1zgjjyruyufrkh4xjvryqsb1i;0;48,3;68,4;2024-08-18T21:23:36.300Z;2024-08-18T21:59:56Z;[{'id': 5158931523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158931525, 'qualifierId': 285}, {'id': 5158931579, 'qualifierId': 233, 'value': '602'}];c390qr85frsvwv3o1ybehjk7o;D. Rocio;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;;;;;602,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;70;55;Toronto II;4255;Sub;1,0
2710831165;603;1;2;70;55;29nx7yxy1rdqv2oobqn5pjf8p;0;51,3;32,8;2024-08-18T21:23:36.385Z;2024-08-18T21:24:01Z;[{'id': 5158931513, 'qualifierId': 212, 'value': '3.7'}, {'id': 5158931509, 'qualifierId': 140, 'value': '54.7'}, {'id': 5158931515, 'qualifierId': 213, 'value': '6.00'}, {'id': 5158931507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158931511, 'qualifierId': 141, 'value': '31.3'}, {'id': 5158931505, 'qualifierId': 3}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;54,7;;;31,3;6,0;3,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;54,7;31,3;;;;;;;;0;70;55;Philadelphia Union II;4255;MC;1,0
2710831175;522;61;2;70;55;1zgjjyruyufrkh4xjvryqsb1i;1;48,1;69,0;2024-08-18T21:23:36.781Z;2024-08-18T21:23:40Z;[{'id': 5158931559, 'qualifierId': 56, 'value': 'Back'}];c390qr85frsvwv3o1ybehjk7o;D. Rocio;;;eq3htncf011l0ji2pj0rvy1as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;70;55;Toronto II;4255;Sub;1,0
2710831187;604;1;2;70;59;29nx7yxy1rdqv2oobqn5pjf8p;1;59,1;41,5;2024-08-18T21:23:40.913Z;2024-08-18T21:23:42Z;[{'id': 5158931631, 'qualifierId': 141, 'value': '51.9'}, {'id': 5158931629, 'qualifierId': 140, 'value': '54.7'}, {'id': 5158931635, 'qualifierId': 213, 'value': '2.15'}, {'id': 5158931633, 'qualifierId': 212, 'value': '8.4'}, {'id': 5158931627, 'qualifierId': 56, 'value': 'Center'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;54,7;;;51,9;2,15;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;54,7;51,9;;;;;;;;0;70;59;Philadelphia Union II;4259;FWL;1,0
2710831193;605;1;2;71;1;29nx7yxy1rdqv2oobqn5pjf8p;1;54,7;51,9;2024-08-18T21:23:42.194Z;2024-08-18T21:23:43Z;[{'id': 5158931655, 'qualifierId': 140, 'value': '51.8'}, {'id': 5158931657, 'qualifierId': 141, 'value': '31.9'}, {'id': 5158931661, 'qualifierId': 213, 'value': '4.49'}, {'id': 5158931659, 'qualifierId': 212, 'value': '13.9'}, {'id': 5158931653, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;51,8;;;31,9;4,49;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;51,8;31,9;;;;;;;;0;71;1;Philadelphia Union II;4261;MC;1,0
2710831195;606;1;2;71;2;29nx7yxy1rdqv2oobqn5pjf8p;1;51,8;31,9;2024-08-18T21:23:43.154Z;2024-08-18T21:23:44Z;[{'id': 5158931683, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158931689, 'qualifierId': 212, 'value': '3.5'}, {'id': 5158931691, 'qualifierId': 213, 'value': '5.31'}, {'id': 5158931687, 'qualifierId': 141, 'value': '27.6'}, {'id': 5158931685, 'qualifierId': 140, 'value': '53.7'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;53,7;;;27,6;5,31;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;53,7;27,6;;;;;;;;0;71;2;Philadelphia Union II;4262;MC;1,0
2710831209;607;1;2;71;3;29nx7yxy1rdqv2oobqn5pjf8p;1;53,1;27,4;2024-08-18T21:23:44.241Z;2024-08-18T21:23:46Z;[{'id': 5158931763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158931769, 'qualifierId': 212, 'value': '20.7'}, {'id': 5158931765, 'qualifierId': 140, 'value': '33.8'}, {'id': 5158931771, 'qualifierId': 213, 'value': '2.93'}, {'id': 5158931767, 'qualifierId': 141, 'value': '33.9'}];dqxh3f9qy6lhrwabvnbb6erro;A. Dumitru;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;33,8;;;33,9;2,93;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;33,8;33,9;;;;;;;;0;71;3;Philadelphia Union II;4263;Sub;1,0
2710831227;608;1;2;71;5;29nx7yxy1rdqv2oobqn5pjf8p;1;34,2;37,3;2024-08-18T21:23:46.079Z;2024-08-18T21:23:49Z;[{'id': 5158931881, 'qualifierId': 213, 'value': '2.39'}, {'id': 5158931879, 'qualifierId': 212, 'value': '21.4'}, {'id': 5158931875, 'qualifierId': 140, 'value': '19.3'}, {'id': 5158931873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158931877, 'qualifierId': 141, 'value': '58.8'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;19,3;;;58,8;2,39;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;19,3;58,8;;;;;;;;0;71;5;Philadelphia Union II;4265;DC;1,0
2710831255;609;1;2;71;8;29nx7yxy1rdqv2oobqn5pjf8p;1;19,3;58,8;2024-08-18T21:23:49.393Z;2024-08-18T21:23:52Z;[{'id': 5158932021, 'qualifierId': 212, 'value': '10.6'}, {'id': 5158932017, 'qualifierId': 140, 'value': '27.0'}, {'id': 5158932023, 'qualifierId': 213, 'value': '5.58'}, {'id': 5158932019, 'qualifierId': 141, 'value': '48.8'}, {'id': 5158932015, 'qualifierId': 56, 'value': 'Back'}];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;27,0;;;48,8;5,58;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;27,0;48,8;;;;;;;;0;71;8;Philadelphia Union II;4268;GK;1,0
2710831277;610;1;2;71;11;29nx7yxy1rdqv2oobqn5pjf8p;0;26,4;48,8;2024-08-18T21:23:52.846Z;2024-08-18T21:23:55Z;[{'id': 5158932133, 'qualifierId': 1}, {'id': 5158932123, 'qualifierId': 140, 'value': '34.3'}, {'id': 5158932125, 'qualifierId': 141, 'value': '0.0'}, {'id': 5158932121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158932129, 'qualifierId': 213, 'value': '4.96'}, {'id': 5158932127, 'qualifierId': 212, 'value': '34.5'}, {'id': 5158932119, 'qualifierId': 155}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;34,3;;;0,0;4,96;34,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;34,3;0,0;;;;;;;;0;71;11;Philadelphia Union II;4271;MC;1,0
2710831331;523;5;2;71;13;1zgjjyruyufrkh4xjvryqsb1i;1;65,0;100,8;2024-08-18T21:23:54.894Z;2024-08-18T21:33:47Z;[{'id': 5158932405, 'qualifierId': 347}, {'id': 5158932409, 'qualifierId': 233, 'value': '611'}, {'id': 5158932403, 'qualifierId': 56, 'value': 'Left'}];c390qr85frsvwv3o1ybehjk7o;D. Rocio;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;1,0;611,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;71;13;Toronto II;4273;Sub;1,0
2710831281;611;5;2;71;13;29nx7yxy1rdqv2oobqn5pjf8p;0;35,0;-0,8;2024-08-18T21:23:54.894Z;2024-08-18T21:33:48Z;[{'id': 5158932425, 'qualifierId': 233, 'value': '523'}, {'id': 5158932139, 'qualifierId': 347}, {'id': 5158932137, 'qualifierId': 56, 'value': 'Back'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;1,0;523,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;71;13;Philadelphia Union II;4273;MC;1,0
2710831349;524;1;2;71;20;1zgjjyruyufrkh4xjvryqsb1i;1;63,8;100,0;2024-08-18T21:24:01.101Z;2024-08-18T21:24:05Z;[{'id': 5158932527, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158932531, 'qualifierId': 141, 'value': '93.3'}, {'id': 5158932529, 'qualifierId': 140, 'value': '57.1'}, {'id': 5158932539, 'qualifierId': 213, 'value': '3.82'}, {'id': 5158932535, 'qualifierId': 212, 'value': '9.0'}, {'id': 5158932525, 'qualifierId': 107}];dkkg923101zraafj7la0j8cus;J. Griffin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;57,1;;;93,3;3,82;9,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;57,1;93,3;;;;;;;;0;71;20;Toronto II;4280;Sub;1,0
2710831383;525;1;2;71;23;1zgjjyruyufrkh4xjvryqsb1i;1;57,1;88,8;2024-08-18T21:24:04.957Z;2024-08-18T21:24:09Z;[{'id': 5158932775, 'qualifierId': 141, 'value': '58.7'}, {'id': 5158932779, 'qualifierId': 213, 'value': '4.23'}, {'id': 5158932771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158932773, 'qualifierId': 140, 'value': '46.9'}, {'id': 5158932777, 'qualifierId': 212, 'value': '23.1'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;46,9;;;58,7;4,23;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;46,9;58,7;;;;;;;;0;71;23;Toronto II;4283;MC;1,0
2710831399;526;1;2;71;28;1zgjjyruyufrkh4xjvryqsb1i;1;52,9;51,0;2024-08-18T21:24:09.821Z;2024-08-18T21:24:12Z;[{'id': 5158932867, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158932869, 'qualifierId': 140, 'value': '56.4'}, {'id': 5158932873, 'qualifierId': 212, 'value': '21.7'}, {'id': 5158932875, 'qualifierId': 213, 'value': '4.88'}, {'id': 5158932871, 'qualifierId': 141, 'value': '19.6'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;56,4;;;19,6;4,88;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;56,4;19,6;;;;;;;;0;71;28;Toronto II;4288;DC;1,0
2710831467;527;1;2;71;30;1zgjjyruyufrkh4xjvryqsb1i;1;56,4;17,8;2024-08-18T21:24:11.885Z;2024-08-18T21:24:20Z;[{'id': 5158933229, 'qualifierId': 213, 'value': '1.95'}, {'id': 5158933221, 'qualifierId': 141, 'value': '51.2'}, {'id': 5158933211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158933215, 'qualifierId': 140, 'value': '47.8'}, {'id': 5158933225, 'qualifierId': 212, 'value': '24.4'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;47,8;;;51,2;1,95;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;47,8;51,2;;;;;;;;0;71;30;Toronto II;4290;DL;1,0
2710831505;528;1;2;71;39;1zgjjyruyufrkh4xjvryqsb1i;1;54,0;57,2;2024-08-18T21:24:20.062Z;2024-08-18T21:24:25Z;[{'id': 5158933415, 'qualifierId': 213, 'value': '5.09'}, {'id': 5158933409, 'qualifierId': 141, 'value': '2.0'}, {'id': 5158933405, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158933413, 'qualifierId': 212, 'value': '40.4'}, {'id': 5158933417, 'qualifierId': 1}, {'id': 5158933407, 'qualifierId': 140, 'value': '68.2'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;68,2;;;2,0;5,09;40,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;68,2;2,0;;;;;;;;0;71;39;Toronto II;4299;DC;1,0
2710831529;529;1;2;71;44;1zgjjyruyufrkh4xjvryqsb1i;0;67,9;3,2;2024-08-18T21:24:25.742Z;2024-08-18T21:24:29Z;[{'id': 5158933541, 'qualifierId': 141, 'value': '5.0'}, {'id': 5158933537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158933545, 'qualifierId': 213, 'value': '0.08'}, {'id': 5158933539, 'qualifierId': 140, 'value': '82.1'}, {'id': 5158933543, 'qualifierId': 212, 'value': '15.0'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;82,1;;;5,0;0,08;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;82,1;5,0;;;;;;;;0;71;44;Toronto II;4304;DC;1,0
2710831533;530;3;2;71;47;1zgjjyruyufrkh4xjvryqsb1i;0;84,2;4,4;2024-08-18T21:24:28.800Z;2024-08-18T21:34:01Z;[{'id': 5158933563, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158934699, 'qualifierId': 233, 'value': '612'}, {'id': 5158933565, 'qualifierId': 286}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;eq3htncf011l0ji2pj0rvy1as;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;612,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;71;47;Toronto II;4307;FW;1,0
2710831537;612;7;2;71;47;29nx7yxy1rdqv2oobqn5pjf8p;1;15,8;95,6;2024-08-18T21:24:28.801Z;2024-08-18T21:34:01Z;[{'id': 5158934691, 'qualifierId': 233, 'value': '530'}, {'id': 5158933583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158933585, 'qualifierId': 285}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Tackle;;;;;;;;;;;;;;;;;;;;;;;;530,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;71;47;Philadelphia Union II;4307;DC;1,0
2710831539;613;49;2;71;48;29nx7yxy1rdqv2oobqn5pjf8p;1;13,2;94,8;2024-08-18T21:24:30.001Z;2024-08-18T21:24:30Z;[];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;71;48;Philadelphia Union II;4308;DC;1,0
2710831553;614;12;2;71;49;29nx7yxy1rdqv2oobqn5pjf8p;1;13,6;97,2;2024-08-18T21:24:30.155Z;2024-08-18T21:24:38Z;[{'id': 5158933643, 'qualifierId': 140, 'value': '19.3'}, {'id': 5158933667, 'qualifierId': 167}, {'id': 5158933649, 'qualifierId': 213, 'value': '0.50'}, {'id': 5158933641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158933647, 'qualifierId': 212, 'value': '6.8'}, {'id': 5158933645, 'qualifierId': 141, 'value': '100.0'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Clearance;;;;;;;;;;19,3;;;100,0;0,5;6,8;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;19,3;100,0;;;;;;;;0;71;49;Philadelphia Union II;4309;DC;1,0
2710831569;531;5;2;71;49;1zgjjyruyufrkh4xjvryqsb1i;1;79,7;-1,7;2024-08-18T21:24:30.336Z;2024-08-18T21:33:48Z;[{'id': 5158933733, 'qualifierId': 233, 'value': '615'}, {'id': 5158933731, 'qualifierId': 347}, {'id': 5158933729, 'qualifierId': 56, 'value': 'Right'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;1,0;615,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;71;49;Toronto II;4309;FW;1,0
2710831557;615;5;2;71;49;29nx7yxy1rdqv2oobqn5pjf8p;0;20,3;101,7;2024-08-18T21:24:30.336Z;2024-08-18T21:33:48Z;[{'id': 5158933663, 'qualifierId': 347}, {'id': 5158933741, 'qualifierId': 233, 'value': '531'}, {'id': 5158933661, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;eq3htncf011l0ji2pj0rvy1as;Out;;;;;;;;;;;;;;;;;;;;;;;1,0;531,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;71;49;Philadelphia Union II;4309;DC;1,0
2710831585;532;1;2;71;54;1zgjjyruyufrkh4xjvryqsb1i;1;78,1;0,0;2024-08-18T21:24:35.822Z;2024-08-18T21:24:37Z;[{'id': 5158933813, 'qualifierId': 141, 'value': '8.9'}, {'id': 5158933811, 'qualifierId': 140, 'value': '58.3'}, {'id': 5158933809, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158933815, 'qualifierId': 212, 'value': '21.9'}, {'id': 5158933807, 'qualifierId': 107}, {'id': 5158933821, 'qualifierId': 1}, {'id': 5158933817, 'qualifierId': 213, 'value': '2.83'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;58,3;;;8,9;2,83;21,9;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;58,3;8,9;;;;;;;;0;71;54;Toronto II;4314;DC;1,0
