id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_FlickOn;value_DeletedEventType;value_TouchTypePass;value_OutSwinger;value_Cross;value_LeftFooted;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_PullBack;value_Right;value_SwerveRight;value_GoalmouthZ;value_Assisted;value_FirstTouch;value_BoxCentre;value_GoalmouthY;value_MisHit;value_RegularPlay;value_BigChance;value_RelatedEventId;value_GkY;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypeClearance;value_IntendedTackleTarget;value_Chipped;value_TakeOnSpace;value_SwitchOfPlay;value_TouchTypeControl;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_NextEventThrowIn;value_ThrowIn;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_NotAssisted;value_LowCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LowRight;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_Stooping;value_Overrun;value_High;value_HighCentre;value_HighGkIntervention;value_Caught;value_Reaching;value_OverArm;value_Foul;value_AttemptedTackle;value_Direct;value_NotPastGoalLine;value_Volley;value_HighLeft;value_ShirtPull/Holding;value_BlockedPass;value_TacticalFoul;value_YellowCard;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_AerialFoul;value_LeadingToAttempt;value_HighRight;value_SavedOffLine;value_RelatedError1Id;value_BoxLeft;value_LastLine;value_SixYardBlocked;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxLeft;value_LowLeft;value_CloseLeft;value_ThroughBall;value_FromCorner;value_MediumGkIntervention;value_GkKickFromHands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BlockedClearance;value_Minutes;value_GkHoof;value_EndType;value_FloatedCross;value_Straight;value_SmallBoxCentre;value_DrivenCross;value_BlockedCross;value_BoxRight;value_1On1;value_CloseRight;value_Deflection;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Unchallenged;value_HighClaim;value_OffTheBallFoul;value_Defensive1V1;value_Dissent;value_TimeWasting;value_OwnPlayer;value_OwnShotBlocked;value_SetPiece;value_TempBlocked;value_RecklessOffence;value_SecondYellow;value_Feet;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HitBar;value_HitWoodwork;value_HitRightPost;value_Saved;value_HitLeftPost;value_Missed;value_CloseHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663309715;277;1;1;28;7;dqx48fglv1l96cyrmjdod0xec;1;34,0;0,0;2024-03-24T23:31:52.322Z;2024-03-24T23:31:55Z;[{'id': 4899549411, 'qualifierId': 212, 'value': '10.2'}, {'id': 4899549403, 'qualifierId': 107}, {'id': 4899549409, 'qualifierId': 141, 'value': '13.7'}, {'id': 4899549413, 'qualifierId': 213, 'value': '1.73'}, {'id': 4899549405, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549407, 'qualifierId': 140, 'value': '32.5'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;32,5;;13,7;1,73;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;32,5;13,7;;;;;;;;0;28;7;North Texas;1687;DR;1,0
2663309721;278;1;1;28;10;dqx48fglv1l96cyrmjdod0xec;0;30,5;13,3;2024-03-24T23:31:55.090Z;2024-03-24T23:31:56Z;[{'id': 4899549441, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549449, 'qualifierId': 213, 'value': '5.86'}, {'id': 4899549447, 'qualifierId': 212, 'value': '14.4'}, {'id': 4899549443, 'qualifierId': 140, 'value': '43.0'}, {'id': 4899549445, 'qualifierId': 141, 'value': '4.7'}, {'id': 4899549439, 'qualifierId': 155}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;43,0;;4,7;5,86;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;43,0;4,7;;;;;;;;0;28;10;North Texas;1690;MC;1,0
2663309731;285;1;1;28;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;52,5;94,5;2024-03-24T23:31:57.334Z;2024-03-24T23:31:59Z;[{'id': 4899549511, 'qualifierId': 212, 'value': '7.5'}, {'id': 4899549503, 'qualifierId': 3}, {'id': 4899549509, 'qualifierId': 141, 'value': '90.6'}, {'id': 4899549505, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899549513, 'qualifierId': 213, 'value': '5.92'}, {'id': 4899549507, 'qualifierId': 140, 'value': '59.2'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;59,2;;90,6;5,92;7,5;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;59,2;90,6;;;;;;;;0;28;12;St. Louis City II;1692;DC;1,0
2663309733;286;49;1;28;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;59,0;91,8;2024-03-24T23:31:58.967Z;2024-03-24T23:31:59Z;[];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;28;14;St. Louis City II;1694;FWL;1,0
2663309735;279;61;1;28;15;dqx48fglv1l96cyrmjdod0xec;1;38,9;7,1;2024-03-24T23:31:59.713Z;2024-03-24T23:31:59Z;[{'id': 4899549521, 'qualifierId': 56, 'value': 'Back'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;budr6ifnm8qdr8n3gb8nvoahg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;28;15;North Texas;1695;MC;1,0
2663309737;287;1;1;28;15;99l7fsj6ykgbyqcb9zqqu9dgq;0;59,0;91,8;2024-03-24T23:31:59.767Z;2024-03-24T23:32:01Z;[{'id': 4899549525, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899549531, 'qualifierId': 212, 'value': '0.3'}, {'id': 4899549533, 'qualifierId': 213, 'value': '0.41'}, {'id': 4899549529, 'qualifierId': 141, 'value': '92.0'}, {'id': 4899549535, 'qualifierId': 1}, {'id': 4899549523, 'qualifierId': 157}, {'id': 4899549527, 'qualifierId': 140, 'value': '59.3'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;59,3;;92,0;0,41;0,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;59,3;92,0;;;;;;;;0;28;15;St. Louis City II;1695;FWL;1,0
2663309745;280;1;1;28;16;dqx48fglv1l96cyrmjdod0xec;1;32,4;2,8;2024-03-24T23:32:00.994Z;2024-03-24T23:32:03Z;[{'id': 4899549579, 'qualifierId': 140, 'value': '38.5'}, {'id': 4899549583, 'qualifierId': 212, 'value': '10.3'}, {'id': 4899549581, 'qualifierId': 141, 'value': '14.6'}, {'id': 4899549577, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549575, 'qualifierId': 3}, {'id': 4899549585, 'qualifierId': 213, 'value': '0.90'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;38,5;;14,6;0,9;10,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;38,5;14,6;;;;;;;;0;28;16;North Texas;1696;DR;1,0
2663309747;281;61;1;28;18;dqx48fglv1l96cyrmjdod0xec;1;38,7;15,2;2024-03-24T23:32:03.315Z;2024-03-24T23:32:03Z;[{'id': 4899549589, 'qualifierId': 56, 'value': 'Back'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;budr6ifnm8qdr8n3gb8nvoahg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;28;18;North Texas;1698;AMR;1,0
2663309751;282;49;1;28;20;dqx48fglv1l96cyrmjdod0xec;1;44,8;25,6;2024-03-24T23:32:04.786Z;2024-03-24T23:32:05Z;[];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;28;20;North Texas;1700;AMC;1,0
2663309759;283;1;1;28;21;dqx48fglv1l96cyrmjdod0xec;0;52,6;33,6;2024-03-24T23:32:05.953Z;2024-03-24T23:32:24Z;[{'id': 4899549665, 'qualifierId': 141, 'value': '49.3'}, {'id': 4899549659, 'qualifierId': 155}, {'id': 4899549671, 'qualifierId': 1}, {'id': 4899549661, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899549669, 'qualifierId': 213, 'value': '0.30'}, {'id': 4899549667, 'qualifierId': 212, 'value': '35.7'}, {'id': 4899549663, 'qualifierId': 140, 'value': '85.0'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;85,0;;49,3;0,3;35,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;85,0;49,3;;;;;;;;0;28;21;North Texas;1701;AMC;1,0
2663309763;288;52;1;28;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;14,8;52,1;2024-03-24T23:32:09.142Z;2024-03-29T12:03:42Z;[{'id': 4903301753, 'qualifierId': 376}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;budr6ifnm8qdr8n3gb8nvoahg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;28;24;St. Louis City II;1704;GK;1,0
2663309785;289;1;1;28;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;14,8;52,1;2024-03-24T23:32:09.350Z;2024-03-24T23:32:15Z;[{'id': 4899549815, 'qualifierId': 213, 'value': '5.16'}, {'id': 4899549809, 'qualifierId': 140, 'value': '21.2'}, {'id': 4899549811, 'qualifierId': 141, 'value': '31.7'}, {'id': 4899549807, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549805, 'qualifierId': 123}, {'id': 4899549813, 'qualifierId': 212, 'value': '15.4'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;21,2;;31,7;5,16;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;21,2;31,7;;;;;;;;0;28;24;St. Louis City II;1704;GK;1,0
2663309791;290;1;1;28;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,0;20,0;2024-03-24T23:32:15.398Z;2024-03-24T23:32:17Z;[{'id': 4899549839, 'qualifierId': 213, 'value': '1.74'}, {'id': 4899549831, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549833, 'qualifierId': 140, 'value': '24.7'}, {'id': 4899549837, 'qualifierId': 212, 'value': '34.0'}, {'id': 4899549841, 'qualifierId': 1}, {'id': 4899549835, 'qualifierId': 141, 'value': '69.3'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;24,7;;69,3;1,74;34,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;24,7;69,3;;;;;;;;0;28;30;St. Louis City II;1710;DR;1,0
2663309813;291;1;1;28;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,7;69,3;2024-03-24T23:32:17.542Z;2024-03-24T23:32:21Z;[{'id': 4899549953, 'qualifierId': 212, 'value': '8.5'}, {'id': 4899549951, 'qualifierId': 141, 'value': '56.9'}, {'id': 4899549949, 'qualifierId': 140, 'value': '25.6'}, {'id': 4899549947, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549955, 'qualifierId': 213, 'value': '4.82'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;25,6;;56,9;4,82;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;25,6;56,9;;;;;;;;0;28;33;St. Louis City II;1713;DC;1,0
2663309819;292;1;1;28;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;26,2;52,3;2024-03-24T23:32:21.783Z;2024-03-24T23:32:23Z;[{'id': 4899549979, 'qualifierId': 140, 'value': '45.2'}, {'id': 4899549983, 'qualifierId': 212, 'value': '20.1'}, {'id': 4899549981, 'qualifierId': 141, 'value': '48.8'}, {'id': 4899549977, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899549985, 'qualifierId': 213, 'value': '6.16'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;45,2;;48,8;6,16;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;45,2;48,8;;;;;;;;0;28;37;St. Louis City II;1717;MC;1,0
2663309829;293;1;1;28;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,8;48,8;2024-03-24T23:32:23.590Z;2024-03-24T23:32:26Z;[{'id': 4899550015, 'qualifierId': 141, 'value': '36.3'}, {'id': 4899550017, 'qualifierId': 212, 'value': '9.7'}, {'id': 4899550013, 'qualifierId': 140, 'value': '40.3'}, {'id': 4899550011, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899550019, 'qualifierId': 213, 'value': '4.21'}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;40,3;;36,3;4,21;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;40,3;36,3;;;;;;;;0;28;39;St. Louis City II;1719;FW;1,0
2663309827;284;83;1;28;41;dqx48fglv1l96cyrmjdod0xec;0;68,3;57,6;2024-03-24T23:32:25.889Z;2024-03-24T23:33:31Z;[{'id': 4899551499, 'qualifierId': 399, 'value': 'f3bqitwkt3mitemcjd61hi044'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;budr6ifnm8qdr8n3gb8nvoahg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;28;41;North Texas;1721;AML;1,0
2663309837;294;1;1;28;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,9;42,5;2024-03-24T23:32:26.775Z;2024-03-24T23:32:28Z;[{'id': 4899550055, 'qualifierId': 141, 'value': '28.0'}, {'id': 4899550053, 'qualifierId': 140, 'value': '28.2'}, {'id': 4899550057, 'qualifierId': 212, 'value': '13.4'}, {'id': 4899550059, 'qualifierId': 213, 'value': '3.97'}, {'id': 4899550051, 'qualifierId': 56, 'value': 'Back'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;28,2;;28,0;3,97;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;28,2;28,0;;;;;;;;0;28;42;St. Louis City II;1722;MC;1,0
2663309869;295;1;1;28;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,1;28,0;2024-03-24T23:32:28.774Z;2024-03-24T23:32:34Z;[{'id': 4899550235, 'qualifierId': 141, 'value': '43.8'}, {'id': 4899550233, 'qualifierId': 140, 'value': '10.8'}, {'id': 4899550237, 'qualifierId': 212, 'value': '21.1'}, {'id': 4899550239, 'qualifierId': 213, 'value': '2.61'}, {'id': 4899550231, 'qualifierId': 56, 'value': 'Back'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;10,8;;43,8;2,61;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;10,8;43,8;;;;;;;;0;28;44;St. Louis City II;1724;DL;1,0
2663309899;296;1;1;28;50;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,5;61,4;2024-03-24T23:32:34.791Z;2024-03-24T23:32:39Z;[{'id': 4899550423, 'qualifierId': 212, 'value': '61.4'}, {'id': 4899550419, 'qualifierId': 140, 'value': '63.2'}, {'id': 4899550427, 'qualifierId': 1}, {'id': 4899550421, 'qualifierId': 141, 'value': '97.2'}, {'id': 4899550415, 'qualifierId': 155}, {'id': 4899550417, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899550425, 'qualifierId': 213, 'value': '0.41'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;63,2;;97,2;0,41;61,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;63,2;97,2;;;;;;;;0;28;50;St. Louis City II;1730;GK;1,0
2663309905;285;45;1;28;55;dqx48fglv1l96cyrmjdod0xec;0;37,8;3,3;2024-03-24T23:32:39.510Z;2024-03-24T23:32:44Z;[{'id': 4899550437, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899550439, 'qualifierId': 285}, {'id': 4899550517, 'qualifierId': 233, 'value': '297'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;budr6ifnm8qdr8n3gb8nvoahg;Challenge;;;;;;;;;;;;;;;;;;;297,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;28;55;North Texas;1735;DR;1,0
2663309919;297;3;1;28;55;99l7fsj6ykgbyqcb9zqqu9dgq;1;62,2;96,7;2024-03-24T23:32:39.510Z;2024-03-29T12:03:59Z;[{'id': 4903301829, 'qualifierId': 464}, {'id': 4899550509, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899550513, 'qualifierId': 233, 'value': '285'}, {'id': 4899550511, 'qualifierId': 286}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;budr6ifnm8qdr8n3gb8nvoahg;Take On;;;;;;;;;;;;;;;;;;;285,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;28;55;St. Louis City II;1735;FWL;1,0
2663309917;286;45;1;28;58;dqx48fglv1l96cyrmjdod0xec;0;36,3;3,6;2024-03-24T23:32:42.434Z;2024-03-24T23:32:45Z;[{'id': 4899550523, 'qualifierId': 285}, {'id': 4899550563, 'qualifierId': 233, 'value': '298'}, {'id': 4899550521, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;budr6ifnm8qdr8n3gb8nvoahg;Challenge;;;;;;;;;;;;;;;;;;;298,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;28;58;North Texas;1738;DR;1,0
