id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamFormation;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_DeletedEventType;value_OutOfPlay;value_OppositeRelatedEventId;value_Left;value_DrivenCross;value_Assist;value_CornerTaken;value_IntentionalAssist;value_Cross;value_Straight;value_Chipped;value_RightFooted;value_Offensive;value_Defensive;value_GkX;value_GoalmouthY;value_FromCorner;value_High;value_GoalmouthZ;value_FirstTouch;value_Head;value_RelatedEventId;value_Assisted;value_BoxRight;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_TouchTypeClearance;value_InSwinger;value_BoxCentre;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_Injury;value_InjuredPlayerId;value_RecklessOffence;value_NotVisible;value_YellowCard;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_CausingPlayer;value_GkXTimeOfGoal;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighRight;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalShotGameClock;value_Right;value_Scored;value_Diving;value_HeadPass;value_ShirtPull/Holding;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_Defensive1V1;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_MediumGkIntervention;value_TouchTypeControl;value_PullBack;value_Overrun;value_2NdAssist;value_RegularPlay;value_SmallBoxRight;value_2NdRelatedEventId;value_LowCentre;value_2NdAssisted;value_LeftFooted;value_OutSwinger;value_TempBlocked;value_TacticalFoul;value_HighLeft;value_IndividualPlay;value_OutOfBoxCentre;value_DrinksBreak;value_RefereeDelay;value_LowLeft;value_SwerveLeft;value_OutOfBoxLeft;value_BlockedX;value_BlockedY;value_Stooping;value_Collected;value_Hands;value_GkKickFromHands;value_SetPiece;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_NotPastGoalLine;value_BoxLeft;value_MisHit;value_SmallBoxCentre;value_EndType;value_AerialFoul;value_BlockedPass;value_BlockedCross;value_FreeKick;value_SwerveRight;value_FlickOn;value_Blocked;value_DefBlock;value_GkHoof;value_HighCentre;value_Reaching;value_Caught;value_CloseHigh;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromShotOffTarget;value_OwnPlayer;value_BlockByHand;value_Handball;value_Fumble;value_Standing;value_ParriedDanger;value_ParriedSafe;value_CloseRight;value_CloseLeft;value_LeadingToGoal;value_RelatedError1Id;value_PersistentInfringement;value_OwnGoal;value_LowRight;value_GoesToPenalties;value_Saved;value_Missed;value_HitWoodwork;value_Strong;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695037159;122;1;1;15;47;2nnef9tr9g7m2s6n873qif95g;1;51,7;21,2;2024-06-07T23:20:17.358Z;2024-06-07T23:20:19Z;[{'id': 5071727097, 'qualifierId': 141, 'value': '18.5'}, {'id': 5071727099, 'qualifierId': 212, 'value': '15.8'}, {'id': 5071727101, 'qualifierId': 213, 'value': '3.26'}, {'id': 5071727093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071727095, 'qualifierId': 140, 'value': '36.8'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;36,8;;15,8;3,26;;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;36,8;18,5;;;;;;;;0;15;47;Orlando City B;947;MC;1,0
2695037167;123;1;1;15;50;2nnef9tr9g7m2s6n873qif95g;1;36,8;18,5;2024-06-07T23:20:19.790Z;2024-06-07T23:20:21Z;[{'id': 5071727149, 'qualifierId': 141, 'value': '66.9'}, {'id': 5071727155, 'qualifierId': 1}, {'id': 5071727145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071727151, 'qualifierId': 212, 'value': '32.9'}, {'id': 5071727153, 'qualifierId': 213, 'value': '1.62'}, {'id': 5071727147, 'qualifierId': 140, 'value': '35.4'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;35,4;;32,9;1,62;;66,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;35,4;66,9;;;;;;;;0;15;50;Orlando City B;950;DC;1,0
2695037179;124;1;1;15;51;2nnef9tr9g7m2s6n873qif95g;1;35,4;66,9;2024-06-07T23:20:21.262Z;2024-06-07T23:20:24Z;[{'id': 5071727207, 'qualifierId': 141, 'value': '92.8'}, {'id': 5071727211, 'qualifierId': 213, 'value': '0.55'}, {'id': 5071727209, 'qualifierId': 212, 'value': '33.9'}, {'id': 5071727203, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071727205, 'qualifierId': 140, 'value': '63.0'}, {'id': 5071727213, 'qualifierId': 1}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;63,0;;33,9;0,55;;92,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,0;92,8;;;;;;;;0;15;51;Orlando City B;951;DC;1,0
2695037193;125;1;1;15;54;2nnef9tr9g7m2s6n873qif95g;1;63,7;93,1;2024-06-07T23:20:24.487Z;2024-06-07T23:21:12Z;[{'id': 5071727301, 'qualifierId': 213, 'value': '5.81'}, {'id': 5071727293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071727299, 'qualifierId': 212, 'value': '40.3'}, {'id': 5071727297, 'qualifierId': 141, 'value': '66.0'}, {'id': 5071727303, 'qualifierId': 1}, {'id': 5071727295, 'qualifierId': 140, 'value': '97.8'}, {'id': 5071727291, 'qualifierId': 155}, {'id': 5071727885, 'qualifierId': 218}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;97,8;;40,3;5,81;;66,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;97,8;66,0;;;;;;;;0;15;54;Orlando City B;954;MC;1,0
2695037215;126;1;1;15;59;2nnef9tr9g7m2s6n873qif95g;1;96,7;66,4;2024-06-07T23:20:29.014Z;2024-06-07T23:21:12Z;[{'id': 5071727883, 'qualifierId': 22}, {'id': 5071727421, 'qualifierId': 140, 'value': '97.1'}, {'id': 5071727425, 'qualifierId': 212, 'value': '14.9'}, {'id': 5071727881, 'qualifierId': 154}, {'id': 5071727427, 'qualifierId': 213, 'value': '4.74'}, {'id': 5071727879, 'qualifierId': 210, 'value': '16'}, {'id': 5071727423, 'qualifierId': 141, 'value': '44.5'}, {'id': 5071727419, 'qualifierId': 56, 'value': 'Center'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;1,0;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;97,1;;14,9;4,74;;44,5;;;;;;;;16,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;97,1;44,5;;;;;;;;0;15;59;Orlando City B;959;MC;1,0
2695037217;127;16;1;16;0;2nnef9tr9g7m2s6n873qif95g;1;97,1;44,5;2024-06-07T23:20:29.998Z;2024-06-12T08:01:54Z;[{'id': 5071727553, 'qualifierId': 375, 'value': '16:00.070'}, {'id': 5071727435, 'qualifierId': 60}, {'id': 5071727915, 'qualifierId': 29}, {'id': 5071727433, 'qualifierId': 22}, {'id': 5071727919, 'qualifierId': 55, 'value': '126'}, {'id': 5071727917, 'qualifierId': 154}, {'id': 5071727437, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071727933, 'qualifierId': 216, 'value': '125'}, {'id': 5075756585, 'qualifierId': 78}, {'id': 5071727939, 'qualifierId': 231, 'value': '50.9'}, {'id': 5071727927, 'qualifierId': 214}, {'id': 5071727931, 'qualifierId': 217}, {'id': 5075756589, 'qualifierId': 396, 'value': '50.2'}, {'id': 5071727545, 'qualifierId': 72}, {'id': 5071727925, 'qualifierId': 103, 'value': '8.9'}, {'id': 5071727937, 'qualifierId': 230, 'value': '98.0'}, {'id': 5071727549, 'qualifierId': 374, 'value': '2024-06-08 00:20:29.709'}, {'id': 5075756587, 'qualifierId': 395, 'value': '0.6'}, {'id': 5071727923, 'qualifierId': 102, 'value': '48.5'}, {'id': 5071727929, 'qualifierId': 328}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;c6b4ivjalobve7kfbbii7gt1w;Goal;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;98,0;48,5;;;8,9;1,0;;126,0;1,0;;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;50,2;;;0,6;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;125,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;48,5;8.9;126,0;3jx1f1s8r150i6qo2juzooro4;;1;16;0;Orlando City B;960;FW;1,0
2695037365;135;1;1;17;9;479lsfr4cwlzewpbuda3y2xv4;1;49,9;50,1;2024-06-07T23:21:39.388Z;2024-06-08T00:01:17Z;[{'id': 5071728287, 'qualifierId': 212, 'value': '5.9'}, {'id': 5071728283, 'qualifierId': 140, 'value': '44.6'}, {'id': 5071728289, 'qualifierId': 213, 'value': '2.80'}, {'id': 5071728285, 'qualifierId': 141, 'value': '53.0'}, {'id': 5071728291, 'qualifierId': 279, 'value': 'G'}, {'id': 5071728281, 'qualifierId': 56, 'value': 'Back'}];c2b6h5zwjvzdvdcybyuqd6exg;J. Ellis;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;44,6;;5,9;2,8;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;44,6;53,0;;;;;;;;0;17;9;Carolina Core;1029;FW;1,0
2695037367;136;1;1;17;11;479lsfr4cwlzewpbuda3y2xv4;1;44,6;53,0;2024-06-07T23:21:41.368Z;2024-06-07T23:21:42Z;[{'id': 5071728301, 'qualifierId': 140, 'value': '41.5'}, {'id': 5071728305, 'qualifierId': 212, 'value': '9.6'}, {'id': 5071728299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071728307, 'qualifierId': 213, 'value': '4.37'}, {'id': 5071728303, 'qualifierId': 141, 'value': '39.7'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;41,5;;9,6;4,37;;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;41,5;39,7;;;;;;;;0;17;11;Carolina Core;1031;MC;1,0
2695037377;137;1;1;17;12;479lsfr4cwlzewpbuda3y2xv4;1;41,5;39,7;2024-06-07T23:21:42.618Z;2024-06-07T23:21:46Z;[{'id': 5071728381, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071728385, 'qualifierId': 141, 'value': '66.7'}, {'id': 5071728389, 'qualifierId': 213, 'value': '1.86'}, {'id': 5071728383, 'qualifierId': 140, 'value': '36.3'}, {'id': 5071728387, 'qualifierId': 212, 'value': '19.2'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;36,3;;19,2;1,86;;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;36,3;66,7;;;;;;;;0;17;12;Carolina Core;1032;MC;1,0
2695037381;138;1;1;17;16;479lsfr4cwlzewpbuda3y2xv4;1;36,3;66,7;2024-06-07T23:21:46.108Z;2024-06-07T23:21:48Z;[{'id': 5071728409, 'qualifierId': 140, 'value': '55.8'}, {'id': 5071728415, 'qualifierId': 213, 'value': '0.29'}, {'id': 5071728411, 'qualifierId': 141, 'value': '75.6'}, {'id': 5071728413, 'qualifierId': 212, 'value': '21.4'}, {'id': 5071728407, 'qualifierId': 56, 'value': 'Center'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;55,8;;21,4;0,29;;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;55,8;75,6;;;;;;;;0;17;16;Carolina Core;1036;DC;1,0
2695037387;139;1;1;17;18;479lsfr4cwlzewpbuda3y2xv4;1;56,2;77,3;2024-06-07T23:21:48.478Z;2024-06-07T23:21:50Z;[{'id': 5071728447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071728451, 'qualifierId': 141, 'value': '77.3'}, {'id': 5071728453, 'qualifierId': 212, 'value': '19.6'}, {'id': 5071728449, 'qualifierId': 140, 'value': '37.5'}, {'id': 5071728455, 'qualifierId': 213, 'value': '3.14'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;37,5;;19,6;3,14;;77,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;37,5;77,3;;;;;;;;0;17;18;Carolina Core;1038;AMC;1,0
2695037391;140;1;1;17;20;479lsfr4cwlzewpbuda3y2xv4;1;37,8;75,4;2024-06-07T23:21:50.437Z;2024-06-07T23:21:54Z;[{'id': 5071728475, 'qualifierId': 212, 'value': '9.9'}, {'id': 5071728471, 'qualifierId': 140, 'value': '34.4'}, {'id': 5071728477, 'qualifierId': 213, 'value': '4.34'}, {'id': 5071728473, 'qualifierId': 141, 'value': '61.8'}, {'id': 5071728469, 'qualifierId': 56, 'value': 'Back'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;34,4;;9,9;4,34;;61,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;34,4;61,8;;;;;;;;0;17;20;Carolina Core;1040;DC;1,0
2695037395;141;1;1;17;25;479lsfr4cwlzewpbuda3y2xv4;1;43,3;56,6;2024-06-07T23:21:54.858Z;2024-06-07T23:21:57Z;[{'id': 5071728501, 'qualifierId': 212, 'value': '19.9'}, {'id': 5071728497, 'qualifierId': 140, 'value': '45.8'}, {'id': 5071728503, 'qualifierId': 213, 'value': '4.84'}, {'id': 5071728499, 'qualifierId': 141, 'value': '27.6'}, {'id': 5071728495, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;45,8;;19,9;4,84;;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;45,8;27,6;;;;;;;;0;17;25;Carolina Core;1045;DC;1,0
2695037401;142;1;1;17;28;479lsfr4cwlzewpbuda3y2xv4;1;48,2;30,3;2024-06-07T23:21:57.662Z;2024-06-07T23:22:01Z;[{'id': 5071728531, 'qualifierId': 140, 'value': '71.6'}, {'id': 5071728535, 'qualifierId': 212, 'value': '29.8'}, {'id': 5071728529, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071728533, 'qualifierId': 141, 'value': '5.5'}, {'id': 5071728537, 'qualifierId': 213, 'value': '5.68'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;71,6;;29,8;5,68;;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;71,6;5,5;;;;;;;;0;17;28;Carolina Core;1048;DL;1,0
2695037407;143;1;1;17;31;479lsfr4cwlzewpbuda3y2xv4;1;72,9;5,6;2024-06-07T23:22:01.437Z;2024-06-07T23:22:05Z;[{'id': 5071728565, 'qualifierId': 212, 'value': '9.5'}, {'id': 5071728561, 'qualifierId': 140, 'value': '81.3'}, {'id': 5071728567, 'qualifierId': 213, 'value': '0.39'}, {'id': 5071728563, 'qualifierId': 141, 'value': '10.9'}, {'id': 5071728559, 'qualifierId': 56, 'value': 'Right'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;81,3;;9,5;0,39;;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;81,3;10,9;;;;;;;;0;17;31;Carolina Core;1051;AMR;1,0
2695037403;128;83;1;17;33;2nnef9tr9g7m2s6n873qif95g;0;33,2;91,8;2024-06-07T23:22:03.293Z;2024-06-08T00:00:13Z;[{'id': 5071760393, 'qualifierId': 399, 'value': '6g7i7z6m8vts105dny1g6z3hm'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;c6b4ivjalobve7kfbbii7gt1w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;17;33;Orlando City B;1053;DC;1,0
2695037413;144;1;1;17;35;479lsfr4cwlzewpbuda3y2xv4;1;64,9;1,9;2024-06-07T23:22:05.498Z;2024-06-07T23:22:08Z;[{'id': 5071728607, 'qualifierId': 213, 'value': '2.71'}, {'id': 5071728599, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071728603, 'qualifierId': 141, 'value': '15.8'}, {'id': 5071728605, 'qualifierId': 212, 'value': '22.4'}, {'id': 5071728601, 'qualifierId': 140, 'value': '45.6'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;45,6;;22,4;2,71;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;45,6;15,8;;;;;;;;0;17;35;Carolina Core;1055;DR;1,0
2695037419;145;1;1;17;38;479lsfr4cwlzewpbuda3y2xv4;1;44,7;17,6;2024-06-07T23:22:08.378Z;2024-06-07T23:22:11Z;[{'id': 5071728637, 'qualifierId': 140, 'value': '35.8'}, {'id': 5071728639, 'qualifierId': 141, 'value': '40.0'}, {'id': 5071728641, 'qualifierId': 212, 'value': '17.9'}, {'id': 5071728643, 'qualifierId': 213, 'value': '2.12'}, {'id': 5071728635, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;35,8;;17,9;2,12;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,8;40,0;;;;;;;;0;17;38;Carolina Core;1058;DL;1,0
2695037437;146;1;1;17;42;479lsfr4cwlzewpbuda3y2xv4;1;45,1;48,8;2024-06-07T23:22:11.687Z;2024-06-07T23:22:15Z;[{'id': 5071728751, 'qualifierId': 213, 'value': '0.97'}, {'id': 5071728745, 'qualifierId': 140, 'value': '59.2'}, {'id': 5071728749, 'qualifierId': 212, 'value': '26.0'}, {'id': 5071728743, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071728747, 'qualifierId': 141, 'value': '80.3'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;59,2;;26,0;0,97;;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;59,2;80,3;;;;;;;;0;17;42;Carolina Core;1062;DC;1,0
2695037441;147;50;1;17;46;479lsfr4cwlzewpbuda3y2xv4;1;64,2;83,5;2024-06-07T23:22:15.677Z;2024-06-12T08:07:40Z;[{'id': 5075757361, 'qualifierId': 233, 'value': '129'}, {'id': 5071728761, 'qualifierId': 286}, {'id': 5071728759, 'qualifierId': 56, 'value': 'Left'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Dispossessed;;;;;;;;;;;;;;;;;;;;129,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;17;46;Carolina Core;1066;DC;1,0
2695037445;129;7;1;17;46;2nnef9tr9g7m2s6n873qif95g;0;35,8;16,5;2024-06-07T23:22:15.678Z;2024-06-12T08:03:58Z;[{'id': 5071728777, 'qualifierId': 285}, {'id': 5071728775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5075756881, 'qualifierId': 385}, {'id': 5071728791, 'qualifierId': 233, 'value': '147'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c6b4ivjalobve7kfbbii7gt1w;Tackle;;;;;;;;;;;;;;;;;;;;147,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;17;46;Orlando City B;1066;MC;1,0
