id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_LongBall;value_Chipped;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_RightFooted;value_BoxLeft;value_LowLeft;value_Assisted;value_BlockedY;value_Collected;value_LowGkIntervention;value_Stooping;value_Hands;value_NotVisible;value_GkKickFromHands;value_HeadPass;value_KeeperThrow;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TouchTypePass;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_Head;value_TouchTypeClearance;value_OutOfPlay;value_Cross;value_LeftFooted;value_Straight;value_DrivenCross;value_Left;value_GkX;value_FirstTouch;value_BoxCentre;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_IndividualPlay;value_LowCentre;value_Blocked;value_DefBlock;value_CornerTaken;value_BlockedPass;value_SwitchOfPlay;value_MediumGkIntervention;value_ParriedSafe;value_Diving;value_OutSwinger;value_Indirect;value_Obstruction;value_BoxRight;value_LowRight;value_Overrun;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_CloseLeftAndHigh;value_FastBreak;value_OutOfBoxCentre;value_Shove/Push;value_InSwinger;value_BlockedCross;value_Right;value_HighGkIntervention;value_HighClaim;value_OverArm;value_Volley;value_HighLeft;value_FromCorner;value_High;value_PullBack;value_Minutes;value_HighRight;value_SetPiece;value_FlickOn;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_TacticalFoul;value_HighCentre;value_NotAssisted;value_FreeKick;value_OutOfBoxRight;value_SmallBoxRight;value_NotPastGoalLine;value_Reaching;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_SmallBoxCentre;value_GoalShotTimestamp;value_SwerveRight;value_OwnPlayer;value_OwnShotBlocked;value_ThrowInSetPiece;value_OverhitCross;value_Unchallenged;value_Handball;value_Weak;value_Strong;value_Injury;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728604803;8;3;1;0;14;5icuo8utnztpsd9l03gdd68dl;1;31,8;20,8;2024-09-30T02:04:37.742Z;2024-10-03T05:55:52Z;[{'id': 5256315693, 'qualifierId': 233, 'value': '3'}, {'id': 5256315677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262160693, 'qualifierId': 465}, {'id': 5256315679, 'qualifierId': 285}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;izykc7ihtrvh0g05mbqm75lg;Take On;;;;;;;;;;;;;;;;;3,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;14;Houston Dynamo II;14;AMC;1,0
2728604821;9;1;1;0;17;5icuo8utnztpsd9l03gdd68dl;1;32,9;33,2;2024-09-30T02:04:40.765Z;2024-09-30T02:04:44Z;[{'id': 5256315739, 'qualifierId': 1}, {'id': 5256315737, 'qualifierId': 213, 'value': '0.76'}, {'id': 5256315733, 'qualifierId': 141, 'value': '79.1'}, {'id': 5256315731, 'qualifierId': 140, 'value': '64.3'}, {'id': 5256315735, 'qualifierId': 212, 'value': '45.4'}, {'id': 5256315729, 'qualifierId': 56, 'value': 'Left'}, {'id': 5256315727, 'qualifierId': 155}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;45,4;0,76;;79,1;64,3;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;64,3;79,1;;;;;;;0;0;0;17;Houston Dynamo II;17;AMC;1,0
2728604873;10;1;1;0;21;5icuo8utnztpsd9l03gdd68dl;1;65,7;82,2;2024-09-30T02:04:44.204Z;2024-09-30T02:05:06Z;[{'id': 5256315923, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256315925, 'qualifierId': 140, 'value': '79.8'}, {'id': 5256316243, 'qualifierId': 154}, {'id': 5256316241, 'qualifierId': 210, 'value': '15'}, {'id': 5256315929, 'qualifierId': 212, 'value': '15.0'}, {'id': 5256315931, 'qualifierId': 213, 'value': '6.13'}, {'id': 5256315927, 'qualifierId': 141, 'value': '78.8'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;1,0;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;15,0;6,13;;78,8;79,8;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;79,8;78,8;;;;;;;0;0;0;21;Houston Dynamo II;21;AML;1,0
2728604875;11;15;1;0;22;5icuo8utnztpsd9l03gdd68dl;1;91,8;65,0;2024-09-30T02:04:45.552Z;2024-10-03T06:03:36Z;[{'id': 5256316259, 'qualifierId': 103, 'value': '12.0'}, {'id': 5256316257, 'qualifierId': 102, 'value': '52.7'}, {'id': 5256316253, 'qualifierId': 55, 'value': '10'}, {'id': 5256316251, 'qualifierId': 154}, {'id': 5256316263, 'qualifierId': 146, 'value': '98.9'}, {'id': 5256315935, 'qualifierId': 22}, {'id': 5256316293, 'qualifierId': 233, 'value': '4'}, {'id': 5256316245, 'qualifierId': 20}, {'id': 5256315937, 'qualifierId': 64}, {'id': 5256316247, 'qualifierId': 76}, {'id': 5256316249, 'qualifierId': 29}, {'id': 5256315939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256316265, 'qualifierId': 147, 'value': '54.5'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;izykc7ihtrvh0g05mbqm75lg;Attempt Saved;;;;;;;;;;;;;;;;;4,0;;;;;1,0;;12,0;52,7;10,0;98,9;1,0;1,0;1,0;1,0;1,0;54,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;98,9;54,5;52,7;12.0;10,0;chiwsyjdyk4sn4vxqu9mdr0x6;0;0;0;22;Houston Dynamo II;22;DC;1,0
2728604851;4;10;1;0;22;7pmw399vh2v44cjle4fkklp1w;1;2,1;45,7;2024-09-30T02:04:45.652Z;2024-10-03T06:03:50Z;[{'id': 5256315911, 'qualifierId': 177}, {'id': 5256316021, 'qualifierId': 233, 'value': '11'}, {'id': 5262162433, 'qualifierId': 376}, {'id': 5262162431, 'qualifierId': 180}, {'id': 5256315853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256315851, 'qualifierId': 182}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;izykc7ihtrvh0g05mbqm75lg;Save;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;0;22;Tacoma Defiance;22;GK;1,0
2728604867;5;52;1;0;25;7pmw399vh2v44cjle4fkklp1w;1;3,3;47,2;2024-09-30T02:04:48.662Z;2024-10-03T06:03:55Z;[{'id': 5262162457, 'qualifierId': 376}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;izykc7ihtrvh0g05mbqm75lg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;0;25;Tacoma Defiance;25;GK;1,0
2728604963;6;1;1;0;46;7pmw399vh2v44cjle4fkklp1w;0;7,0;46,3;2024-09-30T02:05:10.125Z;2024-09-30T02:05:12Z;[{'id': 5256316379, 'qualifierId': 189}, {'id': 5256316363, 'qualifierId': 199}, {'id': 5256316365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256316367, 'qualifierId': 140, 'value': '74.8'}, {'id': 5256316369, 'qualifierId': 141, 'value': '64.4'}, {'id': 5256316373, 'qualifierId': 213, 'value': '0.17'}, {'id': 5256316375, 'qualifierId': 1}, {'id': 5256316371, 'qualifierId': 212, 'value': '72.2'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;72,2;0,17;;64,4;74,8;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;74,8;64,4;;;;;;;0;0;0;46;Tacoma Defiance;46;GK;1,0
2728604979;12;1;1;0;48;5icuo8utnztpsd9l03gdd68dl;1;29,7;23,6;2024-09-30T02:05:11.885Z;2024-09-30T02:05:15Z;[{'id': 5256316451, 'qualifierId': 141, 'value': '30.8'}, {'id': 5256316453, 'qualifierId': 212, 'value': '19.4'}, {'id': 5256316455, 'qualifierId': 213, 'value': '2.89'}, {'id': 5256316445, 'qualifierId': 3}, {'id': 5256316447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256316449, 'qualifierId': 140, 'value': '11.8'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;19,4;2,89;;30,8;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;11,8;30,8;;;;;;;0;0;0;48;Houston Dynamo II;48;DR;1,0
2728604983;13;52;1;0;52;5icuo8utnztpsd9l03gdd68dl;1;8,6;33,1;2024-09-30T02:05:15.229Z;2024-10-03T06:04:38Z;[{'id': 5262162589, 'qualifierId': 376}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;izykc7ihtrvh0g05mbqm75lg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;0;52;Houston Dynamo II;52;GK;1,0
2728605021;14;1;1;0;57;5icuo8utnztpsd9l03gdd68dl;1;11,1;39,7;2024-09-30T02:05:20.396Z;2024-09-30T02:05:24Z;[{'id': 5256316621, 'qualifierId': 141, 'value': '78.0'}, {'id': 5256316623, 'qualifierId': 212, 'value': '29.0'}, {'id': 5256316625, 'qualifierId': 213, 'value': '1.11'}, {'id': 5256316619, 'qualifierId': 140, 'value': '23.3'}, {'id': 5256316617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256316615, 'qualifierId': 123}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;29,0;1,11;;78,0;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,3;78,0;;;;;;;0;0;0;57;Houston Dynamo II;57;GK;1,0
2728605031;15;1;1;1;1;5icuo8utnztpsd9l03gdd68dl;1;23,3;78,0;2024-09-30T02:05:24.750Z;2024-09-30T02:05:27Z;[{'id': 5256316655, 'qualifierId': 141, 'value': '62.3'}, {'id': 5256316651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256316653, 'qualifierId': 140, 'value': '9.2'}, {'id': 5256316659, 'qualifierId': 213, 'value': '3.77'}, {'id': 5256316657, 'qualifierId': 212, 'value': '18.3'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;18,3;3,77;;62,3;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;9,2;62,3;;;;;;;0;0;1;1;Houston Dynamo II;61;DC;1,0
2728605041;16;1;1;1;4;5icuo8utnztpsd9l03gdd68dl;1;9,2;62,3;2024-09-30T02:05:27.149Z;2024-09-30T02:05:30Z;[{'id': 5256316711, 'qualifierId': 212, 'value': '12.0'}, {'id': 5256316713, 'qualifierId': 213, 'value': '6.14'}, {'id': 5256316705, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256316707, 'qualifierId': 140, 'value': '20.5'}, {'id': 5256316709, 'qualifierId': 141, 'value': '59.7'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;12,0;6,14;;59,7;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;20,5;59,7;;;;;;;0;0;1;4;Houston Dynamo II;64;GK;1,0
2728605065;17;1;1;1;6;5icuo8utnztpsd9l03gdd68dl;1;20,5;59,7;2024-09-30T02:05:29.917Z;2024-09-30T02:05:33Z;[{'id': 5256316785, 'qualifierId': 140, 'value': '19.5'}, {'id': 5256316783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256316789, 'qualifierId': 212, 'value': '18.9'}, {'id': 5256316791, 'qualifierId': 213, 'value': '1.63'}, {'id': 5256316787, 'qualifierId': 141, 'value': '87.5'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;18,9;1,63;;87,5;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;19,5;87,5;;;;;;;0;0;1;6;Houston Dynamo II;66;MC;1,0
2728605071;18;1;1;1;9;5icuo8utnztpsd9l03gdd68dl;0;21,3;97,5;2024-09-30T02:05:32.923Z;2024-10-03T06:05:11Z;[{'id': 5256316817, 'qualifierId': 141, 'value': '97.1'}, {'id': 5256316823, 'qualifierId': 1}, {'id': 5256316821, 'qualifierId': 213, 'value': '6.19'}, {'id': 5256316819, 'qualifierId': 212, 'value': '3.1'}, {'id': 5256316811, 'qualifierId': 157}, {'id': 5256316831, 'qualifierId': 233, 'value': '7'}, {'id': 5256316815, 'qualifierId': 140, 'value': '24.2'}, {'id': 5256316813, 'qualifierId': 56, 'value': 'Back'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;3,1;6,19;;97,1;24,2;;;7,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;24,2;97,1;;;;;;;0;0;1;9;Houston Dynamo II;69;DC;1,0
2728605057;7;61;1;1;9;7pmw399vh2v44cjle4fkklp1w;1;73,2;5,3;2024-09-30T02:05:32.924Z;2024-10-03T06:05:08Z;[{'id': 5256316759, 'qualifierId': 56, 'value': 'Right'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;izykc7ihtrvh0g05mbqm75lg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;1;9;Tacoma Defiance;69;MC;1,0
2728605073;8;5;1;1;11;7pmw399vh2v44cjle4fkklp1w;0;71,9;-1,7;2024-09-30T02:05:34.156Z;2024-09-30T03:03:48Z;[{'id': 5256316825, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256316827, 'qualifierId': 347}, {'id': 5256316977, 'qualifierId': 233, 'value': '19'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;izykc7ihtrvh0g05mbqm75lg;Out;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;1;11;Tacoma Defiance;71;MC;1,0
2728605103;19;5;1;1;11;5icuo8utnztpsd9l03gdd68dl;1;28,1;101,7;2024-09-30T02:05:34.156Z;2024-09-30T03:03:47Z;[{'id': 5256316963, 'qualifierId': 347}, {'id': 5256316973, 'qualifierId': 233, 'value': '8'}, {'id': 5256316961, 'qualifierId': 56, 'value': 'Back'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Out;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;1;11;Houston Dynamo II;71;DC;1,0
2728605125;20;1;1;1;19;5icuo8utnztpsd9l03gdd68dl;1;27,6;100,0;2024-09-30T02:05:42.717Z;2024-09-30T02:05:47Z;[{'id': 5256317065, 'qualifierId': 212, 'value': '12.0'}, {'id': 5256317061, 'qualifierId': 140, 'value': '37.2'}, {'id': 5256317063, 'qualifierId': 141, 'value': '91.5'}, {'id': 5256317059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256317067, 'qualifierId': 213, 'value': '5.71'}, {'id': 5256317057, 'qualifierId': 107}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;12,0;5,71;;91,5;37,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;37,2;91,5;;;;;;;0;0;1;19;Houston Dynamo II;79;DC;1,0
2728605131;21;1;1;1;24;5icuo8utnztpsd9l03gdd68dl;1;37,9;95,6;2024-09-30T02:05:47.820Z;2024-09-30T02:05:49Z;[{'id': 5256317099, 'qualifierId': 141, 'value': '78.0'}, {'id': 5256317101, 'qualifierId': 212, 'value': '14.9'}, {'id': 5256317097, 'qualifierId': 140, 'value': '29.5'}, {'id': 5256317105, 'qualifierId': 213, 'value': '4.08'}, {'id': 5256317095, 'qualifierId': 56, 'value': 'Back'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;14,9;4,08;;78,0;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;29,5;78,0;;;;;;;0;0;1;24;Houston Dynamo II;84;FW;1,0
2728605143;22;1;1;1;26;5icuo8utnztpsd9l03gdd68dl;1;31,1;74,6;2024-09-30T02:05:49.388Z;2024-09-30T02:05:51Z;[{'id': 5256317179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256317191, 'qualifierId': 213, 'value': '4.06'}, {'id': 5256317189, 'qualifierId': 212, 'value': '15.9'}, {'id': 5256317181, 'qualifierId': 140, 'value': '21.9'}, {'id': 5256317185, 'qualifierId': 141, 'value': '56.0'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;15,9;4,06;;56,0;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;21,9;56,0;;;;;;;0;0;1;26;Houston Dynamo II;86;MC;1,0
2728605165;23;1;1;1;28;5icuo8utnztpsd9l03gdd68dl;1;21,9;56,0;2024-09-30T02:05:51.244Z;2024-09-30T02:05:56Z;[{'id': 5256317293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256317295, 'qualifierId': 140, 'value': '41.8'}, {'id': 5256317297, 'qualifierId': 141, 'value': '41.8'}, {'id': 5256317299, 'qualifierId': 212, 'value': '23.0'}, {'id': 5256317301, 'qualifierId': 213, 'value': '5.85'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;23,0;5,85;;41,8;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;41,8;41,8;;;;;;;0;0;1;28;Houston Dynamo II;88;DL;1,0
2728605157;9;83;1;1;31;7pmw399vh2v44cjle4fkklp1w;0;54,2;62,6;2024-09-30T02:05:54.155Z;2024-09-30T02:05:58Z;[{'id': 5256317367, 'qualifierId': 399, 'value': '5jal3zhkwodffivsq89wfd15g'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;izykc7ihtrvh0g05mbqm75lg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;1;31;Tacoma Defiance;91;FWL;1,0
2728605175;24;1;1;1;33;5icuo8utnztpsd9l03gdd68dl;1;54,9;26,8;2024-09-30T02:05:56.141Z;2024-09-30T02:05:58Z;[{'id': 5256317339, 'qualifierId': 212, 'value': '21.8'}, {'id': 5256317337, 'qualifierId': 141, 'value': '5.9'}, {'id': 5256317335, 'qualifierId': 140, 'value': '70.7'}, {'id': 5256317333, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256317341, 'qualifierId': 213, 'value': '5.57'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;21,8;5,57;;5,9;70,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;70,7;5,9;;;;;;;0;0;1;33;Houston Dynamo II;93;AMC;1,0
2728605205;25;1;1;1;34;5icuo8utnztpsd9l03gdd68dl;1;71,5;6,7;2024-09-30T02:05:58.124Z;2024-09-30T02:06:03Z;[{'id': 5256317467, 'qualifierId': 140, 'value': '88.5'}, {'id': 5256317471, 'qualifierId': 212, 'value': '18.0'}, {'id': 5256317473, 'qualifierId': 213, 'value': '0.11'}, {'id': 5256317469, 'qualifierId': 141, 'value': '9.7'}, {'id': 5256317465, 'qualifierId': 56, 'value': 'Right'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;18,0;0,11;;9,7;88,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;88,5;9,7;;;;;;;0;0;1;34;Houston Dynamo II;94;DR;1,0
