id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Involved;value_Resume;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Cross;value_LeftFooted;value_OutSwinger;value_Head;value_RightFooted;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Shove/Push;value_TouchTypeClearance;value_IntendedTackleTarget;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_Assist;value_IntentionalAssist;value_BlockedY;value_FirstTouch;value_RelatedEventId;value_GkX;value_GoalmouthZ;value_Blocked;value_GoalmouthY;value_BoxCentre;value_SavedOffLine;value_Assisted;value_FromCorner;value_BlockedX;value_LowCentre;value_GkY;value_SixYardBlocked;value_DefBlock;value_LastLine;value_Right;value_NotAssisted;value_Volley;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_LeadingToAttempt;value_LowLeft;value_RelatedError1Id;value_RegularPlay;value_OutOfBoxCentre;value_Collected;value_Hands;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_BoxLeft;value_PullBack;value_Stooping;value_CloseLeft;value_High;value_FlickOn;value_LayOff;value_ShirtPull/Holding;value_BoxRight;value_BlockedCross;value_NotPastGoalLine;value_TouchTypePass;value_SetPiece;value_LowRight;value_MediumGkIntervention;value_ParriedDanger;value_Standing;value_GkStart;value_BigChance;value_HighLeft;value_SmallBoxLeft;value_OtherBodyPart;value_RefereeDelay;value_DrinksBreak;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxCentre;value_RecklessOffence;value_YellowCard;value_Penalty;value_PenaltyTakerId;value_Dissent;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_GkYTimeOfGoal;value_HighCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Minutes;value_EndType;value_HighRight;value_HighClaim;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_Overrun;value_FreeKick;value_SwerveLeft;value_CloseRight;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_TempBlocked;value_CloseLeftAndHigh;value_SwerveRight;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_CloseHigh;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696562657;168;1;1;18;45;8o8m08he36u0j4w08aj2iodn8;0;64,3;62,7;2024-06-16T23:22:31.165Z;2024-06-16T23:22:33Z;[{'id': 5080115429, 'qualifierId': 141, 'value': '47.8'}, {'id': 5080115431, 'qualifierId': 212, 'value': '32.2'}, {'id': 5080115425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080115433, 'qualifierId': 213, 'value': '5.96'}, {'id': 5080115427, 'qualifierId': 140, 'value': '93.4'}, {'id': 5080115435, 'qualifierId': 1}, {'id': 5080115423, 'qualifierId': 155}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;93,4;32,2;5,96;;47,8;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;93,4;47,8;;;;;;;;0;18;45;Huntsville City;1125;MC;1,0
2696562665;163;52;1;18;49;4gymgvqmve0m2vh89v84tt3x0;1;7,6;50,8;2024-06-16T23:22:34.550Z;2024-06-18T15:19:17Z;[{'id': 5081323079, 'qualifierId': 378}];2mmciwk6gllcf11plcch710yc;S. Jillson;;;dha3q7sn8co3cnaxm0p1gerdg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;18;49;Chicago Fire II;1129;GK;1,0
2696562735;164;1;1;18;53;4gymgvqmve0m2vh89v84tt3x0;1;10,0;49,8;2024-06-16T23:22:39.054Z;2024-06-16T23:22:42Z;[{'id': 5080115861, 'qualifierId': 123}, {'id': 5080115869, 'qualifierId': 212, 'value': '13.0'}, {'id': 5080115865, 'qualifierId': 140, 'value': '13.2'}, {'id': 5080115867, 'qualifierId': 141, 'value': '31.3'}, {'id': 5080115871, 'qualifierId': 213, 'value': '4.97'}, {'id': 5080115863, 'qualifierId': 56, 'value': 'Back'}];2mmciwk6gllcf11plcch710yc;S. Jillson;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;13,2;13,0;4,97;;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;13,2;31,3;;;;;;;;0;18;53;Chicago Fire II;1133;GK;1,0
2696562761;165;1;1;18;57;4gymgvqmve0m2vh89v84tt3x0;1;13,7;28,6;2024-06-16T23:22:42.813Z;2024-06-16T23:22:46Z;[{'id': 5080116041, 'qualifierId': 213, 'value': '5.20'}, {'id': 5080116037, 'qualifierId': 141, 'value': '4.7'}, {'id': 5080116035, 'qualifierId': 140, 'value': '21.9'}, {'id': 5080116039, 'qualifierId': 212, 'value': '18.4'}, {'id': 5080116033, 'qualifierId': 56, 'value': 'Back'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;21,9;18,4;5,2;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;21,9;4,7;;;;;;;;0;18;57;Chicago Fire II;1137;DL;1,0
2696562799;166;1;1;19;1;4gymgvqmve0m2vh89v84tt3x0;0;25,5;3,4;2024-06-16T23:22:46.550Z;2024-06-16T23:22:52Z;[{'id': 5080116253, 'qualifierId': 140, 'value': '85.2'}, {'id': 5080116255, 'qualifierId': 141, 'value': '36.2'}, {'id': 5080116257, 'qualifierId': 212, 'value': '66.5'}, {'id': 5080116251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080116261, 'qualifierId': 1}, {'id': 5080116259, 'qualifierId': 213, 'value': '0.34'}, {'id': 5080116249, 'qualifierId': 155}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;85,2;66,5;0,34;;36,2;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;85,2;36,2;;;;;;;;0;19;1;Chicago Fire II;1141;DR;1,0
2696562803;169;49;1;19;6;8o8m08he36u0j4w08aj2iodn8;1;13,2;64,8;2024-06-16T23:22:52.290Z;2024-06-16T23:22:52Z;[];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;19;6;Huntsville City;1146;DC;1,0
2696562819;170;1;1;19;7;8o8m08he36u0j4w08aj2iodn8;1;13,2;64,8;2024-06-16T23:22:52.415Z;2024-06-16T23:22:53Z;[{'id': 5080116357, 'qualifierId': 213, 'value': '3.89'}, {'id': 5080116355, 'qualifierId': 212, 'value': '10.9'}, {'id': 5080116353, 'qualifierId': 141, 'value': '53.8'}, {'id': 5080116349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080116351, 'qualifierId': 140, 'value': '5.6'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;5,6;10,9;3,89;;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;5,6;53,8;;;;;;;;0;19;7;Huntsville City;1147;DC;1,0
2696562851;171;1;1;19;8;8o8m08he36u0j4w08aj2iodn8;1;5,7;54,0;2024-06-16T23:22:53.681Z;2024-06-16T23:22:58Z;[{'id': 5080116553, 'qualifierId': 213, 'value': '1.54'}, {'id': 5080116545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080116547, 'qualifierId': 140, 'value': '6.3'}, {'id': 5080116551, 'qualifierId': 212, 'value': '17.7'}, {'id': 5080116549, 'qualifierId': 141, 'value': '80.0'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;6,3;17,7;1,54;;80,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;6,3;80,0;;;;;;;;0;19;8;Huntsville City;1148;GK;1,0
2696562867;172;1;1;19;12;8o8m08he36u0j4w08aj2iodn8;1;18,6;81,8;2024-06-16T23:22:58.242Z;2024-06-16T23:23:01Z;[{'id': 5080116653, 'qualifierId': 141, 'value': '97.6'}, {'id': 5080116657, 'qualifierId': 213, 'value': '1.24'}, {'id': 5080116655, 'qualifierId': 212, 'value': '11.4'}, {'id': 5080116651, 'qualifierId': 140, 'value': '22.1'}, {'id': 5080116649, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;22,1;11,4;1,24;;97,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;22,1;97,6;;;;;;;;0;19;12;Huntsville City;1152;DC;1,0
2696562891;173;1;1;19;15;8o8m08he36u0j4w08aj2iodn8;1;20,0;97,5;2024-06-16T23:23:01.179Z;2024-06-16T23:23:06Z;[{'id': 5080116801, 'qualifierId': 141, 'value': '82.9'}, {'id': 5080116797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080116803, 'qualifierId': 212, 'value': '16.5'}, {'id': 5080116805, 'qualifierId': 213, 'value': '3.79'}, {'id': 5080116799, 'qualifierId': 140, 'value': '7.5'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;7,5;16,5;3,79;;82,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;7,5;82,9;;;;;;;;0;19;15;Huntsville City;1155;DC;1,0
2696562909;174;1;1;19;21;8o8m08he36u0j4w08aj2iodn8;1;5,1;75,3;2024-06-16T23:23:06.678Z;2024-06-16T23:23:09Z;[{'id': 5080116909, 'qualifierId': 140, 'value': '16.5'}, {'id': 5080116905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080116913, 'qualifierId': 212, 'value': '13.3'}, {'id': 5080116911, 'qualifierId': 141, 'value': '83.9'}, {'id': 5080116915, 'qualifierId': 213, 'value': '0.45'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;16,5;13,3;0,45;;83,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;16,5;83,9;;;;;;;;0;19;21;Huntsville City;1161;DC;1,0
2696562933;175;1;1;19;23;8o8m08he36u0j4w08aj2iodn8;1;17,6;85,2;2024-06-16T23:23:08.912Z;2024-06-16T23:23:13Z;[{'id': 5080117053, 'qualifierId': 140, 'value': '5.9'}, {'id': 5080117057, 'qualifierId': 212, 'value': '12.6'}, {'id': 5080117055, 'qualifierId': 141, 'value': '89.4'}, {'id': 5080117059, 'qualifierId': 213, 'value': '2.91'}, {'id': 5080117051, 'qualifierId': 56, 'value': 'Back'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;5,9;12,6;2,91;;89,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;5,9;89,4;;;;;;;;0;19;23;Huntsville City;1163;MC;1,0
2696562927;167;83;1;19;26;4gymgvqmve0m2vh89v84tt3x0;0;85,0;10,8;2024-06-16T23:23:11.989Z;2024-06-16T23:33:21Z;[{'id': 5080129169, 'qualifierId': 399, 'value': '72xktsosbsh2uwkwby59mr6z8'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;dha3q7sn8co3cnaxm0p1gerdg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;19;26;Chicago Fire II;1166;FW;1,0
2696562961;176;1;1;19;27;8o8m08he36u0j4w08aj2iodn8;1;4,0;92,1;2024-06-16T23:23:13.083Z;2024-06-16T23:23:17Z;[{'id': 5080117201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080117209, 'qualifierId': 213, 'value': '4.84'}, {'id': 5080117211, 'qualifierId': 1}, {'id': 5080117203, 'qualifierId': 140, 'value': '8.4'}, {'id': 5080117207, 'qualifierId': 212, 'value': '36.7'}, {'id': 5080117205, 'qualifierId': 141, 'value': '38.6'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;8,4;36,7;4,84;;38,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;8,4;38,6;;;;;;;;0;19;27;Huntsville City;1167;DC;1,0
2696562983;177;1;1;19;31;8o8m08he36u0j4w08aj2iodn8;1;8,4;38,3;2024-06-16T23:23:16.898Z;2024-06-16T23:23:20Z;[{'id': 5080117363, 'qualifierId': 213, 'value': '4.96'}, {'id': 5080117355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080117357, 'qualifierId': 140, 'value': '13.5'}, {'id': 5080117359, 'qualifierId': 141, 'value': '6.9'}, {'id': 5080117361, 'qualifierId': 212, 'value': '22.0'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;13,5;22,0;4,96;;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;13,5;6,9;;;;;;;;0;19;31;Huntsville City;1171;GK;1,0
2696562993;178;1;1;19;35;8o8m08he36u0j4w08aj2iodn8;1;16,6;7,1;2024-06-16T23:23:20.649Z;2024-06-16T23:23:24Z;[{'id': 5080117453, 'qualifierId': 213, 'value': '1.15'}, {'id': 5080117447, 'qualifierId': 140, 'value': '21.2'}, {'id': 5080117445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080117449, 'qualifierId': 141, 'value': '23.1'}, {'id': 5080117451, 'qualifierId': 212, 'value': '11.9'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;21,2;11,9;1,15;;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;21,2;23,1;;;;;;;;0;19;35;Huntsville City;1175;DL;1,0
2696563017;179;1;1;19;38;8o8m08he36u0j4w08aj2iodn8;1;25,0;32,1;2024-06-16T23:23:24.243Z;2024-06-16T23:23:30Z;[{'id': 5080117649, 'qualifierId': 1}, {'id': 5080117641, 'qualifierId': 140, 'value': '30.1'}, {'id': 5080117639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080117643, 'qualifierId': 141, 'value': '95.9'}, {'id': 5080117645, 'qualifierId': 212, 'value': '43.7'}, {'id': 5080117637, 'qualifierId': 196}, {'id': 5080117635, 'qualifierId': 155}, {'id': 5080117647, 'qualifierId': 213, 'value': '1.45'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;30,1;43,7;1,45;;95,9;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;30,1;95,9;;;;;;;;0;19;38;Huntsville City;1178;DMC;1,0
2696563037;180;1;1;19;45;8o8m08he36u0j4w08aj2iodn8;1;25,6;91,2;2024-06-16T23:23:30.757Z;2024-06-16T23:23:34Z;[{'id': 5080117771, 'qualifierId': 212, 'value': '22.6'}, {'id': 5080117767, 'qualifierId': 140, 'value': '25.0'}, {'id': 5080117765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080117773, 'qualifierId': 213, 'value': '4.68'}, {'id': 5080117769, 'qualifierId': 141, 'value': '58.0'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;25,0;22,6;4,68;;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;25,0;58,0;;;;;;;;0;19;45;Huntsville City;1185;DC;1,0
2696563057;181;1;1;19;49;8o8m08he36u0j4w08aj2iodn8;1;25,0;54,4;2024-06-16T23:23:34.772Z;2024-06-16T23:23:38Z;[{'id': 5080117889, 'qualifierId': 213, 'value': '4.95'}, {'id': 5080117881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080117883, 'qualifierId': 140, 'value': '31.4'}, {'id': 5080117885, 'qualifierId': 141, 'value': '13.7'}, {'id': 5080117887, 'qualifierId': 212, 'value': '28.5'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;31,4;28,5;4,95;;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;31,4;13,7;;;;;;;;0;19;49;Huntsville City;1189;DMC;1,0
2696563065;182;1;1;19;53;8o8m08he36u0j4w08aj2iodn8;1;33,5;14,7;2024-06-16T23:23:38.304Z;2024-06-16T23:23:40Z;[{'id': 5080117945, 'qualifierId': 141, 'value': '38.9'}, {'id': 5080117947, 'qualifierId': 212, 'value': '16.5'}, {'id': 5080117943, 'qualifierId': 140, 'value': '34.1'}, {'id': 5080117949, 'qualifierId': 213, 'value': '1.53'}, {'id': 5080117941, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;34,1;16,5;1,53;;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,1;38,9;;;;;;;;0;19;53;Huntsville City;1193;DL;1,0
2696563079;183;1;1;19;55;8o8m08he36u0j4w08aj2iodn8;1;34,8;41,2;2024-06-16T23:23:40.397Z;2024-06-16T23:23:46Z;[{'id': 5080118065, 'qualifierId': 212, 'value': '21.6'}, {'id': 5080118067, 'qualifierId': 213, 'value': '1.57'}, {'id': 5080118063, 'qualifierId': 141, 'value': '73.0'}, {'id': 5080118061, 'qualifierId': 140, 'value': '34.9'}, {'id': 5080118059, 'qualifierId': 56, 'value': 'Back'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;34,9;21,6;1,57;;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,9;73,0;;;;;;;;0;19;55;Huntsville City;1195;DMC;1,0
2696563091;184;43;1;20;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-06-16T23:23:45.962Z;2024-06-16T23:23:50Z;[{'id': 5080118203, 'qualifierId': 144, 'value': '3'}, {'id': 5080118119, 'qualifierId': 286, 'value': '0'}, {'id': 5080118117, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;20;0;Huntsville City;1200;DC;1,0
2696563095;185;4;1;20;2;8o8m08he36u0j4w08aj2iodn8;1;39,0;71,7;2024-06-16T23:23:48.196Z;2024-06-16T23:23:50Z;[{'id': 5080118171, 'qualifierId': 152}, {'id': 5080118193, 'qualifierId': 233, 'value': '168'}, {'id': 5080118167, 'qualifierId': 13}, {'id': 5080118175, 'qualifierId': 286}, {'id': 5080118169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080118173, 'qualifierId': 265}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dha3q7sn8co3cnaxm0p1gerdg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;1,0;168,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;20;2;Huntsville City;1202;DC;1,0
