id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Involved;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Length;value_Angle;value_PassEndX;value_Zone;value_LongBall;value_TakeOnSpace;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Launch;value_FlickOn;value_HeadPass;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypePass;value_AttemptedTackle;value_DeletedEventType;value_Chipped;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_RightFooted;value_Cross;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_OverhitCross;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_Head;value_NotVisible;value_AerialFoul;value_LowGkIntervention;value_Straight;value_DrivenCross;value_BlockedPass;value_Assist;value_OutOfBoxCentre;value_GoalmouthZ;value_Assisted;value_BlockedY;value_LeftFooted;value_GkX;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_GkY;value_LowCentre;value_Blocked;value_DefBlock;value_Overrun;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_ThroughBall;value_LowRight;value_NotAssisted;value_ParriedSafe;value_Diving;value_Hands;value_Right;value_IntentionalAssist;value_SmallBoxRight;value_FirstTouch;value_FromCorner;value_ParriedDanger;value_Stooping;value_LowLeft;value_BoxCentre;value_Volley;value_High;value_MisHit;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Injury;value_InjuredPlayerId;value_FairPlay;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PlayersCaughtOffside;value_Indirect;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighClaim;value_GkKickFromHands;value_Shove/Push;value_Dissent;value_CoachId;value_Minutes;value_SetPiece;value_EndType;value_Tactical;value_TempMissed;value_BoxRight;value_Handball;value_PullBack;value_CloseLeft;value_Feet;value_SavedOffLine;value_SixYardBlocked;value_BoxLeft;value_LastLine;value_CloseHigh;value_BigChance;value_FastBreak;value_BlockedCross;value_RedCard;value_ViolentConduct;value_TimeWasting;value_GkHoof;value_SecondYellow;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684588041;209;1;1;22;8;erwnez7ksfkns4dqmyr1fhbe;1;56,5;15,9;2024-05-08T23:56:42.293Z;2024-05-08T23:56:43Z;[{'id': 5014560325, 'qualifierId': 140, 'value': '68.2'}, {'id': 5014560331, 'qualifierId': 213, 'value': '0.03'}, {'id': 5014560329, 'qualifierId': 212, 'value': '12.3'}, {'id': 5014560323, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014560327, 'qualifierId': 141, 'value': '16.5'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;16,5;12,3;0,03;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;68,2;16,5;;;;;;;0;0;22;8;Carolina Core;1328;DL;1,0
2684588043;210;1;1;22;9;erwnez7ksfkns4dqmyr1fhbe;1;68,2;17,0;2024-05-08T23:56:43.152Z;2024-05-08T23:56:44Z;[{'id': 5014560343, 'qualifierId': 212, 'value': '15.0'}, {'id': 5014560365, 'qualifierId': 156}, {'id': 5014560341, 'qualifierId': 141, 'value': '15.3'}, {'id': 5014560337, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014560345, 'qualifierId': 213, 'value': '3.22'}, {'id': 5014560339, 'qualifierId': 140, 'value': '54.0'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;15,3;15,0;3,22;54,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;54,0;15,3;;;;;;;0;0;22;9;Carolina Core;1329;AMR;1,0
2684588061;211;1;1;22;12;erwnez7ksfkns4dqmyr1fhbe;1;54,2;16,8;2024-05-08T23:56:45.667Z;2024-05-08T23:56:48Z;[{'id': 5014560455, 'qualifierId': 213, 'value': '2.24'}, {'id': 5014560449, 'qualifierId': 140, 'value': '44.7'}, {'id': 5014560453, 'qualifierId': 212, 'value': '16.1'}, {'id': 5014560447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014560451, 'qualifierId': 141, 'value': '35.4'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;35,4;16,1;2,24;44,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;44,7;35,4;;;;;;;0;0;22;12;Carolina Core;1332;DL;1,0
2684588067;212;1;1;22;15;erwnez7ksfkns4dqmyr1fhbe;1;44,5;33,6;2024-05-08T23:56:48.838Z;2024-05-08T23:56:50Z;[{'id': 5014560501, 'qualifierId': 212, 'value': '10.8'}, {'id': 5014560495, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014560499, 'qualifierId': 141, 'value': '35.4'}, {'id': 5014560503, 'qualifierId': 213, 'value': '0.11'}, {'id': 5014560497, 'qualifierId': 140, 'value': '54.7'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;35,4;10,8;0,11;54,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;54,7;35,4;;;;;;;0;0;22;15;Carolina Core;1335;MC;1,0
2684588087;213;1;1;22;16;erwnez7ksfkns4dqmyr1fhbe;1;54,2;39,5;2024-05-08T23:56:50.525Z;2024-05-08T23:56:55Z;[{'id': 5014560607, 'qualifierId': 212, 'value': '25.1'}, {'id': 5014560601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014560609, 'qualifierId': 213, 'value': '1.82'}, {'id': 5014560603, 'qualifierId': 140, 'value': '48.4'}, {'id': 5014560605, 'qualifierId': 141, 'value': '75.3'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;75,3;25,1;1,82;48,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;48,4;75,3;;;;;;;0;0;22;16;Carolina Core;1336;MC;1,0
2684588101;214;1;1;22;21;erwnez7ksfkns4dqmyr1fhbe;1;54,5;78,7;2024-05-08T23:56:55.134Z;2024-05-08T23:56:59Z;[{'id': 5014560683, 'qualifierId': 213, 'value': '4.24'}, {'id': 5014560677, 'qualifierId': 140, 'value': '47.2'}, {'id': 5014560679, 'qualifierId': 141, 'value': '56.9'}, {'id': 5014560675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014560681, 'qualifierId': 212, 'value': '16.7'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;56,9;16,7;4,24;47,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;47,2;56,9;;;;;;;0;0;22;21;Carolina Core;1341;DC;1,0
2684588115;215;1;1;22;25;erwnez7ksfkns4dqmyr1fhbe;0;47,1;53,4;2024-05-08T23:56:58.915Z;2024-05-08T23:57:02Z;[{'id': 5014560791, 'qualifierId': 212, 'value': '59.8'}, {'id': 5014560789, 'qualifierId': 141, 'value': '22.4'}, {'id': 5014560783, 'qualifierId': 155}, {'id': 5014560785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014560795, 'qualifierId': 1}, {'id': 5014560787, 'qualifierId': 140, 'value': '100.0'}, {'id': 5014560793, 'qualifierId': 213, 'value': '5.92'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;22,4;59,8;5,92;100,0;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;100,0;22,4;;;;;;;0;0;22;25;Carolina Core;1345;MC;1,0
2684588129;167;5;1;22;29;2nnef9tr9g7m2s6n873qif95g;1;-1,0;78,6;2024-05-08T23:57:02.758Z;2024-05-09T00:09:59Z;[{'id': 5014560859, 'qualifierId': 233, 'value': '216'}, {'id': 5014560855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014560857, 'qualifierId': 346}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Out;;;;;;;;;;;;;;;;;;;216,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;22;29;Atlanta United II;1349;FW;1,0
2684588117;216;5;1;22;29;erwnez7ksfkns4dqmyr1fhbe;0;101,0;21,4;2024-05-08T23:57:02.758Z;2024-05-08T23:57:05Z;[{'id': 5014560877, 'qualifierId': 233, 'value': '167'}, {'id': 5014560801, 'qualifierId': 346}, {'id': 5014560797, 'qualifierId': 56, 'value': 'Center'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Out;;;;;;;;;;;;;;;;;;;167,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;22;29;Carolina Core;1349;MC;1,0
2684588171;168;1;1;22;45;2nnef9tr9g7m2s6n873qif95g;1;5,4;50,7;2024-05-08T23:57:18.774Z;2024-05-08T23:57:20Z;[{'id': 5014561135, 'qualifierId': 213, 'value': '4.92'}, {'id': 5014561127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561133, 'qualifierId': 212, 'value': '12.4'}, {'id': 5014561139, 'qualifierId': 237}, {'id': 5014561131, 'qualifierId': 141, 'value': '32.8'}, {'id': 5014561129, 'qualifierId': 140, 'value': '7.8'}, {'id': 5014561125, 'qualifierId': 124}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;32,8;12,4;4,92;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;7,8;32,8;;;;;;;0;0;22;45;Atlanta United II;1365;GK;1,0
2684588183;169;1;1;22;46;2nnef9tr9g7m2s6n873qif95g;1;9,6;28,8;2024-05-08T23:57:20.519Z;2024-05-08T23:57:25Z;[{'id': 5014561211, 'qualifierId': 141, 'value': '51.0'}, {'id': 5014561207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561213, 'qualifierId': 212, 'value': '15.8'}, {'id': 5014561209, 'qualifierId': 140, 'value': '5.3'}, {'id': 5014561215, 'qualifierId': 213, 'value': '1.86'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;51,0;15,8;1,86;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;5,3;51,0;;;;;;;0;0;22;46;Atlanta United II;1366;DC;1,0
2684588201;170;1;1;22;51;2nnef9tr9g7m2s6n873qif95g;1;8,4;57,2;2024-05-08T23:57:25.190Z;2024-05-08T23:57:28Z;[{'id': 5014561309, 'qualifierId': 157}, {'id': 5014561321, 'qualifierId': 1}, {'id': 5014561319, 'qualifierId': 213, 'value': '0.21'}, {'id': 5014561315, 'qualifierId': 141, 'value': '69.6'}, {'id': 5014561317, 'qualifierId': 212, 'value': '40.6'}, {'id': 5014561311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561313, 'qualifierId': 140, 'value': '46.2'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;69,6;40,6;0,21;46,2;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;46,2;69,6;;;;;;;0;0;22;51;Atlanta United II;1371;GK;1,0
2684588207;171;1;1;22;54;2nnef9tr9g7m2s6n873qif95g;0;45,8;69,3;2024-05-08T23:57:28.198Z;2024-05-08T23:57:31Z;[{'id': 5014561379, 'qualifierId': 213, 'value': '5.95'}, {'id': 5014561375, 'qualifierId': 141, 'value': '54.0'}, {'id': 5014561431, 'qualifierId': 4}, {'id': 5014561373, 'qualifierId': 140, 'value': '74.6'}, {'id': 5014561377, 'qualifierId': 212, 'value': '32.0'}, {'id': 5014561371, 'qualifierId': 56, 'value': 'Center'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;54,0;32,0;5,95;74,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;74,6;54,0;;;;;;;0;0;22;54;Atlanta United II;1374;FW;1,0
2684588219;217;49;1;22;57;erwnez7ksfkns4dqmyr1fhbe;1;28,5;51,8;2024-05-08T23:57:31.195Z;2024-05-08T23:57:38Z;[];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;22;57;Carolina Core;1377;GK;1,0
2684588239;218;1;1;22;57;erwnez7ksfkns4dqmyr1fhbe;1;28,5;51,8;2024-05-08T23:57:31.476Z;2024-05-08T23:57:38Z;[{'id': 5014561497, 'qualifierId': 140, 'value': '36.8'}, {'id': 5014561503, 'qualifierId': 213, 'value': '5.15'}, {'id': 5014561501, 'qualifierId': 212, 'value': '20.8'}, {'id': 5014561495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561499, 'qualifierId': 141, 'value': '24.1'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;24,1;20,8;5,15;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;36,8;24,1;;;;;;;0;0;22;57;Carolina Core;1377;GK;1,0
2684588247;219;1;1;23;0;erwnez7ksfkns4dqmyr1fhbe;1;37,5;19,1;2024-05-08T23:57:34.366Z;2024-05-08T23:57:37Z;[{'id': 5014561555, 'qualifierId': 141, 'value': '32.1'}, {'id': 5014561559, 'qualifierId': 213, 'value': '1.91'}, {'id': 5014561553, 'qualifierId': 140, 'value': '34.5'}, {'id': 5014561551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561557, 'qualifierId': 212, 'value': '9.4'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;32,1;9,4;1,91;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;34,5;32,1;;;;;;;0;0;23;0;Carolina Core;1380;DL;1,0
2684588279;220;1;1;23;6;erwnez7ksfkns4dqmyr1fhbe;1;35,2;37,1;2024-05-08T23:57:39.959Z;2024-05-08T23:57:43Z;[{'id': 5014561701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561707, 'qualifierId': 212, 'value': '25.6'}, {'id': 5014561705, 'qualifierId': 141, 'value': '74.7'}, {'id': 5014561709, 'qualifierId': 213, 'value': '1.61'}, {'id': 5014561703, 'qualifierId': 140, 'value': '34.3'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;74,7;25,6;1,61;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;34,3;74,7;;;;;;;0;0;23;6;Carolina Core;1386;MC;1,0
2684588303;221;1;1;23;10;erwnez7ksfkns4dqmyr1fhbe;1;36,7;78,5;2024-05-08T23:57:43.755Z;2024-05-08T23:57:46Z;[{'id': 5014561817, 'qualifierId': 140, 'value': '53.5'}, {'id': 5014561823, 'qualifierId': 213, 'value': '0.57'}, {'id': 5014561821, 'qualifierId': 212, 'value': '20.9'}, {'id': 5014561819, 'qualifierId': 141, 'value': '95.0'}, {'id': 5014561815, 'qualifierId': 56, 'value': 'Left'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;95,0;20,9;0,57;53,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;53,5;95,0;;;;;;;0;0;23;10;Carolina Core;1390;DC;1,0
2684588319;222;1;1;23;12;erwnez7ksfkns4dqmyr1fhbe;1;46,9;92,1;2024-05-08T23:57:46.207Z;2024-05-08T23:57:49Z;[{'id': 5014561969, 'qualifierId': 140, 'value': '30.8'}, {'id': 5014561971, 'qualifierId': 141, 'value': '81.7'}, {'id': 5014561973, 'qualifierId': 212, 'value': '18.3'}, {'id': 5014561967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014561975, 'qualifierId': 213, 'value': '3.54'}];ctiorjdoewl12d0mtj1nqmas4;M. Dejianne;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;81,7;18,3;3,54;30,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,8;81,7;;;;;;;0;0;23;12;Carolina Core;1392;AML;1,0
2684588325;223;1;1;23;15;erwnez7ksfkns4dqmyr1fhbe;1;30,8;81,7;2024-05-08T23:57:49.457Z;2024-05-08T23:57:50Z;[{'id': 5014562001, 'qualifierId': 141, 'value': '50.4'}, {'id': 5014561997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014562005, 'qualifierId': 213, 'value': '4.77'}, {'id': 5014561999, 'qualifierId': 140, 'value': '32.0'}, {'id': 5014562003, 'qualifierId': 212, 'value': '21.3'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;50,4;21,3;4,77;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;32,0;50,4;;;;;;;0;0;23;15;Carolina Core;1395;DC;1,0
2684588345;224;1;1;23;17;erwnez7ksfkns4dqmyr1fhbe;1;32,0;50,4;2024-05-08T23:57:50.769Z;2024-05-08T23:57:56Z;[{'id': 5014562113, 'qualifierId': 141, 'value': '23.4'}, {'id': 5014562115, 'qualifierId': 212, 'value': '19.6'}, {'id': 5014562109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014562117, 'qualifierId': 213, 'value': '5.07'}, {'id': 5014562111, 'qualifierId': 140, 'value': '38.6'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;23,4;19,6;5,07;38,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;38,6;23,4;;;;;;;0;0;23;17;Carolina Core;1397;MC;1,0
2684588357;225;1;1;23;22;erwnez7ksfkns4dqmyr1fhbe;1;47,4;12,8;2024-05-08T23:57:56.081Z;2024-05-08T23:57:59Z;[{'id': 5014562195, 'qualifierId': 140, 'value': '41.6'}, {'id': 5014562203, 'qualifierId': 213, 'value': '1.94'}, {'id': 5014562199, 'qualifierId': 141, 'value': '35.7'}, {'id': 5014562201, 'qualifierId': 212, 'value': '16.7'}, {'id': 5014562191, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;35,7;16,7;1,94;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;41,6;35,7;;;;;;;0;0;23;22;Carolina Core;1402;DL;1,0
2684588365;226;1;1;23;25;erwnez7ksfkns4dqmyr1fhbe;1;43,2;37,1;2024-05-08T23:57:59.189Z;2024-05-08T23:58:00Z;[{'id': 5014562223, 'qualifierId': 140, 'value': '52.1'}, {'id': 5014562221, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014562227, 'qualifierId': 212, 'value': '9.9'}, {'id': 5014562225, 'qualifierId': 141, 'value': '41.9'}, {'id': 5014562229, 'qualifierId': 213, 'value': '0.34'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;41,9;9,9;0,34;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;52,1;41,9;;;;;;;0;0;23;25;Carolina Core;1405;MC;1,0
