id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_Resume;value_Captain;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_LastLine;value_PullBack;value_Launch;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_HeadPass;value_AttemptedTackle;value_TouchTypePass;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_TouchTypeControl;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_LeftFooted;value_TakeOnSpace;value_OverhitCross;value_OutSwinger;value_IntentionalAssist;value_Assist;value_GkX;value_RelatedEventId;value_GoalmouthZ;value_FromCorner;value_GoalmouthY;value_BoxCentre;value_Assisted;value_GkY;value_FirstTouch;value_LayOff;value_BoxLeft;value_RegularPlay;value_CloseRight;value_NotVisible;value_NotPastGoalLine;value_BlockedY;value_Volley;value_BlockedX;value_BoxRight;value_Handball;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LowRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_High;value_Defensive1V1;value_LowGkIntervention;value_KeeperThrow;value_RefereeDelay;value_DrinksBreak;value_NotAssisted;value_IndividualPlay;value_FollowsADribble;value_SwerveRight;value_OutOfBoxCentre;value_HighCentre;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Hands;value_ThroughBall;value_Dissent;value_SecondYellow;value_LowLeft;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_MisHit;value_CloseLeft;value_HighGkIntervention;value_CloseHigh;value_Minutes;value_LowCentre;value_AerialFoul;value_EndType;value_FloatedCross;value_Straight;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TimeWasting;value_TacticalFoul;value_Feet;value_ParriedDanger;value_Sliding;value_FantasyAssistedBy;value_OwnGoal;value_SmallBoxCentre;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_Penalty;value_PenaltyTakerId;value_Scored;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Overrun;value_OverArm;value_FairPlay;value_IncorrectOutOfPlayDecision;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701108205;9;3;1;0;21;5icuo8utnztpsd9l03gdd68dl;0;89,6;28,1;2024-07-14T23:04:44.200Z;2024-07-18T07:51:37Z;[{'id': 5105108719, 'qualifierId': 233, 'value': '3'}, {'id': 5105108665, 'qualifierId': 286}, {'id': 5105108663, 'qualifierId': 56, 'value': 'Center'}, {'id': 5108269761, 'qualifierId': 465}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;e1edqhif0vyptx2iy7bylej9w;Take On;;;;;;;;;;;;;;;;;;3,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;0;21;Vancouver Whitecaps II;21;FW;1,0
2701108209;3;7;1;0;21;eo64tqkioegeb09iice2hf8bt;0;10,4;71,9;2024-07-14T23:04:44.201Z;2024-07-18T07:51:43Z;[{'id': 5105108683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105108685, 'qualifierId': 285}, {'id': 5105108703, 'qualifierId': 233, 'value': '9'}, {'id': 5108269771, 'qualifierId': 385}, {'id': 5105108723, 'qualifierId': 14}];4y4mypo5jyzbp0dtvm6y7ajxm;J. Ndakala;;;e1edqhif0vyptx2iy7bylej9w;Tackle;;;;;;;;;;;;;;;;;;9,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;0;21;Tacoma Defiance;21;DC;1,0
2701108219;10;1;1;0;25;5icuo8utnztpsd9l03gdd68dl;0;98,3;27,4;2024-07-14T23:04:48.728Z;2024-07-14T23:04:52Z;[{'id': 5105108745, 'qualifierId': 141, 'value': '39.7'}, {'id': 5105108775, 'qualifierId': 195}, {'id': 5105108747, 'qualifierId': 212, 'value': '9.5'}, {'id': 5105108743, 'qualifierId': 140, 'value': '94.0'}, {'id': 5105108741, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105108749, 'qualifierId': 213, 'value': '2.07'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,07;94,0;39,7;;9,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;94,0;39,7;;;;;;;;0;0;25;Vancouver Whitecaps II;25;AMR;1,0
2701108225;4;49;1;0;29;eo64tqkioegeb09iice2hf8bt;1;11,4;69,4;2024-07-14T23:04:52.185Z;2024-07-14T23:05:07Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;e1edqhif0vyptx2iy7bylej9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;0;29;Tacoma Defiance;29;DC;1,0
2701108229;5;1;1;0;29;eo64tqkioegeb09iice2hf8bt;1;13,0;72,0;2024-07-14T23:04:52.650Z;2024-07-14T23:05:09Z;[{'id': 5105108793, 'qualifierId': 141, 'value': '92.2'}, {'id': 5105108797, 'qualifierId': 213, 'value': '1.22'}, {'id': 5105108789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105108791, 'qualifierId': 140, 'value': '17.8'}, {'id': 5105108795, 'qualifierId': 212, 'value': '14.6'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,22;17,8;92,2;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;17,8;92,2;;;;;;;;0;0;29;Tacoma Defiance;29;DC;1,0
2701108233;6;1;1;0;30;eo64tqkioegeb09iice2hf8bt;0;18,4;92,7;2024-07-14T23:04:53.977Z;2024-07-14T23:04:57Z;[{'id': 5105108815, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105108817, 'qualifierId': 140, 'value': '53.3'}, {'id': 5105108823, 'qualifierId': 213, 'value': '6.04'}, {'id': 5105108825, 'qualifierId': 1}, {'id': 5105108813, 'qualifierId': 157}, {'id': 5105108819, 'qualifierId': 141, 'value': '79.5'}, {'id': 5105108821, 'qualifierId': 212, 'value': '37.7'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;6,04;53,3;79,5;;37,7;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;53,3;79,5;;;;;;;;0;0;30;Tacoma Defiance;30;ML;1,0
2701108239;11;4;1;0;35;5icuo8utnztpsd9l03gdd68dl;1;48,0;24,4;2024-07-14T23:04:58.815Z;2024-07-14T23:05:01Z;[{'id': 5105108875, 'qualifierId': 152}, {'id': 5105108877, 'qualifierId': 286}, {'id': 5105108891, 'qualifierId': 233, 'value': '7'}, {'id': 5105108873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105108871, 'qualifierId': 294}, {'id': 5105108869, 'qualifierId': 13}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;e1edqhif0vyptx2iy7bylej9w;Foul;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;0;35;Vancouver Whitecaps II;35;MC;1,0
2701108237;7;4;1;0;35;eo64tqkioegeb09iice2hf8bt;0;52,0;75,6;2024-07-14T23:04:58.816Z;2024-07-14T23:05:01Z;[{'id': 5105108897, 'qualifierId': 233, 'value': '11'}, {'id': 5105108861, 'qualifierId': 294}, {'id': 5105108859, 'qualifierId': 13}, {'id': 5105108867, 'qualifierId': 285}, {'id': 5105108865, 'qualifierId': 152}, {'id': 5105108863, 'qualifierId': 56, 'value': 'Center'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;e1edqhif0vyptx2iy7bylej9w;Foul;;;;;;;;;;;;;;;;;;11,0;;;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;0;35;Tacoma Defiance;35;FW;1,0
2701108257;12;1;1;0;39;5icuo8utnztpsd9l03gdd68dl;1;42,4;28,2;2024-07-14T23:05:02.392Z;2024-07-18T07:52:35Z;[{'id': 5105108973, 'qualifierId': 152}, {'id': 5105108975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105108983, 'qualifierId': 213, 'value': '1.75'}, {'id': 5105108977, 'qualifierId': 140, 'value': '38.3'}, {'id': 5105108981, 'qualifierId': 212, 'value': '24.5'}, {'id': 5105108979, 'qualifierId': 141, 'value': '63.6'}, {'id': 5105108971, 'qualifierId': 5}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,75;38,3;63,6;;24,5;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;38,3;63,6;;;;;;;;0;0;39;Vancouver Whitecaps II;39;DL;1,0
2701108261;13;1;1;0;45;5icuo8utnztpsd9l03gdd68dl;1;50,9;76,1;2024-07-14T23:05:08.744Z;2024-07-14T23:05:14Z;[{'id': 5105109007, 'qualifierId': 212, 'value': '21.9'}, {'id': 5105109005, 'qualifierId': 141, 'value': '47.5'}, {'id': 5105108995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109009, 'qualifierId': 213, 'value': '4.23'}, {'id': 5105108999, 'qualifierId': 140, 'value': '41.3'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;4,23;41,3;47,5;;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;41,3;47,5;;;;;;;;0;0;45;Vancouver Whitecaps II;45;DC;1,0
2701108273;14;1;1;0;51;5icuo8utnztpsd9l03gdd68dl;1;44,6;43,4;2024-07-14T23:05:14.137Z;2024-07-14T23:05:16Z;[{'id': 5105109071, 'qualifierId': 212, 'value': '18.6'}, {'id': 5105109069, 'qualifierId': 141, 'value': '16.1'}, {'id': 5105109065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109067, 'qualifierId': 140, 'value': '44.7'}, {'id': 5105109073, 'qualifierId': 213, 'value': '4.72'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;4,72;44,7;16,1;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;44,7;16,1;;;;;;;;0;0;51;Vancouver Whitecaps II;51;MC;1,0
2701108283;15;1;1;0;53;5icuo8utnztpsd9l03gdd68dl;1;44,7;15,6;2024-07-14T23:05:16.776Z;2024-07-14T23:05:20Z;[{'id': 5105109129, 'qualifierId': 212, 'value': '17.3'}, {'id': 5105109127, 'qualifierId': 141, 'value': '39.1'}, {'id': 5105109125, 'qualifierId': 140, 'value': '38.4'}, {'id': 5105109123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109131, 'qualifierId': 213, 'value': '1.96'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,96;38,4;39,1;;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;38,4;39,1;;;;;;;;0;0;53;Vancouver Whitecaps II;53;DL;1,0
2701108287;16;1;1;0;57;5icuo8utnztpsd9l03gdd68dl;1;40,9;47,3;2024-07-14T23:05:20.792Z;2024-07-14T23:05:23Z;[{'id': 5105109157, 'qualifierId': 212, 'value': '27.9'}, {'id': 5105109155, 'qualifierId': 141, 'value': '88.3'}, {'id': 5105109153, 'qualifierId': 140, 'value': '41.1'}, {'id': 5105109151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109159, 'qualifierId': 213, 'value': '1.56'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,56;41,1;88,3;;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;41,1;88,3;;;;;;;;0;0;57;Vancouver Whitecaps II;57;MC;1,0
2701108289;17;1;1;1;0;5icuo8utnztpsd9l03gdd68dl;1;42,6;89,1;2024-07-14T23:05:23.817Z;2024-07-14T23:05:26Z;[{'id': 5105109163, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105109169, 'qualifierId': 212, 'value': '23.9'}, {'id': 5105109167, 'qualifierId': 141, 'value': '97.8'}, {'id': 5105109171, 'qualifierId': 213, 'value': '0.25'}, {'id': 5105109165, 'qualifierId': 140, 'value': '64.7'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;0,25;64,7;97,8;;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;64,7;97,8;;;;;;;;0;1;0;Vancouver Whitecaps II;60;DC;1,0
2701108299;8;43;1;1;3;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-14T23:05:26.057Z;2024-07-14T23:06:32Z;[{'id': 5105109755, 'qualifierId': 144, 'value': '45'}, {'id': 5105109225, 'qualifierId': 233, 'value': '18'}, {'id': 5105109217, 'qualifierId': 285, 'value': '0'}, {'id': 5105109215, 'qualifierId': 56, 'value': 'Back'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;e1edqhif0vyptx2iy7bylej9w;Deleted event;;;;;;;;;;;;;;;;;;18,0;;;0,0;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;1;3;Tacoma Defiance;63;MR;1,0
2701108293;18;43;1;1;3;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-14T23:05:26.057Z;2024-07-14T23:06:36Z;[{'id': 5105109771, 'qualifierId': 144, 'value': '3'}, {'id': 5105109189, 'qualifierId': 286, 'value': '0'}, {'id': 5105109187, 'qualifierId': 56, 'value': 'Left'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Deleted event;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;1;3;Vancouver Whitecaps II;63;DC;1,0
2701108295;19;1;1;1;4;5icuo8utnztpsd9l03gdd68dl;0;70,1;96,3;2024-07-14T23:05:27.977Z;2024-07-14T23:05:28Z;[{'id': 5105109193, 'qualifierId': 140, 'value': '75.4'}, {'id': 5105109199, 'qualifierId': 213, 'value': '5.12'}, {'id': 5105109197, 'qualifierId': 212, 'value': '13.9'}, {'id': 5105109195, 'qualifierId': 141, 'value': '77.6'}, {'id': 5105109191, 'qualifierId': 56, 'value': 'Center'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,12;75,4;77,6;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;75,4;77,6;;;;;;;;0;1;4;Vancouver Whitecaps II;64;DC;1,0
2701108383;9;12;1;1;5;eo64tqkioegeb09iice2hf8bt;1;21,2;34,0;2024-07-14T23:05:28.451Z;2024-07-14T23:06:08Z;[{'id': 5105109547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109555, 'qualifierId': 213, 'value': '5.72'}, {'id': 5105109551, 'qualifierId': 141, 'value': '14.7'}, {'id': 5105109549, 'qualifierId': 140, 'value': '40.9'}, {'id': 5105109553, 'qualifierId': 212, 'value': '24.5'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;e1edqhif0vyptx2iy7bylej9w;Clearance;;;;;;;;;;;5,72;40,9;14,7;;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;40,9;14,7;;;;;;;;0;1;5;Tacoma Defiance;65;DL;1,0
2701108311;20;1;1;1;9;5icuo8utnztpsd9l03gdd68dl;1;66,2;89,7;2024-07-14T23:05:32.457Z;2024-07-18T07:53:09Z;[{'id': 5105109279, 'qualifierId': 141, 'value': '90.6'}, {'id': 5105109281, 'qualifierId': 212, 'value': '14.6'}, {'id': 5105109275, 'qualifierId': 56, 'value': 'Left'}, {'id': 5105109277, 'qualifierId': 140, 'value': '52.3'}, {'id': 5105109283, 'qualifierId': 213, 'value': '3.10'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;3,1;52,3;90,6;;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;52,3;90,6;;;;;;;;0;1;9;Vancouver Whitecaps II;69;MC;1,0
2701108317;21;1;1;1;11;5icuo8utnztpsd9l03gdd68dl;1;52,1;85,9;2024-07-14T23:05:34.761Z;2024-07-18T07:53:17Z;[{'id': 5105109313, 'qualifierId': 141, 'value': '47.9'}, {'id': 5105109311, 'qualifierId': 140, 'value': '45.2'}, {'id': 5105109315, 'qualifierId': 212, 'value': '26.8'}, {'id': 5105109317, 'qualifierId': 213, 'value': '4.44'}, {'id': 5105109309, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;4,44;45,2;47,9;;26,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;45,2;47,9;;;;;;;;0;1;11;Vancouver Whitecaps II;71;DC;1,0
2701108321;22;1;1;1;14;5icuo8utnztpsd9l03gdd68dl;1;45,0;46,4;2024-07-14T23:05:37.609Z;2024-07-14T23:05:40Z;[{'id': 5105109341, 'qualifierId': 213, 'value': '1.70'}, {'id': 5105109333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109335, 'qualifierId': 140, 'value': '43.3'}, {'id': 5105109337, 'qualifierId': 141, 'value': '66.6'}, {'id': 5105109339, 'qualifierId': 212, 'value': '13.9'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,7;43,3;66,6;;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;43,3;66,6;;;;;;;;0;1;14;Vancouver Whitecaps II;74;DL;1,0
2701690043;617;83;1;1;16;eo64tqkioegeb09iice2hf8bt;1;59,2;31,7;2024-07-14T23:05:39.137Z;2024-07-18T07:53:35Z;[{'id': 5108269863, 'qualifierId': 399, 'value': '7zr3gif60ntltgt3s5yi6qjca'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;e1edqhif0vyptx2iy7bylej9w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;1;16;Tacoma Defiance;76;FW;1,0
2701108323;23;1;1;1;17;5icuo8utnztpsd9l03gdd68dl;1;41,5;69,1;2024-07-14T23:05:40.361Z;2024-07-14T23:05:41Z;[{'id': 5105109349, 'qualifierId': 141, 'value': '80.9'}, {'id': 5105109351, 'qualifierId': 212, 'value': '8.1'}, {'id': 5105109353, 'qualifierId': 213, 'value': '1.44'}, {'id': 5105109345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105109347, 'qualifierId': 140, 'value': '42.5'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,44;42,5;80,9;;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;42,5;80,9;;;;;;;;0;1;17;Vancouver Whitecaps II;77;DC;1,0
2701108357;24;1;1;1;18;5icuo8utnztpsd9l03gdd68dl;1;42,5;80,9;2024-07-14T23:05:41.242Z;2024-07-14T23:05:44Z;[{'id': 5105109399, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105109403, 'qualifierId': 141, 'value': '76.6'}, {'id': 5105109405, 'qualifierId': 212, 'value': '16.8'}, {'id': 5105109401, 'qualifierId': 140, 'value': '58.3'}, {'id': 5105109407, 'qualifierId': 213, 'value': '6.11'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;6,11;58,3;76,6;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;58,3;76,6;;;;;;;;0;1;18;Vancouver Whitecaps II;78;MC;1,0
