id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_Chipped;value_BlockedX;value_RegularPlay;value_GkY;value_RelatedEventId;value_LowCentre;value_FirstTouch;value_Assisted;value_BlockedY;value_Blocked;value_SmallBoxCentre;value_GkX;value_SixYardBlocked;value_GoalmouthY;value_Head;value_GoalmouthZ;value_DefBlock;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_RightFooted;value_Right;value_OutSwinger;value_TakeOnOvertake;value_BoxCentre;value_HighLeft;value_ParriedSafe;value_HighGkIntervention;value_Hands;value_Reaching;value_FloatedCross;value_Straight;value_High;value_LayOff;value_BlockedPass;value_ShirtPull/Holding;value_TouchTypeControl;value_SwitchOfPlay;value_AttemptedTackle;value_HeadPass;value_PullBack;value_TouchTypePass;value_OutOfBoxCentre;value_Volley;value_NotAssisted;value_IndividualPlay;value_MisHit;value_NotVisible;value_FromCorner;value_HighClaim;value_KeeperThrow;value_OverArm;value_LowLeft;value_Collected;value_Diving;value_LowGkIntervention;value_Overrun;value_Injury;value_InjuredPlayerId;value_PlayersCaughtOffside;value_AerialFoul;value_Indirect;value_FlickOn;value_LeftFooted;value_Defensive1V1;value_BigChance;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Obstruction;value_MediumGkIntervention;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxLeft;value_CloseLeft;value_Minutes;value_Standing;value_ParriedDanger;value_EndType;value_FastBreak;value_BoxLeft;value_OverhitCross;value_Handball;value_HighRight;value_BoxRight;value_Deflection;value_RecklessOffence;value_YellowCard;value_LowRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwerveLeft;value_FreeKick;value_OtherBodyPart;value_HighCentre;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_Scored;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698329333;172;5;1;23;13;6gaq85erpkvbyxvivd96wuw44;0;37,8;101,8;2024-06-29T02:58:15.279Z;2024-06-29T04:54:17Z;[{'id': 5089837905, 'qualifierId': 347}, {'id': 5089837903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089863279, 'qualifierId': 233, 'value': '258'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;doib55x7ijkckxo0p96byow0k;Out;;;;;;;;;;;;;;;;;;;258,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;13;Colorado Rapids II;1393;FWL;1,0
2698329335;258;5;1;23;13;iiolvosiuokkrl5iuoxcjo4p;1;62,2;-1,8;2024-06-29T02:58:15.279Z;2024-06-29T04:54:16Z;[{'id': 5089863275, 'qualifierId': 233, 'value': '172'}, {'id': 5089837909, 'qualifierId': 347}, {'id': 5089837907, 'qualifierId': 56, 'value': 'Right'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Out;;;;;;;;;;;;;;;;;;;172,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;23;13;Los Angeles II;1393;DR;1,0
2698329337;259;1;1;23;22;iiolvosiuokkrl5iuoxcjo4p;1;60,4;0,0;2024-06-29T02:58:24.208Z;2024-06-29T02:58:27Z;[{'id': 5089837911, 'qualifierId': 107}, {'id': 5089837919, 'qualifierId': 212, 'value': '6.7'}, {'id': 5089837917, 'qualifierId': 141, 'value': '6.0'}, {'id': 5089837913, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089837915, 'qualifierId': 140, 'value': '56.6'}, {'id': 5089837921, 'qualifierId': 213, 'value': '2.20'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;6,7;2,2;6,0;56,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;56,6;6,0;;;;;;;;0;23;22;Los Angeles II;1402;DR;1,0
2698589603;745;83;1;23;24;6gaq85erpkvbyxvivd96wuw44;1;43,2;94,8;2024-06-29T02:58:25.657Z;2024-06-30T07:17:52Z;[{'id': 5091274993, 'qualifierId': 399, 'value': 'f1oc42nax0yel4gblge49py7e'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;doib55x7ijkckxo0p96byow0k;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;24;Colorado Rapids II;1404;FW;1,0
2698329339;260;1;1;23;25;iiolvosiuokkrl5iuoxcjo4p;1;56,4;7,3;2024-06-29T02:58:26.944Z;2024-06-29T02:58:29Z;[{'id': 5089837925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837931, 'qualifierId': 212, 'value': '20.4'}, {'id': 5089837927, 'qualifierId': 140, 'value': '37.2'}, {'id': 5089837929, 'qualifierId': 141, 'value': '11.8'}, {'id': 5089837933, 'qualifierId': 213, 'value': '2.99'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;20,4;2,99;11,8;37,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;37,2;11,8;;;;;;;;0;23;25;Los Angeles II;1405;MC;1,0
2698329343;261;1;1;23;27;iiolvosiuokkrl5iuoxcjo4p;1;36,7;11,7;2024-06-29T02:58:29.087Z;2024-06-29T02:58:35Z;[{'id': 5089837945, 'qualifierId': 213, 'value': '1.44'}, {'id': 5089837937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837939, 'qualifierId': 140, 'value': '38.9'}, {'id': 5089837943, 'qualifierId': 212, 'value': '17.2'}, {'id': 5089837941, 'qualifierId': 141, 'value': '36.8'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;17,2;1,44;36,8;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,9;36,8;;;;;;;;0;23;27;Los Angeles II;1407;DL;1,0
2698329345;262;1;1;23;33;iiolvosiuokkrl5iuoxcjo4p;1;45,7;41,8;2024-06-29T02:58:35.088Z;2024-06-29T02:58:37Z;[{'id': 5089837955, 'qualifierId': 212, 'value': '21.5'}, {'id': 5089837949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837953, 'qualifierId': 141, 'value': '72.8'}, {'id': 5089837957, 'qualifierId': 213, 'value': '1.77'}, {'id': 5089837951, 'qualifierId': 140, 'value': '41.7'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;21,5;1,77;72,8;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;41,7;72,8;;;;;;;;0;23;33;Los Angeles II;1413;MC;1,0
2698329347;263;1;1;23;36;iiolvosiuokkrl5iuoxcjo4p;1;52,8;73,7;2024-06-29T02:58:37.567Z;2024-06-29T02:58:42Z;[{'id': 5089837967, 'qualifierId': 212, 'value': '20.3'}, {'id': 5089837969, 'qualifierId': 213, 'value': '0.24'}, {'id': 5089837961, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089837965, 'qualifierId': 141, 'value': '80.8'}, {'id': 5089837963, 'qualifierId': 140, 'value': '71.6'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;20,3;0,24;80,8;71,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;71,6;80,8;;;;;;;;0;23;36;Los Angeles II;1416;DC;1,0
2698329349;264;3;1;23;41;iiolvosiuokkrl5iuoxcjo4p;0;82,9;68,6;2024-06-29T02:58:42.719Z;2024-06-30T07:18:36Z;[{'id': 5091275385, 'qualifierId': 465}, {'id': 5089837985, 'qualifierId': 233, 'value': '173'}, {'id': 5089837975, 'qualifierId': 286}, {'id': 5089837973, 'qualifierId': 56, 'value': 'Center'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;doib55x7ijkckxo0p96byow0k;Take On;;;;;;;;;;;;;;;;;;;173,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;23;41;Los Angeles II;1421;FWR;1,0
2698329351;173;7;1;23;41;6gaq85erpkvbyxvivd96wuw44;1;17,1;31,4;2024-06-29T02:58:42.720Z;2024-06-30T07:18:33Z;[{'id': 5089837977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089837979, 'qualifierId': 285}, {'id': 5091275357, 'qualifierId': 383}, {'id': 5089837981, 'qualifierId': 233, 'value': '264'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;doib55x7ijkckxo0p96byow0k;Tackle;;;;;;;;;;;;;;;;;;;264,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;41;Colorado Rapids II;1421;DR;1,0
2698329353;174;49;1;23;44;6gaq85erpkvbyxvivd96wuw44;1;17,9;22,1;2024-06-29T02:58:45.955Z;2024-06-29T02:58:46Z;[];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;doib55x7ijkckxo0p96byow0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;44;Colorado Rapids II;1424;DR;1,0
2698329357;175;1;1;23;45;6gaq85erpkvbyxvivd96wuw44;1;17,9;22,1;2024-06-29T02:58:46.725Z;2024-06-29T02:58:49Z;[{'id': 5089837997, 'qualifierId': 141, 'value': '13.5'}, {'id': 5089837999, 'qualifierId': 212, 'value': '23.5'}, {'id': 5089838001, 'qualifierId': 213, 'value': '6.03'}, {'id': 5089837995, 'qualifierId': 140, 'value': '39.6'}, {'id': 5089837993, 'qualifierId': 56, 'value': 'Back'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;23,5;6,03;13,5;39,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;39,6;13,5;;;;;;;;0;23;45;Colorado Rapids II;1425;DR;1,0
2698329361;176;3;1;23;46;6gaq85erpkvbyxvivd96wuw44;1;34,7;15,0;2024-06-29T02:58:47.424Z;2024-06-30T07:18:53Z;[{'id': 5091275567, 'qualifierId': 465}, {'id': 5089838009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089838017, 'qualifierId': 233, 'value': '265'}, {'id': 5089838011, 'qualifierId': 286}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;doib55x7ijkckxo0p96byow0k;Take On;;;;;;;;;;;;;;;;;;;265,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;46;Colorado Rapids II;1426;FWR;1,0
2698329355;265;45;1;23;46;iiolvosiuokkrl5iuoxcjo4p;0;65,3;85,0;2024-06-29T02:58:47.424Z;2024-06-29T02:58:52Z;[{'id': 5089837989, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089838025, 'qualifierId': 233, 'value': '176'}, {'id': 5089838023, 'qualifierId': 285}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Challenge;;;;;;;;;;;;;;;;;;;176,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;23;46;Los Angeles II;1426;MC;1,0
2698329365;177;50;1;23;47;6gaq85erpkvbyxvivd96wuw44;1;38,8;14,9;2024-06-29T02:58:49.326Z;2024-06-29T02:58:52Z;[{'id': 5089838013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089838015, 'qualifierId': 286}, {'id': 5089838031, 'qualifierId': 233, 'value': '266'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;doib55x7ijkckxo0p96byow0k;Dispossessed;;;;;;;;;;;;;;;;;;;266,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;23;47;Colorado Rapids II;1427;FWR;1,0
2698329359;266;7;1;23;47;iiolvosiuokkrl5iuoxcjo4p;1;61,2;85,1;2024-06-29T02:58:49.327Z;2024-06-30T07:19:10Z;[{'id': 5089838007, 'qualifierId': 285}, {'id': 5089838027, 'qualifierId': 233, 'value': '177'}, {'id': 5091275775, 'qualifierId': 384}, {'id': 5089838005, 'qualifierId': 56, 'value': 'Left'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Tackle;;;;;;;;;;;;;;;;;;;177,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;23;47;Los Angeles II;1427;MC;1,0
2698329363;267;49;1;23;49;iiolvosiuokkrl5iuoxcjo4p;1;46,6;81,2;2024-06-29T02:58:50.687Z;2024-06-29T02:58:51Z;[];f1oc42nax0yel4gblge49py7e;D. Amadou;;;doib55x7ijkckxo0p96byow0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;23;49;Los Angeles II;1429;MC;1,0
2698329367;268;1;1;23;51;iiolvosiuokkrl5iuoxcjo4p;1;40,8;74,8;2024-06-29T02:58:52.559Z;2024-06-29T02:58:55Z;[{'id': 5089838037, 'qualifierId': 140, 'value': '32.2'}, {'id': 5089838039, 'qualifierId': 141, 'value': '60.7'}, {'id': 5089838043, 'qualifierId': 213, 'value': '3.96'}, {'id': 5089838035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089838041, 'qualifierId': 212, 'value': '13.2'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;13,2;3,96;60,7;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;32,2;60,7;;;;;;;;0;23;51;Los Angeles II;1431;MC;1,0
2698329369;269;1;1;23;54;iiolvosiuokkrl5iuoxcjo4p;1;31,5;58,3;2024-06-29T02:58:55.487Z;2024-06-29T02:58:58Z;[{'id': 5089838051, 'qualifierId': 141, 'value': '65.0'}, {'id': 5089838049, 'qualifierId': 140, 'value': '39.8'}, {'id': 5089838047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089838055, 'qualifierId': 213, 'value': '0.48'}, {'id': 5089838053, 'qualifierId': 212, 'value': '9.8'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;9,8;0,48;65,0;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;39,8;65,0;;;;;;;;0;23;54;Los Angeles II;1434;DL;1,0
2698329371;270;1;1;23;56;iiolvosiuokkrl5iuoxcjo4p;1;40,7;68,8;2024-06-29T02:58:58.095Z;2024-06-29T02:59:00Z;[{'id': 5089838065, 'qualifierId': 212, 'value': '18.7'}, {'id': 5089838063, 'qualifierId': 141, 'value': '95.8'}, {'id': 5089838067, 'qualifierId': 213, 'value': '1.38'}, {'id': 5089838061, 'qualifierId': 140, 'value': '44.0'}, {'id': 5089838059, 'qualifierId': 56, 'value': 'Back'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;18,7;1,38;95,8;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,0;95,8;;;;;;;;0;23;56;Los Angeles II;1436;MC;1,0
2698329373;271;1;1;23;59;iiolvosiuokkrl5iuoxcjo4p;1;44,2;96,5;2024-06-29T02:59:00.574Z;2024-06-29T02:59:02Z;[{'id': 5089838079, 'qualifierId': 213, 'value': '0.03'}, {'id': 5089838077, 'qualifierId': 212, 'value': '14.6'}, {'id': 5089838071, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089838075, 'qualifierId': 141, 'value': '97.2'}, {'id': 5089838073, 'qualifierId': 140, 'value': '58.1'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;14,6;0,03;97,2;58,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;58,1;97,2;;;;;;;;0;23;59;Los Angeles II;1439;DC;1,0
2698329375;272;1;1;24;1;iiolvosiuokkrl5iuoxcjo4p;1;58,1;97,2;2024-06-29T02:59:02.559Z;2024-06-29T02:59:03Z;[{'id': 5089838087, 'qualifierId': 141, 'value': '86.7'}, {'id': 5089838089, 'qualifierId': 212, 'value': '7.3'}, {'id': 5089838091, 'qualifierId': 213, 'value': '4.92'}, {'id': 5089838085, 'qualifierId': 140, 'value': '59.5'}, {'id': 5089838083, 'qualifierId': 56, 'value': 'Left'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;7,3;4,92;86,7;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;59,5;86,7;;;;;;;;0;24;1;Los Angeles II;1441;FWL;1,0
2698329377;273;1;1;24;2;iiolvosiuokkrl5iuoxcjo4p;1;62,3;88,0;2024-06-29T02:59:03.790Z;2024-06-29T02:59:11Z;[{'id': 5089838103, 'qualifierId': 213, 'value': '0.12'}, {'id': 5089838101, 'qualifierId': 212, 'value': '16.4'}, {'id': 5089838095, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089838097, 'qualifierId': 140, 'value': '77.8'}, {'id': 5089838099, 'qualifierId': 141, 'value': '91.0'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;16,4;0,12;91,0;77,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;77,8;91,0;;;;;;;;0;24;2;Los Angeles II;1442;FWR;1,0
2698329379;274;1;1;24;9;iiolvosiuokkrl5iuoxcjo4p;1;93,4;74,2;2024-06-29T02:59:10.927Z;2024-06-30T07:19:32Z;[{'id': 5089838115, 'qualifierId': 141, 'value': '15.0'}, {'id': 5089838113, 'qualifierId': 140, 'value': '87.2'}, {'id': 5089838117, 'qualifierId': 212, 'value': '40.8'}, {'id': 5089838119, 'qualifierId': 213, 'value': '4.55'}, {'id': 5089838111, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089838121, 'qualifierId': 1}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;40,8;4,55;15,0;87,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;87,2;15,0;;;;;;;;0;24;9;Los Angeles II;1449;FWL;1,0
2698329381;275;1;1;24;13;iiolvosiuokkrl5iuoxcjo4p;1;85,7;16,3;2024-06-29T02:59:14.672Z;2024-06-29T02:59:16Z;[{'id': 5089838129, 'qualifierId': 141, 'value': '24.0'}, {'id': 5089838127, 'qualifierId': 140, 'value': '73.3'}, {'id': 5089838133, 'qualifierId': 213, 'value': '2.76'}, {'id': 5089838125, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089838131, 'qualifierId': 212, 'value': '14.0'}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;14,0;2,76;24,0;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;73,3;24,0;;;;;;;;0;24;13;Los Angeles II;1453;FW;1,0
