id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Involved;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_Angle;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Assist;value_RegularPlay;value_BoxLeft;value_CloseLeft;value_LeftFooted;value_IndividualPlay;value_GoalmouthZ;value_GkX;value_Assisted;value_GoalmouthY;value_RelatedEventId;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Overrun;value_Handball;value_AttemptedTackle;value_SwitchOfPlay;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_Cross;value_CornerTaken;value_Head;value_FlickOn;value_NextEventThrowIn;value_PlayersCaughtOffside;value_Indirect;value_GkKickFromHands;value_IntendedTackleTarget;value_ThrowIn;value_BlockedPass;value_CloseRight;value_KeeperThrow;value_IntentionalAssist;value_BoxCentre;value_SetPiece;value_FirstTouch;value_NotVisible;value_LayOff;value_Blocked;value_OutOfBoxCentre;value_BlockedX;value_LowCentre;value_BlockedY;value_DefBlock;value_BoxRight;value_RightFooted;value_FastBreak;value_InSwinger;value_FromCorner;value_SmallBoxRight;value_SixYardBlocked;value_OwnPlayer;value_Stooping;value_ParriedSafe;value_Hands;value_Shove/Push;value_High;value_ThroughBall;value_Unchallenged;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BigChance;value_Feet;value_ParriedDanger;value_Sliding;value_NotAssisted;value_LowLeft;value_AerialFoul;value_TimeWasting;value_Minutes;value_HighClaim;value_BlockedCross;value_OverArm;value_EndType;value_Tactical;value_FreeKick;value_HighRight;value_Collected;value_Diving;value_LowRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_SmallBoxCentre;value_LeadingToAttempt;value_RelatedError1Id;value_GkHoof;value_TempBlocked;value_OtherObstacle;value_CloseHigh;value_Volley;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710717671;12;1;1;0;42;1pc6sx2h4rp113ldkbp5d2xas;1;28,5;57,2;2024-08-18T19:05:45.668Z;2024-08-18T20:09:11Z;[{'id': 5158289695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158289697, 'qualifierId': 140, 'value': '31.7'}, {'id': 5158289703, 'qualifierId': 213, 'value': '1.37'}, {'id': 5158289699, 'qualifierId': 141, 'value': '81.4'}, {'id': 5158289701, 'qualifierId': 212, 'value': '16.8'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;31,7;;81,4;16,8;1,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;31,7;81,4;;;;;;;0;0;0;42;St. Louis City II;42;DC;1,0
2710717705;13;1;1;0;43;1pc6sx2h4rp113ldkbp5d2xas;0;31,7;81,4;2024-08-18T19:05:46.717Z;2024-08-18T19:05:48Z;[{'id': 5158289853, 'qualifierId': 157}, {'id': 5158289865, 'qualifierId': 1}, {'id': 5158289857, 'qualifierId': 140, 'value': '66.2'}, {'id': 5158289855, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158289863, 'qualifierId': 213, 'value': '0.07'}, {'id': 5158289859, 'qualifierId': 141, 'value': '85.4'}, {'id': 5158289861, 'qualifierId': 212, 'value': '36.3'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;66,2;;85,4;36,3;0,07;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;66,2;85,4;;;;;;;0;0;0;43;St. Louis City II;43;DC;1,0
2710717807;10;1;1;0;46;dqx48fglv1l96cyrmjdod0xec;1;34,5;19,1;2024-08-18T19:05:49.833Z;2024-08-18T20:13:11Z;[{'id': 5158290375, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158290389, 'qualifierId': 1}, {'id': 5158290385, 'qualifierId': 212, 'value': '33.5'}, {'id': 5158290377, 'qualifierId': 140, 'value': '66.2'}, {'id': 5158290387, 'qualifierId': 213, 'value': '6.18'}, {'id': 5158290373, 'qualifierId': 3}, {'id': 5158290381, 'qualifierId': 141, 'value': '14.1'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;66,2;;14,1;33,5;6,18;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;66,2;14,1;;;;;;;0;0;0;46;Minnesota United II;46;DR;1,0
2710717861;11;1;1;0;47;dqx48fglv1l96cyrmjdod0xec;0;65,4;14,4;2024-08-18T19:05:50.306Z;2024-08-18T20:13:14Z;[{'id': 5158290625, 'qualifierId': 213, 'value': '1.54'}, {'id': 5158290611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158290621, 'qualifierId': 212, 'value': '14.6'}, {'id': 5158290613, 'qualifierId': 140, 'value': '65.8'}, {'id': 5158290609, 'qualifierId': 3}, {'id': 5158290617, 'qualifierId': 141, 'value': '35.8'}];1b1vsi0l9xd0xy42q4p1bdk44;L. Demitra;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;65,8;;35,8;14,6;1,54;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;65,8;35,8;;;;;;;0;0;0;47;Minnesota United II;47;AMR;1,0
2710717799;14;61;1;0;48;1pc6sx2h4rp113ldkbp5d2xas;0;29,0;68,8;2024-08-18T19:05:52.221Z;2024-08-18T19:05:52Z;[{'id': 5158290341, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;eppyl290g73qck1ht7he4ojro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;0;48;St. Louis City II;48;DMC;1,0
2710717871;12;49;1;0;50;dqx48fglv1l96cyrmjdod0xec;1;68,4;49,9;2024-08-18T19:05:54.033Z;2024-08-18T19:05:54Z;[];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;eppyl290g73qck1ht7he4ojro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;50;Minnesota United II;50;AMC;1,0
2710717941;13;1;1;0;50;dqx48fglv1l96cyrmjdod0xec;1;68,4;49,9;2024-08-18T19:05:54.161Z;2024-08-18T19:06:20Z;[{'id': 5158293725, 'qualifierId': 210, 'value': '13'}, {'id': 5158290975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158290979, 'qualifierId': 141, 'value': '68.2'}, {'id': 5158290981, 'qualifierId': 212, 'value': '16.3'}, {'id': 5158290983, 'qualifierId': 213, 'value': '0.87'}, {'id': 5158290977, 'qualifierId': 140, 'value': '78.4'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;1,0;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;78,4;;68,2;16,3;0,87;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;78,4;68,2;;;;;;;0;0;0;50;Minnesota United II;50;AMC;1,0
2710717949;14;13;1;0;53;dqx48fglv1l96cyrmjdod0xec;1;84,5;64,1;2024-08-18T19:05:57.104Z;2024-08-18T19:06:20Z;[{'id': 5158291007, 'qualifierId': 22}, {'id': 5158291009, 'qualifierId': 64}, {'id': 5158293749, 'qualifierId': 83}, {'id': 5158292599, 'qualifierId': 72}, {'id': 5158293761, 'qualifierId': 215}, {'id': 5158291011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158293759, 'qualifierId': 103, 'value': '5.6'}, {'id': 5158293763, 'qualifierId': 230, 'value': '98.1'}, {'id': 5158293751, 'qualifierId': 29}, {'id': 5158293757, 'qualifierId': 102, 'value': '58.5'}, {'id': 5158293753, 'qualifierId': 55, 'value': '13'}, {'id': 5158293765, 'qualifierId': 231, 'value': '53.4'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;eppyl290g73qck1ht7he4ojro;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;1,0;5,6;98,1;1,0;58,5;13,0;53,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;58,5;5.6;13,0;1extjwx4b7nlpu8fm6526dsrt;0;0;0;53;Minnesota United II;53;AML;1,0
2710718137;15;5;1;0;54;1pc6sx2h4rp113ldkbp5d2xas;1;-0,9;41,4;2024-08-18T19:05:58.245Z;2024-08-18T20:09:48Z;[{'id': 5158292069, 'qualifierId': 346}, {'id': 5158292061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158292167, 'qualifierId': 233, 'value': '15'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;eppyl290g73qck1ht7he4ojro;Out;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;0;54;St. Louis City II;54;DC;1,0
2710717967;15;5;1;0;54;dqx48fglv1l96cyrmjdod0xec;0;100,9;58,6;2024-08-18T19:05:58.245Z;2024-08-18T19:24:41Z;[{'id': 5158291143, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158291145, 'qualifierId': 346}, {'id': 5158292185, 'qualifierId': 233, 'value': '15'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;eppyl290g73qck1ht7he4ojro;Out;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;54;Minnesota United II;54;AML;1,0
2710718443;16;1;1;1;11;1pc6sx2h4rp113ldkbp5d2xas;1;4,2;47,5;2024-08-18T19:06:14.838Z;2024-08-18T19:06:19Z;[{'id': 5158293647, 'qualifierId': 140, 'value': '8.4'}, {'id': 5158293643, 'qualifierId': 124}, {'id': 5158293651, 'qualifierId': 212, 'value': '19.0'}, {'id': 5158293653, 'qualifierId': 213, 'value': '1.34'}, {'id': 5158293649, 'qualifierId': 141, 'value': '74.7'}, {'id': 5158293645, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158293657, 'qualifierId': 237}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;8,4;;74,7;19,0;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;8,4;74,7;;;;;;;0;0;1;11;St. Louis City II;71;GK;1,0
2710718503;17;1;1;1;15;1pc6sx2h4rp113ldkbp5d2xas;0;11,8;88,1;2024-08-18T19:06:19.166Z;2024-08-18T19:06:22Z;[{'id': 5158294037, 'qualifierId': 140, 'value': '70.5'}, {'id': 5158294045, 'qualifierId': 1}, {'id': 5158294033, 'qualifierId': 157}, {'id': 5158294041, 'qualifierId': 212, 'value': '61.7'}, {'id': 5158294035, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158294039, 'qualifierId': 141, 'value': '85.3'}, {'id': 5158294043, 'qualifierId': 213, 'value': '6.25'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;70,5;;85,3;61,7;6,25;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;70,5;85,3;;;;;;;0;0;1;15;St. Louis City II;75;DC;1,0
2710718609;16;1;1;1;19;dqx48fglv1l96cyrmjdod0xec;1;29,7;27,9;2024-08-18T19:06:22.944Z;2024-08-18T19:06:28Z;[{'id': 5158294655, 'qualifierId': 212, 'value': '7.6'}, {'id': 5158294647, 'qualifierId': 3}, {'id': 5158294651, 'qualifierId': 140, 'value': '36.3'}, {'id': 5158294657, 'qualifierId': 213, 'value': '0.42'}, {'id': 5158294649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158294653, 'qualifierId': 141, 'value': '32.4'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;36,3;;32,4;7,6;0,42;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;36,3;32,4;;;;;;;0;0;1;19;Minnesota United II;79;DL;1,0
2710718623;17;1;1;1;24;dqx48fglv1l96cyrmjdod0xec;0;35,9;31,2;2024-08-18T19:06:28.289Z;2024-08-18T20:11:35Z;[{'id': 5158294695, 'qualifierId': 212, 'value': '13.6'}, {'id': 5158294689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158294693, 'qualifierId': 141, 'value': '11.6'}, {'id': 5158294687, 'qualifierId': 155}, {'id': 5158294697, 'qualifierId': 213, 'value': '4.92'}, {'id': 5158294691, 'qualifierId': 140, 'value': '38.6'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;38,6;;11,6;13,6;4,92;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,6;11,6;;;;;;;0;0;1;24;Minnesota United II;84;MC;1,0
2710718617;18;61;1;1;25;1pc6sx2h4rp113ldkbp5d2xas;0;62,4;90,9;2024-08-18T19:06:28.422Z;2024-08-18T19:06:28Z;[{'id': 5158294679, 'qualifierId': 56, 'value': 'Left'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;1;25;St. Louis City II;85;DML;1,0
2710718643;18;49;1;1;27;dqx48fglv1l96cyrmjdod0xec;1;35,3;9,3;2024-08-18T19:06:30.480Z;2024-08-18T19:06:30Z;[];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;1;27;Minnesota United II;87;DR;1,0
2710718667;19;1;1;1;27;dqx48fglv1l96cyrmjdod0xec;1;35,3;9,3;2024-08-18T19:06:30.688Z;2024-08-18T19:06:32Z;[{'id': 5158294949, 'qualifierId': 141, 'value': '12.3'}, {'id': 5158294953, 'qualifierId': 213, 'value': '2.94'}, {'id': 5158294947, 'qualifierId': 140, 'value': '25.8'}, {'id': 5158294945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158294951, 'qualifierId': 212, 'value': '10.2'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;25,8;;12,3;10,2;2,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;25,8;12,3;;;;;;;0;0;1;27;Minnesota United II;87;DR;1,0
2710718715;20;1;1;1;28;dqx48fglv1l96cyrmjdod0xec;1;25,9;12,4;2024-08-18T19:06:32.017Z;2024-08-18T19:06:34Z;[{'id': 5158295235, 'qualifierId': 212, 'value': '4.4'}, {'id': 5158295227, 'qualifierId': 140, 'value': '29.5'}, {'id': 5158295223, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158295237, 'qualifierId': 213, 'value': '5.76'}, {'id': 5158295231, 'qualifierId': 141, 'value': '9.2'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;29,5;;9,2;4,4;5,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;29,5;9,2;;;;;;;0;0;1;28;Minnesota United II;88;DL;1,0
2710718725;21;3;1;1;30;dqx48fglv1l96cyrmjdod0xec;0;30,6;8,0;2024-08-18T19:06:33.701Z;2024-08-18T20:13:28Z;[{'id': 5158295269, 'qualifierId': 285}, {'id': 5158295331, 'qualifierId': 233, 'value': '19'}, {'id': 5158295267, 'qualifierId': 56, 'value': 'Back'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Take On;;;;;;;;;;;;;;;;;;;;19,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;1;30;Minnesota United II;90;DR;1,0
2710718721;19;7;1;1;30;1pc6sx2h4rp113ldkbp5d2xas;1;69,4;92,0;2024-08-18T19:06:33.702Z;2024-08-18T20:13:28Z;[{'id': 5158295291, 'qualifierId': 233, 'value': '21'}, {'id': 5158295257, 'qualifierId': 286}, {'id': 5158295255, 'qualifierId': 56, 'value': 'Left'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Tackle;;;;;;;;;;;;;;;;;;;;21,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;1;30;St. Louis City II;90;DML;1,0
2710718735;20;1;1;1;31;1pc6sx2h4rp113ldkbp5d2xas;1;75,4;87,8;2024-08-18T19:06:34.710Z;2024-08-18T19:06:36Z;[{'id': 5158295361, 'qualifierId': 140, 'value': '63.4'}, {'id': 5158295367, 'qualifierId': 212, 'value': '12.8'}, {'id': 5158295359, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158295369, 'qualifierId': 213, 'value': '3.33'}, {'id': 5158295365, 'qualifierId': 141, 'value': '84.2'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;63,4;;84,2;12,8;3,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;63,4;84,2;;;;;;;0;0;1;31;St. Louis City II;91;FW;1,0
2710718743;21;49;1;1;32;1pc6sx2h4rp113ldkbp5d2xas;1;64,3;83,6;2024-08-18T19:06:36.118Z;2024-08-18T19:06:36Z;[];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;eppyl290g73qck1ht7he4ojro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;1;32;St. Louis City II;92;DMC;1,0
2710718827;22;1;1;1;33;1pc6sx2h4rp113ldkbp5d2xas;1;64,4;83,6;2024-08-18T19:06:36.310Z;2024-08-18T19:06:40Z;[{'id': 5158295821, 'qualifierId': 141, 'value': '59.3'}, {'id': 5158295819, 'qualifierId': 140, 'value': '60.6'}, {'id': 5158295823, 'qualifierId': 212, 'value': '17.0'}, {'id': 5158295817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158295825, 'qualifierId': 213, 'value': '4.48'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;60,6;;59,3;17,0;4,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;60,6;59,3;;;;;;;0;0;1;33;St. Louis City II;93;DMC;1,0
2710718867;23;1;1;1;37;1pc6sx2h4rp113ldkbp5d2xas;1;59,8;58,5;2024-08-18T19:06:40.734Z;2024-08-18T19:06:42Z;[{'id': 5158296019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158296021, 'qualifierId': 140, 'value': '41.3'}, {'id': 5158296023, 'qualifierId': 141, 'value': '34.8'}, {'id': 5158296027, 'qualifierId': 212, 'value': '25.2'}, {'id': 5158296031, 'qualifierId': 213, 'value': '3.83'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;41,3;;34,8;25,2;3,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;41,3;34,8;;;;;;;0;0;1;37;St. Louis City II;97;DMC;1,0
2710718941;24;1;1;1;39;1pc6sx2h4rp113ldkbp5d2xas;1;41,3;34,8;2024-08-18T19:06:42.415Z;2024-08-18T19:06:46Z;[{'id': 5158296475, 'qualifierId': 212, 'value': '15.4'}, {'id': 5158296477, 'qualifierId': 213, 'value': '2.02'}, {'id': 5158296473, 'qualifierId': 141, 'value': '55.1'}, {'id': 5158296471, 'qualifierId': 140, 'value': '34.9'}, {'id': 5158296469, 'qualifierId': 56, 'value': 'Back'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;34,9;;55,1;15,4;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;34,9;55,1;;;;;;;0;0;1;39;St. Louis City II;99;DC;1,0
2710719011;25;1;1;1;42;1pc6sx2h4rp113ldkbp5d2xas;1;35,4;44,2;2024-08-18T19:06:46.047Z;2024-08-18T19:06:49Z;[{'id': 5158296873, 'qualifierId': 212, 'value': '22.6'}, {'id': 5158296865, 'qualifierId': 140, 'value': '14.2'}, {'id': 5158296869, 'qualifierId': 141, 'value': '49.7'}, {'id': 5158296875, 'qualifierId': 213, 'value': '2.98'}, {'id': 5158296863, 'qualifierId': 56, 'value': 'Back'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;14,2;;49,7;22,6;2,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;14,2;49,7;;;;;;;0;0;1;42;St. Louis City II;102;DC;1,0
