id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_TouchTypePass;value_FlickOn;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_BlockedPass;value_TouchTypeControl;value_Overrun;value_Chipped;value_LowGkIntervention;value_NotVisible;value_SwitchOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_FreeKickTaken;value_LayOff;value_SwerveRight;value_IndividualPlay;value_GoalmouthY;value_OutOfBoxCentre;value_RegularPlay;value_Assisted;value_HighLeft;value_GoalmouthZ;value_LeftFooted;value_GkX;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_GkHoof;value_PullBack;value_Assist;value_IntentionalAssist;value_ThroughBall;value_BoxCentre;value_Right;value_MisHit;value_High;value_RightFooted;value_OutSwinger;value_Cross;value_FirstTouch;value_CloseHigh;value_SmallBoxLeft;value_BigChance;value_Head;value_Left;value_BlockedY;value_BlockedX;value_NotPastGoalLine;value_ShirtPull/Holding;value_KeeperThrow;value_Unchallenged;value_MediumGkIntervention;value_CornerTaken;value_InSwinger;value_Shove/Push;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_Straight;value_DrivenCross;value_NotAssisted;value_DefBlock;value_OwnShotBlocked;value_Volley;value_SmallBoxCentre;value_GkXTimeOfGoal;value_KeeperTouched;value_LowRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_OtherObstacle;value_ParriedSafe;value_Diving;value_Hands;value_HighGkIntervention;value_BoxLeft;value_Blocked;value_SixYardBlocked;value_FromCorner;value_OwnPlayer;value_LowCentre;value_BoxRight;value_LowLeft;value_BallHitsReferee;value_RefereeDelay;value_DrinksBreak;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_Handball;value_SwerveLeft;value_FreeKick;value_Minutes;value_CloseRight;value_TacticalFoul;value_Deflection;value_Standing;value_ParriedDanger;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FastBreak;value_SetPiece;value_GkKickFromHands;value_HighClaim;value_OverArm;value_TimeWasting;value_LastLine;value_AerialFoul;value_BlockedCross;value_1On1;value_SmallBoxRight;value_Collected;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696557067;12;1;1;0;53;7pmw399vh2v44cjle4fkklp1w;0;66,3;95,1;2024-06-16T23:04:36.493Z;2024-06-16T23:04:37Z;[{'id': 5080081971, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080081973, 'qualifierId': 140, 'value': '62.5'}, {'id': 5080081975, 'qualifierId': 141, 'value': '92.0'}, {'id': 5080081969, 'qualifierId': 3}, {'id': 5080081979, 'qualifierId': 213, 'value': '3.63'}, {'id': 5080081977, 'qualifierId': 212, 'value': '4.5'}];60ej9rpig6xzj1d80w0ki92i;G. Segal;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;62,5;3,63;4,5;92,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;62,5;92,0;;;;;;;0;0;0;53;St. Louis City II;53;FW;1,0
2696557069;12;49;1;0;53;dqx48fglv1l96cyrmjdod0xec;1;42,1;20,4;2024-06-16T23:04:37.079Z;2024-06-16T23:04:37Z;[];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dhnfqkwp0wwcwx5i2j2su04r8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;0;53;Houston Dynamo II;53;MC;1,0
2696557103;13;1;1;0;54;dqx48fglv1l96cyrmjdod0xec;1;42,0;20,3;2024-06-16T23:04:37.526Z;2024-06-16T23:04:42Z;[{'id': 5080082141, 'qualifierId': 141, 'value': '46.7'}, {'id': 5080082143, 'qualifierId': 212, 'value': '21.7'}, {'id': 5080082145, 'qualifierId': 213, 'value': '2.17'}, {'id': 5080082137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082139, 'qualifierId': 140, 'value': '30.4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;30,4;2,17;21,7;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;30,4;46,7;;;;;;;0;0;0;54;Houston Dynamo II;54;MC;1,0
2696557145;14;1;1;0;59;dqx48fglv1l96cyrmjdod0xec;1;26,5;51,2;2024-06-16T23:04:42.123Z;2024-06-16T23:04:48Z;[{'id': 5080082375, 'qualifierId': 212, 'value': '22.7'}, {'id': 5080082371, 'qualifierId': 140, 'value': '5.1'}, {'id': 5080082373, 'qualifierId': 141, 'value': '55.5'}, {'id': 5080082377, 'qualifierId': 213, 'value': '3.01'}, {'id': 5080082369, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;5,1;3,01;22,7;55,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;5,1;55,5;;;;;;;0;0;0;59;Houston Dynamo II;59;DL;1,0
2696557163;15;1;1;1;5;dqx48fglv1l96cyrmjdod0xec;1;9,6;51,2;2024-06-16T23:04:48.284Z;2024-06-16T23:04:49Z;[{'id': 5080082469, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082477, 'qualifierId': 213, 'value': '5.99'}, {'id': 5080082471, 'qualifierId': 140, 'value': '23.9'}, {'id': 5080082473, 'qualifierId': 141, 'value': '44.6'}, {'id': 5080082475, 'qualifierId': 212, 'value': '15.7'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;23,9;5,99;15,7;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;23,9;44,6;;;;;;;0;0;1;5;Houston Dynamo II;65;GK;1,0
2696557175;16;1;1;1;6;dqx48fglv1l96cyrmjdod0xec;1;24,4;44,0;2024-06-16T23:04:49.742Z;2024-06-16T23:04:51Z;[{'id': 5080082525, 'qualifierId': 141, 'value': '17.0'}, {'id': 5080082527, 'qualifierId': 212, 'value': '19.9'}, {'id': 5080082523, 'qualifierId': 140, 'value': '17.2'}, {'id': 5080082521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082529, 'qualifierId': 213, 'value': '4.32'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;17,2;4,32;19,9;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;17,2;17,0;;;;;;;0;0;1;6;Houston Dynamo II;66;MC;1,0
2696557213;17;1;1;1;8;dqx48fglv1l96cyrmjdod0xec;0;16,5;17,6;2024-06-16T23:04:51.515Z;2024-06-19T13:15:44Z;[{'id': 5080082691, 'qualifierId': 140, 'value': '44.6'}, {'id': 5080082707, 'qualifierId': 1}, {'id': 5080082695, 'qualifierId': 141, 'value': '0.0'}, {'id': 5080082699, 'qualifierId': 212, 'value': '32.0'}, {'id': 5080082687, 'qualifierId': 157}, {'id': 5080082689, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082703, 'qualifierId': 213, 'value': '5.88'}];276kl5oc1k19y1linbxml0xec;Ó. Benítez;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;44,6;5,88;32,0;0,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;44,6;0,0;;;;;;;0;0;1;8;Houston Dynamo II;68;DC;1,0
2696557251;20;43;1;1;12;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-16T23:04:56.036Z;2024-06-17T00:10:00Z;[{'id': 5080153541, 'qualifierId': 144, 'value': '83'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dhnfqkwp0wwcwx5i2j2su04r8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;12;Houston Dynamo II;72;MC;1,0
2696557217;18;43;1;1;13;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-06-16T23:04:56.606Z;2024-06-19T13:15:40Z;[{'id': 5081832399, 'qualifierId': 144, 'value': '61'}, {'id': 5080082715, 'qualifierId': 56, 'value': 'Back'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;13;Houston Dynamo II;73;MR;1,0
2696557255;13;5;1;1;13;7pmw399vh2v44cjle4fkklp1w;1;59,1;101,6;2024-06-16T23:04:56.907Z;2024-06-17T00:38:42Z;[{'id': 5080082901, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080082903, 'qualifierId': 347}, {'id': 5080082919, 'qualifierId': 233, 'value': '19'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;1;13;St. Louis City II;73;DC;1,0
2696557221;19;5;1;1;13;dqx48fglv1l96cyrmjdod0xec;0;40,9;-1,6;2024-06-16T23:04:56.907Z;2024-06-16T23:05:03Z;[{'id': 5080082733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080082923, 'qualifierId': 233, 'value': '13'}, {'id': 5080082735, 'qualifierId': 347}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;13;Houston Dynamo II;73;MR;1,0
2696557283;14;1;1;1;17;7pmw399vh2v44cjle4fkklp1w;1;60,3;100,0;2024-06-16T23:05:00.253Z;2024-06-19T13:20:05Z;[{'id': 5080083047, 'qualifierId': 141, 'value': '60.0'}, {'id': 5080083049, 'qualifierId': 212, 'value': '28.6'}, {'id': 5080083051, 'qualifierId': 213, 'value': '4.53'}, {'id': 5080083045, 'qualifierId': 140, 'value': '55.3'}, {'id': 5080083053, 'qualifierId': 1}, {'id': 5080083041, 'qualifierId': 107}, {'id': 5080083043, 'qualifierId': 56, 'value': 'Center'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;55,3;4,53;28,6;60,0;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;55,3;60,0;;;;;;;0;0;1;17;St. Louis City II;77;DC;1,0
2696883939;812;83;1;1;18;dqx48fglv1l96cyrmjdod0xec;1;44,2;36,9;2024-06-16T23:05:01.782Z;2024-06-19T13:20:03Z;[{'id': 5081834809, 'qualifierId': 399, 'value': 'aa4ut2fmswha43fxnrxp1obo4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dhnfqkwp0wwcwx5i2j2su04r8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;18;Houston Dynamo II;78;MC;1,0
2696557309;15;1;1;1;21;7pmw399vh2v44cjle4fkklp1w;1;53,2;57,3;2024-06-16T23:05:05.020Z;2024-06-16T23:05:07Z;[{'id': 5080083183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083189, 'qualifierId': 212, 'value': '28.9'}, {'id': 5080083187, 'qualifierId': 141, 'value': '21.8'}, {'id': 5080083185, 'qualifierId': 140, 'value': '38.0'}, {'id': 5080083191, 'qualifierId': 213, 'value': '4.13'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;38,0;4,13;28,9;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,0;21,8;;;;;;;0;0;1;21;St. Louis City II;81;MC;1,0
2696557319;16;1;1;1;24;7pmw399vh2v44cjle4fkklp1w;1;37,6;19,8;2024-06-16T23:05:07.805Z;2024-06-16T23:05:08Z;[{'id': 5080083249, 'qualifierId': 213, 'value': '2.01'}, {'id': 5080083241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083243, 'qualifierId': 140, 'value': '32.2'}, {'id': 5080083245, 'qualifierId': 141, 'value': '37.6'}, {'id': 5080083247, 'qualifierId': 212, 'value': '13.4'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;32,2;2,01;13,4;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;32,2;37,6;;;;;;;0;0;1;24;St. Louis City II;84;DR;1,0
2696557341;17;1;1;1;25;7pmw399vh2v44cjle4fkklp1w;1;32,2;37,6;2024-06-16T23:05:08.669Z;2024-06-16T23:05:12Z;[{'id': 5080083353, 'qualifierId': 140, 'value': '34.2'}, {'id': 5080083351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083355, 'qualifierId': 141, 'value': '66.3'}, {'id': 5080083359, 'qualifierId': 213, 'value': '1.46'}, {'id': 5080083357, 'qualifierId': 212, 'value': '19.6'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;34,2;1,46;19,6;66,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;34,2;66,3;;;;;;;0;0;1;25;St. Louis City II;85;DL;1,0
2696557345;18;1;1;1;28;7pmw399vh2v44cjle4fkklp1w;1;36,6;73,2;2024-06-16T23:05:11.972Z;2024-06-16T23:06:03Z;[{'id': 5080085045, 'qualifierId': 141, 'value': '63.4'}, {'id': 5080085047, 'qualifierId': 212, 'value': '14.4'}, {'id': 5080085043, 'qualifierId': 140, 'value': '24.4'}, {'id': 5080085049, 'qualifierId': 213, 'value': '3.62'}, {'id': 5080085041, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;24,4;3,62;14,4;63,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;24,4;63,4;;;;;;;0;0;1;28;St. Louis City II;88;DC;1,0
2696557361;19;1;1;1;30;7pmw399vh2v44cjle4fkklp1w;1;11,0;47,9;2024-06-16T23:05:13.886Z;2024-06-16T23:05:16Z;[{'id': 5080083495, 'qualifierId': 141, 'value': '5.2'}, {'id': 5080083497, 'qualifierId': 212, 'value': '31.1'}, {'id': 5080083493, 'qualifierId': 140, 'value': '21.5'}, {'id': 5080083499, 'qualifierId': 213, 'value': '5.08'}, {'id': 5080083491, 'qualifierId': 56, 'value': 'Back'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;21,5;5,08;31,1;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;21,5;5,2;;;;;;;0;0;1;30;St. Louis City II;90;GK;1,0
2696557365;20;1;1;1;33;7pmw399vh2v44cjle4fkklp1w;0;21,6;5,0;2024-06-16T23:05:16.621Z;2024-06-16T23:05:18Z;[{'id': 5080083517, 'qualifierId': 140, 'value': '24.9'}, {'id': 5080083569, 'qualifierId': 286}, {'id': 5080083523, 'qualifierId': 213, 'value': '6.20'}, {'id': 5080083521, 'qualifierId': 212, 'value': '3.5'}, {'id': 5080083519, 'qualifierId': 141, 'value': '4.6'}, {'id': 5080083515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083563, 'qualifierId': 236}, {'id': 5080083565, 'qualifierId': 233, 'value': '21'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;24,9;6,2;3,5;4,6;;;;;;;;21,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;24,9;4,6;;;;;;;0;0;1;33;St. Louis City II;93;DR;1,0
2696557375;21;74;1;1;33;dqx48fglv1l96cyrmjdod0xec;1;73,5;96,6;2024-06-16T23:05:16.622Z;2024-06-17T00:38:54Z;[{'id': 5080083559, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080083571, 'qualifierId': 233, 'value': '20'}, {'id': 5080083561, 'qualifierId': 285}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;20,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;33;Houston Dynamo II;93;ML;1,0
2696557407;21;5;1;1;35;7pmw399vh2v44cjle4fkklp1w;1;27,0;-1,6;2024-06-16T23:05:18.822Z;2024-06-16T23:08:41Z;[{'id': 5080083725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083727, 'qualifierId': 347}, {'id': 5080083751, 'qualifierId': 233, 'value': '22'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;1;35;St. Louis City II;95;DR;1,0
2696557379;22;5;1;1;35;dqx48fglv1l96cyrmjdod0xec;0;73,0;101,6;2024-06-16T23:05:18.822Z;2024-06-17T00:38:42Z;[{'id': 5080083757, 'qualifierId': 233, 'value': '21'}, {'id': 5080083587, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080083589, 'qualifierId': 347}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Out;;;;;;;;;;;;;;;;;;;;;1,0;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;35;Houston Dynamo II;95;ML;1,0
2696557413;22;1;1;1;42;7pmw399vh2v44cjle4fkklp1w;0;26,8;0,0;2024-06-16T23:05:25.309Z;2024-06-16T23:05:26Z;[{'id': 5080083765, 'qualifierId': 140, 'value': '36.4'}, {'id': 5080083763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080083761, 'qualifierId': 107}, {'id': 5080083771, 'qualifierId': 213, 'value': '0.34'}, {'id': 5080083767, 'qualifierId': 141, 'value': '4.0'}, {'id': 5080083769, 'qualifierId': 212, 'value': '10.7'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;36,4;0,34;10,7;4,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;36,4;4,0;;;;;;;0;0;1;42;St. Louis City II;102;DR;1,0
2696557419;23;8;1;1;42;dqx48fglv1l96cyrmjdod0xec;1;61,5;94,8;2024-06-16T23:05:25.569Z;2024-06-19T13:20:57Z;[{'id': 5081834945, 'qualifierId': 383}, {'id': 5080083789, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;42;Houston Dynamo II;102;ML;1,0
2696557421;24;49;1;1;42;dqx48fglv1l96cyrmjdod0xec;1;61,5;94,8;2024-06-16T23:05:26.086Z;2024-06-19T13:21:02Z;[];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;dhnfqkwp0wwcwx5i2j2su04r8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;1;42;Houston Dynamo II;102;ML;1,0
