id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Resume;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Chipped;value_SwitchOfPlay;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_Head;value_BlockedPass;value_Shove/Push;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnSpace;value_Defensive1V1;value_AttemptedTackle;value_TouchTypeClearance;value_OutOfPlay;value_Cross;value_RightFooted;value_DrivenCross;value_Straight;value_GkX;value_FirstTouch;value_RegularPlay;value_GoalmouthZ;value_NotAssisted;value_SmallBoxCentre;value_GoalmouthY;value_CloseRight;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeControl;value_ThroughBall;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_IntentionalAssist;value_Assist;value_FlickOn;value_BlockedY;value_FromCorner;value_BlockedX;value_LowCentre;value_Assisted;value_SixYardBlocked;value_Volley;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_LayOff;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_LowRight;value_ParriedSafe;value_LowGkIntervention;value_Diving;value_Hands;value_OverhitCross;value_InSwinger;value_Overrun;value_TouchTypePass;value_FloatedCross;value_NotPastGoalLine;value_BoxCentre;value_Weak;value_Collected;value_Standing;value_GkKickFromHands;value_YellowCard;value_NotRetreating;value_BlockedCross;value_BoxLeft;value_Stooping;value_GkStart;value_RefereeDelay;value_DrinksBreak;value_HighGkIntervention;value_BlockedClearance;value_TacticalFoul;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ParriedDanger;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_FastBreak;value_LastLine;value_EndType;value_Handball;value_LowLeft;value_HighClaim;value_Deflection;value_Tactical;value_SmallBoxRight;value_SetPiece;value_TempShotOn;value_Fumble;value_TimeWasting;value_IncorrectOutOfPlayDecision;value_High;value_PullBack;value_AerialFoul;value_LeadingToGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxDeepLeft;value_HighCentre;value_BigChance;value_OverArm;value_HighRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691462337;15;1;1;1;34;6gaq85erpkvbyxvivd96wuw44;1;44,8;91,2;2024-05-25T01:05:47.572Z;2024-05-25T01:05:50Z;[{'id': 5052035545, 'qualifierId': 213, 'value': '0.08'}, {'id': 5052035535, 'qualifierId': 140, 'value': '72.8'}, {'id': 5052035541, 'qualifierId': 212, 'value': '29.5'}, {'id': 5052035537, 'qualifierId': 141, 'value': '94.8'}, {'id': 5052035533, 'qualifierId': 56, 'value': 'Left'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;94,8;;29,5;;0,08;72,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;72,8;94,8;;;;;;;0;0;1;34;Austin II;94;DC;1,0
2691462351;16;1;1;1;37;6gaq85erpkvbyxvivd96wuw44;1;74,7;95,0;2024-05-25T01:05:50.706Z;2024-05-25T01:05:54Z;[{'id': 5052035611, 'qualifierId': 140, 'value': '79.2'}, {'id': 5052035613, 'qualifierId': 141, 'value': '85.6'}, {'id': 5052035617, 'qualifierId': 213, 'value': '5.35'}, {'id': 5052035609, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052035615, 'qualifierId': 212, 'value': '7.9'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;85,6;;7,9;;5,35;79,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;79,2;85,6;;;;;;;0;0;1;37;Austin II;97;ML;1,0
2691462349;10;83;1;1;39;d0c07im4a6oj8qa7f1zlt3pqs;0;17,3;13,2;2024-05-25T01:05:53.086Z;2024-05-25T01:47:05Z;[{'id': 5052112593, 'qualifierId': 399, 'value': '6mm2h3x9hmyea3bu2wt80uo7o'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;czvde89wpqkqnxb7dz23pwnx0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;1;39;Los Angeles II;99;DL;1,0
2691462365;17;1;1;1;40;6gaq85erpkvbyxvivd96wuw44;1;79,2;85,6;2024-05-25T01:05:54.450Z;2024-05-25T01:43:26Z;[{'id': 5052035697, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052035705, 'qualifierId': 213, 'value': '2.61'}, {'id': 5052035703, 'qualifierId': 212, 'value': '11.3'}, {'id': 5052035701, 'qualifierId': 141, 'value': '94.1'}, {'id': 5052035699, 'qualifierId': 140, 'value': '69.9'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;94,1;;11,3;;2,61;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;69,9;94,1;;;;;;;0;0;1;40;Austin II;100;MC;1,0
2691462391;18;1;1;1;42;6gaq85erpkvbyxvivd96wuw44;1;68,1;95,1;2024-05-25T01:05:56.338Z;2024-05-25T01:05:59Z;[{'id': 5052035855, 'qualifierId': 213, 'value': '3.68'}, {'id': 5052035849, 'qualifierId': 140, 'value': '55.0'}, {'id': 5052035847, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052035851, 'qualifierId': 141, 'value': '83.0'}, {'id': 5052035853, 'qualifierId': 212, 'value': '16.0'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;83,0;;16,0;;3,68;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,0;83,0;;;;;;;0;0;1;42;Austin II;102;DC;1,0
2691462407;19;1;1;1;46;6gaq85erpkvbyxvivd96wuw44;1;53,8;76,1;2024-05-25T01:05:59.538Z;2024-05-25T01:06:01Z;[{'id': 5052035933, 'qualifierId': 140, 'value': '47.0'}, {'id': 5052035931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052035937, 'qualifierId': 212, 'value': '22.6'}, {'id': 5052035939, 'qualifierId': 213, 'value': '4.39'}, {'id': 5052035935, 'qualifierId': 141, 'value': '44.6'}];1flsu0b92eflc2wkg9m1wwufo;J. Romero;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;44,6;;22,6;;4,39;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;47,0;44,6;;;;;;;0;0;1;46;Austin II;106;DC;1,0
2691462421;20;1;1;1;47;6gaq85erpkvbyxvivd96wuw44;1;47,1;44,0;2024-05-25T01:06:01.378Z;2024-05-25T01:06:03Z;[{'id': 5052036011, 'qualifierId': 212, 'value': '17.0'}, {'id': 5052036013, 'qualifierId': 213, 'value': '5.11'}, {'id': 5052036005, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052036009, 'qualifierId': 141, 'value': '20.9'}, {'id': 5052036007, 'qualifierId': 140, 'value': '53.3'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;20,9;;17,0;;5,11;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;53,3;20,9;;;;;;;0;0;1;47;Austin II;107;DL;1,0
2691462435;21;1;1;1;50;6gaq85erpkvbyxvivd96wuw44;1;53,5;20,6;2024-05-25T01:06:03.762Z;2024-05-25T01:06:06Z;[{'id': 5052036085, 'qualifierId': 213, 'value': '2.57'}, {'id': 5052036077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052036079, 'qualifierId': 140, 'value': '44.3'}, {'id': 5052036083, 'qualifierId': 212, 'value': '11.5'}, {'id': 5052036081, 'qualifierId': 141, 'value': '29.7'}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;29,7;;11,5;;2,57;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;44,3;29,7;;;;;;;0;0;1;50;Austin II;110;DR;1,0
2691462453;22;1;1;1;52;6gaq85erpkvbyxvivd96wuw44;1;45,8;43,6;2024-05-25T01:06:06.066Z;2024-05-25T01:06:10Z;[{'id': 5052036215, 'qualifierId': 213, 'value': '1.72'}, {'id': 5052036207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052036209, 'qualifierId': 140, 'value': '43.7'}, {'id': 5052036213, 'qualifierId': 212, 'value': '15.1'}, {'id': 5052036211, 'qualifierId': 141, 'value': '65.5'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;65,5;;15,1;;1,72;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;43,7;65,5;;;;;;;0;0;1;52;Austin II;112;DL;1,0
2691462469;23;1;1;1;56;6gaq85erpkvbyxvivd96wuw44;1;53,1;75,0;2024-05-25T01:06:10.402Z;2024-05-25T01:06:14Z;[{'id': 5052036299, 'qualifierId': 140, 'value': '73.9'}, {'id': 5052036295, 'qualifierId': 155}, {'id': 5052036303, 'qualifierId': 212, 'value': '21.8'}, {'id': 5052036301, 'qualifierId': 141, 'value': '74.7'}, {'id': 5052036305, 'qualifierId': 213, 'value': '6.27'}, {'id': 5052036297, 'qualifierId': 56, 'value': 'Center'}];1flsu0b92eflc2wkg9m1wwufo;J. Romero;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;74,7;;21,8;;6,27;73,9;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;73,9;74,7;;;;;;;0;0;1;56;Austin II;116;DC;1,0
2693265731;746;44;1;1;57;6gaq85erpkvbyxvivd96wuw44;1;72,1;83,6;2024-05-25T01:06:10.601Z;2024-05-30T13:45:47Z;[{'id': 5061973925, 'qualifierId': 233, 'value': '925'}, {'id': 5061958015, 'qualifierId': 56, 'value': 'Left'}, {'id': 5061958019, 'qualifierId': 286}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;czvde89wpqkqnxb7dz23pwnx0;Aerial;;;;;;;;;;;;;;;;;;;925,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;1;57;Austin II;117;ML;1,0
2693265733;925;44;1;1;57;d0c07im4a6oj8qa7f1zlt3pqs;0;27,9;16,4;2024-05-25T01:06:10.602Z;2024-05-30T12:27:52Z;[{'id': 5061958027, 'qualifierId': 233, 'value': '746'}, {'id': 5061958021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5061958025, 'qualifierId': 285}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;czvde89wpqkqnxb7dz23pwnx0;Aerial;;;;;;;;;;;;;;;;;;1,0;746,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;1;57;Los Angeles II;117;DR;1,0
2691462479;24;1;1;1;57;6gaq85erpkvbyxvivd96wuw44;0;77,1;81,2;2024-05-25T01:06:11.131Z;2024-05-30T13:45:51Z;[{'id': 5052036385, 'qualifierId': 213, 'value': '0.06'}, {'id': 5052036371, 'qualifierId': 3}, {'id': 5052036377, 'qualifierId': 140, 'value': '97.9'}, {'id': 5052036383, 'qualifierId': 212, 'value': '21.9'}, {'id': 5052036379, 'qualifierId': 141, 'value': '83.2'}, {'id': 5052036375, 'qualifierId': 56, 'value': 'Left'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;83,2;;21,9;;0,06;97,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;97,9;83,2;;;;;;;0;0;1;57;Austin II;117;ML;1,0
2691462477;11;49;1;2;2;d0c07im4a6oj8qa7f1zlt3pqs;1;5,1;12,9;2024-05-25T01:06:15.664Z;2024-05-25T01:06:15Z;[];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;czvde89wpqkqnxb7dz23pwnx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;2;2;Los Angeles II;122;DL;1,0
2691462491;12;1;1;2;3;d0c07im4a6oj8qa7f1zlt3pqs;0;4,9;5,0;2024-05-25T01:06:17.086Z;2024-05-25T01:06:18Z;[{'id': 5052036455, 'qualifierId': 212, 'value': '15.4'}, {'id': 5052036449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052036459, 'qualifierId': 1}, {'id': 5052036453, 'qualifierId': 141, 'value': '8.0'}, {'id': 5052036451, 'qualifierId': 140, 'value': '19.4'}, {'id': 5052036457, 'qualifierId': 213, 'value': '0.13'}, {'id': 5052036447, 'qualifierId': 157}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;8,0;;15,4;;0,13;19,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;19,4;8,0;;;;;;;0;0;2;3;Los Angeles II;123;DL;1,0
2691462497;25;61;1;2;6;6gaq85erpkvbyxvivd96wuw44;1;86,9;90,2;2024-05-25T01:06:19.935Z;2024-05-25T01:48:01Z;[{'id': 5052036493, 'qualifierId': 56, 'value': 'Left'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;2;6;Austin II;126;ML;1,0
2691462507;13;1;1;2;7;d0c07im4a6oj8qa7f1zlt3pqs;1;27,6;8,9;2024-05-25T01:06:21.027Z;2024-05-25T01:06:22Z;[{'id': 5052036575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052036583, 'qualifierId': 212, 'value': '4.4'}, {'id': 5052036587, 'qualifierId': 213, 'value': '4.05'}, {'id': 5052036577, 'qualifierId': 140, 'value': '25.0'}, {'id': 5052036579, 'qualifierId': 141, 'value': '3.8'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;3,8;;4,4;;4,05;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;25,0;3,8;;;;;;;0;0;2;7;Los Angeles II;127;MC;1,0
2691462513;14;1;1;2;8;d0c07im4a6oj8qa7f1zlt3pqs;0;25,0;3,8;2024-05-25T01:06:21.933Z;2024-05-25T01:06:22Z;[{'id': 5052036599, 'qualifierId': 141, 'value': '0.0'}, {'id': 5052036601, 'qualifierId': 212, 'value': '6.4'}, {'id': 5052036603, 'qualifierId': 213, 'value': '5.71'}, {'id': 5052036595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052036597, 'qualifierId': 140, 'value': '30.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;0,0;;6,4;;5,71;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;30,1;0,0;;;;;;;0;0;2;8;Los Angeles II;128;MC;1,0
2691462517;15;5;1;2;9;d0c07im4a6oj8qa7f1zlt3pqs;0;27,8;-1,0;2024-05-25T01:06:22.573Z;2024-05-25T01:06:34Z;[{'id': 5052036621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052036623, 'qualifierId': 347}, {'id': 5052036921, 'qualifierId': 233, 'value': '26'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;czvde89wpqkqnxb7dz23pwnx0;Out;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;2;9;Los Angeles II;129;MC;1,0
2691462573;26;5;1;2;9;6gaq85erpkvbyxvivd96wuw44;1;72,2;101,0;2024-05-25T01:06:22.573Z;2024-05-25T01:22:46Z;[{'id': 5052036917, 'qualifierId': 233, 'value': '15'}, {'id': 5052036899, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052036901, 'qualifierId': 347}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;czvde89wpqkqnxb7dz23pwnx0;Out;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;2;9;Austin II;129;FW;1,0
2691462597;27;1;1;2;15;6gaq85erpkvbyxvivd96wuw44;1;74,6;100,0;2024-05-25T01:06:28.907Z;2024-05-25T01:48:19Z;[{'id': 5052037039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052037045, 'qualifierId': 212, 'value': '13.1'}, {'id': 5052037047, 'qualifierId': 213, 'value': '3.98'}, {'id': 5052037037, 'qualifierId': 107}, {'id': 5052037043, 'qualifierId': 141, 'value': '86.5'}, {'id': 5052037041, 'qualifierId': 140, 'value': '66.3'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;86,5;;13,1;;3,98;66,3;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;66,3;86,5;;;;;;;0;0;2;15;Austin II;135;DC;1,0
2691479417;341;1;1;2;17;6gaq85erpkvbyxvivd96wuw44;1;68,1;91,0;2024-05-25T01:06:30.532Z;2024-05-25T01:56:05Z;[{'id': 5052130507, 'qualifierId': 140, 'value': '54.6'}, {'id': 5052130511, 'qualifierId': 212, 'value': '14.3'}, {'id': 5052130513, 'qualifierId': 213, 'value': '3.25'}, {'id': 5052130505, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052130509, 'qualifierId': 141, 'value': '88.7'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;88,7;;14,3;;3,25;54,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;54,6;88,7;;;;;;;0;0;2;17;Austin II;137;MC;1,0
2691462615;28;1;1;2;19;6gaq85erpkvbyxvivd96wuw44;1;52,1;77,5;2024-05-25T01:06:33.266Z;2024-05-30T12:28:23Z;[{'id': 5052037105, 'qualifierId': 140, 'value': '40.3'}, {'id': 5052037113, 'qualifierId': 213, 'value': '4.04'}, {'id': 5052037111, 'qualifierId': 212, 'value': '20.0'}, {'id': 5052037109, 'qualifierId': 141, 'value': '54.4'}, {'id': 5052037103, 'qualifierId': 56, 'value': 'Back'}];1flsu0b92eflc2wkg9m1wwufo;J. Romero;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;54,4;;20,0;;4,04;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;40,3;54,4;;;;;;;0;0;2;19;Austin II;139;DC;1,0
2691462635;29;1;1;2;21;6gaq85erpkvbyxvivd96wuw44;1;35,8;47,6;2024-05-25T01:06:34.627Z;2024-05-30T12:28:24Z;[{'id': 5052037237, 'qualifierId': 213, 'value': '5.33'}, {'id': 5052037233, 'qualifierId': 141, 'value': '5.6'}, {'id': 5052037231, 'qualifierId': 140, 'value': '55.2'}, {'id': 5052037239, 'qualifierId': 1}, {'id': 5052037229, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052037235, 'qualifierId': 212, 'value': '35.1'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;5,6;;35,1;;5,33;55,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,2;5,6;;;;;;;0;0;2;21;Austin II;141;DL;1,0
2691462633;16;83;1;2;29;d0c07im4a6oj8qa7f1zlt3pqs;0;48,3;95,3;2024-05-25T01:06:42.840Z;2024-05-25T02:05:30Z;[{'id': 5052112587, 'qualifierId': 399, 'value': '18b4rpeia26xq688ieqaw2z2s'}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;czvde89wpqkqnxb7dz23pwnx0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;2;29;Los Angeles II;149;FWL;1,0
