id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_IntendedTackleTarget;value_DeletedEventType;value_HeadPass;value_Cross;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_OutOfPlay;value_Left;value_IntentionalAssist;value_CornerTaken;value_Assist;value_InSwinger;value_GkX;value_GoalmouthZ;value_SmallBoxLeft;value_FromCorner;value_GkY;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_RightFooted;value_RegularPlay;value_BlockedY;value_DefBlock;value_LeftFooted;value_BoxCentre;value_BigChance;value_CloseRightAndHigh;value_OverArm;value_KeeperThrow;value_PullBack;value_MisHit;value_SmallBoxCentre;value_Right;value_TempMissed;value_NotVisible;value_Shove/Push;value_SwitchOfPlay;value_LowLeft;value_Standing;value_Hands;value_ParriedDanger;value_LayOff;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_SetPiece;value_CloseLeft;value_High;value_InjuredPlayerId;value_Injury;value_YellowCard;value_Dissent;value_HighRight;value_NotAssisted;value_PersistentInfringement;value_RecklessOffence;value_Overrun;value_HighCentre;value_Collected;value_LeadingToAttempt;value_RelatedError1Id;value_Diving;value_BlockedCross;value_Minutes;value_SwerveRight;value_EndType;value_TacticalFoul;value_Reaching;value_ParriedSafe;value_ThrowInSetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxRight;value_Feet;value_Stooping;value_CloseRight;value_ThroughBall;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Weak;value_Scored;value_OtherBodyPart;value_LeadingToGoal;value_BoxDeepLeft;value_DrinksBreak;value_RefereeDelay;value_Straight;value_SwerveLeft;value_BoxLeft;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702653257;414;61;1;43;28;erwnez7ksfkns4dqmyr1fhbe;1;48,1;10,0;2024-07-21T21:48:29.253Z;2024-07-21T22:25:04Z;[{'id': 5113688819, 'qualifierId': 56, 'value': 'Back'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;e56o2vq9uzndxvnpc0e1h0sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;43;28;Crown Legacy;2608;AMR;1,0
2702653211;304;5;1;43;29;6ubc4y1v6hr63mca7ica4hp90;1;44,4;101,8;2024-07-21T21:48:30.781Z;2024-07-21T21:52:44Z;[{'id': 5113688575, 'qualifierId': 347}, {'id': 5113688923, 'qualifierId': 233, 'value': '413'}, {'id': 5113688571, 'qualifierId': 56, 'value': 'Back'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;413,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;43;29;Atlanta United II;2609;DC;1,0
2702653251;413;5;1;43;29;erwnez7ksfkns4dqmyr1fhbe;0;55,6;-1,8;2024-07-21T21:48:30.781Z;2024-07-21T21:48:39Z;[{'id': 5113688947, 'qualifierId': 233, 'value': '304'}, {'id': 5113688787, 'qualifierId': 347}, {'id': 5113688785, 'qualifierId': 56, 'value': 'Right'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;304,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;43;29;Crown Legacy;2609;AMR;1,0
2702653353;305;1;1;43;41;6ubc4y1v6hr63mca7ica4hp90;1;46,7;100,0;2024-07-21T21:48:42.272Z;2024-07-21T21:48:46Z;[{'id': 5113689289, 'qualifierId': 107}, {'id': 5113689293, 'qualifierId': 140, 'value': '63.1'}, {'id': 5113689299, 'qualifierId': 213, 'value': '6.04'}, {'id': 5113689297, 'qualifierId': 212, 'value': '17.7'}, {'id': 5113689295, 'qualifierId': 141, 'value': '95.2'}, {'id': 5113689291, 'qualifierId': 56, 'value': 'Left'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,04;17,7;95,2;63,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;63,1;95,2;;;;;;;;0;43;41;Atlanta United II;2621;DC;1,0
2702653345;415;83;1;43;44;erwnez7ksfkns4dqmyr1fhbe;0;44,5;11,9;2024-07-21T21:48:45.356Z;2024-07-21T21:57:52Z;[{'id': 5113715473, 'qualifierId': 399, 'value': '7bxp7ho4cmsoviw19q4bxr02c'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;43;44;Crown Legacy;2624;MC;1,0
2702653357;306;3;1;43;44;6ubc4y1v6hr63mca7ica4hp90;0;57,2;91,8;2024-07-21T21:48:45.975Z;2024-07-21T21:48:49Z;[{'id': 5113689327, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113689329, 'qualifierId': 286}, {'id': 5113689489, 'qualifierId': 233, 'value': '416'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;e56o2vq9uzndxvnpc0e1h0sno;Take On;;;;;;;;;;;;;;;;;;;;416,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;43;44;Atlanta United II;2624;MC;1,0
2702653375;416;7;1;43;44;erwnez7ksfkns4dqmyr1fhbe;0;42,8;8,2;2024-07-21T21:48:45.976Z;2024-07-21T21:48:58Z;[{'id': 5113689457, 'qualifierId': 233, 'value': '306'}, {'id': 5113689431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113689433, 'qualifierId': 285}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;e56o2vq9uzndxvnpc0e1h0sno;Tackle;;;;;;;;;;;;;;;;;;;;306,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;43;44;Crown Legacy;2624;AMR;1,0
2702653373;307;1;1;43;46;6ubc4y1v6hr63mca7ica4hp90;0;48,2;95,3;2024-07-21T21:48:47.927Z;2024-07-21T21:48:49Z;[{'id': 5113689473, 'qualifierId': 236}, {'id': 5113689421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113689427, 'qualifierId': 212, 'value': '0.2'}, {'id': 5113689429, 'qualifierId': 213, 'value': '0.00'}, {'id': 5113689425, 'qualifierId': 141, 'value': '95.3'}, {'id': 5113689423, 'qualifierId': 140, 'value': '48.4'}, {'id': 5113689479, 'qualifierId': 286}, {'id': 5113689475, 'qualifierId': 233, 'value': '417'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,0;0,2;95,3;48,4;;;;;417,0;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;48,4;95,3;;;;;;;;0;43;46;Atlanta United II;2626;DC;1,0
2702653377;417;74;1;43;46;erwnez7ksfkns4dqmyr1fhbe;1;48,2;11,0;2024-07-21T21:48:47.928Z;2024-07-21T21:52:47Z;[{'id': 5113689515, 'qualifierId': 233, 'value': '307'}, {'id': 5113689435, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113689437, 'qualifierId': 285}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;e56o2vq9uzndxvnpc0e1h0sno;Blocked Pass;;;;;;;;;;;;;;;;;;;;307,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;43;46;Crown Legacy;2626;AMR;1,0
2702653413;308;5;1;43;48;6ubc4y1v6hr63mca7ica4hp90;1;47,9;101,4;2024-07-21T21:48:49.692Z;2024-07-21T21:48:51Z;[{'id': 5113689603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113689641, 'qualifierId': 233, 'value': '418'}, {'id': 5113689605, 'qualifierId': 347}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;43;48;Atlanta United II;2628;DC;1,0
2702653397;418;5;1;43;48;erwnez7ksfkns4dqmyr1fhbe;0;52,1;-1,4;2024-07-21T21:48:49.692Z;2024-07-21T21:52:44Z;[{'id': 5113689537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113689539, 'qualifierId': 347}, {'id': 5113689647, 'qualifierId': 233, 'value': '308'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;308,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;43;48;Crown Legacy;2628;DR;1,0
2702653577;309;1;1;44;5;6ubc4y1v6hr63mca7ica4hp90;0;45,9;100,0;2024-07-21T21:49:06.164Z;2024-07-21T21:49:08Z;[{'id': 5113690475, 'qualifierId': 141, 'value': '97.1'}, {'id': 5113690477, 'qualifierId': 212, 'value': '19.3'}, {'id': 5113690479, 'qualifierId': 213, 'value': '6.13'}, {'id': 5113690471, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113690473, 'qualifierId': 140, 'value': '64.1'}, {'id': 5113690469, 'qualifierId': 107}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,13;19,3;97,1;64,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;64,1;97,1;;;;;;;;0;44;5;Atlanta United II;2645;DC;1,0
2702653585;419;61;1;44;7;erwnez7ksfkns4dqmyr1fhbe;1;39,1;8,4;2024-07-21T21:49:08.908Z;2024-07-21T21:49:09Z;[{'id': 5113690517, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;7;Crown Legacy;2647;DR;1,0
2702653617;420;49;1;44;8;erwnez7ksfkns4dqmyr1fhbe;1;34,7;4,7;2024-07-21T21:49:09.748Z;2024-07-21T21:49:15Z;[];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;8;Crown Legacy;2648;DL;1,0
2702653621;421;50;1;44;9;erwnez7ksfkns4dqmyr1fhbe;1;33,7;3,4;2024-07-21T21:49:10.323Z;2024-07-21T21:49:12Z;[{'id': 5113690671, 'qualifierId': 286}, {'id': 5113690669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113690749, 'qualifierId': 233, 'value': '310'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Dispossessed;;;;;;;;;;;;;;;;;;;;310,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;9;Crown Legacy;2649;DL;1,0
2702653631;310;7;1;44;9;6ubc4y1v6hr63mca7ica4hp90;0;66,3;96,6;2024-07-21T21:49:10.324Z;2024-07-21T21:49:15Z;[{'id': 5113690739, 'qualifierId': 233, 'value': '421'}, {'id': 5113690743, 'qualifierId': 285}, {'id': 5113690721, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113690719, 'qualifierId': 167}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Tackle;;;;;;;;;;;;;;;;;;;;421,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;44;9;Atlanta United II;2649;FW;1,0
2702653685;423;61;1;44;10;erwnez7ksfkns4dqmyr1fhbe;1;31,3;15,0;2024-07-21T21:49:11.373Z;2024-07-21T21:49:19Z;[{'id': 5113690943, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;10;Crown Legacy;2650;DL;1,0
2702653661;311;5;1;44;10;6ubc4y1v6hr63mca7ica4hp90;1;67,0;101,5;2024-07-21T21:49:11.436Z;2024-07-21T21:52:45Z;[{'id': 5113690855, 'qualifierId': 233, 'value': '422'}, {'id': 5113690831, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113690833, 'qualifierId': 347}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;422,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;44;10;Atlanta United II;2650;FW;1,0
2702653627;422;5;1;44;10;erwnez7ksfkns4dqmyr1fhbe;0;33,0;-1,5;2024-07-21T21:49:11.436Z;2024-07-21T21:49:15Z;[{'id': 5113690701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113690703, 'qualifierId': 347}, {'id': 5113690871, 'qualifierId': 233, 'value': '311'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;311,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;10;Crown Legacy;2650;DL;1,0
2702653783;312;1;1;44;23;6ubc4y1v6hr63mca7ica4hp90;1;67,3;100,0;2024-07-21T21:49:24.477Z;2024-07-21T21:49:27Z;[{'id': 5113691457, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113691459, 'qualifierId': 140, 'value': '88.7'}, {'id': 5113691455, 'qualifierId': 107}, {'id': 5113691463, 'qualifierId': 212, 'value': '22.8'}, {'id': 5113691461, 'qualifierId': 141, 'value': '95.9'}, {'id': 5113691467, 'qualifierId': 1}, {'id': 5113691465, 'qualifierId': 213, 'value': '6.12'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,12;22,8;95,9;88,7;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;88,7;95,9;;;;;;;;0;44;23;Atlanta United II;2663;DC;1,0
2702653821;313;1;1;44;26;6ubc4y1v6hr63mca7ica4hp90;1;87,7;96,1;2024-07-21T21:49:27.429Z;2024-07-21T21:49:31Z;[{'id': 5113691651, 'qualifierId': 141, 'value': '84.2'}, {'id': 5113691655, 'qualifierId': 213, 'value': '4.34'}, {'id': 5113691653, 'qualifierId': 212, 'value': '8.7'}, {'id': 5113691647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113691649, 'qualifierId': 140, 'value': '84.7'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;4,34;8,7;84,2;84,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;84,7;84,2;;;;;;;;0;44;26;Atlanta United II;2666;FW;1,0
2702653823;314;50;1;44;30;6ubc4y1v6hr63mca7ica4hp90;1;95,8;70,3;2024-07-21T21:49:31.147Z;2024-07-21T21:49:34Z;[{'id': 5113691665, 'qualifierId': 286}, {'id': 5113691833, 'qualifierId': 233, 'value': '424'}, {'id': 5113691663, 'qualifierId': 56, 'value': 'Center'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;e56o2vq9uzndxvnpc0e1h0sno;Dispossessed;;;;;;;;;;;;;;;;;;;;424,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;44;30;Atlanta United II;2670;FWL;1,0
2702653851;424;7;1;44;30;erwnez7ksfkns4dqmyr1fhbe;1;4,2;29,7;2024-07-21T21:49:31.148Z;2024-07-21T22:25:57Z;[{'id': 5113691795, 'qualifierId': 285}, {'id': 5113691813, 'qualifierId': 233, 'value': '314'}, {'id': 5113691793, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Tackle;;;;;;;;;;;;;;;;;;;;314,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;30;Crown Legacy;2670;DR;1,0
2702653855;425;49;1;44;32;erwnez7ksfkns4dqmyr1fhbe;1;7,7;30,8;2024-07-21T21:49:33.821Z;2024-07-21T21:49:34Z;[];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;e56o2vq9uzndxvnpc0e1h0sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;32;Crown Legacy;2672;DC;1,0
2702653863;426;1;1;44;33;erwnez7ksfkns4dqmyr1fhbe;1;7,7;30,8;2024-07-21T21:49:34.348Z;2024-07-21T21:49:35Z;[{'id': 5113691853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113691857, 'qualifierId': 141, 'value': '7.0'}, {'id': 5113691859, 'qualifierId': 212, 'value': '16.3'}, {'id': 5113691855, 'qualifierId': 140, 'value': '9.4'}, {'id': 5113691861, 'qualifierId': 213, 'value': '4.82'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;4,82;16,3;7,0;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;9,4;7,0;;;;;;;;0;44;33;Crown Legacy;2673;DC;1,0
2702653919;427;1;1;44;34;erwnez7ksfkns4dqmyr1fhbe;1;9,4;7,0;2024-07-21T21:49:35.436Z;2024-07-21T21:49:41Z;[{'id': 5113692105, 'qualifierId': 1}, {'id': 5113692093, 'qualifierId': 157}, {'id': 5113692101, 'qualifierId': 212, 'value': '33.7'}, {'id': 5113692103, 'qualifierId': 213, 'value': '0.15'}, {'id': 5113692099, 'qualifierId': 141, 'value': '14.2'}, {'id': 5113692095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113692097, 'qualifierId': 140, 'value': '41.2'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,15;33,7;14,2;41,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;41,2;14,2;;;;;;;;0;44;34;Crown Legacy;2674;DL;1,0
2702653927;428;44;1;44;39;erwnez7ksfkns4dqmyr1fhbe;1;41,5;15,2;2024-07-21T21:49:40.066Z;2024-07-21T21:49:42Z;[{'id': 5113692137, 'qualifierId': 233, 'value': '315'}, {'id': 5113692127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113692129, 'qualifierId': 285}];5zeta56pml2qki1q095myhvys;R. Neri;;;e56o2vq9uzndxvnpc0e1h0sno;Aerial;;;;;;;;;;;;;;;;;;;;315,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;44;39;Crown Legacy;2679;FW;1,0
2702653911;315;44;1;44;39;6ubc4y1v6hr63mca7ica4hp90;0;58,5;84,8;2024-07-21T21:49:40.067Z;2024-07-21T21:49:42Z;[{'id': 5113692073, 'qualifierId': 286}, {'id': 5113692141, 'qualifierId': 233, 'value': '428'}, {'id': 5113692071, 'qualifierId': 56, 'value': 'Left'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;e56o2vq9uzndxvnpc0e1h0sno;Aerial;;;;;;;;;;;;;;;;;;;;428,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;44;39;Atlanta United II;2679;DC;1,0
