id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_BlockedPass;value_LeftFooted;value_Chipped;value_DrivenCross;value_Cross;value_OppositeRelatedEventId;value_Straight;value_Offensive;value_BlockedCross;value_Left;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_CornerTaken;value_Assist;value_GoalmouthY;value_Assisted;value_LowCentre;value_RightFooted;value_IndividualPlay;value_RegularPlay;value_OutOfBoxCentre;value_BlockedX;value_GoalmouthZ;value_BlockedY;value_Collected;value_MediumGkIntervention;value_Hands;value_Standing;value_TouchTypePass;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_OutOfPlay;value_Head;value_LayOff;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_FloatedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_OutSwinger;value_NotAssisted;value_Volley;value_GkY;value_BoxCentre;value_Blocked;value_GkX;value_DefBlock;value_Right;value_InSwinger;value_IntentionalAssist;value_SmallBoxRight;value_High;value_FromCorner;value_FirstTouch;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_TakeOnSpace;value_SmallBoxLeft;value_SixYardBlocked;value_LowGkIntervention;value_GkKickFromHands;value_ShirtPull/Holding;value_Defensive1V1;value_SwerveLeft;value_ThroughBall;value_PullBack;value_Weak;value_MisHit;value_OverhitCross;value_FlickOn;value_Overrun;value_Unchallenged;value_KeeperThrow;value_GoalDisallowed;value_Shove/Push;value_AerialFoul;value_Minutes;value_TempBlocked;value_EndType;value_Stooping;value_OverArm;value_SwerveRight;value_HighRight;value_FreeKick;value_ByWall;value_35Centre;value_NotPastGoalLine;value_HighLeft;value_Diving;value_HighGkIntervention;value_ParriedSafe;value_LowLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CloseHigh;value_TacticalFoul;value_YellowCard;value_BoxRight;value_SetPiece;value_Caught;value_BoxDeepLeft;value_Feet;value_LastLine;value_LowRight;value_Deflection;value_BigChance;value_1On1;value_GoesToPenalties;value_Saved;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702744125;7;6;1;0;13;5ou8b446l1sl8frblkz3xi17g;1;98,5;89,8;2024-07-22T02:05:20.390Z;2024-07-22T02:05:56Z;[{'id': 5114198517, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114198519, 'qualifierId': 73}, {'id': 5114198549, 'qualifierId': 233, 'value': '4'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;e7xww4fclqpxsq6jdgc0847bo;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;4,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;13;Ventura County;13;DL;1,0
2702744133;5;27;1;0;57;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-22T02:06:04.235Z;2024-07-22T02:26:16Z;[{'id': 5114198589, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5114198591, 'qualifierId': 53, 'value': 'b2sl4wp77nrynvodb6k19yfze'}, {'id': 5114209449, 'qualifierId': 233, 'value': '8'}];;;;e7xww4fclqpxsq6jdgc0847bo;Start delay;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;0;57;Portland Timbers II;57;;
2702744137;8;27;1;0;57;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-22T02:06:04.235Z;2024-07-22T02:26:16Z;[{'id': 5114209463, 'qualifierId': 233, 'value': '5'}];;;;e7xww4fclqpxsq6jdgc0847bo;Start delay;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;57;Ventura County;57;;
2702744147;6;28;1;1;38;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-22T02:06:45.546Z;2024-07-22T02:26:17Z;[{'id': 5114198651, 'qualifierId': 55, 'value': '5'}, {'id': 5114209469, 'qualifierId': 233, 'value': '9'}];;;;e7xww4fclqpxsq6jdgc0847bo;End delay;;;;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;5,0;;;0;1;38;Portland Timbers II;98;;
2702744153;9;28;1;1;38;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-22T02:06:45.546Z;2024-07-22T02:26:18Z;[{'id': 5114198665, 'qualifierId': 55, 'value': '8'}, {'id': 5114209473, 'qualifierId': 233, 'value': '6'}];;;;e7xww4fclqpxsq6jdgc0847bo;End delay;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;8,0;;;0;1;38;Ventura County;98;;
2702744155;10;1;1;1;54;5ou8b446l1sl8frblkz3xi17g;1;99,5;99,5;2024-07-22T02:07:01.558Z;2024-07-22T02:07:05Z;[{'id': 5114198685, 'qualifierId': 213, 'value': '3.32'}, {'id': 5114198683, 'qualifierId': 212, 'value': '15.8'}, {'id': 5114198681, 'qualifierId': 141, 'value': '95.4'}, {'id': 5114198677, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114198675, 'qualifierId': 6}, {'id': 5114198679, 'qualifierId': 140, 'value': '84.7'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;15,8;95,4;3,32;;84,7;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;84,7;95,4;;;;;;;;0;1;54;Ventura County;114;MC;1,0
2702744157;11;1;1;1;57;5ou8b446l1sl8frblkz3xi17g;1;84,7;95,4;2024-07-22T02:07:03.958Z;2024-07-22T02:08:15Z;[{'id': 5114198695, 'qualifierId': 212, 'value': '13.5'}, {'id': 5114198697, 'qualifierId': 213, 'value': '4.17'}, {'id': 5114198691, 'qualifierId': 140, 'value': '78.0'}, {'id': 5114198689, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114198693, 'qualifierId': 141, 'value': '78.4'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;13,5;78,4;4,17;;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;78,0;78,4;;;;;;;;0;1;57;Ventura County;117;MR;1,0
2702744159;12;1;1;1;59;5ou8b446l1sl8frblkz3xi17g;1;80,0;83,8;2024-07-22T02:07:06.085Z;2024-07-22T02:07:07Z;[{'id': 5114198717, 'qualifierId': 213, 'value': '1.52'}, {'id': 5114198709, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114198715, 'qualifierId': 212, 'value': '10.8'}, {'id': 5114198711, 'qualifierId': 140, 'value': '80.5'}, {'id': 5114198713, 'qualifierId': 141, 'value': '99.6'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;10,8;99,6;1,52;;80,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;80,5;99,6;;;;;;;;0;1;59;Ventura County;119;ML;1,0
2702744161;13;1;1;2;0;5ou8b446l1sl8frblkz3xi17g;1;80,4;96,0;2024-07-22T02:07:07.477Z;2024-07-22T02:08:35Z;[{'id': 5114198727, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114198729, 'qualifierId': 140, 'value': '73.3'}, {'id': 5114198731, 'qualifierId': 141, 'value': '89.6'}, {'id': 5114198733, 'qualifierId': 212, 'value': '8.6'}, {'id': 5114198735, 'qualifierId': 213, 'value': '3.67'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;8,6;89,6;3,67;;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;73,3;89,6;;;;;;;;0;2;0;Ventura County;120;MR;1,0
2702744163;14;1;1;2;2;5ou8b446l1sl8frblkz3xi17g;1;73,2;89,6;2024-07-22T02:07:08.726Z;2024-07-22T02:07:20Z;[{'id': 5114198757, 'qualifierId': 212, 'value': '13.4'}, {'id': 5114198759, 'qualifierId': 213, 'value': '4.55'}, {'id': 5114198755, 'qualifierId': 141, 'value': '70.2'}, {'id': 5114198751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114198753, 'qualifierId': 140, 'value': '71.1'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;13,4;70,2;4,55;;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;71,1;70,2;;;;;;;;0;2;2;Ventura County;122;MC;1,0
2702744167;7;27;1;2;10;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-22T02:07:16.718Z;2024-07-22T02:07:26Z;[{'id': 5114198771, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5114198773, 'qualifierId': 53, 'value': 'e23yyl43xtcve09dx234uuj8'}, {'id': 5114198775, 'qualifierId': 233, 'value': '15'}];;;;e7xww4fclqpxsq6jdgc0847bo;Start delay;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;2;10;Portland Timbers II;130;;
2702744165;15;27;1;2;10;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-22T02:07:16.718Z;2024-07-22T02:07:27Z;[{'id': 5114198779, 'qualifierId': 233, 'value': '7'}];;;;e7xww4fclqpxsq6jdgc0847bo;Start delay;;;;;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;2;10;Ventura County;130;;
2702744191;8;28;1;3;16;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-22T02:08:23.450Z;2024-07-22T02:26:18Z;[{'id': 5114209477, 'qualifierId': 233, 'value': '16'}, {'id': 5114198929, 'qualifierId': 55, 'value': '7'}];;;;e7xww4fclqpxsq6jdgc0847bo;End delay;;;;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;7,0;;;0;3;16;Portland Timbers II;196;;
2702744213;16;28;1;3;16;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-22T02:08:23.450Z;2024-07-22T02:26:18Z;[{'id': 5114209481, 'qualifierId': 233, 'value': '8'}, {'id': 5114199039, 'qualifierId': 55, 'value': '15'}];;;;e7xww4fclqpxsq6jdgc0847bo;End delay;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;15,0;;;0;3;16;Ventura County;196;;
2702744215;9;68;1;3;30;8ijkk62897so5r3bq0wgwx4bu;0;33,8;8,9;2024-07-22T02:08:37.584Z;2024-07-22T02:08:38Z;[];;;;e7xww4fclqpxsq6jdgc0847bo;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;3;30;Portland Timbers II;210;;
2702744221;17;68;1;3;32;5ou8b446l1sl8frblkz3xi17g;1;61,7;94,8;2024-07-22T02:08:39.494Z;2024-07-22T02:08:39Z;[];;;;e7xww4fclqpxsq6jdgc0847bo;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;3;32;Ventura County;212;;
2702744223;18;1;1;3;34;5ou8b446l1sl8frblkz3xi17g;1;62,0;94,8;2024-07-22T02:08:40.919Z;2024-07-22T02:09:12Z;[{'id': 5114199099, 'qualifierId': 213, 'value': '4.63'}, {'id': 5114199095, 'qualifierId': 141, 'value': '71.1'}, {'id': 5114199097, 'qualifierId': 212, 'value': '16.2'}, {'id': 5114199093, 'qualifierId': 140, 'value': '60.7'}, {'id': 5114199273, 'qualifierId': 210, 'value': '15'}, {'id': 5114199091, 'qualifierId': 56, 'value': 'Center'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;1,0;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;16,2;71,1;4,63;;60,7;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;60,7;71,1;;;;;;;;0;3;34;Ventura County;214;MR;1,0
2702744225;19;15;1;3;38;5ou8b446l1sl8frblkz3xi17g;1;74,1;53,3;2024-07-22T02:08:45.047Z;2024-07-22T02:09:12Z;[{'id': 5114199295, 'qualifierId': 233, 'value': '10'}, {'id': 5114199283, 'qualifierId': 102, 'value': '50.9'}, {'id': 5114199277, 'qualifierId': 29}, {'id': 5114199275, 'qualifierId': 78}, {'id': 5114199279, 'qualifierId': 55, 'value': '18'}, {'id': 5114199237, 'qualifierId': 20}, {'id': 5114199287, 'qualifierId': 215}, {'id': 5114199105, 'qualifierId': 22}, {'id': 5114199109, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114199107, 'qualifierId': 18}, {'id': 5114199289, 'qualifierId': 146, 'value': '97.5'}, {'id': 5114199285, 'qualifierId': 103, 'value': '10.8'}, {'id': 5114199291, 'qualifierId': 147, 'value': '50'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;e7xww4fclqpxsq6jdgc0847bo;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;10,0;;;;;;;18,0;;;50,9;1,0;1,0;1,0;1,0;1,0;1,0;97,5;10,8;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;97,5;50,0;50,9;10.8;18,0;7t8o8pe93me2pef74vw21nr6y;;0;3;38;Ventura County;218;DL;1,0
2702744227;10;10;1;3;38;8ijkk62897so5r3bq0wgwx4bu;1;2,4;50,0;2024-07-22T02:08:45.147Z;2024-07-24T06:24:51Z;[{'id': 5114199127, 'qualifierId': 177}, {'id': 5114199125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5115908733, 'qualifierId': 377}, {'id': 5114199257, 'qualifierId': 233, 'value': '19'}, {'id': 5114199123, 'qualifierId': 182}, {'id': 5114199121, 'qualifierId': 178}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;e7xww4fclqpxsq6jdgc0847bo;Save;;;;;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;3;38;Portland Timbers II;218;GK;1,0
2702744229;11;52;1;3;40;8ijkk62897so5r3bq0wgwx4bu;1;3,1;49,1;2024-07-22T02:08:46.698Z;2024-07-24T06:24:56Z;[{'id': 5115908741, 'qualifierId': 377}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;e7xww4fclqpxsq6jdgc0847bo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;3;40;Portland Timbers II;220;GK;1,0
2702744235;12;80;1;3;49;8ijkk62897so5r3bq0wgwx4bu;0;11,3;48,2;2024-07-22T02:08:56.592Z;2024-07-22T02:08:56Z;[];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;e7xww4fclqpxsq6jdgc0847bo;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;3;49;Portland Timbers II;229;GK;1,0
2702744247;13;1;1;4;2;8ijkk62897so5r3bq0wgwx4bu;1;14,1;48,0;2024-07-22T02:09:09.248Z;2024-07-22T02:09:11Z;[{'id': 5114199267, 'qualifierId': 212, 'value': '20.5'}, {'id': 5114199269, 'qualifierId': 213, 'value': '4.86'}, {'id': 5114199265, 'qualifierId': 141, 'value': '18.1'}, {'id': 5114199261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114199263, 'qualifierId': 140, 'value': '16.9'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;20,5;18,1;4,86;;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;16,9;18,1;;;;;;;;0;4;2;Portland Timbers II;242;GK;1,0
2702744255;14;1;1;4;5;8ijkk62897so5r3bq0wgwx4bu;1;16,9;18,1;2024-07-22T02:09:11.663Z;2024-07-22T02:09:14Z;[{'id': 5114199333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114199341, 'qualifierId': 213, 'value': '5.70'}, {'id': 5114199337, 'qualifierId': 141, 'value': '5.6'}, {'id': 5114199335, 'qualifierId': 140, 'value': '29.1'}, {'id': 5114199339, 'qualifierId': 212, 'value': '15.4'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;15,4;5,6;5,7;;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;29,1;5,6;;;;;;;;0;4;5;Portland Timbers II;245;DL;1,0
2702744259;15;1;1;4;7;8ijkk62897so5r3bq0wgwx4bu;0;29,4;6,0;2024-07-22T02:09:14.400Z;2024-07-22T02:09:14Z;[{'id': 5114199361, 'qualifierId': 141, 'value': '15.0'}, {'id': 5114199359, 'qualifierId': 140, 'value': '36.4'}, {'id': 5114199363, 'qualifierId': 212, 'value': '9.6'}, {'id': 5114199357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114199365, 'qualifierId': 213, 'value': '0.69'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;9,6;15,0;0,69;;36,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,4;15,0;;;;;;;;0;4;7;Portland Timbers II;247;DR;1,0
2702744261;20;8;1;4;8;5ou8b446l1sl8frblkz3xi17g;1;64,6;70,0;2024-07-22T02:09:14.711Z;2024-07-24T06:25:22Z;[{'id': 5115908823, 'qualifierId': 384}, {'id': 5114199367, 'qualifierId': 56, 'value': 'Center'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;e7xww4fclqpxsq6jdgc0847bo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;4;8;Ventura County;248;MC;1,0
2702744263;21;49;1;4;10;5ou8b446l1sl8frblkz3xi17g;1;65,5;73,3;2024-07-22T02:09:17.367Z;2024-07-22T02:09:17Z;[];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;4;10;Ventura County;250;MC;1,0
2702744267;22;1;1;4;10;5ou8b446l1sl8frblkz3xi17g;1;65,5;73,3;2024-07-22T02:09:17.566Z;2024-07-22T02:09:19Z;[{'id': 5114199373, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114199381, 'qualifierId': 213, 'value': '5.89'}, {'id': 5114199377, 'qualifierId': 141, 'value': '67.2'}, {'id': 5114199375, 'qualifierId': 140, 'value': '75.0'}, {'id': 5114199379, 'qualifierId': 212, 'value': '10.8'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;10,8;67,2;5,89;;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;75,0;67,2;;;;;;;;0;4;10;Ventura County;250;MC;1,0
