id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Length;value_TouchTypeControl;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_DeletedEventType;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_Overrun;value_LongBall;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_Launch;value_FlickOn;value_LayOff;value_SwitchOfPlay;value_ShirtPull/Holding;value_OutOfPlay;value_TouchTypePass;value_OutSwinger;value_RightFooted;value_Cross;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_AttemptedTackle;value_RecklessOffence;value_GkY;value_FantasyAssistedBy;value_NotAssisted;value_FreeKick;value_GoalmouthY;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_GkX;value_GoalShotGameClock;value_FantasyAssistTeam;value_GoalmouthZ;value_FantasyAssistId;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_LowRight;value_LeftFooted;value_TakeOnSpace;value_InSwinger;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_FirstTouch;value_Blocked;value_BlockedY;value_Assisted;value_BlockedX;value_BoxCentre;value_RegularPlay;value_DefBlock;value_LowCentre;value_ByWall;value_Left;value_Right;value_CornerTaken;value_High;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_Injury;value_InjuredPlayerId;value_HighClaim;value_HighGkIntervention;value_GkHoof;value_LowGkIntervention;value_OverArm;value_ThrowInSetPiece;value_Reaching;value_Hands;value_Collected;value_GkKickFromHands;value_OverhitCross;value_Low;value_BigChance;value_KeeperTouched;value_HighCentre;value_Simulation;value_Indirect;value_Minutes;value_SmallBoxRight;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_CloseLeft;value_IndividualPlay;value_Volley;value_BoxRight;value_Weak;value_Standing;value_OtherObstacle;value_BlockedCross;value_PullBack;value_PlayersCaughtOffside;value_NotVisible;value_BoxLeft;value_Stooping;value_LowLeft;value_Diving;value_Handball;value_CaptainChange;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695050759;11;1;1;0;43;6ddsx316t3j0z6nolrky9k4r8;0;55,4;100,0;2024-06-08T00:37:41.430Z;2024-06-08T00:37:42Z;[{'id': 5071803583, 'qualifierId': 107}, {'id': 5071803589, 'qualifierId': 141, 'value': '95.6'}, {'id': 5071803593, 'qualifierId': 213, 'value': '6.04'}, {'id': 5071803585, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071803587, 'qualifierId': 140, 'value': '70.6'}, {'id': 5071803591, 'qualifierId': 212, 'value': '16.4'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;6,04;70,6;95,6;;;16,4;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;70,6;95,6;;;;;;;0;0;0;43;Inter Miami II;43;DC;1,0
2695050761;12;8;1;0;44;c7c4wwva2u1vb3rr7rwava044;1;23,9;9,2;2024-06-08T00:37:41.949Z;2024-06-14T07:45:53Z;[{'id': 5071803595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076882085, 'qualifierId': 385}, {'id': 5071803597, 'qualifierId': 15}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Interception;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;44;New York City II;44;DMR;1,0
2695050775;12;1;1;0;45;6ddsx316t3j0z6nolrky9k4r8;0;74,3;83,2;2024-06-08T00:37:43.423Z;2024-06-14T07:45:56Z;[{'id': 5071803685, 'qualifierId': 212, 'value': '2.1'}, {'id': 5071803677, 'qualifierId': 3}, {'id': 5071803683, 'qualifierId': 141, 'value': '82.1'}, {'id': 5071803679, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071803681, 'qualifierId': 140, 'value': '76.2'}, {'id': 5071803687, 'qualifierId': 213, 'value': '5.92'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;5,92;76,2;82,1;;;2,1;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;76,2;82,1;;;;;;;0;0;0;45;Inter Miami II;45;MC;1,0
2695975771;839;3;1;0;46;c7c4wwva2u1vb3rr7rwava044;1;29,9;26,5;2024-06-08T00:37:44.276Z;2024-06-14T07:58:47Z;[{'id': 5076882163, 'qualifierId': 285}, {'id': 5076882677, 'qualifierId': 233, 'value': '896'}, {'id': 5076882159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076882165, 'qualifierId': 465}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;db7l4ga6bx62m6cuxj4i31wk4;Take On;;;;;;;;;;;;;;;;;;896,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;46;New York City II;46;DMC;1,0
2695975773;896;45;1;0;46;6ddsx316t3j0z6nolrky9k4r8;0;70,1;73,5;2024-06-08T00:37:44.276Z;2024-06-14T07:45:41Z;[{'id': 5076882171, 'qualifierId': 286}, {'id': 5076882167, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076882173, 'qualifierId': 233, 'value': '839'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;db7l4ga6bx62m6cuxj4i31wk4;Challenge;;;;;;;;;;;;;;;;;1,0;839,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;0;46;Inter Miami II;46;MC;1,0
2695050797;13;3;1;0;48;c7c4wwva2u1vb3rr7rwava044;1;25,9;22,6;2024-06-08T00:37:45.777Z;2024-06-14T07:46:34Z;[{'id': 5071803811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071803859, 'qualifierId': 233, 'value': '13'}, {'id': 5076882139, 'qualifierId': 465}, {'id': 5071803813, 'qualifierId': 285}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;db7l4ga6bx62m6cuxj4i31wk4;Take On;;;;;;;;;;;;;;;;;;13,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;48;New York City II;48;DMC;1,0
2695050791;13;45;1;0;48;6ddsx316t3j0z6nolrky9k4r8;0;74,1;77,4;2024-06-08T00:37:45.777Z;2024-06-14T07:58:48Z;[{'id': 5071803797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071803875, 'qualifierId': 233, 'value': '13'}, {'id': 5071803799, 'qualifierId': 286}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;db7l4ga6bx62m6cuxj4i31wk4;Challenge;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;0;48;Inter Miami II;48;FW;1,0
2695060787;434;83;1;0;48;6ddsx316t3j0z6nolrky9k4r8;0;66,1;70,0;2024-06-08T00:37:45.976Z;2024-06-14T07:46:32Z;[{'id': 5071865609, 'qualifierId': 399, 'value': '7ve3vmg19c3g91j7zs32oecd0'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;db7l4ga6bx62m6cuxj4i31wk4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;0;48;Inter Miami II;48;MC;1,0
2695050803;14;49;1;0;50;c7c4wwva2u1vb3rr7rwava044;1;35,2;17,4;2024-06-08T00:37:48.229Z;2024-06-08T00:37:48Z;[];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;50;New York City II;50;DMC;1,0
2695050811;15;1;1;0;51;c7c4wwva2u1vb3rr7rwava044;1;36,9;16,8;2024-06-08T00:37:48.933Z;2024-06-08T00:37:50Z;[{'id': 5071803909, 'qualifierId': 212, 'value': '20.3'}, {'id': 5071803903, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071803907, 'qualifierId': 141, 'value': '24.0'}, {'id': 5071803911, 'qualifierId': 213, 'value': '0.24'}, {'id': 5071803905, 'qualifierId': 140, 'value': '55.7'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,24;55,7;24,0;;;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,7;24,0;;;;;;;0;0;0;51;New York City II;51;DMC;1,0
2695050815;16;1;1;0;52;c7c4wwva2u1vb3rr7rwava044;0;58,4;24,4;2024-06-08T00:37:50.629Z;2024-06-08T00:37:51Z;[{'id': 5071803931, 'qualifierId': 212, 'value': '9.2'}, {'id': 5071803927, 'qualifierId': 140, 'value': '53.7'}, {'id': 5071803925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071803933, 'qualifierId': 213, 'value': '2.13'}, {'id': 5071803929, 'qualifierId': 141, 'value': '35.9'}];1874nj27f507jqja4e8zla1as;B. Destin;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;2,13;53,7;35,9;;;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;53,7;35,9;;;;;;;0;0;0;52;New York City II;52;FW;1,0
2695050819;14;49;1;0;54;6ddsx316t3j0z6nolrky9k4r8;1;43,9;61,5;2024-06-08T00:37:52.486Z;2024-06-08T00:37:52Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;0;54;Inter Miami II;54;MC;1,0
2695050845;15;1;1;0;57;6ddsx316t3j0z6nolrky9k4r8;1;43,7;32,4;2024-06-08T00:37:55.670Z;2024-06-08T00:37:58Z;[{'id': 5071804055, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071804057, 'qualifierId': 140, 'value': '69.1'}, {'id': 5071804063, 'qualifierId': 213, 'value': '6.25'}, {'id': 5071804059, 'qualifierId': 141, 'value': '31.0'}, {'id': 5071804061, 'qualifierId': 212, 'value': '26.7'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;6,25;69,1;31,0;;;26,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,1;31,0;;;;;;;0;0;0;57;Inter Miami II;57;MC;1,0
2695050851;16;3;1;1;0;6ddsx316t3j0z6nolrky9k4r8;0;68,4;31,0;2024-06-08T00:37:58.262Z;2024-06-14T07:49:11Z;[{'id': 5071804073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076882341, 'qualifierId': 465}, {'id': 5076882339, 'qualifierId': 211}, {'id': 5076882337, 'qualifierId': 286}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;db7l4ga6bx62m6cuxj4i31wk4;Take On;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;0;Inter Miami II;60;FWR;1,0
2695050847;17;49;1;1;0;c7c4wwva2u1vb3rr7rwava044;1;26,8;60,2;2024-06-08T00:37:58.277Z;2024-06-08T00:37:58Z;[];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;0;New York City II;60;DML;1,0
2695050869;18;1;1;1;3;c7c4wwva2u1vb3rr7rwava044;1;32,5;56,5;2024-06-08T00:38:01.141Z;2024-06-08T00:38:02Z;[{'id': 5071804193, 'qualifierId': 212, 'value': '7.4'}, {'id': 5071804189, 'qualifierId': 140, 'value': '32.2'}, {'id': 5071804191, 'qualifierId': 141, 'value': '67.3'}, {'id': 5071804187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071804195, 'qualifierId': 213, 'value': '1.61'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;1,61;32,2;67,3;;;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;32,2;67,3;;;;;;;0;0;1;3;New York City II;63;DML;1,0
2695050895;19;1;1;1;5;c7c4wwva2u1vb3rr7rwava044;1;31,1;67,8;2024-06-08T00:38:02.806Z;2024-06-08T00:38:07Z;[{'id': 5071804355, 'qualifierId': 141, 'value': '52.6'}, {'id': 5071804353, 'qualifierId': 140, 'value': '20.4'}, {'id': 5071804359, 'qualifierId': 213, 'value': '3.89'}, {'id': 5071804357, 'qualifierId': 212, 'value': '15.3'}, {'id': 5071804351, 'qualifierId': 56, 'value': 'Back'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;3,89;20,4;52,6;;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;20,4;52,6;;;;;;;0;0;1;5;New York City II;65;AMC;1,0
2695050913;20;1;1;1;10;c7c4wwva2u1vb3rr7rwava044;0;19,2;45,7;2024-06-08T00:38:07.829Z;2024-06-08T00:38:11Z;[{'id': 5071804445, 'qualifierId': 213, 'value': '5.56'}, {'id': 5071804439, 'qualifierId': 140, 'value': '45.3'}, {'id': 5071804437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071804447, 'qualifierId': 1}, {'id': 5071804441, 'qualifierId': 141, 'value': '10.3'}, {'id': 5071804443, 'qualifierId': 212, 'value': '36.5'}, {'id': 5071804435, 'qualifierId': 155}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;5,56;45,3;10,3;;;36,5;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;45,3;10,3;;;;;;;0;0;1;10;New York City II;70;DC;1,0
2695050907;17;44;1;1;11;6ddsx316t3j0z6nolrky9k4r8;1;56,0;90,6;2024-06-08T00:38:09.262Z;2024-06-08T00:38:12Z;[{'id': 5071804415, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071804525, 'qualifierId': 233, 'value': '21'}, {'id': 5071804417, 'qualifierId': 286}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Aerial;;;;;;;;;;;;;;;;;1,0;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;11;Inter Miami II;71;DC;1,0
2695050919;21;44;1;1;11;c7c4wwva2u1vb3rr7rwava044;0;44,0;9,4;2024-06-08T00:38:09.263Z;2024-06-08T01:37:31Z;[{'id': 5071804469, 'qualifierId': 285}, {'id': 5071804467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071804533, 'qualifierId': 233, 'value': '17'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Aerial;;;;;;;;;;;;;;;;;;17,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;11;New York City II;71;DMR;1,0
2695050923;18;1;1;1;12;6ddsx316t3j0z6nolrky9k4r8;0;57,7;91,4;2024-06-08T00:38:10.055Z;2024-06-08T00:38:11Z;[{'id': 5071804499, 'qualifierId': 140, 'value': '66.4'}, {'id': 5071804507, 'qualifierId': 212, 'value': '11.2'}, {'id': 5071804497, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071804495, 'qualifierId': 3}, {'id': 5071804511, 'qualifierId': 213, 'value': '0.62'}, {'id': 5071804503, 'qualifierId': 141, 'value': '100.0'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,62;66,4;100,0;;;11,2;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;66,4;100,0;;;;;;;0;0;1;12;Inter Miami II;72;DC;1,0
2695050927;19;5;1;1;13;6ddsx316t3j0z6nolrky9k4r8;0;63,0;101,1;2024-06-08T00:38:11.440Z;2024-06-08T00:38:25Z;[{'id': 5071804521, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071804523, 'qualifierId': 347}, {'id': 5071804985, 'qualifierId': 233, 'value': '22'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;22,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;13;Inter Miami II;73;DC;1,0
2695050985;22;5;1;1;13;c7c4wwva2u1vb3rr7rwava044;1;37,0;-1,1;2024-06-08T00:38:11.440Z;2024-06-08T00:46:34Z;[{'id': 5071804933, 'qualifierId': 233, 'value': '19'}, {'id': 5071804903, 'qualifierId': 347}, {'id': 5071804901, 'qualifierId': 56, 'value': 'Back'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;19,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;13;New York City II;73;DMC;1,0
2695051007;23;1;1;1;26;c7c4wwva2u1vb3rr7rwava044;1;40,4;0,0;2024-06-08T00:38:23.844Z;2024-06-08T00:38:26Z;[{'id': 5071805011, 'qualifierId': 213, 'value': '0.30'}, {'id': 5071805013, 'qualifierId': 1}, {'id': 5071805005, 'qualifierId': 140, 'value': '60.6'}, {'id': 5071805003, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071805009, 'qualifierId': 212, 'value': '22.2'}, {'id': 5071805001, 'qualifierId': 107}, {'id': 5071805007, 'qualifierId': 141, 'value': '8.4'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,3;60,6;8,4;;;22,2;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;60,6;8,4;;;;;;;0;0;1;26;New York City II;86;DMR;1,0
2695051009;24;1;1;1;27;c7c4wwva2u1vb3rr7rwava044;1;60,4;8,6;2024-06-08T00:38:25.749Z;2024-06-08T00:38:26Z;[{'id': 5071805025, 'qualifierId': 213, 'value': '1.64'}, {'id': 5071805019, 'qualifierId': 140, 'value': '59.9'}, {'id': 5071805021, 'qualifierId': 141, 'value': '20.1'}, {'id': 5071805017, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071805023, 'qualifierId': 212, 'value': '7.8'}];1874nj27f507jqja4e8zla1as;B. Destin;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;1,64;59,9;20,1;;;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;59,9;20,1;;;;;;;0;0;1;27;New York City II;87;FW;1,0
2695051011;25;1;1;1;28;c7c4wwva2u1vb3rr7rwava044;0;60,5;19,8;2024-06-08T00:38:26.662Z;2024-06-08T00:38:27Z;[{'id': 5071805033, 'qualifierId': 141, 'value': '17.4'}, {'id': 5071805029, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071805031, 'qualifierId': 140, 'value': '72.4'}, {'id': 5071805037, 'qualifierId': 213, 'value': '6.15'}, {'id': 5071805035, 'qualifierId': 212, 'value': '12.6'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;6,15;72,4;17,4;;;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;72,4;17,4;;;;;;;0;0;1;28;New York City II;88;DMC;1,0
2695051027;20;49;1;1;31;6ddsx316t3j0z6nolrky9k4r8;1;35,0;88,4;2024-06-08T00:38:29.295Z;2024-06-08T00:38:29Z;[];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;1;31;Inter Miami II;91;DC;1,0
