id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_KickOff;value_PassEndX;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_TakeOnOvertake;value_LongBall;value_Launch;value_HeadPass;value_LayOff;value_DeletedEventType;value_IntendedTackleTarget;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_RightFooted;value_InSwinger;value_Cross;value_FreeKickTaken;value_FlickOn;value_Assist;value_GoalmouthY;value_GkX;value_RegularPlay;value_Assisted;value_FirstTouch;value_GoalmouthZ;value_OutOfBoxCentre;value_RelatedEventId;value_GkY;value_SwerveLeft;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_Head;value_NotVisible;value_TouchTypeControl;value_ShirtPull/Holding;value_Dissent;value_YellowCard;value_TakeOnSpace;value_OutOfPlay;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_HighLeft;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_RelatedError1Id;value_LowCentre;value_Blocked;value_BlockedY;value_LeftFooted;value_BlockedX;value_DefBlock;value_TacticalFoul;value_Shove/Push;value_LeadingToAttempt;value_NotAssisted;value_SwitchOfPlay;value_Simulation;value_Left;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_Overrun;value_PullBack;value_Handball;value_Minutes;value_OverArm;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxLeft;value_FromCorner;value_CloseLeft;value_Weak;value_LowLeft;value_ParriedSafe;value_Hands;value_Diving;value_Volley;value_CloseHigh;value_Right;value_Unchallenged;value_GkKickFromHands;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_ThroughBall;value_NotPastGoalLine;value_Injury;value_InjuredPlayerId;value_SetPiece;value_LowRight;value_Collected;value_MediumGkIntervention;value_Standing;value_GkHoof;value_PenaltyTakerId;value_Penalty;value_Scored;value_BigChance;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_CaptainChange;value_Strong;value_HighCentre;value_Reaching;value_MisHit;value_LastLine;value_FastBreak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691175383;107;61;1;13;1;2nnef9tr9g7m2s6n873qif95g;1;30,4;12,8;2024-05-23T23:17:08.470Z;2024-05-23T23:17:08Z;[{'id': 5050431047, 'qualifierId': 56, 'value': 'Back'}];1nnd0b4qwlni7tqot2n2st4yy;O. Cisneros;;;cz3q3oax9gbetgzjrrqr6d3pw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;13;1;Toronto II;781;FW;1,0
2691175425;141;1;1;13;7;29nx7yxy1rdqv2oobqn5pjf8p;1;98,2;72,4;2024-05-23T23:17:14.032Z;2024-05-23T23:17:16Z;[{'id': 5050431293, 'qualifierId': 141, 'value': '25.2'}, {'id': 5050431291, 'qualifierId': 140, 'value': '89.7'}, {'id': 5050431299, 'qualifierId': 1}, {'id': 5050431297, 'qualifierId': 213, 'value': '4.44'}, {'id': 5050431295, 'qualifierId': 212, 'value': '33.3'}, {'id': 5050431287, 'qualifierId': 155}, {'id': 5050431289, 'qualifierId': 56, 'value': 'Center'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;25,2;;33,3;4,44;;89,7;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;89,7;25,2;;;;;;;;0;13;7;Carolina Core;787;DML;1,0
2691175437;142;1;1;13;9;29nx7yxy1rdqv2oobqn5pjf8p;1;89,4;25,2;2024-05-23T23:17:16.608Z;2024-05-23T23:17:19Z;[{'id': 5050431357, 'qualifierId': 140, 'value': '71.5'}, {'id': 5050431361, 'qualifierId': 212, 'value': '19.2'}, {'id': 5050431359, 'qualifierId': 141, 'value': '19.4'}, {'id': 5050431363, 'qualifierId': 213, 'value': '3.35'}, {'id': 5050431355, 'qualifierId': 56, 'value': 'Right'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;19,4;;19,2;3,35;;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;71,5;19,4;;;;;;;;0;13;9;Carolina Core;789;FWR;1,0
2691175443;143;1;1;13;12;29nx7yxy1rdqv2oobqn5pjf8p;1;71,3;19,4;2024-05-23T23:17:19.432Z;2024-05-23T23:17:22Z;[{'id': 5050431389, 'qualifierId': 212, 'value': '7.6'}, {'id': 5050431391, 'qualifierId': 213, 'value': '1.54'}, {'id': 5050431387, 'qualifierId': 141, 'value': '30.6'}, {'id': 5050431385, 'qualifierId': 140, 'value': '71.5'}, {'id': 5050431383, 'qualifierId': 56, 'value': 'Center'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;30,6;;7,6;1,54;;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;71,5;30,6;;;;;;;;0;13;12;Carolina Core;792;DC;1,0
2691175455;144;1;1;13;15;29nx7yxy1rdqv2oobqn5pjf8p;1;71,9;28,9;2024-05-23T23:17:21.871Z;2024-05-23T23:17:23Z;[{'id': 5050431449, 'qualifierId': 212, 'value': '9.5'}, {'id': 5050431447, 'qualifierId': 141, 'value': '15.3'}, {'id': 5050431445, 'qualifierId': 140, 'value': '70.0'}, {'id': 5050431443, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050431451, 'qualifierId': 213, 'value': '4.50'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;15,3;;9,5;4,5;;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;70,0;15,3;;;;;;;;0;13;15;Carolina Core;795;MC;1,0
2691175469;145;1;1;13;17;29nx7yxy1rdqv2oobqn5pjf8p;1;70,0;15,3;2024-05-23T23:17:23.864Z;2024-05-23T23:17:26Z;[{'id': 5050431525, 'qualifierId': 141, 'value': '27.1'}, {'id': 5050431521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050431529, 'qualifierId': 213, 'value': '2.68'}, {'id': 5050431527, 'qualifierId': 212, 'value': '18.0'}, {'id': 5050431523, 'qualifierId': 140, 'value': '54.7'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;27,1;;18,0;2,68;;54,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;54,7;27,1;;;;;;;;0;13;17;Carolina Core;797;DC;1,0
2691175475;146;1;1;13;19;29nx7yxy1rdqv2oobqn5pjf8p;1;55,1;27,4;2024-05-23T23:17:25.952Z;2024-05-23T23:17:27Z;[{'id': 5050431541, 'qualifierId': 140, 'value': '63.8'}, {'id': 5050431547, 'qualifierId': 213, 'value': '6.28'}, {'id': 5050431543, 'qualifierId': 141, 'value': '27.3'}, {'id': 5050431545, 'qualifierId': 212, 'value': '9.1'}, {'id': 5050431539, 'qualifierId': 56, 'value': 'Center'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;27,3;;9,1;6,28;;63,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;63,8;27,3;;;;;;;;0;13;19;Carolina Core;799;DC;1,0
2691175495;147;1;1;13;20;29nx7yxy1rdqv2oobqn5pjf8p;1;63,8;27,3;2024-05-23T23:17:26.975Z;2024-05-23T23:17:29Z;[{'id': 5050431655, 'qualifierId': 213, 'value': '2.19'}, {'id': 5050431651, 'qualifierId': 141, 'value': '62.3'}, {'id': 5050431653, 'qualifierId': 212, 'value': '29.1'}, {'id': 5050431647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050431649, 'qualifierId': 140, 'value': '47.8'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;62,3;;29,1;2,19;;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;47,8;62,3;;;;;;;;0;13;20;Carolina Core;800;MC;1,0
2691175515;148;1;1;13;22;29nx7yxy1rdqv2oobqn5pjf8p;1;46,5;67,3;2024-05-23T23:17:29.424Z;2024-05-23T23:17:36Z;[{'id': 5050431775, 'qualifierId': 140, 'value': '63.6'}, {'id': 5050431781, 'qualifierId': 213, 'value': '0.77'}, {'id': 5050431777, 'qualifierId': 141, 'value': '92.9'}, {'id': 5050431779, 'qualifierId': 212, 'value': '25.0'}, {'id': 5050431773, 'qualifierId': 56, 'value': 'Left'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;92,9;;25,0;0,77;;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;63,6;92,9;;;;;;;;0;13;22;Carolina Core;802;DC;1,0
2691175519;149;1;1;13;29;29nx7yxy1rdqv2oobqn5pjf8p;1;67,4;62,9;2024-05-23T23:17:36.152Z;2024-05-23T23:17:37Z;[{'id': 5050431811, 'qualifierId': 212, 'value': '10.2'}, {'id': 5050431807, 'qualifierId': 140, 'value': '64.4'}, {'id': 5050431809, 'qualifierId': 141, 'value': '48.7'}, {'id': 5050431813, 'qualifierId': 213, 'value': '4.40'}, {'id': 5050431805, 'qualifierId': 56, 'value': 'Center'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;48,7;;10,2;4,4;;64,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;64,4;48,7;;;;;;;;0;13;29;Carolina Core;809;DML;1,0
2691175527;150;1;1;13;30;29nx7yxy1rdqv2oobqn5pjf8p;1;64,4;48,7;2024-05-23T23:17:37.359Z;2024-05-23T23:17:39Z;[{'id': 5050431865, 'qualifierId': 212, 'value': '9.8'}, {'id': 5050431859, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050431861, 'qualifierId': 140, 'value': '69.2'}, {'id': 5050431867, 'qualifierId': 213, 'value': '5.25'}, {'id': 5050431863, 'qualifierId': 141, 'value': '36.4'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;36,4;;9,8;5,25;;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;69,2;36,4;;;;;;;;0;13;30;Carolina Core;810;MC;1,0
2691175531;151;1;1;13;32;29nx7yxy1rdqv2oobqn5pjf8p;1;69,2;36,4;2024-05-23T23:17:39.575Z;2024-05-23T23:17:40Z;[{'id': 5050431883, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050431887, 'qualifierId': 141, 'value': '24.4'}, {'id': 5050431889, 'qualifierId': 212, 'value': '9.0'}, {'id': 5050431885, 'qualifierId': 140, 'value': '65.5'}, {'id': 5050431891, 'qualifierId': 213, 'value': '4.27'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;24,4;;9,0;4,27;;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;65,5;24,4;;;;;;;;0;13;32;Carolina Core;812;FWR;1,0
2691175551;152;1;1;13;33;29nx7yxy1rdqv2oobqn5pjf8p;1;65,5;24,4;2024-05-23T23:17:40.424Z;2024-05-23T23:17:45Z;[{'id': 5050432023, 'qualifierId': 140, 'value': '77.9'}, {'id': 5050432027, 'qualifierId': 212, 'value': '19.0'}, {'id': 5050432029, 'qualifierId': 213, 'value': '5.47'}, {'id': 5050432021, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050432025, 'qualifierId': 141, 'value': '4.0'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;4,0;;19,0;5,47;;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;77,9;4,0;;;;;;;;0;13;33;Carolina Core;813;DC;1,0
2691175561;153;1;1;13;38;29nx7yxy1rdqv2oobqn5pjf8p;1;75,4;9,5;2024-05-23T23:17:45.415Z;2024-05-23T23:17:47Z;[{'id': 5050432083, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050432085, 'qualifierId': 140, 'value': '62.2'}, {'id': 5050432091, 'qualifierId': 213, 'value': '3.03'}, {'id': 5050432089, 'qualifierId': 212, 'value': '13.9'}, {'id': 5050432087, 'qualifierId': 141, 'value': '11.7'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;11,7;;13,9;3,03;;62,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;62,2;11,7;;;;;;;;0;13;38;Carolina Core;818;DMR;1,0
2691175573;154;1;1;13;40;29nx7yxy1rdqv2oobqn5pjf8p;1;60,9;14,0;2024-05-23T23:17:47.576Z;2024-05-23T23:17:50Z;[{'id': 5050432145, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050432151, 'qualifierId': 212, 'value': '10.4'}, {'id': 5050432149, 'qualifierId': 141, 'value': '27.3'}, {'id': 5050432147, 'qualifierId': 140, 'value': '65.7'}, {'id': 5050432153, 'qualifierId': 213, 'value': '1.06'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;27,3;;10,4;1,06;;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;65,7;27,3;;;;;;;;0;13;40;Carolina Core;820;DC;1,0
2691175581;155;1;1;13;43;29nx7yxy1rdqv2oobqn5pjf8p;1;67,7;31,6;2024-05-23T23:17:50.407Z;2024-05-23T23:17:52Z;[{'id': 5050432203, 'qualifierId': 140, 'value': '78.3'}, {'id': 5050432209, 'qualifierId': 213, 'value': '0.12'}, {'id': 5050432207, 'qualifierId': 212, 'value': '11.2'}, {'id': 5050432205, 'qualifierId': 141, 'value': '33.6'}, {'id': 5050432201, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;33,6;;11,2;0,12;;78,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;78,3;33,6;;;;;;;;0;13;43;Carolina Core;823;MC;1,0
2691175589;156;1;1;13;45;29nx7yxy1rdqv2oobqn5pjf8p;1;78,3;33,6;2024-05-23T23:17:52.391Z;2024-05-23T23:17:54Z;[{'id': 5050432245, 'qualifierId': 140, 'value': '84.0'}, {'id': 5050432247, 'qualifierId': 141, 'value': '23.3'}, {'id': 5050432249, 'qualifierId': 212, 'value': '9.2'}, {'id': 5050432243, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050432251, 'qualifierId': 213, 'value': '5.42'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;23,3;;9,2;5,42;;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;84,0;23,3;;;;;;;;0;13;45;Carolina Core;825;FW;1,0
2691175605;157;1;1;13;46;29nx7yxy1rdqv2oobqn5pjf8p;1;84,1;23,1;2024-05-23T23:17:52.815Z;2024-05-23T23:18:48Z;[{'id': 5050432337, 'qualifierId': 212, 'value': '9.8'}, {'id': 5050432339, 'qualifierId': 213, 'value': '6.13'}, {'id': 5050432331, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050432335, 'qualifierId': 141, 'value': '20.9'}, {'id': 5050432333, 'qualifierId': 140, 'value': '93.3'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;20,9;;9,8;6,13;;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;93,3;20,9;;;;;;;;0;13;46;Carolina Core;826;FWR;1,0
2691175633;158;1;1;13;47;29nx7yxy1rdqv2oobqn5pjf8p;1;93,3;20,9;2024-05-23T23:17:54.047Z;2024-05-28T11:31:22Z;[{'id': 5050432489, 'qualifierId': 2}, {'id': 5050433223, 'qualifierId': 22}, {'id': 5059855261, 'qualifierId': 20}, {'id': 5050432491, 'qualifierId': 155}, {'id': 5050432497, 'qualifierId': 141, 'value': '47.5'}, {'id': 5050433221, 'qualifierId': 154}, {'id': 5050432495, 'qualifierId': 140, 'value': '90.8'}, {'id': 5050433219, 'qualifierId': 210, 'value': '16'}, {'id': 5059855259, 'qualifierId': 224}, {'id': 5050432499, 'qualifierId': 212, 'value': '18.3'}, {'id': 5050432493, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050432501, 'qualifierId': 213, 'value': '1.71'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;1,0;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;47,5;;18,3;1,71;;90,8;;;;;;;;;;;;1,0;;;;;;;;1,0;;1,0;;;16,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;90,8;47,5;;;;;;;;0;13;47;Carolina Core;827;DMR;1,0
2691175643;108;51;1;13;48;2nnef9tr9g7m2s6n873qif95g;1;0,7;50,4;2024-05-23T23:17:55.030Z;2024-05-23T23:52:18Z;[{'id': 5050432587, 'qualifierId': 170, 'value': '159'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;13;48;Toronto II;828;GK;1,0
2691175635;159;16;1;13;48;29nx7yxy1rdqv2oobqn5pjf8p;1;88,6;45,8;2024-05-23T23:17:55.104Z;2024-05-28T11:32:06Z;[{'id': 5050433017, 'qualifierId': 328}, {'id': 5050432509, 'qualifierId': 17}, {'id': 5050433225, 'qualifierId': 77}, {'id': 5050432511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5050433019, 'qualifierId': 374, 'value': '2024-05-24 00:17:54.366'}, {'id': 5059855673, 'qualifierId': 395, 'value': '0.6'}, {'id': 5050432507, 'qualifierId': 22}, {'id': 5059855675, 'qualifierId': 396, 'value': '47.3'}, {'id': 5050433235, 'qualifierId': 102, 'value': '54.2'}, {'id': 5050433241, 'qualifierId': 230, 'value': '99.0'}, {'id': 5050433237, 'qualifierId': 103, 'value': '20.9'}, {'id': 5050433231, 'qualifierId': 55, 'value': '158'}, {'id': 5050433023, 'qualifierId': 375, 'value': '13:47.601'}, {'id': 5050433229, 'qualifierId': 154}, {'id': 5050433243, 'qualifierId': 231, 'value': '48.6'}, {'id': 5050433239, 'qualifierId': 136}, {'id': 5050433013, 'qualifierId': 15}, {'id': 5050433227, 'qualifierId': 29}, {'id': 5050468901, 'qualifierId': 468, 'value': '2691175643'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cz3q3oax9gbetgzjrrqr6d3pw;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54,2;99,0;1,0;1,0;1,0;20,9;;158,0;48,6;;;;;;;;1,0;;;;;;;;;;;;;1,0;;1,0;1,0;;0,6;47,3;;1,0;2691175643,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;54,2;20.9;158,0;7z57s6veqr3k87quyd6i7fgx6;;1;13;48;Carolina Core;828;MC;1,0
2691175791;109;1;1;14;49;2nnef9tr9g7m2s6n873qif95g;1;50,1;50,0;2024-05-23T23:18:56.414Z;2024-05-23T23:19:00Z;[{'id': 5050433355, 'qualifierId': 213, 'value': '3.66'}, {'id': 5050433353, 'qualifierId': 212, 'value': '10.8'}, {'id': 5050433347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050433349, 'qualifierId': 140, 'value': '41.2'}, {'id': 5050433351, 'qualifierId': 141, 'value': '42.1'}, {'id': 5050433357, 'qualifierId': 279, 'value': 'G'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;42,1;;10,8;3,66;;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;41,2;42,1;;;;;;;;0;14;49;Toronto II;889;FW;1,0
