id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_FlickOn;value_DeletedEventType;value_IntendedTackleTarget;value_TouchTypeClearance;value_Offensive;value_Defensive;value_TouchTypePass;value_TakeOnOvertake;value_Assist;value_FastBreak;value_GoalmouthY;value_GkX;value_IndividualPlay;value_Left;value_RelatedEventId;value_RightFooted;value_Assisted;value_BoxCentre;value_GkY;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_NotAssisted;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GkYTimeOfGoal;value_LowRight;value_RegularPlay;value_TempBlocked;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Chipped;value_HeadPass;value_TouchTypeControl;value_AttemptedTackle;value_FollowsADribble;value_OutOfBoxCentre;value_TakeOnSpace;value_BlockedPass;value_Cross;value_OutSwinger;value_Head;value_CloseLeft;value_Volley;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_LayOff;value_BoxRight;value_Right;value_InSwinger;value_OverhitCross;value_CornerTaken;value_CloseLeftAndHigh;value_ShirtPull/Holding;value_IntentionalAssist;value_CloseRight;value_SetPiece;value_LeadingToAttempt;value_SwerveLeft;value_NotVisible;value_High;value_YellowCard;value_TacticalFoul;value_HighGkIntervention;value_HighClaim;value_OutOfPlay;value_SwitchOfPlay;value_BlockedY;value_BlockedX;value_KeeperSaved;value_NotPastGoalLine;value_CloseHigh;value_FromCorner;value_FromShotOffTarget;value_Hands;value_ParriedSafe;value_Reaching;value_ThroughBall;value_LowCentre;value_Standing;value_Feet;value_GkKickFromHands;value_PullBack;value_MediumGkIntervention;value_Blocked;value_LowLeft;value_SixYardBlocked;value_DefBlock;value_Deflection;value_Stooping;value_Collected;value_FreeKick;value_RefereeDelay;value_DrinksBreak;value_Injury;value_InjuredPlayerId;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_Dissent;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Defensive1V1;value_ByWall;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_CausingPlayer;value_Diving;value_Scored;value_Overrun;value_RecklessOffence;value_AerialFoul;value_SmallBoxCentre;value_ParriedDanger;value_Handball;value_RelatedError1Id;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684569367;7;1;1;0;17;479lsfr4cwlzewpbuda3y2xv4;1;43,4;5,2;2024-05-08T23:03:59.809Z;2024-05-13T10:08:04Z;[{'id': 5014504993, 'qualifierId': 157}, {'id': 5014505003, 'qualifierId': 1}, {'id': 5014459595, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014504997, 'qualifierId': 141, 'value': '43.2'}, {'id': 5014505001, 'qualifierId': 213, 'value': '0.71'}, {'id': 5014504999, 'qualifierId': 212, 'value': '39.8'}, {'id': 5014504995, 'qualifierId': 140, 'value': '72.2'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;43,2;72,2;39,8;;;0,71;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;72,2;43,2;;;;;;;;0;0;17;New York RB II;17;DR;1,0
2684569377;8;1;1;0;19;479lsfr4cwlzewpbuda3y2xv4;0;69,8;21,0;2024-05-08T23:04:01.430Z;2024-05-13T10:08:14Z;[{'id': 5014459643, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014459647, 'qualifierId': 141, 'value': '41.0'}, {'id': 5014459653, 'qualifierId': 213, 'value': '1.56'}, {'id': 5014459651, 'qualifierId': 212, 'value': '13.6'}, {'id': 5014472161, 'qualifierId': 168}, {'id': 5014459645, 'qualifierId': 140, 'value': '70.0'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;41,0;70,0;13,6;;;1,56;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;70,0;41,0;;;;;;;;0;0;19;New York RB II;19;FW;1,0
2684569393;5;43;1;0;22;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-05-08T23:04:05.023Z;2024-05-13T10:08:27Z;[{'id': 5014459701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027879603, 'qualifierId': 144, 'value': '8'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cow0sr6gobj89kwzg2lg4h4pg;Deleted event;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;0;22;Orlando City B;22;MC;1,0
2684569379;9;43;1;0;23;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-08T23:04:05.331Z;2024-05-08T23:04:08Z;[{'id': 5014459721, 'qualifierId': 144, 'value': '56'}, {'id': 5014459655, 'qualifierId': 56, 'value': 'Center'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cow0sr6gobj89kwzg2lg4h4pg;Deleted event;;;;;;;;;;;;;;;;;;;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;23;New York RB II;23;FW;1,0
2684572031;87;83;1;0;23;479lsfr4cwlzewpbuda3y2xv4;0;64,4;40,3;2024-05-08T23:04:05.480Z;2024-05-08T23:13:11Z;[{'id': 5014473773, 'qualifierId': 399, 'value': '8q2wozyqz4nveabn71hc614dm'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cow0sr6gobj89kwzg2lg4h4pg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;23;New York RB II;23;AML;1,0
2684569397;6;43;1;0;25;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-05-08T23:04:07.298Z;2024-05-13T10:08:32Z;[{'id': 5027879749, 'qualifierId': 144, 'value': '49'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cow0sr6gobj89kwzg2lg4h4pg;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;0;25;Orlando City B;25;MC;1,0
2684569411;7;1;1;0;25;4g68p0t2f5jzhzfr67i2rj1ex;1;32,0;72,1;2024-05-08T23:04:07.928Z;2024-05-08T23:04:10Z;[{'id': 5014459765, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014459773, 'qualifierId': 213, 'value': '6.20'}, {'id': 5014459769, 'qualifierId': 141, 'value': '68.5'}, {'id': 5014459771, 'qualifierId': 212, 'value': '30.7'}, {'id': 5014459767, 'qualifierId': 140, 'value': '61.1'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;68,5;61,1;30,7;;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;61,1;68,5;;;;;;;;0;0;25;Orlando City B;25;MC;1,0
2684569419;8;1;1;0;28;4g68p0t2f5jzhzfr67i2rj1ex;0;52,1;64,8;2024-05-08T23:04:10.423Z;2024-05-13T10:08:46Z;[{'id': 5014459815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014459817, 'qualifierId': 140, 'value': '70.2'}, {'id': 5014459819, 'qualifierId': 141, 'value': '60.5'}, {'id': 5014459821, 'qualifierId': 212, 'value': '19.2'}, {'id': 5014459823, 'qualifierId': 213, 'value': '6.13'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;60,5;70,2;19,2;;;6,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;70,2;60,5;;;;;;;;0;0;28;Orlando City B;28;ML;1,0
2684569437;10;8;1;0;29;479lsfr4cwlzewpbuda3y2xv4;1;26,8;45,2;2024-05-08T23:04:11.373Z;2024-05-13T10:08:54Z;[{'id': 5027880401, 'qualifierId': 385}, {'id': 5014459897, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cow0sr6gobj89kwzg2lg4h4pg;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;29;New York RB II;29;DL;1,0
2684569461;9;1;1;0;30;4g68p0t2f5jzhzfr67i2rj1ex;1;68,5;65,8;2024-05-08T23:04:12.190Z;2024-05-13T14:32:39Z;[{'id': 5014459997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014460001, 'qualifierId': 141, 'value': '66.0'}, {'id': 5014459999, 'qualifierId': 140, 'value': '75.8'}, {'id': 5014460003, 'qualifierId': 212, 'value': '7.7'}, {'id': 5014460005, 'qualifierId': 213, 'value': '0.02'}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;66,0;75,8;7,7;;;0,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;75,8;66,0;;;;;;;;0;0;30;Orlando City B;30;FW;1,0
2684569465;10;61;1;0;31;4g68p0t2f5jzhzfr67i2rj1ex;0;80,1;73,3;2024-05-08T23:04:13.231Z;2024-05-13T14:32:38Z;[{'id': 5014460015, 'qualifierId': 56, 'value': 'Center'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cow0sr6gobj89kwzg2lg4h4pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;0;31;Orlando City B;31;FW;1,0
2684569459;12;49;1;0;32;479lsfr4cwlzewpbuda3y2xv4;1;26,1;24,6;2024-05-08T23:04:14.793Z;2024-05-08T23:14:17Z;[];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;32;New York RB II;32;DR;1,0
2684569457;11;1;1;0;33;479lsfr4cwlzewpbuda3y2xv4;1;26,2;25,2;2024-05-08T23:04:15.745Z;2024-05-08T23:04:38Z;[{'id': 5014459981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014459983, 'qualifierId': 140, 'value': '30.2'}, {'id': 5014459987, 'qualifierId': 212, 'value': '6.3'}, {'id': 5014459989, 'qualifierId': 213, 'value': '0.84'}, {'id': 5014459985, 'qualifierId': 141, 'value': '32.1'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;32,1;30,2;6,3;;;0,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;30,2;32,1;;;;;;;;0;0;33;New York RB II;33;DR;1,0
2684569489;13;1;1;0;34;479lsfr4cwlzewpbuda3y2xv4;1;42,4;30,6;2024-05-08T23:04:16.299Z;2024-05-13T10:09:31Z;[{'id': 5014460115, 'qualifierId': 140, 'value': '35.7'}, {'id': 5014460119, 'qualifierId': 212, 'value': '10.9'}, {'id': 5014460121, 'qualifierId': 213, 'value': '4.01'}, {'id': 5014460113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014460117, 'qualifierId': 141, 'value': '18.3'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;18,3;35,7;10,9;;;4,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;35,7;18,3;;;;;;;;0;0;34;New York RB II;34;AML;1,0
2684569499;14;1;1;0;35;479lsfr4cwlzewpbuda3y2xv4;1;35,7;18,3;2024-05-08T23:04:17.716Z;2024-05-13T10:09:33Z;[{'id': 5014460163, 'qualifierId': 212, 'value': '16.8'}, {'id': 5014460157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014460161, 'qualifierId': 141, 'value': '36.3'}, {'id': 5014460165, 'qualifierId': 213, 'value': '2.33'}, {'id': 5014460159, 'qualifierId': 140, 'value': '24.7'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;36,3;24,7;16,8;;;2,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,7;36,3;;;;;;;;0;0;35;New York RB II;35;DR;1,0
2684569517;15;1;1;0;38;479lsfr4cwlzewpbuda3y2xv4;1;24,7;36,3;2024-05-08T23:04:20.746Z;2024-05-08T23:04:23Z;[{'id': 5014460249, 'qualifierId': 140, 'value': '13.2'}, {'id': 5014460255, 'qualifierId': 213, 'value': '2.25'}, {'id': 5014460253, 'qualifierId': 212, 'value': '19.3'}, {'id': 5014460251, 'qualifierId': 141, 'value': '58.5'}, {'id': 5014460247, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;58,5;13,2;19,3;;;2,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;13,2;58,5;;;;;;;;0;0;38;New York RB II;38;MC;1,0
2684569539;16;1;1;0;41;479lsfr4cwlzewpbuda3y2xv4;1;13,2;58,5;2024-05-08T23:04:23.314Z;2024-05-08T23:04:26Z;[{'id': 5014460353, 'qualifierId': 213, 'value': '0.88'}, {'id': 5014460345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014460351, 'qualifierId': 212, 'value': '25.2'}, {'id': 5014460347, 'qualifierId': 140, 'value': '28.4'}, {'id': 5014460349, 'qualifierId': 141, 'value': '87.1'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;87,1;28,4;25,2;;;0,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;28,4;87,1;;;;;;;;0;0;41;New York RB II;41;DC;1,0
2684569549;17;1;1;0;44;479lsfr4cwlzewpbuda3y2xv4;1;33,2;92,1;2024-05-08T23:04:26.354Z;2024-05-08T23:04:29Z;[{'id': 5014460401, 'qualifierId': 213, 'value': '0.12'}, {'id': 5014460393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014460397, 'qualifierId': 141, 'value': '94.5'}, {'id': 5014460395, 'qualifierId': 140, 'value': '46.6'}, {'id': 5014460399, 'qualifierId': 212, 'value': '14.2'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;94,5;46,6;14,2;;;0,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;46,6;94,5;;;;;;;;0;0;44;New York RB II;44;DC;1,0
2684569553;18;50;1;0;45;479lsfr4cwlzewpbuda3y2xv4;1;36,2;87,8;2024-05-08T23:04:27.849Z;2024-05-13T10:09:58Z;[{'id': 5014460419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014476473, 'qualifierId': 286}, {'id': 5014476507, 'qualifierId': 233, 'value': '11'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cow0sr6gobj89kwzg2lg4h4pg;Dispossessed;;;;;;;;;;;;;;;;;;;11,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;0;45;New York RB II;45;AMC;1,0
2684569567;11;7;1;0;45;4g68p0t2f5jzhzfr67i2rj1ex;1;63,8;12,2;2024-05-08T23:04:27.850Z;2024-05-13T10:10:00Z;[{'id': 5014476493, 'qualifierId': 285}, {'id': 5027881877, 'qualifierId': 384}, {'id': 5014476489, 'qualifierId': 233, 'value': '18'}, {'id': 5014460465, 'qualifierId': 56, 'value': 'Right'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cow0sr6gobj89kwzg2lg4h4pg;Tackle;;;;;;;;;;;;;;;;;;;18,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;0;45;Orlando City B;45;DR;1,0
2684569569;12;49;1;0;46;4g68p0t2f5jzhzfr67i2rj1ex;1;72,4;22,2;2024-05-08T23:04:28.342Z;2024-05-13T10:10:08Z;[];afqry84j23xgkhqryrontj190;I. Kasule;;;cow0sr6gobj89kwzg2lg4h4pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;0;46;Orlando City B;46;MR;1,0
2684569585;13;1;1;0;47;4g68p0t2f5jzhzfr67i2rj1ex;1;71,9;22,7;2024-05-08T23:04:29.991Z;2024-05-13T10:10:10Z;[{'id': 5014460557, 'qualifierId': 213, 'value': '1.91'}, {'id': 5014460553, 'qualifierId': 141, 'value': '30.1'}, {'id': 5014460551, 'qualifierId': 140, 'value': '70.2'}, {'id': 5014460549, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014460555, 'qualifierId': 212, 'value': '5.3'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;30,1;70,2;5,3;;;1,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;70,2;30,1;;;;;;;;0;0;47;Orlando City B;47;MR;1,0
2684569611;15;1;1;0;48;4g68p0t2f5jzhzfr67i2rj1ex;1;60,8;27,0;2024-05-08T23:04:30.870Z;2024-05-13T10:10:54Z;[{'id': 5014460675, 'qualifierId': 141, 'value': '19.7'}, {'id': 5014460679, 'qualifierId': 213, 'value': '4.35'}, {'id': 5014460673, 'qualifierId': 140, 'value': '59.0'}, {'id': 5014460677, 'qualifierId': 212, 'value': '5.3'}, {'id': 5014460671, 'qualifierId': 56, 'value': 'Right'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;19,7;59,0;5,3;;;4,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;59,0;19,7;;;;;;;;0;0;48;Orlando City B;48;MC;1,0
2684573379;107;1;1;0;49;4g68p0t2f5jzhzfr67i2rj1ex;1;54,3;17,2;2024-05-08T23:04:31.933Z;2024-05-13T10:11:01Z;[{'id': 5014481609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014481615, 'qualifierId': 212, 'value': '16.5'}, {'id': 5014481617, 'qualifierId': 213, 'value': '0.53'}, {'id': 5014481613, 'qualifierId': 141, 'value': '29.5'}, {'id': 5014481611, 'qualifierId': 140, 'value': '67.8'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;29,5;67,8;16,5;;;0,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;67,8;29,5;;;;;;;;0;0;49;Orlando City B;49;MR;1,0
2684573833;117;1;1;0;51;4g68p0t2f5jzhzfr67i2rj1ex;1;62,4;31,1;2024-05-08T23:04:33.360Z;2024-05-13T10:11:10Z;[{'id': 5014485167, 'qualifierId': 213, 'value': '4.39'}, {'id': 5014485163, 'qualifierId': 141, 'value': '27.0'}, {'id': 5014485159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014485161, 'qualifierId': 140, 'value': '61.5'}, {'id': 5014485165, 'qualifierId': 212, 'value': '2.9'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;27,0;61,5;2,9;;;4,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;61,5;27,0;;;;;;;;0;0;51;Orlando City B;51;ML;1,0
