id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_AttemptedTackle;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_Launch;value_LongBall;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_SwitchOfPlay;value_Cross;value_Assist;value_DrivenCross;value_IntentionalAssist;value_Straight;value_RightFooted;value_FirstTouch;value_GoalmouthZ;value_SmallBoxCentre;value_LowRight;value_BlockedY;value_BlockedX;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_BigChance;value_Deflection;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Diving;value_BlockedPass;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_High;value_NotVisible;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_Defensive1V1;value_TakeOnSpace;value_LeftFooted;value_Left;value_CornerTaken;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_FromCorner;value_CloseLeft;value_GkX;value_Low;value_LastLine;value_TouchTypeControl;value_LowLeft;value_Hands;value_ParriedSafe;value_KeeperThrow;value_Right;value_OverhitCross;value_InSwinger;value_FloatedCross;value_Head;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_OutSwinger;value_BlockedCross;value_HighGkIntervention;value_Blocked;value_DefBlock;value_GkXTimeOfGoal;value_HighLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SixYardBlocked;value_Volley;value_Standing;value_HighCentre;value_MisHit;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_Shove/Push;value_TacticalFoul;value_YellowCard;value_Injury;value_InjuredPlayerId;value_BoxLeft;value_OwnShotBlocked;value_NotPastGoalLine;value_CloseRight;value_SmallBoxRight;value_Minutes;value_AerialFoul;value_EndType;value_Overrun;value_LowCentre;value_TimeWasting;value_NotAssisted;value_CloseHigh;value_RecklessOffence;value_ThroughBall;value_1On1;value_Stooping;value_Collected;value_ShirtPull/Holding;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_HighRight;value_FantasyAssistType;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695846341;294;1;1;22;10;cbip96wzs3jc2xadoluhhxotl;0;56,3;59,6;2024-06-12T23:25:13.899Z;2024-06-12T23:56:15Z;[{'id': 5076167991, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076167997, 'qualifierId': 212, 'value': '39.3'}, {'id': 5076167995, 'qualifierId': 141, 'value': '100.0'}, {'id': 5076168001, 'qualifierId': 1}, {'id': 5076167999, 'qualifierId': 213, 'value': '0.80'}, {'id': 5076167989, 'qualifierId': 155}, {'id': 5076167993, 'qualifierId': 140, 'value': '82.4'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,8;39,3;82,4;;100,0;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;82,4;100,0;;;;;;;0;0;22;10;Sporting KC II;1330;MC;1,0
2695846345;146;5;1;22;11;7fbej4xwoq4imaf5l39304m37;1;15,0;-1,0;2024-06-12T23:25:14.821Z;2024-06-12T23:25:16Z;[{'id': 5076168007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168009, 'qualifierId': 347}, {'id': 5076168025, 'qualifierId': 233, 'value': '295'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;295,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;22;11;Real Monarchs;1331;FW;1,0
2695846343;295;5;1;22;11;cbip96wzs3jc2xadoluhhxotl;0;85,0;101,0;2024-06-12T23:25:14.821Z;2024-06-12T23:29:54Z;[{'id': 5076168031, 'qualifierId': 233, 'value': '146'}, {'id': 5076168003, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076168005, 'qualifierId': 347}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;146,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;22;11;Sporting KC II;1331;MC;1,0
2695846373;147;1;1;22;30;7fbej4xwoq4imaf5l39304m37;1;13,1;0,0;2024-06-12T23:25:34.437Z;2024-06-12T23:25:35Z;[{'id': 5076168175, 'qualifierId': 141, 'value': '4.6'}, {'id': 5076168177, 'qualifierId': 212, 'value': '15.2'}, {'id': 5076168171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168169, 'qualifierId': 107}, {'id': 5076168173, 'qualifierId': 140, 'value': '27.0'}, {'id': 5076168179, 'qualifierId': 213, 'value': '0.29'}];aifybz5snfmoiwlq6qpweitxw;A. Cunningham;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,29;15,2;27,0;;4,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;27,0;4,6;;;;;;;0;0;22;30;Real Monarchs;1350;DR;1,0
2695846375;148;1;1;22;31;7fbej4xwoq4imaf5l39304m37;1;27,0;4,6;2024-06-12T23:25:35.333Z;2024-06-12T23:25:36Z;[{'id': 5076168183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168189, 'qualifierId': 212, 'value': '12.5'}, {'id': 5076168187, 'qualifierId': 141, 'value': '3.2'}, {'id': 5076168185, 'qualifierId': 140, 'value': '15.1'}, {'id': 5076168191, 'qualifierId': 213, 'value': '3.22'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;3,22;12,5;15,1;;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;15,1;3,2;;;;;;;0;0;22;31;Real Monarchs;1351;AMR;1,0
2695846377;149;1;1;22;33;7fbej4xwoq4imaf5l39304m37;0;15,1;3,2;2024-06-12T23:25:36.677Z;2024-06-12T23:25:38Z;[{'id': 5076168199, 'qualifierId': 140, 'value': '60.0'}, {'id': 5076168207, 'qualifierId': 1}, {'id': 5076168205, 'qualifierId': 213, 'value': '0.37'}, {'id': 5076168201, 'qualifierId': 141, 'value': '30.4'}, {'id': 5076168203, 'qualifierId': 212, 'value': '50.6'}, {'id': 5076168197, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076168195, 'qualifierId': 157}];aifybz5snfmoiwlq6qpweitxw;A. Cunningham;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,37;50,6;60,0;;30,4;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;60,0;30,4;;;;;;;0;0;22;33;Real Monarchs;1353;DR;1,0
2695846385;296;1;1;22;35;cbip96wzs3jc2xadoluhhxotl;1;37,3;66,0;2024-06-12T23:25:38.899Z;2024-06-12T23:25:41Z;[{'id': 5076168243, 'qualifierId': 3}, {'id': 5076168249, 'qualifierId': 141, 'value': '76.3'}, {'id': 5076168253, 'qualifierId': 213, 'value': '0.26'}, {'id': 5076168251, 'qualifierId': 212, 'value': '27.3'}, {'id': 5076168247, 'qualifierId': 140, 'value': '62.4'}, {'id': 5076168245, 'qualifierId': 56, 'value': 'Center'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,26;27,3;62,4;;76,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;62,4;76,3;;;;;;;0;0;22;35;Sporting KC II;1355;DL;1,0
2695846387;297;49;1;22;37;cbip96wzs3jc2xadoluhhxotl;1;62,4;77,0;2024-06-12T23:25:41.155Z;2024-06-12T23:25:41Z;[];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;22;37;Sporting KC II;1357;MC;1,0
2695846389;298;50;1;22;38;cbip96wzs3jc2xadoluhhxotl;1;60,8;80,8;2024-06-12T23:25:41.875Z;2024-06-12T23:25:45Z;[{'id': 5076168259, 'qualifierId': 286}, {'id': 5076168257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076168303, 'qualifierId': 233, 'value': '150'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;150,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;22;38;Sporting KC II;1358;MC;1,0
2695846395;150;7;1;22;38;7fbej4xwoq4imaf5l39304m37;1;39,2;19,2;2024-06-12T23:25:41.876Z;2024-06-16T08:09:49Z;[{'id': 5076168299, 'qualifierId': 233, 'value': '298'}, {'id': 5079144137, 'qualifierId': 384}, {'id': 5076168295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168297, 'qualifierId': 285}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;ddw7sdx4a8bna2avk5jn5ah3o;Tackle;;;;;;;;;;;;;;;;;;;;298,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;22;38;Real Monarchs;1358;MC;1,0
2695846397;151;49;1;22;40;7fbej4xwoq4imaf5l39304m37;1;56,7;5,6;2024-06-12T23:25:44.565Z;2024-06-12T23:25:44Z;[];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;22;40;Real Monarchs;1360;FW;1,0
2695846401;152;2;1;22;41;7fbej4xwoq4imaf5l39304m37;1;57,5;4,6;2024-06-12T23:25:45.333Z;2024-06-12T23:25:48Z;[{'id': 5076168335, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076168331, 'qualifierId': 7, 'value': '2gawx03wls5vwtlocjir3u7vu'}, {'id': 5076168309, 'qualifierId': 140, 'value': '74.6'}, {'id': 5076168311, 'qualifierId': 141, 'value': '4.9'}];i15xuf6lug0m5twd06n2pus4;Pau Vidal;;;ddw7sdx4a8bna2avk5jn5ah3o;Offside Pass;;;;;;;;;;;;;74,6;;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;74,6;4,9;;;;;;;0;0;22;41;Real Monarchs;1361;FW;1,0
2695846399;299;55;1;22;41;cbip96wzs3jc2xadoluhhxotl;1;37,3;93,2;2024-06-12T23:25:45.334Z;2024-06-12T23:29:56Z;[];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;22;41;Sporting KC II;1361;DL;1,0
2695846423;300;1;1;22;58;cbip96wzs3jc2xadoluhhxotl;1;30,9;89,5;2024-06-12T23:26:02.099Z;2024-06-16T08:10:15Z;[{'id': 5076168483, 'qualifierId': 212, 'value': '11.4'}, {'id': 5076168473, 'qualifierId': 5}, {'id': 5076168479, 'qualifierId': 140, 'value': '33.8'}, {'id': 5076168481, 'qualifierId': 141, 'value': '73.4'}, {'id': 5076168485, 'qualifierId': 213, 'value': '4.98'}, {'id': 5076168477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168475, 'qualifierId': 241}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,98;11,4;33,8;;73,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;33,8;73,4;;;;;;;0;0;22;58;Sporting KC II;1378;DC;1,0
2695846425;301;1;1;22;59;cbip96wzs3jc2xadoluhhxotl;1;33,5;67,1;2024-06-12T23:26:02.931Z;2024-06-16T08:10:13Z;[{'id': 5076168495, 'qualifierId': 212, 'value': '30.2'}, {'id': 5076168497, 'qualifierId': 213, 'value': '4.79'}, {'id': 5076168491, 'qualifierId': 140, 'value': '35.8'}, {'id': 5076168493, 'qualifierId': 141, 'value': '22.9'}, {'id': 5076168489, 'qualifierId': 56, 'value': 'Back'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,79;30,2;35,8;;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;35,8;22,9;;;;;;;0;0;22;59;Sporting KC II;1379;MC;1,0
2695846429;302;1;1;22;59;cbip96wzs3jc2xadoluhhxotl;1;37,0;20,1;2024-06-12T23:26:03.619Z;2024-06-12T23:26:10Z;[{'id': 5076168521, 'qualifierId': 212, 'value': '15.7'}, {'id': 5076168515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168517, 'qualifierId': 140, 'value': '33.3'}, {'id': 5076168519, 'qualifierId': 141, 'value': '42.4'}, {'id': 5076168523, 'qualifierId': 213, 'value': '1.82'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,82;15,7;33,3;;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;33,3;42,4;;;;;;;0;0;22;59;Sporting KC II;1379;DR;1,0
2695846431;303;1;1;23;6;cbip96wzs3jc2xadoluhhxotl;1;32,2;45,7;2024-06-12T23:26:10.098Z;2024-06-12T23:26:11Z;[{'id': 5076168533, 'qualifierId': 140, 'value': '37.1'}, {'id': 5076168539, 'qualifierId': 213, 'value': '1.30'}, {'id': 5076168537, 'qualifierId': 212, 'value': '19.0'}, {'id': 5076168535, 'qualifierId': 141, 'value': '72.6'}, {'id': 5076168531, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,3;19,0;37,1;;72,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,1;72,6;;;;;;;0;0;23;6;Sporting KC II;1386;DL;1,0
2695846433;304;1;1;23;8;cbip96wzs3jc2xadoluhhxotl;1;34,9;75,6;2024-06-12T23:26:11.779Z;2024-06-12T23:26:12Z;[{'id': 5076168553, 'qualifierId': 213, 'value': '5.43'}, {'id': 5076168549, 'qualifierId': 141, 'value': '65.5'}, {'id': 5076168545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168551, 'qualifierId': 212, 'value': '9.1'}, {'id': 5076168547, 'qualifierId': 140, 'value': '40.6'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,43;9,1;40,6;;65,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;40,6;65,5;;;;;;;0;0;23;8;Sporting KC II;1388;DC;1,0
2695846439;305;1;1;23;9;cbip96wzs3jc2xadoluhhxotl;1;40,6;65,5;2024-06-12T23:26:12.706Z;2024-06-12T23:26:17Z;[{'id': 5076168581, 'qualifierId': 213, 'value': '4.07'}, {'id': 5076168575, 'qualifierId': 140, 'value': '30.8'}, {'id': 5076168577, 'qualifierId': 141, 'value': '45.1'}, {'id': 5076168573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168579, 'qualifierId': 212, 'value': '17.3'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,07;17,3;30,8;;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;30,8;45,1;;;;;;;0;0;23;9;Sporting KC II;1389;MC;1,0
2695846443;306;1;1;23;13;cbip96wzs3jc2xadoluhhxotl;1;34,5;41,0;2024-06-12T23:26:17.186Z;2024-06-12T23:26:18Z;[{'id': 5076168599, 'qualifierId': 140, 'value': '37.6'}, {'id': 5076168603, 'qualifierId': 212, 'value': '14.1'}, {'id': 5076168597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076168605, 'qualifierId': 213, 'value': '4.95'}, {'id': 5076168601, 'qualifierId': 141, 'value': '20.9'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,95;14,1;37,6;;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;37,6;20,9;;;;;;;0;0;23;13;Sporting KC II;1393;DL;1,0
2695846451;307;1;1;23;14;cbip96wzs3jc2xadoluhhxotl;1;37,6;20,9;2024-06-12T23:26:18.035Z;2024-06-12T23:26:22Z;[{'id': 5076168631, 'qualifierId': 140, 'value': '55.2'}, {'id': 5076168633, 'qualifierId': 141, 'value': '37.3'}, {'id': 5076168637, 'qualifierId': 213, 'value': '0.54'}, {'id': 5076168635, 'qualifierId': 212, 'value': '21.6'}, {'id': 5076168629, 'qualifierId': 56, 'value': 'Center'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,54;21,6;55,2;;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;55,2;37,3;;;;;;;0;0;23;14;Sporting KC II;1394;DR;1,0
2695846447;153;83;1;23;17;7fbej4xwoq4imaf5l39304m37;0;39,0;62,3;2024-06-12T23:26:20.661Z;2024-06-12T23:55:31Z;[{'id': 5076190247, 'qualifierId': 399, 'value': '3wkej06590b61lyqm7vt1kwes'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;ddw7sdx4a8bna2avk5jn5ah3o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;23;17;Real Monarchs;1397;MC;1,0
2695846449;154;83;1;23;18;7fbej4xwoq4imaf5l39304m37;0;39,0;62,3;2024-06-12T23:26:22.165Z;2024-06-12T23:55:31Z;[{'id': 5076190233, 'qualifierId': 399, 'value': '3wkej06590b61lyqm7vt1kwes'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;ddw7sdx4a8bna2avk5jn5ah3o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;23;18;Real Monarchs;1398;MC;1,0
2695846461;308;1;1;23;18;cbip96wzs3jc2xadoluhhxotl;1;56,1;31,3;2024-06-12T23:26:22.515Z;2024-06-12T23:26:25Z;[{'id': 5076168681, 'qualifierId': 140, 'value': '60.5'}, {'id': 5076168685, 'qualifierId': 212, 'value': '17.7'}, {'id': 5076168687, 'qualifierId': 213, 'value': '4.98'}, {'id': 5076168683, 'qualifierId': 141, 'value': '6.1'}, {'id': 5076168679, 'qualifierId': 56, 'value': 'Right'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,98;17,7;60,5;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;60,5;6,1;;;;;;;0;0;23;18;Sporting KC II;1398;MC;1,0
2695846469;309;1;1;23;21;cbip96wzs3jc2xadoluhhxotl;1;60,5;6,1;2024-06-12T23:26:25.075Z;2024-06-12T23:26:27Z;[{'id': 5076168721, 'qualifierId': 140, 'value': '68.6'}, {'id': 5076168723, 'qualifierId': 141, 'value': '5.2'}, {'id': 5076168727, 'qualifierId': 213, 'value': '6.21'}, {'id': 5076168719, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076168725, 'qualifierId': 212, 'value': '8.5'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;6,21;8,5;68,6;;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;68,6;5,2;;;;;;;0;0;23;21;Sporting KC II;1401;FW;1,0
