id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndY;value_PassEndX;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_TakeOnSpace;value_Defensive;value_Offensive;value_Head;value_TouchTypeControl;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_RegularPlay;value_IntentionalAssist;value_RightFooted;value_GoalShotGameClock;value_LowLeft;value_IndividualPlay;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_Assisted;value_BoxRight;value_GkYTimeOfGoal;value_GkY;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_BlockedY;value_LeftFooted;value_BoxLeft;value_BlockedX;value_ParriedSafe;value_LowGkIntervention;value_Sliding;value_Feet;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_OutSwinger;value_HeadPass;value_BlockedPass;value_Launch;value_BlockedCross;value_Right;value_Overrun;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_LayOff;value_Blocked;value_DefBlock;value_LowCentre;value_NotAssisted;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_ThroughBall;value_FirstTouch;value_MisHit;value_KeeperThrow;value_Shove/Push;value_High;value_FromCorner;value_CloseRight;value_HighRight;value_FastBreak;value_PullBack;value_Volley;value_HighCentre;value_HitWoodwork;value_HitBar;value_HighGkIntervention;value_Hands;value_Diving;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_DrivenCross;value_Straight;value_YellowCard;value_RecklessOffence;value_LowRight;value_OutOfBoxCentre;value_SetPiece;value_CloseRightAndHigh;value_OutOfBoxLeft;value_FreeKick;value_BigChance;value_ShirtPull/Holding;value_ParriedDanger;value_Stooping;value_CloseHigh;value_Minutes;value_CloseLeft;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwitchOfPlay;value_OwnPlayer;value_OwnShotBlocked;value_HighLeft;value_OverhitCross;value_MediumGkIntervention;value_Deflection;value_Collected;value_Standing;value_Injury;value_InjuredPlayerId;value_ProfessionalFoulLastMan;value_RedCard;value_ByWall;value_CaptainChange;value_Argument;value_SecondYellow;value_HighClaim;value_GkKickFromHands;value_Weak;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Saved;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715918401;328;1;1;36;55;csntc7hucmo21gknxc5y0kc4q;1;29,9;30,4;2024-08-31T22:41:06.741Z;2024-08-31T22:41:10Z;[{'id': 5186888167, 'qualifierId': 140, 'value': '21.9'}, {'id': 5186888173, 'qualifierId': 213, 'value': '2.27'}, {'id': 5186888171, 'qualifierId': 212, 'value': '13.0'}, {'id': 5186888165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186888169, 'qualifierId': 141, 'value': '45.0'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,27;13,0;;45,0;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;21,9;45,0;;;;;;;;0;36;55;Chicago Fire II;2215;DR;1,0
2715918423;329;1;1;36;59;csntc7hucmo21gknxc5y0kc4q;0;21,6;37,4;2024-08-31T22:41:10.470Z;2024-08-31T22:41:13Z;[{'id': 5186888273, 'qualifierId': 1}, {'id': 5186888265, 'qualifierId': 140, 'value': '50.8'}, {'id': 5186888269, 'qualifierId': 212, 'value': '34.2'}, {'id': 5186888261, 'qualifierId': 157}, {'id': 5186888267, 'qualifierId': 141, 'value': '15.2'}, {'id': 5186888271, 'qualifierId': 213, 'value': '5.83'}, {'id': 5186888263, 'qualifierId': 56, 'value': 'Right'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,83;34,2;;15,2;50,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;50,8;15,2;;;;;;;;0;36;59;Chicago Fire II;2219;DL;1,0
2715918439;330;4;1;37;2;csntc7hucmo21gknxc5y0kc4q;1;47,5;14,2;2024-08-31T22:41:13.446Z;2024-09-03T08:24:22Z;[{'id': 5186888385, 'qualifierId': 152}, {'id': 5186888381, 'qualifierId': 294}, {'id': 5186888379, 'qualifierId': 13}, {'id': 5186888387, 'qualifierId': 286}, {'id': 5186888439, 'qualifierId': 233, 'value': '316'}, {'id': 5186888383, 'qualifierId': 56, 'value': 'Back'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;ezmpkwr3ho4lf1c0zk3tezehg;Foul;;;;;;;;;;;;;;;;;;;316,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;37;2;Chicago Fire II;2222;FWR;1,0
2715918441;316;4;1;37;2;8o8m08he36u0j4w08aj2iodn8;0;52,5;85,8;2024-08-31T22:41:13.447Z;2024-09-03T08:24:25Z;[{'id': 5186888417, 'qualifierId': 285}, {'id': 5186888455, 'qualifierId': 233, 'value': '330'}, {'id': 5186888413, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186888409, 'qualifierId': 13}, {'id': 5186888415, 'qualifierId': 152}, {'id': 5186888411, 'qualifierId': 294}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ezmpkwr3ho4lf1c0zk3tezehg;Foul;;;;;;;;;;;;;;;;;;;330,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;37;2;New England II;2222;DC;1,0
2715918479;331;1;1;37;8;csntc7hucmo21gknxc5y0kc4q;1;40,0;25,2;2024-08-31T22:41:18.837Z;2024-08-31T22:41:22Z;[{'id': 5186888545, 'qualifierId': 152}, {'id': 5186888547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186888555, 'qualifierId': 213, 'value': '1.26'}, {'id': 5186888549, 'qualifierId': 140, 'value': '44.2'}, {'id': 5186888543, 'qualifierId': 5}, {'id': 5186888553, 'qualifierId': 212, 'value': '14.3'}, {'id': 5186888551, 'qualifierId': 141, 'value': '45.2'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,26;14,3;;45,2;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;44,2;45,2;;;;;;;;0;37;8;Chicago Fire II;2228;MC;1,0
2715918489;332;1;1;37;11;csntc7hucmo21gknxc5y0kc4q;1;54,7;59,3;2024-08-31T22:41:22.246Z;2024-08-31T22:41:24Z;[{'id': 5186888601, 'qualifierId': 141, 'value': '84.9'}, {'id': 5186888603, 'qualifierId': 212, 'value': '17.8'}, {'id': 5186888597, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186888605, 'qualifierId': 213, 'value': '1.36'}, {'id': 5186888599, 'qualifierId': 140, 'value': '58.2'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,36;17,8;;84,9;58,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;58,2;84,9;;;;;;;;0;37;11;Chicago Fire II;2231;MC;1,0
2715918515;333;1;1;37;13;csntc7hucmo21gknxc5y0kc4q;0;60,2;88,3;2024-08-31T22:41:24.293Z;2024-08-31T22:41:26Z;[{'id': 5186888711, 'qualifierId': 212, 'value': '16.2'}, {'id': 5186888713, 'qualifierId': 213, 'value': '5.98'}, {'id': 5186888707, 'qualifierId': 140, 'value': '74.9'}, {'id': 5186888705, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186888709, 'qualifierId': 141, 'value': '81.2'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,98;16,2;;81,2;74,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,9;81,2;;;;;;;;0;37;13;Chicago Fire II;2233;DC;1,0
2715918519;317;1;1;37;15;8o8m08he36u0j4w08aj2iodn8;0;27,3;16,7;2024-08-31T22:41:26.411Z;2024-08-31T22:41:26Z;[{'id': 5186888741, 'qualifierId': 213, 'value': '0.28'}, {'id': 5186888733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186888739, 'qualifierId': 212, 'value': '3.0'}, {'id': 5186888737, 'qualifierId': 141, 'value': '17.9'}, {'id': 5186888735, 'qualifierId': 140, 'value': '30.0'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,28;3,0;;17,9;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;30,0;17,9;;;;;;;;0;37;15;New England II;2235;DL;1,0
2715918541;334;61;1;37;16;csntc7hucmo21gknxc5y0kc4q;1;75,5;84,6;2024-08-31T22:41:26.999Z;2024-09-03T08:24:53Z;[{'id': 5186888835, 'qualifierId': 56, 'value': 'Left'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;37;16;Chicago Fire II;2236;FW;1,0
2717229139;810;61;1;37;17;8o8m08he36u0j4w08aj2iodn8;1;27,7;18,2;2024-08-31T22:41:28.027Z;2024-09-03T08:25:08Z;[{'id': 5194049119, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;37;17;New England II;2237;DL;1,0
2715918563;335;1;1;37;20;csntc7hucmo21gknxc5y0kc4q;1;73,8;92,0;2024-08-31T22:41:31.414Z;2024-08-31T22:41:32Z;[{'id': 5186888925, 'qualifierId': 213, 'value': '2.80'}, {'id': 5186888919, 'qualifierId': 140, 'value': '66.2'}, {'id': 5186888921, 'qualifierId': 141, 'value': '96.2'}, {'id': 5186888917, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186888923, 'qualifierId': 212, 'value': '8.5'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,8;8,5;;96,2;66,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;66,2;96,2;;;;;;;;0;37;20;Chicago Fire II;2240;FW;1,0
2715918569;336;1;1;37;21;csntc7hucmo21gknxc5y0kc4q;1;66,2;96,2;2024-08-31T22:41:32.597Z;2024-08-31T22:41:34Z;[{'id': 5186888951, 'qualifierId': 141, 'value': '89.8'}, {'id': 5186888953, 'qualifierId': 212, 'value': '8.5'}, {'id': 5186888949, 'qualifierId': 140, 'value': '59.3'}, {'id': 5186888955, 'qualifierId': 213, 'value': '3.68'}, {'id': 5186888947, 'qualifierId': 56, 'value': 'Left'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,68;8,5;;89,8;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;59,3;89,8;;;;;;;;0;37;21;Chicago Fire II;2241;DC;1,0
2715918585;337;1;1;37;23;csntc7hucmo21gknxc5y0kc4q;1;58,8;89,3;2024-08-31T22:41:33.957Z;2024-08-31T22:41:35Z;[{'id': 5186889061, 'qualifierId': 141, 'value': '82.0'}, {'id': 5186889063, 'qualifierId': 212, 'value': '9.8'}, {'id': 5186889059, 'qualifierId': 140, 'value': '66.8'}, {'id': 5186889057, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186889065, 'qualifierId': 213, 'value': '5.75'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,75;9,8;;82,0;66,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;66,8;82,0;;;;;;;;0;37;23;Chicago Fire II;2243;MC;1,0
2715918603;338;1;1;37;24;csntc7hucmo21gknxc5y0kc4q;1;66,8;82,0;2024-08-31T22:41:35.733Z;2024-08-31T22:41:38Z;[{'id': 5186889163, 'qualifierId': 140, 'value': '44.5'}, {'id': 5186889167, 'qualifierId': 212, 'value': '23.4'}, {'id': 5186889189, 'qualifierId': 156}, {'id': 5186889169, 'qualifierId': 213, 'value': '3.18'}, {'id': 5186889161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186889165, 'qualifierId': 141, 'value': '80.6'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,18;23,4;;80,6;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;44,5;80,6;;;;;;;;0;37;24;Chicago Fire II;2244;MC;1,0
2715918617;339;1;1;37;27;csntc7hucmo21gknxc5y0kc4q;1;36,7;78,8;2024-08-31T22:41:38.789Z;2024-08-31T22:41:40Z;[{'id': 5186889239, 'qualifierId': 141, 'value': '66.7'}, {'id': 5186889241, 'qualifierId': 212, 'value': '8.6'}, {'id': 5186889235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186889243, 'qualifierId': 213, 'value': '5.01'}, {'id': 5186889237, 'qualifierId': 140, 'value': '39.1'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,01;8,6;;66,7;39,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;39,1;66,7;;;;;;;;0;37;27;Chicago Fire II;2247;DC;1,0
2715918625;340;1;1;37;29;csntc7hucmo21gknxc5y0kc4q;1;41,1;65,1;2024-08-31T22:41:40.245Z;2024-08-31T22:41:42Z;[{'id': 5186889277, 'qualifierId': 212, 'value': '18.9'}, {'id': 5186889273, 'qualifierId': 140, 'value': '33.2'}, {'id': 5186889275, 'qualifierId': 141, 'value': '40.2'}, {'id': 5186889279, 'qualifierId': 213, 'value': '4.26'}, {'id': 5186889271, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,26;18,9;;40,2;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;33,2;40,2;;;;;;;;0;37;29;Chicago Fire II;2249;MC;1,0
2715918641;341;1;1;37;31;csntc7hucmo21gknxc5y0kc4q;1;30,9;38,4;2024-08-31T22:41:41.893Z;2024-08-31T22:41:44Z;[{'id': 5186889365, 'qualifierId': 213, 'value': '2.47'}, {'id': 5186889357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186889363, 'qualifierId': 212, 'value': '12.2'}, {'id': 5186889361, 'qualifierId': 141, 'value': '49.5'}, {'id': 5186889359, 'qualifierId': 140, 'value': '21.8'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,47;12,2;;49,5;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;21,8;49,5;;;;;;;;0;37;31;Chicago Fire II;2251;DL;1,0
2715918655;342;1;1;37;33;csntc7hucmo21gknxc5y0kc4q;0;21,7;49,7;2024-08-31T22:41:44.310Z;2024-08-31T22:41:46Z;[{'id': 5186889433, 'qualifierId': 212, 'value': '44.8'}, {'id': 5186889425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186889437, 'qualifierId': 1}, {'id': 5186889431, 'qualifierId': 141, 'value': '52.3'}, {'id': 5186889427, 'qualifierId': 140, 'value': '64.3'}, {'id': 5186889423, 'qualifierId': 157}, {'id': 5186889435, 'qualifierId': 213, 'value': '0.04'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,04;44,8;;52,3;64,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;64,3;52,3;;;;;;;;0;37;33;Chicago Fire II;2253;GK;1,0
2715918669;318;1;1;37;35;8o8m08he36u0j4w08aj2iodn8;0;36,9;44,2;2024-08-31T22:41:46.780Z;2024-08-31T22:41:47Z;[{'id': 5186889503, 'qualifierId': 213, 'value': '5.75'}, {'id': 5186889501, 'qualifierId': 212, 'value': '10.4'}, {'id': 5186889499, 'qualifierId': 141, 'value': '36.4'}, {'id': 5186889497, 'qualifierId': 140, 'value': '45.4'}, {'id': 5186889495, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,75;10,4;;36,4;45,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;45,4;36,4;;;;;;;;0;37;35;New England II;2255;DC;1,0
2715918695;343;1;1;37;38;csntc7hucmo21gknxc5y0kc4q;1;57,1;60,1;2024-08-31T22:41:49.173Z;2024-08-31T22:41:53Z;[{'id': 5186889671, 'qualifierId': 212, 'value': '29.2'}, {'id': 5186889667, 'qualifierId': 140, 'value': '74.6'}, {'id': 5186889663, 'qualifierId': 155}, {'id': 5186889665, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186889673, 'qualifierId': 213, 'value': '0.89'}, {'id': 5186889669, 'qualifierId': 141, 'value': '93.5'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;0,89;29,2;;93,5;74,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,6;93,5;;;;;;;;0;37;38;Chicago Fire II;2258;MC;1,0
2715918729;344;1;1;37;42;csntc7hucmo21gknxc5y0kc4q;1;75,2;93,8;2024-08-31T22:41:53.653Z;2024-08-31T22:42:00Z;[{'id': 5186889891, 'qualifierId': 141, 'value': '92.3'}, {'id': 5186889889, 'qualifierId': 140, 'value': '87.5'}, {'id': 5186889895, 'qualifierId': 213, 'value': '6.20'}, {'id': 5186889893, 'qualifierId': 212, 'value': '13.0'}, {'id': 5186889887, 'qualifierId': 56, 'value': 'Left'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;6,2;13,0;;92,3;87,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;87,5;92,3;;;;;;;;0;37;42;Chicago Fire II;2262;FWL;1,0
2715918741;345;1;1;37;49;csntc7hucmo21gknxc5y0kc4q;1;90,8;92,0;2024-08-31T22:42:00.581Z;2024-08-31T22:42:03Z;[{'id': 5186889961, 'qualifierId': 212, 'value': '13.7'}, {'id': 5186889957, 'qualifierId': 140, 'value': '86.4'}, {'id': 5186889959, 'qualifierId': 141, 'value': '73.0'}, {'id': 5186889963, 'qualifierId': 213, 'value': '4.37'}, {'id': 5186889955, 'qualifierId': 56, 'value': 'Center'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,37;13,7;;73,0;86,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;86,4;73,0;;;;;;;;0;37;49;Chicago Fire II;2269;DC;1,0
2715918747;346;1;1;37;52;csntc7hucmo21gknxc5y0kc4q;0;87,8;73,5;2024-08-31T22:42:02.917Z;2024-08-31T22:42:04Z;[{'id': 5186889987, 'qualifierId': 140, 'value': '86.7'}, {'id': 5186889985, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186889989, 'qualifierId': 141, 'value': '71.4'}, {'id': 5186889991, 'qualifierId': 212, 'value': '1.8'}, {'id': 5186889993, 'qualifierId': 213, 'value': '4.03'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,03;1,8;;71,4;86,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;86,7;71,4;;;;;;;;0;37;52;Chicago Fire II;2272;MC;1,0
2715918749;319;8;1;37;53;8o8m08he36u0j4w08aj2iodn8;1;13,2;32,7;2024-08-31T22:42:04.428Z;2024-09-03T08:26:00Z;[{'id': 5186890001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5194049821, 'qualifierId': 383}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ezmpkwr3ho4lf1c0zk3tezehg;Interception;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;37;53;New England II;2273;MC;1,0
