id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Zone;value_PassEndX;value_DeletedEventType;value_VideoCoverageLost;value_IntendedTackleTarget;value_TouchTypeControl;value_Chipped;value_LongBall;value_MediumGkIntervention;value_Launch;value_GkHoof;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypePass;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_NextEventGoalKick;value_High;value_GoalKick;value_FlickOn;value_SwitchOfPlay;value_TouchTypeClearance;value_Low;value_OutOfPlay;value_BlockedPass;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_LeftFooted;value_Cross;value_RegularPlay;value_OutSwinger;value_Assist;value_RelatedEventId;value_GkX;value_GoalmouthY;value_GkYTimeOfGoal;value_GkY;value_GoalShotTimestamp;value_LowRight;value_GkXTimeOfGoal;value_GoalmouthZ;value_Assisted;value_BoxCentre;value_GoalShotGameClock;value_FirstTouch;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_RightFooted;value_NotPastGoalLine;value_BlockedY;value_Left;value_SetPiece;value_Head;value_BlockedX;value_KeeperThrow;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LowCentre;value_Blocked;value_IndividualPlay;value_FastBreak;value_OutOfBoxCentre;value_DefBlock;value_AttemptedTackle;value_LayOff;value_Overrun;value_BigChance;value_HighRight;value_BoxLeft;value_SwerveLeft;value_HighGkIntervention;value_GkKickFromHands;value_BlockedCross;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_CornerTaken;value_InSwinger;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_Right;value_FromCorner;value_BoxDeepLeft;value_NotAssisted;value_TacticalFoul;value_YellowCard;value_Minutes;value_CloseRight;value_RecklessOffence;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_HighCentre;value_Standing;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_OwnGoal;value_Defensive1V1;value_PersistentInfringement;value_ShirtPull/Holding;value_LowLeft;value_Diving;value_OverArm;value_SoloRun;value_RedCard;value_ViolentConduct;value_HighClaim;value_ThroughBall;value_CaptainChange;value_1On1;value_HighLeft;value_Handball;value_OverhitCross;value_BoxRight;value_Argument;value_Volley;value_ParriedDanger;value_SmallBoxCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706705089;5;43;1;0;26;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-07T23:05:37.464Z;2024-08-07T23:09:16Z;[{'id': 5136159925, 'qualifierId': 213, 'value': '2.07'}, {'id': 5136159923, 'qualifierId': 212, 'value': '16.6'}, {'id': 5136159921, 'qualifierId': 141, 'value': '54.6'}, {'id': 5136164175, 'qualifierId': 144, 'value': '1'}, {'id': 5136159917, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136159919, 'qualifierId': 140, 'value': '19.6'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;ejb33dmrdlmmz7bq7317kjitw;Deleted event;;;;;;;;;;2,07;54,6;;16,6;;19,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;19,6;54,6;;;;;;;0;0;0;26;Inter Miami II;26;DC;1,0
2706886977;762;1;1;0;29;2nnef9tr9g7m2s6n873qif95g;1;73,3;86,4;2024-08-07T23:05:15.200Z;2024-08-09T15:59:29Z;[{'id': 5137190279, 'qualifierId': 141, 'value': '95.1'}, {'id': 5137190277, 'qualifierId': 140, 'value': '83.1'}, {'id': 5137190275, 'qualifierId': 56, 'value': 'Left'}, {'id': 5137190283, 'qualifierId': 213, 'value': '0.52'}, {'id': 5137190281, 'qualifierId': 212, 'value': '11.9'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,52;95,1;;11,9;;83,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;83,1;95,1;;;;;;;0;0;0;29;Inter Miami II;29;DMC;1,0
2706705093;6;43;1;0;29;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-07T23:05:40.776Z;2024-08-07T23:09:16Z;[{'id': 5136159935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136159939, 'qualifierId': 141, 'value': '76.2'}, {'id': 5136159941, 'qualifierId': 212, 'value': '17.9'}, {'id': 5136164149, 'qualifierId': 144, 'value': '1'}, {'id': 5136159937, 'qualifierId': 140, 'value': '26.5'}, {'id': 5136159943, 'qualifierId': 213, 'value': '1.28'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;ejb33dmrdlmmz7bq7317kjitw;Deleted event;;;;;;;;;;1,28;76,2;;17,9;;26,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;26,5;76,2;;;;;;;0;0;0;29;Inter Miami II;29;GK;1,0
2706886989;763;1;1;0;30;2nnef9tr9g7m2s6n873qif95g;1;83,1;95,1;2024-08-07T23:05:16.842Z;2024-08-09T15:59:37Z;[{'id': 5137190369, 'qualifierId': 213, 'value': '3.60'}, {'id': 5137190363, 'qualifierId': 140, 'value': '66.3'}, {'id': 5137190365, 'qualifierId': 141, 'value': '82.4'}, {'id': 5137190361, 'qualifierId': 56, 'value': 'Left'}, {'id': 5137190367, 'qualifierId': 212, 'value': '19.6'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,6;82,4;;19,6;;66,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;66,3;82,4;;;;;;;0;0;0;30;Inter Miami II;30;DML;1,0
2706886995;764;1;1;0;31;2nnef9tr9g7m2s6n873qif95g;1;65,1;71,8;2024-08-07T23:05:17.717Z;2024-08-09T15:59:42Z;[{'id': 5137190393, 'qualifierId': 56, 'value': 'Left'}, {'id': 5137190395, 'qualifierId': 140, 'value': '72.3'}, {'id': 5137190397, 'qualifierId': 141, 'value': '85.3'}, {'id': 5137190399, 'qualifierId': 212, 'value': '11.9'}, {'id': 5137190401, 'qualifierId': 213, 'value': '0.88'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,88;85,3;;11,9;;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;72,3;85,3;;;;;;;0;0;0;31;Inter Miami II;31;FW;1,0
2706887013;765;1;1;0;33;2nnef9tr9g7m2s6n873qif95g;1;72,3;85,3;2024-08-07T23:05:19.053Z;2024-08-09T15:59:57Z;[{'id': 5137190481, 'qualifierId': 141, 'value': '90.5'}, {'id': 5137190483, 'qualifierId': 212, 'value': '18.5'}, {'id': 5137190485, 'qualifierId': 213, 'value': '2.95'}, {'id': 5137190477, 'qualifierId': 56, 'value': 'Left'}, {'id': 5137190479, 'qualifierId': 140, 'value': '55.0'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,95;90,5;;18,5;;55,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;55,0;90,5;;;;;;;0;0;0;33;Inter Miami II;33;DMC;1,0
2706705097;7;43;1;0;34;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-07T23:05:45.752Z;2024-08-07T23:09:14Z;[{'id': 5136159963, 'qualifierId': 155, 'value': '0'}, {'id': 5136159965, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136164131, 'qualifierId': 144, 'value': '1'}, {'id': 5136159975, 'qualifierId': 1, 'value': '0'}, {'id': 5136159973, 'qualifierId': 213, 'value': '0.01'}, {'id': 5136159971, 'qualifierId': 212, 'value': '56.5'}, {'id': 5136159967, 'qualifierId': 140, 'value': '88.2'}, {'id': 5136159969, 'qualifierId': 141, 'value': '72.4'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;ejb33dmrdlmmz7bq7317kjitw;Deleted event;;;;;;;;;;0,01;72,4;;56,5;;88,2;1,0;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;88,2;72,4;;;;;;;0;0;0;34;Inter Miami II;34;DC;1,0
2706887047;766;1;1;0;35;2nnef9tr9g7m2s6n873qif95g;1;56,6;87,9;2024-08-07T23:05:21.428Z;2024-08-09T16:00:20Z;[{'id': 5137190717, 'qualifierId': 140, 'value': '59.0'}, {'id': 5137190715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5137190721, 'qualifierId': 212, 'value': '14.0'}, {'id': 5137190719, 'qualifierId': 141, 'value': '67.7'}, {'id': 5137190723, 'qualifierId': 213, 'value': '4.89'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,89;67,7;;14,0;;59,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;59,0;67,7;;;;;;;0;0;0;35;Inter Miami II;35;DC;1,0
2706705099;6;43;1;0;36;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-08-07T23:05:47.421Z;2024-08-07T23:06:21Z;[{'id': 5136160381, 'qualifierId': 144, 'value': '52'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ejb33dmrdlmmz7bq7317kjitw;Deleted event;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;36;Carolina Core;36;GK;1,0
2706887067;767;1;1;0;38;2nnef9tr9g7m2s6n873qif95g;1;59,0;67,7;2024-08-07T23:05:24.180Z;2024-08-09T16:00:28Z;[{'id': 5137190831, 'qualifierId': 213, 'value': '2.48'}, {'id': 5137190825, 'qualifierId': 140, 'value': '43.6'}, {'id': 5137190823, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137190829, 'qualifierId': 212, 'value': '20.6'}, {'id': 5137190827, 'qualifierId': 141, 'value': '86.4'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,48;86,4;;20,6;;43,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,6;86,4;;;;;;;0;0;0;38;Inter Miami II;38;DMC;1,0
2706887095;768;1;1;0;41;2nnef9tr9g7m2s6n873qif95g;1;43,6;86,4;2024-08-07T23:05:27.422Z;2024-08-09T16:00:36Z;[{'id': 5137190979, 'qualifierId': 212, 'value': '13.8'}, {'id': 5137190973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137190975, 'qualifierId': 140, 'value': '36.9'}, {'id': 5137190977, 'qualifierId': 141, 'value': '68.9'}, {'id': 5137190981, 'qualifierId': 213, 'value': '4.18'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,18;68,9;;13,8;;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;36,9;68,9;;;;;;;0;0;0;41;Inter Miami II;41;DC;1,0
2706887105;769;1;1;0;43;2nnef9tr9g7m2s6n873qif95g;1;36,5;70,6;2024-08-07T23:05:29.470Z;2024-08-09T16:00:43Z;[{'id': 5137191007, 'qualifierId': 141, 'value': '51.6'}, {'id': 5137191011, 'qualifierId': 213, 'value': '3.95'}, {'id': 5137191005, 'qualifierId': 140, 'value': '24.7'}, {'id': 5137191009, 'qualifierId': 212, 'value': '17.9'}, {'id': 5137191003, 'qualifierId': 56, 'value': 'Back'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,95;51,6;;17,9;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,7;51,6;;;;;;;0;0;0;43;Inter Miami II;43;DMC;1,0
2706887123;770;1;1;0;45;2nnef9tr9g7m2s6n873qif95g;1;21,9;62,2;2024-08-07T23:05:31.285Z;2024-08-09T16:00:50Z;[{'id': 5137191081, 'qualifierId': 213, 'value': '5.16'}, {'id': 5137191077, 'qualifierId': 141, 'value': '30.3'}, {'id': 5137191075, 'qualifierId': 140, 'value': '31.9'}, {'id': 5137191079, 'qualifierId': 212, 'value': '24.1'}, {'id': 5137191073, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;5,16;30,3;;24,1;;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;31,9;30,3;;;;;;;0;0;0;45;Inter Miami II;45;GK;1,0
2706887147;771;1;1;0;51;2nnef9tr9g7m2s6n873qif95g;1;29,1;26,8;2024-08-07T23:05:37.940Z;2024-08-09T16:01:02Z;[{'id': 5137191229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137191237, 'qualifierId': 213, 'value': '2.23'}, {'id': 5137191235, 'qualifierId': 212, 'value': '17.4'}, {'id': 5137191233, 'qualifierId': 141, 'value': '47.0'}, {'id': 5137191231, 'qualifierId': 140, 'value': '18.9'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,23;47,0;;17,4;;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;18,9;47,0;;;;;;;0;0;0;51;Inter Miami II;51;DC;1,0
2706887149;772;1;1;0;53;2nnef9tr9g7m2s6n873qif95g;1;18,9;47,0;2024-08-07T23:05:39.800Z;2024-08-09T16:01:04Z;[{'id': 5137191241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137191243, 'qualifierId': 140, 'value': '24.7'}, {'id': 5137191249, 'qualifierId': 213, 'value': '1.30'}, {'id': 5137191245, 'qualifierId': 141, 'value': '79.0'}, {'id': 5137191247, 'qualifierId': 212, 'value': '22.6'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,3;79,0;;22,6;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,7;79,0;;;;;;;0;0;0;53;Inter Miami II;53;GK;1,0
2706887167;773;1;1;0;59;2nnef9tr9g7m2s6n873qif95g;0;24,7;79,0;2024-08-07T23:05:45.898Z;2024-08-09T16:01:20Z;[{'id': 5137191385, 'qualifierId': 1}, {'id': 5137191383, 'qualifierId': 213, 'value': '6.18'}, {'id': 5137191381, 'qualifierId': 212, 'value': '68.9'}, {'id': 5137191367, 'qualifierId': 155}, {'id': 5137191373, 'qualifierId': 56, 'value': 'Center'}, {'id': 5137191377, 'qualifierId': 140, 'value': '90.0'}, {'id': 5137191379, 'qualifierId': 141, 'value': '68.3'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;6,18;68,3;;68,9;;90,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;90,0;68,3;;;;;;;0;0;0;59;Inter Miami II;59;DC;1,0
2706887169;843;52;1;1;3;c7c4wwva2u1vb3rr7rwava044;1;10,0;31,7;2024-08-07T23:05:49.950Z;2024-08-09T16:01:24Z;[{'id': 5137191427, 'qualifierId': 377}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ejb33dmrdlmmz7bq7317kjitw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;3;Carolina Core;63;GK;1,0
2706887179;844;80;1;1;14;c7c4wwva2u1vb3rr7rwava044;0;12,9;42,1;2024-08-07T23:06:00.979Z;2024-08-09T16:01:32Z;[];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ejb33dmrdlmmz7bq7317kjitw;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;14;Carolina Core;74;GK;1,0
2706887195;845;1;1;1;17;c7c4wwva2u1vb3rr7rwava044;0;12,3;45,0;2024-08-07T23:06:03.114Z;2024-08-14T09:48:00Z;[{'id': 5137191523, 'qualifierId': 56, 'value': 'Center'}, {'id': 5137191533, 'qualifierId': 1}, {'id': 5137191525, 'qualifierId': 140, 'value': '63.9'}, {'id': 5137191531, 'qualifierId': 213, 'value': '0.06'}, {'id': 5137191521, 'qualifierId': 157}, {'id': 5148293865, 'qualifierId': 198}, {'id': 5137191529, 'qualifierId': 212, 'value': '54.3'}, {'id': 5137191527, 'qualifierId': 141, 'value': '50.1'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,06;50,1;;54,3;;63,9;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;63,9;50,1;;;;;;;0;0;1;17;Carolina Core;77;GK;1,0
2706887237;774;1;1;1;20;2nnef9tr9g7m2s6n873qif95g;1;34,1;50,1;2024-08-07T23:06:06.190Z;2024-08-09T16:02:15Z;[{'id': 5137191787, 'qualifierId': 3}, {'id': 5137191797, 'qualifierId': 213, 'value': '0.14'}, {'id': 5137191789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137191795, 'qualifierId': 212, 'value': '13.0'}, {'id': 5137191793, 'qualifierId': 141, 'value': '52.7'}, {'id': 5137191791, 'qualifierId': 140, 'value': '46.4'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,14;52,7;;13,0;;46,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;46,4;52,7;;;;;;;0;0;1;20;Inter Miami II;80;DC;1,0
2706887239;775;44;1;1;22;2nnef9tr9g7m2s6n873qif95g;1;46,4;52,7;2024-08-07T23:06:08.374Z;2024-08-09T16:04:35Z;[{'id': 5137194125, 'qualifierId': 233, 'value': '846'}, {'id': 5137191801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137191805, 'qualifierId': 285}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;846,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;1;22;Inter Miami II;82;DMC;1,0
2706887243;846;44;1;1;22;c7c4wwva2u1vb3rr7rwava044;0;53,6;47,3;2024-08-07T23:06:08.375Z;2024-08-09T16:02:15Z;[{'id': 5137191825, 'qualifierId': 233, 'value': '775'}, {'id': 5137191823, 'qualifierId': 286}, {'id': 5137191819, 'qualifierId': 56, 'value': 'Center'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ejb33dmrdlmmz7bq7317kjitw;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;775,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;22;Carolina Core;82;AMC;1,0
2706887295;776;1;1;1;23;2nnef9tr9g7m2s6n873qif95g;0;46,4;52,7;2024-08-07T23:06:09.086Z;2024-08-09T16:02:41Z;[{'id': 5137192065, 'qualifierId': 212, 'value': '13.4'}, {'id': 5137192063, 'qualifierId': 141, 'value': '33.4'}, {'id': 5137192061, 'qualifierId': 140, 'value': '43.6'}, {'id': 5137192057, 'qualifierId': 3}, {'id': 5137192059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5137192067, 'qualifierId': 213, 'value': '4.49'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,49;33,4;;13,4;;43,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,6;33,4;;;;;;;0;0;1;23;Inter Miami II;83;DMC;1,0
2706887297;847;8;1;1;23;c7c4wwva2u1vb3rr7rwava044;1;56,4;66,6;2024-08-07T23:06:09.962Z;2024-08-09T16:02:39Z;[{'id': 5137192129, 'qualifierId': 384}, {'id': 5137192071, 'qualifierId': 56, 'value': 'Center'}];9owtf360wi6ky1cr4qwnnfk0k;I. Zeltzer-Zubida;;;ejb33dmrdlmmz7bq7317kjitw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;1;23;Carolina Core;83;AML;1,0
