id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_DeletedEventType;value_IntendedTackleTarget;value_Offensive;value_TakeOnOvertake;value_Overrun;value_TakeOnSpace;value_BlockedPass;value_Defensive;value_LayOff;value_Assist;value_Assisted;value_RelatedEventId;value_GkY;value_BlockedX;value_GkX;value_IndividualPlay;value_OutOfBoxCentre;value_RegularPlay;value_Blocked;value_RightFooted;value_LowCentre;value_BlockedY;value_GoalmouthY;value_GoalmouthZ;value_DefBlock;value_TouchTypePass;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_IntentionalAssist;value_Head;value_FirstTouch;value_BoxCentre;value_High;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_OutOfPlay;value_Launch;value_MediumGkIntervention;value_TouchTypeControl;value_35Centre;value_FastBreak;value_Low;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_AttemptedTackle;value_Direct;value_Foul;value_NotAssisted;value_FreeKick;value_FlickOn;value_ThroughBall;value_SixYardBlocked;value_LowLeft;value_SmallBoxLeft;value_LeftFooted;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CaptainChange;value_Shove/Push;value_SwitchOfPlay;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_OtherObstacle;value_BallHitsReferee;value_Simulation;value_YellowCard;value_Straight;value_FloatedCross;value_GkKickFromHands;value_OverhitCross;value_DrinksBreak;value_RefereeDelay;value_2NdAssist;value_NotPastGoalLine;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_Volley;value_HighLeft;value_2NdAssisted;value_GoalShotGameClock;value_ShirtPull/Holding;value_OverArm;value_TacticalFoul;value_OutOfBoxDeepLeft;value_HighRight;value_Hands;value_Reaching;value_Fingertip;value_SmallBoxCentre;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_LowRight;value_OwnGoal;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_Deflection;value_ParriedSafe;value_Standing;value_Diving;value_LowGkIntervention;value_Collected;value_1On1;value_KeeperTouched;value_CloseLeft;value_BlockedClearance;value_BlockedCross;value_TimeWasting;value_Stooping;value_HighCentre;value_PullBack;value_InjuredPlayerId;value_SmallBoxRight;value_Dissent;value_SetPiece;value_OwnPlayer;value_OwnShotBlocked;value_Strong;value_MisHit;value_RecklessOffence;value_CloseRight;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713770125;7;1;1;0;14;7pmw399vh2v44cjle4fkklp1w;1;27,2;67,9;2024-08-26T00:04:26.023Z;2024-08-26T00:04:31Z;[{'id': 5175081263, 'qualifierId': 212, 'value': '12.1'}, {'id': 5175081259, 'qualifierId': 140, 'value': '24.1'}, {'id': 5175081257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175081261, 'qualifierId': 141, 'value': '50.8'}, {'id': 5175081265, 'qualifierId': 213, 'value': '4.44'}];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;12,1;;;4,44;50,8;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;24,1;50,8;;;;;;;0;0;0;14;Minnesota United II;14;MC;1,0
2713770131;8;1;1;0;19;7pmw399vh2v44cjle4fkklp1w;1;24,7;50,6;2024-08-26T00:04:31.111Z;2024-08-26T00:04:32Z;[{'id': 5175081303, 'qualifierId': 140, 'value': '28.6'}, {'id': 5175081307, 'qualifierId': 212, 'value': '25.1'}, {'id': 5175081309, 'qualifierId': 213, 'value': '1.41'}, {'id': 5175081305, 'qualifierId': 141, 'value': '87.0'}, {'id': 5175081301, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;25,1;;;1,41;87,0;28,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;28,6;87,0;;;;;;;0;0;0;19;Minnesota United II;19;DL;1,0
2713770135;9;1;1;0;20;7pmw399vh2v44cjle4fkklp1w;1;28,6;87,0;2024-08-26T00:04:32.327Z;2024-08-26T00:04:34Z;[{'id': 5175081331, 'qualifierId': 212, 'value': '36.4'}, {'id': 5175081335, 'qualifierId': 1}, {'id': 5175081329, 'qualifierId': 141, 'value': '89.1'}, {'id': 5175081333, 'qualifierId': 213, 'value': '0.04'}, {'id': 5175081327, 'qualifierId': 140, 'value': '63.2'}, {'id': 5175081325, 'qualifierId': 56, 'value': 'Left'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;36,4;;;0,04;89,1;63,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;63,2;89,1;;;;;;;0;0;0;20;Minnesota United II;20;DC;1,0
2713770143;10;1;1;0;21;7pmw399vh2v44cjle4fkklp1w;1;62,1;89,7;2024-08-26T00:04:33.376Z;2024-08-30T07:34:03Z;[{'id': 5175081403, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175081411, 'qualifierId': 213, 'value': '4.64'}, {'id': 5175081405, 'qualifierId': 140, 'value': '61.8'}, {'id': 5175081407, 'qualifierId': 141, 'value': '83.1'}, {'id': 5175081409, 'qualifierId': 212, 'value': '4.5'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;4,5;;;4,64;83,1;61,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;61,8;83,1;;;;;;;0;0;0;21;Minnesota United II;21;DC;1,0
2713770157;11;1;1;0;22;7pmw399vh2v44cjle4fkklp1w;1;70,6;84,9;2024-08-26T00:04:33.552Z;2024-08-30T07:34:07Z;[{'id': 5175081473, 'qualifierId': 140, 'value': '79.3'}, {'id': 5175081475, 'qualifierId': 141, 'value': '84.5'}, {'id': 5175081477, 'qualifierId': 212, 'value': '9.1'}, {'id': 5175081479, 'qualifierId': 213, 'value': '6.25'}, {'id': 5175081471, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;9,1;;;6,25;84,5;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;79,3;84,5;;;;;;;0;0;0;22;Minnesota United II;22;FWL;1,0
2713770165;12;1;1;0;25;7pmw399vh2v44cjle4fkklp1w;1;84,1;87,2;2024-08-26T00:04:36.735Z;2024-08-30T07:34:14Z;[{'id': 5175081535, 'qualifierId': 212, 'value': '16.7'}, {'id': 5175081537, 'qualifierId': 213, 'value': '3.93'}, {'id': 5175081529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175081533, 'qualifierId': 141, 'value': '69.8'}, {'id': 5175081531, 'qualifierId': 140, 'value': '72.9'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;16,7;;;3,93;69,8;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;72,9;69,8;;;;;;;0;0;0;25;Minnesota United II;25;DC;1,0
2713770171;13;1;1;0;26;7pmw399vh2v44cjle4fkklp1w;1;73,7;69,1;2024-08-26T00:04:38.391Z;2024-08-30T07:35:15Z;[{'id': 5175081587, 'qualifierId': 212, 'value': '8.3'}, {'id': 5175081589, 'qualifierId': 213, 'value': '3.19'}, {'id': 5175081585, 'qualifierId': 141, 'value': '68.5'}, {'id': 5175081581, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175081583, 'qualifierId': 140, 'value': '65.8'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;8,3;;;3,19;68,5;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;65,8;68,5;;;;;;;0;0;0;26;Minnesota United II;26;FWL;1,0
2713770167;5;43;1;0;29;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-26T00:04:40.959Z;2024-08-30T07:35:00Z;[{'id': 5181357617, 'qualifierId': 144, 'value': '83'}, {'id': 5175081675, 'qualifierId': 399, 'value': '7qt4r82kyz05r8kd8cmdh1xqs'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Deleted event;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;0;29;Houston Dynamo II;29;MC;1,0
2713770181;14;1;1;0;30;7pmw399vh2v44cjle4fkklp1w;1;65,0;66,2;2024-08-26T00:04:41.744Z;2024-08-30T07:35:49Z;[{'id': 5175081651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175081659, 'qualifierId': 213, 'value': '4.87'}, {'id': 5175081657, 'qualifierId': 212, 'value': '17.6'}, {'id': 5175081655, 'qualifierId': 141, 'value': '40.6'}, {'id': 5175081653, 'qualifierId': 140, 'value': '67.7'}];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;17,6;;;4,87;40,6;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;67,7;40,6;;;;;;;0;0;0;30;Minnesota United II;30;MC;1,0
2713770183;15;1;1;0;31;7pmw399vh2v44cjle4fkklp1w;1;66,8;40,4;2024-08-26T00:04:42.440Z;2024-08-30T07:36:04Z;[{'id': 5175081671, 'qualifierId': 213, 'value': '5.20'}, {'id': 5175081669, 'qualifierId': 212, 'value': '24.1'}, {'id': 5175081663, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175081667, 'qualifierId': 141, 'value': '9.0'}, {'id': 5175081665, 'qualifierId': 140, 'value': '77.5'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;24,1;;;5,2;9,0;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;77,5;9,0;;;;;;;0;0;0;31;Minnesota United II;31;MC;1,0
2713770197;16;3;1;0;34;7pmw399vh2v44cjle4fkklp1w;0;88,1;22,2;2024-08-26T00:04:46.392Z;2024-08-30T07:38:47Z;[{'id': 5175081757, 'qualifierId': 286}, {'id': 5175081755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175082023, 'qualifierId': 233, 'value': '6'}, {'id': 5181358081, 'qualifierId': 465}, {'id': 5181358055, 'qualifierId': 211}];3nvijn3ctkplajtt1dd23wycp;M. Gaines;;;ewybi0eo716f3khjqyfizt7h0;Take On;;;;;;;;;;;;;;;;;;;;6,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;34;Minnesota United II;34;FWR;1,0
2713770225;6;12;1;0;35;1pc6sx2h4rp113ldkbp5d2xas;1;6,3;71,1;2024-08-26T00:04:47.393Z;2024-08-30T07:38:51Z;[{'id': 5181358165, 'qualifierId': 141, 'value': '65.8'}, {'id': 5175082001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5181358169, 'qualifierId': 213, 'value': '3.96'}, {'id': 5181358167, 'qualifierId': 212, 'value': '4.9'}, {'id': 5181358163, 'qualifierId': 140, 'value': '3.1'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;ewybi0eo716f3khjqyfizt7h0;Clearance;;;;;;;;;;4,9;;;3,96;65,8;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;3,1;65,8;;;;;;;0;0;0;35;Houston Dynamo II;35;DML;1,0
2713770227;7;49;1;0;36;1pc6sx2h4rp113ldkbp5d2xas;1;4,3;70,5;2024-08-26T00:04:47.856Z;2024-08-30T07:38:53Z;[];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;ewybi0eo716f3khjqyfizt7h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;0;36;Houston Dynamo II;36;DC;1,0
2713770235;8;1;1;0;36;1pc6sx2h4rp113ldkbp5d2xas;1;4,3;70,5;2024-08-26T00:04:48.166Z;2024-08-30T07:38:57Z;[{'id': 5175082049, 'qualifierId': 213, 'value': '6.21'}, {'id': 5175082041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175082043, 'qualifierId': 140, 'value': '37.3'}, {'id': 5175082047, 'qualifierId': 212, 'value': '34.7'}, {'id': 5175082045, 'qualifierId': 141, 'value': '66.7'}, {'id': 5175082051, 'qualifierId': 1}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;34,7;;;6,21;66,7;37,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;37,3;66,7;;;;;;;0;0;0;36;Houston Dynamo II;36;DC;1,0
2713782033;265;1;1;0;42;1pc6sx2h4rp113ldkbp5d2xas;1;12,1;74,7;2024-08-26T00:04:53.577Z;2024-08-26T00:34:21Z;[{'id': 5175150163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175150165, 'qualifierId': 140, 'value': '14.5'}, {'id': 5175150167, 'qualifierId': 141, 'value': '61.8'}, {'id': 5175150171, 'qualifierId': 213, 'value': '4.99'}, {'id': 5175150169, 'qualifierId': 212, 'value': '9.1'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;9,1;;;4,99;61,8;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;14,5;61,8;;;;;;;0;0;0;42;Houston Dynamo II;42;FWL;1,0
2713770237;9;1;1;0;46;1pc6sx2h4rp113ldkbp5d2xas;1;24,8;66,7;2024-08-26T00:04:58.263Z;2024-08-26T00:34:43Z;[{'id': 5175082067, 'qualifierId': 141, 'value': '44.8'}, {'id': 5175082065, 'qualifierId': 140, 'value': '35.2'}, {'id': 5175082063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175082069, 'qualifierId': 212, 'value': '18.5'}, {'id': 5175082071, 'qualifierId': 213, 'value': '5.35'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;18,5;;;5,35;44,8;35,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;35,2;44,8;;;;;;;0;0;0;46;Houston Dynamo II;46;MC;1,0
2713770243;10;3;1;0;51;1pc6sx2h4rp113ldkbp5d2xas;0;35,2;41,9;2024-08-26T00:05:02.623Z;2024-08-30T07:37:54Z;[{'id': 5175151081, 'qualifierId': 211}, {'id': 5175082081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175150989, 'qualifierId': 286}, {'id': 5181358373, 'qualifierId': 464}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;0;51;Houston Dynamo II;51;FWR;1,0
2713770239;17;49;1;0;51;7pmw399vh2v44cjle4fkklp1w;1;61,5;41,7;2024-08-26T00:05:02.663Z;2024-08-26T00:57:11Z;[];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;0;51;Minnesota United II;51;MC;1,0
2713770255;18;1;1;0;51;7pmw399vh2v44cjle4fkklp1w;1;61,9;39,8;2024-08-26T00:05:02.943Z;2024-08-30T07:38:13Z;[{'id': 5175082153, 'qualifierId': 213, 'value': '1.66'}, {'id': 5175082149, 'qualifierId': 141, 'value': '57.9'}, {'id': 5175082147, 'qualifierId': 140, 'value': '60.9'}, {'id': 5175082151, 'qualifierId': 212, 'value': '12.4'}, {'id': 5175082145, 'qualifierId': 56, 'value': 'Center'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;12,4;;;1,66;57,9;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;60,9;57,9;;;;;;;0;0;0;51;Minnesota United II;51;MC;1,0
2713770263;19;1;1;0;54;7pmw399vh2v44cjle4fkklp1w;1;61,3;57,3;2024-08-26T00:05:05.560Z;2024-08-26T00:05:07Z;[{'id': 5175082201, 'qualifierId': 141, 'value': '37.1'}, {'id': 5175082205, 'qualifierId': 213, 'value': '4.66'}, {'id': 5175082203, 'qualifierId': 212, 'value': '13.8'}, {'id': 5175082199, 'qualifierId': 140, 'value': '60.6'}, {'id': 5175082197, 'qualifierId': 56, 'value': 'Center'}];77kab5634937x4txa891wg2s4;B. Raines;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;13,8;;;4,66;37,1;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;60,6;37,1;;;;;;;0;0;0;54;Minnesota United II;54;MC;1,0
2713770265;20;1;1;0;55;7pmw399vh2v44cjle4fkklp1w;1;61,9;36,5;2024-08-26T00:05:07.015Z;2024-08-26T00:57:39Z;[{'id': 5175082211, 'qualifierId': 140, 'value': '57.3'}, {'id': 5175082209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175082213, 'qualifierId': 141, 'value': '45.8'}, {'id': 5175082217, 'qualifierId': 213, 'value': '2.22'}, {'id': 5175082215, 'qualifierId': 212, 'value': '8.0'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;8,0;;;2,22;45,8;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;57,3;45,8;;;;;;;0;0;0;55;Minnesota United II;55;MC;1,0
2713770277;21;1;1;0;56;7pmw399vh2v44cjle4fkklp1w;1;57,3;45,8;2024-08-26T00:05:07.783Z;2024-08-26T00:57:33Z;[{'id': 5175082309, 'qualifierId': 213, 'value': '4.84'}, {'id': 5175082307, 'qualifierId': 212, 'value': '21.9'}, {'id': 5175082305, 'qualifierId': 141, 'value': '13.8'}, {'id': 5175082301, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175082303, 'qualifierId': 140, 'value': '59.9'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;21,9;;;4,84;13,8;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,9;13,8;;;;;;;0;0;0;56;Minnesota United II;56;MC;1,0
2713770287;22;1;1;1;0;7pmw399vh2v44cjle4fkklp1w;0;60,0;13,6;2024-08-26T00:05:11.607Z;2024-08-26T00:05:12Z;[{'id': 5175082389, 'qualifierId': 212, 'value': '19.8'}, {'id': 5175082387, 'qualifierId': 141, 'value': '0.0'}, {'id': 5175082385, 'qualifierId': 140, 'value': '76.0'}, {'id': 5175082383, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175082391, 'qualifierId': 213, 'value': '5.73'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;19,8;;;5,73;0,0;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;76,0;0,0;;;;;;;0;0;1;0;Minnesota United II;60;DR;1,0
