id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_Chipped;value_TakeOnOvertake;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_Blocked;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_BoxLeft;value_Assisted;value_GoalmouthY;value_LowRight;value_BlockedX;value_GkX;value_GkY;value_RelatedEventId;value_RightFooted;value_DefBlock;value_HeadPass;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LayOff;value_SoloRun;value_GoalShotGameClock;value_KeeperTouched;value_HighLeft;value_IndividualPlay;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_OutOfBoxCentre;value_LongBall;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Head;value_Cross;value_LeftFooted;value_InSwinger;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_LowCentre;value_FlickOn;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_ShirtPull/Holding;value_Foul;value_OutSwinger;value_AttemptedTackle;value_OutOfPlay;value_BlockedPass;value_TakeOnSpace;value_TempMissed;value_BoxCentre;value_Left;value_CornerTaken;value_Right;value_FirstTouch;value_FromCorner;value_NotAssisted;value_BigChance;value_SavedOffLine;value_LastLine;value_SmallBoxLeft;value_Collected;value_LowGkIntervention;value_Feet;value_Stooping;value_ThroughBall;value_FastBreak;value_CloseRight;value_BlockedClearance;value_Shove/Push;value_BoxDeepRight;value_SixYardBlocked;value_ThrowInSetPiece;value_GkStart;value_FollowsADribble;value_HighRight;value_RecklessOffence;value_YellowCard;value_BoxRight;value_HighClaim;value_HighGkIntervention;value_Hands;value_Diving;value_OverhitCross;value_Minutes;value_Overrun;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CaptainChange;value_Strong;value_HitWoodwork;value_HitBar;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GkKickFromHands;value_NotPastGoalLine;value_SecondYellow;value_NotRetreating;value_OverArm;value_LeadingToAttempt;value_1On1;value_RelatedError1Id;value_ParriedDanger;value_Deflection;value_Standing;value_GkHoof;value_ParriedSafe;value_HighCentre;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718508597;131;1;1;12;50;1pc6sx2h4rp113ldkbp5d2xas;1;56,6;71,2;2024-09-08T19:18:28.496Z;2024-09-08T19:18:33Z;[{'id': 5201146113, 'qualifierId': 141, 'value': '36.1'}, {'id': 5201146117, 'qualifierId': 213, 'value': '4.67'}, {'id': 5201146109, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201146111, 'qualifierId': 140, 'value': '55.7'}, {'id': 5201146115, 'qualifierId': 212, 'value': '23.9'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;55,7;;4,67;36,1;;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;55,7;36,1;;;;;;;;0;12;50;Austin II;770;DC;1,0
2718508619;132;1;1;12;55;1pc6sx2h4rp113ldkbp5d2xas;1;57,8;32,5;2024-09-08T19:18:33.274Z;2024-09-08T19:18:37Z;[{'id': 5201146299, 'qualifierId': 212, 'value': '23.7'}, {'id': 5201146295, 'qualifierId': 140, 'value': '55.6'}, {'id': 5201146301, 'qualifierId': 213, 'value': '1.67'}, {'id': 5201146293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201146297, 'qualifierId': 141, 'value': '67.2'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;55,6;;1,67;67,2;;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;55,6;67,2;;;;;;;;0;12;55;Austin II;775;DL;1,0
2718508637;133;1;1;12;59;1pc6sx2h4rp113ldkbp5d2xas;1;57,2;71,3;2024-09-08T19:18:37.642Z;2024-09-08T19:18:42Z;[{'id': 5201146407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201146423, 'qualifierId': 213, 'value': '0.96'}, {'id': 5201146419, 'qualifierId': 212, 'value': '22.0'}, {'id': 5201146415, 'qualifierId': 141, 'value': '97.9'}, {'id': 5201146411, 'qualifierId': 140, 'value': '69.2'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;69,2;;0,96;97,9;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;69,2;97,9;;;;;;;;0;12;59;Austin II;779;DC;1,0
2718508641;134;4;1;13;4;1pc6sx2h4rp113ldkbp5d2xas;1;66,7;96,6;2024-09-08T19:18:42.402Z;2024-09-08T19:18:49Z;[{'id': 5201146471, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201146473, 'qualifierId': 152}, {'id': 5201146477, 'qualifierId': 286}, {'id': 5201146469, 'qualifierId': 13}, {'id': 5201146501, 'qualifierId': 233, 'value': '109'}, {'id': 5201146475, 'qualifierId': 265}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;2elx99ldlrlgb7csggsp5w4;Foul;;;;;;;;;;;;;;;;1,0;109,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;13;4;Austin II;784;MC;1,0
2718508643;109;4;1;13;4;d0c07im4a6oj8qa7f1zlt3pqs;0;33,3;3,4;2024-09-08T19:18:42.403Z;2024-09-08T19:18:50Z;[{'id': 5201146485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201146491, 'qualifierId': 285}, {'id': 5201146489, 'qualifierId': 265}, {'id': 5201146487, 'qualifierId': 152}, {'id': 5201146483, 'qualifierId': 13}, {'id': 5201146505, 'qualifierId': 233, 'value': '134'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;2elx99ldlrlgb7csggsp5w4;Foul;;;;;;;;;;;;;;;;;134,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;13;4;Minnesota United II;784;FWR;1,0
2718508673;135;1;1;13;11;1pc6sx2h4rp113ldkbp5d2xas;1;66,8;95,3;2024-09-08T19:18:48.970Z;2024-09-08T19:18:51Z;[{'id': 5201146671, 'qualifierId': 5}, {'id': 5201146681, 'qualifierId': 212, 'value': '8.9'}, {'id': 5201146673, 'qualifierId': 152}, {'id': 5201146677, 'qualifierId': 140, 'value': '75.3'}, {'id': 5201146683, 'qualifierId': 213, 'value': '0.06'}, {'id': 5201146675, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201146679, 'qualifierId': 141, 'value': '96.1'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;75,3;;0,06;96,1;;8,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;75,3;96,1;;;;;;;;0;13;11;Austin II;791;MC;1,0
2718508693;136;1;1;13;13;1pc6sx2h4rp113ldkbp5d2xas;1;76,6;95,5;2024-09-08T19:18:51.591Z;2024-09-08T19:18:55Z;[{'id': 5201146785, 'qualifierId': 212, 'value': '10.1'}, {'id': 5201146779, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201146783, 'qualifierId': 141, 'value': '95.8'}, {'id': 5201146787, 'qualifierId': 213, 'value': '3.12'}, {'id': 5201146781, 'qualifierId': 140, 'value': '67.0'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;67,0;;3,12;95,8;;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;67,0;95,8;;;;;;;;0;13;13;Austin II;793;FWL;1,0
2718508709;137;1;1;13;17;1pc6sx2h4rp113ldkbp5d2xas;1;69,3;92,9;2024-09-08T19:18:55.130Z;2024-09-08T19:18:59Z;[{'id': 5201146881, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201146887, 'qualifierId': 212, 'value': '12.5'}, {'id': 5201146883, 'qualifierId': 140, 'value': '81.2'}, {'id': 5201146885, 'qualifierId': 141, 'value': '92.0'}, {'id': 5201146889, 'qualifierId': 213, 'value': '6.23'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;81,2;;6,23;92,0;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;81,2;92,0;;;;;;;;0;13;17;Austin II;797;DC;1,0
2718508711;138;43;1;13;21;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-09-08T19:18:59.595Z;2024-09-08T19:19:09Z;[{'id': 5201147207, 'qualifierId': 144, 'value': '49'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;2elx99ldlrlgb7csggsp5w4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;13;21;Austin II;801;MC;1,0
2718508741;139;1;1;13;22;1pc6sx2h4rp113ldkbp5d2xas;1;83,4;74,4;2024-09-08T19:19:00.890Z;2024-09-08T19:19:07Z;[{'id': 5201147115, 'qualifierId': 1}, {'id': 5201147101, 'qualifierId': 155}, {'id': 5201147103, 'qualifierId': 196}, {'id': 5201147107, 'qualifierId': 140, 'value': '97.7'}, {'id': 5201147113, 'qualifierId': 213, 'value': '5.03'}, {'id': 5201147109, 'qualifierId': 141, 'value': '7.7'}, {'id': 5201147105, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201147111, 'qualifierId': 212, 'value': '47.8'}];c3f7oxhzkegam5g1cn1j8j7jd;S. Shashoua;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;97,7;;5,03;7,7;;47,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;97,7;7,7;;;;;;;;0;13;22;Austin II;802;MC;1,0
2718508743;140;1;1;13;29;1pc6sx2h4rp113ldkbp5d2xas;0;96,6;12,9;2024-09-08T19:19:07.235Z;2024-09-11T08:02:56Z;[{'id': 5201147135, 'qualifierId': 213, 'value': '1.66'}, {'id': 5201147127, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201147123, 'qualifierId': 2}, {'id': 5204543817, 'qualifierId': 224}, {'id': 5201147133, 'qualifierId': 212, 'value': '19.5'}, {'id': 5204543819, 'qualifierId': 20}, {'id': 5201147131, 'qualifierId': 141, 'value': '41.5'}, {'id': 5201147129, 'qualifierId': 140, 'value': '94.9'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;94,9;;1,66;41,5;;19,5;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;94,9;41,5;;;;;;;;0;13;29;Austin II;809;FWR;1,0
2718508749;110;12;1;13;30;d0c07im4a6oj8qa7f1zlt3pqs;1;4,1;59,6;2024-09-08T19:19:08.397Z;2024-09-08T19:19:10Z;[{'id': 5201147183, 'qualifierId': 213, 'value': '0.94'}, {'id': 5201147179, 'qualifierId': 141, 'value': '100.0'}, {'id': 5201147177, 'qualifierId': 140, 'value': '23.7'}, {'id': 5201147173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201147181, 'qualifierId': 212, 'value': '35.0'}, {'id': 5201147209, 'qualifierId': 167}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;2elx99ldlrlgb7csggsp5w4;Clearance;;;;;;;;;;23,7;;0,94;100,0;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;23,7;100,0;;;;;;;;0;13;30;Minnesota United II;810;DC;1,0
2718508753;111;5;1;13;31;d0c07im4a6oj8qa7f1zlt3pqs;0;23,8;101,2;2024-09-08T19:19:09.373Z;2024-09-08T19:19:13Z;[{'id': 5201147203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201147205, 'qualifierId': 347}, {'id': 5201147363, 'qualifierId': 233, 'value': '141'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;2elx99ldlrlgb7csggsp5w4;Out;;;;;;;;;;;;;;;;;141,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;13;31;Minnesota United II;811;DC;1,0
2718508771;141;5;1;13;31;1pc6sx2h4rp113ldkbp5d2xas;1;76,2;-1,2;2024-09-08T19:19:09.373Z;2024-09-08T19:19:33Z;[{'id': 5201147313, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201147315, 'qualifierId': 347}, {'id': 5201147343, 'qualifierId': 233, 'value': '111'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;2elx99ldlrlgb7csggsp5w4;Out;;;;;;;;;;;;;;;;;111,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;13;31;Austin II;811;FWR;1,0
2718508811;142;1;1;13;36;1pc6sx2h4rp113ldkbp5d2xas;1;63,5;0,0;2024-09-08T19:19:14.579Z;2024-09-08T19:19:17Z;[{'id': 5201147559, 'qualifierId': 107}, {'id': 5201147561, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201147567, 'qualifierId': 212, 'value': '14.0'}, {'id': 5201147563, 'qualifierId': 140, 'value': '75.8'}, {'id': 5201147565, 'qualifierId': 141, 'value': '6.4'}, {'id': 5201147569, 'qualifierId': 213, 'value': '0.39'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;75,8;;0,39;6,4;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;75,8;6,4;;;;;;;;0;13;36;Austin II;816;DL;1,0
2718508851;143;1;1;13;39;1pc6sx2h4rp113ldkbp5d2xas;1;69,6;4,8;2024-09-08T19:19:17.266Z;2024-09-08T19:19:24Z;[{'id': 5201147797, 'qualifierId': 141, 'value': '5.3'}, {'id': 5201147801, 'qualifierId': 213, 'value': '3.12'}, {'id': 5201147793, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201147799, 'qualifierId': 212, 'value': '14.2'}, {'id': 5201147795, 'qualifierId': 140, 'value': '56.1'}];3hoj338a7cxhckcsc9g5tpa7d;D. Taylor;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;56,1;;3,12;5,3;;14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;56,1;5,3;;;;;;;;0;13;39;Austin II;819;DR;1,0
2718508883;144;1;1;13;46;1pc6sx2h4rp113ldkbp5d2xas;1;60,0;17,9;2024-09-08T19:19:24.522Z;2024-09-08T19:19:29Z;[{'id': 5201148041, 'qualifierId': 141, 'value': '44.3'}, {'id': 5201148039, 'qualifierId': 140, 'value': '45.7'}, {'id': 5201148043, 'qualifierId': 212, 'value': '23.4'}, {'id': 5201148037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201148045, 'qualifierId': 213, 'value': '2.27'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;45,7;;2,27;44,3;;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;45,7;44,3;;;;;;;;0;13;46;Austin II;826;DL;1,0
2718508895;145;1;1;13;51;1pc6sx2h4rp113ldkbp5d2xas;1;45,7;44,3;2024-09-08T19:19:29.242Z;2024-09-08T19:19:32Z;[{'id': 5201148147, 'qualifierId': 212, 'value': '17.5'}, {'id': 5201148143, 'qualifierId': 140, 'value': '44.5'}, {'id': 5201148145, 'qualifierId': 141, 'value': '18.6'}, {'id': 5201148149, 'qualifierId': 213, 'value': '4.64'}, {'id': 5201148141, 'qualifierId': 56, 'value': 'Back'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;44,5;;4,64;18,6;;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;44,5;18,6;;;;;;;;0;13;51;Austin II;831;DC;1,0
2718508907;146;1;1;13;54;1pc6sx2h4rp113ldkbp5d2xas;0;49,2;15,3;2024-09-08T19:19:32.451Z;2024-09-08T19:19:36Z;[{'id': 5201148249, 'qualifierId': 1}, {'id': 5201148245, 'qualifierId': 212, 'value': '43.1'}, {'id': 5201148237, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201148241, 'qualifierId': 140, 'value': '90.1'}, {'id': 5201148235, 'qualifierId': 155}, {'id': 5201148243, 'qualifierId': 141, 'value': '20.8'}, {'id': 5201148247, 'qualifierId': 213, 'value': '0.09'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;90,1;;0,09;20,8;;43,1;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;90,1;20,8;;;;;;;;0;13;54;Austin II;834;DL;1,0
2719127017;900;3;1;13;57;1pc6sx2h4rp113ldkbp5d2xas;0;88,6;19,6;2024-09-08T19:19:35.304Z;2024-09-11T09:15:38Z;[{'id': 5204553943, 'qualifierId': 233, 'value': '113'}, {'id': 5204543899, 'qualifierId': 286}, {'id': 5204543897, 'qualifierId': 56, 'value': 'Right'}, {'id': 5204543901, 'qualifierId': 465}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;2elx99ldlrlgb7csggsp5w4;Take On;;;;;;;;;;;;;;;;1,0;113,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;13;57;Austin II;837;MC;1,0
2718508913;113;7;1;13;57;d0c07im4a6oj8qa7f1zlt3pqs;1;11,4;80,4;2024-09-08T19:19:35.305Z;2024-09-11T09:15:37Z;[{'id': 5201148267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5204543845, 'qualifierId': 285}, {'id': 5204553939, 'qualifierId': 233, 'value': '900'}, {'id': 5204543927, 'qualifierId': 383}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;2elx99ldlrlgb7csggsp5w4;Tackle;;;;;;;;;;;;;;;;;900,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;13;57;Minnesota United II;837;DC;1,0
2718508921;114;4;1;14;0;d0c07im4a6oj8qa7f1zlt3pqs;1;10,0;88,2;2024-09-08T19:19:38.177Z;2024-09-08T19:25:52Z;[{'id': 5201148331, 'qualifierId': 265}, {'id': 5201148329, 'qualifierId': 152}, {'id': 5201148325, 'qualifierId': 13}, {'id': 5201148381, 'qualifierId': 233, 'value': '147'}, {'id': 5201148327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201148333, 'qualifierId': 285}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;2elx99ldlrlgb7csggsp5w4;Foul;;;;;;;;;;;;;;;;;147,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;14;0;Minnesota United II;840;DC;1,0
2718508917;147;4;1;14;0;1pc6sx2h4rp113ldkbp5d2xas;0;90,0;11,8;2024-09-08T19:19:38.178Z;2024-09-08T19:25:52Z;[{'id': 5201148373, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201148377, 'qualifierId': 265}, {'id': 5201148371, 'qualifierId': 13}, {'id': 5201148389, 'qualifierId': 233, 'value': '114'}, {'id': 5201148375, 'qualifierId': 152}, {'id': 5201148379, 'qualifierId': 286}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;2elx99ldlrlgb7csggsp5w4;Foul;;;;;;;;;;;;;;;;1,0;114,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;14;0;Austin II;840;MC;1,0
