id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_TeamKit;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TakeOnOvertake;value_BlockedPass;value_Left;value_Right;value_Chipped;value_InSwinger;value_Cross;value_CornerTaken;value_LeftFooted;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_LowGkIntervention;value_TouchTypePass;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnSpace;value_PullBack;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_TouchTypeControl;value_DeletedEventType;value_Shove/Push;value_Assist;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_Assisted;value_SetPiece;value_GoalmouthZ;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_Diving;value_Hands;value_ParriedDanger;value_NotVisible;value_Head;value_FromCorner;value_IndividualPlay;value_GkX;value_GkY;value_HighRight;value_NotAssisted;value_IntendedTackleTarget;value_Overrun;value_SwitchOfPlay;value_CloseRight;value_RegularPlay;value_BoxCentre;value_High;value_Blocked;value_DefBlock;value_SixYardBlocked;value_Volley;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_BigChance;value_BoxRight;value_SwerveRight;value_CloseHigh;value_BlockedClearance;value_OtherObstacle;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_ShirtPull/Holding;value_BlockedCross;value_ThroughBall;value_Stooping;value_Collected;value_GkHoof;value_OverArm;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_YellowCard;value_RecklessOffence;value_BoxLeft;value_LowRight;value_HighCentre;value_Reaching;value_HighGkIntervention;value_BoxDeepRight;value_Feet;value_CloseLeft;value_HighLeft;value_Standing;value_FastBreak;value_NotPastGoalLine;value_FairPlay;value_DrivenCross;value_Straight;value_FreeKick;value_ByWall;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721331097;375;43;1;41;58;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-15T23:45:41.223Z;2024-09-15T23:46:04Z;[{'id': 5216498017, 'qualifierId': 144, 'value': '7'}, {'id': 5216496953, 'qualifierId': 233, 'value': '353'}, {'id': 5216496913, 'qualifierId': 285, 'value': '0'}, {'id': 5216496911, 'qualifierId': 56, 'value': 'Back'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;7afp0ecwfakomtj02uhv8g0k;Deleted event;;;;;;;;;;;;;;;;;;;;;353,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;41;58;Minnesota United II;2518;AMR;1,0
2721331075;354;43;1;41;59;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-09-15T23:45:42.117Z;2024-09-15T23:45:45Z;[{'id': 5216496997, 'qualifierId': 144, 'value': '56'}, {'id': 5216496815, 'qualifierId': 56, 'value': 'Center'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;7afp0ecwfakomtj02uhv8g0k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;41;59;St. Louis City II;2519;MC;1,0
2721331099;376;49;1;42;0;dqx48fglv1l96cyrmjdod0xec;1;32,9;56,6;2024-09-15T23:45:43.128Z;2024-09-15T23:45:43Z;[];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;7afp0ecwfakomtj02uhv8g0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;42;0;Minnesota United II;2520;AMR;1,0
2721331119;377;1;1;42;1;dqx48fglv1l96cyrmjdod0xec;1;31,2;54,6;2024-09-15T23:45:44.336Z;2024-09-15T23:45:45Z;[{'id': 5216497011, 'qualifierId': 212, 'value': '10.7'}, {'id': 5216497005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216497013, 'qualifierId': 213, 'value': '2.35'}, {'id': 5216497009, 'qualifierId': 141, 'value': '65.8'}, {'id': 5216497007, 'qualifierId': 140, 'value': '24.1'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;24,1;2,35;10,7;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;24,1;65,8;;;;;;;;0;42;1;Minnesota United II;2521;AMR;1,0
2721331147;378;1;1;42;2;dqx48fglv1l96cyrmjdod0xec;1;23,9;66,4;2024-09-15T23:45:45.848Z;2024-09-15T23:45:48Z;[{'id': 5216497143, 'qualifierId': 213, 'value': '4.16'}, {'id': 5216497135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216497141, 'qualifierId': 212, 'value': '11.6'}, {'id': 5216497139, 'qualifierId': 141, 'value': '51.8'}, {'id': 5216497137, 'qualifierId': 140, 'value': '18.1'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;18,1;4,16;11,6;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;18,1;51,8;;;;;;;;0;42;2;Minnesota United II;2522;DC;1,0
2721331171;379;1;1;42;5;dqx48fglv1l96cyrmjdod0xec;1;17,7;51,0;2024-09-15T23:45:47.944Z;2024-09-15T23:45:50Z;[{'id': 5216497257, 'qualifierId': 140, 'value': '19.4'}, {'id': 5216497259, 'qualifierId': 141, 'value': '31.6'}, {'id': 5216497261, 'qualifierId': 212, 'value': '13.3'}, {'id': 5216497255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216497263, 'qualifierId': 213, 'value': '4.85'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;19,4;4,85;13,3;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,4;31,6;;;;;;;;0;42;5;Minnesota United II;2525;DC;1,0
2721331207;380;1;1;42;7;dqx48fglv1l96cyrmjdod0xec;1;19,2;30,6;2024-09-15T23:45:50.040Z;2024-09-15T23:45:54Z;[{'id': 5216497463, 'qualifierId': 140, 'value': '6.6'}, {'id': 5216497469, 'qualifierId': 213, 'value': '2.34'}, {'id': 5216497467, 'qualifierId': 212, 'value': '19.0'}, {'id': 5216497461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216497465, 'qualifierId': 141, 'value': '50.7'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;6,6;2,34;19,0;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;6,6;50,7;;;;;;;;0;42;7;Minnesota United II;2527;DL;1,0
2721331263;381;1;1;42;11;dqx48fglv1l96cyrmjdod0xec;1;7,2;53,6;2024-09-15T23:45:54.393Z;2024-09-15T23:45:59Z;[{'id': 5216497765, 'qualifierId': 213, 'value': '0.66'}, {'id': 5216497757, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216497759, 'qualifierId': 140, 'value': '19.0'}, {'id': 5216497761, 'qualifierId': 141, 'value': '67.8'}, {'id': 5216497763, 'qualifierId': 212, 'value': '15.7'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;19,0;0,66;15,7;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;19,0;67,8;;;;;;;;0;42;11;Minnesota United II;2531;GK;1,0
2721331327;382;1;1;42;16;dqx48fglv1l96cyrmjdod0xec;1;20,0;71,2;2024-09-15T23:45:58.984Z;2024-09-15T23:46:06Z;[{'id': 5216498107, 'qualifierId': 140, 'value': '7.4'}, {'id': 5216498109, 'qualifierId': 141, 'value': '68.8'}, {'id': 5216498113, 'qualifierId': 213, 'value': '3.26'}, {'id': 5216498105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216498111, 'qualifierId': 212, 'value': '13.3'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;7,4;3,26;13,3;68,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;7,4;68,8;;;;;;;;0;42;16;Minnesota United II;2536;MC;1,0
2721331367;383;1;1;42;23;dqx48fglv1l96cyrmjdod0xec;1;14,4;69,4;2024-09-15T23:46:06.072Z;2024-09-15T23:46:11Z;[{'id': 5216498323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216498331, 'qualifierId': 213, 'value': '0.63'}, {'id': 5216498329, 'qualifierId': 212, 'value': '14.2'}, {'id': 5216498327, 'qualifierId': 141, 'value': '81.7'}, {'id': 5216498325, 'qualifierId': 140, 'value': '25.3'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;25,3;0,63;14,2;81,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;25,3;81,7;;;;;;;;0;42;23;Minnesota United II;2543;DC;1,0
2721331379;384;1;1;42;28;dqx48fglv1l96cyrmjdod0xec;0;28,5;73,9;2024-09-15T23:46:11.008Z;2024-09-15T23:46:13Z;[{'id': 5216498385, 'qualifierId': 155}, {'id': 5216498395, 'qualifierId': 213, 'value': '5.67'}, {'id': 5216498393, 'qualifierId': 212, 'value': '47.5'}, {'id': 5216498387, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216498397, 'qualifierId': 1}, {'id': 5216498389, 'qualifierId': 140, 'value': '65.6'}, {'id': 5216498391, 'qualifierId': 141, 'value': '34.0'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;65,6;5,67;47,5;34,0;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;65,6;34,0;;;;;;;;0;42;28;Minnesota United II;2548;MC;1,0
2721331383;355;8;1;42;30;1pc6sx2h4rp113ldkbp5d2xas;1;30,9;53,0;2024-09-15T23:46:13.191Z;2024-09-19T09:03:44Z;[{'id': 5216498403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216498409, 'qualifierId': 15}, {'id': 5222893009, 'qualifierId': 384}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;7afp0ecwfakomtj02uhv8g0k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;42;30;St. Louis City II;2550;DC;1,0
2721331399;356;49;1;42;32;1pc6sx2h4rp113ldkbp5d2xas;1;37,9;41,4;2024-09-15T23:46:15.397Z;2024-09-15T23:46:15Z;[];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;42;32;St. Louis City II;2552;DL;1,0
2721331413;357;50;1;42;33;1pc6sx2h4rp113ldkbp5d2xas;1;37,0;37,0;2024-09-15T23:46:16.798Z;2024-09-16T00:33:14Z;[{'id': 5216498511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216498705, 'qualifierId': 233, 'value': '385'}, {'id': 5216498513, 'qualifierId': 286}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Dispossessed;;;;;;;;;;;;;;;;;;;;;385,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;42;33;St. Louis City II;2553;DL;1,0
2721331433;385;7;1;42;33;dqx48fglv1l96cyrmjdod0xec;1;63,0;63,0;2024-09-15T23:46:16.799Z;2024-09-19T09:04:15Z;[{'id': 5222893219, 'qualifierId': 384}, {'id': 5216498655, 'qualifierId': 285}, {'id': 5216498653, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216498689, 'qualifierId': 233, 'value': '357'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;7afp0ecwfakomtj02uhv8g0k;Tackle;;;;;;;;;;;;;;;;;;;;;357,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;42;33;Minnesota United II;2553;FW;1,0
2721331443;386;49;1;42;36;dqx48fglv1l96cyrmjdod0xec;1;68,0;57,0;2024-09-15T23:46:19.313Z;2024-09-15T23:46:19Z;[];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;42;36;Minnesota United II;2556;AML;1,0
2721331463;387;1;1;42;37;dqx48fglv1l96cyrmjdod0xec;0;72,7;54,0;2024-09-15T23:46:20.704Z;2024-09-19T09:04:41Z;[{'id': 5216498817, 'qualifierId': 141, 'value': '53.8'}, {'id': 5216498815, 'qualifierId': 140, 'value': '75.5'}, {'id': 5216498821, 'qualifierId': 213, 'value': '6.24'}, {'id': 5216498819, 'qualifierId': 212, 'value': '2.9'}, {'id': 5216498813, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;75,5;6,24;2,9;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;75,5;53,8;;;;;;;;0;42;37;Minnesota United II;2557;AML;1,0
2722483491;860;61;1;42;38;1pc6sx2h4rp113ldkbp5d2xas;1;25,3;46,7;2024-09-15T23:46:20.980Z;2024-09-19T09:04:56Z;[{'id': 5222893465, 'qualifierId': 56, 'value': 'Back'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;7afp0ecwfakomtj02uhv8g0k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;42;38;St. Louis City II;2558;DC;1,0
2721331475;358;1;1;42;39;1pc6sx2h4rp113ldkbp5d2xas;1;19,7;41,0;2024-09-15T23:46:22.805Z;2024-09-15T23:46:24Z;[{'id': 5216498873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216498881, 'qualifierId': 213, 'value': '6.02'}, {'id': 5216498879, 'qualifierId': 212, 'value': '10.9'}, {'id': 5216498877, 'qualifierId': 141, 'value': '36.9'}, {'id': 5216498875, 'qualifierId': 140, 'value': '29.7'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;29,7;6,02;10,9;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;29,7;36,9;;;;;;;;0;42;39;St. Louis City II;2559;DR;1,0
2721331479;359;49;1;42;41;1pc6sx2h4rp113ldkbp5d2xas;1;29,0;35,5;2024-09-15T23:46:24.085Z;2024-09-15T23:46:24Z;[];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;42;41;St. Louis City II;2561;DL;1,0
2721331505;360;1;1;42;42;1pc6sx2h4rp113ldkbp5d2xas;1;29,2;34,4;2024-09-15T23:46:25.277Z;2024-09-15T23:46:27Z;[{'id': 5216499015, 'qualifierId': 140, 'value': '31.0'}, {'id': 5216499013, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216499019, 'qualifierId': 212, 'value': '12.7'}, {'id': 5216499021, 'qualifierId': 213, 'value': '4.86'}, {'id': 5216499017, 'qualifierId': 141, 'value': '16.0'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;31,0;4,86;12,7;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;31,0;16,0;;;;;;;;0;42;42;St. Louis City II;2562;DL;1,0
2721331553;361;1;1;42;44;1pc6sx2h4rp113ldkbp5d2xas;1;30,7;15,6;2024-09-15T23:46:27.068Z;2024-09-15T23:46:32Z;[{'id': 5216499273, 'qualifierId': 141, 'value': '29.7'}, {'id': 5216499275, 'qualifierId': 212, 'value': '21.6'}, {'id': 5216499277, 'qualifierId': 213, 'value': '0.46'}, {'id': 5216499271, 'qualifierId': 140, 'value': '49.1'}, {'id': 5216499269, 'qualifierId': 56, 'value': 'Back'}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;49,1;0,46;21,6;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;49,1;29,7;;;;;;;;0;42;44;St. Louis City II;2564;DR;1,0
2721331559;362;3;1;42;49;1pc6sx2h4rp113ldkbp5d2xas;0;64,1;25,8;2024-09-15T23:46:32.477Z;2024-09-19T09:05:24Z;[{'id': 5216499301, 'qualifierId': 211}, {'id': 5216499299, 'qualifierId': 286}, {'id': 5222893607, 'qualifierId': 465}, {'id': 5216499297, 'qualifierId': 56, 'value': 'Center'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;7afp0ecwfakomtj02uhv8g0k;Take On;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;42;49;St. Louis City II;2569;MC;1,0
2721331629;388;12;1;42;52;dqx48fglv1l96cyrmjdod0xec;1;12,5;76,6;2024-09-15T23:46:35.328Z;2024-09-15T23:46:40Z;[{'id': 5216499555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216499557, 'qualifierId': 140, 'value': '1.5'}, {'id': 5216499561, 'qualifierId': 212, 'value': '11.9'}, {'id': 5216499563, 'qualifierId': 213, 'value': '3.38'}, {'id': 5216499559, 'qualifierId': 141, 'value': '72.4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;7afp0ecwfakomtj02uhv8g0k;Clearance;;;;;;;;;;;;1,5;3,38;11,9;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;1,5;72,4;;;;;;;;0;42;52;Minnesota United II;2572;MC;1,0
2721331601;363;1;1;42;53;1pc6sx2h4rp113ldkbp5d2xas;0;97,4;28,2;2024-09-15T23:46:36.861Z;2024-09-15T23:46:38Z;[{'id': 5216499457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216499465, 'qualifierId': 213, 'value': '1.85'}, {'id': 5216499459, 'qualifierId': 140, 'value': '94.0'}, {'id': 5216499455, 'qualifierId': 155}, {'id': 5216499461, 'qualifierId': 141, 'value': '46.6'}, {'id': 5216499463, 'qualifierId': 212, 'value': '13.0'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;94,0;1,85;13,0;46,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;94,0;46,6;;;;;;;;0;42;53;St. Louis City II;2573;MR;1,0
2721331635;389;52;1;42;57;dqx48fglv1l96cyrmjdod0xec;1;3,7;50,1;2024-09-15T23:46:40.624Z;2024-09-19T09:05:43Z;[{'id': 5222893775, 'qualifierId': 377}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;7afp0ecwfakomtj02uhv8g0k;Keeper pick-up;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;42;57;Minnesota United II;2577;GK;1,0
