id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_TakeOnOvertake;value_Chipped;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_TouchTypePass;value_OutOfPlay;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_Assist;value_GkX;value_Assisted;value_GkY;value_BoxLeft;value_GoalmouthY;value_CloseHigh;value_RegularPlay;value_IndividualPlay;value_RelatedEventId;value_GoalmouthZ;value_NotVisible;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_SwitchOfPlay;value_ThroughBall;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_OutOfBoxCentre;value_SetPiece;value_HighLeft;value_LeftFooted;value_OutSwinger;value_IntentionalAssist;value_LowRight;value_BlockedX;value_Blocked;value_BoxCentre;value_BlockedY;value_DefBlock;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_Straight;value_FloatedCross;value_Left;value_Right;value_CornerTaken;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveLeft;value_LowLeft;value_FirstTouch;value_Hands;value_Diving;value_MediumGkIntervention;value_ParriedSafe;value_FlickOn;value_FastBreak;value_GoalShotGameClock;value_Volley;value_HighCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_1On1;value_KeeperTouched;value_BigChance;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_LowCentre;value_Feet;value_Sliding;value_AerialFoul;value_High;value_OtherBodyPart;value_MisHit;value_Standing;value_Collected;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_TacticalFoul;value_Scored;value_Strong;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_DrivenCross;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_Saved;value_BlockedClearance;value_HighGkIntervention;value_HighRight;value_FromCorner;value_ParriedDanger;value_FollowsShotRebound;value_PullBack;value_HighClaim;value_CaptainChange;value_FoulAndAbusiveLanguage;value_RedCard;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704455583;226;1;1;20;31;bd0378yx50xpdcgwkt9p9bmz8;1;64,2;95,9;2024-07-28T22:25:16.936Z;2024-07-28T22:25:20Z;[{'id': 5123670373, 'qualifierId': 140, 'value': '67.5'}, {'id': 5123670371, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123670375, 'qualifierId': 141, 'value': '84.2'}, {'id': 5123670379, 'qualifierId': 213, 'value': '5.12'}, {'id': 5123670377, 'qualifierId': 212, 'value': '8.7'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,12;8,7;84,2;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,5;84,2;;;;;;;;0;20;31;Chicago Fire II;1231;DML;1,0
2704455607;227;1;1;20;34;bd0378yx50xpdcgwkt9p9bmz8;1;69,1;70,2;2024-07-28T22:25:19.912Z;2024-07-28T22:25:22Z;[{'id': 5123670495, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123670501, 'qualifierId': 212, 'value': '7.3'}, {'id': 5123670499, 'qualifierId': 141, 'value': '62.1'}, {'id': 5123670497, 'qualifierId': 140, 'value': '73.6'}, {'id': 5123670503, 'qualifierId': 213, 'value': '5.42'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,42;7,3;62,1;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;73,6;62,1;;;;;;;;0;20;34;Chicago Fire II;1234;DMC;1,0
2704455615;228;50;1;20;36;bd0378yx50xpdcgwkt9p9bmz8;1;69,6;62,0;2024-07-28T22:25:22.040Z;2024-07-28T22:25:23Z;[{'id': 5123670547, 'qualifierId': 286}, {'id': 5123670545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123670639, 'qualifierId': 233, 'value': '190'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;ebqw8pto71arzdc41se317ifo;Dispossessed;;;;;;;;;;;;;;;;;;190,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;20;36;Chicago Fire II;1236;AMC;1,0
2704455633;190;7;1;20;36;8o8m08he36u0j4w08aj2iodn8;1;30,4;38,0;2024-07-28T22:25:22.041Z;2024-07-31T07:16:46Z;[{'id': 5123670621, 'qualifierId': 285}, {'id': 5125892507, 'qualifierId': 385}, {'id': 5123670619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123670631, 'qualifierId': 233, 'value': '228'}];eb1bh0esx3nfsaxq4xx9zj7ys;C. Norkett;;;ebqw8pto71arzdc41se317ifo;Tackle;;;;;;;;;;;;;;;;;;228,0;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;20;36;Cincinnati II;1236;DC;1,0
2704455691;191;1;1;20;40;8o8m08he36u0j4w08aj2iodn8;0;24,3;33,0;2024-07-28T22:25:25.554Z;2024-07-28T22:34:47Z;[{'id': 5123670917, 'qualifierId': 212, 'value': '9.6'}, {'id': 5123670919, 'qualifierId': 213, 'value': '0.09'}, {'id': 5123672131, 'qualifierId': 155}, {'id': 5123670913, 'qualifierId': 140, 'value': '33.4'}, {'id': 5123670915, 'qualifierId': 141, 'value': '34.3'}, {'id': 5123670911, 'qualifierId': 56, 'value': 'Back'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,09;9,6;34,3;33,4;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;33,4;34,3;;;;;;;;0;20;40;Cincinnati II;1240;DC;1,0
2704455707;229;1;1;20;41;bd0378yx50xpdcgwkt9p9bmz8;1;63,4;76,6;2024-07-28T22:25:26.313Z;2024-07-28T22:25:30Z;[{'id': 5123671011, 'qualifierId': 212, 'value': '14.5'}, {'id': 5123671009, 'qualifierId': 141, 'value': '93.2'}, {'id': 5123671007, 'qualifierId': 140, 'value': '72.0'}, {'id': 5123671005, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123671013, 'qualifierId': 213, 'value': '0.90'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,9;14,5;93,2;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;72,0;93,2;;;;;;;;0;20;41;Chicago Fire II;1241;DMC;1,0
2704455729;230;1;1;20;44;bd0378yx50xpdcgwkt9p9bmz8;1;72,0;93,2;2024-07-28T22:25:29.944Z;2024-07-28T22:25:33Z;[{'id': 5123671155, 'qualifierId': 213, 'value': '3.32'}, {'id': 5123671151, 'qualifierId': 141, 'value': '90.9'}, {'id': 5123671153, 'qualifierId': 212, 'value': '9.1'}, {'id': 5123671147, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123671149, 'qualifierId': 140, 'value': '63.5'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;3,32;9,1;90,9;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;63,5;90,9;;;;;;;;0;20;44;Chicago Fire II;1244;FW;1,0
2704455753;231;1;1;20;48;bd0378yx50xpdcgwkt9p9bmz8;1;63,0;88,7;2024-07-28T22:25:33.528Z;2024-07-28T22:25:37Z;[{'id': 5123671303, 'qualifierId': 1}, {'id': 5123671299, 'qualifierId': 212, 'value': '32.2'}, {'id': 5123671297, 'qualifierId': 141, 'value': '53.3'}, {'id': 5123671289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123671293, 'qualifierId': 140, 'value': '42.6'}, {'id': 5123671301, 'qualifierId': 213, 'value': '3.99'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;3,99;32,2;53,3;42,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;42,6;53,3;;;;;;;;0;20;48;Chicago Fire II;1248;DMC;1,0
2704455771;232;1;1;20;52;bd0378yx50xpdcgwkt9p9bmz8;1;42,6;53,3;2024-07-28T22:25:37.304Z;2024-07-28T22:25:39Z;[{'id': 5123671415, 'qualifierId': 140, 'value': '50.9'}, {'id': 5123671413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123671419, 'qualifierId': 212, 'value': '10.0'}, {'id': 5123671417, 'qualifierId': 141, 'value': '46.0'}, {'id': 5123671421, 'qualifierId': 213, 'value': '5.77'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,77;10,0;46,0;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;50,9;46,0;;;;;;;;0;20;52;Chicago Fire II;1252;DC;1,0
2704455779;233;1;1;20;54;bd0378yx50xpdcgwkt9p9bmz8;1;50,9;46,0;2024-07-28T22:25:39.321Z;2024-07-28T22:25:40Z;[{'id': 5123671471, 'qualifierId': 212, 'value': '11.2'}, {'id': 5123671465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123671473, 'qualifierId': 213, 'value': '2.22'}, {'id': 5123671467, 'qualifierId': 140, 'value': '44.4'}, {'id': 5123671469, 'qualifierId': 141, 'value': '59.1'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,22;11,2;59,1;44,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;44,4;59,1;;;;;;;;0;20;54;Chicago Fire II;1254;DMC;1,0
2704455803;234;1;1;20;55;bd0378yx50xpdcgwkt9p9bmz8;1;44,4;59,1;2024-07-28T22:25:40.152Z;2024-07-28T22:25:43Z;[{'id': 5123671583, 'qualifierId': 212, 'value': '24.5'}, {'id': 5123671585, 'qualifierId': 213, 'value': '1.25'}, {'id': 5123671581, 'qualifierId': 141, 'value': '93.2'}, {'id': 5123671579, 'qualifierId': 140, 'value': '51.8'}, {'id': 5123671577, 'qualifierId': 56, 'value': 'Left'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,25;24,5;93,2;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;51,8;93,2;;;;;;;;0;20;55;Chicago Fire II;1255;DC;1,0
2704455833;235;1;1;20;57;bd0378yx50xpdcgwkt9p9bmz8;1;53,0;93,0;2024-07-28T22:25:42.920Z;2024-07-28T22:25:46Z;[{'id': 5123671731, 'qualifierId': 141, 'value': '97.5'}, {'id': 5123671735, 'qualifierId': 213, 'value': '0.34'}, {'id': 5123671733, 'qualifierId': 212, 'value': '9.1'}, {'id': 5123671729, 'qualifierId': 140, 'value': '61.2'}, {'id': 5123671727, 'qualifierId': 56, 'value': 'Left'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,34;9,1;97,5;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;61,2;97,5;;;;;;;;0;20;57;Chicago Fire II;1257;DC;1,0
2704455855;236;1;1;21;1;bd0378yx50xpdcgwkt9p9bmz8;1;57,7;93,6;2024-07-28T22:25:46.489Z;2024-07-31T07:18:08Z;[{'id': 5123671897, 'qualifierId': 213, 'value': '3.32'}, {'id': 5123671889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123671893, 'qualifierId': 141, 'value': '87.4'}, {'id': 5123671891, 'qualifierId': 140, 'value': '35.8'}, {'id': 5123671895, 'qualifierId': 212, 'value': '23.4'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;3,32;23,4;87,4;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;35,8;87,4;;;;;;;;0;21;1;Chicago Fire II;1261;DML;1,0
2704455883;237;1;1;21;4;bd0378yx50xpdcgwkt9p9bmz8;1;36,5;85,9;2024-07-28T22:25:49.368Z;2024-07-28T22:25:53Z;[{'id': 5123672033, 'qualifierId': 140, 'value': '32.8'}, {'id': 5123672035, 'qualifierId': 141, 'value': '65.8'}, {'id': 5123672031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123672037, 'qualifierId': 212, 'value': '14.2'}, {'id': 5123672039, 'qualifierId': 213, 'value': '4.44'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,44;14,2;65,8;32,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;32,8;65,8;;;;;;;;0;21;4;Chicago Fire II;1264;DC;1,0
2704455915;238;1;1;21;8;bd0378yx50xpdcgwkt9p9bmz8;1;33,9;61,5;2024-07-28T22:25:53.401Z;2024-07-28T22:26:01Z;[{'id': 5123672239, 'qualifierId': 140, 'value': '97.5'}, {'id': 5123672247, 'qualifierId': 212, 'value': '76.1'}, {'id': 5123672243, 'qualifierId': 141, 'value': '7.9'}, {'id': 5123672235, 'qualifierId': 56, 'value': 'Right'}, {'id': 5123672233, 'qualifierId': 155}, {'id': 5123672255, 'qualifierId': 1}, {'id': 5123672251, 'qualifierId': 213, 'value': '5.78'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,78;76,1;7,9;97,5;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;97,5;7,9;;;;;;;;0;21;8;Chicago Fire II;1268;DC;1,0
2704455941;239;1;1;21;16;bd0378yx50xpdcgwkt9p9bmz8;1;96,7;12,0;2024-07-28T22:26:01.368Z;2024-07-28T22:26:05Z;[{'id': 5123672397, 'qualifierId': 213, 'value': '2.37'}, {'id': 5123672391, 'qualifierId': 140, 'value': '85.7'}, {'id': 5123672395, 'qualifierId': 212, 'value': '16.1'}, {'id': 5123672393, 'qualifierId': 141, 'value': '28.5'}, {'id': 5123672389, 'qualifierId': 56, 'value': 'Center'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,37;16,1;28,5;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;85,7;28,5;;;;;;;;0;21;16;Chicago Fire II;1276;DMR;1,0
2704455943;240;61;1;21;20;bd0378yx50xpdcgwkt9p9bmz8;0;85,5;30,6;2024-07-28T22:26:05.402Z;2024-07-28T22:26:05Z;[{'id': 5123672401, 'qualifierId': 56, 'value': 'Center'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;ebqw8pto71arzdc41se317ifo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;21;20;Chicago Fire II;1280;AMC;1,0
2704455961;192;12;1;21;21;8o8m08he36u0j4w08aj2iodn8;1;16,0;63,6;2024-07-28T22:26:06.242Z;2024-07-28T22:26:08Z;[{'id': 5123672493, 'qualifierId': 141, 'value': '62.6'}, {'id': 5123672489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123672497, 'qualifierId': 213, 'value': '6.21'}, {'id': 5123672495, 'qualifierId': 212, 'value': '8.8'}, {'id': 5123672491, 'qualifierId': 140, 'value': '24.4'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ebqw8pto71arzdc41se317ifo;Clearance;;;;;;;;;;;6,21;8,8;62,6;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,4;62,6;;;;;;;;0;21;21;Cincinnati II;1281;MC;1,0
2704455963;241;15;1;21;22;bd0378yx50xpdcgwkt9p9bmz8;1;78,5;39,7;2024-07-28T22:26:07.064Z;2024-08-01T09:08:05Z;[{'id': 5123672879, 'qualifierId': 458}, {'id': 5127057851, 'qualifierId': 120}, {'id': 5127057853, 'qualifierId': 76}, {'id': 5123672505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123672761, 'qualifierId': 20}, {'id': 5123672871, 'qualifierId': 102, 'value': '54.3'}, {'id': 5123672873, 'qualifierId': 103, 'value': '13.9'}, {'id': 5123672877, 'qualifierId': 328}, {'id': 5123672503, 'qualifierId': 18}, {'id': 5123672927, 'qualifierId': 233, 'value': '193'}, {'id': 5123672501, 'qualifierId': 22}, {'id': 5123672875, 'qualifierId': 215}, {'id': 5123672881, 'qualifierId': 146, 'value': '98.0'}, {'id': 5123672883, 'qualifierId': 147, 'value': '48.6'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;ebqw8pto71arzdc41se317ifo;Attempt Saved;;;;;;;;;;;;;;;;;;193,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;54,3;;1,0;1,0;;13,9;;;;;;;;;;;;1,0;;;;;;;98,0;;;48,6;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;98,0;48,6;54,3;13.9;;;;0;21;22;Chicago Fire II;1282;DMC;1,0
2704455965;193;10;1;21;22;8o8m08he36u0j4w08aj2iodn8;1;2,7;49,3;2024-07-28T22:26:07.164Z;2024-07-31T07:19:23Z;[{'id': 5123672529, 'qualifierId': 182}, {'id': 5123672531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123672899, 'qualifierId': 179}, {'id': 5123672935, 'qualifierId': 233, 'value': '241'}, {'id': 5125892935, 'qualifierId': 377}, {'id': 5123672523, 'qualifierId': 173}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;ebqw8pto71arzdc41se317ifo;Save;;;;;;;;;;;;;;;;;;241,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;21;22;Cincinnati II;1282;GK;1,0
2704851337;820;56;1;21;25;bd0378yx50xpdcgwkt9p9bmz8;1;92,6;93,4;2024-07-28T22:26:10.593Z;2024-07-31T07:19:50Z;[{'id': 5125892997, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;ebqw8pto71arzdc41se317ifo;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;21;25;Chicago Fire II;1285;DML;1,0
2704455991;194;5;1;21;27;8o8m08he36u0j4w08aj2iodn8;0;8,4;-1,5;2024-07-28T22:26:12.266Z;2024-07-28T22:33:59Z;[{'id': 5123672723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123672791, 'qualifierId': 233, 'value': '242'}, {'id': 5123672725, 'qualifierId': 347}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;ebqw8pto71arzdc41se317ifo;Out;;;;;;;;;;;;;;;;;;242,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;21;27;Cincinnati II;1287;DMR;1,0
2704455989;242;5;1;21;27;bd0378yx50xpdcgwkt9p9bmz8;1;91,6;101,5;2024-07-28T22:26:12.266Z;2024-07-28T22:26:15Z;[{'id': 5123672771, 'qualifierId': 233, 'value': '194'}, {'id': 5123672715, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123672717, 'qualifierId': 347}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;ebqw8pto71arzdc41se317ifo;Out;;;;;;;;;;;;;;;;;;194,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;21;27;Chicago Fire II;1287;DMC;1,0
