id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Assist;value_GkY;value_BoxRight;value_Assisted;value_GoalmouthY;value_Right;value_RightFooted;value_RelatedEventId;value_GkX;value_RegularPlay;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_Chipped;value_AerialFoul;value_IntendedTackleTarget;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_Shove/Push;value_OutOfPlay;value_High;value_HighLeft;value_BlockedX;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Standing;value_Hands;value_ParriedDanger;value_KeeperThrow;value_DeletedEventType;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_KeeperTouched;value_SixYardBlocked;value_LowLeft;value_Blocked;value_NotAssisted;value_BoxDeepRight;value_DefBlock;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LayOff;value_ShirtPull/Holding;value_GkHoof;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Head;value_SwitchOfPlay;value_Volley;value_HighRight;value_FirstTouch;value_BlockedCross;value_OutSwinger;value_NotRetreating;value_LeftFooted;value_OutOfBoxCentre;value_CloseLeft;value_SetPiece;value_TacticalFoul;value_TempMissNotPassedGoalLine;value_PlayersCaughtOffside;value_Indirect;value_Diving;value_ParriedSafe;value_HighCentre;value_Collected;value_LowCentre;value_Minutes;value_Overrun;value_CloseRight;value_SwerveLeft;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_EndType;value_Tactical;value_OverhitCross;value_HitWoodwork;value_HitRightPost;value_GkKickFromHands;value_PullBack;value_Handball;value_FromCorner;value_HighClaim;value_SmallBoxRight;value_35Right;value_FreeKick;value_TimeWasting;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677133141;768;1;2;90;37;2nnef9tr9g7m2s6n873qif95g;0;29,1;82,4;2024-04-23T00:55:05.987Z;2024-04-23T00:55:06Z;[{'id': 4974148927, 'qualifierId': 141, 'value': '71.4'}, {'id': 4974148923, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974148931, 'qualifierId': 213, 'value': '6.08'}, {'id': 4974148929, 'qualifierId': 212, 'value': '36.9'}, {'id': 4974148925, 'qualifierId': 140, 'value': '63.5'}, {'id': 4974148933, 'qualifierId': 1}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;36,9;63,5;;6,08;71,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,5;71,4;;;;;;;;0;90;37;Chicago Fire II;5437;DC;1,0
2677133151;831;49;2;90;42;8o8m08he36u0j4w08aj2iodn8;1;39,6;24,7;2024-04-23T00:55:11.313Z;2024-04-23T00:55:11Z;[];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;90;42;Carolina Core;5442;Sub;1,0
2677133159;832;1;2;90;43;8o8m08he36u0j4w08aj2iodn8;1;39,6;24,7;2024-04-23T00:55:11.391Z;2024-04-23T00:55:12Z;[{'id': 4974148999, 'qualifierId': 141, 'value': '5.9'}, {'id': 4974148995, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974149003, 'qualifierId': 213, 'value': '5.69'}, {'id': 4974148997, 'qualifierId': 140, 'value': '57.8'}, {'id': 4974149001, 'qualifierId': 212, 'value': '23.0'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;23,0;57,8;;5,69;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;57,8;5,9;;;;;;;;0;90;43;Carolina Core;5443;Sub;1,0
2677133161;833;1;2;90;44;8o8m08he36u0j4w08aj2iodn8;1;57,8;5,8;2024-04-23T00:55:12.654Z;2024-04-23T00:55:14Z;[{'id': 4974149013, 'qualifierId': 212, 'value': '6.3'}, {'id': 4974149007, 'qualifierId': 56, 'value': 'Right'}, {'id': 4974149011, 'qualifierId': 141, 'value': '13.8'}, {'id': 4974149015, 'qualifierId': 213, 'value': '2.11'}, {'id': 4974149009, 'qualifierId': 140, 'value': '54.7'}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;6,3;54,7;;2,11;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;54,7;13,8;;;;;;;;0;90;44;Carolina Core;5444;Sub;1,0
2677133163;834;1;2;90;46;8o8m08he36u0j4w08aj2iodn8;1;57,7;7,6;2024-04-23T00:55:14.478Z;2024-04-23T00:55:16Z;[{'id': 4974149019, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149021, 'qualifierId': 140, 'value': '65.5'}, {'id': 4974149025, 'qualifierId': 212, 'value': '14.5'}, {'id': 4974149023, 'qualifierId': 141, 'value': '25.2'}, {'id': 4974149027, 'qualifierId': 213, 'value': '0.97'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;14,5;65,5;;0,97;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;65,5;25,2;;;;;;;;0;90;46;Carolina Core;5446;Sub;1,0
2677133167;835;1;2;90;48;8o8m08he36u0j4w08aj2iodn8;0;65,4;25,2;2024-04-23T00:55:16.624Z;2024-04-23T00:55:17Z;[{'id': 4974149051, 'qualifierId': 286}, {'id': 4974149037, 'qualifierId': 140, 'value': '68.7'}, {'id': 4974149045, 'qualifierId': 236}, {'id': 4974149039, 'qualifierId': 141, 'value': '21.6'}, {'id': 4974149047, 'qualifierId': 233, 'value': '769'}, {'id': 4974149043, 'qualifierId': 213, 'value': '5.67'}, {'id': 4974149035, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149041, 'qualifierId': 212, 'value': '4.2'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;4,2;68,7;;5,67;21,6;;;;;1,0;769,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;68,7;21,6;;;;;;;;0;90;48;Carolina Core;5448;AMC;1,0
2677133165;769;74;2;90;48;2nnef9tr9g7m2s6n873qif95g;1;36,5;74,2;2024-04-23T00:55:16.625Z;2024-04-23T00:55:18Z;[{'id': 4974149031, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149033, 'qualifierId': 285}, {'id': 4974149055, 'qualifierId': 233, 'value': '835'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;c9px4ywqxj5qmstxcun9dkx78;Blocked Pass;;;;;;;;;;;;;;;;;;;;835,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;90;48;Chicago Fire II;5448;DL;1,0
2677133169;770;1;2;90;49;2nnef9tr9g7m2s6n873qif95g;0;42,2;96,8;2024-04-23T00:55:18.180Z;2024-04-23T00:55:19Z;[{'id': 4974149057, 'qualifierId': 3}, {'id': 4974149065, 'qualifierId': 212, 'value': '12.5'}, {'id': 4974149061, 'qualifierId': 140, 'value': '38.5'}, {'id': 4974149059, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149067, 'qualifierId': 213, 'value': '4.40'}, {'id': 4974149063, 'qualifierId': 141, 'value': '79.4'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;12,5;38,5;;4,4;79,4;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;38,5;79,4;;;;;;;;0;90;49;Chicago Fire II;5449;Sub;1,0
2677133171;836;61;2;90;52;8o8m08he36u0j4w08aj2iodn8;0;68,7;21,6;2024-04-23T00:55:20.879Z;2024-04-23T00:55:20Z;[{'id': 4974149069, 'qualifierId': 56, 'value': 'Center'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c9px4ywqxj5qmstxcun9dkx78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;90;52;Carolina Core;5452;AMC;1,0
2677133175;771;49;2;90;55;2nnef9tr9g7m2s6n873qif95g;1;37,5;80,3;2024-04-23T00:55:24.309Z;2024-04-23T00:55:24Z;[];1nnd0b4qwlni7tqot2n2st4yy;O. Cisneros;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;90;55;Chicago Fire II;5455;Sub;1,0
2677133181;772;1;2;90;56;2nnef9tr9g7m2s6n873qif95g;1;37,4;80,3;2024-04-23T00:55:25.173Z;2024-04-23T00:55:31Z;[{'id': 4974149113, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149117, 'qualifierId': 141, 'value': '5.2'}, {'id': 4974149123, 'qualifierId': 1}, {'id': 4974149111, 'qualifierId': 196}, {'id': 4974149121, 'qualifierId': 213, 'value': '4.70'}, {'id': 4974149119, 'qualifierId': 212, 'value': '51.1'}, {'id': 4974149109, 'qualifierId': 155}, {'id': 4974149115, 'qualifierId': 140, 'value': '36.6'}];1nnd0b4qwlni7tqot2n2st4yy;O. Cisneros;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;51,1;36,6;;4,7;5,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;36,6;5,2;;;;;;;;0;90;56;Chicago Fire II;5456;Sub;1,0
2677133183;773;1;2;91;3;2nnef9tr9g7m2s6n873qif95g;0;40,7;4,4;2024-04-23T00:55:31.651Z;2024-04-23T00:55:32Z;[{'id': 4974149131, 'qualifierId': 141, 'value': '37.1'}, {'id': 4974149127, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149133, 'qualifierId': 212, 'value': '33.1'}, {'id': 4974149129, 'qualifierId': 140, 'value': '64.1'}, {'id': 4974149137, 'qualifierId': 1}, {'id': 4974149135, 'qualifierId': 213, 'value': '0.74'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;33,1;64,1;;0,74;37,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;64,1;37,1;;;;;;;;0;91;3;Chicago Fire II;5463;Sub;1,0
2677133187;837;49;2;91;5;8o8m08he36u0j4w08aj2iodn8;1;35,9;65,5;2024-04-23T00:55:33.695Z;2024-04-23T00:55:33Z;[];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;91;5;Carolina Core;5465;DMC;1,0
2677133189;838;1;2;91;5;8o8m08he36u0j4w08aj2iodn8;0;35,9;65,5;2024-04-23T00:55:33.855Z;2024-04-23T00:55:34Z;[{'id': 4974149151, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149155, 'qualifierId': 141, 'value': '81.2'}, {'id': 4974149159, 'qualifierId': 213, 'value': '1.14'}, {'id': 4974149153, 'qualifierId': 140, 'value': '40.6'}, {'id': 4974149157, 'qualifierId': 212, 'value': '11.8'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;11,8;40,6;;1,14;81,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;40,6;81,2;;;;;;;;0;91;5;Carolina Core;5465;DMC;1,0
2677133191;774;1;2;91;7;2nnef9tr9g7m2s6n873qif95g;1;63,6;24,4;2024-04-23T00:55:35.587Z;2024-04-23T00:55:37Z;[{'id': 4974149171, 'qualifierId': 213, 'value': '1.18'}, {'id': 4974149165, 'qualifierId': 140, 'value': '65.7'}, {'id': 4974149163, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149167, 'qualifierId': 141, 'value': '32.2'}, {'id': 4974149161, 'qualifierId': 3}, {'id': 4974149169, 'qualifierId': 212, 'value': '5.7'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;5,7;65,7;;1,18;32,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;65,7;32,2;;;;;;;;0;91;7;Chicago Fire II;5467;AMR;1,0
2677133193;775;49;2;91;8;2nnef9tr9g7m2s6n873qif95g;1;65,7;32,2;2024-04-23T00:55:37.062Z;2024-04-23T00:55:37Z;[];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;91;8;Chicago Fire II;5468;MC;1,0
2677133199;776;4;2;91;9;2nnef9tr9g7m2s6n873qif95g;1;66,6;34,1;2024-04-23T00:55:37.596Z;2024-04-23T00:55:38Z;[{'id': 4974149195, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149213, 'qualifierId': 233, 'value': '839'}, {'id': 4974149199, 'qualifierId': 265}, {'id': 4974149191, 'qualifierId': 13}, {'id': 4974149197, 'qualifierId': 152}, {'id': 4974149201, 'qualifierId': 286}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;1,0;839,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;91;9;Chicago Fire II;5469;MC;1,0
2677133197;839;4;2;91;9;8o8m08he36u0j4w08aj2iodn8;0;33,4;65,9;2024-04-23T00:55:37.597Z;2024-04-23T00:55:43Z;[{'id': 4974149217, 'qualifierId': 233, 'value': '776'}, {'id': 4974149211, 'qualifierId': 285}, {'id': 4974149205, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149203, 'qualifierId': 13}, {'id': 4974149207, 'qualifierId': 152}, {'id': 4974149255, 'qualifierId': 55, 'value': '840'}, {'id': 4974149209, 'qualifierId': 265}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;;776,0;1,0;;;;;;;;840,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;840,0;a8t1jn05xxxccikegk8fdaiok;;0;91;9;Carolina Core;5469;Sub;1,0
2677133201;840;17;2;91;11;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-04-23T00:55:39.917Z;2024-04-23T00:55:42Z;[{'id': 4974149245, 'qualifierId': 392}, {'id': 4974149249, 'qualifierId': 55, 'value': '839'}, {'id': 4974149243, 'qualifierId': 31}, {'id': 4974149247, 'qualifierId': 13, 'value': '243'}];a8t1jn05xxxccikegk8fdaiok;R. Blake;;;c9px4ywqxj5qmstxcun9dkx78;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;839,0;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;839,0;a8t1jn05xxxccikegk8fdaiok;;0;91;11;Carolina Core;5471;Sub;1,0
2677133235;777;1;2;91;47;2nnef9tr9g7m2s6n873qif95g;0;63,5;26,8;2024-04-23T00:56:15.541Z;2024-04-23T01:21:12Z;[{'id': 4974149447, 'qualifierId': 1}, {'id': 4974149443, 'qualifierId': 212, 'value': '47.5'}, {'id': 4974149435, 'qualifierId': 152}, {'id': 4974149441, 'qualifierId': 141, 'value': '66.0'}, {'id': 4974149433, 'qualifierId': 155}, {'id': 4974149437, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149429, 'qualifierId': 2}, {'id': 4974149431, 'qualifierId': 5}, {'id': 4974149445, 'qualifierId': 213, 'value': '0.60'}, {'id': 4974149439, 'qualifierId': 140, 'value': '100.0'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;47,5;100,0;;0,6;66,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;100,0;66,0;;;;;;;;0;91;47;Chicago Fire II;5507;MC;1,0
2677133237;778;5;2;91;49;2nnef9tr9g7m2s6n873qif95g;0;100,6;75,4;2024-04-23T00:56:17.498Z;2024-04-23T01:13:24Z;[{'id': 4974149449, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974155835, 'qualifierId': 233, 'value': '841'}, {'id': 4974149451, 'qualifierId': 346}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;841,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;91;49;Chicago Fire II;5509;MC;1,0
2677133239;841;5;2;91;49;8o8m08he36u0j4w08aj2iodn8;1;-0,6;24,6;2024-04-23T00:56:17.498Z;2024-04-23T01:13:24Z;[{'id': 4974149453, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974155829, 'qualifierId': 233, 'value': '778'}, {'id': 4974149455, 'qualifierId': 346}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;778,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;91;49;Carolina Core;5509;GK;1,0
2677133257;844;1;2;92;17;8o8m08he36u0j4w08aj2iodn8;0;3,8;43,6;2024-04-23T00:56:46.350Z;2024-04-23T00:56:50Z;[{'id': 4974149585, 'qualifierId': 140, 'value': '64.0'}, {'id': 4974149591, 'qualifierId': 213, 'value': '6.24'}, {'id': 4974149597, 'qualifierId': 74}, {'id': 4974149593, 'qualifierId': 1}, {'id': 4974149589, 'qualifierId': 212, 'value': '63.3'}, {'id': 4974149581, 'qualifierId': 124}, {'id': 4974149587, 'qualifierId': 141, 'value': '39.5'}, {'id': 4974149583, 'qualifierId': 56, 'value': 'Center'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;63,3;64,0;;6,24;39,5;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;64,0;39,5;;;;;;;;0;92;17;Carolina Core;5537;GK;1,0
2677133255;779;44;2;92;20;2nnef9tr9g7m2s6n873qif95g;1;37,9;57,2;2024-04-23T00:56:49.011Z;2024-04-23T00:56:51Z;[{'id': 4974149577, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149617, 'qualifierId': 233, 'value': '845'}, {'id': 4974149579, 'qualifierId': 285}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Aerial;;;;;;;;;;;;;;;;;;;;845,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;92;20;Chicago Fire II;5540;MC;1,0
2677133261;845;44;2;92;20;8o8m08he36u0j4w08aj2iodn8;0;62,1;42,8;2024-04-23T00:56:49.012Z;2024-04-23T01:02:04Z;[{'id': 4974149611, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974149621, 'qualifierId': 233, 'value': '779'}, {'id': 4974149613, 'qualifierId': 286}];1x9uiwhoqu3qumt0urv5trlec;G. Granda;;;c9px4ywqxj5qmstxcun9dkx78;Aerial;;;;;;;;;;;;;;;;;;;1,0;779,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;92;20;Carolina Core;5540;Sub;1,0
2677133259;780;1;2;92;21;2nnef9tr9g7m2s6n873qif95g;0;39,8;54,0;2024-04-23T00:56:49.571Z;2024-04-23T00:56:50Z;[{'id': 4974149603, 'qualifierId': 140, 'value': '41.9'}, {'id': 4974149607, 'qualifierId': 212, 'value': '2.9'}, {'id': 4974149601, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974149599, 'qualifierId': 3}, {'id': 4974149605, 'qualifierId': 141, 'value': '56.7'}, {'id': 4974149609, 'qualifierId': 213, 'value': '0.69'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;2,9;41,9;;0,69;56,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;41,9;56,7;;;;;;;;0;92;21;Chicago Fire II;5541;MC;1,0
