id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_FlickOn;value_Chipped;value_IntendedTackleTarget;value_Cross;value_LayOff;value_SwitchOfPlay;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Assist;value_RegularPlay;value_RelatedEventId;value_LowCentre;value_IndividualPlay;value_BlockedY;value_GoalmouthZ;value_Assisted;value_RightFooted;value_GoalmouthY;value_BlockedX;value_OutOfBoxCentre;value_Hands;value_Standing;value_Collected;value_NotVisible;value_KeeperThrow;value_BlockedPass;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_AttemptedTackle;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_Head;value_DeletedEventType;value_NotAssisted;value_LeftFooted;value_GkY;value_Blocked;value_GkX;value_DefBlock;value_IntentionalAssist;value_HighRight;value_FirstTouch;value_BoxCentre;value_FastBreak;value_Left;value_BoxRight;value_YellowCard;value_RecklessOffence;value_LowRight;value_Stooping;value_ParriedSafe;value_OverArm;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_TempShotOn;value_LowLeft;value_Sliding;value_CornerTaken;value_InSwinger;value_FromCorner;value_OutOfPlay;value_35Centre;value_Overrun;value_TimeWasting;value_Indirect;value_NotPastGoalLine;value_Volley;value_MisHit;value_CloseHigh;value_SwerveRight;value_BigChance;value_Diving;value_ParriedDanger;value_Feet;value_Right;value_High;value_HighLeft;value_Minutes;value_EndType;value_Tactical;value_CloseRight;value_BoxDeepRight;value_TacticalFoul;value_ThrowInSetPiece;value_SetPiece;value_GoalShotTimestamp;value_SmallBoxRight;value_GoalShotGameClock;value_OtherBodyPart;value_OutSwinger;value_HighCentre;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BoxLeft;value_Deflection;value_BlockedCross;value_GkHoof;value_NotRetreating;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Missed;value_CloseLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710882653;177;1;1;16;21;erwnez7ksfkns4dqmyr1fhbe;0;6,6;14,1;2024-08-18T23:20:10.954Z;2024-08-18T23:20:17Z;[{'id': 5159211599, 'qualifierId': 157}, {'id': 5159211611, 'qualifierId': 1}, {'id': 5159211605, 'qualifierId': 141, 'value': '8.9'}, {'id': 5159211607, 'qualifierId': 212, 'value': '34.4'}, {'id': 5159211603, 'qualifierId': 140, 'value': '39.2'}, {'id': 5159211609, 'qualifierId': 213, 'value': '6.18'}, {'id': 5159211601, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;6,18;34,4;39,2;8,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;39,2;8,9;;;;;;;;0;16;21;Inter Miami II;981;DL;1,0
2710882673;176;49;1;16;25;c7c4wwva2u1vb3rr7rwava044;1;64,6;99,6;2024-08-18T23:20:15.220Z;2024-08-18T23:20:15Z;[];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;16;25;Atlanta United II;985;DC;1,0
2710882689;177;1;1;16;25;c7c4wwva2u1vb3rr7rwava044;1;64,6;99,6;2024-08-18T23:20:15.315Z;2024-08-18T23:20:18Z;[{'id': 5159211767, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159211773, 'qualifierId': 212, 'value': '13.9'}, {'id': 5159211775, 'qualifierId': 213, 'value': '4.57'}, {'id': 5159211769, 'qualifierId': 140, 'value': '62.7'}, {'id': 5159211771, 'qualifierId': 141, 'value': '79.3'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,57;13,9;62,7;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;62,7;79,3;;;;;;;;0;16;25;Atlanta United II;985;DC;1,0
2710882733;178;1;1;16;28;c7c4wwva2u1vb3rr7rwava044;1;54,2;72,7;2024-08-18T23:20:18.052Z;2024-08-18T23:20:23Z;[{'id': 5159211959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159211961, 'qualifierId': 140, 'value': '46.5'}, {'id': 5159211967, 'qualifierId': 213, 'value': '4.19'}, {'id': 5159211963, 'qualifierId': 141, 'value': '51.9'}, {'id': 5159211965, 'qualifierId': 212, 'value': '16.3'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,19;16,3;46,5;51,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;46,5;51,9;;;;;;;;0;16;28;Atlanta United II;988;MC;1,0
2710882761;179;1;1;16;33;c7c4wwva2u1vb3rr7rwava044;1;53,1;39,8;2024-08-18T23:20:23.236Z;2024-08-18T23:20:26Z;[{'id': 5159212097, 'qualifierId': 213, 'value': '4.78'}, {'id': 5159212095, 'qualifierId': 212, 'value': '20.7'}, {'id': 5159212091, 'qualifierId': 141, 'value': '9.5'}, {'id': 5159212087, 'qualifierId': 140, 'value': '54.5'}, {'id': 5159212085, 'qualifierId': 56, 'value': 'Right'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,78;20,7;54,5;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;54,5;9,5;;;;;;;;0;16;33;Atlanta United II;993;DL;1,0
2710882813;181;1;1;16;38;c7c4wwva2u1vb3rr7rwava044;1;54,6;10,4;2024-08-18T23:20:27.428Z;2024-08-18T23:20:30Z;[{'id': 5159212377, 'qualifierId': 141, 'value': '34.9'}, {'id': 5159212373, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159212375, 'qualifierId': 140, 'value': '48.1'}, {'id': 5159212379, 'qualifierId': 212, 'value': '18.0'}, {'id': 5159212381, 'qualifierId': 213, 'value': '1.96'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,96;18,0;48,1;34,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;48,1;34,9;;;;;;;;0;16;38;Atlanta United II;998;DR;1,0
2710882817;182;1;1;16;41;c7c4wwva2u1vb3rr7rwava044;0;52,7;36,0;2024-08-18T23:20:30.404Z;2024-08-18T23:20:30Z;[{'id': 5159212401, 'qualifierId': 213, 'value': '0.50'}, {'id': 5159212395, 'qualifierId': 140, 'value': '66.6'}, {'id': 5159212393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159212397, 'qualifierId': 141, 'value': '47.8'}, {'id': 5159212399, 'qualifierId': 212, 'value': '16.7'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,5;16,7;66,6;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;66,6;47,8;;;;;;;;0;16;41;Atlanta United II;1001;DL;1,0
2710882839;178;8;1;16;42;erwnez7ksfkns4dqmyr1fhbe;1;37,6;61,2;2024-08-18T23:20:32.026Z;2024-08-18T23:20:32Z;[{'id': 5159212471, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;er7x4fmh5r2k8oecv3el3cdg4;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;16;42;Inter Miami II;1002;MC;1,0
2710882857;179;49;1;16;44;erwnez7ksfkns4dqmyr1fhbe;1;38,0;37,1;2024-08-18T23:20:33.386Z;2024-08-18T23:20:33Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;er7x4fmh5r2k8oecv3el3cdg4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;16;44;Inter Miami II;1004;MC;1,0
2710882907;180;1;1;16;46;erwnez7ksfkns4dqmyr1fhbe;1;60,3;27,6;2024-08-18T23:20:36.042Z;2024-08-18T23:20:38Z;[{'id': 5159212759, 'qualifierId': 212, 'value': '14.0'}, {'id': 5159212755, 'qualifierId': 140, 'value': '70.0'}, {'id': 5159212753, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159212757, 'qualifierId': 141, 'value': '41.8'}, {'id': 5159212761, 'qualifierId': 213, 'value': '0.76'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,76;14,0;70,0;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;70,0;41,8;;;;;;;;0;16;46;Inter Miami II;1006;MC;1,0
2710882923;181;1;1;16;49;erwnez7ksfkns4dqmyr1fhbe;1;70,3;41,0;2024-08-18T23:20:38.794Z;2024-08-18T23:20:58Z;[{'id': 5159213535, 'qualifierId': 210, 'value': '13'}, {'id': 5159212841, 'qualifierId': 212, 'value': '16.4'}, {'id': 5159212835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159212837, 'qualifierId': 140, 'value': '81.1'}, {'id': 5159212839, 'qualifierId': 141, 'value': '23.6'}, {'id': 5159212845, 'qualifierId': 213, 'value': '5.48'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;1,0;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,48;16,4;81,1;23,6;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;81,1;23,6;;;;;;;;0;16;49;Inter Miami II;1009;MC;1,0
2710882927;182;13;1;16;50;erwnez7ksfkns4dqmyr1fhbe;1;88,6;29,6;2024-08-18T23:20:40.154Z;2024-08-18T23:20:58Z;[{'id': 5159213581, 'qualifierId': 230, 'value': '98.2'}, {'id': 5159213055, 'qualifierId': 23}, {'id': 5159213565, 'qualifierId': 29}, {'id': 5159213585, 'qualifierId': 231, 'value': '46.8'}, {'id': 5159213057, 'qualifierId': 20}, {'id': 5159212855, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159213571, 'qualifierId': 102, 'value': '64.2'}, {'id': 5159213563, 'qualifierId': 73}, {'id': 5159213567, 'qualifierId': 55, 'value': '181'}, {'id': 5159213575, 'qualifierId': 103, 'value': '1.4'}, {'id': 5159212851, 'qualifierId': 63}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;er7x4fmh5r2k8oecv3el3cdg4;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181,0;;;;1,4;1,0;1,0;64,2;;;;;;;;;;;;;;;;;;;;;;;;46,8;;98,2;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;64,2;1.4;181,0;6ahu72g0u39bxbjiz7ggefai1;;0;16;50;Inter Miami II;1010;FWR;1,0
2710882933;183;5;1;16;51;erwnez7ksfkns4dqmyr1fhbe;0;100,6;57,8;2024-08-18T23:20:41.252Z;2024-08-18T23:23:54Z;[{'id': 5159212869, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159212965, 'qualifierId': 233, 'value': '183'}, {'id': 5159212871, 'qualifierId': 346}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;er7x4fmh5r2k8oecv3el3cdg4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;183,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;16;51;Inter Miami II;1011;FWR;1,0
2710882949;183;5;1;16;51;c7c4wwva2u1vb3rr7rwava044;1;-0,6;42,2;2024-08-18T23:20:41.252Z;2024-08-18T23:23:54Z;[{'id': 5159212945, 'qualifierId': 346}, {'id': 5159212943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159212961, 'qualifierId': 233, 'value': '183'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;183,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;16;51;Atlanta United II;1011;DL;1,0
2710883173;184;1;1;17;13;c7c4wwva2u1vb3rr7rwava044;1;4,9;49,7;2024-08-18T23:21:02.820Z;2024-08-18T23:21:07Z;[{'id': 5159214027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159214033, 'qualifierId': 212, 'value': '17.4'}, {'id': 5159214035, 'qualifierId': 213, 'value': '1.43'}, {'id': 5159214025, 'qualifierId': 124}, {'id': 5159214031, 'qualifierId': 141, 'value': '75.1'}, {'id': 5159214039, 'qualifierId': 237}, {'id': 5159214029, 'qualifierId': 140, 'value': '7.2'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,43;17,4;7,2;75,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;7,2;75,1;;;;;;;;0;17;13;Atlanta United II;1033;GK;1,0
2710883199;185;1;1;17;17;c7c4wwva2u1vb3rr7rwava044;1;7,0;73,6;2024-08-18T23:21:06.884Z;2024-08-18T23:21:08Z;[{'id': 5159214155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159214157, 'qualifierId': 140, 'value': '3.0'}, {'id': 5159214159, 'qualifierId': 141, 'value': '50.1'}, {'id': 5159214161, 'qualifierId': 212, 'value': '16.5'}, {'id': 5159214163, 'qualifierId': 213, 'value': '4.46'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,46;16,5;3,0;50,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;3,0;50,1;;;;;;;;0;17;17;Atlanta United II;1037;DC;1,0
2710883255;186;1;1;17;19;c7c4wwva2u1vb3rr7rwava044;1;3,0;50,1;2024-08-18T23:21:08.803Z;2024-08-18T23:21:15Z;[{'id': 5159214433, 'qualifierId': 212, 'value': '16.8'}, {'id': 5159214427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159214435, 'qualifierId': 213, 'value': '5.31'}, {'id': 5159214431, 'qualifierId': 141, 'value': '29.7'}, {'id': 5159214429, 'qualifierId': 140, 'value': '12.0'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,31;16,8;12,0;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;12,0;29,7;;;;;;;;0;17;19;Atlanta United II;1039;GK;1,0
2710883301;187;1;1;17;25;c7c4wwva2u1vb3rr7rwava044;1;19,6;37,6;2024-08-18T23:21:15.044Z;2024-08-18T23:21:19Z;[{'id': 5159214669, 'qualifierId': 212, 'value': '30.9'}, {'id': 5159214665, 'qualifierId': 140, 'value': '20.6'}, {'id': 5159214663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159214667, 'qualifierId': 141, 'value': '83.0'}, {'id': 5159214671, 'qualifierId': 213, 'value': '1.54'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,54;30,9;20,6;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;20,6;83,0;;;;;;;;0;17;25;Atlanta United II;1045;DL;1,0
2710883331;188;1;1;17;30;c7c4wwva2u1vb3rr7rwava044;1;20,7;84,4;2024-08-18T23:21:19.507Z;2024-08-18T23:21:21Z;[{'id': 5159214835, 'qualifierId': 141, 'value': '42.1'}, {'id': 5159214833, 'qualifierId': 140, 'value': '52.3'}, {'id': 5159214837, 'qualifierId': 212, 'value': '43.9'}, {'id': 5159214841, 'qualifierId': 1}, {'id': 5159214829, 'qualifierId': 155}, {'id': 5159214839, 'qualifierId': 213, 'value': '5.57'}, {'id': 5159214831, 'qualifierId': 56, 'value': 'Center'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,57;43,9;52,3;42,1;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;52,3;42,1;;;;;;;;0;17;30;Atlanta United II;1050;DC;1,0
2710883333;189;1;1;17;32;c7c4wwva2u1vb3rr7rwava044;0;52,3;42,1;2024-08-18T23:21:21.508Z;2024-08-18T23:21:23Z;[{'id': 5159214873, 'qualifierId': 212, 'value': '2.9'}, {'id': 5159214875, 'qualifierId': 213, 'value': '5.77'}, {'id': 5159214979, 'qualifierId': 233, 'value': '184'}, {'id': 5159214867, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159214983, 'qualifierId': 286}, {'id': 5159214977, 'qualifierId': 236}, {'id': 5159214871, 'qualifierId': 141, 'value': '40.0'}, {'id': 5159214869, 'qualifierId': 140, 'value': '54.7'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;5,77;2,9;54,7;40,0;;;;;;;;;;;184,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;54,7;40,0;;;;;;;;0;17;32;Atlanta United II;1052;FW;1,0
2710883351;184;74;1;17;32;erwnez7ksfkns4dqmyr1fhbe;1;48,0;60,5;2024-08-18T23:21:21.509Z;2024-08-18T23:23:55Z;[{'id': 5159214967, 'qualifierId': 285}, {'id': 5159214965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159214999, 'qualifierId': 233, 'value': '189'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;er7x4fmh5r2k8oecv3el3cdg4;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;1,0;189,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;17;32;Inter Miami II;1052;DC;1,0
2710883431;185;1;1;17;35;erwnez7ksfkns4dqmyr1fhbe;1;56,5;54,2;2024-08-18T23:21:25.025Z;2024-08-18T23:21:54Z;[{'id': 5159215321, 'qualifierId': 213, 'value': '0.46'}, {'id': 5159215317, 'qualifierId': 141, 'value': '61.4'}, {'id': 5159215313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159215315, 'qualifierId': 140, 'value': '66.0'}, {'id': 5159215311, 'qualifierId': 3}, {'id': 5159215319, 'qualifierId': 212, 'value': '11.1'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,46;11,1;66,0;61,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,0;61,4;;;;;;;;0;17;35;Inter Miami II;1055;DC;1,0
2710883435;186;4;1;17;37;erwnez7ksfkns4dqmyr1fhbe;1;68,0;60,6;2024-08-18T23:21:26.818Z;2024-08-18T23:21:31Z;[{'id': 5159215377, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159215383, 'qualifierId': 286}, {'id': 5159215375, 'qualifierId': 13}, {'id': 5159215381, 'qualifierId': 265}, {'id': 5159215379, 'qualifierId': 152}, {'id': 5159215399, 'qualifierId': 233, 'value': '190'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;er7x4fmh5r2k8oecv3el3cdg4;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;190,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;17;37;Inter Miami II;1057;FWL;1,0
2710883405;190;4;1;17;37;c7c4wwva2u1vb3rr7rwava044;0;32,0;39,4;2024-08-18T23:21:26.819Z;2024-08-18T23:21:35Z;[{'id': 5159215573, 'qualifierId': 55, 'value': '191'}, {'id': 5159215411, 'qualifierId': 233, 'value': '186'}, {'id': 5159215265, 'qualifierId': 152}, {'id': 5159215263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159215267, 'qualifierId': 265}, {'id': 5159215269, 'qualifierId': 285}, {'id': 5159215261, 'qualifierId': 13}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;er7x4fmh5r2k8oecv3el3cdg4;Foul;;;;;;;;;;;;;;;;;;;;;;;;;1,0;186,0;;;;191,0;;;;;;;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;191,0;1yl2e0y3cglm1nwto5uzs3e5m;;0;17;37;Atlanta United II;1057;MC;1,0
