id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Tap;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_FlickOn;value_Cross;value_HighClaim;value_KeeperThrow;value_Head;value_LayOff;value_OutOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_OverhitCross;value_IntentionalAssist;value_Assist;value_Assisted;value_BlockedY;value_BoxRight;value_GoalmouthZ;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_LowRight;value_RelatedEventId;value_BigChance;value_BlockedX;value_FirstTouch;value_ParriedDanger;value_Hands;value_Standing;value_LeadingToAttempt;value_LowCentre;value_NotAssisted;value_Feet;value_Sliding;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_BlockedPass;value_BoxLeft;value_LeftFooted;value_IndividualPlay;value_BlockedClearance;value_GkX;value_OutOfBoxCentre;value_High;value_GkY;value_ThroughBall;value_LowLeft;value_BoxDeepRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_CloseHigh;value_SwerveRight;value_FreeKick;value_AerialFoul;value_Handball;value_LastLine;value_Blocked;value_DefBlock;value_BoxCentre;value_ParriedSafe;value_ShirtPull/Holding;value_HighLeft;value_PullBack;value_NotVisible;value_Shove/Push;value_FromCorner;value_NotPastGoalLine;value_MisHit;value_HighRight;value_HighCentre;value_Collected;value_FastBreak;value_Deflection;value_Diving;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BlockedCross;value_ThrowInSetPiece;value_YellowCard;value_RecklessOffence;value_GkHoof;value_Dissent;value_InjuredPlayerId;value_Injury;value_LeadingToGoal;value_SmallBoxLeft;value_RelatedError1Id;value_Overrun;value_TacticalFoul;value_SmallBoxCentre;value_OwnGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702665483;103;74;1;8;23;bd0378yx50xpdcgwkt9p9bmz8;1;92,1;62,1;2024-07-21T22:13:17.561Z;2024-07-21T22:23:32Z;[{'id': 5113782651, 'qualifierId': 233, 'value': '71'}, {'id': 5113757839, 'qualifierId': 397}, {'id': 5113756783, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113757841, 'qualifierId': 285}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Blocked Pass;;;;;;;;;;;;;;;;;;;71,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;8;23;Columbus Crew II;503;DML;1,0
2702665623;72;5;1;8;26;5b4ccd62yeeqdl2qk6jzsmjv8;1;-0,9;40,7;2024-07-21T22:13:20.223Z;2024-07-21T22:22:42Z;[{'id': 5113780967, 'qualifierId': 233, 'value': '104'}, {'id': 5113757541, 'qualifierId': 346}, {'id': 5113757539, 'qualifierId': 56, 'value': 'Back'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;104,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;8;26;Cincinnati II;506;DC;1,0
2702665491;104;5;1;8;26;bd0378yx50xpdcgwkt9p9bmz8;0;100,9;59,3;2024-07-21T22:13:20.223Z;2024-07-21T22:22:43Z;[{'id': 5113756821, 'qualifierId': 346}, {'id': 5113756819, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113780975, 'qualifierId': 233, 'value': '72'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;72,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;8;26;Columbus Crew II;506;DML;1,0
2702665529;70;43;1;8;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-21T22:13:22.702Z;2024-07-21T22:13:25Z;[{'id': 5113756997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113756999, 'qualifierId': 140, 'value': '7.4'}, {'id': 5113757085, 'qualifierId': 144, 'value': '1'}, {'id': 5113757003, 'qualifierId': 212, 'value': '0'}, {'id': 5113756995, 'qualifierId': 168, 'value': '0'}, {'id': 5113757005, 'qualifierId': 213, 'value': '3.14'}, {'id': 5113757001, 'qualifierId': 141, 'value': '40.9'}, {'id': 5113756993, 'qualifierId': 3, 'value': '0'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;7,4;;;40,9;;0,0;3,14;;;;;;0,0;;1,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;7,4;40,9;;;;;;;0;0;8;29;Cincinnati II;509;DC;1,0
2702665707;73;1;1;8;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,2;59,1;2024-07-21T22:13:42.038Z;2024-07-22T00:29:54Z;[{'id': 5113757973, 'qualifierId': 124}, {'id': 5113757981, 'qualifierId': 212, 'value': '5.6'}, {'id': 5113757975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113757983, 'qualifierId': 213, 'value': '4.71'}, {'id': 5113757977, 'qualifierId': 140, 'value': '5.2'}, {'id': 5113757987, 'qualifierId': 237}, {'id': 5113757979, 'qualifierId': 141, 'value': '50.9'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;5,2;;;50,9;;5,6;4,71;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;5,2;50,9;;;;;;;0;0;8;48;Cincinnati II;528;DC;1,0
2702665743;74;1;1;8;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,8;51,8;2024-07-21T22:13:48.470Z;2024-07-21T22:13:51Z;[{'id': 5113758203, 'qualifierId': 141, 'value': '33.4'}, {'id': 5113758197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113758201, 'qualifierId': 140, 'value': '10.0'}, {'id': 5113758205, 'qualifierId': 212, 'value': '12.6'}, {'id': 5113758207, 'qualifierId': 213, 'value': '4.81'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;10,0;;;33,4;;12,6;4,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;10,0;33,4;;;;;;;0;0;8;54;Cincinnati II;534;GK;1,0
2702665769;75;1;1;8;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;11,5;32,1;2024-07-21T22:13:51.014Z;2024-07-21T22:13:53Z;[{'id': 5113758331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113758335, 'qualifierId': 140, 'value': '30.9'}, {'id': 5113758347, 'qualifierId': 213, 'value': '5.50'}, {'id': 5113758343, 'qualifierId': 212, 'value': '28.7'}, {'id': 5113758339, 'qualifierId': 141, 'value': '2.3'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;30,9;;;2,3;;28,7;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,9;2,3;;;;;;;0;0;8;57;Cincinnati II;537;DC;1,0
2702665787;76;1;1;9;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,6;3,8;2024-07-21T22:13:53.638Z;2024-07-21T22:13:55Z;[{'id': 5113758481, 'qualifierId': 213, 'value': '2.75'}, {'id': 5113758475, 'qualifierId': 140, 'value': '6.7'}, {'id': 5113758473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113758479, 'qualifierId': 212, 'value': '26.0'}, {'id': 5113758477, 'qualifierId': 141, 'value': '18.3'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;6,7;;;18,3;;26,0;2,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;6,7;18,3;;;;;;;0;0;9;0;Cincinnati II;540;DMR;1,0
2702665831;77;1;1;9;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;6,8;18,6;2024-07-21T22:13:55.694Z;2024-07-21T22:14:00Z;[{'id': 5113758677, 'qualifierId': 140, 'value': '2.2'}, {'id': 5113758679, 'qualifierId': 141, 'value': '36.1'}, {'id': 5113758683, 'qualifierId': 213, 'value': '1.96'}, {'id': 5113758675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113758681, 'qualifierId': 212, 'value': '12.8'}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;2,2;;;36,1;;12,8;1,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;2,2;36,1;;;;;;;0;0;9;2;Cincinnati II;542;DC;1,0
2702665899;78;1;1;9;6;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,3;39,7;2024-07-21T22:14:00.015Z;2024-07-21T22:14:07Z;[{'id': 5113759049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113759055, 'qualifierId': 212, 'value': '42.5'}, {'id': 5113759051, 'qualifierId': 140, 'value': '23.1'}, {'id': 5113759053, 'qualifierId': 141, 'value': '94.2'}, {'id': 5113759047, 'qualifierId': 157}, {'id': 5113759059, 'qualifierId': 1}, {'id': 5113759057, 'qualifierId': 213, 'value': '1.06'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;23,1;;;94,2;;42,5;1,06;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;23,1;94,2;;;;;;;0;0;9;6;Cincinnati II;546;GK;1,0
2702665905;79;50;1;9;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,0;88,0;2024-07-21T22:14:06.606Z;2024-07-21T22:14:08Z;[{'id': 5113759063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113759065, 'qualifierId': 285}, {'id': 5113759119, 'qualifierId': 233, 'value': '105'}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;e5k64rxalc0mtxpiptijh96hg;Dispossessed;;;;;;;;;;;;;;;;;;;105,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;9;13;Cincinnati II;553;DML;1,0
2702665893;105;7;1;9;13;bd0378yx50xpdcgwkt9p9bmz8;1;77,0;12,0;2024-07-21T22:14:06.607Z;2024-07-21T22:14:08Z;[{'id': 5113759031, 'qualifierId': 286}, {'id': 5113759113, 'qualifierId': 233, 'value': '79'}, {'id': 5113759029, 'qualifierId': 56, 'value': 'Right'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Tackle;;;;;;;;;;;;;;;;;;;79,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;9;13;Columbus Crew II;553;FW;1,0
2702665903;106;49;1;9;13;bd0378yx50xpdcgwkt9p9bmz8;1;78,8;12,8;2024-07-21T22:14:07.199Z;2024-07-21T22:14:07Z;[];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;9;13;Columbus Crew II;553;FW;1,0
2702665943;107;1;1;9;13;bd0378yx50xpdcgwkt9p9bmz8;1;78,8;12,8;2024-07-21T22:14:07.444Z;2024-07-21T22:14:23Z;[{'id': 5113759277, 'qualifierId': 140, 'value': '84.3'}, {'id': 5113759279, 'qualifierId': 141, 'value': '30.9'}, {'id': 5113759275, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113759283, 'qualifierId': 213, 'value': '1.13'}, {'id': 5113759943, 'qualifierId': 210, 'value': '13'}, {'id': 5113759281, 'qualifierId': 212, 'value': '13.6'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;1,0;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;84,3;;;30,9;;13,6;1,13;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;84,3;30,9;;;;;;;0;0;9;13;Columbus Crew II;553;FW;1,0
2702665955;80;43;1;9;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;0,0;0,0;2024-07-21T22:14:10.079Z;2024-07-21T22:14:14Z;[{'id': 5113759331, 'qualifierId': 285, 'value': '0'}, {'id': 5113759329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113759511, 'qualifierId': 144, 'value': '7'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;e5k64rxalc0mtxpiptijh96hg;Deleted event;;;;;;;;;;;;;;;;;;;;0,0;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;9;16;Cincinnati II;556;MC;1,0
2702665961;81;45;1;9;16;5b4ccd62yeeqdl2qk6jzsmjv8;0;18,6;68,2;2024-07-21T22:14:10.415Z;2024-07-21T22:14:13Z;[{'id': 5113759363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113759433, 'qualifierId': 233, 'value': '108'}, {'id': 5113759365, 'qualifierId': 285}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;e5k64rxalc0mtxpiptijh96hg;Challenge;;;;;;;;;;;;;;;;;;;108,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;9;16;Cincinnati II;556;MC;1,0
