id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_Angle;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_KeeperThrow;value_Chipped;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Foul;value_Direct;value_Offensive;value_Shove/Push;value_Defensive;value_IntentionalAssist;value_Assist;value_Cross;value_FreeKickTaken;value_Right;value_GkY;value_SetPiece;value_BoxCentre;value_Assisted;value_NotPastGoalLine;value_Head;value_GoalmouthY;value_BlockedY;value_FirstTouch;value_BlockedX;value_GkX;value_GoalmouthZ;value_RelatedEventId;value_OutOnSideline;value_DeletedEventType;value_NextEventGoalKick;value_ShirtPull/Holding;value_IntendedTackleTarget;value_LeadingToGoal;value_RightFooted;value_RelatedError1Id;value_GoalShotTimestamp;value_GoalShotGameClock;value_NotAssisted;value_KeeperTouched;value_LowCentre;value_RegularPlay;value_SmallBoxRight;value_IndividualPlay;value_AttemptedTackle;value_BlockedPass;value_SwitchOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_FromCorner;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_Volley;value_CloseHigh;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_FastBreak;value_LeftFooted;value_FlickOn;value_PullBack;value_AerialFoul;value_BoxLeft;value_NotVisible;value_OutSwinger;value_CloseLeft;value_Collected;value_Hands;value_Standing;value_LowRight;value_LowLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OwnGoal;value_ThroughBall;value_HighLeft;value_HighClaim;value_HighCentre;value_Diving;value_ParriedSafe;value_Minutes;value_High;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Handball;value_CaptainChange;value_BoxRight;value_Overrun;value_GkKickFromHands;value_TacticalFoul;value_YellowCard;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SmallBoxCentre;value_BigChance;value_RecklessOffence;value_GkHoof;value_SixYardBlocked;value_MisHit;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_HitWoodwork;value_HitLeftPost;value_HighRight;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712113531;13;61;1;0;49;8o8m08he36u0j4w08aj2iodn8;1;44,1;90,5;2024-08-24T00:06:45.732Z;2024-08-24T00:55:29Z;[{'id': 5166088699, 'qualifierId': 56, 'value': 'Back'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;49;New York City II;49;ML;1,0
2712113535;9;1;1;0;50;6ddsx316t3j0z6nolrky9k4r8;0;39,1;2,9;2024-08-24T00:06:46.282Z;2024-08-24T00:06:47Z;[{'id': 5166088727, 'qualifierId': 140, 'value': '41.8'}, {'id': 5166088733, 'qualifierId': 213, 'value': '0.05'}, {'id': 5166088731, 'qualifierId': 212, 'value': '2.8'}, {'id': 5166088723, 'qualifierId': 157}, {'id': 5166088729, 'qualifierId': 141, 'value': '3.1'}, {'id': 5166088725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166088735, 'qualifierId': 1}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;2,8;;3,1;0,05;41,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,8;3,1;;;;;;;;0;0;50;Chicago Fire II;50;DR;1,0
2712113623;10;5;1;0;51;6ddsx316t3j0z6nolrky9k4r8;1;24,6;-1,7;2024-08-24T00:06:48.051Z;2024-08-24T01:31:32Z;[{'id': 5166089187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166121283, 'qualifierId': 233, 'value': '14'}, {'id': 5166089189, 'qualifierId': 347}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;0;51;Chicago Fire II;51;DR;1,0
2712113547;14;5;1;0;51;8o8m08he36u0j4w08aj2iodn8;0;75,4;101,7;2024-08-24T00:06:48.051Z;2024-08-24T01:31:33Z;[{'id': 5166121301, 'qualifierId': 233, 'value': '10'}, {'id': 5166088767, 'qualifierId': 347}, {'id': 5166088765, 'qualifierId': 56, 'value': 'Left'}];710y645hepag4if4rm3gggjdg;B. Richards;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;10,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;51;New York City II;51;DC;1,0
2712113643;11;1;1;1;8;6ddsx316t3j0z6nolrky9k4r8;0;44,3;0,0;2024-08-24T00:07:04.363Z;2024-08-24T00:07:09Z;[{'id': 5166089317, 'qualifierId': 212, 'value': '30.3'}, {'id': 5166089321, 'qualifierId': 213, 'value': '0.15'}, {'id': 5166089305, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166089323, 'qualifierId': 1}, {'id': 5166089313, 'qualifierId': 141, 'value': '5.3'}, {'id': 5166089309, 'qualifierId': 140, 'value': '72.8'}, {'id': 5166089301, 'qualifierId': 107}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;30,3;;5,3;0,15;72,8;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;72,8;5,3;;;;;;;;0;1;8;Chicago Fire II;68;DR;1,0
2712113659;15;61;1;1;14;8o8m08he36u0j4w08aj2iodn8;0;35,1;90,3;2024-08-24T00:07:10.964Z;2024-08-24T00:07:11Z;[{'id': 5166089397, 'qualifierId': 56, 'value': 'Back'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;1;14;New York City II;74;MC;1,0
2712113705;12;1;1;1;20;6ddsx316t3j0z6nolrky9k4r8;1;77,4;14,4;2024-08-24T00:07:16.732Z;2024-08-24T00:07:21Z;[{'id': 5166089679, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166089687, 'qualifierId': 213, 'value': '3.20'}, {'id': 5166089681, 'qualifierId': 140, 'value': '62.9'}, {'id': 5166089685, 'qualifierId': 212, 'value': '15.3'}, {'id': 5166089683, 'qualifierId': 141, 'value': '13.1'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;15,3;;13,1;3,2;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;62,9;13,1;;;;;;;;0;1;20;Chicago Fire II;80;MC;1,0
2712113713;13;1;1;1;25;6ddsx316t3j0z6nolrky9k4r8;1;59,9;22,8;2024-08-24T00:07:21.468Z;2024-08-24T00:07:22Z;[{'id': 5166089727, 'qualifierId': 141, 'value': '31.5'}, {'id': 5166089725, 'qualifierId': 140, 'value': '43.3'}, {'id': 5166089723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166089731, 'qualifierId': 213, 'value': '2.81'}, {'id': 5166089729, 'qualifierId': 212, 'value': '18.4'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;18,4;;31,5;2,81;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;43,3;31,5;;;;;;;;0;1;25;Chicago Fire II;85;DR;1,0
2712113733;14;1;1;1;26;6ddsx316t3j0z6nolrky9k4r8;1;43,3;31,5;2024-08-24T00:07:22.875Z;2024-08-24T00:07:26Z;[{'id': 5166089855, 'qualifierId': 213, 'value': '1.50'}, {'id': 5166089851, 'qualifierId': 141, 'value': '71.1'}, {'id': 5166089849, 'qualifierId': 140, 'value': '45.1'}, {'id': 5166089847, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166089853, 'qualifierId': 212, 'value': '27.0'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;27,0;;71,1;1,5;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,1;71,1;;;;;;;;0;1;26;Chicago Fire II;86;DL;1,0
2712113749;15;1;1;1;29;6ddsx316t3j0z6nolrky9k4r8;1;53,1;76,4;2024-08-24T00:07:25.948Z;2024-08-24T00:07:28Z;[{'id': 5166089927, 'qualifierId': 140, 'value': '62.7'}, {'id': 5166089933, 'qualifierId': 213, 'value': '0.89'}, {'id': 5166089931, 'qualifierId': 212, 'value': '16.1'}, {'id': 5166089929, 'qualifierId': 141, 'value': '94.8'}, {'id': 5166089925, 'qualifierId': 56, 'value': 'Left'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;16,1;;94,8;0,89;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;62,7;94,8;;;;;;;;0;1;29;Chicago Fire II;89;DC;1,0
2712113761;16;1;1;1;31;6ddsx316t3j0z6nolrky9k4r8;1;62,7;94,8;2024-08-24T00:07:27.996Z;2024-08-24T00:07:29Z;[{'id': 5166089975, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166089981, 'qualifierId': 212, 'value': '6.1'}, {'id': 5166089979, 'qualifierId': 141, 'value': '86.3'}, {'id': 5166089977, 'qualifierId': 140, 'value': '60.7'}, {'id': 5166089983, 'qualifierId': 213, 'value': '4.36'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;6,1;;86,3;4,36;60,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;60,7;86,3;;;;;;;;0;1;31;Chicago Fire II;91;DC;1,0
2712113767;17;1;1;1;33;6ddsx316t3j0z6nolrky9k4r8;0;60,7;86,3;2024-08-24T00:07:29.115Z;2024-08-24T00:07:30Z;[{'id': 5166090019, 'qualifierId': 213, 'value': '0.24'}, {'id': 5166090013, 'qualifierId': 140, 'value': '73.7'}, {'id': 5166090015, 'qualifierId': 141, 'value': '91.2'}, {'id': 5166090017, 'qualifierId': 212, 'value': '14.1'}, {'id': 5166090011, 'qualifierId': 56, 'value': 'Left'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;14,1;;91,2;0,24;73,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;73,7;91,2;;;;;;;;0;1;33;Chicago Fire II;93;MC;1,0
2712113787;16;1;1;1;34;8o8m08he36u0j4w08aj2iodn8;0;28,5;8,5;2024-08-24T00:07:30.580Z;2024-08-24T00:07:32Z;[{'id': 5166090127, 'qualifierId': 157}, {'id': 5166090133, 'qualifierId': 141, 'value': '24.6'}, {'id': 5166090139, 'qualifierId': 1}, {'id': 5166090129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166090131, 'qualifierId': 140, 'value': '77.1'}, {'id': 5166090137, 'qualifierId': 213, 'value': '0.21'}, {'id': 5166090135, 'qualifierId': 212, 'value': '52.2'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;52,2;;24,6;0,21;77,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;77,1;24,6;;;;;;;;0;1;34;New York City II;94;DR;1,0
2712113817;18;1;1;1;40;6ddsx316t3j0z6nolrky9k4r8;1;21,6;64,3;2024-08-24T00:07:36.716Z;2024-08-24T00:07:39Z;[{'id': 5166090339, 'qualifierId': 213, 'value': '5.04'}, {'id': 5166090333, 'qualifierId': 140, 'value': '33.2'}, {'id': 5166090337, 'qualifierId': 212, 'value': '38.2'}, {'id': 5166090331, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166090335, 'qualifierId': 141, 'value': '11.0'}, {'id': 5166090341, 'qualifierId': 1}];7csd9e4ga2p90zyawcpgdc82x;T. Romero;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;38,2;;11,0;5,04;33,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;33,2;11,0;;;;;;;;0;1;40;Chicago Fire II;100;GK;1,0
2712113853;19;1;1;1;43;6ddsx316t3j0z6nolrky9k4r8;1;33,2;10,9;2024-08-24T00:07:39.788Z;2024-08-24T00:07:45Z;[{'id': 5166090531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166090537, 'qualifierId': 212, 'value': '11.4'}, {'id': 5166090535, 'qualifierId': 141, 'value': '4.3'}, {'id': 5166090533, 'qualifierId': 140, 'value': '43.2'}, {'id': 5166090539, 'qualifierId': 213, 'value': '5.88'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;11,4;;4,3;5,88;43,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;43,2;4,3;;;;;;;;0;1;43;Chicago Fire II;103;DL;1,0
2712113879;20;1;1;1;49;6ddsx316t3j0z6nolrky9k4r8;1;44,2;30,3;2024-08-24T00:07:45.804Z;2024-08-24T00:07:52Z;[{'id': 5166090677, 'qualifierId': 213, 'value': '1.68'}, {'id': 5166090671, 'qualifierId': 140, 'value': '41.4'}, {'id': 5166090675, 'qualifierId': 212, 'value': '26.3'}, {'id': 5166090669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166090673, 'qualifierId': 141, 'value': '68.7'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;26,3;;68,7;1,68;41,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,4;68,7;;;;;;;;0;1;49;Chicago Fire II;109;DR;1,0
2712113897;21;1;1;1;56;6ddsx316t3j0z6nolrky9k4r8;1;63,1;81,7;2024-08-24T00:07:52.189Z;2024-08-24T00:07:55Z;[{'id': 5166090801, 'qualifierId': 213, 'value': '3.80'}, {'id': 5166090793, 'qualifierId': 140, 'value': '56.8'}, {'id': 5166090791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166090797, 'qualifierId': 212, 'value': '8.4'}, {'id': 5166090795, 'qualifierId': 141, 'value': '74.1'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;8,4;;74,1;3,8;56,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;56,8;74,1;;;;;;;;0;1;56;Chicago Fire II;116;DC;1,0
2712113913;22;1;1;1;59;6ddsx316t3j0z6nolrky9k4r8;1;64,9;69,1;2024-08-24T00:07:55.532Z;2024-08-24T00:07:59Z;[{'id': 5166090887, 'qualifierId': 140, 'value': '91.4'}, {'id': 5166090893, 'qualifierId': 213, 'value': '0.58'}, {'id': 5166090889, 'qualifierId': 141, 'value': '95.7'}, {'id': 5166090891, 'qualifierId': 212, 'value': '33.2'}, {'id': 5166090883, 'qualifierId': 155}, {'id': 5166090885, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166090895, 'qualifierId': 1}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;33,2;;95,7;0,58;91,4;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;91,4;95,7;;;;;;;;0;1;59;Chicago Fire II;119;MC;1,0
2712113919;23;61;1;2;1;6ddsx316t3j0z6nolrky9k4r8;0;92,7;93,6;2024-08-24T00:07:57.485Z;2024-08-24T00:21:50Z;[{'id': 5166090915, 'qualifierId': 56, 'value': 'Left'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;2;1;Chicago Fire II;121;DC;1,0
2712113915;17;12;1;2;2;8o8m08he36u0j4w08aj2iodn8;1;5,9;9,7;2024-08-24T00:07:58.950Z;2024-08-24T00:08:00Z;[{'id': 5166090899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166090903, 'qualifierId': 141, 'value': '0.0'}, {'id': 5166090905, 'qualifierId': 212, 'value': '7.3'}, {'id': 5166090907, 'qualifierId': 213, 'value': '4.84'}, {'id': 5166090901, 'qualifierId': 140, 'value': '6.8'}, {'id': 5166090929, 'qualifierId': 167}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Clearance;;;;;;;;;;7,3;;0,0;4,84;6,8;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;6,8;0,0;;;;;;;;0;2;2;New York City II;122;DR;1,0
2712113921;18;5;1;2;3;8o8m08he36u0j4w08aj2iodn8;0;6,2;-1,2;2024-08-24T00:07:59.624Z;2024-08-24T01:31:33Z;[{'id': 5166090925, 'qualifierId': 347}, {'id': 5166090923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166091167, 'qualifierId': 233, 'value': '24'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;24,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;2;3;New York City II;123;DR;1,0
2712113959;24;5;1;2;3;6ddsx316t3j0z6nolrky9k4r8;1;93,8;101,2;2024-08-24T00:07:59.624Z;2024-08-24T01:31:33Z;[{'id': 5166091133, 'qualifierId': 347}, {'id': 5166091131, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166091147, 'qualifierId': 233, 'value': '18'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;2;3;Chicago Fire II;123;DC;1,0
2712113995;25;1;1;2;12;6ddsx316t3j0z6nolrky9k4r8;1;95,1;100,0;2024-08-24T00:08:08.525Z;2024-08-24T00:08:13Z;[{'id': 5166091337, 'qualifierId': 141, 'value': '95.9'}, {'id': 5166091331, 'qualifierId': 107}, {'id': 5166091335, 'qualifierId': 140, 'value': '97.9'}, {'id': 5166091341, 'qualifierId': 213, 'value': '5.38'}, {'id': 5166091339, 'qualifierId': 212, 'value': '4.8'}, {'id': 5166091333, 'qualifierId': 56, 'value': 'Left'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;4,8;;95,9;5,38;97,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;97,9;95,9;;;;;;;;0;2;12;Chicago Fire II;132;DC;1,0
2712113997;26;4;1;2;16;6ddsx316t3j0z6nolrky9k4r8;1;95,8;95,6;2024-08-24T00:08:12.629Z;2024-08-24T00:08:17Z;[{'id': 5166091355, 'qualifierId': 13}, {'id': 5166091361, 'qualifierId': 152}, {'id': 5166091363, 'qualifierId': 286}, {'id': 5166091357, 'qualifierId': 294}, {'id': 5166091365, 'qualifierId': 233, 'value': '19'}, {'id': 5166091359, 'qualifierId': 56, 'value': 'Left'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;etwj8o8gw0dqlz3ivjqa29gk4;Foul;;;;;;;;;;;;;;;;;;;;;;19,0;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;2;16;Chicago Fire II;136;FW;1,0
2712113991;19;4;1;2;16;8o8m08he36u0j4w08aj2iodn8;0;4,2;4,4;2024-08-24T00:08:12.630Z;2024-08-24T00:08:17Z;[{'id': 5166091353, 'qualifierId': 285}, {'id': 5166091347, 'qualifierId': 294}, {'id': 5166091345, 'qualifierId': 13}, {'id': 5166091383, 'qualifierId': 233, 'value': '26'}, {'id': 5166091349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166091351, 'qualifierId': 152}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;etwj8o8gw0dqlz3ivjqa29gk4;Foul;;;;;;;;;;;;;;;;;;;;;;26,0;;;;1,0;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;2;16;New York City II;136;DL;1,0
