id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Assist;value_GoalmouthZ;value_OutOfBoxCentre;value_CloseLeft;value_RegularPlay;value_GoalmouthY;value_IndividualPlay;value_GkY;value_Assisted;value_GkX;value_RelatedEventId;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_Cross;value_LeftFooted;value_TouchTypeControl;value_Shove/Push;value_Direct;value_Foul;value_InSwinger;value_HighGkIntervention;value_Right;value_Left;value_CornerTaken;value_OverArm;value_KeeperThrow;value_AttemptedTackle;value_TakeOnOvertake;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_BigChance;value_TouchTypeClearance;value_LowGkIntervention;value_Head;value_LowCentre;value_BlockedY;value_Volley;value_BlockedX;value_Blocked;value_NotAssisted;value_DefBlock;value_DrivenCross;value_Straight;value_OutOfPlay;value_High;value_BoxDeepRight;value_GkKickFromHands;value_BlockedCross;value_DeletedEventType;value_BoxLeft;value_NotPastGoalLine;value_BoxRight;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Deflection;value_HighRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_ParriedSafe;value_Reaching;value_Hands;value_MediumGkIntervention;value_SwerveRight;value_ShirtPull/Holding;value_BoxDeepLeft;value_FromCorner;value_SmallBoxCentre;value_LowRight;value_SixYardBlocked;value_ThroughBall;value_HitWoodwork;value_HitBar;value_1On1;value_ParriedDanger;value_Sliding;value_Feet;value_FastBreak;value_SmallBoxLeft;value_Stooping;value_HighClaim;value_TacticalFoul;value_YellowCard;value_Standing;value_SoloRun;value_Overrun;value_TakeOnSpace;value_Minutes;value_SwerveLeft;value_CloseHigh;value_EndType;value_Caught;value_SetPiece;value_LowLeft;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighLeft;value_Diving;value_Collected;value_SwitchOfPlay;value_MisHit;value_CaptainChange;value_RecklessOffence;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_NotRetreating;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_VideoCoverageLost;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680184883;92;1;1;9;49;csntc7hucmo21gknxc5y0kc4q;1;27,3;50,3;2024-04-28T19:14:43.029Z;2024-04-28T19:14:47Z;[{'id': 4990656357, 'qualifierId': 155}, {'id': 4990656363, 'qualifierId': 141, 'value': '93.8'}, {'id': 4990656369, 'qualifierId': 1}, {'id': 4990656367, 'qualifierId': 213, 'value': '1.07'}, {'id': 4990656361, 'qualifierId': 140, 'value': '42.6'}, {'id': 4990656359, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990656365, 'qualifierId': 212, 'value': '33.7'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;93,8;;33,7;1,07;42,6;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;42,6;93,8;;;;;;;0;0;9;49;Inter Miami II;589;MC;1,0
2680184917;93;1;1;9;53;csntc7hucmo21gknxc5y0kc4q;1;42,5;93,9;2024-04-28T19:14:46.920Z;2024-04-28T19:14:49Z;[{'id': 4990656527, 'qualifierId': 212, 'value': '13.7'}, {'id': 4990656521, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990656523, 'qualifierId': 140, 'value': '29.6'}, {'id': 4990656525, 'qualifierId': 141, 'value': '90.5'}, {'id': 4990656529, 'qualifierId': 213, 'value': '3.31'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;90,5;;13,7;3,31;29,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;29,6;90,5;;;;;;;0;0;9;53;Inter Miami II;593;DC;1,0
2680184951;94;1;1;9;56;csntc7hucmo21gknxc5y0kc4q;1;29,6;90,5;2024-04-28T19:14:49.420Z;2024-04-28T19:14:52Z;[{'id': 4990656779, 'qualifierId': 213, 'value': '4.46'}, {'id': 4990656775, 'qualifierId': 141, 'value': '78.7'}, {'id': 4990656777, 'qualifierId': 212, 'value': '8.3'}, {'id': 4990656771, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990656773, 'qualifierId': 140, 'value': '27.6'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;78,7;;8,3;4,46;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;27,6;78,7;;;;;;;0;0;9;56;Inter Miami II;596;DC;1,0
2680185025;95;1;1;9;59;csntc7hucmo21gknxc5y0kc4q;1;32,0;70,0;2024-04-28T19:14:52.498Z;2024-04-28T19:14:57Z;[{'id': 4990657165, 'qualifierId': 141, 'value': '34.0'}, {'id': 4990657169, 'qualifierId': 213, 'value': '4.74'}, {'id': 4990657163, 'qualifierId': 140, 'value': '32.6'}, {'id': 4990657167, 'qualifierId': 212, 'value': '24.5'}, {'id': 4990657161, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;34,0;;24,5;4,74;32,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;32,6;34,0;;;;;;;0;0;9;59;Inter Miami II;599;MC;1,0
2680185057;96;1;1;10;4;csntc7hucmo21gknxc5y0kc4q;1;35,8;22,4;2024-04-28T19:14:57.669Z;2024-04-28T19:15:00Z;[{'id': 4990657303, 'qualifierId': 140, 'value': '43.8'}, {'id': 4990657309, 'qualifierId': 213, 'value': '5.31'}, {'id': 4990657301, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990657307, 'qualifierId': 212, 'value': '14.9'}, {'id': 4990657305, 'qualifierId': 141, 'value': '4.3'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;4,3;;14,9;5,31;43,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;43,8;4,3;;;;;;;0;0;10;4;Inter Miami II;604;DL;1,0
2680185135;97;1;1;10;5;csntc7hucmo21gknxc5y0kc4q;1;54,0;9,4;2024-04-28T19:14:58.888Z;2024-04-28T20:04:25Z;[{'id': 4990657749, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990657755, 'qualifierId': 212, 'value': '5.5'}, {'id': 4990657753, 'qualifierId': 141, 'value': '16.7'}, {'id': 4990657757, 'qualifierId': 213, 'value': '1.12'}, {'id': 4990657751, 'qualifierId': 140, 'value': '56.3'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;16,7;;5,5;1,12;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;56,3;16,7;;;;;;;0;0;10;5;Inter Miami II;605;MC;1,0
2680185141;98;50;1;10;6;csntc7hucmo21gknxc5y0kc4q;1;57,2;20,5;2024-04-28T19:14:59.787Z;2024-04-28T20:04:32Z;[{'id': 4990657783, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990657785, 'qualifierId': 286}, {'id': 4990807449, 'qualifierId': 233, 'value': '125'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cg5ihspinpwqdsr1irma22sd0;Dispossessed;;;;;;;;;;;;;;;;;;125,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;10;6;Inter Miami II;606;DR;1,0
2680186503;125;7;1;10;6;c7c4wwva2u1vb3rr7rwava044;0;42,8;79,5;2024-04-28T19:14:59.788Z;2024-05-01T16:35:03Z;[{'id': 4990807441, 'qualifierId': 233, 'value': '98'}, {'id': 4990664901, 'qualifierId': 56, 'value': 'Back'}, {'id': 4995804573, 'qualifierId': 385}, {'id': 4990664903, 'qualifierId': 285}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;cg5ihspinpwqdsr1irma22sd0;Tackle;;;;;;;;;;;;;;;;;;98,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;10;6;New England II;606;;1,0
2680185149;99;1;1;10;10;csntc7hucmo21gknxc5y0kc4q;1;58,3;20,1;2024-04-28T19:15:03.263Z;2024-04-28T19:55:13Z;[{'id': 4990807927, 'qualifierId': 212, 'value': '7.8'}, {'id': 4990657819, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990807925, 'qualifierId': 141, 'value': '25.8'}, {'id': 4990807923, 'qualifierId': 140, 'value': '64.8'}, {'id': 4990807929, 'qualifierId': 213, 'value': '0.52'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;25,8;;7,8;0,52;64,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;64,8;25,8;;;;;;;0;0;10;10;Inter Miami II;610;DR;1,0
2680185265;101;61;1;10;14;csntc7hucmo21gknxc5y0kc4q;1;67,6;27,6;2024-04-28T19:15:07.341Z;2024-04-28T19:55:14Z;[{'id': 4990658365, 'qualifierId': 56, 'value': 'Center'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cg5ihspinpwqdsr1irma22sd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;10;14;Inter Miami II;614;FWR;1,0
2680185169;100;1;1;10;15;csntc7hucmo21gknxc5y0kc4q;0;60,1;24,1;2024-04-28T19:15:08.325Z;2024-04-28T19:15:08Z;[{'id': 4990657901, 'qualifierId': 140, 'value': '63.0'}, {'id': 4990657913, 'qualifierId': 213, 'value': '1.18'}, {'id': 4990657903, 'qualifierId': 141, 'value': '34.9'}, {'id': 4990657909, 'qualifierId': 212, 'value': '8.0'}, {'id': 4990657899, 'qualifierId': 56, 'value': 'Center'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;34,9;;8,0;1,18;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;63,0;34,9;;;;;;;0;0;10;15;Inter Miami II;615;MC;1,0
2680185175;101;49;1;10;15;c7c4wwva2u1vb3rr7rwava044;1;31,8;43,0;2024-04-28T19:15:08.753Z;2024-04-28T19:15:08Z;[];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;10;15;New England II;615;;1,0
2680185209;102;1;1;10;15;c7c4wwva2u1vb3rr7rwava044;1;31,8;43,0;2024-04-28T19:15:09.029Z;2024-04-28T19:15:11Z;[{'id': 4990658055, 'qualifierId': 140, 'value': '26.5'}, {'id': 4990658057, 'qualifierId': 141, 'value': '69.4'}, {'id': 4990658059, 'qualifierId': 212, 'value': '18.8'}, {'id': 4990658053, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990658061, 'qualifierId': 213, 'value': '1.87'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;69,4;;18,8;1,87;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,5;69,4;;;;;;;0;0;10;15;New England II;615;;1,0
2680185271;103;1;1;10;18;c7c4wwva2u1vb3rr7rwava044;1;26,5;69,1;2024-04-28T19:15:11.168Z;2024-04-28T19:15:16Z;[{'id': 4990658391, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990658401, 'qualifierId': 212, 'value': '23.0'}, {'id': 4990658395, 'qualifierId': 140, 'value': '8.5'}, {'id': 4990658403, 'qualifierId': 213, 'value': '3.75'}, {'id': 4990658399, 'qualifierId': 141, 'value': '49.7'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;49,7;;23,0;3,75;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;8,5;49,7;;;;;;;0;0;10;18;New England II;618;;1,0
2680185291;104;1;1;10;22;c7c4wwva2u1vb3rr7rwava044;1;9,6;49,3;2024-04-28T19:15:15.937Z;2024-04-28T19:15:17Z;[{'id': 4990658503, 'qualifierId': 141, 'value': '29.4'}, {'id': 4990658501, 'qualifierId': 140, 'value': '17.9'}, {'id': 4990658507, 'qualifierId': 213, 'value': '5.28'}, {'id': 4990658499, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990658505, 'qualifierId': 212, 'value': '16.1'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;29,4;;16,1;5,28;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;17,9;29,4;;;;;;;0;0;10;22;New England II;622;;1,0
2680185337;105;1;1;10;24;c7c4wwva2u1vb3rr7rwava044;1;20,4;27,3;2024-04-28T19:15:17.345Z;2024-04-28T19:15:21Z;[{'id': 4990658795, 'qualifierId': 141, 'value': '1.6'}, {'id': 4990658791, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990658797, 'qualifierId': 212, 'value': '20.3'}, {'id': 4990658801, 'qualifierId': 213, 'value': '5.24'}, {'id': 4990658793, 'qualifierId': 140, 'value': '30.2'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;1,6;;20,3;5,24;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;30,2;1,6;;;;;;;0;0;10;24;New England II;624;;1,0
2680185371;106;1;1;10;28;c7c4wwva2u1vb3rr7rwava044;1;37,3;2,0;2024-04-28T19:15:21.233Z;2024-04-28T19:15:24Z;[{'id': 4990659019, 'qualifierId': 212, 'value': '18.5'}, {'id': 4990659021, 'qualifierId': 213, 'value': '0.90'}, {'id': 4990659013, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990659015, 'qualifierId': 140, 'value': '48.2'}, {'id': 4990659017, 'qualifierId': 141, 'value': '23.4'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;23,4;;18,5;0,9;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;48,2;23,4;;;;;;;0;0;10;28;New England II;628;;1,0
2680185407;107;1;1;10;31;c7c4wwva2u1vb3rr7rwava044;1;46,8;30,0;2024-04-28T19:15:24.049Z;2024-04-28T19:15:27Z;[{'id': 4990659227, 'qualifierId': 141, 'value': '65.5'}, {'id': 4990659225, 'qualifierId': 140, 'value': '47.7'}, {'id': 4990659223, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990659231, 'qualifierId': 213, 'value': '1.53'}, {'id': 4990659229, 'qualifierId': 212, 'value': '24.2'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;65,5;;24,2;1,53;47,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;47,7;65,5;;;;;;;0;0;10;31;New England II;631;;1,0
2680185511;108;1;1;10;34;c7c4wwva2u1vb3rr7rwava044;1;52,9;68,8;2024-04-28T19:15:27.185Z;2024-04-28T19:15:32Z;[{'id': 4990659743, 'qualifierId': 141, 'value': '96.6'}, {'id': 4990659741, 'qualifierId': 140, 'value': '70.9'}, {'id': 4990659747, 'qualifierId': 213, 'value': '0.79'}, {'id': 4990659739, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990659745, 'qualifierId': 212, 'value': '26.7'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;96,6;;26,7;0,79;70,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;70,9;96,6;;;;;;;0;0;10;34;New England II;634;;1,0
2680185519;109;61;1;10;39;c7c4wwva2u1vb3rr7rwava044;0;72,0;82,0;2024-04-28T19:15:32.641Z;2024-04-28T19:15:33Z;[{'id': 4990659785, 'qualifierId': 56, 'value': 'Left'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;cg5ihspinpwqdsr1irma22sd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;10;39;New England II;639;;1,0
2680185531;102;49;1;10;40;csntc7hucmo21gknxc5y0kc4q;1;29,4;10,3;2024-04-28T19:15:33.588Z;2024-04-28T19:15:33Z;[];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cg5ihspinpwqdsr1irma22sd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;10;40;Inter Miami II;640;FWR;1,0
2680185539;103;50;1;10;41;csntc7hucmo21gknxc5y0kc4q;1;29,2;15,5;2024-04-28T19:15:34.193Z;2024-04-28T19:15:37Z;[{'id': 4990659855, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990659859, 'qualifierId': 285}, {'id': 4990660113, 'qualifierId': 233, 'value': '110'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;cg5ihspinpwqdsr1irma22sd0;Dispossessed;;;;;;;;;;;;;;;;;;110,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;10;41;Inter Miami II;641;FWR;1,0
2680185577;110;7;1;10;41;c7c4wwva2u1vb3rr7rwava044;1;70,8;84,5;2024-04-28T19:15:34.194Z;2024-05-01T16:36:11Z;[{'id': 4990660091, 'qualifierId': 233, 'value': '103'}, {'id': 4990660045, 'qualifierId': 56, 'value': 'Left'}, {'id': 4995807021, 'qualifierId': 384}, {'id': 4990660047, 'qualifierId': 286}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;cg5ihspinpwqdsr1irma22sd0;Tackle;;;;;;;;;;;;;;;;;;103,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;10;41;New England II;641;;1,0
2680185599;111;1;1;10;42;c7c4wwva2u1vb3rr7rwava044;1;76,4;76,3;2024-04-28T19:15:35.969Z;2024-04-28T19:15:37Z;[{'id': 4990660137, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990660143, 'qualifierId': 212, 'value': '12.8'}, {'id': 4990660145, 'qualifierId': 213, 'value': '3.70'}, {'id': 4990660141, 'qualifierId': 141, 'value': '66.3'}, {'id': 4990660139, 'qualifierId': 140, 'value': '66.1'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;66,3;;12,8;3,7;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;66,1;66,3;;;;;;;0;0;10;42;New England II;642;;1,0
2680185619;112;1;1;10;44;c7c4wwva2u1vb3rr7rwava044;1;66,1;66,3;2024-04-28T19:15:37.650Z;2024-04-28T19:15:39Z;[{'id': 4990660279, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990660283, 'qualifierId': 141, 'value': '70.9'}, {'id': 4990660281, 'qualifierId': 140, 'value': '78.9'}, {'id': 4990660287, 'qualifierId': 213, 'value': '0.23'}, {'id': 4990660285, 'qualifierId': 212, 'value': '13.8'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;70,9;;13,8;0,23;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;78,9;70,9;;;;;;;0;0;10;44;New England II;644;;1,0
