id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_Resume;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_SwitchOfPlay;value_InSwinger;value_IntentionalAssist;value_RightFooted;value_Assist;value_Cross;value_RelatedEventId;value_GkX;value_Right;value_BigChance;value_GoalmouthZ;value_GkY;value_FirstTouch;value_GoalmouthY;value_RegularPlay;value_SmallBoxRight;value_Assisted;value_Launch;value_LayOff;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_DeletedEventType;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_Left;value_CornerTaken;value_Head;value_OutOfPlay;value_Overrun;value_TakeOnSpace;value_TouchTypePass;value_FlickOn;value_NextEventGoalKick;value_High;value_GoalKick;value_LeftFooted;value_OutSwinger;value_CloseLeft;value_FromCorner;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Blocked;value_BlockedY;value_NotAssisted;value_BlockedX;value_DefBlock;value_Deflection;value_LowRight;value_Hands;value_Fingertip;value_LowGkIntervention;value_Diving;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_HighLeft;value_Standing;value_Collected;value_GkKickFromHands;value_LowLeft;value_BoxLeft;value_ParriedSafe;value_Shove/Push;value_OverhitCross;value_SwerveLeft;value_HitWoodwork;value_HitRightPost;value_Low;value_MediumGkIntervention;value_NotPastGoalLine;value_MisHit;value_PullBack;value_SetPiece;value_FastBreak;value_BoxRight;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Tap;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_FreeKick;value_OwnGoal;value_SmallBoxCentre;value_FantasyAssistTeam;value_OtherBodyPart;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Handball;value_ShirtPull/Holding;value_CloseRightAndHigh;value_Volley;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669665757;5;1;1;0;11;8ijkk62897so5r3bq0wgwx4bu;1;37,6;30,0;2024-04-08T00:04:37.565Z;2024-04-08T00:04:39Z;[{'id': 4933923183, 'qualifierId': 213, 'value': '3.12'}, {'id': 4933923181, 'qualifierId': 212, 'value': '9.3'}, {'id': 4933923179, 'qualifierId': 141, 'value': '30.3'}, {'id': 4933923175, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923177, 'qualifierId': 140, 'value': '28.7'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,12;28,7;;30,3;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;28,7;30,3;;;;;;;0;0;0;11;Vancouver Whitecaps II;11;AMR;1,0
2669665775;6;1;1;0;13;8ijkk62897so5r3bq0wgwx4bu;1;28,7;29,8;2024-04-08T00:04:38.971Z;2024-04-08T00:04:40Z;[{'id': 4933923271, 'qualifierId': 141, 'value': '8.9'}, {'id': 4933923273, 'qualifierId': 212, 'value': '17.0'}, {'id': 4933923275, 'qualifierId': 213, 'value': '5.29'}, {'id': 4933923269, 'qualifierId': 140, 'value': '37.5'}, {'id': 4933923267, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,29;37,5;;8,9;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,5;8,9;;;;;;;0;0;0;13;Vancouver Whitecaps II;13;DL;1,0
2669665827;7;1;1;0;14;8ijkk62897so5r3bq0wgwx4bu;1;38,1;9,7;2024-04-08T00:04:40.690Z;2024-04-08T00:04:47Z;[{'id': 4933923543, 'qualifierId': 140, 'value': '91.7'}, {'id': 4933923539, 'qualifierId': 196}, {'id': 4933923541, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933923549, 'qualifierId': 213, 'value': '0.67'}, {'id': 4933923545, 'qualifierId': 141, 'value': '75.0'}, {'id': 4933923537, 'qualifierId': 155}, {'id': 4933923547, 'qualifierId': 212, 'value': '71.7'}, {'id': 4933923551, 'qualifierId': 1}];7x3sqcf8wtq2qwyqcbv2itw8a;M. Cuevas;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,67;91,7;;75,0;71,7;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;91,7;75,0;;;;;;;0;0;0;14;Vancouver Whitecaps II;14;DR;1,0
2669665875;8;1;1;0;21;8ijkk62897so5r3bq0wgwx4bu;1;92,5;75,0;2024-04-08T00:04:47.079Z;2024-04-12T14:41:07Z;[{'id': 4941780281, 'qualifierId': 223}, {'id': 4933923823, 'qualifierId': 141, 'value': '45.8'}, {'id': 4933924719, 'qualifierId': 154}, {'id': 4941780283, 'qualifierId': 20}, {'id': 4933924717, 'qualifierId': 210, 'value': '14'}, {'id': 4933923825, 'qualifierId': 212, 'value': '19.9'}, {'id': 4933923827, 'qualifierId': 213, 'value': '4.74'}, {'id': 4933923819, 'qualifierId': 56, 'value': 'Center'}, {'id': 4941780227, 'qualifierId': 2}, {'id': 4933923821, 'qualifierId': 140, 'value': '93.0'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;1,0;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,74;93,0;;45,8;19,9;;;;;1,0;1,0;1,0;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;93,0;45,8;;;;;;;0;0;0;21;Vancouver Whitecaps II;21;AML;1,0
2669665879;9;14;1;0;25;8ijkk62897so5r3bq0wgwx4bu;1;94,6;43,6;2024-04-08T00:04:51.266Z;2024-04-12T14:41:18Z;[{'id': 4933924729, 'qualifierId': 55, 'value': '8'}, {'id': 4933924741, 'qualifierId': 230, 'value': '99.0'}, {'id': 4933924723, 'qualifierId': 75}, {'id': 4933924737, 'qualifierId': 214}, {'id': 4933924735, 'qualifierId': 103, 'value': '9.5'}, {'id': 4933924743, 'qualifierId': 231, 'value': '46.8'}, {'id': 4933924739, 'qualifierId': 328}, {'id': 4933923841, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933924733, 'qualifierId': 102, 'value': '44.8'}, {'id': 4933923837, 'qualifierId': 22}, {'id': 4933924469, 'qualifierId': 20}, {'id': 4933924727, 'qualifierId': 154}, {'id': 4941780397, 'qualifierId': 60}, {'id': 4933924725, 'qualifierId': 29}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;c1s7c9syq29pxh0uts7w83xuc;Post;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;8,0;99,0;1,0;1,0;9,5;46,8;1,0;44,8;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;44,8;9.5;8,0;b4hm7o0o1tlssg0aa1psm704q;0;0;0;25;Vancouver Whitecaps II;25;AMC;1,0
2669665857;5;49;1;0;26;eo64tqkioegeb09iice2hf8bt;1;10,1;29,8;2024-04-08T00:04:52.627Z;2024-04-08T00:04:53Z;[];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;c1s7c9syq29pxh0uts7w83xuc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;26;Ventura County;26;DC;1,0
2669665863;6;1;1;0;27;eo64tqkioegeb09iice2hf8bt;0;10,1;29,8;2024-04-08T00:04:52.882Z;2024-04-08T00:04:53Z;[{'id': 4933923751, 'qualifierId': 140, 'value': '33.2'}, {'id': 4933923749, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933923757, 'qualifierId': 213, 'value': '0.55'}, {'id': 4933923759, 'qualifierId': 1}, {'id': 4933923747, 'qualifierId': 157}, {'id': 4933923755, 'qualifierId': 212, 'value': '28.4'}, {'id': 4933923753, 'qualifierId': 141, 'value': '51.5'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,55;33,2;;51,5;28,4;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;33,2;51,5;;;;;;;0;0;0;27;Ventura County;27;DC;1,0
2669665871;7;1;1;0;28;eo64tqkioegeb09iice2hf8bt;1;39,6;50,1;2024-04-08T00:04:54.163Z;2024-04-12T14:41:40Z;[{'id': 4934019719, 'qualifierId': 212, 'value': '9.0'}, {'id': 4941780551, 'qualifierId': 156}, {'id': 4934019717, 'qualifierId': 141, 'value': '42.5'}, {'id': 4934019721, 'qualifierId': 213, 'value': '3.75'}, {'id': 4934019713, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934019715, 'qualifierId': 140, 'value': '32.6'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,75;32,6;;42,5;9,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;32,6;42,5;;;;;;;0;0;0;28;Ventura County;28;FW;1,0
2669665895;8;61;1;0;29;eo64tqkioegeb09iice2hf8bt;0;35,1;49,0;2024-04-08T00:04:54.858Z;2024-04-12T14:42:08Z;[{'id': 4933923915, 'qualifierId': 56, 'value': 'Back'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;c1s7c9syq29pxh0uts7w83xuc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;0;29;Ventura County;29;FWR;1,0
2669665899;10;61;1;0;31;8ijkk62897so5r3bq0wgwx4bu;0;54,0;49,1;2024-04-08T00:04:57.295Z;2024-04-08T00:56:41Z;[{'id': 4933923941, 'qualifierId': 56, 'value': 'Center'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c1s7c9syq29pxh0uts7w83xuc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;31;Vancouver Whitecaps II;31;DL;1,0
2669665897;9;1;1;0;35;eo64tqkioegeb09iice2hf8bt;0;40,6;47,4;2024-04-08T00:05:01.179Z;2024-04-08T00:56:53Z;[{'id': 4934022741, 'qualifierId': 233, 'value': '11'}, {'id': 4934022247, 'qualifierId': 236}, {'id': 4934020855, 'qualifierId': 212, 'value': '1.9'}, {'id': 4934020849, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934020857, 'qualifierId': 213, 'value': '1.16'}, {'id': 4934022249, 'qualifierId': 286}, {'id': 4934020853, 'qualifierId': 141, 'value': '49.9'}, {'id': 4934020851, 'qualifierId': 140, 'value': '41.3'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,16;41,3;;49,9;1,9;;;;;;;;;;;;;;;;;;;;;;;11,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;41,3;49,9;;;;;;;0;0;0;35;Ventura County;35;FWR;1,0
2669665909;11;74;1;0;35;8ijkk62897so5r3bq0wgwx4bu;1;54,3;49,3;2024-04-08T00:05:01.180Z;2024-04-08T00:56:55Z;[{'id': 4934022773, 'qualifierId': 233, 'value': '9'}, {'id': 4933923983, 'qualifierId': 285}, {'id': 4933923981, 'qualifierId': 56, 'value': 'Center'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c1s7c9syq29pxh0uts7w83xuc;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;35;Vancouver Whitecaps II;35;DL;1,0
2669665927;12;83;1;0;36;8ijkk62897so5r3bq0wgwx4bu;0;67,1;17,4;2024-04-08T00:05:02.576Z;2024-04-08T00:56:46Z;[{'id': 4933948681, 'qualifierId': 399, 'value': '249t35evpr3aasx0uczjs2j9w'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;c1s7c9syq29pxh0uts7w83xuc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;0;36;Vancouver Whitecaps II;36;AMC;1,0
2669665943;10;1;1;0;36;eo64tqkioegeb09iice2hf8bt;1;33,7;80,6;2024-04-08T00:05:02.618Z;2024-04-08T00:56:43Z;[{'id': 4933924191, 'qualifierId': 213, 'value': '0.38'}, {'id': 4933924183, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933924189, 'qualifierId': 212, 'value': '25.3'}, {'id': 4933924185, 'qualifierId': 140, 'value': '56.1'}, {'id': 4933924187, 'qualifierId': 141, 'value': '94.5'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,38;56,1;;94,5;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;56,1;94,5;;;;;;;0;0;0;36;Ventura County;36;DML;1,0
2669665965;11;1;1;0;38;eo64tqkioegeb09iice2hf8bt;1;46,3;94,4;2024-04-08T00:05:03.874Z;2024-04-08T00:05:07Z;[{'id': 4933924309, 'qualifierId': 213, 'value': '3.14'}, {'id': 4933924307, 'qualifierId': 212, 'value': '16.2'}, {'id': 4933924301, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933924303, 'qualifierId': 140, 'value': '30.9'}, {'id': 4933924305, 'qualifierId': 141, 'value': '94.4'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,14;30,9;;94,4;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;30,9;94,4;;;;;;;0;0;0;38;Ventura County;38;FWR;1,0
2669666001;12;1;1;0;41;eo64tqkioegeb09iice2hf8bt;1;30,9;94,4;2024-04-08T00:05:07.330Z;2024-04-08T00:05:10Z;[{'id': 4933924525, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933924535, 'qualifierId': 213, 'value': '3.72'}, {'id': 4933924529, 'qualifierId': 140, 'value': '16.8'}, {'id': 4933924531, 'qualifierId': 141, 'value': '80.3'}, {'id': 4933924533, 'qualifierId': 212, 'value': '17.6'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,72;16,8;;80,3;17,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;16,8;80,3;;;;;;;0;0;0;41;Ventura County;41;DML;1,0
2669666013;13;1;1;0;44;eo64tqkioegeb09iice2hf8bt;1;16,8;80,3;2024-04-08T00:05:10.569Z;2024-04-08T00:05:12Z;[{'id': 4933924609, 'qualifierId': 141, 'value': '50.9'}, {'id': 4933924613, 'qualifierId': 213, 'value': '4.85'}, {'id': 4933924611, 'qualifierId': 212, 'value': '20.2'}, {'id': 4933924607, 'qualifierId': 140, 'value': '19.4'}, {'id': 4933924605, 'qualifierId': 56, 'value': 'Back'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,85;19,4;;50,9;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;19,4;50,9;;;;;;;0;0;0;44;Ventura County;44;DC;1,0
2669666033;14;1;1;0;47;eo64tqkioegeb09iice2hf8bt;1;21,4;48,2;2024-04-08T00:05:12.858Z;2024-04-08T00:05:16Z;[{'id': 4933924757, 'qualifierId': 213, 'value': '4.80'}, {'id': 4933924751, 'qualifierId': 140, 'value': '22.7'}, {'id': 4933924749, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933924753, 'qualifierId': 141, 'value': '25.9'}, {'id': 4933924755, 'qualifierId': 212, 'value': '15.2'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,8;22,7;;25,9;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;22,7;25,9;;;;;;;0;0;0;47;Ventura County;47;DC;1,0
2669666095;15;1;1;0;50;eo64tqkioegeb09iice2hf8bt;1;28,1;21,9;2024-04-08T00:05:16.482Z;2024-04-08T00:05:24Z;[{'id': 4933925035, 'qualifierId': 212, 'value': '17.8'}, {'id': 4933925033, 'qualifierId': 141, 'value': '47.2'}, {'id': 4933925031, 'qualifierId': 140, 'value': '23.8'}, {'id': 4933925037, 'qualifierId': 213, 'value': '1.83'}, {'id': 4933925029, 'qualifierId': 56, 'value': 'Back'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,83;23,8;;47,2;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;23,8;47,2;;;;;;;0;0;0;50;Ventura County;50;DC;1,0
2669666103;16;1;1;0;58;eo64tqkioegeb09iice2hf8bt;1;24,6;46,7;2024-04-08T00:05:24.394Z;2024-04-08T00:05:26Z;[{'id': 4933925065, 'qualifierId': 140, 'value': '26.4'}, {'id': 4933925063, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933925071, 'qualifierId': 213, 'value': '1.48'}, {'id': 4933925067, 'qualifierId': 141, 'value': '78.2'}, {'id': 4933925069, 'qualifierId': 212, 'value': '21.5'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,48;26,4;;78,2;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;26,4;78,2;;;;;;;0;0;0;58;Ventura County;58;DC;1,0
2669666127;17;1;1;1;0;eo64tqkioegeb09iice2hf8bt;1;23,5;80,8;2024-04-08T00:05:26.626Z;2024-04-08T00:05:29Z;[{'id': 4933925227, 'qualifierId': 141, 'value': '56.0'}, {'id': 4933925229, 'qualifierId': 212, 'value': '25.5'}, {'id': 4933925231, 'qualifierId': 213, 'value': '3.86'}, {'id': 4933925223, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933925225, 'qualifierId': 140, 'value': '5.3'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,86;5,3;;56,0;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;5,3;56,0;;;;;;;0;0;1;0;Ventura County;60;DC;1,0
2669666141;18;1;1;1;3;eo64tqkioegeb09iice2hf8bt;1;5,3;55,7;2024-04-08T00:05:29.419Z;2024-04-08T00:05:32Z;[{'id': 4933925313, 'qualifierId': 157}, {'id': 4933925321, 'qualifierId': 212, 'value': '42.7'}, {'id': 4933925323, 'qualifierId': 213, 'value': '0.70'}, {'id': 4933925319, 'qualifierId': 141, 'value': '96.0'}, {'id': 4933925315, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933925317, 'qualifierId': 140, 'value': '36.5'}, {'id': 4933925325, 'qualifierId': 1}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,7;36,5;;96,0;42,7;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;36,5;96,0;;;;;;;0;0;1;3;Ventura County;63;GK;1,0
2669666153;19;1;1;1;6;eo64tqkioegeb09iice2hf8bt;1;35,3;95,3;2024-04-08T00:05:32.202Z;2024-04-12T14:43:53Z;[{'id': 4933925397, 'qualifierId': 213, 'value': '4.33'}, {'id': 4933925391, 'qualifierId': 140, 'value': '33.4'}, {'id': 4933925389, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933925393, 'qualifierId': 141, 'value': '88.0'}, {'id': 4933925395, 'qualifierId': 212, 'value': '5.3'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,33;33,4;;88,0;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;33,4;88,0;;;;;;;0;0;1;6;Ventura County;66;DML;1,0
