id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_TouchTypeControl;value_AttemptedTackle;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_FlickOn;value_Chipped;value_LayOff;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_Straight;value_Cross;value_DrivenCross;value_LeftFooted;value_TakeOnOvertake;value_BlockedPass;value_Assist;value_GoalmouthZ;value_GkX;value_RegularPlay;value_BlockedY;value_GkY;value_Blocked;value_GoalmouthY;value_Assisted;value_BlockedX;value_LowLeft;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_NotVisible;value_IntentionalAssist;value_ThroughBall;value_FirstTouch;value_RightFooted;value_ParriedDanger;value_Diving;value_Hands;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_ShirtPull/Holding;value_BoxCentre;value_FromCorner;value_Shove/Push;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_GoalShotTimestamp;value_BigChance;value_HighRight;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PullBack;value_Handball;value_LowCentre;value_NotAssisted;value_FreeKick;value_ByWall;value_SetPiece;value_ThrowInSetPiece;value_CloseLeftAndHigh;value_SwerveLeft;value_Sliding;value_LowGkIntervention;value_Feet;value_LowRight;value_BoxLeft;value_Deflection;value_ParriedSafe;value_Volley;value_YellowCard;value_RecklessOffence;value_CloseLeft;value_High;value_BoxRight;value_Standing;value_OtherBodyPart;value_SixYardBlocked;value_TakeOnSpace;value_Overrun;value_Minutes;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_35Right;value_HighClaim;value_HighGkIntervention;value_HighCentre;value_Reaching;value_Fingertip;value_PenaltyTakerId;value_Penalty;value_Dissent;value_Injury;value_InjuredPlayerId;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_Collected;value_GkStart;value_Stooping;value_Caught;value_Weak;value_BlockedCross;value_OverhitCross;value_CloseHigh;value_TacticalFoul;value_DangerousPlay;value_GoesToPenalties;value_Saved;value_HitWoodwork;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713777527;190;1;1;19;29;ew2zirzye0sw1txr2m33nr25y;1;37,5;47,8;2024-08-26T00:22:34.225Z;2024-08-26T00:22:36Z;[{'id': 5175124703, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175124707, 'qualifierId': 141, 'value': '49.6'}, {'id': 5175124709, 'qualifierId': 212, 'value': '16.0'}, {'id': 5175124711, 'qualifierId': 213, 'value': '0.08'}, {'id': 5175124705, 'qualifierId': 140, 'value': '52.7'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;0,08;49,6;;52,7;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;52,7;49,6;;;;;;;;0;19;29;Tacoma Defiance;1169;DC;1,0
2713777539;191;1;1;19;31;ew2zirzye0sw1txr2m33nr25y;1;48,2;45,3;2024-08-26T00:22:36.578Z;2024-08-26T00:22:37Z;[{'id': 5175124765, 'qualifierId': 212, 'value': '3.2'}, {'id': 5175124759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175124761, 'qualifierId': 140, 'value': '45.4'}, {'id': 5175124767, 'qualifierId': 213, 'value': '3.52'}, {'id': 5175124763, 'qualifierId': 141, 'value': '43.6'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;3,52;43,6;;45,4;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;45,4;43,6;;;;;;;;0;19;31;Tacoma Defiance;1171;FW;1,0
2713777555;192;1;1;19;32;ew2zirzye0sw1txr2m33nr25y;1;45,4;43,6;2024-08-26T00:22:37.665Z;2024-08-26T00:22:41Z;[{'id': 5175124865, 'qualifierId': 140, 'value': '35.2'}, {'id': 5175124863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175124867, 'qualifierId': 141, 'value': '63.3'}, {'id': 5175124871, 'qualifierId': 213, 'value': '2.25'}, {'id': 5175124869, 'qualifierId': 212, 'value': '17.2'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,25;63,3;;35,2;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;35,2;63,3;;;;;;;;0;19;32;Tacoma Defiance;1172;MC;1,0
2713777581;193;1;1;19;36;ew2zirzye0sw1txr2m33nr25y;0;40,5;67,3;2024-08-26T00:22:41.137Z;2024-08-26T00:22:44Z;[{'id': 5175124989, 'qualifierId': 141, 'value': '27.6'}, {'id': 5175124993, 'qualifierId': 213, 'value': '5.79'}, {'id': 5175124985, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175124987, 'qualifierId': 140, 'value': '88.5'}, {'id': 5175124983, 'qualifierId': 155}, {'id': 5175124995, 'qualifierId': 1}, {'id': 5175124991, 'qualifierId': 212, 'value': '57.2'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,79;27,6;;88,5;57,2;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;88,5;27,6;;;;;;;;0;19;36;Tacoma Defiance;1176;DC;1,0
2713777595;165;49;1;19;41;5icuo8utnztpsd9l03gdd68dl;1;9,3;71,4;2024-08-26T00:22:46.472Z;2024-08-26T00:22:46Z;[];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;expkosdvouobem3kv8ejmmbkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;19;41;The Town;1181;GK;1,0
2713777661;166;1;1;19;47;5icuo8utnztpsd9l03gdd68dl;1;10,0;55,5;2024-08-26T00:22:52.546Z;2024-08-26T00:22:55Z;[{'id': 5175125405, 'qualifierId': 141, 'value': '69.0'}, {'id': 5175125401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175125407, 'qualifierId': 212, 'value': '9.5'}, {'id': 5175125403, 'qualifierId': 140, 'value': '12.4'}, {'id': 5175125409, 'qualifierId': 213, 'value': '1.30'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,3;69,0;;12,4;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;12,4;69,0;;;;;;;;0;19;47;The Town;1187;GK;1,0
2713777713;167;1;1;19;50;5icuo8utnztpsd9l03gdd68dl;1;19,3;65,5;2024-08-26T00:22:55.538Z;2024-08-26T00:23:01Z;[{'id': 5175125671, 'qualifierId': 212, 'value': '25.4'}, {'id': 5175125667, 'qualifierId': 140, 'value': '13.4'}, {'id': 5175125673, 'qualifierId': 213, 'value': '4.47'}, {'id': 5175125665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175125669, 'qualifierId': 141, 'value': '29.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,47;29,2;;13,4;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;13,4;29,2;;;;;;;;0;19;50;The Town;1190;DC;1,0
2713777761;168;1;1;19;56;5icuo8utnztpsd9l03gdd68dl;1;19,6;27,4;2024-08-26T00:23:01.298Z;2024-08-26T00:23:06Z;[{'id': 5175125923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175125927, 'qualifierId': 141, 'value': '41.5'}, {'id': 5175125931, 'qualifierId': 213, 'value': '2.51'}, {'id': 5175125929, 'qualifierId': 212, 'value': '16.2'}, {'id': 5175125925, 'qualifierId': 140, 'value': '7.2'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,51;41,5;;7,2;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;7,2;41,5;;;;;;;;0;19;56;The Town;1196;DL;1,0
2713777787;169;1;1;20;1;5icuo8utnztpsd9l03gdd68dl;1;8,1;40,3;2024-08-26T00:23:06.690Z;2024-08-26T00:23:10Z;[{'id': 5175126059, 'qualifierId': 212, 'value': '20.2'}, {'id': 5175126061, 'qualifierId': 213, 'value': '5.30'}, {'id': 5175126053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175126057, 'qualifierId': 141, 'value': '15.5'}, {'id': 5175126055, 'qualifierId': 140, 'value': '18.7'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,3;15,5;;18,7;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;18,7;15,5;;;;;;;;0;20;1;The Town;1201;GK;1,0
2713777833;170;1;1;20;5;5icuo8utnztpsd9l03gdd68dl;1;21,8;11,6;2024-08-26T00:23:10.386Z;2024-08-26T00:23:16Z;[{'id': 5175126285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175126291, 'qualifierId': 212, 'value': '13.8'}, {'id': 5175126289, 'qualifierId': 141, 'value': '28.8'}, {'id': 5175126293, 'qualifierId': 213, 'value': '1.01'}, {'id': 5175126287, 'qualifierId': 140, 'value': '28.8'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,01;28,8;;28,8;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;28,8;28,8;;;;;;;;0;20;5;The Town;1205;DL;1,0
2713777845;171;1;1;20;11;5icuo8utnztpsd9l03gdd68dl;1;36,1;23,0;2024-08-26T00:23:16.050Z;2024-08-26T00:23:18Z;[{'id': 5175126339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175126347, 'qualifierId': 213, 'value': '4.04'}, {'id': 5175126343, 'qualifierId': 141, 'value': '14.7'}, {'id': 5175126345, 'qualifierId': 212, 'value': '7.2'}, {'id': 5175126341, 'qualifierId': 140, 'value': '31.8'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,04;14,7;;31,8;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,8;14,7;;;;;;;;0;20;11;The Town;1211;MC;1,0
2713777895;172;1;1;20;13;5icuo8utnztpsd9l03gdd68dl;1;31,4;22,8;2024-08-26T00:23:18.082Z;2024-08-26T00:23:23Z;[{'id': 5175126579, 'qualifierId': 141, 'value': '59.6'}, {'id': 5175126583, 'qualifierId': 213, 'value': '1.61'}, {'id': 5175126575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175126577, 'qualifierId': 140, 'value': '30.5'}, {'id': 5175126581, 'qualifierId': 212, 'value': '25.0'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,61;59,6;;30,5;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,5;59,6;;;;;;;;0;20;13;The Town;1213;DR;1,0
2713777909;173;1;1;20;18;5icuo8utnztpsd9l03gdd68dl;1;34,4;67,6;2024-08-26T00:23:23.298Z;2024-08-26T00:23:24Z;[{'id': 5175126655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175126663, 'qualifierId': 213, 'value': '5.36'}, {'id': 5175126659, 'qualifierId': 141, 'value': '59.9'}, {'id': 5175126661, 'qualifierId': 212, 'value': '6.6'}, {'id': 5175126657, 'qualifierId': 140, 'value': '38.2'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,36;59,9;;38,2;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;38,2;59,9;;;;;;;;0;20;18;The Town;1218;DC;1,0
2713777951;174;1;1;20;20;5icuo8utnztpsd9l03gdd68dl;1;39,0;60,8;2024-08-26T00:23:24.866Z;2024-08-26T00:23:29Z;[{'id': 5175126875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175126883, 'qualifierId': 213, 'value': '1.52'}, {'id': 5175126879, 'qualifierId': 141, 'value': '79.7'}, {'id': 5175126877, 'qualifierId': 140, 'value': '39.6'}, {'id': 5175126881, 'qualifierId': 212, 'value': '12.9'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,52;79,7;;39,6;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;39,6;79,7;;;;;;;;0;20;20;The Town;1220;MC;1,0
2713777983;175;1;1;20;24;5icuo8utnztpsd9l03gdd68dl;0;52,8;95,9;2024-08-26T00:23:29.394Z;2024-08-26T00:23:33Z;[{'id': 5175127065, 'qualifierId': 141, 'value': '72.4'}, {'id': 5175127061, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175127069, 'qualifierId': 213, 'value': '5.84'}, {'id': 5175127059, 'qualifierId': 155}, {'id': 5175127063, 'qualifierId': 140, 'value': '84.9'}, {'id': 5175127067, 'qualifierId': 212, 'value': '37.3'}, {'id': 5175127071, 'qualifierId': 1}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,84;72,4;;84,9;37,3;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;84,9;72,4;;;;;;;;0;20;24;The Town;1224;DC;1,0
2713778031;194;52;1;20;34;ew2zirzye0sw1txr2m33nr25y;1;13,7;28,6;2024-08-26T00:23:39.185Z;2024-08-30T12:24:44Z;[{'id': 5181403441, 'qualifierId': 377}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;expkosdvouobem3kv8ejmmbkk;Keeper pick-up;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;20;34;Tacoma Defiance;1234;GK;1,0
2713778079;195;1;1;20;35;ew2zirzye0sw1txr2m33nr25y;1;14,7;37,8;2024-08-26T00:23:40.161Z;2024-08-26T00:23:44Z;[{'id': 5175127597, 'qualifierId': 140, 'value': '16.8'}, {'id': 5175127593, 'qualifierId': 123}, {'id': 5175127601, 'qualifierId': 212, 'value': '10.8'}, {'id': 5175127599, 'qualifierId': 141, 'value': '53.3'}, {'id': 5175127595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175127603, 'qualifierId': 213, 'value': '1.36'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,36;53,3;;16,8;10,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;16,8;53,3;;;;;;;;0;20;35;Tacoma Defiance;1235;GK;1,0
2713778103;196;1;1;20;39;ew2zirzye0sw1txr2m33nr25y;1;22,8;71,3;2024-08-26T00:23:44.721Z;2024-08-26T00:23:48Z;[{'id': 5175127741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175127745, 'qualifierId': 141, 'value': '51.3'}, {'id': 5175127749, 'qualifierId': 213, 'value': '4.18'}, {'id': 5175127747, 'qualifierId': 212, 'value': '15.8'}, {'id': 5175127743, 'qualifierId': 140, 'value': '15.2'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,18;51,3;;15,2;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,2;51,3;;;;;;;;0;20;39;Tacoma Defiance;1239;DC;1,0
2713778159;197;1;1;20;43;ew2zirzye0sw1txr2m33nr25y;1;15,5;50,4;2024-08-26T00:23:48.193Z;2024-08-26T00:23:55Z;[{'id': 5175128055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175128063, 'qualifierId': 213, 'value': '4.71'}, {'id': 5175128059, 'qualifierId': 141, 'value': '27.8'}, {'id': 5175128061, 'qualifierId': 212, 'value': '15.4'}, {'id': 5175128057, 'qualifierId': 140, 'value': '15.4'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;4,71;27,8;;15,4;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,4;27,8;;;;;;;;0;20;43;Tacoma Defiance;1243;GK;1,0
2713778187;198;1;1;20;50;ew2zirzye0sw1txr2m33nr25y;1;29,5;29,6;2024-08-26T00:23:55.825Z;2024-08-26T00:23:59Z;[{'id': 5175128197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175128205, 'qualifierId': 213, 'value': '2.60'}, {'id': 5175128201, 'qualifierId': 141, 'value': '43.6'}, {'id': 5175128203, 'qualifierId': 212, 'value': '18.6'}, {'id': 5175128199, 'qualifierId': 140, 'value': '14.3'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,6;43,6;;14,3;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;14,3;43,6;;;;;;;;0;20;50;Tacoma Defiance;1250;DL;1,0
2713778227;199;1;1;20;54;ew2zirzye0sw1txr2m33nr25y;1;14,6;43,1;2024-08-26T00:23:58.865Z;2024-08-26T00:24:04Z;[{'id': 5175128455, 'qualifierId': 212, 'value': '21.5'}, {'id': 5175128451, 'qualifierId': 140, 'value': '29.6'}, {'id': 5175128449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175128457, 'qualifierId': 213, 'value': '5.53'}, {'id': 5175128453, 'qualifierId': 141, 'value': '21.6'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,53;21,6;;29,6;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;29,6;21,6;;;;;;;;0;20;54;Tacoma Defiance;1254;GK;1,0
2713778251;200;1;1;20;59;ew2zirzye0sw1txr2m33nr25y;1;31,0;24,7;2024-08-26T00:24:04.833Z;2024-08-26T00:24:07Z;[{'id': 5175128591, 'qualifierId': 212, 'value': '21.2'}, {'id': 5175128585, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175128593, 'qualifierId': 213, 'value': '2.07'}, {'id': 5175128589, 'qualifierId': 141, 'value': '52.2'}, {'id': 5175128587, 'qualifierId': 140, 'value': '21.4'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,07;52,2;;21,4;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;21,4;52,2;;;;;;;;0;20;59;Tacoma Defiance;1259;DL;1,0
2713778319;201;1;1;21;2;ew2zirzye0sw1txr2m33nr25y;1;21,4;52,2;2024-08-26T00:24:06.993Z;2024-08-26T00:24:15Z;[{'id': 5175128997, 'qualifierId': 213, 'value': '5.00'}, {'id': 5175128993, 'qualifierId': 141, 'value': '26.0'}, {'id': 5175128989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175128991, 'qualifierId': 140, 'value': '26.4'}, {'id': 5175128995, 'qualifierId': 212, 'value': '18.6'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,0;26,0;;26,4;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;26,4;26,0;;;;;;;;0;21;2;Tacoma Defiance;1262;DC;1,0
