id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_Captain;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Cross;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Chipped;value_NextEventGoalKick;value_GoalKick;value_High;value_FlickOn;value_HeadPass;value_Defensive;value_NotVisible;value_GkHoof;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Unchallenged;value_KeeperThrow;value_Overrun;value_GoalmouthY;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_NotAssisted;value_OutOfBoxCentre;value_RegularPlay;value_BlockedY;value_IndividualPlay;value_RightFooted;value_Collected;value_Hands;value_Stooping;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_Blocked;value_LeftFooted;value_RelatedEventId;value_LowCentre;value_Assisted;value_GkY;value_GkX;value_DefBlock;value_ShirtPull/Holding;value_Low;value_Assist;value_InSwinger;value_IntentionalAssist;value_Head;value_FirstTouch;value_BoxCentre;value_FromCorner;value_DeletedEventType;value_OverhitCross;value_OutOnSideline;value_NotPastGoalLine;value_SwitchOfPlay;value_RefereeDelay;value_DrinksBreak;value_MisHit;value_HighLeft;value_Shove/Push;value_Minutes;value_EndType;value_Handball;value_PullBack;value_LowRight;value_SoloRun;value_GoalShotGameClock;value_GoalShotTimestamp;value_YellowCard;value_TacticalFoul;value_CloseRight;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CloseLeft;value_SwerveRight;value_Injury;value_InjuredPlayerId;value_FreeKick;value_ParriedSafe;value_Diving;value_SmallBoxRight;value_Standing;value_BoxRight;value_BigChance;value_OtherBodyPart;value_Volley;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_GkKickFromHands;value_OverArm;value_RecklessOffence;value_GoesToPenalties;value_Penalty;value_TempShotOn;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HighRight;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710824451;10;1;1;1;36;cwnjxlibb02fuh0vwgvac6h45;1;61,8;75,3;2024-08-18T21:07:04.376Z;2024-08-18T21:57:56Z;[{'id': 5158891537, 'qualifierId': 213, 'value': '0.11'}, {'id': 5158891533, 'qualifierId': 141, 'value': '75.5'}, {'id': 5158891527, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158891525, 'qualifierId': 3}, {'id': 5158891535, 'qualifierId': 212, 'value': '1.3'}, {'id': 5158891531, 'qualifierId': 140, 'value': '63.0'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,11;75,5;1,3;63,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;63,0;75,5;;;;;;;;0;1;36;Crown Legacy;96;AML;1,0
2710838093;247;1;1;1;37;cwnjxlibb02fuh0vwgvac6h45;1;60,5;65,7;2024-08-18T21:07:04.770Z;2024-08-18T21:40:54Z;[{'id': 5158972241, 'qualifierId': 140, 'value': '63.8'}, {'id': 5158972245, 'qualifierId': 212, 'value': '4.0'}, {'id': 5158972247, 'qualifierId': 213, 'value': '0.52'}, {'id': 5158972243, 'qualifierId': 141, 'value': '68.6'}, {'id': 5158972239, 'qualifierId': 56, 'value': 'Center'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,52;68,6;4,0;63,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;63,8;68,6;;;;;;;;0;1;37;Crown Legacy;97;AMC;1,0
2710838213;248;61;1;1;37;cwnjxlibb02fuh0vwgvac6h45;0;65,6;69,9;2024-08-18T21:07:05.352Z;2024-08-18T21:58:02Z;[{'id': 5158972929, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;eqh157z70awog38xarc2epjpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;1;37;Crown Legacy;97;FW;1,0
2710824321;14;49;1;1;38;6ubc4y1v6hr63mca7ica4hp90;1;33,5;31,2;2024-08-18T21:07:05.713Z;2024-08-18T21:07:05Z;[];3ve0xap9f0gjsslhgjsmakx04;A. John;;;eqh157z70awog38xarc2epjpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;38;Chattanooga;98;MC;1,0
2710824349;15;1;1;1;38;6ubc4y1v6hr63mca7ica4hp90;1;33,5;31,2;2024-08-18T21:07:05.932Z;2024-08-18T22:02:20Z;[{'id': 5158890773, 'qualifierId': 213, 'value': '2.76'}, {'id': 5158890767, 'qualifierId': 140, 'value': '14.0'}, {'id': 5158890765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158890769, 'qualifierId': 141, 'value': '43.3'}, {'id': 5158890771, 'qualifierId': 212, 'value': '22.1'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;2,76;43,3;22,1;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;14,0;43,3;;;;;;;;0;1;38;Chattanooga;98;MC;1,0
2710824351;16;1;1;1;41;6ubc4y1v6hr63mca7ica4hp90;0;14,0;43,3;2024-08-18T21:07:08.846Z;2024-08-18T21:07:11Z;[{'id': 5158890793, 'qualifierId': 140, 'value': '24.8'}, {'id': 5158890797, 'qualifierId': 212, 'value': '11.3'}, {'id': 5158890795, 'qualifierId': 141, 'value': '43.7'}, {'id': 5158890799, 'qualifierId': 213, 'value': '0.02'}, {'id': 5158890791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158890789, 'qualifierId': 157}, {'id': 5158890801, 'qualifierId': 1}, {'id': 5158890863, 'qualifierId': 189}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,02;43,7;11,3;24,8;;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;24,8;43,7;;;;;;;;0;1;41;Chattanooga;101;GK;1,0
2710824365;9;61;1;1;43;cwnjxlibb02fuh0vwgvac6h45;1;81,7;69,9;2024-08-18T21:07:11.418Z;2024-08-18T21:41:26Z;[{'id': 5158890869, 'qualifierId': 56, 'value': 'Center'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;eqh157z70awog38xarc2epjpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;1;43;Crown Legacy;103;AMC;1,0
2710824383;17;52;1;1;45;6ubc4y1v6hr63mca7ica4hp90;1;5,8;31,0;2024-08-18T21:07:12.913Z;2024-08-18T21:07:13Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;45;Chattanooga;105;GK;1,0
2710824453;18;80;1;1;58;6ubc4y1v6hr63mca7ica4hp90;0;6,3;33,6;2024-08-18T21:07:25.991Z;2024-08-18T21:07:26Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;58;Chattanooga;118;GK;1,0
2710824473;19;1;1;2;1;6ubc4y1v6hr63mca7ica4hp90;0;15,9;50,7;2024-08-18T21:07:29.227Z;2024-08-18T21:07:30Z;[{'id': 5158891659, 'qualifierId': 213, 'value': '6.02'}, {'id': 5158891655, 'qualifierId': 141, 'value': '32.4'}, {'id': 5158891651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158891649, 'qualifierId': 198}, {'id': 5158891647, 'qualifierId': 157}, {'id': 5158891657, 'qualifierId': 212, 'value': '47.8'}, {'id': 5158891653, 'qualifierId': 140, 'value': '59.9'}, {'id': 5158891661, 'qualifierId': 1}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;6,02;32,4;47,8;59,9;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;59,9;32,4;;;;;;;;0;2;1;Chattanooga;121;GK;1,0
2710824475;11;49;1;2;3;cwnjxlibb02fuh0vwgvac6h45;1;37,6;72,5;2024-08-18T21:07:30.991Z;2024-08-18T21:07:31Z;[];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;eqh157z70awog38xarc2epjpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;3;Crown Legacy;123;DC;1,0
2710824491;12;1;1;2;3;cwnjxlibb02fuh0vwgvac6h45;1;37,6;72,5;2024-08-18T21:07:31.237Z;2024-08-18T21:07:33Z;[{'id': 5158891785, 'qualifierId': 212, 'value': '13.8'}, {'id': 5158891781, 'qualifierId': 140, 'value': '44.2'}, {'id': 5158891779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158891787, 'qualifierId': 213, 'value': '5.24'}, {'id': 5158891783, 'qualifierId': 141, 'value': '54.9'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;5,24;54,9;13,8;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;44,2;54,9;;;;;;;;0;2;3;Crown Legacy;123;DC;1,0
2710824497;13;50;1;2;5;cwnjxlibb02fuh0vwgvac6h45;1;42,4;53,5;2024-08-18T21:07:33.295Z;2024-08-18T21:31:37Z;[{'id': 5158891801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158891887, 'qualifierId': 233, 'value': '20'}, {'id': 5158891803, 'qualifierId': 286}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;eqh157z70awog38xarc2epjpw;Dispossessed;;;;;;;;;;;;;;;;;;1,0;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;5;Crown Legacy;125;MC;1,0
2710824503;20;7;1;2;5;6ubc4y1v6hr63mca7ica4hp90;1;57,6;46,5;2024-08-18T21:07:33.296Z;2024-08-18T21:31:37Z;[{'id': 5158891845, 'qualifierId': 285}, {'id': 5158891843, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158891859, 'qualifierId': 233, 'value': '13'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;eqh157z70awog38xarc2epjpw;Tackle;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;5;Chattanooga;125;AML;1,0
2710824505;21;49;1;2;7;6ubc4y1v6hr63mca7ica4hp90;1;63,7;44,8;2024-08-18T21:07:34.935Z;2024-08-18T21:07:35Z;[];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;eqh157z70awog38xarc2epjpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;7;Chattanooga;127;FW;1,0
2710824533;22;1;1;2;7;6ubc4y1v6hr63mca7ica4hp90;1;63,7;44,8;2024-08-18T21:07:35.309Z;2024-08-18T21:07:38Z;[{'id': 5158892019, 'qualifierId': 213, 'value': '4.86'}, {'id': 5158892015, 'qualifierId': 141, 'value': '37.3'}, {'id': 5158892011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158892017, 'qualifierId': 212, 'value': '5.2'}, {'id': 5158892013, 'qualifierId': 140, 'value': '64.4'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,86;37,3;5,2;64,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;64,4;37,3;;;;;;;;0;2;7;Chattanooga;127;FW;1,0
2710824537;23;50;1;2;8;6ubc4y1v6hr63mca7ica4hp90;1;66,4;36,2;2024-08-18T21:07:36.142Z;2024-08-18T22:02:58Z;[{'id': 5158892059, 'qualifierId': 233, 'value': '14'}, {'id': 5158892027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158892029, 'qualifierId': 286}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;eqh157z70awog38xarc2epjpw;Dispossessed;;;;;;;;;;;;;;;;;;1,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;8;Chattanooga;128;AMC;1,0
2710824519;14;7;1;2;8;cwnjxlibb02fuh0vwgvac6h45;0;33,6;63,8;2024-08-18T21:07:36.143Z;2024-08-18T21:31:38Z;[{'id': 5158891929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158891931, 'qualifierId': 285}, {'id': 5158892033, 'qualifierId': 233, 'value': '23'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;eqh157z70awog38xarc2epjpw;Tackle;;;;;;;;;;;;;;;;;;;23,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;8;Crown Legacy;128;DC;1,0
2710824541;24;61;1;2;11;6ubc4y1v6hr63mca7ica4hp90;1;65,5;38,9;2024-08-18T21:07:39.062Z;2024-08-18T22:02:57Z;[{'id': 5158892051, 'qualifierId': 56, 'value': 'Center'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;eqh157z70awog38xarc2epjpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;11;Chattanooga;131;AMC;1,0
2710824555;25;1;1;2;12;6ubc4y1v6hr63mca7ica4hp90;0;79,9;46,2;2024-08-18T21:07:39.548Z;2024-08-18T22:03:09Z;[{'id': 5159029581, 'qualifierId': 212, 'value': '8.7'}, {'id': 5158892123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159029577, 'qualifierId': 140, 'value': '84.0'}, {'id': 5159029579, 'qualifierId': 141, 'value': '57.3'}, {'id': 5159029583, 'qualifierId': 213, 'value': '1.05'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,05;57,3;8,7;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;84,0;57,3;;;;;;;;0;2;12;Chattanooga;132;FW;1,0
2710824567;15;1;1;2;12;cwnjxlibb02fuh0vwgvac6h45;1;13,3;37,3;2024-08-18T21:07:39.635Z;2024-08-18T21:58:42Z;[{'id': 5158892215, 'qualifierId': 140, 'value': '3.3'}, {'id': 5158892219, 'qualifierId': 212, 'value': '13.6'}, {'id': 5158892217, 'qualifierId': 141, 'value': '49.9'}, {'id': 5158892213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158892221, 'qualifierId': 213, 'value': '2.46'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;2,46;49,9;13,6;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;3,3;49,9;;;;;;;;0;2;12;Crown Legacy;132;DR;1,0
2710824571;16;49;1;2;14;cwnjxlibb02fuh0vwgvac6h45;1;3,3;49,9;2024-08-18T21:07:42.495Z;2024-08-18T21:07:42Z;[];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;eqh157z70awog38xarc2epjpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;14;Crown Legacy;134;GK;1,0
2710824599;17;1;1;2;15;cwnjxlibb02fuh0vwgvac6h45;0;3,3;49,9;2024-08-18T21:07:43.102Z;2024-08-18T21:07:46Z;[{'id': 5158892415, 'qualifierId': 141, 'value': '93.3'}, {'id': 5158892411, 'qualifierId': 140, 'value': '36.5'}, {'id': 5158892419, 'qualifierId': 212, 'value': '45.7'}, {'id': 5158892423, 'qualifierId': 213, 'value': '0.70'}, {'id': 5158892427, 'qualifierId': 1}, {'id': 5158892409, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158892407, 'qualifierId': 157}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,7;93,3;45,7;36,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;36,5;93,3;;;;;;;;0;2;15;Crown Legacy;135;GK;1,0
2710824633;26;44;1;2;17;6ubc4y1v6hr63mca7ica4hp90;1;63,4;6,8;2024-08-18T21:07:45.438Z;2024-08-18T21:07:56Z;[{'id': 5158892613, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158892615, 'qualifierId': 286}, {'id': 5158892627, 'qualifierId': 233, 'value': '18'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;eqh157z70awog38xarc2epjpw;Aerial;;;;;;;;;;;;;;;;;;1,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;17;Chattanooga;137;DR;1,0
2710824603;18;44;1;2;17;cwnjxlibb02fuh0vwgvac6h45;0;36,6;93,2;2024-08-18T21:07:45.439Z;2024-08-18T21:07:57Z;[{'id': 5158892441, 'qualifierId': 285}, {'id': 5158892439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158893139, 'qualifierId': 233, 'value': '26'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;eqh157z70awog38xarc2epjpw;Aerial;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;17;Crown Legacy;137;AML;1,0
2710824741;20;61;1;2;18;cwnjxlibb02fuh0vwgvac6h45;1;40,1;88,1;2024-08-18T21:07:46.360Z;2024-08-18T21:07:59Z;[{'id': 5158893189, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;eqh157z70awog38xarc2epjpw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;18;Crown Legacy;138;AML;1,0
2710824651;27;1;1;2;18;6ubc4y1v6hr63mca7ica4hp90;0;57,6;7,7;2024-08-18T21:07:46.411Z;2024-08-18T21:07:52Z;[{'id': 5158892711, 'qualifierId': 3}, {'id': 5158892719, 'qualifierId': 212, 'value': '2.3'}, {'id': 5158892715, 'qualifierId': 140, 'value': '59.6'}, {'id': 5158892721, 'qualifierId': 213, 'value': '5.91'}, {'id': 5158892713, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158892717, 'qualifierId': 141, 'value': '6.5'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;5,91;6,5;2,3;59,6;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;59,6;6,5;;;;;;;;0;2;18;Chattanooga;138;DR;1,0
2710824635;19;5;1;2;19;cwnjxlibb02fuh0vwgvac6h45;0;39,2;101,8;2024-08-18T21:07:46.816Z;2024-08-18T22:03:34Z;[{'id': 5158892621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158892623, 'qualifierId': 347}, {'id': 5158893467, 'qualifierId': 233, 'value': '28'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;eqh157z70awog38xarc2epjpw;Out;;;;;;;;;;;;;;;;;;;28,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;2;19;Crown Legacy;139;DR;1,0
