id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_Length;value_KickOff;value_LongBall;value_Launch;value_DeletedEventType;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypePass;value_BlockedPass;value_HeadPass;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_Assist;value_TakeOnOvertake;value_Blocked;value_BlockedX;value_RelatedEventId;value_Assisted;value_BlockedY;value_RegularPlay;value_LowCentre;value_GkX;value_GkY;value_GoalmouthY;value_BoxLeft;value_GoalmouthZ;value_RightFooted;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_Chipped;value_InSwinger;value_SwitchOfPlay;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_IntentionalAssist;value_ThrowIn;value_ThrowInSetPiece;value_BoxCentre;value_OwnPlayer;value_LeftFooted;value_OwnShotBlocked;value_BigChance;value_FirstTouch;value_MisHit;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_LayOff;value_High;value_OverArm;value_AttemptedTackle;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_TouchTypeControl;value_TouchTypeClearance;value_CloseRight;value_SmallBoxLeft;value_FromCorner;value_VideoCoverageLost;value_PullBack;value_Collected;value_Hands;value_Diving;value_FlickOn;value_ThroughBall;value_ShirtPull/Holding;value_LowLeft;value_IndividualPlay;value_NotAssisted;value_ParriedDanger;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_DrivenCross;value_Straight;value_ParriedSafe;value_Stooping;value_Right;value_BoxRight;value_LowRight;value_Fumble;value_GkKickFromHands;value_OutOfBoxCentre;value_Overrun;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_AerialFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotPastGoalLine;value_CloseHigh;value_RecklessOffence;value_SetPiece;value_LastLine;value_Standing;value_SecondYellow;value_FastBreak;value_2NdAssist;value_2NdRelatedEventId;value_KeeperTouched;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_2NdAssisted;value_CloseLeft;value_1On1;value_PersistentInfringement;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693790643;131;6;1;11;0;cwnjxlibb02fuh0vwgvac6h45;1;90,2;77,9;2024-06-01T23:15:17.041Z;2024-06-01T23:15:19Z;[{'id': 5064822913, 'qualifierId': 233, 'value': '76'}, {'id': 5064822829, 'qualifierId': 73}, {'id': 5064822827, 'qualifierId': 56, 'value': 'Center'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;d5x5je7kb1uy27cqrgp1xdses;Corner Awarded;;;;;;;;;;;;;;;;;;;;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;11;0;New England II;660;FWL;1,0
2693790957;132;1;1;11;33;cwnjxlibb02fuh0vwgvac6h45;1;99,4;99,5;2024-06-01T23:15:50.443Z;2024-06-06T13:05:47Z;[{'id': 5070669629, 'qualifierId': 20}, {'id': 5064828029, 'qualifierId': 210, 'value': '13'}, {'id': 5064824549, 'qualifierId': 223}, {'id': 5064824559, 'qualifierId': 213, 'value': '4.60'}, {'id': 5064824551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064824543, 'qualifierId': 2}, {'id': 5064824555, 'qualifierId': 141, 'value': '57.3'}, {'id': 5064824545, 'qualifierId': 6}, {'id': 5064824553, 'qualifierId': 140, 'value': '96.3'}, {'id': 5064824557, 'qualifierId': 212, 'value': '28.9'}, {'id': 5064824547, 'qualifierId': 155}, {'id': 5064828031, 'qualifierId': 154}];at2xv960peboe9spoag2kn21g;A. McGrath;1,0;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;57,3;4,6;96,3;28,9;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;1,0;;;1,0;1,0;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;96,3;57,3;;;;;;;0;0;11;33;New England II;693;MC;1,0
2693790959;133;13;1;11;36;cwnjxlibb02fuh0vwgvac6h45;1;98,2;58,5;2024-06-01T23:15:52.850Z;2024-06-06T13:06:07Z;[{'id': 5064828047, 'qualifierId': 29}, {'id': 5070669817, 'qualifierId': 84}, {'id': 5070669815, 'qualifierId': 61}, {'id': 5064828061, 'qualifierId': 230, 'value': '99.5'}, {'id': 5064828055, 'qualifierId': 102, 'value': '42.0'}, {'id': 5064828063, 'qualifierId': 231, 'value': '52.5'}, {'id': 5064826701, 'qualifierId': 328}, {'id': 5064828051, 'qualifierId': 55, 'value': '132'}, {'id': 5064826695, 'qualifierId': 15}, {'id': 5064828049, 'qualifierId': 154}, {'id': 5064824569, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064828059, 'qualifierId': 103, 'value': '18.1'}, {'id': 5064826693, 'qualifierId': 25}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;d5x5je7kb1uy27cqrgp1xdses;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132,0;1,0;;;;99,5;52,5;42,0;;18,1;;;;;;;;;;1,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;42,0;18.1;132,0;at2xv960peboe9spoag2kn21g;0;0;11;36;New England II;696;FWL;1,0
2693790965;77;5;1;11;40;csntc7hucmo21gknxc5y0kc4q;1;-1,2;62,4;2024-06-01T23:15:57.279Z;2024-06-01T23:15:58Z;[{'id': 5064824657, 'qualifierId': 233, 'value': '134'}, {'id': 5064824605, 'qualifierId': 346}, {'id': 5064824603, 'qualifierId': 56, 'value': 'Back'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;134,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;11;40;Chattanooga;700;DR;1,0
2693790969;134;5;1;11;40;cwnjxlibb02fuh0vwgvac6h45;0;101,2;37,6;2024-06-01T23:15:57.279Z;2024-06-01T23:33:58Z;[{'id': 5064824667, 'qualifierId': 233, 'value': '77'}, {'id': 5064824619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064824621, 'qualifierId': 346}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;11;40;New England II;700;FW;1,0
2693791223;78;1;1;12;6;csntc7hucmo21gknxc5y0kc4q;1;5,3;37,4;2024-06-01T23:16:23.247Z;2024-06-01T23:16:25Z;[{'id': 5064826027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064826031, 'qualifierId': 141, 'value': '56.4'}, {'id': 5064826039, 'qualifierId': 237}, {'id': 5064826029, 'qualifierId': 140, 'value': '1.7'}, {'id': 5064826033, 'qualifierId': 212, 'value': '13.5'}, {'id': 5064826025, 'qualifierId': 124}, {'id': 5064826035, 'qualifierId': 213, 'value': '1.86'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;56,4;1,86;1,7;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;1,7;56,4;;;;;;;0;0;12;6;Chattanooga;726;DL;1,0
2693791267;79;1;1;12;10;csntc7hucmo21gknxc5y0kc4q;0;5,9;62,9;2024-06-01T23:16:27.214Z;2024-06-01T23:16:29Z;[{'id': 5064826259, 'qualifierId': 155}, {'id': 5064826261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064826271, 'qualifierId': 1}, {'id': 5064826267, 'qualifierId': 212, 'value': '44.7'}, {'id': 5064826263, 'qualifierId': 140, 'value': '47.4'}, {'id': 5064826265, 'qualifierId': 141, 'value': '77.3'}, {'id': 5064826269, 'qualifierId': 213, 'value': '0.22'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;77,3;0,22;47,4;44,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;47,4;77,3;;;;;;;0;0;12;10;Chattanooga;730;GK;1,0
2693791271;135;1;1;12;12;cwnjxlibb02fuh0vwgvac6h45;0;54,2;30,7;2024-06-01T23:16:28.875Z;2024-06-01T23:16:29Z;[{'id': 5064826297, 'qualifierId': 212, 'value': '16.0'}, {'id': 5064826299, 'qualifierId': 213, 'value': '6.24'}, {'id': 5064826295, 'qualifierId': 141, 'value': '29.8'}, {'id': 5064826291, 'qualifierId': 56, 'value': 'Center'}, {'id': 5064826289, 'qualifierId': 3}, {'id': 5064826293, 'qualifierId': 140, 'value': '69.4'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;29,8;6,24;69,4;16,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;69,4;29,8;;;;;;;0;0;12;12;New England II;732;MC;1,0
2693791291;80;1;1;12;14;csntc7hucmo21gknxc5y0kc4q;0;29,5;82,3;2024-06-01T23:16:30.551Z;2024-06-01T23:57:51Z;[{'id': 5064826463, 'qualifierId': 213, 'value': '1.52'}, {'id': 5064826459, 'qualifierId': 141, 'value': '100.0'}, {'id': 5064826457, 'qualifierId': 140, 'value': '30.2'}, {'id': 5064826461, 'qualifierId': 212, 'value': '13.3'}, {'id': 5064826453, 'qualifierId': 3}, {'id': 5064826455, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;100,0;1,52;30,2;13,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;30,2;100,0;;;;;;;0;0;12;14;Chattanooga;734;MC;1,0
2693791297;81;5;1;12;14;csntc7hucmo21gknxc5y0kc4q;0;31,3;101,9;2024-06-01T23:16:31.331Z;2024-06-01T23:33:59Z;[{'id': 5064826477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064826799, 'qualifierId': 233, 'value': '136'}, {'id': 5064826481, 'qualifierId': 347}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;136,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;12;14;Chattanooga;734;MC;1,0
2693791339;136;5;1;12;14;cwnjxlibb02fuh0vwgvac6h45;1;68,7;-1,9;2024-06-01T23:16:31.331Z;2024-06-01T23:16:37Z;[{'id': 5064826673, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064826773, 'qualifierId': 233, 'value': '81'}, {'id': 5064826675, 'qualifierId': 347}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;14;New England II;734;MC;1,0
2693791421;137;1;1;12;24;cwnjxlibb02fuh0vwgvac6h45;1;67,6;0,0;2024-06-01T23:16:40.972Z;2024-06-06T13:07:19Z;[{'id': 5064827141, 'qualifierId': 213, 'value': '0.33'}, {'id': 5064827129, 'qualifierId': 107}, {'id': 5064827139, 'qualifierId': 212, 'value': '22.5'}, {'id': 5064827135, 'qualifierId': 141, 'value': '8.9'}, {'id': 5064827133, 'qualifierId': 140, 'value': '87.9'}, {'id': 5064827145, 'qualifierId': 1}, {'id': 5064827131, 'qualifierId': 56, 'value': 'Right'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;8,9;0,33;87,9;22,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;87,9;8,9;;;;;;;0;0;12;24;New England II;744;DR;1,0
2693791429;138;61;1;12;26;cwnjxlibb02fuh0vwgvac6h45;0;88,3;8,9;2024-06-01T23:16:42.893Z;2024-06-01T23:16:43Z;[{'id': 5064827175, 'qualifierId': 56, 'value': 'Right'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;d5x5je7kb1uy27cqrgp1xdses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;26;New England II;746;FW;1,0
2693791523;82;1;1;12;27;csntc7hucmo21gknxc5y0kc4q;1;12,9;93,3;2024-06-01T23:16:44.142Z;2024-06-01T23:16:51Z;[{'id': 5064827701, 'qualifierId': 141, 'value': '96.0'}, {'id': 5064827691, 'qualifierId': 3}, {'id': 5064827705, 'qualifierId': 213, 'value': '0.57'}, {'id': 5064827695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064827703, 'qualifierId': 212, 'value': '3.4'}, {'id': 5064827699, 'qualifierId': 140, 'value': '15.6'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;96,0;0,57;15,6;3,4;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;15,6;96,0;;;;;;;0;0;12;27;Chattanooga;747;DC;1,0
2693791525;83;1;1;12;29;csntc7hucmo21gknxc5y0kc4q;0;16,4;96,8;2024-06-01T23:16:45.996Z;2024-06-01T23:53:02Z;[{'id': 5064830757, 'qualifierId': 233, 'value': '139'}, {'id': 5064827719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064827727, 'qualifierId': 213, 'value': '3.62'}, {'id': 5064827731, 'qualifierId': 1}, {'id': 5064827721, 'qualifierId': 140, 'value': '14.3'}, {'id': 5064830761, 'qualifierId': 286}, {'id': 5064827717, 'qualifierId': 157}, {'id': 5064830755, 'qualifierId': 236}, {'id': 5064827725, 'qualifierId': 212, 'value': '2.5'}, {'id': 5064827723, 'qualifierId': 141, 'value': '95.1'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;95,1;3,62;14,3;2,5;;1,0;1,0;;;139,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;14,3;95,1;;;;;;;0;0;12;29;Chattanooga;749;MC;1,0
2693791455;139;74;1;12;29;cwnjxlibb02fuh0vwgvac6h45;1;82,2;6,7;2024-06-01T23:16:45.997Z;2024-06-01T23:17:47Z;[{'id': 5064830771, 'qualifierId': 233, 'value': '83'}, {'id': 5064827311, 'qualifierId': 285}, {'id': 5064827309, 'qualifierId': 56, 'value': 'Right'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;d5x5je7kb1uy27cqrgp1xdses;Blocked Pass;;;;;;;;;;;;;;;;;;;;83,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;29;New England II;749;FWR;1,0
2693791583;84;5;1;12;30;csntc7hucmo21gknxc5y0kc4q;1;18,5;101,0;2024-06-01T23:16:46.804Z;2024-06-01T23:33:59Z;[{'id': 5064828075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064830279, 'qualifierId': 233, 'value': '140'}, {'id': 5064828077, 'qualifierId': 347}];et772m1f5cqceeffckpnty1p0;E. Klein;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;140,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;12;30;Chattanooga;750;MC;1,0
2693791469;140;5;1;12;30;cwnjxlibb02fuh0vwgvac6h45;0;81,5;-1,0;2024-06-01T23:16:46.804Z;2024-06-01T23:17:39Z;[{'id': 5064827361, 'qualifierId': 347}, {'id': 5064827359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5064830309, 'qualifierId': 233, 'value': '84'}];82uh6ad46fvub9b0vfapw2vze;J. James;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;30;New England II;750;FWR;1,0
2693791593;85;1;1;12;39;csntc7hucmo21gknxc5y0kc4q;0;15,4;100,0;2024-06-01T23:16:56.350Z;2024-06-01T23:16:58Z;[{'id': 5064828157, 'qualifierId': 212, 'value': '32.2'}, {'id': 5064828151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064828149, 'qualifierId': 107}, {'id': 5064828161, 'qualifierId': 1}, {'id': 5064828159, 'qualifierId': 213, 'value': '6.14'}, {'id': 5064828155, 'qualifierId': 141, 'value': '94.4'}, {'id': 5064828153, 'qualifierId': 140, 'value': '45.7'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;94,4;6,14;45,7;32,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;45,7;94,4;;;;;;;0;0;12;39;Chattanooga;759;DC;1,0
2693791617;141;8;1;12;43;cwnjxlibb02fuh0vwgvac6h45;1;53,3;8,0;2024-06-01T23:16:59.764Z;2024-06-06T13:07:50Z;[{'id': 5064828267, 'qualifierId': 56, 'value': 'Right'}, {'id': 5070670231, 'qualifierId': 385}, {'id': 5064828307, 'qualifierId': 15}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;43;New England II;763;MC;1,0
2693791715;86;5;1;12;44;csntc7hucmo21gknxc5y0kc4q;1;59,0;101,8;2024-06-01T23:17:00.719Z;2024-06-01T23:17:10Z;[{'id': 5064828859, 'qualifierId': 347}, {'id': 5064828857, 'qualifierId': 56, 'value': 'Left'}, {'id': 5064828893, 'qualifierId': 233, 'value': '142'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;142,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;12;44;Chattanooga;764;DC;1,0
2693791641;142;5;1;12;44;cwnjxlibb02fuh0vwgvac6h45;0;41,0;-1,8;2024-06-01T23:17:00.719Z;2024-06-01T23:33:59Z;[{'id': 5064828407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064828409, 'qualifierId': 347}, {'id': 5064828897, 'qualifierId': 233, 'value': '86'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;86,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;44;New England II;764;MC;1,0
2693791735;87;1;1;12;53;csntc7hucmo21gknxc5y0kc4q;0;44,2;100,0;2024-06-01T23:17:09.966Z;2024-06-01T23:17:12Z;[{'id': 5064828985, 'qualifierId': 56, 'value': 'Left'}, {'id': 5064828983, 'qualifierId': 107}, {'id': 5064828989, 'qualifierId': 141, 'value': '84.4'}, {'id': 5064828993, 'qualifierId': 213, 'value': '5.71'}, {'id': 5064828991, 'qualifierId': 212, 'value': '21.2'}, {'id': 5064828987, 'qualifierId': 140, 'value': '61.1'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;84,4;5,71;61,1;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;61,1;84,4;;;;;;;0;0;12;53;Chattanooga;773;DC;1,0
2693791743;143;1;1;12;56;cwnjxlibb02fuh0vwgvac6h45;1;31,5;23,1;2024-06-01T23:17:13.044Z;2024-06-01T23:17:14Z;[{'id': 5064829025, 'qualifierId': 141, 'value': '31.0'}, {'id': 5064829023, 'qualifierId': 140, 'value': '42.9'}, {'id': 5064829029, 'qualifierId': 213, 'value': '0.42'}, {'id': 5064829021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064829027, 'qualifierId': 212, 'value': '13.1'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;31,0;0,42;42,9;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;42,9;31,0;;;;;;;0;0;12;56;New England II;776;DL;1,0
2693791747;144;49;1;12;57;cwnjxlibb02fuh0vwgvac6h45;1;43,0;31,0;2024-06-01T23:17:14.092Z;2024-06-01T23:17:14Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;d5x5je7kb1uy27cqrgp1xdses;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;12;57;New England II;777;MC;1,0
