id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_LongBall;value_Launch;value_HeadPass;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Handball;value_Chipped;value_Indirect;value_LayOff;value_LeadingToAttempt;value_RelatedError1Id;value_RightFooted;value_IndividualPlay;value_NotAssisted;value_HighRight;value_RegularPlay;value_OutOfBoxCentre;value_GkY;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_ThroughBall;value_SwitchOfPlay;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_BlockedPass;value_Left;value_Cross;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_Head;value_HighClaim;value_KeeperThrow;value_OverArm;value_FlickOn;value_LeadingToGoal;value_IntentionalAssist;value_Assist;value_GkYTimeOfGoal;value_Assisted;value_LowLeft;value_GoalShotTimestamp;value_BoxCentre;value_RelatedEventId;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_BlockedX;value_BlockedY;value_Blocked;value_DefBlock;value_Volley;value_NotPastGoalLine;value_MisHit;value_ThrowInSetPiece;value_Right;value_SwerveRight;value_LeftFooted;value_OutSwinger;value_OverhitCross;value_SmallBoxRight;value_LowRight;value_SixYardBlocked;value_FromCorner;value_CloseLeft;value_AttemptedTackle;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_MediumGkIntervention;value_GkKickFromHands;value_LowGkIntervention;value_BoxLeft;value_NotVisible;value_Overrun;value_High;value_GkHoof;value_Argument;value_35Right;value_CloseRight;value_LowCentre;value_Minutes;value_VideoCoverageLost;value_FreeKick;value_Diving;value_Hands;value_ParriedSafe;value_CornerNotTaken;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_PenaltyTakerId;value_Penalty;value_Dissent;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_Scored;value_FastBreak;value_ParriedDanger;value_HighCentre;value_Strong;value_Reaching;value_PullBack;value_OtherObstacle;value_OtherReason;value_RefereeStop;value_BallHitsReferee;value_HitWoodwork;value_HighLeft;value_HitBar;value_SmallBoxLeft;value_SwerveLeft;value_Injury;value_InjuredPlayerId;value_LastLine;value_BlockedCross;value_HitLeftPost;value_BoxRight;value_SecondYellow;value_ViolentConduct;value_RedCard;value_CoachId;value_Standing;value_Collected;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_WeatherProblem;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716824675;182;1;1;20;29;cwnjxlibb02fuh0vwgvac6h45;1;22,2;2,9;2024-09-01T23:40:11.264Z;2024-09-01T23:40:14Z;[{'id': 5191830911, 'qualifierId': 213, 'value': '2.21'}, {'id': 5191830903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191830905, 'qualifierId': 140, 'value': '4.4'}, {'id': 5191830907, 'qualifierId': 141, 'value': '39.8'}, {'id': 5191830909, 'qualifierId': 212, 'value': '31.3'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;39,8;31,3;2,21;;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;4,4;39,8;;;;;;;;0;20;29;Atlanta United II;1229;DC;1,0
2716824717;183;1;1;20;32;cwnjxlibb02fuh0vwgvac6h45;1;4,6;42,4;2024-09-01T23:40:14.255Z;2024-09-01T23:40:20Z;[{'id': 5191831133, 'qualifierId': 1}, {'id': 5191831123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191831129, 'qualifierId': 212, 'value': '37.1'}, {'id': 5191831131, 'qualifierId': 213, 'value': '1.28'}, {'id': 5191831127, 'qualifierId': 141, 'value': '94.8'}, {'id': 5191831125, 'qualifierId': 140, 'value': '14.6'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;94,8;37,1;1,28;;14,6;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;14,6;94,8;;;;;;;;0;20;32;Atlanta United II;1232;GK;1,0
2716824741;184;1;1;20;38;cwnjxlibb02fuh0vwgvac6h45;1;25,9;96,0;2024-09-01T23:40:20.383Z;2024-09-01T23:40:22Z;[{'id': 5191831293, 'qualifierId': 213, 'value': '5.42'}, {'id': 5191831289, 'qualifierId': 141, 'value': '73.2'}, {'id': 5191831285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191831287, 'qualifierId': 140, 'value': '38.5'}, {'id': 5191831291, 'qualifierId': 212, 'value': '20.4'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;73,2;20,4;5,42;;38,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;38,5;73,2;;;;;;;;0;20;38;Atlanta United II;1238;DML;1,0
2716824747;185;61;1;20;41;cwnjxlibb02fuh0vwgvac6h45;0;39,3;73,0;2024-09-01T23:40:22.671Z;2024-09-01T23:40:23Z;[{'id': 5191831317, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;f1vbiu4xein9vebil7iiape6s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;20;41;Atlanta United II;1241;FW;1,0
2716824761;174;49;1;20;43;erwnez7ksfkns4dqmyr1fhbe;1;39,0;23,6;2024-09-01T23:40:24.778Z;2024-09-01T23:40:24Z;[];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;20;43;Chattanooga;1243;DR;1,0
2716824769;175;4;1;20;44;erwnez7ksfkns4dqmyr1fhbe;1;39,2;29,6;2024-09-01T23:40:26.379Z;2024-09-05T07:20:29Z;[{'id': 5191831519, 'qualifierId': 152}, {'id': 5196233725, 'qualifierId': 294}, {'id': 5191831625, 'qualifierId': 233, 'value': '186'}, {'id': 5191831525, 'qualifierId': 286}, {'id': 5191831517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191831515, 'qualifierId': 13}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;f1vbiu4xein9vebil7iiape6s;Foul;;;;;;;;;;;;;;;;;1,0;1,0;186,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;20;44;Chattanooga;1244;DR;1,0
2716824777;186;4;1;20;44;cwnjxlibb02fuh0vwgvac6h45;0;60,8;70,4;2024-09-01T23:40:26.380Z;2024-09-05T07:20:32Z;[{'id': 5191831593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191831599, 'qualifierId': 285}, {'id': 5191831637, 'qualifierId': 233, 'value': '175'}, {'id': 5196233753, 'qualifierId': 294}, {'id': 5191831595, 'qualifierId': 152}, {'id': 5191831591, 'qualifierId': 13}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;f1vbiu4xein9vebil7iiape6s;Foul;;;;;;;;;;;;;;;;;1,0;1,0;175,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;20;44;Atlanta United II;1244;FW;1,0
2716824947;176;1;1;21;0;erwnez7ksfkns4dqmyr1fhbe;1;35,3;31,6;2024-09-01T23:40:42.155Z;2024-09-01T23:40:43Z;[{'id': 5191832451, 'qualifierId': 152}, {'id': 5191832463, 'qualifierId': 213, 'value': '1.49'}, {'id': 5191832455, 'qualifierId': 140, 'value': '36.3'}, {'id': 5191832457, 'qualifierId': 141, 'value': '50.1'}, {'id': 5191832461, 'qualifierId': 212, 'value': '12.6'}, {'id': 5191832453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191832449, 'qualifierId': 5}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;50,1;12,6;1,49;;36,3;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;36,3;50,1;;;;;;;;0;21;0;Chattanooga;1260;DL;1,0
2716824971;177;1;1;21;1;erwnez7ksfkns4dqmyr1fhbe;1;34,1;53,4;2024-09-01T23:40:43.003Z;2024-09-01T23:40:44Z;[{'id': 5191832573, 'qualifierId': 212, 'value': '14.8'}, {'id': 5191832569, 'qualifierId': 140, 'value': '28.5'}, {'id': 5191832575, 'qualifierId': 213, 'value': '1.98'}, {'id': 5191832571, 'qualifierId': 141, 'value': '73.3'}, {'id': 5191832567, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;73,3;14,8;1,98;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;28,5;73,3;;;;;;;;0;21;1;Chattanooga;1261;MC;1,0
2716824999;178;1;1;21;3;erwnez7ksfkns4dqmyr1fhbe;1;28,9;74,2;2024-09-01T23:40:44.746Z;2024-09-01T23:40:47Z;[{'id': 5191832673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191832677, 'qualifierId': 141, 'value': '51.8'}, {'id': 5191832675, 'qualifierId': 140, 'value': '19.5'}, {'id': 5191832679, 'qualifierId': 212, 'value': '18.2'}, {'id': 5191832681, 'qualifierId': 213, 'value': '4.14'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;51,8;18,2;4,14;;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;19,5;51,8;;;;;;;;0;21;3;Chattanooga;1263;DC;1,0
2716825017;179;1;1;21;6;erwnez7ksfkns4dqmyr1fhbe;1;19,3;50,6;2024-09-01T23:40:47.658Z;2024-09-01T23:40:49Z;[{'id': 5191832793, 'qualifierId': 140, 'value': '25.6'}, {'id': 5191832791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191832799, 'qualifierId': 213, 'value': '0.44'}, {'id': 5191832795, 'qualifierId': 141, 'value': '55.2'}, {'id': 5191832797, 'qualifierId': 212, 'value': '7.3'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;55,2;7,3;0,44;;25,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;25,6;55,2;;;;;;;;0;21;6;Chattanooga;1266;GK;1,0
2716825055;180;1;1;21;7;erwnez7ksfkns4dqmyr1fhbe;1;25,7;55,8;2024-09-01T23:40:49.386Z;2024-09-05T07:21:06Z;[{'id': 5191832989, 'qualifierId': 140, 'value': '14.7'}, {'id': 5191832993, 'qualifierId': 212, 'value': '12.0'}, {'id': 5191832991, 'qualifierId': 141, 'value': '51.0'}, {'id': 5191832995, 'qualifierId': 213, 'value': '3.42'}, {'id': 5196233947, 'qualifierId': 156}, {'id': 5191832987, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;51,0;12,0;3,42;;14,7;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;14,7;51,0;;;;;;;;0;21;7;Chattanooga;1267;MC;1,0
2716825099;181;1;1;21;11;erwnez7ksfkns4dqmyr1fhbe;0;14,8;48,7;2024-09-01T23:40:53.002Z;2024-09-01T23:40:57Z;[{'id': 5191833215, 'qualifierId': 213, 'value': '6.10'}, {'id': 5191833217, 'qualifierId': 1}, {'id': 5191833211, 'qualifierId': 141, 'value': '36.9'}, {'id': 5191833207, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191833205, 'qualifierId': 155}, {'id': 5191833213, 'qualifierId': 212, 'value': '44.0'}, {'id': 5191833209, 'qualifierId': 140, 'value': '56.0'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;36,9;44,0;6,1;;56,0;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;56,0;36,9;;;;;;;;0;21;11;Chattanooga;1271;GK;1,0
2716825107;187;44;1;21;15;cwnjxlibb02fuh0vwgvac6h45;1;43,4;63,1;2024-09-01T23:40:56.985Z;2024-09-02T01:29:32Z;[{'id': 5191833281, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191833319, 'qualifierId': 233, 'value': '182'}, {'id': 5191833283, 'qualifierId': 285}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;f1vbiu4xein9vebil7iiape6s;Aerial;;;;;;;;;;;;;;;;;;;182,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;21;15;Atlanta United II;1275;DC;1,0
2716825103;182;44;1;21;15;erwnez7ksfkns4dqmyr1fhbe;0;56,6;36,9;2024-09-01T23:40:56.986Z;2024-09-02T01:29:32Z;[{'id': 5191833259, 'qualifierId': 286}, {'id': 5191833257, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191833339, 'qualifierId': 233, 'value': '187'}];5zeta56pml2qki1q095myhvys;R. Neri;;;f1vbiu4xein9vebil7iiape6s;Aerial;;;;;;;;;;;;;;;;;;;187,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;21;15;Chattanooga;1275;FW;1,0
2716825123;188;1;1;21;16;cwnjxlibb02fuh0vwgvac6h45;1;42,6;63,3;2024-09-01T23:40:57.727Z;2024-09-01T23:40:59Z;[{'id': 5191833377, 'qualifierId': 213, 'value': '0.51'}, {'id': 5191833375, 'qualifierId': 212, 'value': '21.0'}, {'id': 5191833371, 'qualifierId': 140, 'value': '60.0'}, {'id': 5191833367, 'qualifierId': 3}, {'id': 5191833373, 'qualifierId': 141, 'value': '78.5'}, {'id': 5191833369, 'qualifierId': 56, 'value': 'Center'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;78,5;21,0;0,51;;60,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;60,0;78,5;;;;;;;;0;21;16;Atlanta United II;1276;DC;1,0
2716825127;189;44;1;21;17;cwnjxlibb02fuh0vwgvac6h45;1;58,0;81,8;2024-09-01T23:40:58.943Z;2024-09-02T01:29:32Z;[{'id': 5191833385, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191833387, 'qualifierId': 286}, {'id': 5191833407, 'qualifierId': 233, 'value': '183'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Aerial;;;;;;;;;;;;;;;;;;;183,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;21;17;Atlanta United II;1277;MC;1,0
2716825133;183;44;1;21;17;erwnez7ksfkns4dqmyr1fhbe;0;42,0;18,2;2024-09-01T23:40:58.944Z;2024-09-02T01:29:32Z;[{'id': 5191833401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191833403, 'qualifierId': 285}, {'id': 5191833425, 'qualifierId': 233, 'value': '189'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;f1vbiu4xein9vebil7iiape6s;Aerial;;;;;;;;;;;;;;;;;;;189,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;21;17;Chattanooga;1277;DR;1,0
2716825157;190;1;1;21;17;cwnjxlibb02fuh0vwgvac6h45;1;59,4;78,5;2024-09-01T23:40:59.007Z;2024-09-01T23:41:02Z;[{'id': 5191833567, 'qualifierId': 3}, {'id': 5191833575, 'qualifierId': 141, 'value': '75.7'}, {'id': 5191833577, 'qualifierId': 212, 'value': '8.5'}, {'id': 5191833571, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191833573, 'qualifierId': 140, 'value': '67.3'}, {'id': 5191833569, 'qualifierId': 168}, {'id': 5191833579, 'qualifierId': 213, 'value': '6.06'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;75,7;8,5;6,06;;67,3;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;67,3;75,7;;;;;;;;0;21;17;Atlanta United II;1277;MC;1,0
2716825153;184;83;1;21;19;erwnez7ksfkns4dqmyr1fhbe;0;43,4;31,8;2024-09-01T23:41:01.522Z;2024-09-01T23:41:05Z;[{'id': 5191833711, 'qualifierId': 399, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;f1vbiu4xein9vebil7iiape6s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;21;19;Chattanooga;1279;AMR;1,0
2717617091;734;49;1;21;20;cwnjxlibb02fuh0vwgvac6h45;1;55,4;65,7;2024-09-01T23:41:02.517Z;2024-09-05T07:22:27Z;[];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;f1vbiu4xein9vebil7iiape6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;21;20;Atlanta United II;1280;FW;1,0
2716825175;191;1;1;21;21;cwnjxlibb02fuh0vwgvac6h45;1;54,3;65,4;2024-09-01T23:41:02.622Z;2024-09-01T23:41:04Z;[{'id': 5191833667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191833675, 'qualifierId': 213, 'value': '3.65'}, {'id': 5191833671, 'qualifierId': 141, 'value': '50.4'}, {'id': 5191833673, 'qualifierId': 212, 'value': '20.9'}, {'id': 5191833669, 'qualifierId': 140, 'value': '36.9'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;50,4;20,9;3,65;;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,9;50,4;;;;;;;;0;21;21;Atlanta United II;1281;FW;1,0
2716825179;192;1;1;21;22;cwnjxlibb02fuh0vwgvac6h45;1;36,8;50,4;2024-09-01T23:41:04.559Z;2024-09-01T23:41:10Z;[{'id': 5191833691, 'qualifierId': 213, 'value': '5.02'}, {'id': 5191833685, 'qualifierId': 140, 'value': '46.5'}, {'id': 5191833687, 'qualifierId': 141, 'value': '2.8'}, {'id': 5191833977, 'qualifierId': 1}, {'id': 5191833683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191833689, 'qualifierId': 212, 'value': '33.9'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;2,8;33,9;5,02;;46,5;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;46,5;2,8;;;;;;;;0;21;22;Atlanta United II;1282;DC;1,0
