id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutOfPlay;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Assist;value_TakeOnSpace;value_BoxRight;value_CloseHigh;value_Assisted;value_RegularPlay;value_SwerveRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_LeftFooted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedX;value_LowCentre;value_NotAssisted;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_Handball;value_TakeOnOvertake;value_IntentionalAssist;value_ThroughBall;value_FastBreak;value_CloseLeft;value_1On1;value_BigChance;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_TouchTypePass;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalShotGameClock;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LayOff;value_InSwinger;value_NotPastGoalLine;value_BoxCentre;value_Head;value_FirstTouch;value_FromCorner;value_PullBack;value_TempBlocked;value_MediumGkIntervention;value_RecklessOffence;value_YellowCard;value_OutOfBoxDeepLeft;value_FreeKick;value_Stooping;value_Hands;value_Collected;value_OverArm;value_OverhitCross;value_FlickOn;value_ShirtPull/Holding;value_Argument;value_Minutes;value_EndType;value_Tactical;value_Shove/Push;value_Defensive1V1;value_TacticalFoul;value_FloatedCross;value_Straight;value_BoxLeft;value_SwerveLeft;value_HighLeft;value_HighGkIntervention;value_HighClaim;value_Penalty;value_PenaltyTakerId;value_LowRight;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Diving;value_Scored;value_DrivenCross;value_AerialFoul;value_High;value_Dissent;value_SmallBoxCentre;value_GkKickFromHands;value_ParriedSafe;value_GoesToPenalties;value_HighCentre;value_HitWoodwork;value_HighRight;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665990243;835;44;2;92;29;iiolvosiuokkrl5iuoxcjo4p;0;93,4;47,6;2024-04-01T01:55:02.441Z;2024-04-05T15:13:48Z;[{'id': 4914038597, 'qualifierId': 286}, {'id': 4914038595, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914038631, 'qualifierId': 233, 'value': '822'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;bytb7hv1ld07ucu44cse2t7o4;Aerial;;;;;;;;;;;;;;;;;;;;;822,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;92;29;Los Angeles II;5549;Sub;1,0
2667659557;900;12;2;92;29;6gaq85erpkvbyxvivd96wuw44;1;5,0;56,2;2024-04-01T01:55:02.817Z;2024-04-05T15:43:38Z;[{'id': 4923095681, 'qualifierId': 140, 'value': '5.6'}, {'id': 4923095683, 'qualifierId': 141, 'value': '55.6'}, {'id': 4923095687, 'qualifierId': 213, 'value': '5.71'}, {'id': 4923126611, 'qualifierId': 15}, {'id': 4923095685, 'qualifierId': 212, 'value': '0.8'}, {'id': 4923095679, 'qualifierId': 56, 'value': 'Back'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Clearance;;;;;;;;;;5,71;0,8;5,6;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;5,6;55,6;;;;;;;;0;92;29;Colorado Rapids II;5549;DC;1,0
2665990247;836;14;2;92;29;iiolvosiuokkrl5iuoxcjo4p;1;94,5;46,4;2024-04-01T01:55:02.901Z;2024-04-05T15:14:53Z;[{'id': 4914038619, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914039499, 'qualifierId': 16}, {'id': 4914039659, 'qualifierId': 74}, {'id': 4914039669, 'qualifierId': 102, 'value': '51.2'}, {'id': 4914039675, 'qualifierId': 231, 'value': '49.1'}, {'id': 4923096059, 'qualifierId': 458}, {'id': 4914039671, 'qualifierId': 103, 'value': '38.6'}, {'id': 4914039673, 'qualifierId': 230, 'value': '96.9'}, {'id': 4914039495, 'qualifierId': 25}, {'id': 4914039503, 'qualifierId': 328}, {'id': 4923094821, 'qualifierId': 214}, {'id': 4914039497, 'qualifierId': 15}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;bytb7hv1ld07ucu44cse2t7o4;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;96,9;;49,1;38,6;;;51,2;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;51,2;38.6;;;;0;92;29;Los Angeles II;5549;Sub;1,0
2665990283;837;1;2;92;34;iiolvosiuokkrl5iuoxcjo4p;1;98,5;77,7;2024-04-01T01:55:08.289Z;2024-04-01T01:55:14Z;[{'id': 4914038791, 'qualifierId': 56, 'value': 'Left'}, {'id': 4914038793, 'qualifierId': 140, 'value': '86.3'}, {'id': 4914038799, 'qualifierId': 213, 'value': '2.46'}, {'id': 4914038795, 'qualifierId': 141, 'value': '93.0'}, {'id': 4914038797, 'qualifierId': 212, 'value': '16.5'}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,46;16,5;86,3;93,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;86,3;93,0;;;;;;;;0;92;34;Los Angeles II;5554;Sub;1,0
2665990297;838;1;2;92;40;iiolvosiuokkrl5iuoxcjo4p;1;77,1;94,3;2024-04-01T01:55:14.336Z;2024-04-01T01:55:18Z;[{'id': 4914038881, 'qualifierId': 141, 'value': '94.7'}, {'id': 4914038883, 'qualifierId': 212, 'value': '8.2'}, {'id': 4914038879, 'qualifierId': 140, 'value': '84.9'}, {'id': 4914038885, 'qualifierId': 213, 'value': '0.03'}, {'id': 4914038877, 'qualifierId': 56, 'value': 'Left'}];2pdh5wkdejywgaf38crbxzims;A. Romo;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,03;8,2;84,9;94,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;84,9;94,7;;;;;;;;0;92;40;Los Angeles II;5560;Sub;1,0
2665990305;839;1;2;92;44;iiolvosiuokkrl5iuoxcjo4p;0;88,5;93,8;2024-04-01T01:55:18.161Z;2024-04-05T15:15:53Z;[{'id': 4923097963, 'qualifierId': 20}, {'id': 4914038915, 'qualifierId': 213, 'value': '4.87'}, {'id': 4923097961, 'qualifierId': 224}, {'id': 4914038907, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914038913, 'qualifierId': 212, 'value': '29.4'}, {'id': 4914038911, 'qualifierId': 141, 'value': '51.1'}, {'id': 4914038909, 'qualifierId': 140, 'value': '92.9'}, {'id': 4914038903, 'qualifierId': 2}, {'id': 4914038905, 'qualifierId': 155}];63r5yw1u82xzwndp8c6rwvzoq;D. Garcia;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,87;29,4;92,9;51,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;92,9;51,1;;;;;;;;0;92;44;Los Angeles II;5564;Sub;1,0
2665990303;823;52;2;92;45;6gaq85erpkvbyxvivd96wuw44;1;3,9;46,5;2024-04-01T01:55:18.937Z;2024-04-05T15:15:57Z;[{'id': 4923098047, 'qualifierId': 378}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;bytb7hv1ld07ucu44cse2t7o4;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;92;45;Colorado Rapids II;5565;GK;1,0
2665990333;824;1;2;92;47;6gaq85erpkvbyxvivd96wuw44;0;14,7;46,9;2024-04-01T01:55:21.113Z;2024-04-01T01:55:26Z;[{'id': 4914039047, 'qualifierId': 140, 'value': '75.4'}, {'id': 4914039045, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914039053, 'qualifierId': 213, 'value': '0.26'}, {'id': 4914039051, 'qualifierId': 212, 'value': '66.0'}, {'id': 4914039043, 'qualifierId': 199}, {'id': 4914039055, 'qualifierId': 1}, {'id': 4914039049, 'qualifierId': 141, 'value': '72.0'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,26;66,0;75,4;72,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;75,4;72,0;;;;;;;;0;92;47;Colorado Rapids II;5567;GK;1,0
2665990379;842;59;2;92;51;iiolvosiuokkrl5iuoxcjo4p;1;26,9;27,8;2024-04-01T01:55:25.017Z;2024-04-01T02:02:43Z;[{'id': 4914039299, 'qualifierId': 56, 'value': 'Back'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;92;51;Los Angeles II;5571;GK;1,0
2665990339;840;12;2;92;52;iiolvosiuokkrl5iuoxcjo4p;1;26,8;26,1;2024-04-01T01:55:26.274Z;2024-04-01T02:02:42Z;[{'id': 4914039087, 'qualifierId': 212, 'value': '19.8'}, {'id': 4914039081, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914039127, 'qualifierId': 15}, {'id': 4914039083, 'qualifierId': 140, 'value': '33.5'}, {'id': 4914039097, 'qualifierId': 167}, {'id': 4914039089, 'qualifierId': 213, 'value': '5.08'}, {'id': 4914039085, 'qualifierId': 141, 'value': '0.0'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Clearance;;;;;;;;;;5,08;19,8;33,5;0,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;33,5;0,0;;;;;;;;0;92;52;Los Angeles II;5572;GK;1,0
2665990345;825;5;2;92;54;6gaq85erpkvbyxvivd96wuw44;1;72,2;101,3;2024-04-01T01:55:27.481Z;2024-04-01T01:55:29Z;[{'id': 4914039115, 'qualifierId': 233, 'value': '841'}, {'id': 4914039113, 'qualifierId': 347}, {'id': 4914039111, 'qualifierId': 56, 'value': 'Left'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;841,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;92;54;Colorado Rapids II;5574;GK;1,0
2665990341;841;5;2;92;54;iiolvosiuokkrl5iuoxcjo4p;0;27,8;-1,3;2024-04-01T01:55:27.481Z;2024-04-01T02:09:48Z;[{'id': 4914039095, 'qualifierId': 347}, {'id': 4914039123, 'qualifierId': 233, 'value': '825'}, {'id': 4914039093, 'qualifierId': 56, 'value': 'Back'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;825,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;92;54;Los Angeles II;5574;GK;1,0
2665990409;826;1;2;93;2;6gaq85erpkvbyxvivd96wuw44;1;78,9;100,0;2024-04-01T01:55:35.488Z;2024-04-05T15:17:08Z;[{'id': 4914039423, 'qualifierId': 141, 'value': '86.8'}, {'id': 4914039429, 'qualifierId': 213, 'value': '4.09'}, {'id': 4914039415, 'qualifierId': 56, 'value': 'Left'}, {'id': 4914039419, 'qualifierId': 140, 'value': '72.0'}, {'id': 4914039427, 'qualifierId': 212, 'value': '12.3'}, {'id': 4923099387, 'qualifierId': 189}, {'id': 4914039413, 'qualifierId': 107}];17ni4ntnt7b6b0bwst3e4djze;L. Müller;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,09;12,3;72,0;86,8;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;72,0;86,8;;;;;;;;0;93;2;Colorado Rapids II;5582;FWL;1,0
2665990411;827;1;2;93;3;6gaq85erpkvbyxvivd96wuw44;1;72,0;86,8;2024-04-01T01:55:36.873Z;2024-04-05T15:17:11Z;[{'id': 4914039455, 'qualifierId': 141, 'value': '76.2'}, {'id': 4914039451, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914039453, 'qualifierId': 140, 'value': '70.4'}, {'id': 4914039459, 'qualifierId': 213, 'value': '4.48'}, {'id': 4923099357, 'qualifierId': 189}, {'id': 4914039457, 'qualifierId': 212, 'value': '7.4'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,48;7,4;70,4;76,2;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;70,4;76,2;;;;;;;;0;93;3;Colorado Rapids II;5583;MC;1,0
2665990419;828;1;2;93;5;6gaq85erpkvbyxvivd96wuw44;1;70,4;76,2;2024-04-01T01:55:39.362Z;2024-04-05T15:17:13Z;[{'id': 4914039487, 'qualifierId': 213, 'value': '1.41'}, {'id': 4914039479, 'qualifierId': 56, 'value': 'Left'}, {'id': 4914039481, 'qualifierId': 140, 'value': '71.0'}, {'id': 4914039483, 'qualifierId': 141, 'value': '81.9'}, {'id': 4914039485, 'qualifierId': 212, 'value': '3.9'}];baixarx1kvqgs5c8d0v1xd9g4;A. Martin;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,41;3,9;71,0;81,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;71,0;81,9;;;;;;;;0;93;5;Colorado Rapids II;5585;Sub;1,0
2665990425;829;1;2;93;6;6gaq85erpkvbyxvivd96wuw44;1;71,0;81,9;2024-04-01T01:55:40.032Z;2024-04-05T15:17:17Z;[{'id': 4914039525, 'qualifierId': 213, 'value': '2.25'}, {'id': 4914039521, 'qualifierId': 141, 'value': '89.5'}, {'id': 4914039523, 'qualifierId': 212, 'value': '6.7'}, {'id': 4914039517, 'qualifierId': 56, 'value': 'Left'}, {'id': 4914039519, 'qualifierId': 140, 'value': '67.0'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,25;6,7;67,0;89,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;67,0;89,5;;;;;;;;0;93;6;Colorado Rapids II;5586;MC;1,0
2665990427;830;1;2;93;8;6gaq85erpkvbyxvivd96wuw44;1;67,0;89,5;2024-04-01T01:55:41.641Z;2024-04-05T15:17:21Z;[{'id': 4914039531, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914039533, 'qualifierId': 140, 'value': '49.2'}, {'id': 4914039539, 'qualifierId': 213, 'value': '3.75'}, {'id': 4914039537, 'qualifierId': 212, 'value': '22.8'}, {'id': 4914039535, 'qualifierId': 141, 'value': '70.3'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;3,75;22,8;49,2;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;49,2;70,3;;;;;;;;0;93;8;Colorado Rapids II;5588;DC;1,0
2665990429;831;1;2;93;11;6gaq85erpkvbyxvivd96wuw44;1;48,0;70,1;2024-04-01T01:55:45.080Z;2024-04-01T01:55:46Z;[{'id': 4914039545, 'qualifierId': 140, 'value': '38.0'}, {'id': 4914039551, 'qualifierId': 213, 'value': '4.22'}, {'id': 4914039543, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914039549, 'qualifierId': 212, 'value': '22.0'}, {'id': 4914039547, 'qualifierId': 141, 'value': '41.6'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,22;22,0;38,0;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;38,0;41,6;;;;;;;;0;93;11;Colorado Rapids II;5591;Sub;1,0
2665990453;832;1;2;93;13;6gaq85erpkvbyxvivd96wuw44;1;37,2;37,4;2024-04-01T01:55:46.392Z;2024-04-01T01:55:49Z;[{'id': 4914039631, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914039633, 'qualifierId': 140, 'value': '44.9'}, {'id': 4914039637, 'qualifierId': 212, 'value': '22.6'}, {'id': 4914039639, 'qualifierId': 213, 'value': '5.08'}, {'id': 4914039635, 'qualifierId': 141, 'value': '6.4'}];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,08;22,6;44,9;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;44,9;6,4;;;;;;;;0;93;13;Colorado Rapids II;5593;DL;1,0
2665990469;833;1;2;93;16;6gaq85erpkvbyxvivd96wuw44;1;44,9;10,6;2024-04-01T01:55:49.624Z;2024-04-01T01:55:52Z;[{'id': 4914039703, 'qualifierId': 212, 'value': '15.5'}, {'id': 4914039701, 'qualifierId': 141, 'value': '27.7'}, {'id': 4914039695, 'qualifierId': 56, 'value': 'Center'}, {'id': 4914039699, 'qualifierId': 140, 'value': '54.6'}, {'id': 4914039705, 'qualifierId': 213, 'value': '0.85'}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,85;15,5;54,6;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;54,6;27,7;;;;;;;;0;93;16;Colorado Rapids II;5596;DR;1,0
2665990471;834;61;2;93;19;6gaq85erpkvbyxvivd96wuw44;0;54,9;26,2;2024-04-01T01:55:52.552Z;2024-04-01T01:55:52Z;[{'id': 4914039713, 'qualifierId': 56, 'value': 'Center'}];1efr6u06hvhm9drygb9qsi92i;T. Ratoviz;;bytb7hv1ld07ucu44cse2t7o4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;93;19;Colorado Rapids II;5599;Sub;1,0
2665990479;843;43;2;93;21;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-04-01T01:55:54.721Z;2024-04-05T15:17:33Z;[{'id': 4923100089, 'qualifierId': 144, 'value': '49'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;bytb7hv1ld07ucu44cse2t7o4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;93;21;Los Angeles II;5601;DC;1,0
2665990503;844;1;2;93;21;iiolvosiuokkrl5iuoxcjo4p;1;42,5;88,2;2024-04-01T01:55:54.977Z;2024-04-01T01:56:00Z;[{'id': 4914039853, 'qualifierId': 212, 'value': '13.6'}, {'id': 4914039851, 'qualifierId': 141, 'value': '69.8'}, {'id': 4914039849, 'qualifierId': 140, 'value': '37.5'}, {'id': 4914039847, 'qualifierId': 56, 'value': 'Back'}, {'id': 4914039855, 'qualifierId': 213, 'value': '4.32'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,32;13,6;37,5;69,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;37,5;69,8;;;;;;;;0;93;21;Los Angeles II;5601;DC;1,0
2667660335;931;49;2;93;22;iiolvosiuokkrl5iuoxcjo4p;1;42,6;68,9;2024-04-01T01:55:56.017Z;2024-04-05T15:17:40Z;[];2pdh5wkdejywgaf38crbxzims;A. Romo;;bytb7hv1ld07ucu44cse2t7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;93;22;Los Angeles II;5602;Sub;1,0
