id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_Involved;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_DeletedEventType;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_IntendedTackleTarget;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeControl;value_Defensive;value_TouchTypePass;value_Straight;value_DrivenCross;value_RightFooted;value_Cross;value_NotVisible;value_LeftFooted;value_OutSwinger;value_HeadPass;value_LayOff;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotAssisted;value_BigChance;value_GkX;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_FantasyAssistId;value_GoalShotGameClock;value_LowCentre;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_RegularPlay;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_OutOfPlay;value_TouchTypeClearance;value_Overrun;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_Defensive1V1;value_SixYardBlocked;value_FreeKick;value_BlockedX;value_OutOfBoxDeepRight;value_Blocked;value_BlockedY;value_LowLeft;value_DefBlock;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_OutOfBoxCentre;value_SavedOffLine;value_FromCorner;value_Volley;value_LastLine;value_BoxCentre;value_LowRight;value_BlockedPass;value_BlockedCross;value_ShirtPull/Holding;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_Assist;value_Assisted;value_NotPastGoalLine;value_Head;value_Handball;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_LeadingToGoal;value_1On1;value_BoxRight;value_RelatedError1Id;value_ThroughBall;value_IndividualPlay;value_BoxDeepLeft;value_Hands;value_Diving;value_ParriedDanger;value_Minutes;value_HighRight;value_ThrowInSetPiece;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_OverhitCross;value_LeadingToAttempt;value_Collected;value_LowGkIntervention;value_FlickOn;value_SwerveRight;value_FastBreak;value_High;value_Stooping;value_InjuredPlayerId;value_Injury;value_RecklessOffence;value_FloatedCross;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708429801;385;1;2;45;53;5icuo8utnztpsd9l03gdd68dl;1;56,1;5,0;2024-08-12T03:08:43.821Z;2024-08-20T07:25:27Z;[{'id': 5145590193, 'qualifierId': 212, 'value': '17.8'}, {'id': 5145590191, 'qualifierId': 141, 'value': '25.9'}, {'id': 5161243571, 'qualifierId': 156}, {'id': 5145590195, 'qualifierId': 213, 'value': '2.22'}, {'id': 5145590189, 'qualifierId': 140, 'value': '45.9'}, {'id': 5145590187, 'qualifierId': 56, 'value': 'Back'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;45,9;17,8;2,22;25,9;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;45,9;25,9;;;;;;;0;0;45;53;Real Monarchs;2753;AMC;1,0
2708429809;386;1;2;45;54;5icuo8utnztpsd9l03gdd68dl;0;44,4;25,6;2024-08-12T03:08:44.301Z;2024-08-14T15:24:44Z;[{'id': 5145590229, 'qualifierId': 140, 'value': '49.5'}, {'id': 5148347553, 'qualifierId': 236}, {'id': 5145590233, 'qualifierId': 212, 'value': '5.5'}, {'id': 5145590231, 'qualifierId': 141, 'value': '23.9'}, {'id': 5145590227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5148347555, 'qualifierId': 286}, {'id': 5145590235, 'qualifierId': 213, 'value': '6.07'}, {'id': 5148469375, 'qualifierId': 233, 'value': '931'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;49,5;5,5;6,07;23,9;;;;;;931,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;49,5;23,9;;;;;;;0;0;45;54;Real Monarchs;2754;DR;1,0
2708921253;931;74;2;45;54;cbip96wzs3jc2xadoluhhxotl;1;52,2;79,2;2024-08-12T03:08:44.302Z;2024-08-14T15:24:44Z;[{'id': 5148469379, 'qualifierId': 233, 'value': '386'}, {'id': 5148347547, 'qualifierId': 56, 'value': 'Left'}, {'id': 5148347549, 'qualifierId': 285}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;enswumy4bzfogye70d9a11atw;Blocked Pass;;;;;;;;;;;;;;;;;;;;;386,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;45;54;Tacoma Defiance;2754;MC;1,0
2708429805;519;61;2;45;55;cbip96wzs3jc2xadoluhhxotl;1;54,2;88,4;2024-08-12T03:08:45.360Z;2024-08-12T04:19:08Z;[{'id': 5145590217, 'qualifierId': 56, 'value': 'Left'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;enswumy4bzfogye70d9a11atw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;45;55;Tacoma Defiance;2755;AML;1,0
2708921259;801;1;2;45;56;5icuo8utnztpsd9l03gdd68dl;1;57,4;21,0;2024-08-12T03:08:47.044Z;2024-08-14T12:08:48Z;[{'id': 5148347635, 'qualifierId': 56, 'value': 'Center'}, {'id': 5148347639, 'qualifierId': 141, 'value': '31.4'}, {'id': 5148347643, 'qualifierId': 213, 'value': '2.15'}, {'id': 5148347637, 'qualifierId': 140, 'value': '53.0'}, {'id': 5148347641, 'qualifierId': 212, 'value': '8.4'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;53,0;8,4;2,15;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;53,0;31,4;;;;;;;0;0;45;56;Real Monarchs;2756;AML;1,0
2708429811;387;1;2;46;0;5icuo8utnztpsd9l03gdd68dl;1;62,0;37,8;2024-08-12T03:08:50.718Z;2024-08-20T07:25:41Z;[{'id': 5145590263, 'qualifierId': 212, 'value': '36.3'}, {'id': 5145590261, 'qualifierId': 141, 'value': '85.2'}, {'id': 5145590267, 'qualifierId': 1}, {'id': 5145590257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145590259, 'qualifierId': 140, 'value': '77.9'}, {'id': 5145590265, 'qualifierId': 213, 'value': '1.09'}, {'id': 5145590255, 'qualifierId': 155}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;77,9;36,3;1,09;85,2;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;77,9;85,2;;;;;;;0;0;46;0;Real Monarchs;2760;MC;1,0
2708921263;802;61;2;46;1;5icuo8utnztpsd9l03gdd68dl;0;77,5;85,3;2024-08-12T03:08:51.693Z;2024-08-20T07:25:43Z;[{'id': 5148347673, 'qualifierId': 56, 'value': 'Left'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;1;Real Monarchs;2761;DC;1,0
2708429813;520;49;2;46;3;cbip96wzs3jc2xadoluhhxotl;1;7,5;25,6;2024-08-12T03:08:53.796Z;2024-08-12T03:08:54Z;[];48vc423tkz4mx7oql1ahqneac;O. Alba;;;enswumy4bzfogye70d9a11atw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;46;3;Tacoma Defiance;2763;DR;1,0
2708429819;521;1;2;46;6;cbip96wzs3jc2xadoluhhxotl;0;2,9;23,6;2024-08-12T03:08:56.577Z;2024-08-12T03:08:59Z;[{'id': 5145590295, 'qualifierId': 140, 'value': '31.8'}, {'id': 5145590291, 'qualifierId': 157}, {'id': 5145590299, 'qualifierId': 212, 'value': '34.7'}, {'id': 5145590293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145590297, 'qualifierId': 141, 'value': '0.0'}, {'id': 5145590301, 'qualifierId': 213, 'value': '5.77'}, {'id': 5145590303, 'qualifierId': 1}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;31,8;34,7;5,77;0,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;31,8;0,0;;;;;;;0;0;46;6;Tacoma Defiance;2766;DR;1,0
2708429823;388;5;2;46;9;5icuo8utnztpsd9l03gdd68dl;1;62,8;101,4;2024-08-12T03:08:59.061Z;2024-08-12T04:13:26Z;[{'id': 5145590321, 'qualifierId': 233, 'value': '522'}, {'id': 5145590315, 'qualifierId': 347}, {'id': 5145590313, 'qualifierId': 56, 'value': 'Left'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Out;;;;;;;;;;;;;;;;;;;;;522,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;9;Real Monarchs;2769;DC;1,0
2708429821;522;5;2;46;9;cbip96wzs3jc2xadoluhhxotl;0;37,2;-1,4;2024-08-12T03:08:59.061Z;2024-08-12T04:13:26Z;[{'id': 5145590325, 'qualifierId': 233, 'value': '388'}, {'id': 5145590307, 'qualifierId': 347}, {'id': 5145590305, 'qualifierId': 56, 'value': 'Back'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;enswumy4bzfogye70d9a11atw;Out;;;;;;;;;;;;;;;;;;;;;388,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;46;9;Tacoma Defiance;2769;DR;1,0
2708429827;389;1;2;46;10;5icuo8utnztpsd9l03gdd68dl;1;54,1;100,0;2024-08-12T03:09:01.037Z;2024-08-12T03:09:04Z;[{'id': 5145590335, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145590333, 'qualifierId': 107}, {'id': 5145590339, 'qualifierId': 141, 'value': '92.1'}, {'id': 5145590341, 'qualifierId': 212, 'value': '10.3'}, {'id': 5145590337, 'qualifierId': 140, 'value': '61.7'}, {'id': 5145590343, 'qualifierId': 213, 'value': '5.60'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;61,7;10,3;5,6;92,1;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;61,7;92,1;;;;;;;0;0;46;10;Real Monarchs;2770;MC;1,0
2708429829;390;1;2;46;14;5icuo8utnztpsd9l03gdd68dl;1;64,1;87,8;2024-08-12T03:09:04.765Z;2024-08-12T03:09:08Z;[{'id': 5145590355, 'qualifierId': 140, 'value': '61.1'}, {'id': 5145590359, 'qualifierId': 212, 'value': '11.7'}, {'id': 5145590357, 'qualifierId': 141, 'value': '71.2'}, {'id': 5145590361, 'qualifierId': 213, 'value': '4.44'}, {'id': 5145590353, 'qualifierId': 56, 'value': 'Center'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;61,1;11,7;4,44;71,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;61,1;71,2;;;;;;;0;0;46;14;Real Monarchs;2774;AMR;1,0
2708429831;391;1;2;46;18;5icuo8utnztpsd9l03gdd68dl;1;61,2;70,6;2024-08-12T03:09:08.268Z;2024-08-12T03:09:11Z;[{'id': 5145590365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145590369, 'qualifierId': 141, 'value': '77.0'}, {'id': 5145590367, 'qualifierId': 140, 'value': '52.9'}, {'id': 5145590373, 'qualifierId': 213, 'value': '2.68'}, {'id': 5145590371, 'qualifierId': 212, 'value': '9.7'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;52,9;9,7;2,68;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;52,9;77,0;;;;;;;0;0;46;18;Real Monarchs;2778;AMC;1,0
2708429835;392;1;2;46;21;5icuo8utnztpsd9l03gdd68dl;1;52,9;77,0;2024-08-12T03:09:11.053Z;2024-08-12T03:09:12Z;[{'id': 5145590395, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145590399, 'qualifierId': 141, 'value': '93.2'}, {'id': 5145590403, 'qualifierId': 213, 'value': '1.07'}, {'id': 5145590401, 'qualifierId': 212, 'value': '12.6'}, {'id': 5145590397, 'qualifierId': 140, 'value': '58.7'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;58,7;12,6;1,07;93,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;58,7;93,2;;;;;;;0;0;46;21;Real Monarchs;2781;DC;1,0
2708429843;393;1;2;46;22;5icuo8utnztpsd9l03gdd68dl;1;57,2;93,5;2024-08-12T03:09:12.556Z;2024-08-12T03:09:18Z;[{'id': 5145590431, 'qualifierId': 141, 'value': '81.1'}, {'id': 5145590433, 'qualifierId': 212, 'value': '11.9'}, {'id': 5145590435, 'qualifierId': 213, 'value': '5.50'}, {'id': 5145590427, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145590429, 'qualifierId': 140, 'value': '65.2'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;65,2;11,9;5,5;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;65,2;81,1;;;;;;;0;0;46;22;Real Monarchs;2782;MC;1,0
2708429845;394;1;2;46;25;5icuo8utnztpsd9l03gdd68dl;1;65,0;82,0;2024-08-12T03:09:15.444Z;2024-08-12T03:09:25Z;[{'id': 5145590449, 'qualifierId': 212, 'value': '13.5'}, {'id': 5145590443, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145590451, 'qualifierId': 213, 'value': '0.29'}, {'id': 5145590445, 'qualifierId': 140, 'value': '77.3'}, {'id': 5145590447, 'qualifierId': 141, 'value': '87.7'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;77,3;13,5;0,29;87,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;77,3;87,7;;;;;;;0;0;46;25;Real Monarchs;2785;MC;1,0
2708429853;395;1;2;46;26;5icuo8utnztpsd9l03gdd68dl;0;78,4;87,7;2024-08-12T03:09:16.772Z;2024-08-12T04:16:57Z;[{'id': 5145590483, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145590491, 'qualifierId': 213, 'value': '6.27'}, {'id': 5145590489, 'qualifierId': 212, 'value': '23.6'}, {'id': 5145590485, 'qualifierId': 140, 'value': '100.0'}, {'id': 5145590487, 'qualifierId': 141, 'value': '87.1'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;100,0;23,6;6,27;87,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;100,0;87,1;;;;;;;0;0;46;26;Real Monarchs;2786;AMR;1,0
2708429855;396;5;2;46;27;5icuo8utnztpsd9l03gdd68dl;0;101,2;77,1;2024-08-12T03:09:17.294Z;2024-08-12T04:13:27Z;[{'id': 5145590497, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145590529, 'qualifierId': 233, 'value': '523'}, {'id': 5145590499, 'qualifierId': 346}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;enswumy4bzfogye70d9a11atw;Out;;;;;;;;;;;;;;;;;;;;;523,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;46;27;Real Monarchs;2787;AMR;1,0
2708429861;523;5;2;46;27;cbip96wzs3jc2xadoluhhxotl;1;-1,2;22,9;2024-08-12T03:09:17.294Z;2024-08-12T04:13:26Z;[{'id': 5145590509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145590511, 'qualifierId': 346}, {'id': 5145590525, 'qualifierId': 233, 'value': '396'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Out;;;;;;;;;;;;;;;;;;;;;396,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;46;27;Tacoma Defiance;2787;DL;1,0
2708429867;524;1;2;46;39;cbip96wzs3jc2xadoluhhxotl;1;4,8;62,0;2024-08-12T03:09:29.120Z;2024-08-12T04:00:50Z;[{'id': 5145590551, 'qualifierId': 140, 'value': '3.9'}, {'id': 5145590561, 'qualifierId': 237}, {'id': 5145590553, 'qualifierId': 141, 'value': '44.9'}, {'id': 5145590557, 'qualifierId': 213, 'value': '4.63'}, {'id': 5145590547, 'qualifierId': 124}, {'id': 5145590555, 'qualifierId': 212, 'value': '11.7'}, {'id': 5145590549, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;3,9;11,7;4,63;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;3,9;44,9;;;;;;;0;0;46;39;Tacoma Defiance;2799;Sub;1,0
2708429871;525;1;2;46;41;cbip96wzs3jc2xadoluhhxotl;1;4,5;44,5;2024-08-12T03:09:32.025Z;2024-08-12T03:09:34Z;[{'id': 5145590583, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145590591, 'qualifierId': 213, 'value': '1.63'}, {'id': 5145590585, 'qualifierId': 140, 'value': '3.4'}, {'id': 5145590589, 'qualifierId': 212, 'value': '18.5'}, {'id': 5145590587, 'qualifierId': 141, 'value': '71.7'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;3,4;18,5;1,63;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;3,4;71,7;;;;;;;0;0;46;41;Tacoma Defiance;2801;GK;1,0
2708429873;526;1;2;46;44;cbip96wzs3jc2xadoluhhxotl;1;3,1;74,3;2024-08-12T03:09:34.541Z;2024-08-12T04:00:54Z;[{'id': 5145590605, 'qualifierId': 141, 'value': '94.1'}, {'id': 5145590609, 'qualifierId': 213, 'value': '1.30'}, {'id': 5145590607, 'qualifierId': 212, 'value': '14.0'}, {'id': 5145590603, 'qualifierId': 140, 'value': '6.6'}, {'id': 5145590601, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;6,6;14,0;1,3;94,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;6,6;94,1;;;;;;;0;0;46;44;Tacoma Defiance;2804;Sub;1,0
2708429875;527;1;2;46;46;cbip96wzs3jc2xadoluhhxotl;1;6,6;94,1;2024-08-12T03:09:36.681Z;2024-08-12T03:09:38Z;[{'id': 5145590621, 'qualifierId': 212, 'value': '8.6'}, {'id': 5145590617, 'qualifierId': 140, 'value': '2.1'}, {'id': 5145590623, 'qualifierId': 213, 'value': '4.13'}, {'id': 5145590619, 'qualifierId': 141, 'value': '83.6'}, {'id': 5145590615, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;2,1;8,6;4,13;83,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;2,1;83,6;;;;;;;0;0;46;46;Tacoma Defiance;2806;DC;1,0
