id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_Captain;value_PlayerPosition;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_NextEventThrowIn;value_FreeKickTaken;value_Chipped;value_TouchTypeClearance;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_AttemptedTackle;value_ThroughBall;value_RegularPlay;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_Assisted;value_GkY;value_GoalmouthY;value_BoxCentre;value_BigChance;value_GkX;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowCentre;value_FirstTouch;value_GoalShotGameClock;value_RelatedEventId;value_LayOff;value_OutOfBoxCentre;value_IndividualPlay;value_High;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_ThrowIn;value_OutOfPlay;value_Indirect;value_TouchTypePass;value_ShirtPull/Holding;value_Left;value_CornerTaken;value_BlockedPass;value_Head;value_OutSwinger;value_Cross;value_BlockedCross;value_InSwinger;value_Handball;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_TakeOnSpace;value_AerialFoul;value_Low;value_CloseRight;value_PullBack;value_CloseLeft;value_Defensive1V1;value_YellowCard;value_Argument;value_BlockedX;value_Blocked;value_FreeKick;value_NotAssisted;value_BlockedY;value_DefBlock;value_ByWall;value_InjuredPlayerId;value_Injury;value_MediumGkIntervention;value_GkHoof;value_SmallBoxCentre;value_LowLeft;value_HighClaim;value_HighGkIntervention;value_Right;value_Minutes;value_Straight;value_FloatedCross;value_Sliding;value_Feet;value_ParriedDanger;value_EndType;value_Volley;value_LowRight;value_SixYardBlocked;value_BoxRight;value_Stooping;value_Hands;value_SmallBoxRight;value_Deflection;value_Diving;value_Fumble;value_HighCentre;value_Collected;value_NotPastGoalLine;value_BoxLeft;value_FromShotOffTarget;value_Dissent;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_FastBreak;value_FromCorner;value_Standing;value_Overrun;value_OtherObstacle;value_BallHitsReferee;value_ParriedSafe;value_HighRight;value_TacticalFoul;value_GoesToPenalties;value_Penalty;value_HitWoodwork;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682656791;509;8;2;58;39;479lsfr4cwlzewpbuda3y2xv4;1;14,9;62,0;2024-05-04T22:22:02.230Z;2024-05-10T10:58:38Z;[{'id': 5004112049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016407679, 'qualifierId': 385}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;58;39;Chattanooga;3519;MC;1,0
2682656803;560;61;2;58;40;cwnjxlibb02fuh0vwgvac6h45;1;86,1;26,7;2024-05-04T22:22:03.646Z;2024-05-10T10:58:41Z;[{'id': 5004112157, 'qualifierId': 56, 'value': 'Center'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cm8b3670jp7hdcqioiu7a3or8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;58;40;Orlando City B;3520;AMC;1,0
2682656805;510;5;2;58;42;479lsfr4cwlzewpbuda3y2xv4;1;-1,1;71,1;2024-05-04T22:22:05.655Z;2024-05-04T22:22:07Z;[{'id': 5004112161, 'qualifierId': 346}, {'id': 5004112159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004112315, 'qualifierId': 233, 'value': '561'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;561,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;58;42;Chattanooga;3522;MC;1,0
2682656821;561;5;2;58;42;cwnjxlibb02fuh0vwgvac6h45;0;101,1;28,9;2024-05-04T22:22:05.655Z;2024-05-04T23:29:39Z;[{'id': 5004112241, 'qualifierId': 346}, {'id': 5004112239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004112335, 'qualifierId': 233, 'value': '510'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;510,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;58;42;Orlando City B;3522;AMC;1,0
2682679435;816;1;2;58;54;479lsfr4cwlzewpbuda3y2xv4;1;3,6;51,5;2024-05-04T22:22:17.153Z;2024-05-10T10:58:50Z;[{'id': 5004239605, 'qualifierId': 237}, {'id': 5004239599, 'qualifierId': 212, 'value': '5.1'}, {'id': 5004239595, 'qualifierId': 140, 'value': '3.2'}, {'id': 5004239593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004239597, 'qualifierId': 141, 'value': '59.0'}, {'id': 5004239601, 'qualifierId': 213, 'value': '1.65'}, {'id': 5004239591, 'qualifierId': 124}];c2j0af3amobjhnadwf8cucbca;J. Otero;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;5,1;1,65;59,0;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;3,2;59,0;;;;;;;;0;58;54;Chattanooga;3534;GK;1,0
2682656945;511;1;2;58;56;479lsfr4cwlzewpbuda3y2xv4;1;5,1;58,5;2024-05-04T22:22:19.910Z;2024-05-10T10:58:56Z;[{'id': 5004113143, 'qualifierId': 141, 'value': '83.0'}, {'id': 5004113147, 'qualifierId': 213, 'value': '1.30'}, {'id': 5004113145, 'qualifierId': 212, 'value': '17.3'}, {'id': 5004113141, 'qualifierId': 140, 'value': '9.5'}, {'id': 5004113139, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;17,3;1,3;83,0;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;9,5;83,0;;;;;;;;0;58;56;Chattanooga;3536;DC;1,0
2682656967;512;1;2;58;58;479lsfr4cwlzewpbuda3y2xv4;1;11,7;83,8;2024-05-04T22:22:21.399Z;2024-05-10T10:59:06Z;[{'id': 5004113259, 'qualifierId': 141, 'value': '30.9'}, {'id': 5004113261, 'qualifierId': 212, 'value': '44.3'}, {'id': 5004113255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004113263, 'qualifierId': 213, 'value': '5.34'}, {'id': 5004113265, 'qualifierId': 1}, {'id': 5004113253, 'qualifierId': 155}, {'id': 5004113257, 'qualifierId': 140, 'value': '36.3'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;44,3;5,34;30,9;36,3;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;36,3;30,9;;;;;;;;0;58;58;Chattanooga;3538;DC;1,0
2682656969;513;61;2;59;1;479lsfr4cwlzewpbuda3y2xv4;1;31,2;23,9;2024-05-04T22:22:24.373Z;2024-05-10T10:59:15Z;[{'id': 5004113273, 'qualifierId': 56, 'value': 'Back'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;cm8b3670jp7hdcqioiu7a3or8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;59;1;Chattanooga;3541;DR;1,0
2682657019;514;1;2;59;4;479lsfr4cwlzewpbuda3y2xv4;0;43,3;24,7;2024-05-04T22:22:28.022Z;2024-05-04T22:22:31Z;[{'id': 5004113543, 'qualifierId': 141, 'value': '0.0'}, {'id': 5004113547, 'qualifierId': 213, 'value': '5.89'}, {'id': 5004113545, 'qualifierId': 212, 'value': '46.8'}, {'id': 5004113539, 'qualifierId': 56, 'value': 'Right'}, {'id': 5004113541, 'qualifierId': 140, 'value': '84.5'}, {'id': 5004113549, 'qualifierId': 1}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;46,8;5,89;0,0;84,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;84,5;0,0;;;;;;;;0;59;4;Chattanooga;3544;FW;1,0
2682657027;515;5;2;59;8;479lsfr4cwlzewpbuda3y2xv4;0;82,1;-1,4;2024-05-04T22:22:31.682Z;2024-05-04T22:22:35Z;[{'id': 5004113797, 'qualifierId': 233, 'value': '562'}, {'id': 5004113591, 'qualifierId': 347}, {'id': 5004113589, 'qualifierId': 56, 'value': 'Right'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;562,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;59;8;Chattanooga;3548;FW;1,0
2682657065;562;5;2;59;8;cwnjxlibb02fuh0vwgvac6h45;1;17,9;101,4;2024-05-04T22:22:31.682Z;2024-05-04T23:29:39Z;[{'id': 5004113775, 'qualifierId': 233, 'value': '515'}, {'id': 5004113749, 'qualifierId': 347}, {'id': 5004113747, 'qualifierId': 56, 'value': 'Back'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cm8b3670jp7hdcqioiu7a3or8;Out;;;;;;;;;;;;;;;;;;;515,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;59;8;Orlando City B;3548;DC;1,0
2682657103;563;1;2;59;11;cwnjxlibb02fuh0vwgvac6h45;1;20,3;100,0;2024-05-04T22:22:34.691Z;2024-05-04T22:22:39Z;[{'id': 5004113963, 'qualifierId': 212, 'value': '9.9'}, {'id': 5004113967, 'qualifierId': 213, 'value': '5.62'}, {'id': 5004113945, 'qualifierId': 107}, {'id': 5004113955, 'qualifierId': 140, 'value': '27.7'}, {'id': 5004113951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004113959, 'qualifierId': 141, 'value': '92.1'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;9,9;5,62;92,1;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;27,7;92,1;;;;;;;;0;59;11;Orlando City B;3551;DC;1,0
2682657149;564;1;2;59;15;cwnjxlibb02fuh0vwgvac6h45;1;27,9;87,5;2024-05-04T22:22:39.107Z;2024-05-04T22:22:44Z;[{'id': 5004114265, 'qualifierId': 141, 'value': '50.3'}, {'id': 5004114269, 'qualifierId': 213, 'value': '4.61'}, {'id': 5004114261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004114263, 'qualifierId': 140, 'value': '25.4'}, {'id': 5004114267, 'qualifierId': 212, 'value': '25.4'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;25,4;4,61;50,3;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;25,4;50,3;;;;;;;;0;59;15;Orlando City B;3555;MC;1,0
2682657183;565;1;2;59;21;cwnjxlibb02fuh0vwgvac6h45;1;33,5;43,0;2024-05-04T22:22:44.786Z;2024-05-04T22:22:47Z;[{'id': 5004114417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004114421, 'qualifierId': 141, 'value': '26.8'}, {'id': 5004114425, 'qualifierId': 213, 'value': '4.85'}, {'id': 5004114423, 'qualifierId': 212, 'value': '11.1'}, {'id': 5004114419, 'qualifierId': 140, 'value': '34.9'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;11,1;4,85;26,8;34,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;34,9;26,8;;;;;;;;0;59;21;Orlando City B;3561;DL;1,0
2682657199;566;1;2;59;24;cwnjxlibb02fuh0vwgvac6h45;1;34,4;33,3;2024-05-04T22:22:47.827Z;2024-05-04T22:22:51Z;[{'id': 5004114521, 'qualifierId': 140, 'value': '33.6'}, {'id': 5004114525, 'qualifierId': 212, 'value': '25.3'}, {'id': 5004114527, 'qualifierId': 213, 'value': '1.60'}, {'id': 5004114523, 'qualifierId': 141, 'value': '70.5'}, {'id': 5004114519, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;25,3;1,6;70,5;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;33,6;70,5;;;;;;;;0;59;24;Orlando City B;3564;DR;1,0
2682657235;567;1;2;59;27;cwnjxlibb02fuh0vwgvac6h45;1;33,6;70,5;2024-05-04T22:22:50.883Z;2024-05-04T22:22:55Z;[{'id': 5004114779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004114783, 'qualifierId': 141, 'value': '93.9'}, {'id': 5004114787, 'qualifierId': 213, 'value': '1.11'}, {'id': 5004114781, 'qualifierId': 140, 'value': '41.1'}, {'id': 5004114785, 'qualifierId': 212, 'value': '17.8'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;17,8;1,11;93,9;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;41,1;93,9;;;;;;;;0;59;27;Orlando City B;3567;DC;1,0
2682657245;568;1;2;59;31;cwnjxlibb02fuh0vwgvac6h45;0;41,1;93,9;2024-05-04T22:22:55.043Z;2024-05-04T22:23:32Z;[{'id': 5004114853, 'qualifierId': 140, 'value': '60.1'}, {'id': 5004114857, 'qualifierId': 212, 'value': '20.2'}, {'id': 5004114855, 'qualifierId': 141, 'value': '98.1'}, {'id': 5004114851, 'qualifierId': 56, 'value': 'Left'}, {'id': 5004114859, 'qualifierId': 213, 'value': '0.14'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;20,2;0,14;98,1;60,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;60,1;98,1;;;;;;;;0;59;31;Orlando City B;3571;DC;1,0
2682657239;516;8;2;59;32;479lsfr4cwlzewpbuda3y2xv4;1;36,7;6,1;2024-05-04T22:22:55.862Z;2024-05-10T10:59:56Z;[{'id': 5016408003, 'qualifierId': 385}, {'id': 5004114827, 'qualifierId': 56, 'value': 'Back'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;cm8b3670jp7hdcqioiu7a3or8;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;59;32;Chattanooga;3572;DR;1,0
2682657265;569;1;2;59;34;cwnjxlibb02fuh0vwgvac6h45;1;59,4;89,9;2024-05-04T22:22:57.187Z;2024-05-10T11:00:06Z;[{'id': 5004115027, 'qualifierId': 140, 'value': '61.3'}, {'id': 5004115033, 'qualifierId': 213, 'value': '4.90'}, {'id': 5004115029, 'qualifierId': 141, 'value': '74.4'}, {'id': 5004115025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004115031, 'qualifierId': 212, 'value': '10.7'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;10,7;4,9;74,4;61,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;61,3;74,4;;;;;;;;0;59;34;Orlando City B;3574;AML;1,0
2682657281;570;1;2;59;36;cwnjxlibb02fuh0vwgvac6h45;1;61,3;74,4;2024-05-04T22:23:00.066Z;2024-05-04T22:23:01Z;[{'id': 5004115137, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004115143, 'qualifierId': 212, 'value': '16.8'}, {'id': 5004115145, 'qualifierId': 213, 'value': '3.31'}, {'id': 5004115141, 'qualifierId': 141, 'value': '70.2'}, {'id': 5004115139, 'qualifierId': 140, 'value': '45.5'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;16,8;3,31;70,2;45,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;45,5;70,2;;;;;;;;0;59;36;Orlando City B;3576;MC;1,0
2682657309;571;1;2;59;38;cwnjxlibb02fuh0vwgvac6h45;1;45,0;67,8;2024-05-04T22:23:01.283Z;2024-05-04T22:23:05Z;[{'id': 5004115303, 'qualifierId': 213, 'value': '5.41'}, {'id': 5004115297, 'qualifierId': 140, 'value': '60.2'}, {'id': 5004115301, 'qualifierId': 212, 'value': '24.7'}, {'id': 5004115295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004115299, 'qualifierId': 141, 'value': '40.0'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;24,7;5,41;40,0;60,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;60,2;40,0;;;;;;;;0;59;38;Orlando City B;3578;MC;1,0
2682657351;572;1;2;59;42;cwnjxlibb02fuh0vwgvac6h45;1;72,3;30,6;2024-05-04T22:23:05.170Z;2024-05-04T22:23:12Z;[{'id': 5004115571, 'qualifierId': 140, 'value': '91.0'}, {'id': 5004115575, 'qualifierId': 212, 'value': '21.4'}, {'id': 5004115569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5004115577, 'qualifierId': 213, 'value': '5.87'}, {'id': 5004115573, 'qualifierId': 141, 'value': '18.0'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;21,4;5,87;18,0;91,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;91,0;18,0;;;;;;;;0;59;42;Orlando City B;3582;AMC;1,0
2682657363;573;1;2;59;48;cwnjxlibb02fuh0vwgvac6h45;1;84,8;25,0;2024-05-04T22:23:12.147Z;2024-05-04T22:23:15Z;[{'id': 5004115655, 'qualifierId': 140, 'value': '75.5'}, {'id': 5004115661, 'qualifierId': 213, 'value': '2.51'}, {'id': 5004115659, 'qualifierId': 212, 'value': '12.1'}, {'id': 5004115657, 'qualifierId': 141, 'value': '35.5'}, {'id': 5004115653, 'qualifierId': 56, 'value': 'Center'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;12,1;2,51;35,5;75,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;75,5;35,5;;;;;;;;0;59;48;Orlando City B;3588;AMR;1,0
2682657379;574;1;2;59;52;cwnjxlibb02fuh0vwgvac6h45;1;74,6;36,0;2024-05-04T22:23:15.379Z;2024-05-04T22:23:17Z;[{'id': 5004115759, 'qualifierId': 212, 'value': '12.1'}, {'id': 5004115755, 'qualifierId': 140, 'value': '72.9'}, {'id': 5004115761, 'qualifierId': 213, 'value': '1.72'}, {'id': 5004115757, 'qualifierId': 141, 'value': '53.6'}, {'id': 5004115753, 'qualifierId': 56, 'value': 'Center'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;12,1;1,72;53,6;72,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;72,9;53,6;;;;;;;;0;59;52;Orlando City B;3592;MC;1,0
2682657441;575;4;2;59;53;cwnjxlibb02fuh0vwgvac6h45;1;73,6;53,0;2024-05-04T22:23:17.011Z;2024-05-10T11:00:39Z;[{'id': 5004116175, 'qualifierId': 286}, {'id': 5004116169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004116189, 'qualifierId': 233, 'value': '517'}, {'id': 5004116173, 'qualifierId': 265}, {'id': 5004116167, 'qualifierId': 13}, {'id': 5004116171, 'qualifierId': 152}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cm8b3670jp7hdcqioiu7a3or8;Foul;;;;;;;;;;;;;;;;;;;517,0;1,0;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;59;53;Orlando City B;3593;DC;1,0
