id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TakeOnSpace;value_Overrun;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_DrivenCross;value_IntentionalAssist;value_Cross;value_RightFooted;value_Straight;value_Assist;value_GoalmouthZ;value_BoxCentre;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_RelatedEventId;value_GkY;value_FirstTouch;value_HighLeft;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_TakeOnOvertake;value_PenaltyTakerId;value_Penalty;value_AttemptedTackle;value_Saved;value_Diving;value_Left;value_BlockedX;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_BigChance;value_BlockedY;value_LowRight;value_NotAssisted;value_LowGkIntervention;value_ParriedDanger;value_Hands;value_OutSwinger;value_DeletedEventType;value_PullBack;value_FastBreak;value_LowCentre;value_Blocked;value_DefBlock;value_NotVisible;value_CornerTaken;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_KeeperThrow;value_OverhitCross;value_OutOfPlay;value_BlockedCross;value_Right;value_Head;value_FromCorner;value_Deflection;value_LowLeft;value_MediumGkIntervention;value_Standing;value_Collected;value_OverArm;value_BoxRight;value_IndividualPlay;value_OutOfBoxCentre;value_HighRight;value_GkXTimeOfGoal;value_Volley;value_SmallBoxCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_InSwinger;value_OwnPlayer;value_SixYardBlocked;value_LayOff;value_ThroughBall;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_HighGkIntervention;value_LeadingToAttempt;value_RelatedError1Id;value_Sliding;value_Feet;value_ParriedSafe;value_High;value_InjuredPlayerId;value_Injury;value_BoxLeft;value_Minutes;value_EndType;value_OtherBodyPart;value_CloseRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Stooping;value_SoloRun;value_KeeperTouched;value_FollowsADribble;value_FlickOn;value_HighClaim;value_SavedOffLine;value_LastLine;value_BoxDeepRight;value_1On1;value_NotPastGoalLine;value_CloseRightAndHigh;value_CaptainChange;value_SwerveLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731868957;9;1;1;0;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,8;30,6;2024-10-06T17:05:03.388Z;2024-10-06T17:05:05Z;[{'id': 5274114079, 'qualifierId': 213, 'value': '5.36'}, {'id': 5274114073, 'qualifierId': 140, 'value': '57.6'}, {'id': 5274114071, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274114077, 'qualifierId': 212, 'value': '22.4'}, {'id': 5274114075, 'qualifierId': 141, 'value': '4.3'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;4,3;5,36;;;57,6;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;57,6;4,3;;;;;;;;0;0;19;New England II;19;DC;1,0
2731868981;10;1;1;0;21;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,6;4,3;2024-10-06T17:05:05.740Z;2024-10-06T17:05:07Z;[{'id': 5274114247, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274114253, 'qualifierId': 212, 'value': '13.3'}, {'id': 5274114249, 'qualifierId': 140, 'value': '46.3'}, {'id': 5274114251, 'qualifierId': 141, 'value': '13.1'}, {'id': 5274114255, 'qualifierId': 213, 'value': '2.67'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;13,1;2,67;;;46,3;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;46,3;13,1;;;;;;;;0;0;21;New England II;21;DMR;1,0
2731869035;11;1;1;0;23;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,3;13,1;2024-10-06T17:05:07.324Z;2024-10-06T17:05:09Z;[{'id': 5274114517, 'qualifierId': 1}, {'id': 5274114515, 'qualifierId': 213, 'value': '6.24'}, {'id': 5274114503, 'qualifierId': 155}, {'id': 5274114511, 'qualifierId': 141, 'value': '10.9'}, {'id': 5274114513, 'qualifierId': 212, 'value': '32.8'}, {'id': 5274114505, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274114507, 'qualifierId': 140, 'value': '77.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;10,9;6,24;;;77,5;32,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;77,5;10,9;;;;;;;;0;0;23;New England II;23;DC;1,0
2731869041;12;44;1;0;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;77,4;6,6;2024-10-06T17:05:09.277Z;2024-10-06T17:17:06Z;[{'id': 5274114531, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274114561, 'qualifierId': 233, 'value': '3'}, {'id': 5274114533, 'qualifierId': 286}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;lnl62p79qgjnrle68w8wvmz8;Aerial;;;;;;;;;;;;;;;;;;;;3,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;25;New England II;25;FWR;1,0
2731869033;3;44;1;0;25;csntc7hucmo21gknxc5y0kc4q;0;22,6;93,4;2024-10-06T17:05:09.278Z;2024-10-06T17:17:06Z;[{'id': 5274114495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274114497, 'qualifierId': 285}, {'id': 5274114577, 'qualifierId': 233, 'value': '12'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Aerial;;;;;;;;;;;;;;;;;;;;12,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;25;Columbus Crew II;25;MC;1,0
2731869063;13;1;1;0;25;5b4ccd62yeeqdl2qk6jzsmjv8;0;77,5;10,9;2024-10-06T17:05:09.901Z;2024-10-06T17:05:11Z;[{'id': 5274114645, 'qualifierId': 213, 'value': '1.36'}, {'id': 5274114639, 'qualifierId': 140, 'value': '80.9'}, {'id': 5274114641, 'qualifierId': 141, 'value': '35.7'}, {'id': 5274114643, 'qualifierId': 212, 'value': '17.2'}, {'id': 5274114635, 'qualifierId': 3}, {'id': 5274114637, 'qualifierId': 56, 'value': 'Center'}];e0pkyzm6eqzlrxme33k7dwgt0;C. Adams;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;35,7;1,36;;;80,9;17,2;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;80,9;35,7;;;;;;;;0;0;25;New England II;25;FWR;1,0
2731869139;4;1;1;0;26;csntc7hucmo21gknxc5y0kc4q;0;24,0;72,5;2024-10-06T17:05:10.637Z;2024-10-06T17:05:14Z;[{'id': 5274114989, 'qualifierId': 213, 'value': '5.36'}, {'id': 5274114979, 'qualifierId': 157}, {'id': 5274114983, 'qualifierId': 140, 'value': '44.3'}, {'id': 5274114991, 'qualifierId': 1}, {'id': 5274114981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274114987, 'qualifierId': 212, 'value': '35.4'}, {'id': 5274114985, 'qualifierId': 141, 'value': '31.0'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;31,0;5,36;;;44,3;35,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;44,3;31,0;;;;;;;;0;0;26;Columbus Crew II;26;DC;1,0
2731869107;14;44;1;0;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;55,9;69,2;2024-10-06T17:05:12.749Z;2024-10-06T17:17:06Z;[{'id': 5274115117, 'qualifierId': 233, 'value': '5'}, {'id': 5274114839, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274114841, 'qualifierId': 286}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;lnl62p79qgjnrle68w8wvmz8;Aerial;;;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;28;New England II;28;DC;1,0
2731869147;5;44;1;0;28;csntc7hucmo21gknxc5y0kc4q;0;44,1;30,8;2024-10-06T17:05:12.750Z;2024-10-06T17:17:06Z;[{'id': 5274115023, 'qualifierId': 285}, {'id': 5274115145, 'qualifierId': 233, 'value': '14'}, {'id': 5274115021, 'qualifierId': 56, 'value': 'Back'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;lnl62p79qgjnrle68w8wvmz8;Aerial;;;;;;;;;;;;;;;;;;;;14,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;28;Columbus Crew II;28;FWR;1,0
2731869183;15;1;1;0;28;5b4ccd62yeeqdl2qk6jzsmjv8;0;56,3;69,4;2024-10-06T17:05:12.972Z;2024-10-06T17:05:16Z;[{'id': 5274115263, 'qualifierId': 141, 'value': '77.0'}, {'id': 5274115259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274115267, 'qualifierId': 213, 'value': '0.29'}, {'id': 5274115265, 'qualifierId': 212, 'value': '17.8'}, {'id': 5274115257, 'qualifierId': 3}, {'id': 5274115261, 'qualifierId': 140, 'value': '72.5'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;77,0;0,29;;;72,5;17,8;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;72,5;77,0;;;;;;;;0;0;28;New England II;28;DC;1,0
2731869209;6;61;1;0;34;csntc7hucmo21gknxc5y0kc4q;0;35,9;22,6;2024-10-06T17:05:18.405Z;2024-10-06T17:05:18Z;[{'id': 5274115413, 'qualifierId': 56, 'value': 'Back'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;lnl62p79qgjnrle68w8wvmz8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;34;Columbus Crew II;34;DR;1,0
2731869293;16;3;1;0;35;5b4ccd62yeeqdl2qk6jzsmjv8;0;73,9;75,3;2024-10-06T17:05:20.120Z;2024-10-10T06:02:18Z;[{'id': 5274115815, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279784051, 'qualifierId': 464}, {'id': 5274115843, 'qualifierId': 211}, {'id': 5274115819, 'qualifierId': 286}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;lnl62p79qgjnrle68w8wvmz8;Take On;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;35;New England II;35;FWL;1,0
2731869319;7;1;1;0;36;csntc7hucmo21gknxc5y0kc4q;0;33,1;34,6;2024-10-06T17:05:20.510Z;2024-10-10T06:02:35Z;[{'id': 5274115925, 'qualifierId': 157}, {'id': 5274115927, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274115933, 'qualifierId': 212, 'value': '22.6'}, {'id': 5274115935, 'qualifierId': 213, 'value': '6.17'}, {'id': 5274115937, 'qualifierId': 1}, {'id': 5274115931, 'qualifierId': 141, 'value': '30.8'}, {'id': 5274115929, 'qualifierId': 140, 'value': '54.5'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;30,8;6,17;;;54,5;22,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;54,5;30,8;;;;;;;;0;0;36;Columbus Crew II;36;MC;1,0
2731869373;17;61;1;0;42;5b4ccd62yeeqdl2qk6jzsmjv8;0;55,8;67,9;2024-10-06T17:05:26.380Z;2024-10-06T17:58:08Z;[{'id': 5274116265, 'qualifierId': 56, 'value': 'Center'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;lnl62p79qgjnrle68w8wvmz8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;42;New England II;42;DC;1,0
2731869381;8;49;1;0;42;csntc7hucmo21gknxc5y0kc4q;1;40,1;28,3;2024-10-06T17:05:26.414Z;2024-10-06T17:05:26Z;[];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;lnl62p79qgjnrle68w8wvmz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;42;Columbus Crew II;42;MC;1,0
2731869409;9;3;1;0;43;csntc7hucmo21gknxc5y0kc4q;1;38,0;27,2;2024-10-06T17:05:27.302Z;2024-10-10T06:04:37Z;[{'id': 5279784353, 'qualifierId': 464}, {'id': 5274116415, 'qualifierId': 286}, {'id': 5274116413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274116465, 'qualifierId': 233, 'value': '18'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;lnl62p79qgjnrle68w8wvmz8;Take On;;;;;;;;;;;;;;;;;;;;18,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;43;Columbus Crew II;43;MC;1,0
2731869417;18;45;1;0;43;5b4ccd62yeeqdl2qk6jzsmjv8;0;62,0;72,8;2024-10-06T17:05:27.302Z;2024-10-06T17:17:04Z;[{'id': 5274116447, 'qualifierId': 285}, {'id': 5274116445, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274116477, 'qualifierId': 233, 'value': '9'}];6yy07mnoy3tybp2wpvmq2ghec;A. Su;;;lnl62p79qgjnrle68w8wvmz8;Challenge;;;;;;;;;;;;;;;;;;;;9,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;43;New England II;43;MC;1,0
2731869441;10;3;1;0;43;csntc7hucmo21gknxc5y0kc4q;1;37,3;25,9;2024-10-06T17:05:28.142Z;2024-10-10T06:04:40Z;[{'id': 5274116555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274116557, 'qualifierId': 286}, {'id': 5274116627, 'qualifierId': 233, 'value': '19'}, {'id': 5279784359, 'qualifierId': 464}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;lnl62p79qgjnrle68w8wvmz8;Take On;;;;;;;;;;;;;;;;;;;;19,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;43;Columbus Crew II;43;MC;1,0
2731869423;19;45;1;0;43;5b4ccd62yeeqdl2qk6jzsmjv8;0;62,7;74,1;2024-10-06T17:05:28.142Z;2024-10-06T17:17:05Z;[{'id': 5274116503, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274116505, 'qualifierId': 285}, {'id': 5274116665, 'qualifierId': 233, 'value': '10'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;;lnl62p79qgjnrle68w8wvmz8;Challenge;;;;;;;;;;;;;;;;;;;;10,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;43;New England II;43;FWL;1,0
2731869485;11;1;1;0;45;csntc7hucmo21gknxc5y0kc4q;0;47,6;18,2;2024-10-06T17:05:30.022Z;2024-10-06T17:05:32Z;[{'id': 5274116837, 'qualifierId': 140, 'value': '80.2'}, {'id': 5274116835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274116843, 'qualifierId': 213, 'value': '0.11'}, {'id': 5274116841, 'qualifierId': 212, 'value': '34.4'}, {'id': 5274116839, 'qualifierId': 141, 'value': '23.9'}, {'id': 5274116845, 'qualifierId': 1}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;23,9;0,11;;;80,2;34,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;80,2;23,9;;;;;;;;0;0;45;Columbus Crew II;45;MC;1,0
2731869531;20;49;1;0;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,1;71,2;2024-10-06T17:05:34.061Z;2024-10-06T17:05:34Z;[];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;lnl62p79qgjnrle68w8wvmz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;0;49;New England II;49;DC;1,0
2731869701;21;1;1;0;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;22,1;71,2;2024-10-06T17:05:34.493Z;2024-10-06T17:05:42Z;[{'id': 5274117973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274117979, 'qualifierId': 212, 'value': '20.1'}, {'id': 5274117975, 'qualifierId': 140, 'value': '7.6'}, {'id': 5274117977, 'qualifierId': 141, 'value': '51.8'}, {'id': 5274117981, 'qualifierId': 213, 'value': '3.86'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;51,8;3,86;;;7,6;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;7,6;51,8;;;;;;;;0;0;50;New England II;50;DC;1,0
2731869735;22;1;1;0;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;12,2;44,6;2024-10-06T17:05:42.237Z;2024-10-06T17:05:44Z;[{'id': 5274118153, 'qualifierId': 140, 'value': '16.0'}, {'id': 5274118159, 'qualifierId': 213, 'value': '5.04'}, {'id': 5274118157, 'qualifierId': 212, 'value': '12.4'}, {'id': 5274118155, 'qualifierId': 141, 'value': '27.4'}, {'id': 5274118151, 'qualifierId': 56, 'value': 'Back'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;27,4;5,04;;;16,0;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;16,0;27,4;;;;;;;;0;0;57;New England II;57;GK;1,0
2731869791;23;1;1;0;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;16,0;27,4;2024-10-06T17:05:44.206Z;2024-10-06T17:05:46Z;[{'id': 5274118439, 'qualifierId': 213, 'value': '5.01'}, {'id': 5274118431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274118437, 'qualifierId': 212, 'value': '16.1'}, {'id': 5274118435, 'qualifierId': 141, 'value': '4.7'}, {'id': 5274118433, 'qualifierId': 140, 'value': '20.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;4,7;5,01;;;20,5;16,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;20,5;4,7;;;;;;;;0;0;59;New England II;59;DC;1,0
2731869805;24;1;1;1;2;5b4ccd62yeeqdl2qk6jzsmjv8;0;20,5;4,7;2024-10-06T17:05:46.669Z;2024-10-06T17:05:50Z;[{'id': 5274118523, 'qualifierId': 212, 'value': '2.3'}, {'id': 5274118517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274118521, 'qualifierId': 141, 'value': '4.9'}, {'id': 5274118777, 'qualifierId': 236}, {'id': 5274118527, 'qualifierId': 213, 'value': '0.06'}, {'id': 5274118779, 'qualifierId': 233, 'value': '12'}, {'id': 5274118519, 'qualifierId': 140, 'value': '22.7'}, {'id': 5274118783, 'qualifierId': 286}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;4,9;0,06;;;22,7;2,3;;;;;12,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;22,7;4,9;;;;;;;;0;1;2;New England II;62;DMR;1,0
