id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Defensive;value_Direct;value_AttemptedTackle;value_Offensive;value_FreeKickTaken;value_Launch;value_HeadPass;value_Chipped;value_Cross;value_OutSwinger;value_LeftFooted;value_MediumGkIntervention;value_GkKickFromHands;value_TouchTypeClearance;value_OutOfPlay;value_TouchTypeControl;value_Handball;value_TouchTypePass;value_Head;value_Assist;value_BlockedY;value_BlockedX;value_FastBreak;value_IndividualPlay;value_BoxRight;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_RightFooted;value_Assisted;value_LowRight;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_PlayersCaughtOffside;value_SwitchOfPlay;value_Indirect;value_FlickOn;value_BlockedPass;value_Straight;value_DrivenCross;value_Shove/Push;value_LayOff;value_TakeOnSpace;value_TakeOnOvertake;value_FloatedCross;value_High;value_IntentionalAssist;value_NotPastGoalLine;value_MisHit;value_FirstTouch;value_SmallBoxRight;value_RegularPlay;value_Left;value_GkX;value_GkY;value_ShirtPull/Holding;value_NotAssisted;value_HighLeft;value_NotVisible;value_OverhitCross;value_BoxDeepLeft;value_ThroughBall;value_BigChance;value_LowLeft;value_BoxLeft;value_ParriedSafe;value_CornerTaken;value_InSwinger;value_LowCentre;value_Diving;value_BoxCentre;value_Overrun;value_HighCentre;value_Right;value_HighGkIntervention;value_Blocked;value_FromCorner;value_Volley;value_DefBlock;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_FreeKick;value_OutOfBoxCentre;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_FollowsADribble;value_GkXTimeOfGoal;value_1On1;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistedBy;value_KeeperTouched;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_OwnGoal;value_SmallBoxLeft;value_Minutes;value_EndType;value_ByWall;value_SmallBoxCentre;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tactical;value_PullBack;value_OutOnSideline;value_RecklessOffence;value_YellowCard;value_CloseHigh;value_ThrowInSetPiece;value_ParriedDanger;value_FollowsShotRebound;value_TempShotOn;value_DrinksBreak;value_RefereeDelay;value_SixYardBlocked;value_HighRight;value_CloseLeft;value_AdvantagePlayed;value_AerialFoul;value_ExcessiveCelebration;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707595663;9;1;1;0;17;8o8m08he36u0j4w08aj2iodn8;0;43,8;96,6;2024-08-10T20:04:12.010Z;2024-08-10T20:04:19Z;[{'id': 5141054627, 'qualifierId': 141, 'value': '84.9'}, {'id': 5141054623, 'qualifierId': 140, 'value': '100.0'}, {'id': 5141054619, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141054631, 'qualifierId': 213, 'value': '6.15'}, {'id': 5141054629, 'qualifierId': 212, 'value': '60.8'}, {'id': 5141054633, 'qualifierId': 1}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;100,0;60,8;;84,9;;6,15;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;100,0;84,9;;;;;;;0;0;0;17;Philadelphia Union II;17;DC;1,0
2707595769;3;5;1;0;24;1zgjjyruyufrkh4xjvryqsb1i;1;-1,0;14,2;2024-08-10T20:04:19.135Z;2024-08-10T20:25:57Z;[{'id': 5141055265, 'qualifierId': 346}, {'id': 5141055263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141055281, 'qualifierId': 233, 'value': '10'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ekssgpj6t0a0vxxzf7qq2rdas;Out;;;;;;;;;;;;;;;;;1,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;0;24;Chicago Fire II;24;DL;1,0
2707595671;10;5;1;0;24;8o8m08he36u0j4w08aj2iodn8;0;101,0;85,8;2024-08-10T20:04:19.135Z;2024-08-10T20:25:58Z;[{'id': 5141055289, 'qualifierId': 233, 'value': '3'}, {'id': 5141054675, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141054677, 'qualifierId': 346}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ekssgpj6t0a0vxxzf7qq2rdas;Out;;;;;;;;;;;;;;;;;1,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;0;24;Philadelphia Union II;24;DC;1,0
2707595805;4;1;1;0;33;1zgjjyruyufrkh4xjvryqsb1i;1;4,6;47,5;2024-08-10T20:04:27.883Z;2024-08-10T20:04:31Z;[{'id': 5141055513, 'qualifierId': 140, 'value': '17.6'}, {'id': 5141055517, 'qualifierId': 212, 'value': '34.4'}, {'id': 5141055525, 'qualifierId': 237}, {'id': 5141055511, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141055521, 'qualifierId': 1}, {'id': 5141055519, 'qualifierId': 213, 'value': '1.16'}, {'id': 5141055509, 'qualifierId': 124}, {'id': 5141055515, 'qualifierId': 141, 'value': '93.9'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;17,6;34,4;;93,9;;1,16;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;17,6;93,9;;;;;;;0;0;0;33;Chicago Fire II;33;GK;1,0
2707595835;5;1;1;0;36;1zgjjyruyufrkh4xjvryqsb1i;1;17,6;93,9;2024-08-10T20:04:31.355Z;2024-08-10T20:04:35Z;[{'id': 5141055725, 'qualifierId': 213, 'value': '6.15'}, {'id': 5141055717, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141055723, 'qualifierId': 212, 'value': '15.4'}, {'id': 5141055719, 'qualifierId': 140, 'value': '32.1'}, {'id': 5141055721, 'qualifierId': 141, 'value': '91.0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;32,1;15,4;;91,0;;6,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;32,1;91,0;;;;;;;0;0;0;36;Chicago Fire II;36;DC;1,0
2707595829;11;43;1;0;38;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-08-10T20:04:33.353Z;2024-08-13T05:55:10Z;[{'id': 5141055897, 'qualifierId': 399, 'value': '7bodno8j3qjiqp9wy8kobwmqc'}, {'id': 5146698659, 'qualifierId': 144, 'value': '83'}];710y645hepag4if4rm3gggjdg;B. Richards;;;ekssgpj6t0a0vxxzf7qq2rdas;Deleted event;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;0;38;Philadelphia Union II;38;DR;1,0
2707595837;6;1;1;0;40;1zgjjyruyufrkh4xjvryqsb1i;0;31,6;93,6;2024-08-10T20:04:35.019Z;2024-08-10T20:04:35Z;[{'id': 5141055737, 'qualifierId': 212, 'value': '5.7'}, {'id': 5141055735, 'qualifierId': 141, 'value': '100.0'}, {'id': 5141055739, 'qualifierId': 213, 'value': '1.05'}, {'id': 5141055733, 'qualifierId': 140, 'value': '34.3'}, {'id': 5141055731, 'qualifierId': 56, 'value': 'Back'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;34,3;5,7;;100,0;;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;34,3;100,0;;;;;;;0;0;0;40;Chicago Fire II;40;ML;1,0
2707595843;7;5;1;0;41;1zgjjyruyufrkh4xjvryqsb1i;0;35,0;100,8;2024-08-10T20:04:35.587Z;2024-08-20T11:46:06Z;[{'id': 5141055759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141055885, 'qualifierId': 233, 'value': '12'}, {'id': 5141055761, 'qualifierId': 347}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ekssgpj6t0a0vxxzf7qq2rdas;Out;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;0;41;Chicago Fire II;41;ML;1,0
2707595853;12;5;1;0;41;8o8m08he36u0j4w08aj2iodn8;1;65,0;-0,8;2024-08-10T20:04:35.587Z;2024-08-20T11:46:06Z;[{'id': 5141055853, 'qualifierId': 233, 'value': '7'}, {'id': 5141055809, 'qualifierId': 56, 'value': 'Right'}, {'id': 5141055811, 'qualifierId': 347}];710y645hepag4if4rm3gggjdg;B. Richards;;;ekssgpj6t0a0vxxzf7qq2rdas;Out;;;;;;;;;;;;;;;;;;7,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;0;41;Philadelphia Union II;41;DR;1,0
2707595917;13;1;1;0;44;8o8m08he36u0j4w08aj2iodn8;1;63,9;0,0;2024-08-10T20:04:38.459Z;2024-08-10T20:04:41Z;[{'id': 5141056155, 'qualifierId': 213, 'value': '1.13'}, {'id': 5141056147, 'qualifierId': 56, 'value': 'Right'}, {'id': 5141056151, 'qualifierId': 141, 'value': '10.0'}, {'id': 5141056145, 'qualifierId': 107}, {'id': 5141056149, 'qualifierId': 140, 'value': '67.1'}, {'id': 5141056153, 'qualifierId': 212, 'value': '7.9'}];710y645hepag4if4rm3gggjdg;B. Richards;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;67,1;7,9;;10,0;;1,13;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;67,1;10,0;;;;;;;0;0;0;44;Philadelphia Union II;44;DR;1,0
2707595933;14;1;1;0;46;8o8m08he36u0j4w08aj2iodn8;1;65,1;8,8;2024-08-10T20:04:41.068Z;2024-08-10T20:05:10Z;[{'id': 5141056223, 'qualifierId': 212, 'value': '4.7'}, {'id': 5141056219, 'qualifierId': 140, 'value': '62.2'}, {'id': 5141056221, 'qualifierId': 141, 'value': '3.5'}, {'id': 5141056225, 'qualifierId': 213, 'value': '4.01'}, {'id': 5141056217, 'qualifierId': 56, 'value': 'Right'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;62,2;4,7;;3,5;;4,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;62,2;3,5;;;;;;;0;0;0;46;Philadelphia Union II;46;AMC;1,0
2707595967;15;1;1;0;47;8o8m08he36u0j4w08aj2iodn8;1;62,2;3,5;2024-08-10T20:04:42.224Z;2024-08-10T20:04:44Z;[{'id': 5141056467, 'qualifierId': 140, 'value': '66.9'}, {'id': 5141056465, 'qualifierId': 56, 'value': 'Right'}, {'id': 5141056469, 'qualifierId': 141, 'value': '19.1'}, {'id': 5141056477, 'qualifierId': 213, 'value': '1.14'}, {'id': 5141056473, 'qualifierId': 212, 'value': '11.7'}];710y645hepag4if4rm3gggjdg;B. Richards;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;66,9;11,7;;19,1;;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;66,9;19,1;;;;;;;0;0;0;47;Philadelphia Union II;47;DR;1,0
2707595973;16;61;1;0;49;8o8m08he36u0j4w08aj2iodn8;0;66,9;20,0;2024-08-10T20:04:44.333Z;2024-08-10T20:04:44Z;[{'id': 5141056503, 'qualifierId': 56, 'value': 'Right'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;0;49;Philadelphia Union II;49;DMC;1,0
2707595975;8;4;1;0;51;1zgjjyruyufrkh4xjvryqsb1i;1;32,3;75,6;2024-08-10T20:04:45.627Z;2024-08-13T06:05:27Z;[{'id': 5141056567, 'qualifierId': 13}, {'id': 5141056631, 'qualifierId': 233, 'value': '17'}, {'id': 5141056575, 'qualifierId': 285}, {'id': 5141056569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141056571, 'qualifierId': 152}, {'id': 5141056573, 'qualifierId': 265}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ekssgpj6t0a0vxxzf7qq2rdas;Foul;;;;;;;;;;;;;;;;;;17,0;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;0;51;Chicago Fire II;51;DL;1,0
2707595991;17;4;1;0;51;8o8m08he36u0j4w08aj2iodn8;0;67,7;24,4;2024-08-10T20:04:45.628Z;2024-08-13T06:05:27Z;[{'id': 5141056615, 'qualifierId': 286}, {'id': 5141056609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141056647, 'qualifierId': 233, 'value': '8'}, {'id': 5141056611, 'qualifierId': 152}, {'id': 5141056607, 'qualifierId': 13}, {'id': 5141056613, 'qualifierId': 265}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ekssgpj6t0a0vxxzf7qq2rdas;Foul;;;;;;;;;;;;;;;;;;8,0;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;0;51;Philadelphia Union II;51;DMC;1,0
2707596381;9;1;1;1;20;1zgjjyruyufrkh4xjvryqsb1i;1;30,5;73,6;2024-08-10T20:05:14.717Z;2024-08-10T20:05:17Z;[{'id': 5141058901, 'qualifierId': 140, 'value': '32.4'}, {'id': 5141058907, 'qualifierId': 213, 'value': '1.41'}, {'id': 5141058903, 'qualifierId': 141, 'value': '91.3'}, {'id': 5141058897, 'qualifierId': 152}, {'id': 5141058905, 'qualifierId': 212, 'value': '12.2'}, {'id': 5141058899, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141058895, 'qualifierId': 5}];5aszabja459117mqykvfpajh0;C. Rojas;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;32,4;12,2;;91,3;;1,41;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;32,4;91,3;;;;;;;0;0;1;20;Chicago Fire II;80;DC;1,0
2707596445;10;1;1;1;22;1zgjjyruyufrkh4xjvryqsb1i;1;30,3;91,2;2024-08-10T20:05:17.292Z;2024-08-10T20:05:22Z;[{'id': 5141059291, 'qualifierId': 213, 'value': '4.23'}, {'id': 5141059279, 'qualifierId': 140, 'value': '18.8'}, {'id': 5141059287, 'qualifierId': 212, 'value': '26.2'}, {'id': 5141059275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141059283, 'qualifierId': 141, 'value': '57.0'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;18,8;26,2;;57,0;;4,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;18,8;57,0;;;;;;;0;0;1;22;Chicago Fire II;82;DC;1,0
2707596481;11;1;1;1;26;1zgjjyruyufrkh4xjvryqsb1i;0;18,7;55,8;2024-08-10T20:05:20.492Z;2024-08-13T05:56:17Z;[{'id': 5141059501, 'qualifierId': 1}, {'id': 5141059491, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141059493, 'qualifierId': 140, 'value': '56.6'}, {'id': 5141059497, 'qualifierId': 212, 'value': '40.0'}, {'id': 5141059495, 'qualifierId': 141, 'value': '62.3'}, {'id': 5141059489, 'qualifierId': 157}, {'id': 5141059499, 'qualifierId': 213, 'value': '0.11'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;56,6;40,0;;62,3;;0,11;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;56,6;62,3;;;;;;;0;0;1;26;Chicago Fire II;86;GK;1,0
2707596471;18;44;1;1;30;8o8m08he36u0j4w08aj2iodn8;1;41,4;35,2;2024-08-10T20:05:24.432Z;2024-08-13T06:05:57Z;[{'id': 5141059433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141059577, 'qualifierId': 233, 'value': '12'}, {'id': 5141059435, 'qualifierId': 285}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ekssgpj6t0a0vxxzf7qq2rdas;Aerial;;;;;;;;;;;;;;;;;;12,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;1;30;Philadelphia Union II;90;DL;1,0
2707596485;12;44;1;1;30;1zgjjyruyufrkh4xjvryqsb1i;0;58,6;64,8;2024-08-10T20:05:24.433Z;2024-08-13T06:05:58Z;[{'id': 5141059513, 'qualifierId': 286}, {'id': 5141059511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141059609, 'qualifierId': 233, 'value': '18'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;ekssgpj6t0a0vxxzf7qq2rdas;Aerial;;;;;;;;;;;;;;;;;;18,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;1;30;Chicago Fire II;90;FW;1,0
2707596543;19;1;1;1;30;8o8m08he36u0j4w08aj2iodn8;1;38,0;31,2;2024-08-10T20:05:24.666Z;2024-08-10T20:05:29Z;[{'id': 5141059869, 'qualifierId': 3}, {'id': 5141059871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141059873, 'qualifierId': 140, 'value': '54.2'}, {'id': 5141059875, 'qualifierId': 141, 'value': '52.8'}, {'id': 5141059877, 'qualifierId': 212, 'value': '22.5'}, {'id': 5141059879, 'qualifierId': 213, 'value': '0.71'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;54,2;22,5;;52,8;;0,71;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;54,2;52,8;;;;;;;0;0;1;30;Philadelphia Union II;90;DL;1,0
2707596565;20;1;1;1;35;8o8m08he36u0j4w08aj2iodn8;1;56,0;55,2;2024-08-10T20:05:29.791Z;2024-08-10T21:01:51Z;[{'id': 5141059997, 'qualifierId': 212, 'value': '13.7'}, {'id': 5141059993, 'qualifierId': 140, 'value': '50.8'}, {'id': 5141059991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141059999, 'qualifierId': 213, 'value': '1.98'}, {'id': 5141059995, 'qualifierId': 141, 'value': '73.7'}, {'id': 5141283883, 'qualifierId': 155}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;50,8;13,7;;73,7;;1,98;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;50,8;73,7;;;;;;;0;0;1;35;Philadelphia Union II;95;AMC;1,0
2707596567;21;49;1;1;37;8o8m08he36u0j4w08aj2iodn8;1;53,3;75,5;2024-08-10T20:05:31.603Z;2024-08-10T20:05:31Z;[];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;1;37;Philadelphia Union II;97;ML;1,0
2707596679;22;1;1;1;37;8o8m08he36u0j4w08aj2iodn8;1;53,3;75,5;2024-08-10T20:05:31.697Z;2024-08-10T20:05:39Z;[{'id': 5141060577, 'qualifierId': 140, 'value': '66.7'}, {'id': 5141060583, 'qualifierId': 213, 'value': '0.73'}, {'id': 5141060581, 'qualifierId': 212, 'value': '18.9'}, {'id': 5141060575, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141060579, 'qualifierId': 141, 'value': '94.1'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;66,7;18,9;;94,1;;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;66,7;94,1;;;;;;;0;0;1;37;Philadelphia Union II;97;ML;1,0
