id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_Assist;value_BlockedX;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_LowLeft;value_LeftFooted;value_BlockedY;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_ParriedSafe;value_Standing;value_Hands;value_KeeperThrow;value_NotVisible;value_SwitchOfPlay;value_OutOfPlay;value_DeletedEventType;value_IncorrectOutOfPlayDecision;value_LayOff;value_PullBack;value_Left;value_Right;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_FlickOn;value_Cross;value_AttemptedTackle;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_GkX;value_RightFooted;value_GkY;value_Low;value_GoalKick;value_HighCentre;value_BoxLeft;value_OutSwinger;value_IntentionalAssist;value_GoalShotGameClock;value_LowCentre;value_BoxRight;value_GoalShotTimestamp;value_BigChance;value_FollowsADribble;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_Straight;value_YellowCard;value_TacticalFoul;value_SetPiece;value_NotAssisted;value_HighRight;value_InSwinger;value_InjuredPlayerId;value_Injury;value_FirstTouch;value_NotPastGoalLine;value_Overrun;value_Minutes;value_FastBreak;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromCorner;value_PlayersCaughtOffside;value_Indirect;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Feet;value_Sliding;value_High;value_RecklessOffence;value_BlockedCross;value_Collected;value_Stooping;value_Diving;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_CloseLeft;value_PenaltyTakerId;value_Penalty;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Missed;value_ThroughBall;value_OverArm;value_BoxDeepLeft;value_Shove/Push;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718511307;188;1;1;23;8;6ubc4y1v6hr63mca7ica4hp90;0;78,3;15,2;2024-09-08T19:28:13.452Z;2024-09-08T19:28:14Z;[{'id': 5201164397, 'qualifierId': 140, 'value': '89.9'}, {'id': 5201164395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201164391, 'qualifierId': 2}, {'id': 5201164401, 'qualifierId': 212, 'value': '31.8'}, {'id': 5201164399, 'qualifierId': 141, 'value': '58.4'}, {'id': 5201164393, 'qualifierId': 155}, {'id': 5201164403, 'qualifierId': 213, 'value': '1.18'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,18;58,4;31,8;89,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;89,9;58,4;;;;;;;;0;23;8;Orlando City B;1388;MC;1,0
2718511315;210;12;1;23;10;479lsfr4cwlzewpbuda3y2xv4;1;10,4;53,6;2024-09-08T19:28:15.278Z;2024-09-08T19:28:18Z;[{'id': 5201164479, 'qualifierId': 141, 'value': '51.8'}, {'id': 5201164483, 'qualifierId': 213, 'value': '6.24'}, {'id': 5201164477, 'qualifierId': 140, 'value': '39.8'}, {'id': 5201164475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201164481, 'qualifierId': 212, 'value': '30.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Clearance;;;;;;;;;;;6,24;51,8;30,9;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;39,8;51,8;;;;;;;;0;23;10;Crown Legacy;1390;DL;1,0
2718511317;211;49;1;23;13;479lsfr4cwlzewpbuda3y2xv4;1;40,7;50,6;2024-09-08T19:28:18.446Z;2024-09-08T19:28:18Z;[];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;23;13;Crown Legacy;1393;FW;1,0
2718511329;212;1;1;23;14;479lsfr4cwlzewpbuda3y2xv4;0;41,6;44,2;2024-09-08T19:28:19.741Z;2024-09-08T19:28:20Z;[{'id': 5201164533, 'qualifierId': 141, 'value': '25.5'}, {'id': 5201164531, 'qualifierId': 140, 'value': '43.5'}, {'id': 5201164537, 'qualifierId': 213, 'value': '4.87'}, {'id': 5201164535, 'qualifierId': 212, 'value': '12.9'}, {'id': 5201164529, 'qualifierId': 56, 'value': 'Back'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,87;25,5;12,9;43,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;43,5;25,5;;;;;;;;0;23;14;Crown Legacy;1394;FW;1,0
2718511339;189;49;1;23;18;6ubc4y1v6hr63mca7ica4hp90;1;51,6;75,4;2024-09-08T19:28:22.820Z;2024-09-08T19:28:46Z;[];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;23;18;Orlando City B;1398;DL;1,0
2718511389;190;1;1;23;22;6ubc4y1v6hr63mca7ica4hp90;1;46,1;70,8;2024-09-08T19:28:27.044Z;2024-09-08T19:28:34Z;[{'id': 5201164983, 'qualifierId': 213, 'value': '4.76'}, {'id': 5201164981, 'qualifierId': 212, 'value': '28.0'}, {'id': 5201164975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201164979, 'qualifierId': 141, 'value': '29.7'}, {'id': 5201164977, 'qualifierId': 140, 'value': '47.5'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,76;29,7;28,0;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;47,5;29,7;;;;;;;;0;23;22;Orlando City B;1402;DL;1,0
2718511397;191;1;1;23;29;6ubc4y1v6hr63mca7ica4hp90;1;47,5;31,6;2024-09-08T19:28:34.084Z;2024-09-08T19:28:36Z;[{'id': 5201165025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201165027, 'qualifierId': 140, 'value': '60.6'}, {'id': 5201165033, 'qualifierId': 213, 'value': '6.22'}, {'id': 5201165029, 'qualifierId': 141, 'value': '30.3'}, {'id': 5201165031, 'qualifierId': 212, 'value': '13.8'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;6,22;30,3;13,8;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;60,6;30,3;;;;;;;;0;23;29;Orlando City B;1409;MC;1,0
2718511403;192;1;1;23;31;6ubc4y1v6hr63mca7ica4hp90;1;60,6;30,3;2024-09-08T19:28:36.124Z;2024-09-08T19:28:37Z;[{'id': 5201165069, 'qualifierId': 141, 'value': '3.8'}, {'id': 5201165073, 'qualifierId': 213, 'value': '5.01'}, {'id': 5201165067, 'qualifierId': 140, 'value': '65.8'}, {'id': 5201165065, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201165071, 'qualifierId': 212, 'value': '18.8'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,01;3,8;18,8;65,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;65,8;3,8;;;;;;;;0;23;31;Orlando City B;1411;MC;1,0
2718511411;193;1;1;23;32;6ubc4y1v6hr63mca7ica4hp90;1;65,8;3,8;2024-09-08T19:28:37.388Z;2024-09-08T19:28:38Z;[{'id': 5201165121, 'qualifierId': 141, 'value': '18.9'}, {'id': 5201165125, 'qualifierId': 213, 'value': '1.83'}, {'id': 5201165123, 'qualifierId': 212, 'value': '10.6'}, {'id': 5201165119, 'qualifierId': 140, 'value': '63.2'}, {'id': 5201165117, 'qualifierId': 56, 'value': 'Right'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,83;18,9;10,6;63,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;63,2;18,9;;;;;;;;0;23;32;Orlando City B;1412;DR;1,0
2718511421;194;1;1;23;33;6ubc4y1v6hr63mca7ica4hp90;1;63,2;18,9;2024-09-08T19:28:38.668Z;2024-09-08T19:28:40Z;[{'id': 5201165181, 'qualifierId': 140, 'value': '59.1'}, {'id': 5201165185, 'qualifierId': 212, 'value': '11.1'}, {'id': 5201165183, 'qualifierId': 141, 'value': '33.9'}, {'id': 5201165187, 'qualifierId': 213, 'value': '1.97'}, {'id': 5201165179, 'qualifierId': 56, 'value': 'Center'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,97;33,9;11,1;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;59,1;33,9;;;;;;;;0;23;33;Orlando City B;1413;MC;1,0
2718511425;195;1;1;23;36;6ubc4y1v6hr63mca7ica4hp90;0;59,1;33,9;2024-09-08T19:28:40.836Z;2024-09-08T19:28:42Z;[{'id': 5201165213, 'qualifierId': 1}, {'id': 5201165207, 'qualifierId': 141, 'value': '37.3'}, {'id': 5201165205, 'qualifierId': 140, 'value': '91.5'}, {'id': 5201165211, 'qualifierId': 213, 'value': '0.07'}, {'id': 5201165209, 'qualifierId': 212, 'value': '34.1'}, {'id': 5201165203, 'qualifierId': 56, 'value': 'Center'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,07;37,3;34,1;91,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;91,5;37,3;;;;;;;;0;23;36;Orlando City B;1416;MC;1,0
2718511429;214;52;1;23;37;479lsfr4cwlzewpbuda3y2xv4;1;6,3;63,3;2024-09-08T19:28:42.525Z;2024-09-08T19:28:49Z;[];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;f5akd2ro7u6o8xebmfwk2meqc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;23;37;Crown Legacy;1417;GK;1,0
2718511539;215;1;1;23;54;479lsfr4cwlzewpbuda3y2xv4;1;7,7;44,9;2024-09-08T19:28:59.149Z;2024-09-08T19:29:03Z;[{'id': 5201165843, 'qualifierId': 140, 'value': '9.3'}, {'id': 5201165845, 'qualifierId': 141, 'value': '66.7'}, {'id': 5201165841, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201165849, 'qualifierId': 213, 'value': '1.46'}, {'id': 5201165839, 'qualifierId': 123}, {'id': 5201165847, 'qualifierId': 212, 'value': '14.9'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,46;66,7;14,9;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;9,3;66,7;;;;;;;;0;23;54;Crown Legacy;1434;GK;1,0
2718511555;216;1;1;23;58;479lsfr4cwlzewpbuda3y2xv4;0;9,3;66,7;2024-09-08T19:29:02.925Z;2024-09-08T19:29:06Z;[{'id': 5201165959, 'qualifierId': 1}, {'id': 5201165957, 'qualifierId': 213, 'value': '0.16'}, {'id': 5201165947, 'qualifierId': 155}, {'id': 5201165953, 'qualifierId': 141, 'value': '81.8'}, {'id': 5201165955, 'qualifierId': 212, 'value': '66.2'}, {'id': 5201165949, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201165951, 'qualifierId': 140, 'value': '71.6'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,16;81,8;66,2;71,6;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;71,6;81,8;;;;;;;;0;23;58;Crown Legacy;1438;DC;1,0
2718511561;196;49;1;24;3;6ubc4y1v6hr63mca7ica4hp90;1;23,9;8,2;2024-09-08T19:29:07.828Z;2024-09-08T19:29:07Z;[];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;24;3;Orlando City B;1443;DR;1,0
2718511581;197;1;1;24;4;6ubc4y1v6hr63mca7ica4hp90;1;24,1;8,9;2024-09-08T19:29:09.036Z;2024-09-08T19:29:14Z;[{'id': 5201166093, 'qualifierId': 141, 'value': '47.8'}, {'id': 5201166091, 'qualifierId': 140, 'value': '11.2'}, {'id': 5201166095, 'qualifierId': 212, 'value': '29.7'}, {'id': 5201166097, 'qualifierId': 213, 'value': '2.04'}, {'id': 5201166089, 'qualifierId': 56, 'value': 'Back'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;2,04;47,8;29,7;11,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;11,2;47,8;;;;;;;;0;24;4;Orlando City B;1444;DR;1,0
2718511589;198;1;1;24;10;6ubc4y1v6hr63mca7ica4hp90;1;6,9;49,9;2024-09-08T19:29:14.844Z;2024-09-08T19:29:17Z;[{'id': 5201166131, 'qualifierId': 140, 'value': '23.1'}, {'id': 5201166129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201166137, 'qualifierId': 213, 'value': '1.02'}, {'id': 5201166135, 'qualifierId': 212, 'value': '32.7'}, {'id': 5201166141, 'qualifierId': 1}, {'id': 5201166133, 'qualifierId': 141, 'value': '90.9'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,02;90,9;32,7;23,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;23,1;90,9;;;;;;;;0;24;10;Orlando City B;1450;GK;1,0
2718511603;199;1;1;24;12;6ubc4y1v6hr63mca7ica4hp90;1;23,3;92,0;2024-09-08T19:29:17.707Z;2024-09-08T19:29:22Z;[{'id': 5201166237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201166239, 'qualifierId': 140, 'value': '36.3'}, {'id': 5201166243, 'qualifierId': 212, 'value': '13.9'}, {'id': 5201166241, 'qualifierId': 141, 'value': '95.6'}, {'id': 5201166245, 'qualifierId': 213, 'value': '0.18'}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,18;95,6;13,9;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,3;95,6;;;;;;;;0;24;12;Orlando City B;1452;DC;1,0
2718511609;200;1;1;24;17;6ubc4y1v6hr63mca7ica4hp90;0;36,6;95,6;2024-09-08T19:29:22.492Z;2024-09-08T19:29:24Z;[{'id': 5201166273, 'qualifierId': 141, 'value': '72.0'}, {'id': 5201166269, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201166275, 'qualifierId': 212, 'value': '53.0'}, {'id': 5201166271, 'qualifierId': 140, 'value': '84.7'}, {'id': 5201166267, 'qualifierId': 155}, {'id': 5201166279, 'qualifierId': 1}, {'id': 5201166277, 'qualifierId': 213, 'value': '5.98'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,98;72,0;53,0;84,7;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;84,7;72,0;;;;;;;;0;24;17;Orlando City B;1457;MC;1,0
2718511615;217;49;1;24;20;479lsfr4cwlzewpbuda3y2xv4;1;12,3;15,6;2024-09-08T19:29:25.245Z;2024-09-08T20:07:04Z;[];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;24;20;Crown Legacy;1460;DL;1,0
2718511655;201;45;1;24;24;6ubc4y1v6hr63mca7ica4hp90;0;65,5;89,8;2024-09-08T19:29:29.630Z;2024-09-08T21:10:30Z;[{'id': 5201166515, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201352817, 'qualifierId': 285}, {'id': 5201166561, 'qualifierId': 233, 'value': '218'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Challenge;;;;;;;;;;;;;;;;;;218,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;24;24;Orlando City B;1464;MC;1,0
2718511637;218;3;1;24;24;479lsfr4cwlzewpbuda3y2xv4;1;34,5;10,2;2024-09-08T19:29:29.630Z;2024-09-08T21:10:29Z;[{'id': 5201166429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201166581, 'qualifierId': 286}, {'id': 5201166521, 'qualifierId': 233, 'value': '201'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Take On;;;;;;;;;;;;;;;;;;201,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;24;24;Crown Legacy;1464;DL;1,0
2718511639;219;61;1;24;25;479lsfr4cwlzewpbuda3y2xv4;0;29,3;11,7;2024-09-08T19:29:30.381Z;2024-09-08T20:07:05Z;[{'id': 5201166443, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;f5akd2ro7u6o8xebmfwk2meqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;24;25;Crown Legacy;1465;DL;1,0
2718511677;202;1;1;24;31;6ubc4y1v6hr63mca7ica4hp90;1;54,1;94,1;2024-09-08T19:29:36.091Z;2024-09-08T19:29:38Z;[{'id': 5201166663, 'qualifierId': 212, 'value': '26.8'}, {'id': 5201166659, 'qualifierId': 140, 'value': '32.7'}, {'id': 5201166665, 'qualifierId': 213, 'value': '3.72'}, {'id': 5201166661, 'qualifierId': 141, 'value': '72.6'}, {'id': 5201166657, 'qualifierId': 56, 'value': 'Back'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;3,72;72,6;26,8;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;32,7;72,6;;;;;;;;0;24;31;Orlando City B;1471;MC;1,0
2718511691;203;1;1;24;33;6ubc4y1v6hr63mca7ica4hp90;1;32,6;68,5;2024-09-08T19:29:38.387Z;2024-09-08T19:29:41Z;[{'id': 5201166745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201166753, 'qualifierId': 213, 'value': '4.87'}, {'id': 5201166747, 'qualifierId': 140, 'value': '35.8'}, {'id': 5201166751, 'qualifierId': 212, 'value': '21.2'}, {'id': 5201166749, 'qualifierId': 141, 'value': '37.7'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,87;37,7;21,2;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;35,8;37,7;;;;;;;;0;24;33;Orlando City B;1473;DC;1,0
2718511719;204;1;1;24;36;6ubc4y1v6hr63mca7ica4hp90;1;39,9;35,1;2024-09-08T19:29:40.971Z;2024-09-08T19:29:44Z;[{'id': 5201166915, 'qualifierId': 1}, {'id': 5201166911, 'qualifierId': 212, 'value': '43.0'}, {'id': 5201166905, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201166913, 'qualifierId': 213, 'value': '5.76'}, {'id': 5201166909, 'qualifierId': 141, 'value': '3.4'}, {'id': 5201166907, 'qualifierId': 140, 'value': '75.3'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,76;3,4;43,0;75,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;75,3;3,4;;;;;;;;0;24;36;Orlando City B;1476;DL;1,0
