id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_DeletedEventType;value_OutOfPlay;value_LayOff;value_KeeperThrow;value_IntendedTackleTarget;value_Cross;value_Left;value_CornerTaken;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Overrun;value_Shove/Push;value_Launch;value_SwitchOfPlay;value_Right;value_BlockedCross;value_OutSwinger;value_BlockedX;value_GkY;value_LowLeft;value_GoalmouthZ;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_GkX;value_NotAssisted;value_OutOfBoxCentre;value_BlockedY;value_FirstTouch;value_Blocked;value_DefBlock;value_IntentionalAssist;value_Assist;value_InSwinger;value_CloseHigh;value_BoxCentre;value_RelatedEventId;value_Assisted;value_FromCorner;value_RecklessOffence;value_YellowCard;value_BoxLeft;value_LowCentre;value_Weak;value_PlayersCaughtOffside;value_Handball;value_LeftFooted;value_CloseRightAndHigh;value_Hands;value_Diving;value_ParriedSafe;value_ShirtPull/Holding;value_TacticalFoul;value_SetPiece;value_Volley;value_Collected;value_DrinksBreak;value_RefereeDelay;value_LowRight;value_ParriedDanger;value_Indirect;value_NotVisible;value_OverhitCross;value_High;value_Minutes;value_CloseLeftAndHigh;value_FlickOn;value_EndType;value_GoalShotGameClock;value_FollowsADribble;value_SmallBoxRight;value_GoalShotTimestamp;value_HighCentre;value_Standing;value_ThroughBall;value_Stooping;value_BigChance;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_TempShotOn;value_1On1;value_HighLeft;value_PullBack;value_Sliding;value_GkKickFromHands;value_OverArm;value_HighClaim;value_OtherBodyPart;value_AerialFoul;value_NotRetreating;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721241745;54;1;1;5;43;479lsfr4cwlzewpbuda3y2xv4;1;21,9;80,0;2024-09-15T21:09:21.493Z;2024-09-15T21:09:26Z;[{'id': 5216008223, 'qualifierId': 212, 'value': '8.0'}, {'id': 5216008217, 'qualifierId': 141, 'value': '72.2'}, {'id': 5216008227, 'qualifierId': 213, 'value': '5.56'}, {'id': 5216008209, 'qualifierId': 140, 'value': '27.6'}, {'id': 5216008203, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;72,2;;8,0;5,56;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;27,6;72,2;;;;;;;0;0;5;43;New England II;343;DC;1,0
2721241777;55;1;1;5;47;479lsfr4cwlzewpbuda3y2xv4;1;27,8;79,5;2024-09-15T21:09:26.004Z;2024-09-15T21:09:28Z;[{'id': 5216008419, 'qualifierId': 140, 'value': '41.3'}, {'id': 5216008417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216008423, 'qualifierId': 212, 'value': '14.8'}, {'id': 5216008425, 'qualifierId': 213, 'value': '6.00'}, {'id': 5216008421, 'qualifierId': 141, 'value': '73.4'}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;73,4;;14,8;6,0;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;41,3;73,4;;;;;;;0;0;5;47;New England II;347;MC;1,0
2721241779;56;1;1;5;50;479lsfr4cwlzewpbuda3y2xv4;0;41,3;73,4;2024-09-15T21:09:28.549Z;2024-09-15T21:09:45Z;[{'id': 5216008439, 'qualifierId': 213, 'value': '5.14'}, {'id': 5216008437, 'qualifierId': 212, 'value': '8.4'}, {'id': 5216008429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216008431, 'qualifierId': 140, 'value': '44.6'}, {'id': 5216008435, 'qualifierId': 141, 'value': '62.1'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;62,1;;8,4;5,14;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;44,6;62,1;;;;;;;0;0;5;50;New England II;350;FW;1,0
2721241797;54;1;1;5;50;csntc7hucmo21gknxc5y0kc4q;1;52,7;53,0;2024-09-15T21:09:28.611Z;2024-09-15T21:09:30Z;[{'id': 5216008553, 'qualifierId': 212, 'value': '15.8'}, {'id': 5216008549, 'qualifierId': 141, 'value': '51.5'}, {'id': 5216008547, 'qualifierId': 140, 'value': '67.7'}, {'id': 5216008543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216008555, 'qualifierId': 213, 'value': '6.22'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;51,5;;15,8;6,22;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;67,7;51,5;;;;;;;0;0;5;50;Orlando City B;350;DL;1,0
2721241805;55;49;1;5;52;csntc7hucmo21gknxc5y0kc4q;1;68,0;56,9;2024-09-15T21:09:30.707Z;2024-09-15T21:09:31Z;[];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;65leoog76wm7q0pq2mg0osgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;5;52;Orlando City B;352;FWL;1,0
2721241809;56;4;1;5;53;csntc7hucmo21gknxc5y0kc4q;1;73,2;62,4;2024-09-15T21:09:31.331Z;2024-09-15T21:52:58Z;[{'id': 5216008967, 'qualifierId': 152}, {'id': 5216009001, 'qualifierId': 233, 'value': '57'}, {'id': 5216008609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216008965, 'qualifierId': 13}, {'id': 5216008969, 'qualifierId': 265}, {'id': 5216008611, 'qualifierId': 286}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;65leoog76wm7q0pq2mg0osgk;Foul;;;;;;;;;;;;;;;;;;1,0;57,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;5;53;Orlando City B;353;FWL;1,0
2721241847;57;4;1;5;53;479lsfr4cwlzewpbuda3y2xv4;0;26,8;37,6;2024-09-15T21:09:31.332Z;2024-09-15T21:52:58Z;[{'id': 5216008857, 'qualifierId': 265}, {'id': 5216008855, 'qualifierId': 152}, {'id': 5216008853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216008859, 'qualifierId': 285}, {'id': 5216009007, 'qualifierId': 233, 'value': '56'}, {'id': 5216008851, 'qualifierId': 13}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;65leoog76wm7q0pq2mg0osgk;Foul;;;;;;;;;;;;;;;;;;;56,0;1,0;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;5;53;New England II;353;DL;1,0
2721242079;57;1;1;6;16;csntc7hucmo21gknxc5y0kc4q;1;68,7;57,0;2024-09-15T21:09:54.835Z;2024-09-15T21:09:58Z;[{'id': 5216010093, 'qualifierId': 140, 'value': '89.6'}, {'id': 5216010099, 'qualifierId': 213, 'value': '0.77'}, {'id': 5216010087, 'qualifierId': 5}, {'id': 5216010091, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216010097, 'qualifierId': 212, 'value': '30.4'}, {'id': 5216010089, 'qualifierId': 152}, {'id': 5216010095, 'qualifierId': 141, 'value': '88.0'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;88,0;;30,4;0,77;89,6;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;89,6;88,0;;;;;;;0;0;6;16;Orlando City B;376;FWR;1,0
2721242129;58;1;1;6;19;csntc7hucmo21gknxc5y0kc4q;1;84,2;89,4;2024-09-15T21:09:58.019Z;2024-09-15T21:10:01Z;[{'id': 5216010341, 'qualifierId': 140, 'value': '69.6'}, {'id': 5216010353, 'qualifierId': 213, 'value': '3.42'}, {'id': 5216010345, 'qualifierId': 141, 'value': '83.0'}, {'id': 5216010337, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216010349, 'qualifierId': 212, 'value': '15.9'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;83,0;;15,9;3,42;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;69,6;83,0;;;;;;;0;0;6;19;Orlando City B;379;FWL;1,0
2721242157;59;1;1;6;23;csntc7hucmo21gknxc5y0kc4q;1;69,6;83,0;2024-09-15T21:10:01.651Z;2024-09-15T21:10:03Z;[{'id': 5216010465, 'qualifierId': 140, 'value': '88.2'}, {'id': 5216010467, 'qualifierId': 141, 'value': '93.0'}, {'id': 5216010471, 'qualifierId': 213, 'value': '0.34'}, {'id': 5216010469, 'qualifierId': 212, 'value': '20.7'}, {'id': 5216010463, 'qualifierId': 56, 'value': 'Left'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;93,0;;20,7;0,34;88,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;88,2;93,0;;;;;;;0;0;6;23;Orlando City B;383;MC;1,0
2721242173;60;1;1;6;24;csntc7hucmo21gknxc5y0kc4q;0;88,2;93,0;2024-09-15T21:10:03.220Z;2024-09-15T21:10:03Z;[{'id': 5216010541, 'qualifierId': 213, 'value': '4.07'}, {'id': 5216010535, 'qualifierId': 140, 'value': '83.2'}, {'id': 5216010533, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216010539, 'qualifierId': 212, 'value': '8.8'}, {'id': 5216010537, 'qualifierId': 141, 'value': '82.6'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;82,6;;8,8;4,07;83,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;83,2;82,6;;;;;;;0;0;6;24;Orlando City B;384;DC;1,0
2721242177;58;8;1;6;26;479lsfr4cwlzewpbuda3y2xv4;1;21,6;16,1;2024-09-15T21:10:04.964Z;2024-09-15T21:55:35Z;[{'id': 5216010559, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;65leoog76wm7q0pq2mg0osgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;6;26;New England II;386;AMR;1,0
2721242187;59;43;1;6;27;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-15T21:10:05.540Z;2024-09-15T21:55:32Z;[{'id': 5216010595, 'qualifierId': 3, 'value': '0'}, {'id': 5216010603, 'qualifierId': 212, 'value': '0'}, {'id': 5216159383, 'qualifierId': 144, 'value': '1'}, {'id': 5216010599, 'qualifierId': 140, 'value': '19.9'}, {'id': 5216010597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216010605, 'qualifierId': 213, 'value': '0.00'}, {'id': 5216010601, 'qualifierId': 141, 'value': '15.2'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Deleted event;;;;;;;;;;15,2;;0,0;0,0;19,9;;;;;;;0,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;19,9;15,2;;;;;;;0;0;6;27;New England II;387;AMC;1,0
2721242189;60;49;1;6;28;479lsfr4cwlzewpbuda3y2xv4;1;19,9;15,2;2024-09-15T21:10:06.452Z;2024-09-15T21:10:06Z;[];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;65leoog76wm7q0pq2mg0osgk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;6;28;New England II;388;DR;1,0
2721242205;61;1;1;6;28;479lsfr4cwlzewpbuda3y2xv4;1;19,9;15,2;2024-09-15T21:10:06.580Z;2024-09-15T21:10:07Z;[{'id': 5216010669, 'qualifierId': 140, 'value': '15.3'}, {'id': 5216010673, 'qualifierId': 212, 'value': '6.3'}, {'id': 5216010667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216010671, 'qualifierId': 141, 'value': '21.1'}, {'id': 5216010675, 'qualifierId': 213, 'value': '2.45'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;21,1;;6,3;2,45;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;15,3;21,1;;;;;;;0;0;6;28;New England II;388;DR;1,0
2721242213;62;1;1;6;29;479lsfr4cwlzewpbuda3y2xv4;0;15,3;21,1;2024-09-15T21:10:07.700Z;2024-09-15T21:55:57Z;[{'id': 5216010713, 'qualifierId': 141, 'value': '22.7'}, {'id': 5216010717, 'qualifierId': 213, 'value': '0.17'}, {'id': 5216010709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216010715, 'qualifierId': 212, 'value': '6.6'}, {'id': 5216010711, 'qualifierId': 140, 'value': '21.5'}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;22,7;;6,6;0,17;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;21,5;22,7;;;;;;;0;0;6;29;New England II;389;MC;1,0
2721242203;61;8;1;6;30;csntc7hucmo21gknxc5y0kc4q;1;73,8;59,0;2024-09-15T21:10:08.651Z;2024-09-15T22:04:17Z;[{'id': 5216010665, 'qualifierId': 56, 'value': 'Center'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;65leoog76wm7q0pq2mg0osgk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;6;30;Orlando City B;390;FW;1,0
2721242221;62;3;1;6;30;csntc7hucmo21gknxc5y0kc4q;0;70,6;57,3;2024-09-15T21:10:09.043Z;2024-09-15T21:10:37Z;[{'id': 5216010759, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216012337, 'qualifierId': 211}, {'id': 5216012171, 'qualifierId': 286}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;65leoog76wm7q0pq2mg0osgk;Take On;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;6;30;Orlando City B;390;FW;1,0
2721242227;63;61;1;6;31;479lsfr4cwlzewpbuda3y2xv4;1;24,0;24,3;2024-09-15T21:10:10.080Z;2024-09-15T21:56:07Z;[{'id': 5216010777, 'qualifierId': 56, 'value': 'Back'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;65leoog76wm7q0pq2mg0osgk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;6;31;New England II;391;MC;1,0
2721242255;64;1;1;6;33;479lsfr4cwlzewpbuda3y2xv4;1;22,9;30,5;2024-09-15T21:10:11.796Z;2024-09-15T21:56:33Z;[{'id': 5216010933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216010939, 'qualifierId': 212, 'value': '4.1'}, {'id': 5216010941, 'qualifierId': 213, 'value': '5.05'}, {'id': 5216010937, 'qualifierId': 141, 'value': '24.8'}, {'id': 5216010935, 'qualifierId': 140, 'value': '24.2'}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;24,8;;4,1;5,05;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;24,2;24,8;;;;;;;0;0;6;33;New England II;393;MC;1,0
2721242275;65;43;1;6;34;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-15T21:10:13.076Z;2024-09-15T21:56:31Z;[{'id': 5216011065, 'qualifierId': 212, 'value': '11.0'}, {'id': 5216163201, 'qualifierId': 144, 'value': '1'}, {'id': 5216011067, 'qualifierId': 213, 'value': '4.78'}, {'id': 5216011061, 'qualifierId': 140, 'value': '22.6'}, {'id': 5216011059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216011063, 'qualifierId': 141, 'value': '10.4'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;65leoog76wm7q0pq2mg0osgk;Deleted event;;;;;;;;;;10,4;;11,0;4,78;22,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;22,6;10,4;;;;;;;0;0;6;34;New England II;394;AML;1,0
2721242285;66;1;1;6;37;479lsfr4cwlzewpbuda3y2xv4;1;27,2;10,1;2024-09-15T21:10:15.508Z;2024-09-15T21:10:16Z;[{'id': 5216011121, 'qualifierId': 213, 'value': '5.97'}, {'id': 5216011115, 'qualifierId': 140, 'value': '36.1'}, {'id': 5216011113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216011119, 'qualifierId': 212, 'value': '9.8'}, {'id': 5216011117, 'qualifierId': 141, 'value': '5.6'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;5,6;;9,8;5,97;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;36,1;5,6;;;;;;;0;0;6;37;New England II;397;AMC;1,0
2721242317;67;1;1;6;38;479lsfr4cwlzewpbuda3y2xv4;1;36,8;5,1;2024-09-15T21:10:16.468Z;2024-09-15T21:10:18Z;[{'id': 5216011321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216011325, 'qualifierId': 141, 'value': '3.0'}, {'id': 5216011323, 'qualifierId': 140, 'value': '55.8'}, {'id': 5216011329, 'qualifierId': 213, 'value': '6.21'}, {'id': 5216011327, 'qualifierId': 212, 'value': '20.0'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;3,0;;20,0;6,21;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;55,8;3,0;;;;;;;0;0;6;38;New England II;398;FW;1,0
2721242321;68;3;1;6;40;479lsfr4cwlzewpbuda3y2xv4;0;61,2;3,0;2024-09-15T21:10:18.837Z;2024-09-15T21:10:25Z;[{'id': 5216011543, 'qualifierId': 233, 'value': '63'}, {'id': 5216011351, 'qualifierId': 286}, {'id': 5216011349, 'qualifierId': 56, 'value': 'Right'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Take On;;;;;;;;;;;;;;;;;;1,0;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;6;40;New England II;400;AMC;1,0
2721242353;63;7;1;6;40;csntc7hucmo21gknxc5y0kc4q;1;38,8;97,0;2024-09-15T21:10:18.838Z;2024-09-15T21:10:25Z;[{'id': 5216011513, 'qualifierId': 167}, {'id': 5216011517, 'qualifierId': 285}, {'id': 5216011531, 'qualifierId': 233, 'value': '68'}, {'id': 5216011515, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Tackle;;;;;;;;;;;;;;;;;;;68,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;6;40;Orlando City B;400;MC;1,0
2721242387;64;5;1;6;43;csntc7hucmo21gknxc5y0kc4q;0;34,0;101,6;2024-09-15T21:10:22.036Z;2024-09-15T22:27:31Z;[{'id': 5216011709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216011763, 'qualifierId': 233, 'value': '69'}, {'id': 5216011711, 'qualifierId': 347}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Out;;;;;;;;;;;;;;;;;;;69,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;6;43;Orlando City B;403;MC;1,0
2721242371;69;5;1;6;43;479lsfr4cwlzewpbuda3y2xv4;1;66,0;-1,6;2024-09-15T21:10:22.036Z;2024-09-15T22:27:30Z;[{'id': 5216011743, 'qualifierId': 233, 'value': '64'}, {'id': 5216011603, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216011607, 'qualifierId': 347}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Out;;;;;;;;;;;;;;;;;;;64,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;6;43;New England II;403;AMC;1,0
