id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Chipped;value_LayOff;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_BlockedPass;value_TouchTypeControl;value_Cross;value_LeftFooted;value_OutSwinger;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Assist;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_Assisted;value_RightFooted;value_HighRight;value_OutOfBoxCentre;value_RegularPlay;value_SwerveLeft;value_RelatedEventId;value_GkX;value_GkY;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_TakeOnOvertake;value_IntentionalAssist;value_BlockedX;value_LowLeft;value_Blocked;value_BoxCentre;value_BlockedY;value_FirstTouch;value_DefBlock;value_LowCentre;value_BigChance;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Head;value_InjuredPlayerId;value_Injury;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_Straight;value_DrivenCross;value_Handball;value_ThroughBall;value_LastLine;value_BlockedCross;value_High;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_RecklessOffence;value_YellowCard;value_Overrun;value_Standing;value_Hands;value_Collected;value_35Centre;value_NotAssisted;value_SwerveRight;value_1On1;value_Sliding;value_Feet;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_HighLeft;value_Defensive1V1;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Diving;value_HitWoodwork;value_Shove/Push;value_PullBack;value_OtherBodyPart;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_FlickOn;value_TacticalFoul;value_OverhitCross;value_SetPiece;value_LowRight;value_TimeWasting;value_BoxRight;value_BoxLeft;value_HighGkIntervention;value_CloseRightAndHigh;value_Dissent;value_SmallBoxLeft;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_Weak;value_MediumGkIntervention;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;value_OfficiallyAnnounced;value_NewStartTime;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689306501;433;1;2;47;36;5ou8b446l1sl8frblkz3xi17g;0;45,6;96,6;2024-05-19T01:54:05.938Z;2024-05-25T14:30:55Z;[{'id': 5040296855, 'qualifierId': 140, 'value': '71.5'}, {'id': 5040296859, 'qualifierId': 212, 'value': '27.7'}, {'id': 5040296857, 'qualifierId': 141, 'value': '88.7'}, {'id': 5040296861, 'qualifierId': 213, 'value': '6.09'}, {'id': 5053051489, 'qualifierId': 168}, {'id': 5040296853, 'qualifierId': 56, 'value': 'Left'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;27,7;;6,09;;88,7;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;71,5;88,7;;;;;;;;0;47;36;North Texas;2856;ML;1,0
2689306509;429;59;2;47;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,7;17,3;2024-05-19T01:54:06.763Z;2024-05-19T02:54:31Z;[{'id': 5040296923, 'qualifierId': 56, 'value': 'Back'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cvp2xa681aoyco6topuhzxct0;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;47;37;Portland Timbers II;2857;GK;1,0
2689306517;430;12;2;47;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,7;17,3;2024-05-19T01:54:07.395Z;2024-05-19T02:54:27Z;[{'id': 5040296987, 'qualifierId': 167}, {'id': 5040296953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040296959, 'qualifierId': 212, 'value': '19.3'}, {'id': 5040296961, 'qualifierId': 213, 'value': '5.62'}, {'id': 5040296957, 'qualifierId': 141, 'value': '0.0'}, {'id': 5040296955, 'qualifierId': 140, 'value': '38.2'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cvp2xa681aoyco6topuhzxct0;Clearance;;;;;;;;;;19,3;;5,62;;0,0;38,2;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;38,2;0,0;;;;;;;;0;47;38;Portland Timbers II;2858;GK;1,0
2689306523;431;5;2;47;39;99l7fsj6ykgbyqcb9zqqu9dgq;0;37,2;-0,8;2024-05-19T01:54:08.620Z;2024-05-19T02:42:43Z;[{'id': 5040297027, 'qualifierId': 233, 'value': '434'}, {'id': 5040296983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040296985, 'qualifierId': 347}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;434,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;47;39;Portland Timbers II;2859;GK;1,0
2689306513;434;5;2;47;39;5ou8b446l1sl8frblkz3xi17g;1;62,8;100,8;2024-05-19T01:54:08.620Z;2024-05-19T01:54:11Z;[{'id': 5040297015, 'qualifierId': 233, 'value': '431'}, {'id': 5040296935, 'qualifierId': 347}, {'id': 5040296933, 'qualifierId': 56, 'value': 'Left'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;431,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;47;39;North Texas;2859;ML;1,0
2689306663;435;1;2;48;1;5ou8b446l1sl8frblkz3xi17g;1;63,4;100,0;2024-05-19T01:54:30.635Z;2024-05-19T01:54:34Z;[{'id': 5040297863, 'qualifierId': 141, 'value': '91.4'}, {'id': 5040297857, 'qualifierId': 107}, {'id': 5040297861, 'qualifierId': 140, 'value': '40.1'}, {'id': 5040297859, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040297865, 'qualifierId': 212, 'value': '25.3'}, {'id': 5040297869, 'qualifierId': 1}, {'id': 5040297867, 'qualifierId': 213, 'value': '3.40'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;25,3;;3,4;;91,4;40,1;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;40,1;91,4;;;;;;;;0;48;1;North Texas;2881;DC;1,0
2689306675;436;1;2;48;5;5ou8b446l1sl8frblkz3xi17g;1;41,9;75,9;2024-05-19T01:54:34.586Z;2024-05-19T01:54:36Z;[{'id': 5040297915, 'qualifierId': 140, 'value': '48.1'}, {'id': 5040297917, 'qualifierId': 141, 'value': '58.8'}, {'id': 5040297919, 'qualifierId': 212, 'value': '13.3'}, {'id': 5040297913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040297921, 'qualifierId': 213, 'value': '5.22'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;13,3;;5,22;;58,8;48,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;48,1;58,8;;;;;;;;0;48;5;North Texas;2885;DC;1,0
2689306703;437;1;2;48;7;5ou8b446l1sl8frblkz3xi17g;1;45,5;55,4;2024-05-19T01:54:36.698Z;2024-05-19T01:54:41Z;[{'id': 5040298105, 'qualifierId': 213, 'value': '4.07'}, {'id': 5040298103, 'qualifierId': 212, 'value': '20.2'}, {'id': 5040298097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040298099, 'qualifierId': 140, 'value': '34.0'}, {'id': 5040298101, 'qualifierId': 141, 'value': '31.5'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;20,2;;4,07;;31,5;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;34,0;31,5;;;;;;;;0;48;7;North Texas;2887;Sub;1,0
2689306727;438;1;2;48;11;5ou8b446l1sl8frblkz3xi17g;1;32,8;23,4;2024-05-19T01:54:40.922Z;2024-05-19T01:54:44Z;[{'id': 5040298299, 'qualifierId': 140, 'value': '14.6'}, {'id': 5040298313, 'qualifierId': 213, 'value': '2.55'}, {'id': 5040298295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040298305, 'qualifierId': 141, 'value': '42.4'}, {'id': 5040298309, 'qualifierId': 212, 'value': '23.1'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;23,1;;2,55;;42,4;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;14,6;42,4;;;;;;;;0;48;11;North Texas;2891;Sub;1,0
2689306743;439;1;2;48;15;5ou8b446l1sl8frblkz3xi17g;1;14,9;39,2;2024-05-19T01:54:44.074Z;2024-05-19T01:54:46Z;[{'id': 5040298385, 'qualifierId': 140, 'value': '31.0'}, {'id': 5040298389, 'qualifierId': 212, 'value': '20.4'}, {'id': 5040298387, 'qualifierId': 141, 'value': '22.5'}, {'id': 5040298391, 'qualifierId': 213, 'value': '5.69'}, {'id': 5040298383, 'qualifierId': 56, 'value': 'Back'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;20,4;;5,69;;22,5;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,0;22,5;;;;;;;;0;48;15;North Texas;2895;GK;1,0
2689306745;440;61;2;48;17;5ou8b446l1sl8frblkz3xi17g;0;31,7;20,6;2024-05-19T01:54:46.202Z;2024-05-19T01:54:46Z;[{'id': 5040298399, 'qualifierId': 56, 'value': 'Back'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;48;17;North Texas;2897;Sub;1,0
2689306761;432;1;2;48;18;99l7fsj6ykgbyqcb9zqqu9dgq;1;60,3;84,5;2024-05-19T01:54:47.443Z;2024-05-19T01:54:48Z;[{'id': 5040298491, 'qualifierId': 141, 'value': '86.4'}, {'id': 5040298495, 'qualifierId': 213, 'value': '0.09'}, {'id': 5040298487, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040298489, 'qualifierId': 140, 'value': '74.3'}, {'id': 5040298493, 'qualifierId': 212, 'value': '14.8'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;14,8;;0,09;;86,4;74,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;74,3;86,4;;;;;;;;0;48;18;Portland Timbers II;2898;MC;1,0
2689306763;433;49;2;48;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;74,3;86,4;2024-05-19T01:54:48.708Z;2024-05-19T01:54:49Z;[];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;cvp2xa681aoyco6topuhzxct0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;48;19;Portland Timbers II;2899;FWL;1,0
2689306781;434;1;2;48;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;74,3;86,4;2024-05-19T01:54:48.720Z;2024-05-19T01:54:51Z;[{'id': 5040298623, 'qualifierId': 213, 'value': '4.19'}, {'id': 5040298619, 'qualifierId': 141, 'value': '72.6'}, {'id': 5040298617, 'qualifierId': 140, 'value': '69.2'}, {'id': 5040298615, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040298621, 'qualifierId': 212, 'value': '10.8'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;10,8;;4,19;;72,6;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;69,2;72,6;;;;;;;;0;48;19;Portland Timbers II;2899;FWL;1,0
2689306783;435;1;2;48;22;99l7fsj6ykgbyqcb9zqqu9dgq;0;70,9;64,0;2024-05-19T01:54:51.023Z;2024-05-26T17:47:26Z;[{'id': 5040298635, 'qualifierId': 212, 'value': '3.2'}, {'id': 5040298637, 'qualifierId': 213, 'value': '0.41'}, {'id': 5057384929, 'qualifierId': 233, 'value': '441'}, {'id': 5040298631, 'qualifierId': 140, 'value': '73.7'}, {'id': 5053054383, 'qualifierId': 236}, {'id': 5053054385, 'qualifierId': 286}, {'id': 5040298633, 'qualifierId': 141, 'value': '65.9'}, {'id': 5040298629, 'qualifierId': 56, 'value': 'Center'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;3,2;;0,41;;65,9;73,7;;;;441,0;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;73,7;65,9;;;;;;;;0;48;22;Portland Timbers II;2902;MC;1,0
2689306787;441;74;2;48;22;5ou8b446l1sl8frblkz3xi17g;1;27,2;42,2;2024-05-19T01:54:51.024Z;2024-05-26T17:47:26Z;[{'id': 5040298651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5053054101, 'qualifierId': 285}, {'id': 5057384961, 'qualifierId': 233, 'value': '435'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Blocked Pass;;;;;;;;;;;;;;;;;;;435,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;48;22;North Texas;2902;Sub;1,0
2689306819;436;1;2;48;24;99l7fsj6ykgbyqcb9zqqu9dgq;0;78,2;63,9;2024-05-19T01:54:53.467Z;2024-05-19T01:54:55Z;[{'id': 5040298821, 'qualifierId': 141, 'value': '57.0'}, {'id': 5040298815, 'qualifierId': 155}, {'id': 5040298819, 'qualifierId': 140, 'value': '87.7'}, {'id': 5040298825, 'qualifierId': 213, 'value': '5.84'}, {'id': 5040298817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040298823, 'qualifierId': 212, 'value': '11.0'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;11,0;;5,84;;57,0;87,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;87,7;57,0;;;;;;;;0;48;24;Portland Timbers II;2904;FWR;1,0
2689306829;442;12;2;48;26;5ou8b446l1sl8frblkz3xi17g;1;12,6;42,8;2024-05-19T01:54:55.290Z;2024-05-19T01:54:56Z;[{'id': 5040298875, 'qualifierId': 141, 'value': '44.3'}, {'id': 5040298905, 'qualifierId': 15}, {'id': 5040298879, 'qualifierId': 213, 'value': '0.08'}, {'id': 5040298877, 'qualifierId': 212, 'value': '12.5'}, {'id': 5040298871, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040298873, 'qualifierId': 140, 'value': '24.5'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;cvp2xa681aoyco6topuhzxct0;Clearance;;;;;;;;;;12,5;;0,08;;44,3;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;24,5;44,3;;;;;;;;0;48;26;North Texas;2906;Sub;1,0
2689306851;437;15;2;48;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;70,7;45,4;2024-05-19T01:54:57.979Z;2024-05-25T14:32:03Z;[{'id': 5040299613, 'qualifierId': 230, 'value': '99.4'}, {'id': 5040299601, 'qualifierId': 102, 'value': '51.7'}, {'id': 5040299623, 'qualifierId': 233, 'value': '443'}, {'id': 5040299607, 'qualifierId': 458}, {'id': 5040299609, 'qualifierId': 146, 'value': '76.2'}, {'id': 5040299605, 'qualifierId': 215}, {'id': 5040299023, 'qualifierId': 18}, {'id': 5040299021, 'qualifierId': 22}, {'id': 5040299025, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040299309, 'qualifierId': 20}, {'id': 5040299603, 'qualifierId': 103, 'value': '19'}, {'id': 5040299611, 'qualifierId': 147, 'value': '46.6'}, {'id': 5040299599, 'qualifierId': 78}, {'id': 5040299615, 'qualifierId': 231, 'value': '49.5'}, {'id': 5040299313, 'qualifierId': 82}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;cvp2xa681aoyco6topuhzxct0;Attempt Saved;;;;;;;;;;;;;;;;;;;443,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;51,7;1,0;19,0;;1,0;;1,0;1,0;;;99,4;49,5;;;;;;76,2;;1,0;;46,6;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;76,2;46,6;51,7;19;;;;0;48;28;Portland Timbers II;2908;MC;1,0
2689306853;443;10;2;48;29;5ou8b446l1sl8frblkz3xi17g;1;20,7;56,5;2024-05-19T01:54:58.079Z;2024-05-19T01:55:14Z;[{'id': 5040299035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040299033, 'qualifierId': 94}, {'id': 5040299627, 'qualifierId': 233, 'value': '437'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Save;;;;;;;;;;;;;;;;;;;437,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;48;29;North Texas;2909;Sub;1,0
2689306855;444;49;2;48;30;5ou8b446l1sl8frblkz3xi17g;1;25,3;58,4;2024-05-19T01:54:59.691Z;2024-05-19T01:54:59Z;[];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;48;30;North Texas;2910;Sub;1,0
2689306869;445;1;2;48;31;5ou8b446l1sl8frblkz3xi17g;1;25,3;58,4;2024-05-19T01:55:00.139Z;2024-05-19T01:55:02Z;[{'id': 5040299121, 'qualifierId': 212, 'value': '15.4'}, {'id': 5040299117, 'qualifierId': 140, 'value': '29.9'}, {'id': 5040299119, 'qualifierId': 141, 'value': '36.9'}, {'id': 5040299115, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040299123, 'qualifierId': 213, 'value': '5.03'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;15,4;;5,03;;36,9;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;29,9;36,9;;;;;;;;0;48;31;North Texas;2911;Sub;1,0
2691652365;828;83;2;48;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;70,7;54,5;2024-05-19T01:55:04.862Z;2024-05-25T14:32:38Z;[{'id': 5053058153, 'qualifierId': 399, 'value': 'a89drfd4adts1cbtqa77l1boq'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;cvp2xa681aoyco6topuhzxct0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;48;35;Portland Timbers II;2915;FWL;1,0
2689306897;446;1;2;48;36;5ou8b446l1sl8frblkz3xi17g;1;30,5;43,1;2024-05-19T01:55:05.826Z;2024-05-25T14:32:27Z;[{'id': 5040299271, 'qualifierId': 141, 'value': '54.3'}, {'id': 5040299275, 'qualifierId': 213, 'value': '1.97'}, {'id': 5040299267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040299269, 'qualifierId': 140, 'value': '27.4'}, {'id': 5040299273, 'qualifierId': 212, 'value': '8.3'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;8,3;;1,97;;54,3;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,4;54,3;;;;;;;;0;48;36;North Texas;2916;MR;1,0
