id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_OutOfPlay;value_LayOff;value_Launch;value_LongBall;value_HeadPass;value_ShirtPull/Holding;value_Direct;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_Chipped;value_OutSwinger;value_LeftFooted;value_Cross;value_Head;value_BlockedPass;value_TakeOnOvertake;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxLeft;value_GkY;value_GkX;value_GoalmouthZ;value_IndividualPlay;value_NotAssisted;value_GkXTimeOfGoal;value_LowRight;value_FollowsADribble;value_GoalmouthY;value_GoalShotTimestamp;value_RegularPlay;value_TouchTypePass;value_Straight;value_RightFooted;value_DrivenCross;value_Shove/Push;value_InSwinger;value_TouchTypeClearance;value_FlickOn;value_NextEventGoalKick;value_High;value_GoalKick;value_Assist;value_IntentionalAssist;value_BoxRight;value_Assisted;value_RelatedEventId;value_Left;value_Right;value_NotVisible;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_ThroughBall;value_LowGkIntervention;value_BlockedY;value_HighLeft;value_BlockedX;value_Hands;value_Standing;value_Collected;value_AttemptedTackle;value_BoxCentre;value_FirstTouch;value_SetPiece;value_HighGkIntervention;value_ParriedSafe;value_Reaching;value_CloseHigh;value_BigChance;value_SwitchOfPlay;value_TouchTypeControl;value_LowLeft;value_Diving;value_ParriedDanger;value_TakeOnSpace;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_CloseLeft;value_Low;value_OverArm;value_FastBreak;value_HighRight;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_BlockedCross;value_LowCentre;value_FromCorner;value_Minutes;value_SixYardBlocked;value_SmallBoxLeft;value_SavedOffLine;value_LastLine;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PullBack;value_OverhitCross;value_ThrowInSetPiece;value_Volley;value_FloatedCross;value_IncorrectOutOfPlayDecision;value_Stooping;value_Feet;value_GkKickFromHands;value_CloseLeftAndHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2723874769;7;5;1;0;39;eo64tqkioegeb09iice2hf8bt;1;61,4;101,6;2024-09-21T23:05:23.637Z;2024-09-22T00:05:02Z;[{'id': 5230454255, 'qualifierId': 347}, {'id': 5230454253, 'qualifierId': 56, 'value': 'Left'}, {'id': 5230454371, 'qualifierId': 233, 'value': '15'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;0;39;Tacoma Defiance;39;ML;1,0
2723874783;15;5;1;0;39;5icuo8utnztpsd9l03gdd68dl;0;38,6;-1,6;2024-09-21T23:05:23.637Z;2024-09-22T00:05:03Z;[{'id': 5230454297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230454299, 'qualifierId': 347}, {'id': 5230454375, 'qualifierId': 233, 'value': '7'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;39;Vancouver Whitecaps II;39;AMR;1,0
2723874833;8;1;1;0;42;eo64tqkioegeb09iice2hf8bt;1;52,8;100,0;2024-09-21T23:05:26.264Z;2024-09-22T00:03:57Z;[{'id': 5230454573, 'qualifierId': 141, 'value': '87.1'}, {'id': 5230454571, 'qualifierId': 140, 'value': '35.3'}, {'id': 5230454567, 'qualifierId': 107}, {'id': 5230454577, 'qualifierId': 213, 'value': '3.64'}, {'id': 5230454569, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230454575, 'qualifierId': 212, 'value': '20.9'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;35,3;20,9;87,1;;3,64;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;35,3;87,1;;;;;;;0;0;0;42;Tacoma Defiance;42;DC;1,0
2723874857;9;1;1;0;45;eo64tqkioegeb09iice2hf8bt;1;31,4;76,7;2024-09-21T23:05:29.383Z;2024-09-22T00:03:32Z;[{'id': 5230454689, 'qualifierId': 213, 'value': '4.92'}, {'id': 5230454679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230454685, 'qualifierId': 212, 'value': '20.2'}, {'id': 5230454683, 'qualifierId': 141, 'value': '47.6'}, {'id': 5230454681, 'qualifierId': 140, 'value': '35.4'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;35,4;20,2;47,6;;4,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;35,4;47,6;;;;;;;0;0;0;45;Tacoma Defiance;45;DC;1,0
2723874875;10;1;1;0;51;eo64tqkioegeb09iice2hf8bt;1;38,0;37,6;2024-09-21T23:05:35.064Z;2024-09-21T23:05:39Z;[{'id': 5230454825, 'qualifierId': 212, 'value': '28.2'}, {'id': 5230454823, 'qualifierId': 141, 'value': '7.6'}, {'id': 5230454827, 'qualifierId': 213, 'value': '5.48'}, {'id': 5230454819, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230454821, 'qualifierId': 140, 'value': '56.6'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;56,6;28,2;7,6;;5,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;56,6;7,6;;;;;;;0;0;0;51;Tacoma Defiance;51;DL;1,0
2723874921;11;1;1;0;55;eo64tqkioegeb09iice2hf8bt;1;61,3;4,4;2024-09-21T23:05:38.951Z;2024-09-22T00:03:56Z;[{'id': 5230455071, 'qualifierId': 140, 'value': '55.1'}, {'id': 5230455075, 'qualifierId': 212, 'value': '7.8'}, {'id': 5230455069, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230455077, 'qualifierId': 213, 'value': '2.55'}, {'id': 5230455073, 'qualifierId': 141, 'value': '10.8'}];bh7fb8v7o5wynmapdhlth594a;A. Coupland;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;55,1;7,8;10,8;;2,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;55,1;10,8;;;;;;;0;0;0;55;Tacoma Defiance;55;MR;1,0
2723874931;12;1;1;1;0;eo64tqkioegeb09iice2hf8bt;1;45,0;23,1;2024-09-21T23:05:43.975Z;2024-09-22T00:03:55Z;[{'id': 5230455119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230455121, 'qualifierId': 140, 'value': '33.4'}, {'id': 5230455125, 'qualifierId': 212, 'value': '13.0'}, {'id': 5230455123, 'qualifierId': 141, 'value': '29.7'}, {'id': 5230455127, 'qualifierId': 213, 'value': '2.79'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;33,4;13,0;29,7;;2,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;33,4;29,7;;;;;;;0;0;1;0;Tacoma Defiance;60;MC;1,0
2723874953;13;1;1;1;2;eo64tqkioegeb09iice2hf8bt;1;33,3;30,8;2024-09-21T23:05:46.279Z;2024-09-21T23:05:48Z;[{'id': 5230455209, 'qualifierId': 213, 'value': '1.55'}, {'id': 5230455203, 'qualifierId': 140, 'value': '33.7'}, {'id': 5230455207, 'qualifierId': 212, 'value': '20.9'}, {'id': 5230455205, 'qualifierId': 141, 'value': '61.6'}, {'id': 5230455201, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;33,7;20,9;61,6;;1,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;33,7;61,6;;;;;;;0;0;1;2;Tacoma Defiance;62;DL;1,0
2723874973;14;1;1;1;4;eo64tqkioegeb09iice2hf8bt;1;33,6;69,3;2024-09-21T23:05:48.055Z;2024-09-25T06:01:13Z;[{'id': 5230455297, 'qualifierId': 141, 'value': '95.1'}, {'id': 5230455301, 'qualifierId': 213, 'value': '0.90'}, {'id': 5230455293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230455295, 'qualifierId': 140, 'value': '46.9'}, {'id': 5230455299, 'qualifierId': 212, 'value': '22.4'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;46,9;22,4;95,1;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;46,9;95,1;;;;;;;0;0;1;4;Tacoma Defiance;64;DC;1,0
2723874983;15;1;1;1;6;eo64tqkioegeb09iice2hf8bt;0;40,5;86,1;2024-09-21T23:05:49.784Z;2024-09-21T23:05:50Z;[{'id': 5230455353, 'qualifierId': 213, 'value': '4.50'}, {'id': 5230455341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230455349, 'qualifierId': 212, 'value': '3.0'}, {'id': 5230455347, 'qualifierId': 141, 'value': '81.8'}, {'id': 5230455345, 'qualifierId': 140, 'value': '39.9'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;39,9;3,0;81,8;;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;39,9;81,8;;;;;;;0;0;1;6;Tacoma Defiance;66;DC;1,0
2725654061;740;61;1;1;6;eo64tqkioegeb09iice2hf8bt;1;40,8;93,9;2024-09-21T23:05:50.292Z;2024-09-25T06:02:01Z;[{'id': 5240141809, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;9kzo0d3c8xpjxdluxhiqlvro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;6;Tacoma Defiance;66;MC;1,0
2723874993;16;1;1;1;7;5icuo8utnztpsd9l03gdd68dl;0;57,7;24,4;2024-09-21T23:05:51.525Z;2024-09-25T06:01:48Z;[{'id': 5230455413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230455417, 'qualifierId': 141, 'value': '23.0'}, {'id': 5230455415, 'qualifierId': 140, 'value': '63.7'}, {'id': 5230455421, 'qualifierId': 213, 'value': '6.13'}, {'id': 5230455419, 'qualifierId': 212, 'value': '6.4'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;63,7;6,4;23,0;;6,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;63,7;23,0;;;;;;;0;0;1;7;Vancouver Whitecaps II;67;AMC;1,0
2723874995;17;49;1;1;8;5icuo8utnztpsd9l03gdd68dl;1;63,7;23,0;2024-09-21T23:05:52.054Z;2024-09-21T23:06:04Z;[];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;9kzo0d3c8xpjxdluxhiqlvro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;8;Vancouver Whitecaps II;68;AMR;1,0
2723875007;18;1;1;1;9;5icuo8utnztpsd9l03gdd68dl;1;63,5;20,4;2024-09-21T23:05:53.108Z;2024-09-21T23:05:54Z;[{'id': 5230455467, 'qualifierId': 213, 'value': '1.89'}, {'id': 5230455463, 'qualifierId': 141, 'value': '32.4'}, {'id': 5230455465, 'qualifierId': 212, 'value': '8.6'}, {'id': 5230455461, 'qualifierId': 140, 'value': '60.9'}, {'id': 5230455459, 'qualifierId': 56, 'value': 'Center'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;60,9;8,6;32,4;;1,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;60,9;32,4;;;;;;;0;0;1;9;Vancouver Whitecaps II;69;AMR;1,0
2723875037;19;1;1;1;10;5icuo8utnztpsd9l03gdd68dl;1;60,8;32,7;2024-09-21T23:05:53.876Z;2024-09-21T23:05:57Z;[{'id': 5230455585, 'qualifierId': 140, 'value': '65.0'}, {'id': 5230455583, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230455587, 'qualifierId': 141, 'value': '60.2'}, {'id': 5230455589, 'qualifierId': 212, 'value': '19.2'}, {'id': 5230455591, 'qualifierId': 213, 'value': '1.34'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;65,0;19,2;60,2;;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;65,0;60,2;;;;;;;0;0;1;10;Vancouver Whitecaps II;70;AMC;1,0
2723875045;20;1;1;1;12;5icuo8utnztpsd9l03gdd68dl;0;68,6;57,6;2024-09-21T23:05:56.572Z;2024-09-22T00:06:23Z;[{'id': 5230455625, 'qualifierId': 212, 'value': '17.6'}, {'id': 5230455627, 'qualifierId': 213, 'value': '5.32'}, {'id': 5230455623, 'qualifierId': 141, 'value': '36.3'}, {'id': 5230455619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230455621, 'qualifierId': 140, 'value': '78.1'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;78,1;17,6;36,3;;5,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;78,1;36,3;;;;;;;0;0;1;12;Vancouver Whitecaps II;72;AML;1,0
2723875035;16;61;1;1;13;eo64tqkioegeb09iice2hf8bt;1;26,3;39,3;2024-09-21T23:05:57.528Z;2024-09-25T06:02:29Z;[{'id': 5230455581, 'qualifierId': 56, 'value': 'Back'}];9b02cix263jvavj538nkj3m6s;L. Mackenzie;;;9kzo0d3c8xpjxdluxhiqlvro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;13;Tacoma Defiance;73;MC;1,0
2723875071;17;12;1;1;14;eo64tqkioegeb09iice2hf8bt;1;24,9;63,1;2024-09-21T23:05:58.208Z;2024-09-25T06:02:56Z;[{'id': 5230455763, 'qualifierId': 141, 'value': '100.0'}, {'id': 5230455767, 'qualifierId': 213, 'value': '1.65'}, {'id': 5230455765, 'qualifierId': 212, 'value': '25.9'}, {'id': 5230455799, 'qualifierId': 167}, {'id': 5230455761, 'qualifierId': 140, 'value': '22.9'}, {'id': 5230455759, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Clearance;;;;;;;;;;;22,9;25,9;100,0;;1,65;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;22,9;100,0;;;;;;;0;0;1;14;Tacoma Defiance;74;DC;1,0
2723875073;18;5;1;1;17;eo64tqkioegeb09iice2hf8bt;0;23,2;101,2;2024-09-21T23:06:00.788Z;2024-09-22T00:05:04Z;[{'id': 5230455793, 'qualifierId': 347}, {'id': 5230455935, 'qualifierId': 233, 'value': '21'}, {'id': 5230455791, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;1;17;Tacoma Defiance;77;DC;1,0
2723875093;21;5;1;1;17;5icuo8utnztpsd9l03gdd68dl;1;76,8;-1,2;2024-09-21T23:06:00.788Z;2024-09-22T00:05:03Z;[{'id': 5230455897, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230455899, 'qualifierId': 347}, {'id': 5230455913, 'qualifierId': 233, 'value': '18'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;17;Vancouver Whitecaps II;77;AML;1,0
2723875175;22;1;1;1;29;5icuo8utnztpsd9l03gdd68dl;1;67,2;0,0;2024-09-21T23:06:12.669Z;2024-09-21T23:06:13Z;[{'id': 5230456235, 'qualifierId': 213, 'value': '2.59'}, {'id': 5230456231, 'qualifierId': 212, 'value': '12.1'}, {'id': 5230456223, 'qualifierId': 140, 'value': '57.4'}, {'id': 5230456219, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230456215, 'qualifierId': 107}, {'id': 5230456227, 'qualifierId': 141, 'value': '8.5'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;57,4;12,1;8,5;;2,59;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;57,4;8,5;;;;;;;0;0;1;29;Vancouver Whitecaps II;89;MC;1,0
2723875185;23;1;1;1;29;5icuo8utnztpsd9l03gdd68dl;1;57,0;8,8;2024-09-21T23:06:13.636Z;2024-09-21T23:06:14Z;[{'id': 5230456281, 'qualifierId': 213, 'value': '0.66'}, {'id': 5230456273, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230456275, 'qualifierId': 140, 'value': '64.9'}, {'id': 5230456277, 'qualifierId': 141, 'value': '18.2'}, {'id': 5230456279, 'qualifierId': 212, 'value': '10.5'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;64,9;10,5;18,2;;0,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;64,9;18,2;;;;;;;0;0;1;29;Vancouver Whitecaps II;89;DR;1,0
2723875193;24;1;1;1;31;5icuo8utnztpsd9l03gdd68dl;1;64,9;18,2;2024-09-21T23:06:14.756Z;2024-09-25T06:03:20Z;[{'id': 5230456319, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230456321, 'qualifierId': 140, 'value': '56.3'}, {'id': 5230456327, 'qualifierId': 213, 'value': '3.71'}, {'id': 5230456323, 'qualifierId': 141, 'value': '9.8'}, {'id': 5230456325, 'qualifierId': 212, 'value': '10.7'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;56,3;10,7;9,8;;3,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;56,3;9,8;;;;;;;0;0;1;31;Vancouver Whitecaps II;91;AMC;1,0
2723875217;25;1;1;1;32;5icuo8utnztpsd9l03gdd68dl;1;56,3;9,7;2024-09-21T23:06:16.404Z;2024-09-21T23:06:18Z;[{'id': 5230456453, 'qualifierId': 140, 'value': '60.5'}, {'id': 5230456451, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230456459, 'qualifierId': 213, 'value': '0.97'}, {'id': 5230456455, 'qualifierId': 141, 'value': '19.2'}, {'id': 5230456457, 'qualifierId': 212, 'value': '7.8'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;60,5;7,8;19,2;;0,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;60,5;19,2;;;;;;;0;0;1;32;Vancouver Whitecaps II;92;DR;1,0
2723875241;26;1;1;1;35;5icuo8utnztpsd9l03gdd68dl;1;57,0;22,4;2024-09-21T23:06:18.884Z;2024-09-21T23:06:23Z;[{'id': 5230456645, 'qualifierId': 212, 'value': '17.0'}, {'id': 5230456639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230456647, 'qualifierId': 213, 'value': '2.08'}, {'id': 5230456643, 'qualifierId': 141, 'value': '44.2'}, {'id': 5230456641, 'qualifierId': 140, 'value': '49.1'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;49,1;17,0;44,2;;2,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;49,1;44,2;;;;;;;0;0;1;35;Vancouver Whitecaps II;95;AMC;1,0
