id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_TakeOnSpace;value_Offensive;value_SwitchOfPlay;value_IntendedTackleTarget;value_Launch;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_BlockedPass;value_Cross;value_LeftFooted;value_OutSwinger;value_Head;value_TouchTypeControl;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_OutOfPlay;value_Shove/Push;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_TakeOnOvertake;value_Left;value_InSwinger;value_CornerTaken;value_RightFooted;value_Assist;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_BlockedX;value_LowCentre;value_BoxLeft;value_IndividualPlay;value_Assisted;value_GoalmouthY;value_BlockedY;value_LowGkIntervention;value_Hands;value_Diving;value_ParriedSafe;value_Right;value_ShirtPull/Holding;value_FlickOn;value_DrivenCross;value_Straight;value_IntentionalAssist;value_SmallBoxCentre;value_GkYTimeOfGoal;value_FirstTouch;value_GkXTimeOfGoal;value_GkY;value_BigChance;value_GkX;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighGkIntervention;value_Overrun;value_BoxCentre;value_CloseRightAndHigh;value_KeeperThrow;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_TacticalFoul;value_YellowCard;value_HighClaim;value_ViolentConduct;value_RedCard;value_InjuredPlayerId;value_Injury;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BlockedCross;value_FastBreak;value_RecklessOffence;value_HighCentre;value_35Centre;value_Standing;value_Collected;value_LowLeft;value_FollowsADribble;value_LowRight;value_MediumGkIntervention;value_NotVisible;value_Minutes;value_FloatedCross;value_GkKickFromHands;value_EndType;value_NotAssisted;value_Stooping;value_Volley;value_BoxRight;value_NotPastGoalLine;value_FromCorner;value_Reaching;value_GoalDisallowed;value_ParriedDanger;value_OverArm;value_High;value_OutOfBoxDeepRight;value_Feet;value_HighRight;value_SetPiece;value_SmallBoxLeft;value_SixYardBlocked;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_DrinksBreak;value_RefereeDelay;value_SmallBoxRight;value_1On1;value_Sliding;value_HighLeft;value_FreeKick;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_HitWoodwork;value_HitRightPost;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715748673;9;1;1;0;22;1pc6sx2h4rp113ldkbp5d2xas;1;30,5;70,5;2024-08-31T19:03:56.008Z;2024-08-31T19:03:58Z;[{'id': 5185939309, 'qualifierId': 140, 'value': '25.0'}, {'id': 5185939311, 'qualifierId': 141, 'value': '50.3'}, {'id': 5185939307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185939315, 'qualifierId': 213, 'value': '4.31'}, {'id': 5185939313, 'qualifierId': 212, 'value': '14.9'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;14,9;50,3;4,31;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;25,0;50,3;;;;;;;;0;0;22;Real Monarchs;22;;1,0
2715748769;10;1;1;0;25;1pc6sx2h4rp113ldkbp5d2xas;1;25,1;48,7;2024-08-31T19:03:58.776Z;2024-09-03T06:16:34Z;[{'id': 5194002085, 'qualifierId': 155}, {'id': 5185939861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185939871, 'qualifierId': 1}, {'id': 5185939869, 'qualifierId': 213, 'value': '5.31'}, {'id': 5185939867, 'qualifierId': 212, 'value': '35.8'}, {'id': 5185939863, 'qualifierId': 140, 'value': '44.3'}, {'id': 5185939865, 'qualifierId': 141, 'value': '5.2'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;35,8;5,2;5,31;;44,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;44,3;5,2;;;;;;;;0;0;25;Real Monarchs;25;;1,0
2715748831;11;1;1;0;30;1pc6sx2h4rp113ldkbp5d2xas;1;43,7;5,3;2024-08-31T19:04:03.929Z;2024-08-31T19:04:07Z;[{'id': 5185940219, 'qualifierId': 212, 'value': '13.2'}, {'id': 5185940217, 'qualifierId': 141, 'value': '9.8'}, {'id': 5185940221, 'qualifierId': 213, 'value': '2.91'}, {'id': 5185940215, 'qualifierId': 140, 'value': '31.5'}, {'id': 5185940213, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;13,2;9,8;2,91;;31,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;31,5;9,8;;;;;;;;0;0;30;Real Monarchs;30;;1,0
2715748937;12;1;1;0;33;1pc6sx2h4rp113ldkbp5d2xas;1;32,1;18,2;2024-08-31T19:04:07.240Z;2024-08-31T19:04:13Z;[{'id': 5185940801, 'qualifierId': 213, 'value': '1.75'}, {'id': 5185940795, 'qualifierId': 140, 'value': '27.7'}, {'id': 5185940793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185940797, 'qualifierId': 141, 'value': '55.4'}, {'id': 5185940799, 'qualifierId': 212, 'value': '25.7'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;25,7;55,4;1,75;;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;27,7;55,4;;;;;;;;0;0;33;Real Monarchs;33;;1,0
2715748955;13;1;1;0;39;1pc6sx2h4rp113ldkbp5d2xas;0;31,7;45,2;2024-08-31T19:04:13.623Z;2024-09-03T06:17:38Z;[{'id': 5185940897, 'qualifierId': 56, 'value': 'Center'}, {'id': 5185940901, 'qualifierId': 141, 'value': '68.7'}, {'id': 5185940899, 'qualifierId': 140, 'value': '53.6'}, {'id': 5185940903, 'qualifierId': 212, 'value': '28.0'}, {'id': 5185940905, 'qualifierId': 213, 'value': '0.61'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;28,0;68,7;0,61;;53,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;53,6;68,7;;;;;;;;0;0;39;Real Monarchs;39;;1,0
2715748973;3;8;1;0;41;cbip96wzs3jc2xadoluhhxotl;1;54,0;33,3;2024-08-31T19:04:15.407Z;2024-09-03T06:17:53Z;[{'id': 5194002481, 'qualifierId': 384}, {'id': 5185941001, 'qualifierId': 56, 'value': 'Center'}];9p86jgzpsokma52ifxswk4woa;J. Orozco;;;ez988s2obn3kmpqs73o1hxzbo;Interception;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;0;41;Minnesota United II;41;MC;1,0
2715749167;14;1;1;0;44;1pc6sx2h4rp113ldkbp5d2xas;1;34,8;97,8;2024-08-31T19:04:17.897Z;2024-08-31T19:04:23Z;[{'id': 5185942063, 'qualifierId': 141, 'value': '86.6'}, {'id': 5185942065, 'qualifierId': 212, 'value': '11.8'}, {'id': 5185942061, 'qualifierId': 140, 'value': '26.2'}, {'id': 5185942059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185942067, 'qualifierId': 213, 'value': '3.84'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;11,8;86,6;3,84;;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;26,2;86,6;;;;;;;;0;0;44;Real Monarchs;44;;1,0
2715749267;15;1;1;0;50;1pc6sx2h4rp113ldkbp5d2xas;1;31,3;70,3;2024-08-31T19:04:23.864Z;2024-08-31T19:04:29Z;[{'id': 5185942613, 'qualifierId': 1}, {'id': 5185942609, 'qualifierId': 212, 'value': '37.2'}, {'id': 5185942611, 'qualifierId': 213, 'value': '0.47'}, {'id': 5185942607, 'qualifierId': 141, 'value': '95.3'}, {'id': 5185942605, 'qualifierId': 140, 'value': '62.8'}, {'id': 5185942603, 'qualifierId': 56, 'value': 'Left'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;37,2;95,3;0,47;;62,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;62,8;95,3;;;;;;;;0;0;50;Real Monarchs;50;;1,0
2715749305;16;1;1;0;55;1pc6sx2h4rp113ldkbp5d2xas;1;64,8;93,9;2024-08-31T19:04:29.047Z;2024-08-31T19:04:30Z;[{'id': 5185942769, 'qualifierId': 212, 'value': '7.6'}, {'id': 5185942767, 'qualifierId': 141, 'value': '92.1'}, {'id': 5185942763, 'qualifierId': 56, 'value': 'Left'}, {'id': 5185942765, 'qualifierId': 140, 'value': '57.7'}, {'id': 5185942771, 'qualifierId': 213, 'value': '3.30'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;7,6;92,1;3,3;;57,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;57,7;92,1;;;;;;;;0;0;55;Real Monarchs;55;;1,0
2715749387;17;1;1;0;57;1pc6sx2h4rp113ldkbp5d2xas;1;58,0;90,9;2024-08-31T19:04:30.808Z;2024-08-31T19:04:35Z;[{'id': 5185943165, 'qualifierId': 141, 'value': '88.1'}, {'id': 5185943163, 'qualifierId': 140, 'value': '44.1'}, {'id': 5185943169, 'qualifierId': 213, 'value': '3.27'}, {'id': 5185943167, 'qualifierId': 212, 'value': '14.7'}, {'id': 5185943161, 'qualifierId': 56, 'value': 'Back'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;14,7;88,1;3,27;;44,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;44,1;88,1;;;;;;;;0;0;57;Real Monarchs;57;;1,0
2715749415;18;1;1;1;1;1pc6sx2h4rp113ldkbp5d2xas;1;44,7;87,8;2024-08-31T19:04:35.336Z;2024-08-31T19:04:37Z;[{'id': 5185943331, 'qualifierId': 140, 'value': '60.5'}, {'id': 5185943329, 'qualifierId': 56, 'value': 'Left'}, {'id': 5185943335, 'qualifierId': 212, 'value': '17.3'}, {'id': 5185943333, 'qualifierId': 141, 'value': '95.0'}, {'id': 5185943337, 'qualifierId': 213, 'value': '0.29'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;17,3;95,0;0,29;;60,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;60,5;95,0;;;;;;;;0;1;1;Real Monarchs;61;;1,0
2715749423;4;45;1;1;3;cbip96wzs3jc2xadoluhhxotl;0;40,8;5,9;2024-08-31T19:04:36.985Z;2024-08-31T19:43:23Z;[{'id': 5185943395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185943401, 'qualifierId': 285}, {'id': 5185943537, 'qualifierId': 233, 'value': '19'}];tw82u87mw6kggtjblt1hhdzo;A. Hezarkhani;;;ez988s2obn3kmpqs73o1hxzbo;Challenge;;;;;;;;;;;;;;;;;;;1,0;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;3;Minnesota United II;63;MR;1,0
2715749443;19;3;1;1;3;1pc6sx2h4rp113ldkbp5d2xas;1;59,2;94,1;2024-08-31T19:04:36.985Z;2024-09-03T06:18:22Z;[{'id': 5185943513, 'qualifierId': 233, 'value': '4'}, {'id': 5194002679, 'qualifierId': 464}, {'id': 5185943507, 'qualifierId': 286}, {'id': 5185943505, 'qualifierId': 56, 'value': 'Left'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Take On;;;;;;;;;;;;;;;;;;;;4,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;1;3;Real Monarchs;63;;1,0
2715749465;20;1;1;1;4;1pc6sx2h4rp113ldkbp5d2xas;1;56,3;94,8;2024-08-31T19:04:38.152Z;2024-08-31T19:04:39Z;[{'id': 5185943627, 'qualifierId': 141, 'value': '81.8'}, {'id': 5185943629, 'qualifierId': 212, 'value': '8.8'}, {'id': 5185943631, 'qualifierId': 213, 'value': '4.76'}, {'id': 5185943623, 'qualifierId': 56, 'value': 'Left'}, {'id': 5185943625, 'qualifierId': 140, 'value': '56.7'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;8,8;81,8;4,76;;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;56,7;81,8;;;;;;;;0;1;4;Real Monarchs;64;;1,0
2715749599;21;1;1;1;5;1pc6sx2h4rp113ldkbp5d2xas;1;56,7;81,8;2024-08-31T19:04:39.208Z;2024-08-31T19:04:46Z;[{'id': 5185944371, 'qualifierId': 213, 'value': '2.84'}, {'id': 5185944367, 'qualifierId': 141, 'value': '88.7'}, {'id': 5185944369, 'qualifierId': 212, 'value': '15.7'}, {'id': 5185944365, 'qualifierId': 140, 'value': '42.4'}, {'id': 5185944363, 'qualifierId': 56, 'value': 'Back'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;15,7;88,7;2,84;;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;42,4;88,7;;;;;;;;0;1;5;Real Monarchs;65;;1,0
2715749695;22;1;1;1;12;1pc6sx2h4rp113ldkbp5d2xas;1;42,5;82,6;2024-08-31T19:04:46.200Z;2024-08-31T19:04:50Z;[{'id': 5185944867, 'qualifierId': 1}, {'id': 5185944865, 'qualifierId': 213, 'value': '5.08'}, {'id': 5185944863, 'qualifierId': 212, 'value': '56.4'}, {'id': 5185944859, 'qualifierId': 140, 'value': '61.7'}, {'id': 5185944857, 'qualifierId': 56, 'value': 'Right'}, {'id': 5185944855, 'qualifierId': 196}, {'id': 5185944853, 'qualifierId': 155}, {'id': 5185944861, 'qualifierId': 141, 'value': '5.2'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;56,4;5,2;5,08;;61,7;;1,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;61,7;5,2;;;;;;;;0;1;12;Real Monarchs;72;;1,0
2715749775;23;1;1;1;16;1pc6sx2h4rp113ldkbp5d2xas;1;61,7;5,2;2024-08-31T19:04:50.440Z;2024-08-31T19:04:54Z;[{'id': 5185945343, 'qualifierId': 140, 'value': '40.7'}, {'id': 5185945351, 'qualifierId': 213, 'value': '3.04'}, {'id': 5185945339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185945347, 'qualifierId': 141, 'value': '8.5'}, {'id': 5185945349, 'qualifierId': 212, 'value': '22.2'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;22,2;8,5;3,04;;40,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;40,7;8,5;;;;;;;;0;1;16;Real Monarchs;76;;1,0
2715749755;5;83;1;1;20;cbip96wzs3jc2xadoluhhxotl;0;52,5;94,7;2024-08-31T19:04:53.997Z;2024-08-31T19:04:57Z;[{'id': 5185945591, 'qualifierId': 399, 'value': '58839nfw30jxxroffd3a7q0wk'}];dzo2odov052991qseshgfruju;D. Iskenderian;;;ez988s2obn3kmpqs73o1hxzbo;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;20;Minnesota United II;80;ML;1,0
2715749815;24;1;1;1;21;1pc6sx2h4rp113ldkbp5d2xas;1;37,1;3,5;2024-08-31T19:04:54.792Z;2024-08-31T19:04:59Z;[{'id': 5185945557, 'qualifierId': 213, 'value': '2.64'}, {'id': 5185945553, 'qualifierId': 212, 'value': '29.4'}, {'id': 5185945549, 'qualifierId': 140, 'value': '12.5'}, {'id': 5185945547, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185945551, 'qualifierId': 141, 'value': '24.3'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;29,4;24,3;2,64;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;12,5;24,3;;;;;;;;0;1;21;Real Monarchs;81;;1,0
2715749971;25;1;1;1;25;1pc6sx2h4rp113ldkbp5d2xas;0;12,5;24,3;2024-08-31T19:04:59.400Z;2024-08-31T19:05:04Z;[{'id': 5185946419, 'qualifierId': 212, 'value': '42.6'}, {'id': 5185946417, 'qualifierId': 141, 'value': '40.3'}, {'id': 5185946421, 'qualifierId': 213, 'value': '0.26'}, {'id': 5185946415, 'qualifierId': 140, 'value': '51.7'}, {'id': 5185946423, 'qualifierId': 1}, {'id': 5185946407, 'qualifierId': 157}, {'id': 5185946411, 'qualifierId': 56, 'value': 'Center'}];9r22tf7lu2q4un35qwfsnpw5w;K. Zeruhn;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;42,6;40,3;0,26;;51,7;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;51,7;40,3;;;;;;;;0;1;25;Real Monarchs;85;;1,0
2715749979;6;44;1;1;29;cbip96wzs3jc2xadoluhhxotl;1;46,2;65,4;2024-08-31T19:05:02.829Z;2024-08-31T21:14:10Z;[{'id': 5185946473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185946597, 'qualifierId': 233, 'value': '26'}, {'id': 5185946477, 'qualifierId': 285}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ez988s2obn3kmpqs73o1hxzbo;Aerial;;;;;;;;;;;;;;;;;;;1,0;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;1;29;Minnesota United II;89;MC;1,0
2715749983;26;44;1;1;29;1pc6sx2h4rp113ldkbp5d2xas;0;53,8;34,6;2024-08-31T19:05:02.830Z;2024-08-31T21:14:11Z;[{'id': 5185946491, 'qualifierId': 286}, {'id': 5185946489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5185946635, 'qualifierId': 233, 'value': '6'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ez988s2obn3kmpqs73o1hxzbo;Aerial;;;;;;;;;;;;;;;;;;;;6,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;1;29;Real Monarchs;89;;1,0
2715750021;7;1;1;1;29;cbip96wzs3jc2xadoluhhxotl;1;43,4;74,5;2024-08-31T19:05:03.677Z;2024-08-31T19:05:05Z;[{'id': 5185946721, 'qualifierId': 140, 'value': '36.6'}, {'id': 5185946725, 'qualifierId': 212, 'value': '7.4'}, {'id': 5185946723, 'qualifierId': 141, 'value': '71.8'}, {'id': 5185946719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5185946717, 'qualifierId': 3}, {'id': 5185946727, 'qualifierId': 213, 'value': '3.39'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;7,4;71,8;3,39;;36,6;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,6;71,8;;;;;;;;0;1;29;Minnesota United II;89;MC;1,0
