id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_IntendedTackleTarget;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Cross;value_Chipped;value_DeletedEventType;value_Head;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_GkX;value_Assisted;value_GkY;value_RegularPlay;value_BoxRight;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_BoxCentre;value_TempBlocked;value_OutOfPlay;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_LowLeft;value_IndividualPlay;value_Hands;value_Stooping;value_Caught;value_NotVisible;value_GkHoof;value_HeadPass;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_HighRight;value_Volley;value_FromCorner;value_FirstTouch;value_FlickOn;value_Dissent;value_YellowCard;value_SwitchOfPlay;value_BlockedCross;value_Right;value_OutSwinger;value_GkChallenge;value_Shove/Push;value_Penalty;value_PenaltyTakerId;value_Injury;value_InjuredPlayerId;value_Diving;value_Saved;value_HitWoodwork;value_LeftFooted;value_NotAssisted;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_HitLeftPost;value_LowCentre;value_CausingPlayer;value_Feet;value_ParriedDanger;value_OverhitCross;value_KeeperThrow;value_PullBack;value_Collected;value_Standing;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_CloseRight;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_LowRight;value_ParriedSafe;value_TempMissed;value_PositionSideId;value_DetailedPositionId;value_Blocked;value_DefBlock;value_High;value_BoxLeft;value_NotRetreating;value_RecklessOffence;value_NotPastGoalLine;value_Sliding;value_Reaching;value_CloseHigh;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710920071;761;44;2;84;10;d0c07im4a6oj8qa7f1zlt3pqs;0;38,7;93,7;2024-08-19T00:48:21.411Z;2024-08-19T01:18:38Z;[{'id': 5159410765, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159410767, 'qualifierId': 285}, {'id': 5159410861, 'qualifierId': 233, 'value': '594'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;erzackp6huaw3w59c0b7oerdg;Aerial;;;;;;;;;;;;;;;;;;;;;;594,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;84;10;Sporting KC II;5050;FW;1,0
2710920093;595;1;2;84;10;7fbej4xwoq4imaf5l39304m37;0;61,5;4,0;2024-08-19T00:48:21.510Z;2024-08-19T01:14:32Z;[{'id': 5159410879, 'qualifierId': 212, 'value': '1.8'}, {'id': 5159410873, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159410875, 'qualifierId': 140, 'value': '63.2'}, {'id': 5159410881, 'qualifierId': 213, 'value': '0.22'}, {'id': 5159410871, 'qualifierId': 3}, {'id': 5159410877, 'qualifierId': 141, 'value': '4.6'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;1,8;4,6;0,22;63,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,2;4,6;;;;;;;;0;84;10;Austin II;5050;DC;1,0
2710920077;762;61;2;84;10;d0c07im4a6oj8qa7f1zlt3pqs;1;39,0;92,4;2024-08-19T00:48:22.095Z;2024-08-19T01:17:13Z;[{'id': 5159410799, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;erzackp6huaw3w59c0b7oerdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;84;10;Sporting KC II;5050;FW;1,0
2710920105;596;61;2;84;11;7fbej4xwoq4imaf5l39304m37;1;63,2;4,6;2024-08-19T00:48:22.265Z;2024-08-19T01:14:57Z;[{'id': 5159410933, 'qualifierId': 56, 'value': 'Right'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;84;11;Austin II;5051;DC;1,0
2710920115;597;5;2;84;14;7fbej4xwoq4imaf5l39304m37;0;60,4;-1,5;2024-08-19T00:48:25.908Z;2024-08-19T01:15:47Z;[{'id': 5159410979, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159411103, 'qualifierId': 233, 'value': '763'}, {'id': 5159410981, 'qualifierId': 347}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;763,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;84;14;Austin II;5054;DC;1,0
2710920129;763;5;2;84;14;d0c07im4a6oj8qa7f1zlt3pqs;1;39,6;101,5;2024-08-19T00:48:25.908Z;2024-08-19T01:15:47Z;[{'id': 5159411069, 'qualifierId': 347}, {'id': 5159411087, 'qualifierId': 233, 'value': '597'}, {'id': 5159411067, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;597,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;84;14;Sporting KC II;5054;FW;1,0
2710920193;764;1;2;84;26;d0c07im4a6oj8qa7f1zlt3pqs;0;29,1;100,0;2024-08-19T00:48:37.764Z;2024-08-19T00:48:40Z;[{'id': 5159411467, 'qualifierId': 141, 'value': '88.9'}, {'id': 5159411461, 'qualifierId': 107}, {'id': 5159411473, 'qualifierId': 1}, {'id': 5159411465, 'qualifierId': 140, 'value': '60.3'}, {'id': 5159411471, 'qualifierId': 213, 'value': '6.02'}, {'id': 5159411463, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159411469, 'qualifierId': 212, 'value': '33.9'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;33,9;88,9;6,02;60,3;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;60,3;88,9;;;;;;;;0;84;26;Sporting KC II;5066;DC;1,0
2710920239;765;4;2;84;34;d0c07im4a6oj8qa7f1zlt3pqs;1;63,9;90,1;2024-08-19T00:48:45.604Z;2024-08-19T01:16:50Z;[{'id': 5159446637, 'qualifierId': 294}, {'id': 5159411815, 'qualifierId': 233, 'value': '598'}, {'id': 5159411659, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159411657, 'qualifierId': 13}, {'id': 5159411661, 'qualifierId': 152}, {'id': 5159411665, 'qualifierId': 286}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;598,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;84;34;Sporting KC II;5074;Sub;1,0
2710920259;598;4;2;84;34;7fbej4xwoq4imaf5l39304m37;0;36,1;9,9;2024-08-19T00:48:45.605Z;2024-08-19T00:59:01Z;[{'id': 5159412251, 'qualifierId': 294}, {'id': 5159411819, 'qualifierId': 233, 'value': '765'}, {'id': 5159411803, 'qualifierId': 13}, {'id': 5159411811, 'qualifierId': 285}, {'id': 5159411807, 'qualifierId': 152}, {'id': 5159411805, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;;765,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;84;34;Austin II;5074;DC;1,0
2710920327;766;1;2;84;47;d0c07im4a6oj8qa7f1zlt3pqs;1;55,9;93,9;2024-08-19T00:48:58.787Z;2024-08-19T00:48:59Z;[{'id': 5159412139, 'qualifierId': 213, 'value': '0.06'}, {'id': 5159412133, 'qualifierId': 140, 'value': '66.4'}, {'id': 5159412127, 'qualifierId': 5}, {'id': 5159412129, 'qualifierId': 152}, {'id': 5159412135, 'qualifierId': 141, 'value': '94.8'}, {'id': 5159412131, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159412137, 'qualifierId': 212, 'value': '11.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;11,0;94,8;0,06;66,4;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;66,4;94,8;;;;;;;;0;84;47;Sporting KC II;5087;DC;1,0
2710920331;767;1;2;84;48;d0c07im4a6oj8qa7f1zlt3pqs;1;66,2;94,7;2024-08-19T00:48:59.715Z;2024-08-19T00:49:00Z;[{'id': 5159412159, 'qualifierId': 141, 'value': '85.1'}, {'id': 5159412165, 'qualifierId': 1}, {'id': 5159412155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412163, 'qualifierId': 213, 'value': '3.34'}, {'id': 5159412161, 'qualifierId': 212, 'value': '33.3'}, {'id': 5159412157, 'qualifierId': 140, 'value': '35.1'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;33,3;85,1;3,34;35,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;35,1;85,1;;;;;;;;0;84;48;Sporting KC II;5088;FWL;1,0
2710920341;768;1;2;84;49;d0c07im4a6oj8qa7f1zlt3pqs;1;35,0;85,0;2024-08-19T00:49:00.771Z;2024-08-19T00:49:03Z;[{'id': 5159412229, 'qualifierId': 140, 'value': '33.2'}, {'id': 5159412243, 'qualifierId': 213, 'value': '4.64'}, {'id': 5159412233, 'qualifierId': 141, 'value': '49.0'}, {'id': 5159412237, 'qualifierId': 212, 'value': '24.6'}, {'id': 5159412227, 'qualifierId': 56, 'value': 'Back'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;24,6;49,0;4,64;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,2;49,0;;;;;;;;0;84;49;Sporting KC II;5089;DC;1,0
2710920353;769;1;2;84;52;d0c07im4a6oj8qa7f1zlt3pqs;1;33,2;49,0;2024-08-19T00:49:03.619Z;2024-08-19T00:49:05Z;[{'id': 5159412301, 'qualifierId': 141, 'value': '23.3'}, {'id': 5159412299, 'qualifierId': 140, 'value': '33.7'}, {'id': 5159412297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412303, 'qualifierId': 212, 'value': '17.5'}, {'id': 5159412305, 'qualifierId': 213, 'value': '4.74'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;17,5;23,3;4,74;33,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;33,7;23,3;;;;;;;;0;84;52;Sporting KC II;5092;DL;1,0
2710920371;770;1;2;84;54;d0c07im4a6oj8qa7f1zlt3pqs;1;33,4;21,6;2024-08-19T00:49:05.796Z;2024-08-19T00:49:07Z;[{'id': 5159412385, 'qualifierId': 140, 'value': '28.3'}, {'id': 5159412383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412389, 'qualifierId': 212, 'value': '14.9'}, {'id': 5159412391, 'qualifierId': 213, 'value': '1.94'}, {'id': 5159412387, 'qualifierId': 141, 'value': '42.1'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;14,9;42,1;1,94;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;28,3;42,1;;;;;;;;0;84;54;Sporting KC II;5094;Sub;1,0
2710920385;771;1;2;84;56;d0c07im4a6oj8qa7f1zlt3pqs;1;28,3;42,1;2024-08-19T00:49:07.795Z;2024-08-19T00:49:09Z;[{'id': 5159412479, 'qualifierId': 213, 'value': '0.34'}, {'id': 5159412473, 'qualifierId': 140, 'value': '39.7'}, {'id': 5159412471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412477, 'qualifierId': 212, 'value': '12.7'}, {'id': 5159412475, 'qualifierId': 141, 'value': '48.4'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;12,7;48,4;0,34;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;39,7;48,4;;;;;;;;0;84;56;Sporting KC II;5096;DL;1,0
2710920393;772;1;2;84;57;d0c07im4a6oj8qa7f1zlt3pqs;1;38,1;50,3;2024-08-19T00:49:08.883Z;2024-08-19T00:49:10Z;[{'id': 5159412517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412521, 'qualifierId': 141, 'value': '73.0'}, {'id': 5159412523, 'qualifierId': 212, 'value': '20.3'}, {'id': 5159412525, 'qualifierId': 213, 'value': '2.28'}, {'id': 5159412529, 'qualifierId': 156}, {'id': 5159412519, 'qualifierId': 140, 'value': '25.6'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;20,3;73,0;2,28;25,6;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;25,6;73,0;;;;;;;;0;84;57;Sporting KC II;5097;MC;1,0
2710920445;773;1;2;85;2;d0c07im4a6oj8qa7f1zlt3pqs;1;32,4;75,4;2024-08-19T00:49:13.763Z;2024-08-19T00:49:16Z;[{'id': 5159412815, 'qualifierId': 213, 'value': '4.32'}, {'id': 5159412809, 'qualifierId': 140, 'value': '26.4'}, {'id': 5159412813, 'qualifierId': 212, 'value': '16.3'}, {'id': 5159412807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412811, 'qualifierId': 141, 'value': '53.3'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;16,3;53,3;4,32;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;26,4;53,3;;;;;;;;0;85;2;Sporting KC II;5102;DC;1,0
2710920461;774;1;2;85;5;d0c07im4a6oj8qa7f1zlt3pqs;0;27,8;51,9;2024-08-19T00:49:16.723Z;2024-08-19T00:49:19Z;[{'id': 5159412925, 'qualifierId': 155}, {'id': 5159412933, 'qualifierId': 212, 'value': '36.4'}, {'id': 5159412939, 'qualifierId': 1}, {'id': 5159412927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412929, 'qualifierId': 140, 'value': '29.2'}, {'id': 5159412937, 'qualifierId': 213, 'value': '4.75'}, {'id': 5159412931, 'qualifierId': 141, 'value': '0.0'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;36,4;0,0;4,75;29,2;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;29,2;0,0;;;;;;;;0;85;5;Sporting KC II;5105;DL;1,0
2710920475;599;5;2;85;8;7fbej4xwoq4imaf5l39304m37;1;70,0;101,6;2024-08-19T00:49:19.211Z;2024-08-19T01:15:47Z;[{'id': 5159413003, 'qualifierId': 233, 'value': '775'}, {'id': 5159412997, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159412999, 'qualifierId': 347}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;775,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;85;8;Austin II;5108;DC;1,0
2710920463;775;5;2;85;8;d0c07im4a6oj8qa7f1zlt3pqs;0;30,0;-1,6;2024-08-19T00:49:19.211Z;2024-08-19T01:15:47Z;[{'id': 5159412941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159412943, 'qualifierId': 347}, {'id': 5159413009, 'qualifierId': 233, 'value': '599'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;erzackp6huaw3w59c0b7oerdg;Out;;;;;;;;;;;;;;;;;;;;;;599,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;85;8;Sporting KC II;5108;DL;1,0
2710920495;600;1;2;85;10;7fbej4xwoq4imaf5l39304m37;1;68,6;100,0;2024-08-19T00:49:21.524Z;2024-08-19T00:49:24Z;[{'id': 5159413097, 'qualifierId': 140, 'value': '77.6'}, {'id': 5159413105, 'qualifierId': 1}, {'id': 5159413103, 'qualifierId': 213, 'value': '5.14'}, {'id': 5159413095, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159413093, 'qualifierId': 107}, {'id': 5159413101, 'qualifierId': 212, 'value': '22.6'}, {'id': 5159413099, 'qualifierId': 141, 'value': '71.2'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;22,6;71,2;5,14;77,6;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;77,6;71,2;;;;;;;;0;85;10;Austin II;5110;Sub;1,0
2710920501;601;1;2;85;13;7fbej4xwoq4imaf5l39304m37;0;77,0;74,1;2024-08-19T00:49:24.516Z;2024-08-19T01:18:28Z;[{'id': 5159413123, 'qualifierId': 141, 'value': '77.3'}, {'id': 5159413135, 'qualifierId': 233, 'value': '776'}, {'id': 5159413125, 'qualifierId': 212, 'value': '2.4'}, {'id': 5159413119, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159413127, 'qualifierId': 213, 'value': '1.98'}, {'id': 5159413121, 'qualifierId': 140, 'value': '76.1'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;2,4;77,3;1,98;76,1;;;;;;;776,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;76,1;77,3;;;;;;;;0;85;13;Austin II;5113;FW;1,0
2710920497;776;61;2;85;13;d0c07im4a6oj8qa7f1zlt3pqs;1;19,4;14,1;2024-08-19T00:49:24.517Z;2024-08-19T00:50:53Z;[{'id': 5159413111, 'qualifierId': 56, 'value': 'Back'}];4o2lk5bkmyxe8ji3lqjo69qtw;D. Abarca;;;erzackp6huaw3w59c0b7oerdg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;85;13;Sporting KC II;5113;Sub;1,0
2710920519;602;3;2;85;15;7fbej4xwoq4imaf5l39304m37;1;80,0;87,8;2024-08-19T00:49:26.900Z;2024-08-19T01:17:18Z;[{'id': 5159413259, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159413301, 'qualifierId': 233, 'value': '777'}, {'id': 5159413261, 'qualifierId': 286}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;erzackp6huaw3w59c0b7oerdg;Take On;;;;;;;;;;;;;;;;;;;;1,0;;777,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;85;15;Austin II;5115;Sub;1,0
2710920525;777;45;2;85;15;d0c07im4a6oj8qa7f1zlt3pqs;0;20,0;12,2;2024-08-19T00:49:26.900Z;2024-08-19T01:17:18Z;[{'id': 5159413295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159413305, 'qualifierId': 233, 'value': '602'}, {'id': 5159413297, 'qualifierId': 285}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;erzackp6huaw3w59c0b7oerdg;Challenge;;;;;;;;;;;;;;;;;;;;;;602,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;85;15;Sporting KC II;5115;Sub;1,0
2710920529;603;3;2;85;16;7fbej4xwoq4imaf5l39304m37;1;78,9;85,6;2024-08-19T00:49:27.460Z;2024-08-19T01:17:18Z;[{'id': 5159413379, 'qualifierId': 233, 'value': '778'}, {'id': 5159413323, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159413327, 'qualifierId': 286}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;erzackp6huaw3w59c0b7oerdg;Take On;;;;;;;;;;;;;;;;;;;;1,0;;778,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;85;16;Austin II;5116;Sub;1,0
