id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_PassEndY;value_Zone;value_Length;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_RightFooted;value_OutSwinger;value_Cross;value_LongBall;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_Head;value_HeadPass;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_TakeOnOvertake;value_RegularPlay;value_Assist;value_GoalmouthY;value_GkX;value_Assisted;value_IndividualPlay;value_GkXTimeOfGoal;value_GkY;value_GkYTimeOfGoal;value_OutOfBoxCentre;value_RelatedEventId;value_GoalShotTimestamp;value_HighRight;value_GoalShotGameClock;value_GoalmouthZ;value_OutOfPlay;value_Right;value_CornerTaken;value_SwitchOfPlay;value_LayOff;value_InSwinger;value_BlockedPass;value_BlockedCross;value_LeftFooted;value_MediumGkIntervention;value_ShirtPull/Holding;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_AerialFoul;value_TouchTypePass;value_NotVisible;value_TouchTypeClearance;value_TouchTypeControl;value_Left;value_Blocked;value_BlockedX;value_BlockedY;value_LowLeft;value_BoxLeft;value_DefBlock;value_YellowCard;value_TacticalFoul;value_NextEventGoalKick;value_Low;value_GoalKick;value_Defensive1V1;value_HighGkIntervention;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_BoxCentre;value_LowRight;value_BigChance;value_LastLine;value_HighClaim;value_SwerveRight;value_BoxRight;value_IntentionalAssist;value_HighCentre;value_FromCorner;value_Hands;value_ParriedSafe;value_Reaching;value_FirstTouch;value_High;value_LowCentre;value_DrivenCross;value_Straight;value_Minutes;value_EndType;value_Penalty;value_PenaltyTakerId;value_FantasyAssistId;value_FantasyAssistType;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Scored;value_Diving;value_CloseLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotPastGoalLine;value_SixYardBlocked;value_SmallBoxRight;value_SavedOffLine;value_OverArm;value_FairPlay;value_PullBack;value_SmallBoxLeft;value_Dissent;value_CloseRight;value_SwerveLeft;value_Standing;value_InjuredPlayerId;value_Injury;value_GkHoof;value_Overrun;value_GoesToPenalties;value_CloseHigh;value_Missed;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665116297;6;49;1;0;37;5ou8b446l1sl8frblkz3xi17g;1;33,7;51,8;2024-03-30T21:05:05.624Z;2024-03-30T21:05:05Z;[];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;bxaox0u3scjlponw3iokbuyok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;37;Vancouver Whitecaps II;37;AMR;1,0
2667678603;791;83;1;0;38;eo64tqkioegeb09iice2hf8bt;1;62,6;34,6;2024-03-30T21:05:06.588Z;2024-04-05T16:34:17Z;[{'id': 4923206559, 'qualifierId': 399, 'value': '7t8o8pe93me2pef74vw21nr6y'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;bxaox0u3scjlponw3iokbuyok;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;0;38;Portland Timbers II;38;DML;1,0
2665116335;7;1;1;0;39;5ou8b446l1sl8frblkz3xi17g;1;33,9;56,1;2024-03-30T21:05:06.911Z;2024-03-30T21:05:09Z;[{'id': 4909331689, 'qualifierId': 213, 'value': '1.84'}, {'id': 4909331683, 'qualifierId': 140, 'value': '27.4'}, {'id': 4909331679, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909331687, 'qualifierId': 212, 'value': '25.7'}, {'id': 4909331685, 'qualifierId': 141, 'value': '92.6'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;27,4;1,84;;92,6;;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;27,4;92,6;;;;;;;;0;0;39;Vancouver Whitecaps II;39;AMR;1,0
2665116377;8;1;1;0;41;5ou8b446l1sl8frblkz3xi17g;1;27,4;92,6;2024-03-30T21:05:08.895Z;2024-03-30T21:05:12Z;[{'id': 4909331927, 'qualifierId': 141, 'value': '68.5'}, {'id': 4909331935, 'qualifierId': 213, 'value': '4.38'}, {'id': 4909331923, 'qualifierId': 140, 'value': '22.0'}, {'id': 4909331917, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909331931, 'qualifierId': 212, 'value': '17.3'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;22,0;4,38;;68,5;;17,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;22,0;68,5;;;;;;;;0;0;41;Vancouver Whitecaps II;41;DC;1,0
2665116421;9;1;1;0;44;5ou8b446l1sl8frblkz3xi17g;1;20,7;67,9;2024-03-30T21:05:12.079Z;2024-03-30T21:05:15Z;[{'id': 4909332217, 'qualifierId': 213, 'value': '4.75'}, {'id': 4909332215, 'qualifierId': 212, 'value': '28.0'}, {'id': 4909332207, 'qualifierId': 141, 'value': '26.7'}, {'id': 4909332203, 'qualifierId': 140, 'value': '21.8'}, {'id': 4909332199, 'qualifierId': 56, 'value': 'Back'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;21,8;4,75;;26,7;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;21,8;26,7;;;;;;;;0;0;44;Vancouver Whitecaps II;44;DC;1,0
2665116463;10;1;1;0;47;5ou8b446l1sl8frblkz3xi17g;1;22,2;27,6;2024-03-30T21:05:15.472Z;2024-03-30T21:05:19Z;[{'id': 4909332435, 'qualifierId': 213, 'value': '1.57'}, {'id': 4909332427, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909332429, 'qualifierId': 140, 'value': '22.3'}, {'id': 4909332431, 'qualifierId': 141, 'value': '64.3'}, {'id': 4909332433, 'qualifierId': 212, 'value': '25.0'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;22,3;1,57;;64,3;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;22,3;64,3;;;;;;;;0;0;47;Vancouver Whitecaps II;47;DL;1,0
2665116477;11;1;1;0;51;5ou8b446l1sl8frblkz3xi17g;1;22,3;65,4;2024-03-30T21:05:18.927Z;2024-03-30T21:05:20Z;[{'id': 4909332529, 'qualifierId': 140, 'value': '30.8'}, {'id': 4909332535, 'qualifierId': 213, 'value': '5.59'}, {'id': 4909332527, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909332533, 'qualifierId': 212, 'value': '11.6'}, {'id': 4909332531, 'qualifierId': 141, 'value': '54.6'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;30,8;5,59;;54,6;;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;30,8;54,6;;;;;;;;0;0;51;Vancouver Whitecaps II;51;DC;1,0
2665116503;12;1;1;0;52;5ou8b446l1sl8frblkz3xi17g;1;31,4;55,4;2024-03-30T21:05:20.591Z;2024-03-30T21:05:23Z;[{'id': 4909332709, 'qualifierId': 212, 'value': '12.5'}, {'id': 4909332707, 'qualifierId': 141, 'value': '69.6'}, {'id': 4909332703, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909332711, 'qualifierId': 213, 'value': '2.26'}, {'id': 4909332705, 'qualifierId': 140, 'value': '23.8'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;23,8;2,26;;69,6;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;23,8;69,6;;;;;;;;0;0;52;Vancouver Whitecaps II;52;MC;1,0
2665116565;13;1;1;0;55;5ou8b446l1sl8frblkz3xi17g;1;23,9;69,6;2024-03-30T21:05:23.455Z;2024-03-30T21:05:28Z;[{'id': 4909333055, 'qualifierId': 212, 'value': '12.8'}, {'id': 4909333049, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909333051, 'qualifierId': 140, 'value': '20.3'}, {'id': 4909333057, 'qualifierId': 213, 'value': '4.41'}, {'id': 4909333053, 'qualifierId': 141, 'value': '51.6'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;20,3;4,41;;51,6;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;20,3;51,6;;;;;;;;0;0;55;Vancouver Whitecaps II;55;DC;1,0
2665116631;14;1;1;1;0;5ou8b446l1sl8frblkz3xi17g;1;20,1;50,3;2024-03-30T21:05:27.895Z;2024-03-30T21:05:33Z;[{'id': 4909333371, 'qualifierId': 213, 'value': '4.66'}, {'id': 4909333365, 'qualifierId': 140, 'value': '19.2'}, {'id': 4909333367, 'qualifierId': 141, 'value': '25.2'}, {'id': 4909333363, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909333369, 'qualifierId': 212, 'value': '17.1'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;19,2;4,66;;25,2;;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;19,2;25,2;;;;;;;;0;1;0;Vancouver Whitecaps II;60;MC;1,0
2665116649;15;1;1;1;5;5ou8b446l1sl8frblkz3xi17g;1;19,8;20,6;2024-03-30T21:05:33.663Z;2024-03-30T21:05:36Z;[{'id': 4909333531, 'qualifierId': 140, 'value': '7.9'}, {'id': 4909333537, 'qualifierId': 213, 'value': '2.21'}, {'id': 4909333533, 'qualifierId': 141, 'value': '45.2'}, {'id': 4909333535, 'qualifierId': 212, 'value': '20.9'}, {'id': 4909333529, 'qualifierId': 56, 'value': 'Back'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;7,9;2,21;;45,2;;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;7,9;45,2;;;;;;;;0;1;5;Vancouver Whitecaps II;65;DL;1,0
2665116663;16;1;1;1;8;5ou8b446l1sl8frblkz3xi17g;1;9,7;49,6;2024-03-30T21:05:36.367Z;2024-03-30T21:05:37Z;[{'id': 4909333625, 'qualifierId': 213, 'value': '1.49'}, {'id': 4909333617, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909333621, 'qualifierId': 141, 'value': '75.9'}, {'id': 4909333619, 'qualifierId': 140, 'value': '11.1'}, {'id': 4909333623, 'qualifierId': 212, 'value': '17.9'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;11,1;1,49;;75,9;;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;11,1;75,9;;;;;;;;0;1;8;Vancouver Whitecaps II;68;GK;1,0
2665116677;17;1;1;1;10;5ou8b446l1sl8frblkz3xi17g;1;11,1;76,0;2024-03-30T21:05:37.728Z;2024-03-30T21:05:39Z;[{'id': 4909333705, 'qualifierId': 141, 'value': '97.2'}, {'id': 4909333709, 'qualifierId': 213, 'value': '1.24'}, {'id': 4909333701, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909333707, 'qualifierId': 212, 'value': '15.2'}, {'id': 4909333703, 'qualifierId': 140, 'value': '15.8'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;15,8;1,24;;97,2;;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;15,8;97,2;;;;;;;;0;1;10;Vancouver Whitecaps II;70;DC;1,0
2665116701;18;1;1;1;11;5ou8b446l1sl8frblkz3xi17g;1;15,8;97,2;2024-03-30T21:05:39.239Z;2024-03-30T21:05:41Z;[{'id': 4909333875, 'qualifierId': 213, 'value': '3.75'}, {'id': 4909333867, 'qualifierId': 141, 'value': '85.9'}, {'id': 4909333863, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909333871, 'qualifierId': 212, 'value': '13.4'}, {'id': 4909333865, 'qualifierId': 140, 'value': '5.4'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;5,4;3,75;;85,9;;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;5,4;85,9;;;;;;;;0;1;11;Vancouver Whitecaps II;71;DC;1,0
2665116723;19;1;1;1;14;5ou8b446l1sl8frblkz3xi17g;1;5,3;86,2;2024-03-30T21:05:41.839Z;2024-03-30T21:05:44Z;[{'id': 4909334015, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909334021, 'qualifierId': 212, 'value': '21.3'}, {'id': 4909334017, 'qualifierId': 140, 'value': '3.9'}, {'id': 4909334019, 'qualifierId': 141, 'value': '54.9'}, {'id': 4909334023, 'qualifierId': 213, 'value': '4.64'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;3,9;4,64;;54,9;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;3,9;54,9;;;;;;;;0;1;14;Vancouver Whitecaps II;74;DC;1,0
2665116739;20;1;1;1;17;5ou8b446l1sl8frblkz3xi17g;0;4,5;64,6;2024-03-30T21:05:44.760Z;2024-03-30T21:05:46Z;[{'id': 4909334105, 'qualifierId': 140, 'value': '38.6'}, {'id': 4909334113, 'qualifierId': 1}, {'id': 4909334111, 'qualifierId': 213, 'value': '0.61'}, {'id': 4909334101, 'qualifierId': 157}, {'id': 4909334109, 'qualifierId': 212, 'value': '43.6'}, {'id': 4909334107, 'qualifierId': 141, 'value': '100.0'}, {'id': 4909334103, 'qualifierId': 56, 'value': 'Back'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;38,6;0,61;;100,0;;43,6;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;38,6;100,0;;;;;;;;0;1;17;Vancouver Whitecaps II;77;GK;1,0
2665116867;15;5;1;1;19;eo64tqkioegeb09iice2hf8bt;1;64,7;-0,9;2024-03-30T21:05:46.786Z;2024-03-30T21:09:40Z;[{'id': 4909334887, 'qualifierId': 233, 'value': '21'}, {'id': 4909334855, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909334859, 'qualifierId': 347}];a6i4npit5smx1zcpgucou9y0a;L. Wright;;;bxaox0u3scjlponw3iokbuyok;Out;;;;;;;;;;;;;;;;;;;21,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;1;19;Portland Timbers II;79;FWL;1,0
2665116745;21;5;1;1;19;5ou8b446l1sl8frblkz3xi17g;0;35,3;100,9;2024-03-30T21:05:46.786Z;2024-03-30T21:06:01Z;[{'id': 4909334143, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909334145, 'qualifierId': 347}, {'id': 4909334917, 'qualifierId': 233, 'value': '15'}];aja8uwk6vyjzzd5nvkh7pbtux;T. Muse;;;bxaox0u3scjlponw3iokbuyok;Out;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;1;19;Vancouver Whitecaps II;79;GK;1,0
2665116889;16;1;1;1;32;eo64tqkioegeb09iice2hf8bt;0;68,0;0,0;2024-03-30T21:05:59.792Z;2024-04-19T09:23:56Z;[{'id': 4909334961, 'qualifierId': 213, 'value': '0.81'}, {'id': 4909334963, 'qualifierId': 1}, {'id': 4909334955, 'qualifierId': 140, 'value': '86.6'}, {'id': 4909334957, 'qualifierId': 141, 'value': '29.7'}, {'id': 4909334953, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909334959, 'qualifierId': 212, 'value': '28.3'}, {'id': 4909334951, 'qualifierId': 107}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;86,6;0,81;;29,7;;28,3;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;86,6;29,7;;;;;;;;0;1;32;Portland Timbers II;92;DMR;1,0
2665116903;22;12;1;1;33;5ou8b446l1sl8frblkz3xi17g;1;11,5;70,5;2024-03-30T21:06:01.479Z;2024-03-30T21:06:03Z;[{'id': 4909335007, 'qualifierId': 140, 'value': '31.0'}, {'id': 4909335035, 'qualifierId': 15}, {'id': 4909335009, 'qualifierId': 141, 'value': '67.9'}, {'id': 4909335005, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909335011, 'qualifierId': 212, 'value': '20.6'}, {'id': 4909335013, 'qualifierId': 213, 'value': '6.20'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;bxaox0u3scjlponw3iokbuyok;Clearance;;;;;;;;;;31,0;6,2;;67,9;;20,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;31,0;67,9;;;;;;;;0;1;33;Vancouver Whitecaps II;93;DL;1,0
2665116931;17;44;1;1;36;eo64tqkioegeb09iice2hf8bt;1;72,2;27,8;2024-03-30T21:06:04.061Z;2024-03-30T21:06:49Z;[{'id': 4909335151, 'qualifierId': 286}, {'id': 4909335181, 'qualifierId': 233, 'value': '23'}, {'id': 4909335149, 'qualifierId': 56, 'value': 'Center'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;bxaox0u3scjlponw3iokbuyok;Aerial;;;;;;;;;;;;;;;;;;;23,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;1;36;Portland Timbers II;96;MC;1,0
2665116917;23;44;1;1;36;5ou8b446l1sl8frblkz3xi17g;0;27,8;72,2;2024-03-30T21:06:04.062Z;2024-03-30T21:06:05Z;[{'id': 4909335109, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909335113, 'qualifierId': 285}, {'id': 4909335193, 'qualifierId': 233, 'value': '17'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;bxaox0u3scjlponw3iokbuyok;Aerial;;;;;;;;;;;;;;;;;;;17,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;1;36;Vancouver Whitecaps II;96;MC;1,0
2665116961;18;1;1;1;37;eo64tqkioegeb09iice2hf8bt;1;71,6;32,0;2024-03-30T21:06:04.968Z;2024-03-30T21:06:52Z;[{'id': 4909335343, 'qualifierId': 141, 'value': '32.6'}, {'id': 4909335347, 'qualifierId': 213, 'value': '0.03'}, {'id': 4909335341, 'qualifierId': 140, 'value': '83.0'}, {'id': 4909335345, 'qualifierId': 212, 'value': '12.0'}, {'id': 4909335337, 'qualifierId': 3}, {'id': 4909335339, 'qualifierId': 56, 'value': 'Center'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;83,0;0,03;;32,6;;12,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;83,0;32,6;;;;;;;;0;1;37;Portland Timbers II;97;MC;1,0
2665116963;19;1;1;1;39;eo64tqkioegeb09iice2hf8bt;0;83,0;32,6;2024-03-30T21:06:07.160Z;2024-04-05T16:36:38Z;[{'id': 4909335355, 'qualifierId': 140, 'value': '91.0'}, {'id': 4923212179, 'qualifierId': 168}, {'id': 4909335361, 'qualifierId': 213, 'value': '0.02'}, {'id': 4909335353, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909335357, 'qualifierId': 141, 'value': '32.9'}, {'id': 4909335359, 'qualifierId': 212, 'value': '8.4'}, {'id': 4909335351, 'qualifierId': 3}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;91,0;0,02;;32,9;;8,4;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;91,0;32,9;;;;;;;;0;1;39;Portland Timbers II;99;FW;1,0
