id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Involved;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_NotVisible;value_Chipped;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_DeletedEventType;value_Assist;value_RelatedEventId;value_LeftFooted;value_Assisted;value_GkX;value_IndividualPlay;value_BoxRight;value_RegularPlay;value_Blocked;value_GoalmouthY;value_LowCentre;value_GkY;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_OutOfPlay;value_FlickOn;value_ShirtPull/Holding;value_Left;value_IntentionalAssist;value_CornerTaken;value_Cross;value_OutSwinger;value_BoxCentre;value_High;value_FirstTouch;value_Head;value_Shove/Push;value_LowLeft;value_KeeperThrow;value_Right;value_NotAssisted;value_OutOfBoxCentre;value_FreeKick;value_Standing;value_ParriedDanger;value_Hands;value_Fumble;value_Injury;value_InjuredPlayerId;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RightFooted;value_35Centre;value_LowRight;value_Collected;value_ThrowInSetPiece;value_PullBack;value_BoxLeft;value_1On1;value_BigChance;value_OtherBodyPart;value_Sliding;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_CloseLeft;value_YellowCard;value_RecklessOffence;value_CloseRight;value_NotPastGoalLine;value_OutOfBoxDeepRight;value_FromCorner;value_MisHit;value_Weak;value_GkKickFromHands;value_Diving;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710901459;12;1;1;0;47;iiolvosiuokkrl5iuoxcjo4p;1;20,7;73,0;2024-08-19T00:04:58.129Z;2024-08-19T00:05:00Z;[{'id': 5159315895, 'qualifierId': 213, 'value': '4.61'}, {'id': 5159315891, 'qualifierId': 141, 'value': '44.2'}, {'id': 5159315889, 'qualifierId': 140, 'value': '18.7'}, {'id': 5159315893, 'qualifierId': 212, 'value': '19.7'}, {'id': 5159315887, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;19,7;;44,2;;18,7;4,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;18,7;44,2;;;;;;;0;0;0;47;Real Monarchs;47;DC;1,0
2710901469;13;1;1;0;50;iiolvosiuokkrl5iuoxcjo4p;1;18,4;42,9;2024-08-19T00:05:00.590Z;2024-08-19T00:05:03Z;[{'id': 5159315961, 'qualifierId': 213, 'value': '5.00'}, {'id': 5159315953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159315959, 'qualifierId': 212, 'value': '25.5'}, {'id': 5159315955, 'qualifierId': 140, 'value': '25.3'}, {'id': 5159315957, 'qualifierId': 141, 'value': '6.9'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;25,5;;6,9;;25,3;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;25,3;6,9;;;;;;;0;0;0;50;Real Monarchs;50;DL;1,0
2710901479;14;1;1;0;53;iiolvosiuokkrl5iuoxcjo4p;1;27,8;7,2;2024-08-19T00:05:03.478Z;2024-08-19T00:05:05Z;[{'id': 5159316055, 'qualifierId': 213, 'value': '2.30'}, {'id': 5159316051, 'qualifierId': 141, 'value': '27.6'}, {'id': 5159316049, 'qualifierId': 140, 'value': '16.1'}, {'id': 5159316053, 'qualifierId': 212, 'value': '18.5'}, {'id': 5159316047, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;18,5;;27,6;;16,1;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;16,1;27,6;;;;;;;0;0;0;53;Real Monarchs;53;DR;1,0
2710901489;15;1;1;0;54;iiolvosiuokkrl5iuoxcjo4p;1;16,1;27,6;2024-08-19T00:05:05.319Z;2024-08-19T00:05:08Z;[{'id': 5159316129, 'qualifierId': 141, 'value': '51.0'}, {'id': 5159316131, 'qualifierId': 212, 'value': '20.1'}, {'id': 5159316125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159316127, 'qualifierId': 140, 'value': '4.4'}, {'id': 5159316133, 'qualifierId': 213, 'value': '2.23'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;20,1;;51,0;;4,4;2,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;4,4;51,0;;;;;;;0;0;0;54;Real Monarchs;54;DL;1,0
2710901501;16;1;1;0;57;iiolvosiuokkrl5iuoxcjo4p;0;7,2;46,2;2024-08-19T00:05:07.991Z;2024-08-19T00:05:12Z;[{'id': 5159316175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159316177, 'qualifierId': 140, 'value': '53.9'}, {'id': 5159316173, 'qualifierId': 157}, {'id': 5159316185, 'qualifierId': 1}, {'id': 5159316181, 'qualifierId': 212, 'value': '49.0'}, {'id': 5159316179, 'qualifierId': 141, 'value': '47.3'}, {'id': 5159316183, 'qualifierId': 213, 'value': '0.02'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;49,0;;47,3;;53,9;0,02;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;53,9;47,3;;;;;;;0;0;0;57;Real Monarchs;57;GK;1,0
2710901507;11;44;1;1;1;cbip96wzs3jc2xadoluhhxotl;1;42,8;53,7;2024-08-19T00:05:11.484Z;2024-08-19T00:25:01Z;[{'id': 5159316253, 'qualifierId': 233, 'value': '17'}, {'id': 5159316219, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159316221, 'qualifierId': 285}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;escuo3udzopdk3kvb15wo7w2c;Aerial;;;;;;;;;;;;;;;;;;;;17,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;1;1;Colorado Rapids II;61;DL;1,0
2710901505;17;44;1;1;1;iiolvosiuokkrl5iuoxcjo4p;0;57,2;46,3;2024-08-19T00:05:11.485Z;2024-08-19T00:25:01Z;[{'id': 5159316195, 'qualifierId': 286}, {'id': 5159316193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159316257, 'qualifierId': 233, 'value': '11'}];45nz5h9qtf9bnucuxuh3b4qhg;C. Swan;;;escuo3udzopdk3kvb15wo7w2c;Aerial;;;;;;;;;;;;;;;;;;;;11,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;1;1;Real Monarchs;61;FW;1,0
2710901511;12;1;1;1;2;cbip96wzs3jc2xadoluhhxotl;0;38,0;53,9;2024-08-19T00:05:12.572Z;2024-08-19T00:05:13Z;[{'id': 5159316267, 'qualifierId': 3}, {'id': 5159316275, 'qualifierId': 212, 'value': '28.6'}, {'id': 5159316271, 'qualifierId': 140, 'value': '63.3'}, {'id': 5159316277, 'qualifierId': 213, 'value': '5.90'}, {'id': 5159316273, 'qualifierId': 141, 'value': '38.3'}, {'id': 5159316269, 'qualifierId': 56, 'value': 'Center'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;28,6;;38,3;;63,3;5,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;63,3;38,3;;;;;;;0;0;1;2;Colorado Rapids II;62;DL;1,0
2710901549;18;1;1;1;3;iiolvosiuokkrl5iuoxcjo4p;1;38,4;49,8;2024-08-19T00:05:13.918Z;2024-08-19T00:05:22Z;[{'id': 5159316507, 'qualifierId': 141, 'value': '40.1'}, {'id': 5159316505, 'qualifierId': 140, 'value': '47.9'}, {'id': 5159316511, 'qualifierId': 213, 'value': '5.70'}, {'id': 5159316509, 'qualifierId': 212, 'value': '12.0'}, {'id': 5159316503, 'qualifierId': 56, 'value': 'Back'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;12,0;;40,1;;47,9;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;47,9;40,1;;;;;;;0;0;1;3;Real Monarchs;63;MC;1,0
2710901567;19;1;1;1;11;iiolvosiuokkrl5iuoxcjo4p;1;72,8;26,0;2024-08-19T00:05:22.327Z;2024-08-19T00:05:26Z;[{'id': 5159316621, 'qualifierId': 141, 'value': '11.5'}, {'id': 5159316625, 'qualifierId': 213, 'value': '5.68'}, {'id': 5159316619, 'qualifierId': 140, 'value': '86.3'}, {'id': 5159316623, 'qualifierId': 212, 'value': '17.3'}, {'id': 5159316617, 'qualifierId': 56, 'value': 'Right'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;17,3;;11,5;;86,3;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;86,3;11,5;;;;;;;0;0;1;11;Real Monarchs;71;MC;1,0
2710901573;20;1;1;1;15;iiolvosiuokkrl5iuoxcjo4p;1;86,3;14,3;2024-08-19T00:05:26.134Z;2024-08-19T00:05:27Z;[{'id': 5159316643, 'qualifierId': 213, 'value': '2.55'}, {'id': 5159316639, 'qualifierId': 141, 'value': '25.7'}, {'id': 5159316641, 'qualifierId': 212, 'value': '13.8'}, {'id': 5159316635, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159316637, 'qualifierId': 140, 'value': '75.4'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;13,8;;25,7;;75,4;2,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;75,4;25,7;;;;;;;0;0;1;15;Real Monarchs;75;FWR;1,0
2710901583;21;1;1;1;16;iiolvosiuokkrl5iuoxcjo4p;1;75,4;25,7;2024-08-19T00:05:27.007Z;2024-08-19T00:05:29Z;[{'id': 5159316723, 'qualifierId': 212, 'value': '12.1'}, {'id': 5159316707, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159316719, 'qualifierId': 141, 'value': '8.4'}, {'id': 5159316727, 'qualifierId': 213, 'value': '4.48'}, {'id': 5159316711, 'qualifierId': 140, 'value': '72.8'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;12,1;;8,4;;72,8;4,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;72,8;8,4;;;;;;;0;0;1;16;Real Monarchs;76;MC;1,0
2710901599;22;1;1;1;19;iiolvosiuokkrl5iuoxcjo4p;1;72,8;8,4;2024-08-19T00:05:29.407Z;2024-08-19T00:05:33Z;[{'id': 5159316799, 'qualifierId': 212, 'value': '7.9'}, {'id': 5159316793, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159316801, 'qualifierId': 213, 'value': '2.46'}, {'id': 5159316797, 'qualifierId': 141, 'value': '15.7'}, {'id': 5159316795, 'qualifierId': 140, 'value': '67.0'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;7,9;;15,7;;67,0;2,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;67,0;15,7;;;;;;;0;0;1;19;Real Monarchs;79;DR;1,0
2710901601;23;1;1;1;23;iiolvosiuokkrl5iuoxcjo4p;0;69,0;30,1;2024-08-19T00:05:33.438Z;2024-08-19T00:05:57Z;[{'id': 5159316813, 'qualifierId': 213, 'value': '0.31'}, {'id': 5159316805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159316807, 'qualifierId': 140, 'value': '70.2'}, {'id': 5159316809, 'qualifierId': 141, 'value': '30.7'}, {'id': 5159316811, 'qualifierId': 212, 'value': '1.3'}];ew8oodr9hiuqve7xlz24xznfu;M. Vargas;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;1,3;;30,7;;70,2;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;70,2;30,7;;;;;;;0;0;1;23;Real Monarchs;83;MC;1,0
2710901613;13;49;1;1;25;cbip96wzs3jc2xadoluhhxotl;1;22,6;48,7;2024-08-19T00:05:36.002Z;2024-08-19T00:05:36Z;[];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;escuo3udzopdk3kvb15wo7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;1;25;Colorado Rapids II;85;DL;1,0
2710901621;14;1;1;1;27;cbip96wzs3jc2xadoluhhxotl;1;25,1;45,8;2024-08-19T00:05:37.346Z;2024-08-19T00:05:38Z;[{'id': 5159316941, 'qualifierId': 212, 'value': '11.6'}, {'id': 5159316939, 'qualifierId': 141, 'value': '43.9'}, {'id': 5159316943, 'qualifierId': 213, 'value': '6.17'}, {'id': 5159316937, 'qualifierId': 140, 'value': '36.1'}, {'id': 5159316935, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;11,6;;43,9;;36,1;6,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,1;43,9;;;;;;;0;0;1;27;Colorado Rapids II;87;DL;1,0
2710901627;15;1;1;1;28;cbip96wzs3jc2xadoluhhxotl;1;36,7;44,3;2024-08-19T00:05:38.531Z;2024-08-19T00:05:41Z;[{'id': 5159316999, 'qualifierId': 141, 'value': '15.2'}, {'id': 5159317003, 'qualifierId': 213, 'value': '4.46'}, {'id': 5159316997, 'qualifierId': 140, 'value': '31.8'}, {'id': 5159316995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159317001, 'qualifierId': 212, 'value': '20.4'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;20,4;;15,2;;31,8;4,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;31,8;15,2;;;;;;;0;0;1;28;Colorado Rapids II;88;FW;1,0
2710901637;16;1;1;1;30;cbip96wzs3jc2xadoluhhxotl;1;32,7;13,8;2024-08-19T00:05:40.947Z;2024-08-19T00:05:43Z;[{'id': 5159317059, 'qualifierId': 212, 'value': '17.5'}, {'id': 5159317053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159317061, 'qualifierId': 213, 'value': '2.95'}, {'id': 5159317057, 'qualifierId': 141, 'value': '18.6'}, {'id': 5159317055, 'qualifierId': 140, 'value': '16.3'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;17,5;;18,6;;16,3;2,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;16,3;18,6;;;;;;;0;0;1;30;Colorado Rapids II;90;MR;1,0
2710901659;17;1;1;1;36;cbip96wzs3jc2xadoluhhxotl;1;21,4;21,6;2024-08-19T00:05:46.963Z;2024-08-19T00:05:48Z;[{'id': 5159317149, 'qualifierId': 213, 'value': '1.70'}, {'id': 5159317143, 'qualifierId': 140, 'value': '19.4'}, {'id': 5159317147, 'qualifierId': 212, 'value': '16.1'}, {'id': 5159317145, 'qualifierId': 141, 'value': '45.1'}, {'id': 5159317141, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;16,1;;45,1;;19,4;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;19,4;45,1;;;;;;;0;0;1;36;Colorado Rapids II;96;DR;1,0
2710901669;18;1;1;1;37;cbip96wzs3jc2xadoluhhxotl;1;19,4;45,1;2024-08-19T00:05:47.907Z;2024-08-19T00:05:50Z;[{'id': 5159317189, 'qualifierId': 213, 'value': '1.53'}, {'id': 5159317183, 'qualifierId': 140, 'value': '20.2'}, {'id': 5159317187, 'qualifierId': 212, 'value': '23.1'}, {'id': 5159317185, 'qualifierId': 141, 'value': '79.0'}, {'id': 5159317181, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;23,1;;79,0;;20,2;1,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;20,2;79,0;;;;;;;0;0;1;37;Colorado Rapids II;97;DL;1,0
2710901681;19;1;1;1;39;cbip96wzs3jc2xadoluhhxotl;1;20,9;80,0;2024-08-19T00:05:50.002Z;2024-08-19T00:05:53Z;[{'id': 5159317267, 'qualifierId': 212, 'value': '12.7'}, {'id': 5159317265, 'qualifierId': 141, 'value': '95.4'}, {'id': 5159317261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159317269, 'qualifierId': 213, 'value': '0.97'}, {'id': 5159317263, 'qualifierId': 140, 'value': '27.8'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;12,7;;95,4;;27,8;0,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;27,8;95,4;;;;;;;0;0;1;39;Colorado Rapids II;99;DC;1,0
2710901693;20;1;1;1;43;cbip96wzs3jc2xadoluhhxotl;1;32,5;96,8;2024-08-19T00:05:53.443Z;2024-08-19T00:05:55Z;[{'id': 5159317309, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159317317, 'qualifierId': 213, 'value': '6.21'}, {'id': 5159317315, 'qualifierId': 212, 'value': '35.2'}, {'id': 5159317311, 'qualifierId': 140, 'value': '65.9'}, {'id': 5159317319, 'qualifierId': 1}, {'id': 5159317313, 'qualifierId': 141, 'value': '93.2'}];5gl31qop7zlj9mfbtolvj7xuc;L. Rivera;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;35,2;;93,2;;65,9;6,21;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;65,9;93,2;;;;;;;0;0;1;43;Colorado Rapids II;103;DC;1,0
2710901695;21;61;1;1;44;cbip96wzs3jc2xadoluhhxotl;0;62,4;95,7;2024-08-19T00:05:54.538Z;2024-08-19T01:05:51Z;[{'id': 5159317323, 'qualifierId': 56, 'value': 'Left'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;escuo3udzopdk3kvb15wo7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;1;44;Colorado Rapids II;104;FW;1,0
2710901689;24;56;1;1;45;iiolvosiuokkrl5iuoxcjo4p;1;34,9;2,3;2024-08-19T00:05:55.438Z;2024-08-19T01:05:50Z;[{'id': 5159317307, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;1;45;Real Monarchs;105;DL;1,0
2710901701;22;5;1;1;45;cbip96wzs3jc2xadoluhhxotl;0;63,2;101,2;2024-08-19T00:05:56.110Z;2024-08-19T00:12:30Z;[{'id': 5159317377, 'qualifierId': 347}, {'id': 5159317411, 'qualifierId': 233, 'value': '25'}, {'id': 5159317375, 'qualifierId': 56, 'value': 'Left'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;escuo3udzopdk3kvb15wo7w2c;Out;;;;;;;;;;;;;;;;;;;;25,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;1;45;Colorado Rapids II;105;FW;1,0
2710901705;25;5;1;1;45;iiolvosiuokkrl5iuoxcjo4p;1;36,8;-1,2;2024-08-19T00:05:56.110Z;2024-08-19T00:06:01Z;[{'id': 5159317403, 'qualifierId': 233, 'value': '22'}, {'id': 5159317397, 'qualifierId': 347}, {'id': 5159317395, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Out;;;;;;;;;;;;;;;;;;;;22,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;1;45;Real Monarchs;105;DL;1,0
2710901713;26;1;1;1;49;iiolvosiuokkrl5iuoxcjo4p;1;33,4;0,0;2024-08-19T00:05:59.542Z;2024-08-19T00:06:03Z;[{'id': 5159317479, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159317483, 'qualifierId': 141, 'value': '4.5'}, {'id': 5159317485, 'qualifierId': 212, 'value': '14.2'}, {'id': 5159317481, 'qualifierId': 140, 'value': '20.4'}, {'id': 5159317487, 'qualifierId': 213, 'value': '2.86'}, {'id': 5159317477, 'qualifierId': 107}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;14,2;;4,5;;20,4;2,86;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;20,4;4,5;;;;;;;0;0;1;49;Real Monarchs;109;DR;1,0
