id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_Involved;value_Resume;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_HeadPass;value_Offensive;value_Foul;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_Assist;value_BoxLeft;value_GkX;value_LeftFooted;value_IndividualPlay;value_BlockedX;value_GkY;value_BlockedY;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_LowCentre;value_Blocked;value_Assisted;value_DefBlock;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_HighGkIntervention;value_HighClaim;value_LeadingToAttempt;value_IntentionalAssist;value_BoxCentre;value_LowRight;value_FirstTouch;value_RelatedError1Id;value_Diving;value_Hands;value_ParriedSafe;value_TouchTypeControl;value_ShirtPull/Holding;value_FastBreak;value_CloseLeft;value_NotAssisted;value_35Centre;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_DrivenCross;value_Straight;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_NotVisible;value_Head;value_TempMissNotPassedGoalLine;value_FlickOn;value_TouchTypeClearance;value_YellowCard;value_TimeWasting;value_TakeOnOvertake;value_OutOfBoxCentre;value_Low;value_RecklessOffence;value_PenaltyTakerId;value_Penalty;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_FantasyAssistType;value_GoalShotGameClock;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_CausingPlayer;value_Scored;value_Right;value_TakeOnSpace;value_TacticalFoul;value_OutSwinger;value_BlockedCross;value_DrinksBreak;value_RefereeDelay;value_Stooping;value_Collected;value_PullBack;value_LeadingToGoal;value_1On1;value_Minutes;value_RedCard;value_ViolentConduct;value_Argument;value_EndType;value_BoxDeepRight;value_Standing;value_OverArm;value_SwitchOfPlay;value_SetPiece;value_Overrun;value_GkKickFromHands;value_FromCorner;value_HighRight;value_Tactical;value_CaptainChange;value_SmallBoxLeft;value_SixYardBlocked;value_MediumGkIntervention;value_OverhitCross;value_FreeKick;value_SecondYellow;value_CloseHigh;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724669281;5;1;1;0;27;5b4ccd62yeeqdl2qk6jzsmjv8;0;32,2;8,0;2024-09-22T19:05:34.287Z;2024-09-22T19:05:35Z;[{'id': 5234731999, 'qualifierId': 141, 'value': '9.1'}, {'id': 5234731993, 'qualifierId': 3}, {'id': 5234731995, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234732001, 'qualifierId': 212, 'value': '14.5'}, {'id': 5234731997, 'qualifierId': 140, 'value': '46.0'}, {'id': 5234732003, 'qualifierId': 213, 'value': '0.05'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;14,5;;46,0;9,1;0,05;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;46,0;9,1;;;;;;;;0;0;27;Carolina Core;27;DC;1,0
2724669325;6;4;1;0;30;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,5;8,0;2024-09-22T19:05:37.284Z;2024-09-22T19:10:29Z;[{'id': 5234732277, 'qualifierId': 286}, {'id': 5234732269, 'qualifierId': 13}, {'id': 5234732273, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234732275, 'qualifierId': 152}, {'id': 5234732271, 'qualifierId': 294}, {'id': 5234732305, 'qualifierId': 233, 'value': '7'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;9ym7nepplsk2qt6lpaenwyl0;Foul;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;0;30;Carolina Core;30;DMR;1,0
2724669323;7;4;1;0;30;2nnef9tr9g7m2s6n873qif95g;0;57,5;92,0;2024-09-22T19:05:37.285Z;2024-09-22T19:10:30Z;[{'id': 5234732221, 'qualifierId': 285}, {'id': 5234732559, 'qualifierId': 294}, {'id': 5234732433, 'qualifierId': 233, 'value': '6'}, {'id': 5234732215, 'qualifierId': 56, 'value': 'Left'}, {'id': 5234732217, 'qualifierId': 152}, {'id': 5234732213, 'qualifierId': 13}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;9ym7nepplsk2qt6lpaenwyl0;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;30;Columbus Crew II;30;DML;1,0
2724669613;7;1;1;0;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;46,6;4,0;2024-09-22T19:05:45.003Z;2024-09-22T19:05:53Z;[{'id': 5234733609, 'qualifierId': 5}, {'id': 5234733621, 'qualifierId': 213, 'value': '2.15'}, {'id': 5234733615, 'qualifierId': 140, 'value': '32.0'}, {'id': 5234733611, 'qualifierId': 152}, {'id': 5234733619, 'qualifierId': 212, 'value': '27.9'}, {'id': 5234733617, 'qualifierId': 141, 'value': '38.2'}, {'id': 5234733613, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;27,9;;32,0;38,2;2,15;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;32,0;38,2;;;;;;;;0;0;38;Carolina Core;38;DMR;1,0
2724669647;8;1;1;0;46;5b4ccd62yeeqdl2qk6jzsmjv8;1;34,7;56,1;2024-09-22T19:05:53.299Z;2024-09-22T19:05:55Z;[{'id': 5234733823, 'qualifierId': 141, 'value': '74.4'}, {'id': 5234733827, 'qualifierId': 213, 'value': '1.43'}, {'id': 5234733821, 'qualifierId': 140, 'value': '36.4'}, {'id': 5234733819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234733825, 'qualifierId': 212, 'value': '12.6'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;12,6;;36,4;74,4;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;36,4;74,4;;;;;;;;0;0;46;Carolina Core;46;DC;1,0
2724669667;9;1;1;0;48;5b4ccd62yeeqdl2qk6jzsmjv8;0;36,4;74,4;2024-09-22T19:05:54.877Z;2024-09-22T19:05:56Z;[{'id': 5234733913, 'qualifierId': 213, 'value': '5.28'}, {'id': 5234733907, 'qualifierId': 140, 'value': '47.1'}, {'id': 5234733905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234733911, 'qualifierId': 212, 'value': '20.8'}, {'id': 5234733901, 'qualifierId': 155}, {'id': 5234733909, 'qualifierId': 141, 'value': '48.7'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;20,8;;47,1;48,7;5,28;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;47,1;48,7;;;;;;;;0;0;48;Carolina Core;48;DC;1,0
2724669707;8;1;1;0;50;2nnef9tr9g7m2s6n873qif95g;0;52,0;49,3;2024-09-22T19:05:57.021Z;2024-09-22T20:05:39Z;[{'id': 5234734093, 'qualifierId': 141, 'value': '56.4'}, {'id': 5234734087, 'qualifierId': 155}, {'id': 5234734097, 'qualifierId': 213, 'value': '0.27'}, {'id': 5234734091, 'qualifierId': 140, 'value': '68.9'}, {'id': 5234734089, 'qualifierId': 56, 'value': 'Center'}, {'id': 5234734095, 'qualifierId': 212, 'value': '18.4'}];f3uzkdl46t1mujsddhr5tg07o;M. Alenga;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;18,4;;68,9;56,4;0,27;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;68,9;56,4;;;;;;;;0;0;50;Columbus Crew II;50;DMC;1,0
2724669747;10;1;1;0;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,2;48,5;2024-09-22T19:05:57.641Z;2024-09-22T19:06:00Z;[{'id': 5234734295, 'qualifierId': 212, 'value': '12.5'}, {'id': 5234734289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234734291, 'qualifierId': 140, 'value': '30.3'}, {'id': 5234734297, 'qualifierId': 213, 'value': '3.15'}, {'id': 5234734287, 'qualifierId': 3}, {'id': 5234734293, 'qualifierId': 141, 'value': '48.4'}];dgosg1mymhuajg0rz2ts6alpm;G. Rayo;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;12,5;;30,3;48,4;3,15;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;30,3;48,4;;;;;;;;0;0;51;Carolina Core;51;FWR;1,0
2724669807;11;12;1;0;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,1;39,4;2024-09-22T19:06:01.266Z;2024-09-22T19:06:04Z;[{'id': 5234734605, 'qualifierId': 140, 'value': '37.3'}, {'id': 5234734611, 'qualifierId': 213, 'value': '4.90'}, {'id': 5234734643, 'qualifierId': 167}, {'id': 5234734609, 'qualifierId': 212, 'value': '28.7'}, {'id': 5234734607, 'qualifierId': 141, 'value': '0.0'}, {'id': 5234734603, 'qualifierId': 56, 'value': 'Back'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Clearance;;;;;;;;;;28,7;;37,3;0,0;4,9;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;37,3;0,0;;;;;;;;0;0;54;Carolina Core;54;DC;1,0
2724670055;9;5;1;0;56;2nnef9tr9g7m2s6n873qif95g;1;66,6;101,8;2024-09-22T19:06:03.142Z;2024-09-22T19:10:28Z;[{'id': 5234735737, 'qualifierId': 56, 'value': 'Left'}, {'id': 5234735769, 'qualifierId': 233, 'value': '12'}, {'id': 5234735739, 'qualifierId': 347}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;9ym7nepplsk2qt6lpaenwyl0;Out;;;;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;56;Columbus Crew II;56;AMC;1,0
2724669815;12;5;1;0;56;5b4ccd62yeeqdl2qk6jzsmjv8;0;33,4;-1,8;2024-09-22T19:06:03.142Z;2024-09-22T19:10:28Z;[{'id': 5234734639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234734641, 'qualifierId': 347}, {'id': 5234735789, 'qualifierId': 233, 'value': '9'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Out;;;;;;;;;;;;;;;;;;;;;;;;;9,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;0;56;Carolina Core;56;DC;1,0
2724670093;10;1;1;1;8;2nnef9tr9g7m2s6n873qif95g;1;78,4;100,0;2024-09-22T19:06:15.495Z;2024-09-22T19:06:18Z;[{'id': 5234735983, 'qualifierId': 212, 'value': '28.8'}, {'id': 5234735977, 'qualifierId': 56, 'value': 'Left'}, {'id': 5234735987, 'qualifierId': 1}, {'id': 5234735979, 'qualifierId': 140, 'value': '51.5'}, {'id': 5234735981, 'qualifierId': 141, 'value': '92.7'}, {'id': 5234735985, 'qualifierId': 213, 'value': '3.35'}, {'id': 5234735975, 'qualifierId': 107}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;28,8;;51,5;92,7;3,35;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;51,5;92,7;;;;;;;;0;1;8;Columbus Crew II;68;DML;1,0
2724670145;11;1;1;1;12;2nnef9tr9g7m2s6n873qif95g;1;48,4;89,6;2024-09-22T19:06:18.885Z;2024-09-22T19:06:22Z;[{'id': 5234736233, 'qualifierId': 141, 'value': '67.8'}, {'id': 5234736237, 'qualifierId': 213, 'value': '3.82'}, {'id': 5234736229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234736231, 'qualifierId': 140, 'value': '31.0'}, {'id': 5234736235, 'qualifierId': 212, 'value': '23.5'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;23,5;;31,0;67,8;3,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;31,0;67,8;;;;;;;;0;1;12;Columbus Crew II;72;DC;1,0
2724670181;12;1;1;1;15;2nnef9tr9g7m2s6n873qif95g;1;31,5;65,5;2024-09-22T19:06:22.100Z;2024-09-22T19:06:25Z;[{'id': 5234736459, 'qualifierId': 212, 'value': '30.4'}, {'id': 5234736453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234736461, 'qualifierId': 213, 'value': '4.79'}, {'id': 5234736455, 'qualifierId': 140, 'value': '33.8'}, {'id': 5234736457, 'qualifierId': 141, 'value': '20.9'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;30,4;;33,8;20,9;4,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;33,8;20,9;;;;;;;;0;1;15;Columbus Crew II;75;DC;1,0
2724670255;13;1;1;1;18;2nnef9tr9g7m2s6n873qif95g;1;33,8;20,7;2024-09-22T19:06:25.445Z;2024-09-22T19:06:30Z;[{'id': 5234736855, 'qualifierId': 141, 'value': '3.2'}, {'id': 5234736857, 'qualifierId': 212, 'value': '17.5'}, {'id': 5234736853, 'qualifierId': 140, 'value': '46.0'}, {'id': 5234736859, 'qualifierId': 213, 'value': '5.53'}, {'id': 5234736851, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;17,5;;46,0;3,2;5,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;46,0;3,2;;;;;;;;0;1;18;Columbus Crew II;78;DC;1,0
2724670287;14;1;1;1;23;2nnef9tr9g7m2s6n873qif95g;1;43,3;4,9;2024-09-22T19:06:30.309Z;2024-09-22T19:06:32Z;[{'id': 5234736997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234737005, 'qualifierId': 212, 'value': '19.5'}, {'id': 5234737001, 'qualifierId': 141, 'value': '19.4'}, {'id': 5234737009, 'qualifierId': 213, 'value': '2.61'}, {'id': 5234736999, 'qualifierId': 140, 'value': '27.3'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;19,5;;27,3;19,4;2,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;27,3;19,4;;;;;;;;0;1;23;Columbus Crew II;83;DMR;1,0
2724670341;15;1;1;1;25;2nnef9tr9g7m2s6n873qif95g;1;27,3;19,4;2024-09-22T19:06:31.941Z;2024-09-22T19:06:35Z;[{'id': 5234737283, 'qualifierId': 140, 'value': '6.4'}, {'id': 5234737285, 'qualifierId': 141, 'value': '51.6'}, {'id': 5234737289, 'qualifierId': 212, 'value': '31.0'}, {'id': 5234737291, 'qualifierId': 213, 'value': '2.36'}, {'id': 5234737279, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;31,0;;6,4;51,6;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;6,4;51,6;;;;;;;;0;1;25;Columbus Crew II;85;DC;1,0
2724670373;16;1;1;1;28;2nnef9tr9g7m2s6n873qif95g;1;7,1;52,4;2024-09-22T19:06:35.381Z;2024-09-22T19:06:37Z;[{'id': 5234737437, 'qualifierId': 140, 'value': '21.6'}, {'id': 5234737443, 'qualifierId': 213, 'value': '0.72'}, {'id': 5234737435, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234737439, 'qualifierId': 141, 'value': '72.1'}, {'id': 5234737441, 'qualifierId': 212, 'value': '20.3'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;20,3;;21,6;72,1;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;21,6;72,1;;;;;;;;0;1;28;Columbus Crew II;88;GK;1,0
2724670401;17;1;1;1;32;2nnef9tr9g7m2s6n873qif95g;1;20,8;71,5;2024-09-22T19:06:38.885Z;2024-09-22T19:06:39Z;[{'id': 5234737581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234737589, 'qualifierId': 213, 'value': '1.23'}, {'id': 5234737585, 'qualifierId': 141, 'value': '94.4'}, {'id': 5234737583, 'qualifierId': 140, 'value': '26.0'}, {'id': 5234737587, 'qualifierId': 212, 'value': '16.5'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;16,5;;26,0;94,4;1,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;26,0;94,4;;;;;;;;0;1;32;Columbus Crew II;92;DC;1,0
2724670409;18;1;1;1;32;2nnef9tr9g7m2s6n873qif95g;1;26,0;94,4;2024-09-22T19:06:39.622Z;2024-09-22T19:06:40Z;[{'id': 5234737653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234737661, 'qualifierId': 213, 'value': '3.59'}, {'id': 5234737657, 'qualifierId': 141, 'value': '84.4'}, {'id': 5234737659, 'qualifierId': 212, 'value': '15.5'}, {'id': 5234737655, 'qualifierId': 140, 'value': '12.7'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;15,5;;12,7;84,4;3,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;12,7;84,4;;;;;;;;0;1;32;Columbus Crew II;92;DC;1,0
2724670467;19;1;1;1;34;2nnef9tr9g7m2s6n873qif95g;1;11,1;81,8;2024-09-22T19:06:40.645Z;2024-09-22T19:06:44Z;[{'id': 5234737919, 'qualifierId': 141, 'value': '63.9'}, {'id': 5234737915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234737921, 'qualifierId': 212, 'value': '14.9'}, {'id': 5234737917, 'qualifierId': 140, 'value': '2.9'}, {'id': 5234737923, 'qualifierId': 213, 'value': '4.10'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;14,9;;2,9;63,9;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;2,9;63,9;;;;;;;;0;1;34;Columbus Crew II;94;DC;1,0
2724670525;20;1;1;1;37;2nnef9tr9g7m2s6n873qif95g;0;2,3;55,1;2024-09-22T19:06:44.054Z;2024-09-22T19:06:47Z;[{'id': 5234738261, 'qualifierId': 213, 'value': '5.88'}, {'id': 5234738263, 'qualifierId': 1}, {'id': 5234738259, 'qualifierId': 212, 'value': '60.3'}, {'id': 5234738251, 'qualifierId': 157}, {'id': 5234738253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5234738257, 'qualifierId': 141, 'value': '20.0'}, {'id': 5234738255, 'qualifierId': 140, 'value': '55.0'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;60,3;;55,0;20,0;5,88;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;55,0;20,0;;;;;;;;0;1;37;Columbus Crew II;97;GK;1,0
2724670579;13;1;1;1;41;5b4ccd62yeeqdl2qk6jzsmjv8;0;48,9;82,3;2024-09-22T19:06:48.196Z;2024-09-22T19:06:49Z;[{'id': 5234738503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5234738509, 'qualifierId': 212, 'value': '13.7'}, {'id': 5234738501, 'qualifierId': 3}, {'id': 5234738511, 'qualifierId': 213, 'value': '4.74'}, {'id': 5234738507, 'qualifierId': 141, 'value': '62.1'}, {'id': 5234738505, 'qualifierId': 140, 'value': '49.3'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;13,7;;49,3;62,1;4,74;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;49,3;62,1;;;;;;;;0;1;41;Carolina Core;101;DC;1,0
