id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_Chipped;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Launch;value_IntendedTackleTarget;value_BlockedPass;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_RightFooted;value_OutSwinger;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_NotVisible;value_OutOfPlay;value_SwitchOfPlay;value_DeletedEventType;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LeftFooted;value_BlockedCross;value_Left;value_CornerTaken;value_LayOff;value_Right;value_Head;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_GkY;value_Volley;value_BlockedY;value_Blocked;value_NotAssisted;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_InSwinger;value_TouchTypeControl;value_BoxDeepRight;value_FirstTouch;value_AttemptedTackle;value_Defensive1V1;value_IntentionalAssist;value_Assist;value_BoxCentre;value_RelatedEventId;value_High;value_RegularPlay;value_Assisted;value_BoxRight;value_LowRight;value_ParriedSafe;value_Diving;value_Hands;value_CloseRight;value_RecklessOffence;value_YellowCard;value_LowGkIntervention;value_ThroughBall;value_LowCentre;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_NotRetreating;value_TacticalFoul;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_Minutes;value_GkKickFromHands;value_NotPastGoalLine;value_MisHit;value_Straight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighRight;value_Injury;value_InjuredPlayerId;value_SecondYellow;value_BoxLeft;value_CloseRightAndHigh;value_Shove/Push;value_BigChance;value_Stooping;value_ParriedDanger;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SetPiece;value_GkYTimeOfGoal;value_Overrun;value_Dissent;value_SmallBoxRight;value_OtherBodyPart;value_Sliding;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_SmallBoxCentre;value_PullBack;value_HighLeft;value_AerialFoul;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684619517;648;6;2;75;35;csntc7hucmo21gknxc5y0kc4q;1;99,6;28,8;2024-05-09T01:07:30.642Z;2024-05-09T01:10:05Z;[{'id': 5014739595, 'qualifierId': 75}, {'id': 5014739593, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014739711, 'qualifierId': 233, 'value': '633'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cpmvernaow086rgpiwuke60ic;Corner Awarded;;;;;;;;;;;;;;;;;;;633,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;75;35;Crown Legacy;4535;Sub;1,0
2684619651;649;1;2;75;53;csntc7hucmo21gknxc5y0kc4q;1;99,5;0,5;2024-05-09T01:07:48.571Z;2024-05-09T01:07:54Z;[{'id': 5014740381, 'qualifierId': 212, 'value': '4.3'}, {'id': 5014740373, 'qualifierId': 6}, {'id': 5014740375, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014740377, 'qualifierId': 140, 'value': '96.9'}, {'id': 5014740383, 'qualifierId': 213, 'value': '2.27'}, {'id': 5014740379, 'qualifierId': 141, 'value': '5.3'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;4,3;;5,3;96,9;;2,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;96,9;5,3;;;;;;;;0;75;53;Crown Legacy;4553;Sub;1,0
2684619653;650;1;2;75;55;csntc7hucmo21gknxc5y0kc4q;0;97,0;5,6;2024-05-09T01:07:50.443Z;2024-05-16T13:00:51Z;[{'id': 5014740569, 'qualifierId': 1}, {'id': 5033329359, 'qualifierId': 20}, {'id': 5014740401, 'qualifierId': 141, 'value': '63.3'}, {'id': 5014740395, 'qualifierId': 56, 'value': 'Center'}, {'id': 5033329357, 'qualifierId': 224}, {'id': 5014740393, 'qualifierId': 155}, {'id': 5014740403, 'qualifierId': 212, 'value': '39.3'}, {'id': 5014740405, 'qualifierId': 213, 'value': '1.60'}, {'id': 5014740391, 'qualifierId': 2}, {'id': 5014740397, 'qualifierId': 140, 'value': '95.9'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;39,3;;63,3;95,9;;1,6;1,0;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;95,9;63,3;;;;;;;;0;75;55;Crown Legacy;4555;Sub;1,0
2684619683;634;12;2;75;58;6ubc4y1v6hr63mca7ica4hp90;1;5,1;33,1;2024-05-09T01:07:53.630Z;2024-05-16T13:01:03Z;[{'id': 5014740623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014740625, 'qualifierId': 140, 'value': '21.6'}, {'id': 5014740627, 'qualifierId': 141, 'value': '40.9'}, {'id': 5014740645, 'qualifierId': 15}, {'id': 5014740629, 'qualifierId': 212, 'value': '18.1'}, {'id': 5014740631, 'qualifierId': 213, 'value': '0.30'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Clearance;;;;;;;;;;18,1;;40,9;21,6;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;21,6;40,9;;;;;;;;0;75;58;New England II;4558;DR;1,0
2684619687;651;15;2;76;0;csntc7hucmo21gknxc5y0kc4q;1;77,1;60,7;2024-05-09T01:07:56.042Z;2024-05-16T13:02:03Z;[{'id': 5014754885, 'qualifierId': 80}, {'id': 5014754895, 'qualifierId': 328}, {'id': 5014754903, 'qualifierId': 230, 'value': '98.4'}, {'id': 5014754163, 'qualifierId': 25}, {'id': 5014754893, 'qualifierId': 108}, {'id': 5014754905, 'qualifierId': 231, 'value': '50.4'}, {'id': 5014754165, 'qualifierId': 72}, {'id': 5014740655, 'qualifierId': 18}, {'id': 5014740657, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014754897, 'qualifierId': 458}, {'id': 5014754887, 'qualifierId': 102, 'value': '46.6'}, {'id': 5014754901, 'qualifierId': 147, 'value': '53.2'}, {'id': 5014754899, 'qualifierId': 146, 'value': '89.9'}, {'id': 5014754889, 'qualifierId': 103, 'value': '8.3'}, {'id': 5014754967, 'qualifierId': 233, 'value': '635'}, {'id': 5014754169, 'qualifierId': 82}, {'id': 5014754891, 'qualifierId': 215}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;cpmvernaow086rgpiwuke60ic;Attempt Saved;;;;;;;;;;;;;;;;;;;635,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;1,0;1,0;98,4;46,6;50,4;1,0;53,2;1,0;1,0;8,3;89,9;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;89,9;53,2;46,6;8.3;;;;0;76;0;Crown Legacy;4560;Sub;1,0
2684619691;635;10;2;76;0;6ubc4y1v6hr63mca7ica4hp90;1;9,8;47,0;2024-05-09T01:07:56.142Z;2024-05-16T13:01:41Z;[{'id': 5014740681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014740679, 'qualifierId': 94}, {'id': 5014754977, 'qualifierId': 233, 'value': '651'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cpmvernaow086rgpiwuke60ic;Save;;;;;;;;;;;;;;;;;;;651,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;76;0;New England II;4560;MC;1,0
2684619745;636;50;2;76;4;6ubc4y1v6hr63mca7ica4hp90;1;12,4;69,6;2024-05-09T01:08:00.075Z;2024-05-16T13:02:26Z;[{'id': 5014740985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014740989, 'qualifierId': 285}, {'id': 5014741437, 'qualifierId': 233, 'value': '654'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Dispossessed;;;;;;;;;;;;;;;;;;;654,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;76;4;New England II;4564;FWL;1,0
2684619817;654;7;2;76;4;csntc7hucmo21gknxc5y0kc4q;1;87,6;30,4;2024-05-09T01:08:00.076Z;2024-05-16T13:02:25Z;[{'id': 5033330523, 'qualifierId': 384}, {'id': 5014741369, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014741397, 'qualifierId': 233, 'value': '636'}, {'id': 5014741371, 'qualifierId': 286}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;cpmvernaow086rgpiwuke60ic;Tackle;;;;;;;;;;;;;;;;;;;636,0;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;76;4;Crown Legacy;4564;Sub;1,0
2684619749;652;43;2;76;5;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T01:08:00.363Z;2024-05-09T01:08:08Z;[{'id': 5014741007, 'qualifierId': 141, 'value': '30.0'}, {'id': 5014741011, 'qualifierId': 213, 'value': '3.59'}, {'id': 5014741009, 'qualifierId': 212, 'value': '3.1'}, {'id': 5014741003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014741297, 'qualifierId': 144, 'value': '1'}, {'id': 5014741005, 'qualifierId': 140, 'value': '86.4'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;cpmvernaow086rgpiwuke60ic;Deleted event;;;;;;;;;;3,1;;30,0;86,4;;3,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;86,4;30,0;;;;;;;;0;76;5;Crown Legacy;4565;Sub;1,0
2688028775;854;61;2;76;7;csntc7hucmo21gknxc5y0kc4q;0;85,7;28,5;2024-05-09T01:08:02.396Z;2024-05-16T13:02:59Z;[{'id': 5033330965, 'qualifierId': 56, 'value': 'Center'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;76;7;Crown Legacy;4567;Sub;1,0
2684619755;653;43;2;76;8;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T01:08:03.339Z;2024-05-09T01:08:05Z;[{'id': 5014741111, 'qualifierId': 144, 'value': '50'}, {'id': 5014741031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014741033, 'qualifierId': 286, 'value': '0'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cpmvernaow086rgpiwuke60ic;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;76;8;Crown Legacy;4568;Sub;1,0
2684619781;637;49;2;76;9;6ubc4y1v6hr63mca7ica4hp90;1;14,4;70,7;2024-05-09T01:08:04.403Z;2024-05-16T13:03:10Z;[];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;76;9;New England II;4569;Sub;1,0
2684619821;638;1;2;76;10;6ubc4y1v6hr63mca7ica4hp90;1;24,6;77,8;2024-05-09T01:08:05.577Z;2024-05-16T13:03:06Z;[{'id': 5014741409, 'qualifierId': 213, 'value': '1.03'}, {'id': 5014741401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014741407, 'qualifierId': 212, 'value': '14.2'}, {'id': 5014741405, 'qualifierId': 141, 'value': '95.7'}, {'id': 5014741403, 'qualifierId': 140, 'value': '31.6'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;14,2;;95,7;31,6;;1,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;31,6;95,7;;;;;;;;0;76;10;New England II;4570;Sub;1,0
2688028875;811;3;2;76;13;6ubc4y1v6hr63mca7ica4hp90;1;35,5;93,9;2024-05-09T01:08:08.706Z;2024-05-16T13:03:45Z;[{'id': 5033331587, 'qualifierId': 233, 'value': '855'}, {'id': 5033331555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5033331561, 'qualifierId': 465}, {'id': 5033331559, 'qualifierId': 286}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Take On;;;;;;;;;;;;;;;;;;;855,0;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;76;13;New England II;4573;FWL;1,0
2688028877;855;45;2;76;13;csntc7hucmo21gknxc5y0kc4q;0;64,5;6,1;2024-05-09T01:08:08.706Z;2024-05-16T13:03:42Z;[{'id': 5033331569, 'qualifierId': 233, 'value': '811'}, {'id': 5033331567, 'qualifierId': 285}, {'id': 5033331563, 'qualifierId': 56, 'value': 'Right'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cpmvernaow086rgpiwuke60ic;Challenge;;;;;;;;;;;;;;;;;;;811,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;76;13;Crown Legacy;4573;Sub;1,0
2684619877;639;1;2;76;15;6ubc4y1v6hr63mca7ica4hp90;1;54,4;89,4;2024-05-09T01:08:10.610Z;2024-05-09T01:08:16Z;[{'id': 5014741709, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014741717, 'qualifierId': 213, 'value': '6.12'}, {'id': 5014741711, 'qualifierId': 140, 'value': '73.3'}, {'id': 5014741713, 'qualifierId': 141, 'value': '84.7'}, {'id': 5014741715, 'qualifierId': 212, 'value': '20.1'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;20,1;;84,7;73,3;;6,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;73,3;84,7;;;;;;;;0;76;15;New England II;4575;FWL;1,0
2684619879;640;4;2;76;18;6ubc4y1v6hr63mca7ica4hp90;1;68,8;83,9;2024-05-09T01:08:13.322Z;2024-05-16T13:04:12Z;[{'id': 5014741781, 'qualifierId': 265}, {'id': 5014745821, 'qualifierId': 233, 'value': '657'}, {'id': 5014741775, 'qualifierId': 13}, {'id': 5014741777, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014741783, 'qualifierId': 286}, {'id': 5014741779, 'qualifierId': 152}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;cpmvernaow086rgpiwuke60ic;Foul;;;;;;;;;;;;;;;;;;;657,0;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;76;18;New England II;4578;Sub;1,0
2684620115;657;4;2;76;18;csntc7hucmo21gknxc5y0kc4q;0;31,2;16,1;2024-05-09T01:08:13.323Z;2024-05-16T13:04:15Z;[{'id': 5014744001, 'qualifierId': 55, 'value': '658'}, {'id': 5014743695, 'qualifierId': 265}, {'id': 5014743693, 'qualifierId': 152}, {'id': 5014743689, 'qualifierId': 13}, {'id': 5014745853, 'qualifierId': 233, 'value': '640'}, {'id': 5014743691, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014743697, 'qualifierId': 285}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;cpmvernaow086rgpiwuke60ic;Foul;;;;;;;;;;;;;;;;;;;640,0;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;658,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;658,0;dbyiafdyf93b8rtpceqitgopg;;0;76;18;Crown Legacy;4578;DR;1,0
2684620243;658;17;2;76;25;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T01:08:20.678Z;2024-05-09T01:09:50Z;[{'id': 5014743983, 'qualifierId': 55, 'value': '657'}, {'id': 5014743981, 'qualifierId': 13, 'value': '243'}, {'id': 5014743977, 'qualifierId': 31}, {'id': 5014743979, 'qualifierId': 393}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;cpmvernaow086rgpiwuke60ic;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;657,0;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;657,0;dbyiafdyf93b8rtpceqitgopg;;0;76;25;Crown Legacy;4585;DR;1,0
2684619931;655;17;2;76;28;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-09T01:08:23.932Z;2024-05-09T01:08:37Z;[{'id': 5014742809, 'qualifierId': 31}, {'id': 5014742811, 'qualifierId': 184}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;cpmvernaow086rgpiwuke60ic;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;76;28;Crown Legacy;4588;FW;1,0
2684619995;641;43;2;76;36;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-05-09T01:08:31.475Z;2024-05-09T01:10:04Z;[{'id': 5014744335, 'qualifierId': 13, 'value': '243'}, {'id': 5014747479, 'qualifierId': 144, 'value': '17'}, {'id': 5014744331, 'qualifierId': 31, 'value': '0'}, {'id': 5014744333, 'qualifierId': 392, 'value': '0'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;cpmvernaow086rgpiwuke60ic;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;76;36;New England II;4596;Sub;1,0
2684620371;642;1;2;77;10;6ubc4y1v6hr63mca7ica4hp90;1;69,7;82,7;2024-05-09T01:09:05.516Z;2024-05-16T13:05:24Z;[{'id': 5014744559, 'qualifierId': 152}, {'id': 5014744561, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014744567, 'qualifierId': 212, 'value': '20.5'}, {'id': 5014744569, 'qualifierId': 213, 'value': '4.61'}, {'id': 5033332801, 'qualifierId': 189}, {'id': 5014744557, 'qualifierId': 5}, {'id': 5014744563, 'qualifierId': 140, 'value': '67.7'}, {'id': 5014744565, 'qualifierId': 141, 'value': '52.7'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;20,5;;52,7;67,7;;4,61;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;67,7;52,7;;;;;;;;0;77;10;New England II;4630;FWR;1,0
2684620373;643;1;2;77;16;6ubc4y1v6hr63mca7ica4hp90;0;67,7;33,1;2024-05-09T01:09:12.044Z;2024-05-16T13:05:32Z;[{'id': 5014744579, 'qualifierId': 155}, {'id': 5014744585, 'qualifierId': 141, 'value': '65.1'}, {'id': 5014744583, 'qualifierId': 140, 'value': '87.4'}, {'id': 5014744589, 'qualifierId': 213, 'value': '0.81'}, {'id': 5014744587, 'qualifierId': 212, 'value': '30.0'}, {'id': 5014744581, 'qualifierId': 56, 'value': 'Center'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;30,0;;65,1;87,4;;0,81;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;87,4;65,1;;;;;;;;0;77;16;New England II;4636;DR;1,0
2684620365;659;12;2;77;17;csntc7hucmo21gknxc5y0kc4q;1;10,6;44,8;2024-05-09T01:09:13.246Z;2024-05-09T01:09:14Z;[{'id': 5014744509, 'qualifierId': 140, 'value': '21.3'}, {'id': 5014744511, 'qualifierId': 141, 'value': '28.1'}, {'id': 5014744513, 'qualifierId': 212, 'value': '16.0'}, {'id': 5014744515, 'qualifierId': 213, 'value': '5.49'}, {'id': 5014744507, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014744525, 'qualifierId': 15}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cpmvernaow086rgpiwuke60ic;Clearance;;;;;;;;;;16,0;;28,1;21,3;;5,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;21,3;28,1;;;;;;;;0;77;17;Crown Legacy;4637;Sub;1,0
