id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LayOff;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeControl;value_DeletedEventType;value_Chipped;value_TakeOnOvertake;value_Left;value_RightFooted;value_Cross;value_InSwinger;value_CornerTaken;value_Head;value_SmallBoxLeft;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_GkX;value_NotAssisted;value_GkY;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_High;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_FairPlay;value_NotVisible;value_YellowCard;value_Dissent;value_LeftFooted;value_Straight;value_FloatedCross;value_Assist;value_Blocked;value_SixYardBlocked;value_BoxCentre;value_BlockedY;value_Volley;value_BlockedX;value_SavedOffLine;value_LowRight;value_LastLine;value_DefBlock;value_TouchTypePass;value_AttemptedTackle;value_SwitchOfPlay;value_Overrun;value_AerialFoul;value_BlockedCross;value_Defensive1V1;value_Low;value_Assisted;value_LowLeft;value_RelatedEventId;value_RegularPlay;value_Hands;value_LowGkIntervention;value_Stooping;value_ParriedSafe;value_Shove/Push;value_Right;value_IntentionalAssist;value_BigChance;value_Diving;value_LowCentre;value_OverArm;value_ParriedDanger;value_GkYTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_HighCentre;value_GoalShotGameClock;value_FantasyAssistId;value_RefereeDelay;value_DrinksBreak;value_NotRetreating;value_IndividualPlay;value_OutOfBoxCentre;value_Minutes;value_HitWoodwork;value_HitBar;value_CloseLeft;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxCentre;value_TacticalFoul;value_SecondYellow;value_OverhitCross;value_ThroughBall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Injury;value_InjuredPlayerId;value_GkHoof;value_HighRight;value_FreeKick;value_ByWall;value_Collected;value_OwnPlayer;value_BoxLeft;value_Standing;value_GkKickFromHands;value_CaptainChange;value_PlayersCaughtOffside;value_Indirect;value_BoxDeepRight;value_Feet;value_IncorrectOutOfPlayDecision;value_FastBreak;value_Caught;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700181019;202;1;1;21;59;csntc7hucmo21gknxc5y0kc4q;1;67,6;3,8;2024-07-10T15:27:26.335Z;2024-07-10T15:27:28Z;[{'id': 5100044033, 'qualifierId': 140, 'value': '57.5'}, {'id': 5100044037, 'qualifierId': 212, 'value': '10.6'}, {'id': 5100044031, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100044035, 'qualifierId': 141, 'value': '3.7'}, {'id': 5100044039, 'qualifierId': 213, 'value': '3.15'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;3,15;3,7;10,6;57,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;57,5;3,7;;;;;;;0;0;21;59;Huntsville City;1319;DR;1,0
2700181021;203;1;1;22;1;csntc7hucmo21gknxc5y0kc4q;1;57,5;4,6;2024-07-10T15:27:28.663Z;2024-07-10T15:27:33Z;[{'id': 5100044055, 'qualifierId': 212, 'value': '22.5'}, {'id': 5100044051, 'qualifierId': 140, 'value': '48.0'}, {'id': 5100044049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044057, 'qualifierId': 213, 'value': '2.03'}, {'id': 5100044053, 'qualifierId': 141, 'value': '34.2'}];7djbfbsqwu0g7wd1xo1ufp2zu;G. Calderón;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,03;34,2;22,5;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;48,0;34,2;;;;;;;0;0;22;1;Huntsville City;1321;DL;1,0
2700181023;204;1;1;22;6;csntc7hucmo21gknxc5y0kc4q;1;48,0;34,2;2024-07-10T15:27:33.847Z;2024-07-10T15:27:36Z;[{'id': 5100044067, 'qualifierId': 212, 'value': '23.3'}, {'id': 5100044063, 'qualifierId': 140, 'value': '47.5'}, {'id': 5100044069, 'qualifierId': 213, 'value': '1.59'}, {'id': 5100044065, 'qualifierId': 141, 'value': '68.4'}, {'id': 5100044061, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,59;68,4;23,3;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;47,5;68,4;;;;;;;0;0;22;6;Huntsville City;1326;MC;1,0
2700181029;205;1;1;22;9;csntc7hucmo21gknxc5y0kc4q;1;56,0;73,0;2024-07-10T15:27:36.783Z;2024-07-10T15:27:41Z;[{'id': 5100044101, 'qualifierId': 213, 'value': '0.92'}, {'id': 5100044099, 'qualifierId': 212, 'value': '19.6'}, {'id': 5100044093, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100044095, 'qualifierId': 140, 'value': '67.4'}, {'id': 5100044097, 'qualifierId': 141, 'value': '95.9'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;0,92;95,9;19,6;67,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;67,4;95,9;;;;;;;0;0;22;9;Huntsville City;1329;DC;1,0
2700181039;210;83;1;22;13;4gymgvqmve0m2vh89v84tt3x0;0;27,4;1,4;2024-07-10T15:27:40.811Z;2024-07-10T15:31:19Z;[{'id': 5100045013, 'qualifierId': 399, 'value': 'c1z6mxuhvuegd4c5b3hau93ze'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dys904w2vdy4mzvqgnq1l7spg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;22;13;New England II;1333;AMR;1,0
2700181031;206;3;1;22;14;csntc7hucmo21gknxc5y0kc4q;0;67,7;96,6;2024-07-10T15:27:41.679Z;2024-07-11T05:36:23Z;[{'id': 5100044109, 'qualifierId': 211}, {'id': 5100044105, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100517027, 'qualifierId': 465}, {'id': 5100044107, 'qualifierId': 286}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dys904w2vdy4mzvqgnq1l7spg;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;14;Huntsville City;1334;DC;1,0
2700181047;207;5;1;22;15;csntc7hucmo21gknxc5y0kc4q;0;73,5;101,7;2024-07-10T15:27:42.658Z;2024-07-10T15:34:23Z;[{'id': 5100045025, 'qualifierId': 233, 'value': '209'}, {'id': 5100044163, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100044165, 'qualifierId': 347}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;1,0;209,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;15;Huntsville City;1335;DC;1,0
2700181033;209;5;1;22;15;4gymgvqmve0m2vh89v84tt3x0;1;26,5;-1,7;2024-07-10T15:27:42.658Z;2024-07-10T15:31:22Z;[{'id': 5100044113, 'qualifierId': 347}, {'id': 5100044111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100045021, 'qualifierId': 233, 'value': '207'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;1,0;207,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;22;15;New England II;1335;AMR;1,0
2700181041;211;1;1;22;29;4gymgvqmve0m2vh89v84tt3x0;0;27,5;0,0;2024-07-10T15:27:56.593Z;2024-07-10T15:31:59Z;[{'id': 5100044143, 'qualifierId': 107}, {'id': 5100044151, 'qualifierId': 212, 'value': '9.8'}, {'id': 5100044147, 'qualifierId': 140, 'value': '34.0'}, {'id': 5100044153, 'qualifierId': 213, 'value': '0.80'}, {'id': 5100044145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044149, 'qualifierId': 141, 'value': '9.4'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;0,8;9,4;9,8;34,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;34,0;9,4;;;;;;;0;0;22;29;New England II;1349;DR;1,0
2700181049;208;8;1;22;31;csntc7hucmo21gknxc5y0kc4q;1;66,1;97,5;2024-07-10T15:27:58.952Z;2024-07-11T05:36:50Z;[{'id': 5100044167, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100517239, 'qualifierId': 385}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Interception;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;31;Huntsville City;1351;MC;1,0
2700181043;212;61;1;22;32;4gymgvqmve0m2vh89v84tt3x0;1;34,0;9,4;2024-07-10T15:27:59.186Z;2024-07-10T15:32:05Z;[{'id': 5100044157, 'qualifierId': 56, 'value': 'Back'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dys904w2vdy4mzvqgnq1l7spg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;22;32;New England II;1352;AMC;1,0
2700181051;209;49;1;22;33;csntc7hucmo21gknxc5y0kc4q;1;67,4;97,4;2024-07-10T15:28:00.191Z;2024-07-10T15:32:08Z;[];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dys904w2vdy4mzvqgnq1l7spg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;33;Huntsville City;1353;AML;1,0
2700181045;213;83;1;22;34;4gymgvqmve0m2vh89v84tt3x0;0;30,3;8,0;2024-07-10T15:28:01.786Z;2024-07-10T15:32:11Z;[{'id': 5100045169, 'qualifierId': 399, 'value': 'bzv3yqbc7ttf7fftbm2nelxck'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dys904w2vdy4mzvqgnq1l7spg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;22;34;New England II;1354;AMC;1,0
2700181053;210;1;1;22;35;csntc7hucmo21gknxc5y0kc4q;1;67,4;97,4;2024-07-10T15:28:02.343Z;2024-07-10T15:28:11Z;[{'id': 5100044177, 'qualifierId': 141, 'value': '98.1'}, {'id': 5100044175, 'qualifierId': 140, 'value': '61.2'}, {'id': 5100044181, 'qualifierId': 213, 'value': '3.07'}, {'id': 5100044173, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100044179, 'qualifierId': 212, 'value': '6.5'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;3,07;98,1;6,5;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;61,2;98,1;;;;;;;0;0;22;35;Huntsville City;1355;AML;1,0
2700181057;211;50;1;22;37;csntc7hucmo21gknxc5y0kc4q;1;63,0;97,0;2024-07-10T15:28:04.056Z;2024-07-10T15:28:06Z;[{'id': 5100044199, 'qualifierId': 286}, {'id': 5100044213, 'qualifierId': 233, 'value': '214'}, {'id': 5100044197, 'qualifierId': 56, 'value': 'Left'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Dispossessed;;;;;;;;;;;;;;;;;;;;;;214,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;37;Huntsville City;1357;MC;1,0
2700181059;214;7;1;22;37;4gymgvqmve0m2vh89v84tt3x0;0;37,0;3,0;2024-07-10T15:28:04.057Z;2024-07-11T05:37:03Z;[{'id': 5100517433, 'qualifierId': 385}, {'id': 5100044201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044205, 'qualifierId': 233, 'value': '211'}, {'id': 5100044203, 'qualifierId': 285}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dys904w2vdy4mzvqgnq1l7spg;Tackle;;;;;;;;;;;;;;;;;;;;1,0;;211,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;22;37;New England II;1357;AMR;1,0
2700181061;212;61;1;22;39;csntc7hucmo21gknxc5y0kc4q;1;61,2;98,1;2024-07-10T15:28:06.359Z;2024-07-10T15:28:06Z;[{'id': 5100044209, 'qualifierId': 56, 'value': 'Left'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;39;Huntsville City;1359;MC;1,0
2700181065;213;5;1;22;40;csntc7hucmo21gknxc5y0kc4q;0;65,2;101,4;2024-07-10T15:28:07.151Z;2024-07-10T15:31:17Z;[{'id': 5100045001, 'qualifierId': 233, 'value': '215'}, {'id': 5100044221, 'qualifierId': 347}, {'id': 5100044219, 'qualifierId': 56, 'value': 'Left'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;1,0;215,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;40;Huntsville City;1360;MC;1,0
2700181063;215;5;1;22;40;4gymgvqmve0m2vh89v84tt3x0;1;34,8;-1,4;2024-07-10T15:28:07.151Z;2024-07-10T15:34:23Z;[{'id': 5100044217, 'qualifierId': 347}, {'id': 5100044215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044995, 'qualifierId': 233, 'value': '213'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;1,0;213,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;22;40;New England II;1360;AMR;1,0
2700181067;216;1;1;22;41;4gymgvqmve0m2vh89v84tt3x0;1;34,4;0,0;2024-07-10T15:28:08.937Z;2024-07-10T15:28:25Z;[{'id': 5100044229, 'qualifierId': 141, 'value': '17.1'}, {'id': 5100044233, 'qualifierId': 213, 'value': '1.46'}, {'id': 5100044223, 'qualifierId': 107}, {'id': 5100044231, 'qualifierId': 212, 'value': '12.8'}, {'id': 5100044225, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044227, 'qualifierId': 140, 'value': '35.8'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,46;17,1;12,8;35,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;35,8;17,1;;;;;;;0;0;22;41;New England II;1361;AMR;1,0
2700181069;217;1;1;22;43;4gymgvqmve0m2vh89v84tt3x0;1;36,7;13,2;2024-07-10T15:28:10.554Z;2024-07-10T15:28:12Z;[{'id': 5100044239, 'qualifierId': 140, 'value': '37.5'}, {'id': 5100044243, 'qualifierId': 212, 'value': '6.5'}, {'id': 5100044237, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044245, 'qualifierId': 213, 'value': '4.84'}, {'id': 5100044241, 'qualifierId': 141, 'value': '3.7'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;4,84;3,7;6,5;37,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;37,5;3,7;;;;;;;0;0;22;43;New England II;1363;MC;1,0
2700181071;218;1;1;22;45;4gymgvqmve0m2vh89v84tt3x0;1;37,5;3,7;2024-07-10T15:28:12.074Z;2024-07-10T15:28:13Z;[{'id': 5100044249, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044257, 'qualifierId': 213, 'value': '2.57'}, {'id': 5100044253, 'qualifierId': 141, 'value': '11.4'}, {'id': 5100044251, 'qualifierId': 140, 'value': '29.7'}, {'id': 5100044255, 'qualifierId': 212, 'value': '9.7'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,57;11,4;9,7;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;29,7;11,4;;;;;;;0;0;22;45;New England II;1365;AMR;1,0
2700181073;219;1;1;22;46;4gymgvqmve0m2vh89v84tt3x0;1;29,7;11,3;2024-07-10T15:28:12.977Z;2024-07-10T15:28:16Z;[{'id': 5100044269, 'qualifierId': 213, 'value': '2.78'}, {'id': 5100044265, 'qualifierId': 141, 'value': '16.7'}, {'id': 5100044261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044267, 'qualifierId': 212, 'value': '10.3'}, {'id': 5100044263, 'qualifierId': 140, 'value': '20.5'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,78;16,7;10,3;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;20,5;16,7;;;;;;;0;0;22;46;New England II;1366;AMC;1,0
2700181075;220;1;1;22;49;4gymgvqmve0m2vh89v84tt3x0;0;22,1;18,0;2024-07-10T15:28:16.353Z;2024-07-10T15:28:19Z;[{'id': 5100044289, 'qualifierId': 1}, {'id': 5100044277, 'qualifierId': 196}, {'id': 5100044275, 'qualifierId': 155}, {'id': 5100044283, 'qualifierId': 141, 'value': '79.4'}, {'id': 5100044281, 'qualifierId': 140, 'value': '46.6'}, {'id': 5100044285, 'qualifierId': 212, 'value': '49.0'}, {'id': 5100044287, 'qualifierId': 213, 'value': '1.02'}, {'id': 5100044279, 'qualifierId': 56, 'value': 'Back'}];2v5j1i5ae9fnciilwy3op8and;N. DePuy;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,02;79,4;49,0;46,6;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;46,6;79,4;;;;;;;0;0;22;49;New England II;1369;DL;1,0
2700181077;214;49;1;22;53;csntc7hucmo21gknxc5y0kc4q;1;52,7;17,1;2024-07-10T15:28:20.599Z;2024-07-10T15:28:20Z;[];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;22;53;Huntsville City;1373;DR;1,0
2700181079;215;1;1;22;55;csntc7hucmo21gknxc5y0kc4q;1;45,5;15,0;2024-07-10T15:28:22.279Z;2024-07-10T15:28:25Z;[{'id': 5100044299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100044303, 'qualifierId': 141, 'value': '28.9'}, {'id': 5100044307, 'qualifierId': 213, 'value': '2.05'}, {'id': 5100044301, 'qualifierId': 140, 'value': '40.8'}, {'id': 5100044305, 'qualifierId': 212, 'value': '10.7'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,05;28,9;10,7;40,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,8;28,9;;;;;;;0;0;22;55;Huntsville City;1375;DR;1,0
