id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Direct;value_Foul;value_AttemptedTackle;value_Defensive;value_Offensive;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_Chipped;value_TakeOnOvertake;value_LeftFooted;value_Cross;value_InSwinger;value_Shove/Push;value_DeletedEventType;value_NextEventGoalKick;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_LayOff;value_SwitchOfPlay;value_GoalKick;value_Low;value_HeadPass;value_Head;value_RightFooted;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BlockedPass;value_IntentionalAssist;value_Assist;value_GkX;value_RegularPlay;value_Assisted;value_HighRight;value_GoalmouthY;value_FirstTouch;value_RelatedEventId;value_GoalmouthZ;value_BoxCentre;value_GkY;value_High;value_BigChance;value_SmallBoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_LowLeft;value_FantasyAssistType;value_GkXTimeOfGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_NotVisible;value_OutSwinger;value_ShirtPull/Holding;value_TakeOnSpace;value_YellowCard;value_TacticalFoul;value_LowGkIntervention;value_KeeperThrow;value_Dissent;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_HighGkIntervention;value_HighClaim;value_BlockedY;value_BlockedX;value_BoxLeft;value_LowRight;value_Diving;value_ParriedDanger;value_Hands;value_VideoCoverageLost;value_Blocked;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_RecklessOffence;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_Handball;value_TouchTypePass;value_FastBreak;value_FreeKick;value_35Centre;value_NotPastGoalLine;value_SmallBoxRight;value_FromCorner;value_ThroughBall;value_Weak;value_SetPiece;value_SmallBoxLeft;value_CloseRight;value_Minutes;value_MediumGkIntervention;value_OverArm;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Injury;value_InjuredPlayerId;value_CloseLeft;value_SwerveRight;value_BoxRight;value_Volley;value_HighLeft;value_Penalty;value_PenaltyTakerId;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Straight;value_DrivenCross;value_Collected;value_GkKickFromHands;value_HighCentre;value_Standing;value_ParriedSafe;value_Defensive1V1;value_TimeWasting;value_GkHoof;value_Simulation;value_CloseHigh;value_SwerveLeft;value_OtherObstacle;value_CloseLeftAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673013983;120;4;1;14;53;bd0378yx50xpdcgwkt9p9bmz8;1;27,8;92,2;2024-04-14T18:18:20.727Z;2024-04-14T20:02:19Z;[{'id': 4951853151, 'qualifierId': 13}, {'id': 4951853159, 'qualifierId': 285}, {'id': 4951853155, 'qualifierId': 152}, {'id': 4951853153, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952299067, 'qualifierId': 295}, {'id': 4951853173, 'qualifierId': 233, 'value': '117'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;117,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;14;53;Toronto II;893;DC;1,0
2673013975;117;4;1;14;53;29nx7yxy1rdqv2oobqn5pjf8p;0;72,2;7,8;2024-04-14T18:18:20.728Z;2024-04-14T18:18:23Z;[{'id': 4951853163, 'qualifierId': 13}, {'id': 4951853165, 'qualifierId': 295}, {'id': 4951853171, 'qualifierId': 286}, {'id': 4951853167, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951853169, 'qualifierId': 152}, {'id': 4951853187, 'qualifierId': 233, 'value': '120'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;120,0;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;14;53;Cincinnati II;893;MC;1,0
2673014167;121;1;1;15;6;bd0378yx50xpdcgwkt9p9bmz8;1;24,5;88,1;2024-04-14T18:18:34.056Z;2024-04-14T18:18:37Z;[{'id': 4951854189, 'qualifierId': 141, 'value': '45.4'}, {'id': 4951854191, 'qualifierId': 212, 'value': '29.2'}, {'id': 4951854181, 'qualifierId': 5}, {'id': 4951854193, 'qualifierId': 213, 'value': '4.62'}, {'id': 4951854187, 'qualifierId': 140, 'value': '21.9'}, {'id': 4951854183, 'qualifierId': 152}, {'id': 4951854185, 'qualifierId': 56, 'value': 'Back'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;4,62;;21,9;29,2;45,4;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,9;45,4;;;;;;;;0;15;6;Toronto II;906;DC;1,0
2673014187;122;1;1;15;9;bd0378yx50xpdcgwkt9p9bmz8;1;23,9;46,1;2024-04-14T18:18:37.144Z;2024-04-14T18:18:39Z;[{'id': 4951854319, 'qualifierId': 213, 'value': '1.64'}, {'id': 4951854311, 'qualifierId': 140, 'value': '22.3'}, {'id': 4951854317, 'qualifierId': 212, 'value': '24.7'}, {'id': 4951854313, 'qualifierId': 141, 'value': '82.3'}, {'id': 4951854309, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;1,64;;22,3;24,7;82,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;22,3;82,3;;;;;;;;0;15;9;Toronto II;909;DC;1,0
2673014201;123;1;1;15;12;bd0378yx50xpdcgwkt9p9bmz8;1;22,3;82,7;2024-04-14T18:18:39.545Z;2024-04-14T18:18:40Z;[{'id': 4951854387, 'qualifierId': 212, 'value': '10.5'}, {'id': 4951854383, 'qualifierId': 141, 'value': '93.6'}, {'id': 4951854379, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951854391, 'qualifierId': 213, 'value': '0.78'}, {'id': 4951854381, 'qualifierId': 140, 'value': '29.4'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;0,78;;29,4;10,5;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;29,4;93,6;;;;;;;;0;15;12;Toronto II;912;DC;1,0
2673014243;124;1;1;15;12;bd0378yx50xpdcgwkt9p9bmz8;1;29,4;93,6;2024-04-14T18:18:40.312Z;2024-04-14T18:18:44Z;[{'id': 4951854623, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951854625, 'qualifierId': 140, 'value': '23.8'}, {'id': 4951854627, 'qualifierId': 141, 'value': '82.4'}, {'id': 4951854629, 'qualifierId': 212, 'value': '9.6'}, {'id': 4951854631, 'qualifierId': 213, 'value': '4.05'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;4,05;;23,8;9,6;82,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;23,8;82,4;;;;;;;;0;15;12;Toronto II;912;DML;1,0
2673014283;125;1;1;15;16;bd0378yx50xpdcgwkt9p9bmz8;1;23,9;81,5;2024-04-14T18:18:43.945Z;2024-04-14T18:18:47Z;[{'id': 4951854871, 'qualifierId': 141, 'value': '58.8'}, {'id': 4951854867, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951854875, 'qualifierId': 213, 'value': '3.96'}, {'id': 4951854873, 'qualifierId': 212, 'value': '21.1'}, {'id': 4951854869, 'qualifierId': 140, 'value': '10.2'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;3,96;;10,2;21,1;58,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;10,2;58,8;;;;;;;;0;15;16;Toronto II;916;DC;1,0
2673014305;126;1;1;15;19;bd0378yx50xpdcgwkt9p9bmz8;0;11,1;59,9;2024-04-14T18:18:47.017Z;2024-04-14T18:18:49Z;[{'id': 4951854991, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951854989, 'qualifierId': 157}, {'id': 4951854999, 'qualifierId': 213, 'value': '6.17'}, {'id': 4951854993, 'qualifierId': 140, 'value': '55.4'}, {'id': 4951855001, 'qualifierId': 1}, {'id': 4951854995, 'qualifierId': 141, 'value': '52.1'}, {'id': 4951854997, 'qualifierId': 212, 'value': '46.8'}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;6,17;;55,4;46,8;52,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;55,4;52,1;;;;;;;;0;15;19;Toronto II;919;GK;1,0
2673014369;118;1;1;15;22;29nx7yxy1rdqv2oobqn5pjf8p;1;44,8;49,3;2024-04-14T18:18:50.394Z;2024-04-14T18:18:53Z;[{'id': 4951855357, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951855355, 'qualifierId': 3}, {'id': 4951855361, 'qualifierId': 141, 'value': '71.5'}, {'id': 4951855359, 'qualifierId': 140, 'value': '58.1'}, {'id': 4951855365, 'qualifierId': 213, 'value': '0.82'}, {'id': 4951855363, 'qualifierId': 212, 'value': '20.6'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;0,82;;58,1;20,6;71,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;58,1;71,5;;;;;;;;0;15;22;Cincinnati II;922;DC;1,0
2673014373;119;49;1;15;26;29nx7yxy1rdqv2oobqn5pjf8p;1;58,4;74,2;2024-04-14T18:18:53.572Z;2024-04-14T18:18:53Z;[];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;15;26;Cincinnati II;926;MC;1,0
2673014441;120;1;1;15;26;29nx7yxy1rdqv2oobqn5pjf8p;1;59,0;74,5;2024-04-14T18:18:54.358Z;2024-04-14T18:18:57Z;[{'id': 4951855751, 'qualifierId': 155}, {'id': 4951855759, 'qualifierId': 212, 'value': '34.5'}, {'id': 4951855763, 'qualifierId': 1}, {'id': 4951855755, 'qualifierId': 140, 'value': '86.0'}, {'id': 4951855753, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951855757, 'qualifierId': 141, 'value': '45.5'}, {'id': 4951855761, 'qualifierId': 213, 'value': '5.68'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;5,68;;86,0;34,5;45,5;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;86,0;45,5;;;;;;;;0;15;26;Cincinnati II;926;MC;1,0
2673014451;121;1;1;15;29;29nx7yxy1rdqv2oobqn5pjf8p;0;86,0;45,5;2024-04-14T18:18:57.352Z;2024-04-14T18:18:58Z;[{'id': 4951855835, 'qualifierId': 212, 'value': '11.5'}, {'id': 4951855831, 'qualifierId': 141, 'value': '28.8'}, {'id': 4951855837, 'qualifierId': 213, 'value': '4.58'}, {'id': 4951855821, 'qualifierId': 3}, {'id': 4951855823, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951855827, 'qualifierId': 140, 'value': '84.6'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;4,58;;84,6;11,5;28,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;84,6;28,8;;;;;;;;0;15;29;Cincinnati II;929;FW;1,0
2673014473;127;49;1;15;32;bd0378yx50xpdcgwkt9p9bmz8;1;15,8;79,4;2024-04-14T18:19:00.409Z;2024-04-14T18:19:00Z;[];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;15;32;Toronto II;932;DML;1,0
2673014509;122;45;1;15;35;29nx7yxy1rdqv2oobqn5pjf8p;0;85,5;14,1;2024-04-14T18:19:02.500Z;2024-04-14T18:19:05Z;[{'id': 4951856115, 'qualifierId': 286}, {'id': 4951856113, 'qualifierId': 56, 'value': 'Right'}, {'id': 4951856397, 'qualifierId': 233, 'value': '128'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;c5kex9ls9yntut3qugnj2mcd0;Challenge;;;;;;;;;;;;;;;;;;128,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;15;35;Cincinnati II;935;MC;1,0
2673014535;128;3;1;15;35;bd0378yx50xpdcgwkt9p9bmz8;1;14,5;85,9;2024-04-14T18:19:02.500Z;2024-04-17T11:42:11Z;[{'id': 4951856301, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951856303, 'qualifierId': 285}, {'id': 4957567083, 'qualifierId': 464}, {'id': 4951856385, 'qualifierId': 233, 'value': '122'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;c5kex9ls9yntut3qugnj2mcd0;Take On;;;;;;;;;;;;;;;;;;122,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;15;35;Toronto II;935;DML;1,0
2673014723;129;1;1;15;37;bd0378yx50xpdcgwkt9p9bmz8;1;10,4;86,6;2024-04-14T18:19:04.793Z;2024-04-14T18:19:18Z;[{'id': 4951857465, 'qualifierId': 213, 'value': '0.24'}, {'id': 4951857463, 'qualifierId': 212, 'value': '22.5'}, {'id': 4951857461, 'qualifierId': 141, 'value': '94.4'}, {'id': 4951857459, 'qualifierId': 140, 'value': '31.2'}, {'id': 4951857457, 'qualifierId': 56, 'value': 'Back'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;0,24;;31,2;22,5;94,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,2;94,4;;;;;;;;0;15;37;Toronto II;937;DML;1,0
2673014729;130;4;1;15;41;bd0378yx50xpdcgwkt9p9bmz8;1;31,6;92,2;2024-04-14T18:19:08.534Z;2024-04-14T18:51:39Z;[{'id': 4952007813, 'qualifierId': 233, 'value': '123'}, {'id': 4951857519, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951857521, 'qualifierId': 152}, {'id': 4951858657, 'qualifierId': 295}, {'id': 4951857517, 'qualifierId': 13}, {'id': 4951857525, 'qualifierId': 285}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;123,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;15;41;Toronto II;941;FW;1,0
2673014577;123;4;1;15;41;29nx7yxy1rdqv2oobqn5pjf8p;0;68,4;7,8;2024-04-14T18:19:08.535Z;2024-04-14T20:01:29Z;[{'id': 4951857159, 'qualifierId': 295}, {'id': 4952007843, 'qualifierId': 233, 'value': '130'}, {'id': 4951857163, 'qualifierId': 152}, {'id': 4951857165, 'qualifierId': 286}, {'id': 4951858619, 'qualifierId': 55, 'value': '125'}, {'id': 4951857157, 'qualifierId': 13}, {'id': 4951857161, 'qualifierId': 56, 'value': 'Right'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;130,0;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;125,0;u5v1owoegnvaqvk214qlvh90;;0;15;41;Cincinnati II;941;DC;1,0
2673014853;125;17;1;15;47;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T18:19:14.947Z;2024-04-17T11:42:46Z;[{'id': 4951858597, 'qualifierId': 13, 'value': '243'}, {'id': 4951858599, 'qualifierId': 55, 'value': '123'}, {'id': 4951858593, 'qualifierId': 31}, {'id': 4951858595, 'qualifierId': 393}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c5kex9ls9yntut3qugnj2mcd0;Card;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;123,0;u5v1owoegnvaqvk214qlvh90;;0;15;47;Cincinnati II;947;DC;1,0
2673015175;131;1;1;16;17;bd0378yx50xpdcgwkt9p9bmz8;1;32,4;86,0;2024-04-14T18:19:45.242Z;2024-04-14T18:19:47Z;[{'id': 4951859895, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951859893, 'qualifierId': 152}, {'id': 4951859897, 'qualifierId': 140, 'value': '21.8'}, {'id': 4951859903, 'qualifierId': 212, 'value': '18.5'}, {'id': 4951859905, 'qualifierId': 213, 'value': '4.07'}, {'id': 4951859891, 'qualifierId': 5}, {'id': 4951859901, 'qualifierId': 141, 'value': '64.2'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;4,07;;21,8;18,5;64,2;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;21,8;64,2;;;;;;;;0;16;17;Toronto II;977;DC;1,0
2673015259;132;1;1;16;19;bd0378yx50xpdcgwkt9p9bmz8;1;22,6;61,4;2024-04-14T18:19:47.194Z;2024-04-14T18:19:52Z;[{'id': 4951860329, 'qualifierId': 56, 'value': 'Back'}, {'id': 4951860333, 'qualifierId': 141, 'value': '41.2'}, {'id': 4951860335, 'qualifierId': 212, 'value': '19.1'}, {'id': 4951860331, 'qualifierId': 140, 'value': '10.0'}, {'id': 4951860337, 'qualifierId': 213, 'value': '3.95'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;3,95;;10,0;19,1;41,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;10,0;41,2;;;;;;;;0;16;19;Toronto II;979;DC;1,0
2673015281;133;1;1;16;24;bd0378yx50xpdcgwkt9p9bmz8;0;11,6;37,4;2024-04-14T18:19:52.251Z;2024-04-14T18:19:53Z;[{'id': 4951860477, 'qualifierId': 212, 'value': '55.1'}, {'id': 4951860473, 'qualifierId': 141, 'value': '22.4'}, {'id': 4951860485, 'qualifierId': 1}, {'id': 4951860467, 'qualifierId': 56, 'value': 'Center'}, {'id': 4951860471, 'qualifierId': 140, 'value': '63.2'}, {'id': 4951860481, 'qualifierId': 213, 'value': '6.10'}, {'id': 4951860463, 'qualifierId': 157}];b82dmhiv5rfrczfcx26cnvo16;H. Morse;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;6,1;;63,2;55,1;22,4;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;63,2;22,4;;;;;;;;0;16;24;Toronto II;984;GK;1,0
2673015315;126;1;1;16;26;29nx7yxy1rdqv2oobqn5pjf8p;1;37,0;73,6;2024-04-14T18:19:54.195Z;2024-04-14T18:19:55Z;[{'id': 4951860655, 'qualifierId': 213, 'value': '5.98'}, {'id': 4951860653, 'qualifierId': 212, 'value': '9.7'}, {'id': 4951860649, 'qualifierId': 140, 'value': '45.8'}, {'id': 4951860645, 'qualifierId': 3}, {'id': 4951860651, 'qualifierId': 141, 'value': '69.4'}, {'id': 4951860647, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;5,98;;45,8;9,7;69,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;45,8;69,4;;;;;;;;0;16;26;Cincinnati II;986;DC;1,0
