id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_IntentionalAssist;value_PassEndY;value_Angle;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_RelatedEventId;value_LowCentre;value_GkX;value_RightFooted;value_Assisted;value_BoxCentre;value_GoalmouthZ;value_GkY;value_GkYTimeOfGoal;value_GoalmouthY;value_LongBall;value_Launch;value_NotVisible;value_DeletedEventType;value_KickOff;value_TouchTypePass;value_OppositeRelatedEventId;value_AttemptedTackle;value_Direct;value_Foul;value_Defensive;value_Offensive;value_FreeKickTaken;value_LeftFooted;value_Cross;value_Chipped;value_OutSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_CloseRight;value_BoxRight;value_TouchTypeControl;value_TouchTypeClearance;value_BlockedY;value_NotAssisted;value_BlockedX;value_FirstTouch;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_LayOff;value_IndividualPlay;value_HighRight;value_BoxLeft;value_TakeOnSpace;value_LowLeft;value_Stooping;value_ParriedDanger;value_LowGkIntervention;value_Feet;value_BlockedPass;value_BlockedCross;value_KeeperThrow;value_PlayersCaughtOffside;value_ShirtPull/Holding;value_Standing;value_Collected;value_MediumGkIntervention;value_Hands;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_TakeOnOvertake;value_Overrun;value_Shove/Push;value_DrivenCross;value_Straight;value_1On1;value_BigChance;value_LowRight;value_DrinksBreak;value_RefereeDelay;value_Tap;value_TempBlocked;value_CloseHigh;value_FlickOn;value_YellowCard;value_RecklessOffence;value_SwitchOfPlay;value_Minutes;value_OverArm;value_EndType;value_FastBreak;value_High;value_Volley;value_KeeperTouched;value_TimeWasting;value_HighGkIntervention;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkKickFromHands;value_TacticalFoul;value_LeadingToGoal;value_HighCentre;value_FromCorner;value_Fingertip;value_Diving;value_Indirect;value_HitWoodwork;value_FloatedCross;value_HitBar;value_ParriedSafe;value_SixYardBlocked;value_SmallBoxRight;value_IncorrectOutOfPlayDecision;value_SmallBoxCentre;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_BlockedClearance;value_CaptainChange;value_FollowsADribble;value_GameEnd;value_CloseLeft;value_35Centre;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717512957;729;1;1;8;50;479lsfr4cwlzewpbuda3y2xv4;1;38,8;41,8;2024-08-28T20:46:43.819Z;2024-09-04T13:17:59Z;[{'id': 5195644589, 'qualifierId': 140, 'value': '32.3'}, {'id': 5195644595, 'qualifierId': 213, 'value': '2.10'}, {'id': 5195644591, 'qualifierId': 141, 'value': '59.1'}, {'id': 5195644587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195644593, 'qualifierId': 212, 'value': '13.6'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;32,3;13,6;;59,1;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;32,3;59,1;;;;;;;0;0;8;50;New York City II;530;MC;1,0
2717512965;730;1;1;8;53;479lsfr4cwlzewpbuda3y2xv4;1;34,1;59,7;2024-08-28T20:46:46.569Z;2024-09-04T13:18:07Z;[{'id': 5195644679, 'qualifierId': 212, 'value': '12.0'}, {'id': 5195644675, 'qualifierId': 140, 'value': '27.5'}, {'id': 5195644673, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195644681, 'qualifierId': 213, 'value': '2.19'}, {'id': 5195644677, 'qualifierId': 141, 'value': '74.1'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;27,5;12,0;;74,1;2,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;27,5;74,1;;;;;;;0;0;8;53;New York City II;533;MC;1,0
2717512981;731;1;1;8;55;479lsfr4cwlzewpbuda3y2xv4;1;27,1;72,0;2024-08-28T20:46:48.569Z;2024-09-04T13:18:22Z;[{'id': 5195644741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195644745, 'qualifierId': 141, 'value': '45.5'}, {'id': 5195644749, 'qualifierId': 213, 'value': '4.72'}, {'id': 5195644743, 'qualifierId': 140, 'value': '27.3'}, {'id': 5195644747, 'qualifierId': 212, 'value': '18.0'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;27,3;18,0;;45,5;4,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;27,3;45,5;;;;;;;0;0;8;55;New York City II;535;DC;1,0
2717512993;732;1;1;9;0;479lsfr4cwlzewpbuda3y2xv4;1;28,7;45,0;2024-08-28T20:46:53.568Z;2024-09-04T13:18:31Z;[{'id': 5195644789, 'qualifierId': 140, 'value': '37.8'}, {'id': 5195644791, 'qualifierId': 141, 'value': '19.9'}, {'id': 5195644795, 'qualifierId': 213, 'value': '5.22'}, {'id': 5195644793, 'qualifierId': 212, 'value': '19.6'}, {'id': 5195644787, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;37,8;19,6;;19,9;5,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;37,8;19,9;;;;;;;0;0;9;0;New York City II;540;DC;1,0
2717513017;733;1;1;9;3;479lsfr4cwlzewpbuda3y2xv4;1;37,8;18,7;2024-08-28T20:46:56.568Z;2024-09-04T13:18:45Z;[{'id': 5195644915, 'qualifierId': 140, 'value': '41.0'}, {'id': 5195644919, 'qualifierId': 212, 'value': '9.1'}, {'id': 5195644913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195644917, 'qualifierId': 141, 'value': '31.1'}, {'id': 5195644921, 'qualifierId': 213, 'value': '1.19'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;41,0;9,1;;31,1;1,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;41,0;31,1;;;;;;;0;0;9;3;New York City II;543;DL;1,0
2717513031;734;1;1;9;7;479lsfr4cwlzewpbuda3y2xv4;0;39,4;14,4;2024-08-28T20:47:00.567Z;2024-09-04T13:18:52Z;[{'id': 5195645021, 'qualifierId': 141, 'value': '13.8'}, {'id': 5195645025, 'qualifierId': 213, 'value': '6.21'}, {'id': 5195645023, 'qualifierId': 212, 'value': '5.7'}, {'id': 5195645017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195645019, 'qualifierId': 140, 'value': '44.8'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;44,8;5,7;;13,8;6,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;44,8;13,8;;;;;;;0;0;9;7;New York City II;547;MC;1,0
2717513047;620;8;1;9;8;6ddsx316t3j0z6nolrky9k4r8;1;56,4;85,0;2024-08-28T20:47:01.519Z;2024-09-04T13:19:09Z;[{'id': 5195645113, 'qualifierId': 56, 'value': 'Left'}, {'id': 5195645197, 'qualifierId': 384}];a0do5kh5akr89kst2p1hohixg;Camil Azzam Ruiz;;;dovq58lh0wixpngarrcqxw45w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;9;8;Orlando City B;548;FWL;1,0
2717513127;735;1;1;9;8;479lsfr4cwlzewpbuda3y2xv4;1;41,0;8,4;2024-08-28T20:47:02.168Z;2024-09-04T13:19:58Z;[{'id': 5195645629, 'qualifierId': 212, 'value': '11.4'}, {'id': 5195645625, 'qualifierId': 140, 'value': '30.7'}, {'id': 5195645627, 'qualifierId': 141, 'value': '13.8'}, {'id': 5195645623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195645631, 'qualifierId': 213, 'value': '2.81'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;30,7;11,4;;13,8;2,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,7;13,8;;;;;;;0;0;9;8;New York City II;548;AMR;1,0
2717513147;736;1;1;9;11;479lsfr4cwlzewpbuda3y2xv4;1;33,9;14,7;2024-08-28T20:47:04.918Z;2024-09-04T13:20:05Z;[{'id': 5195645765, 'qualifierId': 212, 'value': '14.3'}, {'id': 5195645761, 'qualifierId': 140, 'value': '28.1'}, {'id': 5195645767, 'qualifierId': 213, 'value': '2.01'}, {'id': 5195645763, 'qualifierId': 141, 'value': '33.7'}, {'id': 5195645759, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;28,1;14,3;;33,7;2,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;28,1;33,7;;;;;;;0;0;9;11;New York City II;551;DL;1,0
2717513181;737;1;1;9;14;479lsfr4cwlzewpbuda3y2xv4;1;28,3;34,3;2024-08-28T20:47:07.668Z;2024-09-04T13:20:19Z;[{'id': 5195645899, 'qualifierId': 141, 'value': '69.7'}, {'id': 5195645895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195645903, 'qualifierId': 213, 'value': '1.61'}, {'id': 5195645901, 'qualifierId': 212, 'value': '24.1'}, {'id': 5195645897, 'qualifierId': 140, 'value': '27.5'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;27,5;24,1;;69,7;1,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;27,5;69,7;;;;;;;0;0;9;14;New York City II;554;DC;1,0
2717513189;738;1;1;9;20;479lsfr4cwlzewpbuda3y2xv4;1;30,3;67,4;2024-08-28T20:47:13.918Z;2024-09-04T13:20:30Z;[{'id': 5195645967, 'qualifierId': 212, 'value': '17.2'}, {'id': 5195645961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195645965, 'qualifierId': 141, 'value': '42.4'}, {'id': 5195645969, 'qualifierId': 213, 'value': '4.55'}, {'id': 5195645963, 'qualifierId': 140, 'value': '27.7'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;27,7;17,2;;42,4;4,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;27,7;42,4;;;;;;;0;0;9;20;New York City II;560;DC;1,0
2717513197;739;1;1;9;23;479lsfr4cwlzewpbuda3y2xv4;1;30,3;40,1;2024-08-28T20:47:16.672Z;2024-09-04T13:20:40Z;[{'id': 5195646095, 'qualifierId': 141, 'value': '59.7'}, {'id': 5195646091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646099, 'qualifierId': 213, 'value': '1.54'}, {'id': 5195646093, 'qualifierId': 140, 'value': '30.7'}, {'id': 5195646097, 'qualifierId': 212, 'value': '13.3'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;30,7;13,3;;59,7;1,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,7;59,7;;;;;;;0;0;9;23;New York City II;563;DC;1,0
2717513211;740;1;1;9;25;479lsfr4cwlzewpbuda3y2xv4;1;28,9;59,9;2024-08-28T20:47:18.668Z;2024-09-04T13:20:51Z;[{'id': 5195646197, 'qualifierId': 141, 'value': '95.7'}, {'id': 5195646193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646199, 'qualifierId': 212, 'value': '24.9'}, {'id': 5195646195, 'qualifierId': 140, 'value': '34.1'}, {'id': 5195646201, 'qualifierId': 213, 'value': '1.35'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;34,1;24,9;;95,7;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;34,1;95,7;;;;;;;0;0;9;25;New York City II;565;DC;1,0
2717513217;741;1;1;9;28;479lsfr4cwlzewpbuda3y2xv4;1;34,5;94,5;2024-08-28T20:47:21.418Z;2024-09-04T13:20:59Z;[{'id': 5195646249, 'qualifierId': 213, 'value': '4.32'}, {'id': 5195646241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646245, 'qualifierId': 141, 'value': '74.3'}, {'id': 5195646247, 'qualifierId': 212, 'value': '14.9'}, {'id': 5195646243, 'qualifierId': 140, 'value': '29.1'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;29,1;14,9;;74,3;4,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;29,1;74,3;;;;;;;0;0;9;28;New York City II;568;AML;1,0
2717513221;742;1;1;9;32;479lsfr4cwlzewpbuda3y2xv4;1;32,7;70,0;2024-08-28T20:47:25.919Z;2024-09-04T13:21:10Z;[{'id': 5195646273, 'qualifierId': 212, 'value': '15.0'}, {'id': 5195646271, 'qualifierId': 141, 'value': '48.1'}, {'id': 5195646275, 'qualifierId': 213, 'value': '4.57'}, {'id': 5195646267, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646269, 'qualifierId': 140, 'value': '30.7'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;30,7;15,0;;48,1;4,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,7;48,1;;;;;;;0;0;9;32;New York City II;572;DC;1,0
2717513237;743;1;1;9;38;479lsfr4cwlzewpbuda3y2xv4;1;32,1;46,7;2024-08-28T20:47:31.667Z;2024-09-04T13:21:19Z;[{'id': 5195646357, 'qualifierId': 141, 'value': '18.7'}, {'id': 5195646361, 'qualifierId': 212, 'value': '21.0'}, {'id': 5195646363, 'qualifierId': 213, 'value': '5.15'}, {'id': 5195646351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646353, 'qualifierId': 140, 'value': '40.6'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;40,6;21,0;;18,7;5,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;40,6;18,7;;;;;;;0;0;9;38;New York City II;578;DC;1,0
2717513245;744;1;1;9;42;479lsfr4cwlzewpbuda3y2xv4;1;42,2;18,2;2024-08-28T20:47:36.169Z;2024-09-04T13:21:27Z;[{'id': 5195646407, 'qualifierId': 212, 'value': '15.1'}, {'id': 5195646403, 'qualifierId': 140, 'value': '54.4'}, {'id': 5195646401, 'qualifierId': 56, 'value': 'Right'}, {'id': 5195646405, 'qualifierId': 141, 'value': '6.4'}, {'id': 5195646409, 'qualifierId': 213, 'value': '5.72'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;54,4;15,1;;6,4;5,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;54,4;6,4;;;;;;;0;0;9;42;New York City II;582;DL;1,0
2717513251;745;1;1;9;44;479lsfr4cwlzewpbuda3y2xv4;1;54,0;6,6;2024-08-28T20:47:37.918Z;2024-09-04T13:21:36Z;[{'id': 5195646433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646437, 'qualifierId': 141, 'value': '6.9'}, {'id': 5195646435, 'qualifierId': 140, 'value': '34.5'}, {'id': 5195646439, 'qualifierId': 212, 'value': '20.5'}, {'id': 5195646441, 'qualifierId': 213, 'value': '3.13'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;34,5;20,5;;6,9;3,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;34,5;6,9;;;;;;;0;0;9;44;New York City II;584;DR;1,0
2717513261;746;1;1;9;46;479lsfr4cwlzewpbuda3y2xv4;1;35,3;7,5;2024-08-28T20:47:39.917Z;2024-09-04T13:21:48Z;[{'id': 5195646509, 'qualifierId': 212, 'value': '19.9'}, {'id': 5195646505, 'qualifierId': 140, 'value': '29.1'}, {'id': 5195646503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646507, 'qualifierId': 141, 'value': '35.2'}, {'id': 5195646511, 'qualifierId': 213, 'value': '1.90'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;29,1;19,9;;35,2;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;29,1;35,2;;;;;;;0;0;9;46;New York City II;586;DL;1,0
2717513343;747;1;1;9;51;479lsfr4cwlzewpbuda3y2xv4;1;24,1;55,0;2024-08-28T20:47:44.919Z;2024-09-04T13:22:24Z;[{'id': 5195646935, 'qualifierId': 213, 'value': '0.60'}, {'id': 5195646931, 'qualifierId': 141, 'value': '68.0'}, {'id': 5195646933, 'qualifierId': 212, 'value': '15.6'}, {'id': 5195646927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195646929, 'qualifierId': 140, 'value': '36.3'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;36,3;15,6;;68,0;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;36,3;68,0;;;;;;;0;0;9;51;New York City II;591;DC;1,0
2717513345;748;4;1;9;53;479lsfr4cwlzewpbuda3y2xv4;1;31,9;66,6;2024-08-28T20:47:46.318Z;2024-09-04T13:24:20Z;[{'id': 5195648213, 'qualifierId': 233, 'value': '621'}, {'id': 5195646947, 'qualifierId': 265}, {'id': 5195646945, 'qualifierId': 152}, {'id': 5195646941, 'qualifierId': 13}, {'id': 5195646949, 'qualifierId': 285}, {'id': 5195646943, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;621,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;9;53;New York City II;593;AMC;1,0
2717513347;621;4;1;9;53;6ddsx316t3j0z6nolrky9k4r8;0;68,1;33,4;2024-08-28T20:47:46.319Z;2024-09-04T13:22:25Z;[{'id': 5195646953, 'qualifierId': 13}, {'id': 5195646957, 'qualifierId': 152}, {'id': 5195646955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5195646959, 'qualifierId': 265}, {'id': 5195646963, 'qualifierId': 233, 'value': '748'}, {'id': 5195646961, 'qualifierId': 286}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748,0;1,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;9;53;Orlando City B;593;MC;1,0
2717513363;749;1;1;9;57;479lsfr4cwlzewpbuda3y2xv4;1;31,5;66,0;2024-08-28T20:47:50.269Z;2024-09-04T13:22:39Z;[{'id': 5195647043, 'qualifierId': 140, 'value': '35.9'}, {'id': 5195647047, 'qualifierId': 212, 'value': '16.3'}, {'id': 5195647045, 'qualifierId': 141, 'value': '89.0'}, {'id': 5195647041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195647049, 'qualifierId': 213, 'value': '1.28'}, {'id': 5195647037, 'qualifierId': 5}, {'id': 5195647039, 'qualifierId': 152}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;35,9;16,3;;89,0;1,28;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,9;89,0;;;;;;;0;0;9;57;New York City II;597;AMC;1,0
2717513409;750;1;1;10;0;479lsfr4cwlzewpbuda3y2xv4;1;39,2;90,2;2024-08-28T20:47:53.268Z;2024-09-04T13:23:00Z;[{'id': 5195647307, 'qualifierId': 141, 'value': '81.8'}, {'id': 5195647311, 'qualifierId': 213, 'value': '6.05'}, {'id': 5195647303, 'qualifierId': 56, 'value': 'Left'}, {'id': 5195647305, 'qualifierId': 140, 'value': '61.8'}, {'id': 5195647309, 'qualifierId': 212, 'value': '24.4'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;61,8;24,4;;81,8;6,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;61,8;81,8;;;;;;;0;0;10;0;New York City II;600;DC;1,0
