id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Chipped;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_MediumGkIntervention;value_KeeperThrow;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_HeadPass;value_NotVisible;value_Overrun;value_Assist;value_IntentionalAssist;value_ThroughBall;value_Assisted;value_LowCentre;value_RelatedEventId;value_BlockedX;value_GoalmouthY;value_BoxCentre;value_BlockedY;value_RegularPlay;value_GoalmouthZ;value_Diving;value_Feet;value_ParriedSafe;value_LowGkIntervention;value_Left;value_Right;value_CornerTaken;value_Head;value_NotPastGoalLine;value_FirstTouch;value_GkX;value_FromCorner;value_GkY;value_HighRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_BoxDeepLeft;value_LowRight;value_Hands;value_InSwinger;value_OutOnSideline;value_FlickOn;value_LowLeft;value_IndividualPlay;value_OutOfBoxCentre;value_ParriedDanger;value_Direct;value_Shove/Push;value_Foul;value_TakeOnOvertake;value_CloseRight;value_BoxLeft;value_High;value_BlockedPass;value_NotAssisted;value_Collected;value_GkKickFromHands;value_LayOff;value_AttemptedTackle;value_SavedOffLine;value_Deflection;value_BoxRight;value_Blocked;value_LastLine;value_DefBlock;value_TouchTypePass;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_BigChance;value_FantasyAssistType;value_GoalShotGameClock;value_CausingPlayer;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_ShirtPull/Holding;value_CloseHigh;value_FreeKick;value_TouchTypeControl;value_Injury;value_InjuredPlayerId;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_SetPiece;value_TacticalFoul;value_HighGkIntervention;value_HighClaim;value_OverArm;value_Review;value_FairPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692597699;5;1;1;0;13;iiolvosiuokkrl5iuoxcjo4p;1;39,9;65,3;2024-05-27T00:04:12.256Z;2024-05-27T00:04:13Z;[{'id': 5058310957, 'qualifierId': 212, 'value': '12.0'}, {'id': 5058310953, 'qualifierId': 140, 'value': '28.7'}, {'id': 5058310955, 'qualifierId': 141, 'value': '68.7'}, {'id': 5058310959, 'qualifierId': 213, 'value': '2.95'}, {'id': 5058310951, 'qualifierId': 56, 'value': 'Back'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,95;;;12,0;28,7;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;28,7;68,7;;;;;;;;0;0;13;Minnesota United II;13;MC;1,0
2692597705;6;1;1;0;15;iiolvosiuokkrl5iuoxcjo4p;1;30,3;71,9;2024-05-27T00:04:13.855Z;2024-05-27T00:04:59Z;[{'id': 5058311007, 'qualifierId': 140, 'value': '41.8'}, {'id': 5058311011, 'qualifierId': 212, 'value': '12.4'}, {'id': 5058311013, 'qualifierId': 213, 'value': '0.22'}, {'id': 5058311005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058311009, 'qualifierId': 141, 'value': '75.9'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,22;;;12,4;41,8;75,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;41,8;75,9;;;;;;;;0;0;15;Minnesota United II;15;DC;1,0
2692597709;7;1;1;0;18;iiolvosiuokkrl5iuoxcjo4p;1;39,7;75,2;2024-05-27T00:04:16.896Z;2024-05-27T00:04:18Z;[{'id': 5058311049, 'qualifierId': 141, 'value': '85.2'}, {'id': 5058311045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058311051, 'qualifierId': 212, 'value': '9.2'}, {'id': 5058311053, 'qualifierId': 213, 'value': '0.83'}, {'id': 5058311047, 'qualifierId': 140, 'value': '45.6'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,83;;;9,2;45,6;85,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;45,6;85,2;;;;;;;;0;0;18;Minnesota United II;18;MC;1,0
2692597715;8;1;1;0;20;iiolvosiuokkrl5iuoxcjo4p;1;42,4;85,8;2024-05-27T00:04:18.624Z;2024-05-27T00:04:21Z;[{'id': 5058311101, 'qualifierId': 141, 'value': '78.5'}, {'id': 5058311099, 'qualifierId': 140, 'value': '34.2'}, {'id': 5058311097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058311105, 'qualifierId': 213, 'value': '3.66'}, {'id': 5058311103, 'qualifierId': 212, 'value': '9.9'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,66;;;9,9;34,2;78,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,2;78,5;;;;;;;;0;0;20;Minnesota United II;20;DC;1,0
2692597721;9;1;1;0;22;iiolvosiuokkrl5iuoxcjo4p;1;43,2;80,7;2024-05-27T00:04:21.151Z;2024-05-27T00:04:24Z;[{'id': 5058311131, 'qualifierId': 140, 'value': '54.4'}, {'id': 5058311135, 'qualifierId': 212, 'value': '11.9'}, {'id': 5058311133, 'qualifierId': 141, 'value': '77.7'}, {'id': 5058311137, 'qualifierId': 213, 'value': '6.11'}, {'id': 5058311129, 'qualifierId': 56, 'value': 'Center'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;6,11;;;11,9;54,4;77,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;54,4;77,7;;;;;;;;0;0;22;Minnesota United II;22;MC;1,0
2692597727;10;1;1;0;25;iiolvosiuokkrl5iuoxcjo4p;1;54,4;77,7;2024-05-27T00:04:23.920Z;2024-05-27T00:04:25Z;[{'id': 5058311159, 'qualifierId': 141, 'value': '72.0'}, {'id': 5058311155, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058311161, 'qualifierId': 212, 'value': '4.3'}, {'id': 5058311163, 'qualifierId': 213, 'value': '4.26'}, {'id': 5058311157, 'qualifierId': 140, 'value': '52.6'}];btqe4tigm004n7dj039au2sfe;D. Yapi;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;4,26;;;4,3;52,6;72,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;52,6;72,0;;;;;;;;0;0;25;Minnesota United II;25;FW;1,0
2692613091;347;83;1;0;26;1pc6sx2h4rp113ldkbp5d2xas;0;46,7;25,8;2024-05-27T00:04:24.528Z;2024-05-27T02:09:20Z;[{'id': 5058454381, 'qualifierId': 399, 'value': '1e2rcqui6mxvgyrsha9fr1ai2'}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;d3nvn82ami7cwtjwviqppmck4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;26;Colorado Rapids II;26;AMC;1,0
2692597733;11;1;1;0;26;iiolvosiuokkrl5iuoxcjo4p;0;54,2;66,2;2024-05-27T00:04:25.440Z;2024-05-27T00:04:26Z;[{'id': 5058311191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058311199, 'qualifierId': 213, 'value': '5.71'}, {'id': 5058311195, 'qualifierId': 141, 'value': '63.3'}, {'id': 5058311193, 'qualifierId': 140, 'value': '57.1'}, {'id': 5058311197, 'qualifierId': 212, 'value': '3.6'}];1e2rcqui6mxvgyrsha9fr1ai2;J. Löffelsend;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,71;;;3,6;57,1;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;57,1;63,3;;;;;;;;0;0;26;Minnesota United II;26;MC;1,0
2692613111;348;1;1;0;28;1pc6sx2h4rp113ldkbp5d2xas;0;46,7;34,6;2024-05-27T00:04:26.528Z;2024-05-27T01:02:54Z;[{'id': 5058398133, 'qualifierId': 140, 'value': '42.0'}, {'id': 5058398135, 'qualifierId': 141, 'value': '28.4'}, {'id': 5058398137, 'qualifierId': 212, 'value': '6.5'}, {'id': 5058398131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058398139, 'qualifierId': 213, 'value': '3.85'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,85;;;6,5;42,0;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;42,0;28,4;;;;;;;;0;0;28;Colorado Rapids II;28;MC;1,0
2692597747;12;1;1;0;29;iiolvosiuokkrl5iuoxcjo4p;1;59,0;59,0;2024-05-27T00:04:27.952Z;2024-05-27T00:04:31Z;[{'id': 5058311263, 'qualifierId': 141, 'value': '40.4'}, {'id': 5058311265, 'qualifierId': 212, 'value': '12.7'}, {'id': 5058311259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058311267, 'qualifierId': 213, 'value': '4.59'}, {'id': 5058311261, 'qualifierId': 140, 'value': '57.5'}];btqe4tigm004n7dj039au2sfe;D. Yapi;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;4,59;;;12,7;57,5;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;57,5;40,4;;;;;;;;0;0;29;Minnesota United II;29;FW;1,0
2692597763;13;2;1;0;32;iiolvosiuokkrl5iuoxcjo4p;1;61,5;39,4;2024-05-27T00:04:30.895Z;2024-05-27T00:04:41Z;[{'id': 5058311369, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058311373, 'qualifierId': 141, 'value': '66.8'}, {'id': 5058311367, 'qualifierId': 7, 'value': '1s1fyh1gza8ll4aeenib2vmcp'}, {'id': 5058311371, 'qualifierId': 140, 'value': '78.7'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;d3nvn82ami7cwtjwviqppmck4;Offside Pass;;;;;;;;;;;;;;78,7;66,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;78,7;66,8;;;;;;;;0;0;32;Minnesota United II;32;MC;1,0
2692597755;9;55;1;0;32;1pc6sx2h4rp113ldkbp5d2xas;1;21,9;30,0;2024-05-27T00:04:30.896Z;2024-05-27T01:03:14Z;[];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;d3nvn82ami7cwtjwviqppmck4;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;32;Colorado Rapids II;32;DC;1,0
2692597835;10;1;1;1;6;1pc6sx2h4rp113ldkbp5d2xas;0;20,7;34,9;2024-05-27T00:05:05.271Z;2024-05-27T00:52:56Z;[{'id': 5058311899, 'qualifierId': 140, 'value': '63.7'}, {'id': 5058311905, 'qualifierId': 213, 'value': '5.79'}, {'id': 5058311903, 'qualifierId': 212, 'value': '51.3'}, {'id': 5058311893, 'qualifierId': 155}, {'id': 5058311895, 'qualifierId': 241}, {'id': 5058311901, 'qualifierId': 141, 'value': '0.0'}, {'id': 5058311891, 'qualifierId': 5}, {'id': 5058311897, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058311907, 'qualifierId': 1}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,79;;;51,3;63,7;0,0;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;63,7;0,0;;;;;;;;0;1;6;Colorado Rapids II;66;GK;1,0
2692597837;11;5;1;1;8;1pc6sx2h4rp113ldkbp5d2xas;0;63,4;-1,0;2024-05-27T00:05:07.480Z;2024-05-31T12:11:38Z;[{'id': 5058311911, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058311941, 'qualifierId': 233, 'value': '14'}, {'id': 5058311913, 'qualifierId': 347}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;d3nvn82ami7cwtjwviqppmck4;Out;;;;;;;;;;;;;;;;;;;;;;14,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;8;Colorado Rapids II;68;GK;1,0
2692597845;14;5;1;1;10;iiolvosiuokkrl5iuoxcjo4p;1;36,6;101,0;2024-05-27T00:05:09.480Z;2024-05-27T00:15:35Z;[{'id': 5058311929, 'qualifierId': 347}, {'id': 5058311937, 'qualifierId': 233, 'value': '11'}, {'id': 5058311927, 'qualifierId': 56, 'value': 'Back'}];1s1fyh1gza8ll4aeenib2vmcp;J. Lewis;;;d3nvn82ami7cwtjwviqppmck4;Out;;;;;;;;;;;;;;;;;;;;;;11,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;1;10;Minnesota United II;70;ML;1,0
2692597849;15;1;1;1;14;iiolvosiuokkrl5iuoxcjo4p;1;35,1;100,0;2024-05-27T00:05:13.040Z;2024-05-27T00:05:16Z;[{'id': 5058311973, 'qualifierId': 140, 'value': '21.1'}, {'id': 5058311975, 'qualifierId': 141, 'value': '81.9'}, {'id': 5058311979, 'qualifierId': 213, 'value': '3.86'}, {'id': 5058311969, 'qualifierId': 107}, {'id': 5058311977, 'qualifierId': 212, 'value': '19.5'}, {'id': 5058311971, 'qualifierId': 56, 'value': 'Back'}];1keonaeqvrkqhbw9sjaaxsff8;J. Travis;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,86;;;19,5;21,1;81,9;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;21,1;81,9;;;;;;;;0;1;14;Minnesota United II;74;DC;1,0
2692597863;16;1;1;1;17;iiolvosiuokkrl5iuoxcjo4p;1;12,3;80,3;2024-05-27T00:05:16.495Z;2024-05-27T00:05:19Z;[{'id': 5058312039, 'qualifierId': 213, 'value': '4.43'}, {'id': 5058312033, 'qualifierId': 140, 'value': '7.1'}, {'id': 5058312035, 'qualifierId': 141, 'value': '52.4'}, {'id': 5058312031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058312037, 'qualifierId': 212, 'value': '19.7'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;4,43;;;19,7;7,1;52,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;7,1;52,4;;;;;;;;0;1;17;Minnesota United II;77;DC;1,0
2692597871;17;1;1;1;20;iiolvosiuokkrl5iuoxcjo4p;1;7,1;51,0;2024-05-27T00:05:19.487Z;2024-05-27T00:05:23Z;[{'id': 5058312087, 'qualifierId': 141, 'value': '34.4'}, {'id': 5058312085, 'qualifierId': 140, 'value': '14.4'}, {'id': 5058312083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058312089, 'qualifierId': 212, 'value': '13.6'}, {'id': 5058312091, 'qualifierId': 213, 'value': '5.31'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,31;;;13,6;14,4;34,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;14,4;34,4;;;;;;;;0;1;20;Minnesota United II;80;GK;1,0
2692597881;18;1;1;1;25;iiolvosiuokkrl5iuoxcjo4p;1;20,6;36,5;2024-05-27T00:05:23.647Z;2024-05-27T00:05:26Z;[{'id': 5058312143, 'qualifierId': 213, 'value': '2.07'}, {'id': 5058312135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058312139, 'qualifierId': 141, 'value': '54.5'}, {'id': 5058312137, 'qualifierId': 140, 'value': '14.2'}, {'id': 5058312141, 'qualifierId': 212, 'value': '14.0'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,07;;;14,0;14,2;54,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;14,2;54,5;;;;;;;;0;1;25;Minnesota United II;85;DL;1,0
2692597897;19;1;1;1;28;iiolvosiuokkrl5iuoxcjo4p;1;14,0;51,0;2024-05-27T00:05:26.735Z;2024-05-27T00:05:32Z;[{'id': 5058312233, 'qualifierId': 212, 'value': '27.9'}, {'id': 5058312235, 'qualifierId': 213, 'value': '5.12'}, {'id': 5058312229, 'qualifierId': 140, 'value': '24.4'}, {'id': 5058312231, 'qualifierId': 141, 'value': '13.3'}, {'id': 5058312227, 'qualifierId': 56, 'value': 'Back'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,12;;;27,9;24,4;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;24,4;13,3;;;;;;;;0;1;28;Minnesota United II;88;GK;1,0
2692597905;20;1;1;1;33;iiolvosiuokkrl5iuoxcjo4p;1;24,0;16,4;2024-05-27T00:05:31.967Z;2024-05-27T00:05:35Z;[{'id': 5058312271, 'qualifierId': 140, 'value': '14.3'}, {'id': 5058312277, 'qualifierId': 213, 'value': '2.70'}, {'id': 5058312269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058312273, 'qualifierId': 141, 'value': '23.5'}, {'id': 5058312275, 'qualifierId': 212, 'value': '11.3'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,7;;;11,3;14,3;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;14,3;23,5;;;;;;;;0;1;33;Minnesota United II;93;DR;1,0
2692597917;21;1;1;1;36;iiolvosiuokkrl5iuoxcjo4p;1;14,8;26,8;2024-05-27T00:05:35.375Z;2024-05-27T00:05:38Z;[{'id': 5058312309, 'qualifierId': 141, 'value': '37.3'}, {'id': 5058312313, 'qualifierId': 213, 'value': '2.49'}, {'id': 5058312305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058312311, 'qualifierId': 212, 'value': '11.8'}, {'id': 5058312307, 'qualifierId': 140, 'value': '5.8'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,49;;;11,8;5,8;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;5,8;37,3;;;;;;;;0;1;36;Minnesota United II;96;DL;1,0
2692597925;22;1;1;1;39;iiolvosiuokkrl5iuoxcjo4p;0;8,2;32,5;2024-05-27T00:05:38.416Z;2024-05-31T12:12:23Z;[{'id': 5058312361, 'qualifierId': 140, 'value': '55.7'}, {'id': 5058312359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058312367, 'qualifierId': 213, 'value': '5.92'}, {'id': 5058312369, 'qualifierId': 1}, {'id': 5058312363, 'qualifierId': 141, 'value': '4.7'}, {'id': 5058312365, 'qualifierId': 212, 'value': '53.3'}, {'id': 5062718815, 'qualifierId': 157}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,92;;;53,3;55,7;4,7;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;55,7;4,7;;;;;;;;0;1;39;Minnesota United II;99;GK;1,0
2692611405;344;61;1;1;47;1pc6sx2h4rp113ldkbp5d2xas;0;70,5;82,7;2024-05-27T00:05:45.528Z;2024-05-27T00:53:23Z;[{'id': 5058387495, 'qualifierId': 56, 'value': 'Left'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;d3nvn82ami7cwtjwviqppmck4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;47;Colorado Rapids II;107;FW;1,0
