id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_NotVisible;value_ThrowIn;value_Launch;value_Head;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypeClearance;value_Right;value_Left;value_CornerTaken;value_RightFooted;value_Cross;value_OutSwinger;value_MediumGkIntervention;value_GkKickFromHands;value_HeadPass;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_FirstTouch;value_Assisted;value_BigChance;value_GkX;value_GkY;value_RelatedEventId;value_SmallBoxCentre;value_BlockedY;value_NotPastGoalLine;value_GoalmouthZ;value_GoalmouthY;value_BlockedX;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Volley;value_GoalShotGameClock;value_LowLeft;value_Tap;value_BlockedPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NotAssisted;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_Hands;value_LowGkIntervention;value_Stooping;value_Collected;value_KeeperThrow;value_LeftFooted;value_Blocked;value_DefBlock;value_BlockedClearance;value_HighLeft;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Overrun;value_OverArm;value_TouchTypeControl;value_OutOfPlay;value_InSwinger;value_SixYardBlocked;value_FromCorner;value_Defensive1V1;value_Handball;value_1On1;value_ParriedSafe;value_Feet;value_Sliding;value_FlickOn;value_Injury;value_InjuredPlayerId;value_LeadingToGoal;value_LowRight;value_RelatedError1Id;value_FollowsADribble;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_SmallBoxRight;value_High;value_SetPiece;value_BoxDeepLeft;value_CloseHigh;value_BoxLeft;value_FastBreak;value_OtherBodyPart;value_PlayersCaughtOffside;value_Indirect;value_TempMissed;value_FantasyAssistType;value_FantasyAssistId;value_FreeKick;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Minutes;value_AerialFoul;value_BlockedCross;value_Deflection;value_EndType;value_Diving;value_ParriedDanger;value_Standing;value_Dissent;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PullBack;value_BoxRight;value_TimeWasting;value_GkHoof;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693542535;16;1;1;0;49;8ijkk62897so5r3bq0wgwx4bu;1;33,0;49,9;2024-06-01T02:06:03.527Z;2024-06-01T02:06:09Z;[{'id': 5063482001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482005, 'qualifierId': 141, 'value': '68.7'}, {'id': 5063482009, 'qualifierId': 213, 'value': '1.42'}, {'id': 5063482003, 'qualifierId': 140, 'value': '34.8'}, {'id': 5063482007, 'qualifierId': 212, 'value': '12.9'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;12,9;1,42;34,8;;68,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;34,8;68,7;;;;;;;0;0;0;49;Tacoma Defiance;49;DL;1,0
2693542541;17;1;1;0;55;8ijkk62897so5r3bq0wgwx4bu;0;33,5;54,5;2024-06-01T02:06:09.079Z;2024-06-01T02:06:10Z;[{'id': 5063482047, 'qualifierId': 1}, {'id': 5063482045, 'qualifierId': 213, 'value': '6.20'}, {'id': 5063482039, 'qualifierId': 140, 'value': '81.0'}, {'id': 5063482043, 'qualifierId': 212, 'value': '50.0'}, {'id': 5063482035, 'qualifierId': 157}, {'id': 5063482041, 'qualifierId': 141, 'value': '48.4'}, {'id': 5063482037, 'qualifierId': 56, 'value': 'Center'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;50,0;6,2;81,0;;48,4;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;81,0;48,4;;;;;;;0;0;0;55;Tacoma Defiance;55;DC;1,0
2693542561;7;59;1;0;59;5icuo8utnztpsd9l03gdd68dl;1;21,6;50,3;2024-06-01T02:06:12.801Z;2024-06-01T03:04:28Z;[{'id': 5063482129, 'qualifierId': 56, 'value': 'Back'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d4s4gkd3nmz6m1oiwfrydvfo4;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;59;Ventura County;59;GK;1,0
2693542563;8;12;1;0;59;5icuo8utnztpsd9l03gdd68dl;1;21,6;50,3;2024-06-01T02:06:13.570Z;2024-06-01T03:04:29Z;[{'id': 5063482155, 'qualifierId': 15}, {'id': 5063482141, 'qualifierId': 213, 'value': '0.36'}, {'id': 5063482137, 'qualifierId': 141, 'value': '54.6'}, {'id': 5063482139, 'qualifierId': 212, 'value': '8.3'}, {'id': 5063482133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482135, 'qualifierId': 140, 'value': '29.0'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;d4s4gkd3nmz6m1oiwfrydvfo4;Clearance;;;;;;;;;;;8,3;0,36;29,0;;54,6;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;29,0;54,6;;;;;;;0;0;0;59;Ventura County;59;GK;1,0
2693542579;9;1;1;1;0;5icuo8utnztpsd9l03gdd68dl;0;32,3;53,0;2024-06-01T02:06:13.689Z;2024-06-07T07:17:14Z;[{'id': 5063482217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482219, 'qualifierId': 140, 'value': '35.9'}, {'id': 5063482221, 'qualifierId': 141, 'value': '46.4'}, {'id': 5063482223, 'qualifierId': 212, 'value': '5.9'}, {'id': 5063482225, 'qualifierId': 213, 'value': '5.41'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;5,9;5,41;35,9;;46,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;35,9;46,4;;;;;;;0;0;1;0;Ventura County;60;MC;1,0
2693542573;18;61;1;1;1;8ijkk62897so5r3bq0wgwx4bu;1;67,7;60,9;2024-06-01T02:06:14.870Z;2024-06-07T07:18:20Z;[{'id': 5063482183, 'qualifierId': 56, 'value': 'Center'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;1;Tacoma Defiance;61;MC;1,0
2694936827;834;45;1;1;1;8ijkk62897so5r3bq0wgwx4bu;0;67,7;57,1;2024-06-01T02:06:15.229Z;2024-06-07T07:18:13Z;[{'id': 5071163627, 'qualifierId': 233, 'value': '928'}, {'id': 5071163625, 'qualifierId': 286}, {'id': 5071163621, 'qualifierId': 56, 'value': 'Center'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Challenge;;;;;;;;;;;;;;;;;;;928,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;1;Tacoma Defiance;61;AML;1,0
2694936825;928;3;1;1;1;5icuo8utnztpsd9l03gdd68dl;1;32,3;42,9;2024-06-01T02:06:15.229Z;2024-06-07T10:01:26Z;[{'id': 5071163619, 'qualifierId': 464}, {'id': 5071163617, 'qualifierId': 285}, {'id': 5071163613, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071221657, 'qualifierId': 233, 'value': '834'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Take On;;;;;;;;;;;;;;;;;;;834,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;1;Ventura County;61;MC;1,0
2693542591;10;49;1;1;5;5icuo8utnztpsd9l03gdd68dl;1;33,4;13,7;2024-06-01T02:06:19.041Z;2024-06-01T02:06:19Z;[];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;5;Ventura County;65;MC;1,0
2693542621;11;1;1;1;6;5icuo8utnztpsd9l03gdd68dl;1;31,6;19,4;2024-06-01T02:06:20.147Z;2024-06-01T02:06:23Z;[{'id': 5063482415, 'qualifierId': 141, 'value': '35.1'}, {'id': 5063482417, 'qualifierId': 212, 'value': '15.9'}, {'id': 5063482419, 'qualifierId': 213, 'value': '2.40'}, {'id': 5063482413, 'qualifierId': 140, 'value': '20.4'}, {'id': 5063482411, 'qualifierId': 56, 'value': 'Back'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;15,9;2,4;20,4;;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;20,4;35,1;;;;;;;0;0;1;6;Ventura County;66;MC;1,0
2693542631;12;1;1;1;9;5icuo8utnztpsd9l03gdd68dl;1;19,9;37,3;2024-06-01T02:06:23.153Z;2024-06-01T03:05:56Z;[{'id': 5063482465, 'qualifierId': 213, 'value': '1.51'}, {'id': 5063482457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482461, 'qualifierId': 141, 'value': '72.4'}, {'id': 5063482463, 'qualifierId': 212, 'value': '23.9'}, {'id': 5063482459, 'qualifierId': 140, 'value': '21.2'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;23,9;1,51;21,2;;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;21,2;72,4;;;;;;;0;0;1;9;Ventura County;69;DL;1,0
2693542635;13;1;1;1;14;5icuo8utnztpsd9l03gdd68dl;1;22,1;73,8;2024-06-01T02:06:28.417Z;2024-06-01T03:05:25Z;[{'id': 5063482503, 'qualifierId': 213, 'value': '4.62'}, {'id': 5063482495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482499, 'qualifierId': 141, 'value': '44.6'}, {'id': 5063482501, 'qualifierId': 212, 'value': '19.9'}, {'id': 5063482497, 'qualifierId': 140, 'value': '20.3'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;19,9;4,62;20,3;;44,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;20,3;44,6;;;;;;;0;0;1;14;Ventura County;74;DC;1,0
2693542645;14;1;1;1;17;5icuo8utnztpsd9l03gdd68dl;1;20,5;45,2;2024-06-01T02:06:31.297Z;2024-06-01T03:05:27Z;[{'id': 5063482571, 'qualifierId': 213, 'value': '1.45'}, {'id': 5063482569, 'qualifierId': 212, 'value': '20.0'}, {'id': 5063482563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482565, 'qualifierId': 140, 'value': '22.8'}, {'id': 5063482567, 'qualifierId': 141, 'value': '74.4'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;20,0;1,45;22,8;;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;22,8;74,4;;;;;;;0;0;1;17;Ventura County;77;DL;1,0
2693542661;15;1;1;1;24;5icuo8utnztpsd9l03gdd68dl;1;31,9;92,7;2024-06-01T02:06:38.033Z;2024-06-01T03:05:33Z;[{'id': 5063482651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482655, 'qualifierId': 141, 'value': '96.9'}, {'id': 5063482659, 'qualifierId': 213, 'value': '0.28'}, {'id': 5063482653, 'qualifierId': 140, 'value': '41.3'}, {'id': 5063482657, 'qualifierId': 212, 'value': '10.3'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;10,3;0,28;41,3;;96,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;41,3;96,9;;;;;;;0;0;1;24;Ventura County;84;DC;1,0
2693542665;16;61;1;1;30;5icuo8utnztpsd9l03gdd68dl;0;48,3;98,0;2024-06-01T02:06:43.681Z;2024-06-01T03:05:53Z;[{'id': 5063482669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063521577, 'qualifierId': 189}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball touch;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;30;Ventura County;90;DC;1,0
2693542669;17;5;1;1;30;5icuo8utnztpsd9l03gdd68dl;0;57,4;101,4;2024-06-01T02:06:44.304Z;2024-06-01T02:06:51Z;[{'id': 5063482809, 'qualifierId': 233, 'value': '19'}, {'id': 5063482689, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063482691, 'qualifierId': 347}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Out;;;;;;;;;;;;;;;;;;1,0;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;30;Ventura County;90;DC;1,0
2693542681;19;5;1;1;30;8ijkk62897so5r3bq0wgwx4bu;1;42,6;-1,4;2024-06-01T02:06:44.304Z;2024-06-01T04:18:05Z;[{'id': 5063482793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482795, 'qualifierId': 347}, {'id': 5063482801, 'qualifierId': 233, 'value': '17'}];b4hm7o0o1tlssg0aa1psm704q;G. Vivi;;;d4s4gkd3nmz6m1oiwfrydvfo4;Out;;;;;;;;;;;;;;;;;;1,0;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;1;30;Tacoma Defiance;90;AML;1,0
2693542683;20;1;1;1;36;8ijkk62897so5r3bq0wgwx4bu;1;34,9;0,0;2024-06-01T02:06:50.142Z;2024-06-01T02:06:55Z;[{'id': 5063482817, 'qualifierId': 140, 'value': '25.5'}, {'id': 5063482815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482823, 'qualifierId': 213, 'value': '2.22'}, {'id': 5063482819, 'qualifierId': 141, 'value': '17.3'}, {'id': 5063482813, 'qualifierId': 107}, {'id': 5063482821, 'qualifierId': 212, 'value': '16.3'}, {'id': 5063482895, 'qualifierId': 189}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;16,3;2,22;25,5;;17,3;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;25,5;17,3;;;;;;;0;0;1;36;Tacoma Defiance;96;DR;1,0
2693542695;21;1;1;1;38;8ijkk62897so5r3bq0wgwx4bu;1;25,5;17,3;2024-06-01T02:06:51.863Z;2024-06-01T02:06:55Z;[{'id': 5063482879, 'qualifierId': 213, 'value': '2.05'}, {'id': 5063482877, 'qualifierId': 212, 'value': '21.8'}, {'id': 5063482873, 'qualifierId': 140, 'value': '15.9'}, {'id': 5063482875, 'qualifierId': 141, 'value': '45.8'}, {'id': 5063482871, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;21,8;2,05;15,9;;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;15,9;45,8;;;;;;;0;0;1;38;Tacoma Defiance;98;DL;1,0
2693542701;22;1;1;1;42;8ijkk62897so5r3bq0wgwx4bu;1;16,5;45,2;2024-06-01T02:06:56.510Z;2024-06-01T02:06:58Z;[{'id': 5063482911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063482919, 'qualifierId': 213, 'value': '5.04'}, {'id': 5063482917, 'qualifierId': 212, 'value': '10.8'}, {'id': 5063482913, 'qualifierId': 140, 'value': '19.8'}, {'id': 5063482915, 'qualifierId': 141, 'value': '30.1'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;10,8;5,04;19,8;;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;19,8;30,1;;;;;;;0;0;1;42;Tacoma Defiance;102;GK;1,0
2693542713;23;1;1;1;45;8ijkk62897so5r3bq0wgwx4bu;1;19,8;30,1;2024-06-01T02:06:58.695Z;2024-06-01T02:07:01Z;[{'id': 5063482987, 'qualifierId': 213, 'value': '2.05'}, {'id': 5063482981, 'qualifierId': 141, 'value': '50.7'}, {'id': 5063482977, 'qualifierId': 140, 'value': '12.9'}, {'id': 5063482983, 'qualifierId': 212, 'value': '15.8'}, {'id': 5063482975, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;15,8;2,05;12,9;;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;12,9;50,7;;;;;;;0;0;1;45;Tacoma Defiance;105;DL;1,0
2693542723;24;1;1;1;47;8ijkk62897so5r3bq0wgwx4bu;1;12,9;50,7;2024-06-01T02:07:01.543Z;2024-06-01T02:07:04Z;[{'id': 5063483045, 'qualifierId': 212, 'value': '10.6'}, {'id': 5063483047, 'qualifierId': 213, 'value': '5.96'}, {'id': 5063483039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063483043, 'qualifierId': 141, 'value': '45.8'}, {'id': 5063483041, 'qualifierId': 140, 'value': '22.5'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;10,6;5,96;22,5;;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;22,5;45,8;;;;;;;0;0;1;47;Tacoma Defiance;107;GK;1,0
2693542741;25;1;1;1;50;8ijkk62897so5r3bq0wgwx4bu;1;24,1;41,0;2024-06-01T02:07:04.182Z;2024-06-01T02:07:07Z;[{'id': 5063483131, 'qualifierId': 141, 'value': '5.9'}, {'id': 5063483127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063483133, 'qualifierId': 212, 'value': '24.7'}, {'id': 5063483129, 'qualifierId': 140, 'value': '30.0'}, {'id': 5063483135, 'qualifierId': 213, 'value': '4.97'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;24,7;4,97;30,0;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;30,0;5,9;;;;;;;0;0;1;50;Tacoma Defiance;110;MC;1,0
2693542745;26;1;1;1;54;8ijkk62897so5r3bq0wgwx4bu;0;30,0;5,9;2024-06-01T02:07:07.823Z;2024-06-01T02:07:08Z;[{'id': 5063483151, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063483161, 'qualifierId': 1}, {'id': 5063483155, 'qualifierId': 141, 'value': '29.5'}, {'id': 5063483157, 'qualifierId': 212, 'value': '42.1'}, {'id': 5063483159, 'qualifierId': 213, 'value': '0.39'}, {'id': 5063483153, 'qualifierId': 140, 'value': '67.1'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;42,1;0,39;67,1;;29,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;67,1;29,5;;;;;;;0;0;1;54;Tacoma Defiance;114;DR;1,0
2693542753;18;49;1;1;57;5icuo8utnztpsd9l03gdd68dl;1;30,0;63,0;2024-06-01T02:07:10.593Z;2024-06-01T02:07:10Z;[];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;1;57;Ventura County;117;DL;1,0
