id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Length;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_HeadPass;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_BlockedPass;value_OutOfPlay;value_IntendedTackleTarget;value_Left;value_IndividualPlay;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_NotAssisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_SwitchOfPlay;value_Launch;value_AttemptedTackle;value_Foul;value_Direct;value_Assist;value_FreeKickTaken;value_IntentionalAssist;value_Cross;value_RelatedEventId;value_BoxCentre;value_Assisted;value_SetPiece;value_FirstTouch;value_Head;value_NotVisible;value_High;value_FlickOn;value_LayOff;value_CloseRight;value_HighRight;value_BoxDeepLeft;value_LeftFooted;value_BlockedCross;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_HighLeft;value_ThroughBall;value_YellowCard;value_Dissent;value_BlockedClearance;value_Shove/Push;value_FreeKick;value_Blocked;value_BlockedY;value_LowCentre;value_OutOfBoxDeepRight;value_BlockedX;value_DefBlock;value_KeeperThrow;value_Handball;value_BoxRight;value_PullBack;value_BoxLeft;value_IncorrectOutOfPlayDecision;value_DrinksBreak;value_RefereeDelay;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Stooping;value_Hands;value_Collected;value_HighClaim;value_InjuredPlayerId;value_Injury;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BigChance;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_GoalShotGameClock;value_FastBreak;value_OutSwinger;value_Minutes;value_Deflection;value_Standing;value_GkKickFromHands;value_CloseHigh;value_DeniedGoalScoringOpp;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_ParriedSafe;value_OverArm;value_OwnPlayer;value_OwnShotBlocked;value_CloseLeft;value_TacticalFoul;value_AerialFoul;value_LastLine;value_MisHit;value_Overrun;value_ShirtPull/Holding;value_GoesToPenalties;value_KeeperTouched;value_LowRight;value_Missed;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705325353;561;61;2;56;18;7fbej4xwoq4imaf5l39304m37;0;83,2;51,2;2024-08-03T01:22:19.697Z;2024-08-03T01:22:20Z;[{'id': 5128555689, 'qualifierId': 56, 'value': 'Center'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;56;18;Vancouver Whitecaps II;3378;FWR;1,0
2705325365;438;49;2;56;19;eo64tqkioegeb09iice2hf8bt;1;12,5;40,0;2024-08-03T01:22:21.527Z;2024-08-03T01:22:21Z;[];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;56;19;Sporting KC II;3379;;1,0
2705325383;439;1;2;56;21;eo64tqkioegeb09iice2hf8bt;0;12,2;31,8;2024-08-03T01:22:23.135Z;2024-08-03T01:25:05Z;[{'id': 5128555805, 'qualifierId': 212, 'value': '31.4'}, {'id': 5128555801, 'qualifierId': 140, 'value': '33.0'}, {'id': 5128555799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128555807, 'qualifierId': 213, 'value': '5.48'}, {'id': 5128555803, 'qualifierId': 141, 'value': '0.0'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;0,0;31,4;;;33,0;5,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;33,0;0,0;;;;;;;;0;56;21;Sporting KC II;3381;;1,0
2705325385;440;5;2;56;22;eo64tqkioegeb09iice2hf8bt;0;32,0;-1,2;2024-08-03T01:22:23.829Z;2024-08-03T01:23:44Z;[{'id': 5128555809, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128555853, 'qualifierId': 233, 'value': '562'}, {'id': 5128555811, 'qualifierId': 347}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;562,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;56;22;Sporting KC II;3382;;1,0
2705325391;562;5;2;56;22;7fbej4xwoq4imaf5l39304m37;1;68,0;101,2;2024-08-03T01:22:23.829Z;2024-08-03T01:22:27Z;[{'id': 5128555845, 'qualifierId': 233, 'value': '440'}, {'id': 5128555833, 'qualifierId': 347}, {'id': 5128555831, 'qualifierId': 56, 'value': 'Left'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;440,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;56;22;Vancouver Whitecaps II;3382;FWR;1,0
2705325397;563;1;2;56;25;7fbej4xwoq4imaf5l39304m37;1;69,0;100,0;2024-08-03T01:22:26.864Z;2024-08-03T01:22:29Z;[{'id': 5128555877, 'qualifierId': 107}, {'id': 5128555887, 'qualifierId': 213, 'value': '4.23'}, {'id': 5128555883, 'qualifierId': 141, 'value': '89.1'}, {'id': 5128555879, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128555881, 'qualifierId': 140, 'value': '65.0'}, {'id': 5128555885, 'qualifierId': 212, 'value': '9.1'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;89,1;9,1;;;65,0;4,23;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;65,0;89,1;;;;;;;;0;56;25;Vancouver Whitecaps II;3385;DC;1,0
2705325415;564;1;2;56;27;7fbej4xwoq4imaf5l39304m37;1;64,8;89,1;2024-08-03T01:22:29.456Z;2024-08-03T01:22:35Z;[{'id': 5128555987, 'qualifierId': 141, 'value': '66.1'}, {'id': 5128555991, 'qualifierId': 213, 'value': '4.78'}, {'id': 5128555985, 'qualifierId': 140, 'value': '65.8'}, {'id': 5128555983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128555989, 'qualifierId': 212, 'value': '15.7'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;66,1;15,7;;;65,8;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;65,8;66,1;;;;;;;;0;56;27;Vancouver Whitecaps II;3387;Sub;1,0
2705325429;565;1;2;56;33;7fbej4xwoq4imaf5l39304m37;1;68,3;64,2;2024-08-03T01:22:35.216Z;2024-08-03T01:22:38Z;[{'id': 5128556081, 'qualifierId': 212, 'value': '14.1'}, {'id': 5128556075, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128556079, 'qualifierId': 141, 'value': '43.9'}, {'id': 5128556077, 'qualifierId': 140, 'value': '71.1'}, {'id': 5128556083, 'qualifierId': 213, 'value': '4.92'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;43,9;14,1;;;71,1;4,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;71,1;43,9;;;;;;;;0;56;33;Vancouver Whitecaps II;3393;MC;1,0
2705325443;566;1;2;56;36;7fbej4xwoq4imaf5l39304m37;1;70,6;44,2;2024-08-03T01:22:38.384Z;2024-08-03T01:22:42Z;[{'id': 5128556173, 'qualifierId': 140, 'value': '74.5'}, {'id': 5128556179, 'qualifierId': 213, 'value': '4.95'}, {'id': 5128556177, 'qualifierId': 212, 'value': '17.4'}, {'id': 5128556171, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128556175, 'qualifierId': 141, 'value': '19.4'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;19,4;17,4;;;74,5;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;74,5;19,4;;;;;;;;0;56;36;Vancouver Whitecaps II;3396;MC;1,0
2705325449;567;1;2;56;40;7fbej4xwoq4imaf5l39304m37;0;74,5;19,4;2024-08-03T01:22:42.434Z;2024-08-03T01:23:04Z;[{'id': 5128556197, 'qualifierId': 155}, {'id': 5128556211, 'qualifierId': 212, 'value': '27.6'}, {'id': 5128556209, 'qualifierId': 141, 'value': '54.3'}, {'id': 5128556879, 'qualifierId': 2}, {'id': 5128556205, 'qualifierId': 140, 'value': '88.0'}, {'id': 5128556213, 'qualifierId': 213, 'value': '1.03'}, {'id': 5128556201, 'qualifierId': 56, 'value': 'Center'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;54,3;27,6;;;88,0;1,03;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;88,0;54,3;;;;;;;;0;56;40;Vancouver Whitecaps II;3400;DR;1,0
2705325463;441;12;2;56;42;eo64tqkioegeb09iice2hf8bt;1;13,3;51,5;2024-08-03T01:22:44.167Z;2024-08-03T01:22:45Z;[{'id': 5128556283, 'qualifierId': 141, 'value': '78.5'}, {'id': 5128556287, 'qualifierId': 213, 'value': '0.85'}, {'id': 5128556281, 'qualifierId': 140, 'value': '28.6'}, {'id': 5128556279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128556289, 'qualifierId': 15}, {'id': 5128556285, 'qualifierId': 212, 'value': '24.4'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;edzlyy9z5g4tf6yhbzd73t9uc;Clearance;;;;;;;;;;78,5;24,4;;;28,6;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;28,6;78,5;;;;;;;;0;56;42;Sporting KC II;3402;;1,0
2705325489;568;1;2;56;48;7fbej4xwoq4imaf5l39304m37;0;93,8;8,9;2024-08-03T01:22:50.497Z;2024-08-03T01:22:51Z;[{'id': 5128556413, 'qualifierId': 140, 'value': '89.1'}, {'id': 5128556417, 'qualifierId': 212, 'value': '21.9'}, {'id': 5128556419, 'qualifierId': 213, 'value': '1.80'}, {'id': 5128556415, 'qualifierId': 141, 'value': '40.3'}, {'id': 5128556411, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128556407, 'qualifierId': 2}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;40,3;21,9;;;89,1;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;89,1;40,3;;;;;;;;0;56;48;Vancouver Whitecaps II;3408;DR;1,0
2705325561;442;12;2;56;50;eo64tqkioegeb09iice2hf8bt;1;12,1;60,0;2024-08-03T01:22:52.407Z;2024-08-03T01:23:00Z;[{'id': 5128556763, 'qualifierId': 140, 'value': '20.8'}, {'id': 5128556767, 'qualifierId': 212, 'value': '19.3'}, {'id': 5128556761, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128556769, 'qualifierId': 213, 'value': '1.08'}, {'id': 5128556765, 'qualifierId': 141, 'value': '85.0'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Clearance;;;;;;;;;;85,0;19,3;;;20,8;1,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;20,8;85,0;;;;;;;;0;56;50;Sporting KC II;3410;;1,0
2705325515;569;1;2;56;52;7fbej4xwoq4imaf5l39304m37;1;79,3;8,6;2024-08-03T01:22:53.792Z;2024-08-03T01:22:55Z;[{'id': 5128556541, 'qualifierId': 140, 'value': '88.0'}, {'id': 5128556537, 'qualifierId': 3}, {'id': 5128556545, 'qualifierId': 212, 'value': '13.1'}, {'id': 5128556539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128556547, 'qualifierId': 213, 'value': '0.80'}, {'id': 5128556543, 'qualifierId': 141, 'value': '22.5'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;22,5;13,1;;;88,0;0,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;88,0;22,5;;;;;;;;0;56;52;Vancouver Whitecaps II;3412;MC;1,0
2705325537;570;1;2;56;53;7fbej4xwoq4imaf5l39304m37;1;88,6;22,2;2024-08-03T01:22:55.025Z;2024-08-03T01:22:57Z;[{'id': 5128556647, 'qualifierId': 213, 'value': '2.72'}, {'id': 5128556643, 'qualifierId': 141, 'value': '32.7'}, {'id': 5128556639, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128556645, 'qualifierId': 212, 'value': '17.6'}, {'id': 5128556641, 'qualifierId': 140, 'value': '73.3'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;32,7;17,6;;;73,3;2,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;73,3;32,7;;;;;;;;0;56;53;Vancouver Whitecaps II;3413;FWR;1,0
2705325553;571;1;2;56;55;7fbej4xwoq4imaf5l39304m37;0;73,3;32,7;2024-08-03T01:22:57.296Z;2024-08-03T01:23:02Z;[{'id': 5128556723, 'qualifierId': 212, 'value': '25.6'}, {'id': 5128556717, 'qualifierId': 140, 'value': '95.5'}, {'id': 5128556715, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128556725, 'qualifierId': 213, 'value': '0.42'}, {'id': 5128556817, 'qualifierId': 4}, {'id': 5128556719, 'qualifierId': 141, 'value': '48.1'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;48,1;25,6;;;95,5;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;95,5;48,1;;;;;;;;0;56;55;Vancouver Whitecaps II;3415;Sub;1,0
2705325563;443;52;2;56;58;eo64tqkioegeb09iice2hf8bt;1;6,9;56,3;2024-08-03T01:23:00.535Z;2024-08-03T01:23:00Z;[];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;edzlyy9z5g4tf6yhbzd73t9uc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;56;58;Sporting KC II;3418;;1,0
2705325609;444;1;2;57;0;eo64tqkioegeb09iice2hf8bt;1;7,7;53,6;2024-08-03T01:23:02.376Z;2024-08-03T01:23:09Z;[{'id': 5128557021, 'qualifierId': 141, 'value': '11.4'}, {'id': 5128557015, 'qualifierId': 123}, {'id': 5128557019, 'qualifierId': 140, 'value': '27.2'}, {'id': 5128557025, 'qualifierId': 213, 'value': '5.33'}, {'id': 5128557017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128557023, 'qualifierId': 212, 'value': '35.3'}, {'id': 5128557027, 'qualifierId': 1}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;11,4;35,3;;;27,2;5,33;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;27,2;11,4;;;;;;;;0;57;0;Sporting KC II;3420;;1,0
2705325617;445;1;2;57;8;eo64tqkioegeb09iice2hf8bt;0;40,4;8,6;2024-08-03T01:23:09.720Z;2024-08-03T01:23:10Z;[{'id': 5128557053, 'qualifierId': 140, 'value': '71.1'}, {'id': 5128557059, 'qualifierId': 213, 'value': '6.23'}, {'id': 5128557057, 'qualifierId': 212, 'value': '32.3'}, {'id': 5128557061, 'qualifierId': 1}, {'id': 5128557051, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128557055, 'qualifierId': 141, 'value': '6.1'}];f3ubwnzi6mfp8kzaazre3sro4;E. Bean;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;6,1;32,3;;;71,1;6,23;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;71,1;6,1;;;;;;;;0;57;8;Sporting KC II;3428;;1,0
2705325637;572;1;2;57;10;7fbej4xwoq4imaf5l39304m37;1;37,0;96,6;2024-08-03T01:23:12.432Z;2024-08-03T01:23:14Z;[{'id': 5128557179, 'qualifierId': 213, 'value': '6.26'}, {'id': 5128557173, 'qualifierId': 140, 'value': '67.8'}, {'id': 5128557175, 'qualifierId': 141, 'value': '95.6'}, {'id': 5128557181, 'qualifierId': 1}, {'id': 5128557171, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128557177, 'qualifierId': 212, 'value': '32.3'}, {'id': 5128557169, 'qualifierId': 157}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;95,6;32,3;;;67,8;6,26;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;67,8;95,6;;;;;;;;0;57;10;Vancouver Whitecaps II;3430;DC;1,0
2705325639;573;49;2;57;12;7fbej4xwoq4imaf5l39304m37;1;67,8;95,6;2024-08-03T01:23:14.274Z;2024-08-03T01:23:14Z;[];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;57;12;Vancouver Whitecaps II;3432;MC;1,0
2705325655;574;1;2;57;13;7fbej4xwoq4imaf5l39304m37;1;65,7;90,9;2024-08-03T01:23:15.360Z;2024-08-03T01:23:17Z;[{'id': 5128557261, 'qualifierId': 212, 'value': '11.2'}, {'id': 5128557257, 'qualifierId': 140, 'value': '58.9'}, {'id': 5128557259, 'qualifierId': 141, 'value': '78.2'}, {'id': 5128557255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128557263, 'qualifierId': 213, 'value': '4.02'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;78,2;11,2;;;58,9;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;58,9;78,2;;;;;;;;0;57;13;Vancouver Whitecaps II;3433;MC;1,0
2705325661;575;1;2;57;15;7fbej4xwoq4imaf5l39304m37;1;59,9;70,8;2024-08-03T01:23:17.568Z;2024-08-03T01:23:18Z;[{'id': 5128557303, 'qualifierId': 213, 'value': '5.57'}, {'id': 5128557297, 'qualifierId': 140, 'value': '66.4'}, {'id': 5128557295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128557301, 'qualifierId': 212, 'value': '9.0'}, {'id': 5128557299, 'qualifierId': 141, 'value': '62.1'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;62,1;9,0;;;66,4;5,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;66,4;62,1;;;;;;;;0;57;15;Vancouver Whitecaps II;3435;Sub;1,0
2705325681;576;1;2;57;17;7fbej4xwoq4imaf5l39304m37;1;66,4;62,1;2024-08-03T01:23:18.880Z;2024-08-03T01:23:20Z;[{'id': 5128557413, 'qualifierId': 213, 'value': '2.18'}, {'id': 5128557405, 'qualifierId': 56, 'value': 'Center'}, {'id': 5128557409, 'qualifierId': 141, 'value': '69.0'}, {'id': 5128557407, 'qualifierId': 140, 'value': '63.3'}, {'id': 5128557411, 'qualifierId': 212, 'value': '5.7'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;69,0;5,7;;;63,3;2,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;63,3;69,0;;;;;;;;0;57;17;Vancouver Whitecaps II;3437;MC;1,0
