id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_KickOff;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_DeletedEventType;value_OutOfPlay;value_Direct;value_Foul;value_Shove/Push;value_Defensive;value_FreeKickTaken;value_SwitchOfPlay;value_Chipped;value_BlockedPass;value_TakeOnSpace;value_TouchTypeControl;value_IntentionalAssist;value_Assist;value_RegularPlay;value_BoxCentre;value_GoalmouthY;value_GoalShotGameClock;value_GkY;value_FirstTouch;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_RightFooted;value_BigChance;value_KeeperTouched;value_TakeOnOvertake;value_IntendedTackleTarget;value_ShirtPull/Holding;value_Injury;value_InjuredPlayerId;value_Head;value_LayOff;value_OutSwinger;value_Cross;value_BlockedCross;value_NextEventGoalKick;value_NotVisible;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GoalKick;value_Low;value_HeadPass;value_PlayersCaughtOffside;value_Indirect;value_PenaltyTakerId;value_AttemptedTackle;value_Penalty;value_LeftFooted;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_LowLeft;value_FantasyAssistId;value_Left;value_Diving;value_Scored;value_SavedOffLine;value_Blocked;value_BlockedY;value_BlockedX;value_SixYardBlocked;value_DefBlock;value_LastLine;value_BoxLeft;value_Right;value_OverhitCross;value_CornerTaken;value_NotPastGoalLine;value_ThroughBall;value_DrivenCross;value_Straight;value_InSwinger;value_TempShotOn;value_Standing;value_Hands;value_Collected;value_Overrun;value_BoxRight;value_LowGkIntervention;value_KeeperThrow;value_FlickOn;value_TouchTypePass;value_HighRight;value_HitBar;value_OutOfBoxCentre;value_HitWoodwork;value_IndividualPlay;value_Fingertip;value_HighGkIntervention;value_FromCorner;value_Volley;value_Weak;value_HighCentre;value_MediumGkIntervention;value_OverArm;value_YellowCard;value_RecklessOffence;value_Minutes;value_High;value_EndType;value_Tactical;value_RefereeDelay;value_OtherReason;value_RefereeStop;value_GkKickFromHands;value_DangerousPlay;value_HighClaim;value_CloseRight;value_HighLeft;value_SetPiece;value_Stooping;value_ParriedDanger;value_Feet;value_FollowsShotRebound;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717164927;344;61;1;47;0;dqx48fglv1l96cyrmjdod0xec;1;36,6;14,9;2024-09-02T23:50:39.799Z;2024-09-02T23:50:39Z;[{'id': 5193691383, 'qualifierId': 56, 'value': 'Back'}];emzxhx2ki2r67c5l33hfv8844;J. Girdwood-Reich;;;f3d45kvur76bbj9ergh1luplg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;0;Austin II;2820;DL;1,0
2717164941;453;1;1;47;1;d0c07im4a6oj8qa7f1zlt3pqs;0;55,9;76,3;2024-09-02T23:50:41.447Z;2024-09-02T23:50:41Z;[{'id': 5193691433, 'qualifierId': 157}, {'id': 5193691453, 'qualifierId': 213, 'value': '0.81'}, {'id': 5193691445, 'qualifierId': 141, 'value': '100.0'}, {'id': 5193691437, 'qualifierId': 56, 'value': 'Left'}, {'id': 5193691441, 'qualifierId': 140, 'value': '71.6'}, {'id': 5193691449, 'qualifierId': 212, 'value': '24.0'}, {'id': 5193691459, 'qualifierId': 1}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;100,0;71,6;;0,81;24,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;71,6;100,0;;;;;;;;0;47;1;St. Louis City II;2821;MC;1,0
2717164989;345;5;1;47;2;dqx48fglv1l96cyrmjdod0xec;1;27,6;-1,7;2024-09-02T23:50:41.788Z;2024-09-03T00:37:28Z;[{'id': 5193691711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193691713, 'qualifierId': 347}, {'id': 5193691735, 'qualifierId': 233, 'value': '454'}];emzxhx2ki2r67c5l33hfv8844;J. Girdwood-Reich;;;f3d45kvur76bbj9ergh1luplg;Out;;;;;;;;;;;;;;;;;;;1,0;454,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;2;Austin II;2822;DL;1,0
2717164945;454;5;1;47;2;d0c07im4a6oj8qa7f1zlt3pqs;0;72,4;101,7;2024-09-02T23:50:41.788Z;2024-09-03T00:37:29Z;[{'id': 5193691475, 'qualifierId': 347}, {'id': 5193691473, 'qualifierId': 56, 'value': 'Left'}, {'id': 5193691739, 'qualifierId': 233, 'value': '345'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Out;;;;;;;;;;;;;;;;;;;1,0;345,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;2;St. Louis City II;2822;MC;1,0
2717165007;346;1;1;47;11;dqx48fglv1l96cyrmjdod0xec;0;28,5;0,0;2024-09-02T23:50:51.092Z;2024-09-02T23:50:53Z;[{'id': 5193691821, 'qualifierId': 212, 'value': '19.1'}, {'id': 5193691819, 'qualifierId': 141, 'value': '6.8'}, {'id': 5193691817, 'qualifierId': 140, 'value': '45.8'}, {'id': 5193691813, 'qualifierId': 107}, {'id': 5193691823, 'qualifierId': 213, 'value': '0.32'}, {'id': 5193691815, 'qualifierId': 56, 'value': 'Back'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;6,8;45,8;;0,32;19,1;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;45,8;6,8;;;;;;;;0;47;11;Austin II;2831;DR;1,0
2717165029;455;1;1;47;14;d0c07im4a6oj8qa7f1zlt3pqs;1;55,1;93,2;2024-09-02T23:50:53.838Z;2024-09-02T23:50:58Z;[{'id': 5193691955, 'qualifierId': 212, 'value': '28.3'}, {'id': 5193691947, 'qualifierId': 3}, {'id': 5193691949, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193691951, 'qualifierId': 140, 'value': '78.7'}, {'id': 5193691957, 'qualifierId': 213, 'value': '5.78'}, {'id': 5193691953, 'qualifierId': 141, 'value': '73.0'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;73,0;78,7;;5,78;28,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;78,7;73,0;;;;;;;;0;47;14;St. Louis City II;2834;DC;1,0
2717165035;456;3;1;47;18;d0c07im4a6oj8qa7f1zlt3pqs;0;78,0;70,0;2024-09-02T23:50:58.190Z;2024-09-06T19:37:05Z;[{'id': 5193691975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193692037, 'qualifierId': 233, 'value': '347'}, {'id': 5197824335, 'qualifierId': 465}, {'id': 5193691977, 'qualifierId': 286}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;f3d45kvur76bbj9ergh1luplg;Take On;;;;;;;;;;;;;;;;;;;;347,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;18;St. Louis City II;2838;Sub;1,0
2717165047;347;7;1;47;18;dqx48fglv1l96cyrmjdod0xec;0;22,0;30,0;2024-09-02T23:50:58.191Z;2024-09-06T19:37:10Z;[{'id': 5197824377, 'qualifierId': 385}, {'id': 5193692031, 'qualifierId': 233, 'value': '456'}, {'id': 5193692027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193692029, 'qualifierId': 285}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;f3d45kvur76bbj9ergh1luplg;Tackle;;;;;;;;;;;;;;;;;;1,0;;456,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;18;Austin II;2838;DC;1,0
2717165057;457;61;1;47;20;d0c07im4a6oj8qa7f1zlt3pqs;1;78,7;73,0;2024-09-02T23:51:00.398Z;2024-09-02T23:54:34Z;[{'id': 5193692091, 'qualifierId': 56, 'value': 'Center'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;f3d45kvur76bbj9ergh1luplg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;20;St. Louis City II;2840;Sub;1,0
2717165093;348;5;1;47;21;dqx48fglv1l96cyrmjdod0xec;1;-0,7;27,0;2024-09-02T23:51:01.302Z;2024-09-03T00:37:29Z;[{'id': 5193692259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193692261, 'qualifierId': 346}, {'id': 5193692285, 'qualifierId': 233, 'value': '458'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;f3d45kvur76bbj9ergh1luplg;Out;;;;;;;;;;;;;;;;;;;;458,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;21;Austin II;2841;DC;1,0
2717165069;458;5;1;47;21;d0c07im4a6oj8qa7f1zlt3pqs;0;100,7;73,0;2024-09-02T23:51:01.302Z;2024-09-03T00:37:29Z;[{'id': 5193692155, 'qualifierId': 346}, {'id': 5193692153, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193692297, 'qualifierId': 233, 'value': '348'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;f3d45kvur76bbj9ergh1luplg;Out;;;;;;;;;;;;;;;;;;;;348,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;21;St. Louis City II;2841;Sub;1,0
2717165143;349;1;1;47;27;dqx48fglv1l96cyrmjdod0xec;1;5,3;41,8;2024-09-02T23:51:07.380Z;2024-09-02T23:51:13Z;[{'id': 5193692569, 'qualifierId': 213, 'value': '5.26'}, {'id': 5193692567, 'qualifierId': 212, 'value': '13.1'}, {'id': 5193692559, 'qualifierId': 140, 'value': '11.8'}, {'id': 5193692557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193692573, 'qualifierId': 237}, {'id': 5193692553, 'qualifierId': 124}, {'id': 5193692563, 'qualifierId': 141, 'value': '25.3'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;25,3;11,8;;5,26;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;11,8;25,3;;;;;;;;0;47;27;Austin II;2847;GK;1,0
2717165149;350;30;1;47;31;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-02T23:51:10.734Z;2024-09-02T23:51:20Z;[{'id': 5193692591, 'qualifierId': 57, 'value': '0'}];;;;;f3d45kvur76bbj9ergh1luplg;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;47;31;Austin II;2851;;
2717165147;459;30;1;47;31;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-02T23:51:10.734Z;2024-09-02T23:51:19Z;[{'id': 5193692589, 'qualifierId': 57, 'value': '0'}];;;;;f3d45kvur76bbj9ergh1luplg;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;47;31;St. Louis City II;2851;;
2717169621;357;18;2;45;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-03T00:06:08.159Z;2024-09-03T00:06:56Z;[{'id': 5193717527, 'qualifierId': 42}, {'id': 5193717529, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5193717547, 'qualifierId': 55, 'value': '358'}, {'id': 5193717531, 'qualifierId': 59, 'value': '64'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;f3d45kvur76bbj9ergh1luplg;Player off;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;358,0;3dyn7hheqvs3gm3m84jrra9lg;;0;45;0;Austin II;2700;DR;1,0
2717169623;358;19;2;45;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-03T00:06:08.160Z;2024-09-03T00:12:34Z;[{'id': 5193717541, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5193718005, 'qualifierId': 293, 'value': '3'}, {'id': 5193717543, 'qualifierId': 55, 'value': '357'}, {'id': 5193717533, 'qualifierId': 42}, {'id': 5193717537, 'qualifierId': 145, 'value': '2'}, {'id': 5193717539, 'qualifierId': 59, 'value': '49'}, {'id': 5193718003, 'qualifierId': 292, 'value': '7'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;f3d45kvur76bbj9ergh1luplg;Player on;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;357,0;;;;;;;;;;;;;;;;;2,0;3,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;357,0;632mpv8dpnxjm69f8ip1e4l5g;;0;45;0;Austin II;2700;Sub;1,0
2717169475;354;32;2;45;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-03T00:06:18.159Z;2024-09-06T19:38:33Z;[{'id': 5193716721, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;f3d45kvur76bbj9ergh1luplg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;45;0;Austin II;2700;;
2717169471;460;32;2;45;0;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:06:18.159Z;2024-09-03T00:06:18Z;[{'id': 5193716719, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;f3d45kvur76bbj9ergh1luplg;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;0;St. Louis City II;2700;;
2717169497;461;1;2;45;0;d0c07im4a6oj8qa7f1zlt3pqs;1;49,8;50,4;2024-09-03T00:06:18.539Z;2024-09-03T00:06:26Z;[{'id': 5193716821, 'qualifierId': 141, 'value': '56.7'}, {'id': 5193716829, 'qualifierId': 279, 'value': 'S'}, {'id': 5193716827, 'qualifierId': 1}, {'id': 5193716825, 'qualifierId': 213, 'value': '3.01'}, {'id': 5193716823, 'qualifierId': 212, 'value': '33.1'}, {'id': 5193716817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193716819, 'qualifierId': 140, 'value': '18.5'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;f3d45kvur76bbj9ergh1luplg;Pass;;;;;;;;;;56,7;18,5;;3,01;33,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;18,5;56,7;;;;;;;;0;45;0;St. Louis City II;2700;Sub;1,0
2717169499;462;43;2;45;8;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:06:26.255Z;2024-09-03T00:07:25Z;[{'id': 5193716913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5193716911, 'qualifierId': 294, 'value': '0'}, {'id': 5193716917, 'qualifierId': 285, 'value': '0'}, {'id': 5193718203, 'qualifierId': 144, 'value': '4'}, {'id': 5193716915, 'qualifierId': 152, 'value': '0'}, {'id': 5193716909, 'qualifierId': 13, 'value': '0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;f3d45kvur76bbj9ergh1luplg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;4,0;;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;8;St. Louis City II;2708;MC;1,0
2717169495;355;43;2;45;8;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-03T00:06:26.256Z;2024-09-03T00:07:24Z;[{'id': 5193716937, 'qualifierId': 233, 'value': '462'}, {'id': 5193716885, 'qualifierId': 13, 'value': '0'}, {'id': 5193716891, 'qualifierId': 152, 'value': '0'}, {'id': 5193716887, 'qualifierId': 294, 'value': '0'}, {'id': 5193716889, 'qualifierId': 56, 'value': 'Center'}, {'id': 5193718185, 'qualifierId': 144, 'value': '4'}, {'id': 5193716893, 'qualifierId': 286, 'value': '0'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;f3d45kvur76bbj9ergh1luplg;Deleted event;;;;;;;;;;;;;;;;;;;;462,0;;0,0;4,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;45;8;Austin II;2708;FW;1,0
2717169575;356;27;2;45;9;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-03T00:06:27.930Z;2024-09-03T00:37:38Z;[{'id': 5193717261, 'qualifierId': 201}, {'id': 5193717263, 'qualifierId': 40}, {'id': 5193757227, 'qualifierId': 233, 'value': '463'}];;;;;f3d45kvur76bbj9ergh1luplg;Start delay;;;;;;;;;;;;;;;;;;;;463,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;45;9;Austin II;2709;;
2717169713;463;27;2;45;9;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:06:27.930Z;2024-09-03T00:37:38Z;[{'id': 5193757231, 'qualifierId': 233, 'value': '356'}, {'id': 5193718411, 'qualifierId': 40}, {'id': 5193718407, 'qualifierId': 200}];;;;;f3d45kvur76bbj9ergh1luplg;Start delay;;;;;;;;;;;;;;;;;;;;356,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;45;9;St. Louis City II;2709;;
2717169717;359;28;2;46;2;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-03T00:07:20.307Z;2024-09-03T00:07:22Z;[{'id': 5193718157, 'qualifierId': 233, 'value': '464'}, {'id': 5193718125, 'qualifierId': 55, 'value': '356'}];;;;;f3d45kvur76bbj9ergh1luplg;End delay;;;;;;;;;;;;;;;;;;;;464,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;356,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;356,0;;;0;46;2;Austin II;2762;;
2717169723;464;28;2;46;2;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-09-03T00:07:20.307Z;2024-09-03T00:07:22Z;[{'id': 5193718161, 'qualifierId': 233, 'value': '359'}, {'id': 5193718153, 'qualifierId': 55, 'value': '463'}];;;;;f3d45kvur76bbj9ergh1luplg;End delay;;;;;;;;;;;;;;;;;;;;359,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;463,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;463,0;;;0;46;2;St. Louis City II;2762;;
2717169741;360;68;2;46;5;dqx48fglv1l96cyrmjdod0xec;0;86,0;47,8;2024-09-03T00:07:23.443Z;2024-09-06T19:54:44Z;[];;;;;f3d45kvur76bbj9ergh1luplg;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;46;5;Austin II;2765;;
2717169743;465;68;2;46;5;d0c07im4a6oj8qa7f1zlt3pqs;1;15,6;57,5;2024-09-03T00:07:23.668Z;2024-09-06T19:54:47Z;[];;;;;f3d45kvur76bbj9ergh1luplg;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;46;5;St. Louis City II;2765;;
