id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Length;value_PassEndY;value_Angle;value_TouchTypePass;value_OppositeRelatedEventId;value_Offensive;value_DeletedEventType;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_Chipped;value_TouchTypeClearance;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_HeadPass;value_Handball;value_AttemptedTackle;value_OutSwinger;value_LeftFooted;value_Cross;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_OverhitCross;value_InSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_Assist;value_IntentionalAssist;value_Head;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_GkY;value_Assisted;value_FirstTouch;value_RelatedEventId;value_GkX;value_SetPiece;value_CloseRight;value_NotVisible;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_IndividualPlay;value_OutOfBoxCentre;value_High;value_RegularPlay;value_TouchTypeControl;value_TakeOnSpace;value_OwnPlayer;value_BlockedX;value_LowCentre;value_Blocked;value_BlockedY;value_BoxRight;value_LowRight;value_Volley;value_Diving;value_Collected;value_LowGkIntervention;value_Hands;value_TakeOnOvertake;value_SwerveLeft;value_SwitchOfPlay;value_DefBlock;value_LowLeft;value_SmallBoxLeft;value_MisHit;value_BigChance;value_CloseLeft;value_FlickOn;value_BoxLeft;value_MediumGkIntervention;value_OutOfPlay;value_InjuredPlayerId;value_Injury;value_Overrun;value_ShirtPull/Holding;value_RecklessOffence;value_YellowCard;value_SecondYellow;value_CoachId;value_Dissent;value_Straight;value_DrivenCross;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_LeadingToAttempt;value_SixYardBlocked;value_SavedOffLine;value_1On1;value_LastLine;value_Minutes;value_NotPastGoalLine;value_FromCorner;value_Stooping;value_VideoCoverageLost;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkHoof;value_GkKickFromHands;value_SwerveMoving;value_ParriedDanger;value_FollowsShotRebound;value_SmallBoxCentre;value_NotAssisted;value_TacticalFoul;value_HitRightPost;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HitWoodwork;value_SwerveRight;value_HighRight;value_FreeKick;value_ByWall;value_FastBreak;value_SoloRun;value_IncorrectOutOfPlayDecision;value_ThroughBall;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724806223;9;1;1;0;12;dqx48fglv1l96cyrmjdod0xec;1;30,2;67,8;2024-09-22T22:04:42.945Z;2024-09-22T22:04:47Z;[{'id': 5235487171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487175, 'qualifierId': 141, 'value': '69.1'}, {'id': 5235487177, 'qualifierId': 212, 'value': '10.5'}, {'id': 5235487179, 'qualifierId': 213, 'value': '0.08'}, {'id': 5235487173, 'qualifierId': 140, 'value': '40.2'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;40,2;;;10,5;69,1;0,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;40,2;69,1;;;;;;;0;0;0;12;The Town;12;DC;1,0
2724806249;10;1;1;0;17;dqx48fglv1l96cyrmjdod0xec;1;39,1;70,5;2024-09-22T22:04:47.137Z;2024-09-22T22:04:50Z;[{'id': 5235487279, 'qualifierId': 140, 'value': '38.1'}, {'id': 5235487277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487283, 'qualifierId': 212, 'value': '16.2'}, {'id': 5235487281, 'qualifierId': 141, 'value': '46.7'}, {'id': 5235487285, 'qualifierId': 213, 'value': '4.65'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;38,1;;;16,2;46,7;4,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;38,1;46,7;;;;;;;0;0;0;17;The Town;17;MC;1,0
2724806295;11;1;1;0;19;dqx48fglv1l96cyrmjdod0xec;1;36,7;46,3;2024-09-22T22:04:50.017Z;2024-09-22T22:04:55Z;[{'id': 5235487523, 'qualifierId': 213, 'value': '2.03'}, {'id': 5235487519, 'qualifierId': 141, 'value': '69.7'}, {'id': 5235487517, 'qualifierId': 140, 'value': '29.2'}, {'id': 5235487515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487521, 'qualifierId': 212, 'value': '17.8'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;29,2;;;17,8;69,7;2,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;29,2;69,7;;;;;;;0;0;0;19;The Town;19;MC;1,0
2724806323;12;1;1;0;24;dqx48fglv1l96cyrmjdod0xec;1;27,9;71,5;2024-09-22T22:04:54.929Z;2024-09-22T22:04:57Z;[{'id': 5235487659, 'qualifierId': 212, 'value': '22.1'}, {'id': 5235487661, 'qualifierId': 213, 'value': '0.76'}, {'id': 5235487655, 'qualifierId': 140, 'value': '43.2'}, {'id': 5235487653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487657, 'qualifierId': 141, 'value': '93.8'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;43,2;;;22,1;93,8;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;43,2;93,8;;;;;;;0;0;0;24;The Town;24;DC;1,0
2724806333;13;1;1;0;27;dqx48fglv1l96cyrmjdod0xec;1;43,0;93,3;2024-09-22T22:04:57.457Z;2024-09-22T22:04:59Z;[{'id': 5235487703, 'qualifierId': 141, 'value': '98.3'}, {'id': 5235487707, 'qualifierId': 213, 'value': '0.47'}, {'id': 5235487705, 'qualifierId': 212, 'value': '7.5'}, {'id': 5235487699, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487701, 'qualifierId': 140, 'value': '49.4'}];cnskozf15ladiqa70l9uo920a;S. Pidro;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;49,4;;;7,5;98,3;0,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;49,4;98,3;;;;;;;0;0;0;27;The Town;27;DC;1,0
2724806353;14;1;1;0;28;dqx48fglv1l96cyrmjdod0xec;0;49,4;98,3;2024-09-22T22:04:58.929Z;2024-09-26T18:32:10Z;[{'id': 5235487809, 'qualifierId': 140, 'value': '54.9'}, {'id': 5235487807, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235487815, 'qualifierId': 213, 'value': '5.39'}, {'id': 5235487813, 'qualifierId': 212, 'value': '9.2'}, {'id': 5235487811, 'qualifierId': 141, 'value': '87.8'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;54,9;;;9,2;87,8;5,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;54,9;87,8;;;;;;;0;0;0;28;The Town;28;AML;1,0
2724806337;3;8;1;0;29;ew2zirzye0sw1txr2m33nr25y;1;46,8;9,4;2024-09-22T22:04:59.195Z;2024-09-26T18:32:21Z;[{'id': 5242894907, 'qualifierId': 384}, {'id': 5235487725, 'qualifierId': 56, 'value': 'Back'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;b3741ns3c8mwwsubdqsbe3v8;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;0;29;St. Louis City II;29;FWR;1,0
2724806361;15;43;1;0;29;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-09-22T22:04:59.195Z;2024-09-26T18:32:36Z;[{'id': 5235488095, 'qualifierId': 233, 'value': '3'}, {'id': 5235487843, 'qualifierId': 286, 'value': '0'}, {'id': 5242895703, 'qualifierId': 144, 'value': '3'}, {'id': 5235487841, 'qualifierId': 56, 'value': 'Left'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;b3741ns3c8mwwsubdqsbe3v8;Deleted event;;;;;;;;;;;;;;;;;3,0;0,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;29;The Town;29;AMC;1,0
2724806373;16;1;1;0;31;dqx48fglv1l96cyrmjdod0xec;0;51,9;97,8;2024-09-22T22:05:01.194Z;2024-09-22T22:05:03Z;[{'id': 5235487887, 'qualifierId': 213, 'value': '0.41'}, {'id': 5235487885, 'qualifierId': 212, 'value': '1.4'}, {'id': 5235487881, 'qualifierId': 140, 'value': '53.1'}, {'id': 5235487909, 'qualifierId': 286}, {'id': 5235487879, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235487905, 'qualifierId': 233, 'value': '4'}, {'id': 5235487883, 'qualifierId': 141, 'value': '98.6'}, {'id': 5235487901, 'qualifierId': 236}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;53,1;;;1,4;98,6;0,41;;4,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;53,1;98,6;;;;;;;0;0;0;31;The Town;31;AMC;1,0
2724806369;4;74;1;0;31;ew2zirzye0sw1txr2m33nr25y;1;43,0;4,0;2024-09-22T22:05:01.195Z;2024-09-22T22:05:03Z;[{'id': 5235487853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487855, 'qualifierId': 285}, {'id': 5235487921, 'qualifierId': 233, 'value': '16'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;b3741ns3c8mwwsubdqsbe3v8;Blocked Pass;;;;;;;;;;;;;;;;;16,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;0;31;St. Louis City II;31;DR;1,0
2724806383;17;61;1;0;31;dqx48fglv1l96cyrmjdod0xec;1;53,1;98,6;2024-09-22T22:05:01.751Z;2024-09-22T22:05:12Z;[{'id': 5235487939, 'qualifierId': 56, 'value': 'Left'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;b3741ns3c8mwwsubdqsbe3v8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;31;The Town;31;AMC;1,0
2724806415;5;5;1;0;32;ew2zirzye0sw1txr2m33nr25y;1;44,0;-0,8;2024-09-22T22:05:02.508Z;2024-09-22T22:08:18Z;[{'id': 5235488313, 'qualifierId': 233, 'value': '18'}, {'id': 5235488139, 'qualifierId': 347}, {'id': 5235488137, 'qualifierId': 56, 'value': 'Back'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;18,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;0;32;St. Louis City II;32;DR;1,0
2724806397;18;5;1;0;32;dqx48fglv1l96cyrmjdod0xec;0;56,0;100,8;2024-09-22T22:05:02.508Z;2024-09-22T22:08:18Z;[{'id': 5235488025, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235488029, 'qualifierId': 347}, {'id': 5235488329, 'qualifierId': 233, 'value': '5'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;5,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;32;The Town;32;AMC;1,0
2724806433;6;1;1;0;38;ew2zirzye0sw1txr2m33nr25y;1;36,6;0,0;2024-09-22T22:05:09.117Z;2024-09-22T22:05:12Z;[{'id': 5235488213, 'qualifierId': 107}, {'id': 5235488223, 'qualifierId': 213, 'value': '2.91'}, {'id': 5235488217, 'qualifierId': 140, 'value': '14.0'}, {'id': 5235488215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235488221, 'qualifierId': 212, 'value': '24.4'}, {'id': 5235488219, 'qualifierId': 141, 'value': '6.8'}, {'id': 5235488225, 'qualifierId': 1}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;14,0;;;24,4;6,8;2,91;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;14,0;6,8;;;;;;;0;0;0;38;St. Louis City II;38;DR;1,0
2724806467;7;1;1;0;41;ew2zirzye0sw1txr2m33nr25y;1;14,4;10,0;2024-09-22T22:05:11.867Z;2024-09-22T22:05:15Z;[{'id': 5235488401, 'qualifierId': 212, 'value': '24.1'}, {'id': 5235488397, 'qualifierId': 140, 'value': '6.3'}, {'id': 5235488395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235488403, 'qualifierId': 213, 'value': '1.93'}, {'id': 5235488399, 'qualifierId': 141, 'value': '43.1'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;6,3;;;24,1;43,1;1,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;6,3;43,1;;;;;;;0;0;0;41;St. Louis City II;41;DL;1,0
2724806523;8;1;1;0;45;ew2zirzye0sw1txr2m33nr25y;1;9,5;45,2;2024-09-22T22:05:15.523Z;2024-09-22T22:05:20Z;[{'id': 5235488663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235488671, 'qualifierId': 213, 'value': '4.95'}, {'id': 5235488669, 'qualifierId': 212, 'value': '15.2'}, {'id': 5235488667, 'qualifierId': 141, 'value': '23.4'}, {'id': 5235488665, 'qualifierId': 140, 'value': '12.9'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;12,9;;;15,2;23,4;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;12,9;23,4;;;;;;;0;0;0;45;St. Louis City II;45;GK;1,0
2724806577;9;1;1;0;49;ew2zirzye0sw1txr2m33nr25y;0;19,5;20,3;2024-09-22T22:05:19.882Z;2024-09-22T22:05:25Z;[{'id': 5235488903, 'qualifierId': 212, 'value': '66.9'}, {'id': 5235488895, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235488897, 'qualifierId': 140, 'value': '82.0'}, {'id': 5235488907, 'qualifierId': 1}, {'id': 5235488905, 'qualifierId': 213, 'value': '0.20'}, {'id': 5235488891, 'qualifierId': 157}, {'id': 5235488901, 'qualifierId': 141, 'value': '39.4'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;82,0;;;66,9;39,4;0,2;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;82,0;39,4;;;;;;;0;0;0;49;St. Louis City II;49;DL;1,0
2724806585;19;49;1;0;55;dqx48fglv1l96cyrmjdod0xec;1;19,4;61,4;2024-09-22T22:05:25.282Z;2024-09-22T22:05:25Z;[];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;b3741ns3c8mwwsubdqsbe3v8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;0;55;The Town;55;GK;1,0
2724806643;20;1;1;0;55;dqx48fglv1l96cyrmjdod0xec;1;19,4;61,4;2024-09-22T22:05:26.101Z;2024-09-22T22:05:31Z;[{'id': 5235489173, 'qualifierId': 140, 'value': '23.6'}, {'id': 5235489171, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235489179, 'qualifierId': 213, 'value': '5.00'}, {'id': 5235489177, 'qualifierId': 212, 'value': '15.3'}, {'id': 5235489175, 'qualifierId': 141, 'value': '39.8'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;23,6;;;15,3;39,8;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;23,6;39,8;;;;;;;0;0;0;55;The Town;55;GK;1,0
2724806685;21;1;1;1;0;dqx48fglv1l96cyrmjdod0xec;1;23,8;39,4;2024-09-22T22:05:31.106Z;2024-09-22T22:05:35Z;[{'id': 5235489409, 'qualifierId': 140, 'value': '28.8'}, {'id': 5235489407, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235489413, 'qualifierId': 212, 'value': '18.4'}, {'id': 5235489415, 'qualifierId': 213, 'value': '5.00'}, {'id': 5235489411, 'qualifierId': 141, 'value': '13.5'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;28,8;;;18,4;13,5;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;28,8;13,5;;;;;;;0;0;1;0;The Town;60;DL;1,0
2724806701;22;1;1;1;5;dqx48fglv1l96cyrmjdod0xec;1;25,5;23,1;2024-09-22T22:05:35.443Z;2024-09-22T22:05:37Z;[{'id': 5235489489, 'qualifierId': 141, 'value': '14.7'}, {'id': 5235489485, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235489487, 'qualifierId': 140, 'value': '18.9'}, {'id': 5235489491, 'qualifierId': 212, 'value': '9.0'}, {'id': 5235489495, 'qualifierId': 213, 'value': '3.83'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;18,9;;;9,0;14,7;3,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;18,9;14,7;;;;;;;0;0;1;5;The Town;65;DR;1,0
2724806749;23;1;1;1;7;dqx48fglv1l96cyrmjdod0xec;0;20,4;12,6;2024-09-22T22:05:37.794Z;2024-09-22T22:05:42Z;[{'id': 5235489743, 'qualifierId': 141, 'value': '0.0'}, {'id': 5235489739, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235489737, 'qualifierId': 155}, {'id': 5235489741, 'qualifierId': 140, 'value': '60.0'}, {'id': 5235489745, 'qualifierId': 212, 'value': '42.7'}, {'id': 5235489747, 'qualifierId': 213, 'value': '6.05'}, {'id': 5235489749, 'qualifierId': 1}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;60,0;;;42,7;0,0;6,05;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;60,0;0,0;;;;;;;0;0;1;7;The Town;67;DL;1,0
2724806835;10;5;1;1;12;ew2zirzye0sw1txr2m33nr25y;1;41,2;101,7;2024-09-22T22:05:42.454Z;2024-09-22T22:08:18Z;[{'id': 5235490177, 'qualifierId': 347}, {'id': 5235490175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235490195, 'qualifierId': 233, 'value': '24'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;24,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;1;12;St. Louis City II;72;DC;1,0
2724806753;24;5;1;1;12;dqx48fglv1l96cyrmjdod0xec;0;58,8;-1,7;2024-09-22T22:05:42.454Z;2024-09-22T22:08:18Z;[{'id': 5235489755, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235490219, 'qualifierId': 233, 'value': '10'}, {'id': 5235489759, 'qualifierId': 347}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;10,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;1;12;The Town;72;DL;1,0
