id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Direct;value_Foul;value_Cross;value_Chipped;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_Head;value_FirstTouch;value_IndividualPlay;value_High;value_NotAssisted;value_Volley;value_GoalmouthZ;value_MisHit;value_GkY;value_GkX;value_OutOfBoxCentre;value_SetPiece;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Left;value_CornerTaken;value_LayOff;value_RightFooted;value_HighGkIntervention;value_AttemptedTackle;value_FlickOn;value_TouchTypePass;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_Assisted;value_RegularPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_Straight;value_DrivenCross;value_NotVisible;value_BoxCentre;value_Blocked;value_BlockedY;value_LowCentre;value_BlockedX;value_DefBlock;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_SwitchOfPlay;value_BlockedPass;value_CloseLeft;value_NotPastGoalLine;value_Hands;value_ParriedSafe;value_Diving;value_OwnPlayer;value_MediumGkIntervention;value_PullBack;value_ThroughBall;value_OtherBodyPart;value_Caught;value_Standing;value_ShirtPull/Holding;value_SwerveLeft;value_DrinksBreak;value_RefereeDelay;value_Defensive1V1;value_TacticalFoul;value_YellowCard;value_BlockedClearance;value_Collected;value_HighClaim;value_Minutes;value_IncorrectOutOfPlayDecision;value_BoxRight;value_FreeKick;value_ByWall;value_GoalShotGameClock;value_GoalShotTimestamp;value_BigChance;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseRightAndHigh;value_FastBreak;value_SwerveRight;value_CloseRight;value_ParriedDanger;value_RecklessOffence;value_Argument;value_BoxLeft;value_NotRetreating;value_LowRight;value_Deflection;value_LowLeft;value_GkKickFromHands;value_Reaching;value_Handball;value_HitWoodwork;value_HitBar;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701083157;148;1;1;17;20;8o8m08he36u0j4w08aj2iodn8;1;11,5;54,8;2024-07-14T20:22:19.814Z;2024-07-14T20:22:25Z;[{'id': 5104965159, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104965163, 'qualifierId': 141, 'value': '27.3'}, {'id': 5104965165, 'qualifierId': 212, 'value': '23.7'}, {'id': 5104965161, 'qualifierId': 140, 'value': '25.4'}, {'id': 5104965167, 'qualifierId': 213, 'value': '5.38'}];3oca1lvb4fr3l6efbstc8k6ad;S. Richey;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;25,4;23,7;27,3;;5,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;25,4;27,3;;;;;;;0;0;17;20;New York City II;1040;GK;1,0
2701083185;149;1;1;17;25;8o8m08he36u0j4w08aj2iodn8;1;27,6;28,9;2024-07-14T20:22:24.919Z;2024-07-14T20:22:30Z;[{'id': 5104965299, 'qualifierId': 141, 'value': '49.3'}, {'id': 5104965295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104965301, 'qualifierId': 212, 'value': '17.5'}, {'id': 5104965303, 'qualifierId': 213, 'value': '2.22'}, {'id': 5104965297, 'qualifierId': 140, 'value': '17.5'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;17,5;17,5;49,3;;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;17,5;49,3;;;;;;;0;0;17;25;New York City II;1045;DL;1,0
2701083205;150;1;1;17;31;8o8m08he36u0j4w08aj2iodn8;1;18,8;50,3;2024-07-14T20:22:30.423Z;2024-07-14T20:22:34Z;[{'id': 5104965417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104965419, 'qualifierId': 140, 'value': '26.6'}, {'id': 5104965423, 'qualifierId': 212, 'value': '19.9'}, {'id': 5104965421, 'qualifierId': 141, 'value': '23.6'}, {'id': 5104965425, 'qualifierId': 213, 'value': '5.14'}];3oca1lvb4fr3l6efbstc8k6ad;S. Richey;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;26,6;19,9;23,6;;5,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;26,6;23,6;;;;;;;0;0;17;31;New York City II;1051;GK;1,0
2701083223;151;1;1;17;35;8o8m08he36u0j4w08aj2iodn8;1;29,0;22,7;2024-07-14T20:22:34.630Z;2024-07-14T20:22:37Z;[{'id': 5104965515, 'qualifierId': 212, 'value': '14.1'}, {'id': 5104965511, 'qualifierId': 140, 'value': '40.0'}, {'id': 5104965513, 'qualifierId': 141, 'value': '34.5'}, {'id': 5104965509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104965517, 'qualifierId': 213, 'value': '0.61'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;40,0;14,1;34,5;;0,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;40,0;34,5;;;;;;;0;0;17;35;New York City II;1055;DL;1,0
2701083243;152;1;1;17;38;8o8m08he36u0j4w08aj2iodn8;1;43,0;36,1;2024-07-14T20:22:37.446Z;2024-07-14T20:22:42Z;[{'id': 5104965647, 'qualifierId': 140, 'value': '70.5'}, {'id': 5104965653, 'qualifierId': 213, 'value': '0.42'}, {'id': 5104965651, 'qualifierId': 212, 'value': '31.6'}, {'id': 5104965645, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104965649, 'qualifierId': 141, 'value': '54.9'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;70,5;31,6;54,9;;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;70,5;54,9;;;;;;;0;0;17;38;New York City II;1058;FW;1,0
2701083249;153;1;1;17;42;8o8m08he36u0j4w08aj2iodn8;1;70,4;46,6;2024-07-14T20:22:41.894Z;2024-07-14T20:22:43Z;[{'id': 5104965685, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104965691, 'qualifierId': 212, 'value': '3.6'}, {'id': 5104965693, 'qualifierId': 213, 'value': '1.42'}, {'id': 5104965689, 'qualifierId': 141, 'value': '51.8'}, {'id': 5104965687, 'qualifierId': 140, 'value': '70.9'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;70,9;3,6;51,8;;1,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;70,9;51,8;;;;;;;0;0;17;42;New York City II;1062;ML;1,0
2701083263;154;1;1;17;44;8o8m08he36u0j4w08aj2iodn8;1;71,0;54,8;2024-07-14T20:22:43.286Z;2024-07-14T20:22:46Z;[{'id': 5104965763, 'qualifierId': 141, 'value': '80.2'}, {'id': 5104965759, 'qualifierId': 56, 'value': 'Left'}, {'id': 5104965765, 'qualifierId': 212, 'value': '21.1'}, {'id': 5104965761, 'qualifierId': 140, 'value': '82.6'}, {'id': 5104965767, 'qualifierId': 213, 'value': '0.96'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;82,6;21,1;80,2;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;82,6;80,2;;;;;;;0;0;17;44;New York City II;1064;MC;1,0
2701083271;155;1;1;17;47;8o8m08he36u0j4w08aj2iodn8;0;84,3;73,5;2024-07-14T20:22:46.646Z;2024-07-14T20:22:51Z;[{'id': 5104965817, 'qualifierId': 141, 'value': '70.0'}, {'id': 5104966001, 'qualifierId': 286}, {'id': 5104965813, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104965995, 'qualifierId': 236}, {'id': 5104965815, 'qualifierId': 140, 'value': '83.8'}, {'id': 5104965819, 'qualifierId': 212, 'value': '2.4'}, {'id': 5104965821, 'qualifierId': 213, 'value': '4.50'}, {'id': 5104965997, 'qualifierId': 233, 'value': '220'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;83,8;2,4;70,0;;4,5;;;;;;;220,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;83,8;70,0;;;;;;;0;0;17;47;New York City II;1067;DC;1,0
2701083315;220;74;1;17;47;6ddsx316t3j0z6nolrky9k4r8;1;18,5;28,2;2024-07-14T20:22:46.647Z;2024-07-14T20:34:13Z;[{'id': 5104965969, 'qualifierId': 285}, {'id': 5104966021, 'qualifierId': 233, 'value': '155'}, {'id': 5104965967, 'qualifierId': 56, 'value': 'Back'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;e0njtyyivdp1qao664u7ug7x0;Blocked Pass;;;;;;;;;;;;;;;;;;;;;155,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;17;47;Chicago Fire II;1067;AMR;1,0
2701083325;156;5;1;17;51;8o8m08he36u0j4w08aj2iodn8;1;81,9;101,0;2024-07-14T20:22:50.742Z;2024-07-14T20:22:53Z;[{'id': 5104966057, 'qualifierId': 233, 'value': '221'}, {'id': 5104966039, 'qualifierId': 347}, {'id': 5104966037, 'qualifierId': 56, 'value': 'Left'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;221,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;17;51;New York City II;1071;DC;1,0
2701083331;221;5;1;17;51;6ddsx316t3j0z6nolrky9k4r8;0;18,1;-1,0;2024-07-14T20:22:50.742Z;2024-07-14T20:34:08Z;[{'id': 5104966061, 'qualifierId': 233, 'value': '156'}, {'id': 5104966055, 'qualifierId': 347}, {'id': 5104966053, 'qualifierId': 56, 'value': 'Back'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;156,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;17;51;Chicago Fire II;1071;AMR;1,0
2701083369;157;1;1;18;0;8o8m08he36u0j4w08aj2iodn8;1;84,1;100,0;2024-07-14T20:22:59.718Z;2024-07-14T20:23:03Z;[{'id': 5104966305, 'qualifierId': 212, 'value': '18.9'}, {'id': 5104966299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104966301, 'qualifierId': 140, 'value': '78.0'}, {'id': 5104966303, 'qualifierId': 141, 'value': '75.4'}, {'id': 5104966297, 'qualifierId': 107}, {'id': 5104966307, 'qualifierId': 213, 'value': '4.37'}];b3xoqrbmua9uzr0tw8kmnw9as;C. Cupps;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;78,0;18,9;75,4;;4,37;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;78,0;75,4;;;;;;;0;0;18;0;New York City II;1080;DC;1,0
2701083385;158;1;1;18;4;8o8m08he36u0j4w08aj2iodn8;1;76,1;74,2;2024-07-14T20:23:03.190Z;2024-07-14T20:23:06Z;[{'id': 5104966379, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104966387, 'qualifierId': 213, 'value': '0.91'}, {'id': 5104966385, 'qualifierId': 212, 'value': '3.6'}, {'id': 5104966381, 'qualifierId': 140, 'value': '78.2'}, {'id': 5104966383, 'qualifierId': 141, 'value': '78.4'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;78,2;3,6;78,4;;0,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;78,2;78,4;;;;;;;0;0;18;4;New York City II;1084;FW;1,0
2701083393;159;1;1;18;6;8o8m08he36u0j4w08aj2iodn8;0;77,6;78,8;2024-07-14T20:23:05.358Z;2024-07-14T20:23:16Z;[{'id': 5104966417, 'qualifierId': 140, 'value': '74.7'}, {'id': 5104966415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104966419, 'qualifierId': 141, 'value': '78.8'}, {'id': 5104966421, 'qualifierId': 212, 'value': '3.0'}, {'id': 5104966423, 'qualifierId': 213, 'value': '3.14'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;74,7;3,0;78,8;;3,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;74,7;78,8;;;;;;;0;0;18;6;New York City II;1086;FW;1,0
2701083387;222;49;1;18;7;6ddsx316t3j0z6nolrky9k4r8;1;38,9;10,9;2024-07-14T20:23:06.625Z;2024-07-14T20:23:06Z;[];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;18;7;Chicago Fire II;1087;AMC;1,0
2701083455;223;1;1;18;13;6ddsx316t3j0z6nolrky9k4r8;1;67,4;40,7;2024-07-14T20:23:12.129Z;2024-07-14T20:23:19Z;[{'id': 5104966757, 'qualifierId': 141, 'value': '23.6'}, {'id': 5104966753, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104966761, 'qualifierId': 213, 'value': '5.84'}, {'id': 5104966755, 'qualifierId': 140, 'value': '90.6'}, {'id': 5104966759, 'qualifierId': 212, 'value': '27.0'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;90,6;27,0;23,6;;5,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;90,6;23,6;;;;;;;0;0;18;13;Chicago Fire II;1093;AMC;1,0
2701083471;224;1;1;18;20;6ddsx316t3j0z6nolrky9k4r8;1;88,5;16,5;2024-07-14T20:23:19.139Z;2024-07-14T20:23:22Z;[{'id': 5104966835, 'qualifierId': 140, 'value': '77.6'}, {'id': 5104966841, 'qualifierId': 213, 'value': '2.71'}, {'id': 5104966839, 'qualifierId': 212, 'value': '12.6'}, {'id': 5104966833, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104966837, 'qualifierId': 141, 'value': '24.3'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;77,6;12,6;24,3;;2,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;77,6;24,3;;;;;;;0;0;18;20;Chicago Fire II;1100;FW;1,0
2701083479;225;1;1;18;23;6ddsx316t3j0z6nolrky9k4r8;0;77,6;24,3;2024-07-14T20:23:22.161Z;2024-07-14T20:23:23Z;[{'id': 5104966863, 'qualifierId': 155}, {'id': 5104966875, 'qualifierId': 1}, {'id': 5104966867, 'qualifierId': 140, 'value': '91.5'}, {'id': 5104966869, 'qualifierId': 141, 'value': '70.3'}, {'id': 5104966865, 'qualifierId': 56, 'value': 'Center'}, {'id': 5104966871, 'qualifierId': 212, 'value': '34.5'}, {'id': 5104966873, 'qualifierId': 213, 'value': '1.13'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;91,5;34,5;70,3;;1,13;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;91,5;70,3;;;;;;;0;0;18;23;Chicago Fire II;1103;AMC;1,0
2701083487;160;12;1;18;25;8o8m08he36u0j4w08aj2iodn8;1;8,5;36,7;2024-07-14T20:23:24.054Z;2024-07-14T20:23:26Z;[{'id': 5104966921, 'qualifierId': 212, 'value': '11.1'}, {'id': 5104966923, 'qualifierId': 213, 'value': '6.26'}, {'id': 5104966919, 'qualifierId': 141, 'value': '36.3'}, {'id': 5104966927, 'qualifierId': 15}, {'id': 5104966911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104966915, 'qualifierId': 140, 'value': '19.1'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Clearance;;;;;;;;;;19,1;11,1;36,3;;6,26;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;19,1;36,3;;;;;;;0;0;18;25;New York City II;1105;DR;1,0
2701083505;161;50;1;18;27;8o8m08he36u0j4w08aj2iodn8;1;21,8;38,2;2024-07-14T20:23:26.807Z;2024-07-14T20:23:28Z;[{'id': 5104967061, 'qualifierId': 233, 'value': '226'}, {'id': 5104967043, 'qualifierId': 285}, {'id': 5104967041, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Dispossessed;;;;;;;;;;;;;;;;;;;;;226,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;18;27;New York City II;1107;MR;1,0
2701083507;226;7;1;18;27;6ddsx316t3j0z6nolrky9k4r8;0;78,2;61,8;2024-07-14T20:23:26.808Z;2024-07-19T14:14:22Z;[{'id': 5104967057, 'qualifierId': 233, 'value': '161'}, {'id': 5108993191, 'qualifierId': 385}, {'id': 5104967055, 'qualifierId': 286}, {'id': 5104967053, 'qualifierId': 56, 'value': 'Center'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;e0njtyyivdp1qao664u7ug7x0;Tackle;;;;;;;;;;;;;;;;;;;;;161,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;18;27;Chicago Fire II;1107;DC;1,0
2701083509;162;43;1;18;29;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-07-14T20:23:28.934Z;2024-07-19T14:14:50Z;[{'id': 5108993269, 'qualifierId': 144, 'value': '49'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;e0njtyyivdp1qao664u7ug7x0;Deleted event;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;18;29;New York City II;1109;FW;1,0
2701083521;163;1;1;18;30;8o8m08he36u0j4w08aj2iodn8;1;21,3;52,7;2024-07-14T20:23:29.126Z;2024-07-14T20:23:34Z;[{'id': 5104967161, 'qualifierId': 155}, {'id': 5104967163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104967167, 'qualifierId': 141, 'value': '12.3'}, {'id': 5104967165, 'qualifierId': 140, 'value': '32.7'}, {'id': 5104967171, 'qualifierId': 213, 'value': '5.12'}, {'id': 5104967169, 'qualifierId': 212, 'value': '30.0'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;32,7;30,0;12,3;;5,12;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;32,7;12,3;;;;;;;0;0;18;30;New York City II;1110;FW;1,0
2701827917;802;49;1;18;33;8o8m08he36u0j4w08aj2iodn8;1;35,5;6,9;2024-07-14T20:23:32.227Z;2024-07-19T14:14:58Z;[];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;18;33;New York City II;1113;DR;1,0
2701083541;164;1;1;18;34;8o8m08he36u0j4w08aj2iodn8;1;34,5;8,0;2024-07-14T20:23:33.974Z;2024-07-14T20:23:39Z;[{'id': 5104967277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5104967283, 'qualifierId': 212, 'value': '7.8'}, {'id': 5104967281, 'qualifierId': 141, 'value': '19.4'}, {'id': 5104967279, 'qualifierId': 140, 'value': '34.9'}, {'id': 5104967285, 'qualifierId': 213, 'value': '1.52'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;34,9;7,8;19,4;;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;34,9;19,4;;;;;;;0;0;18;34;New York City II;1114;DR;1,0
