id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_LongBall;value_PassEndY;value_Angle;value_KickOff;value_Length;value_PassEndX;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Chipped;value_Overrun;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_Blocked;value_GkX;value_GoalmouthZ;value_GkY;value_BoxLeft;value_RegularPlay;value_FirstTouch;value_RelatedEventId;value_RightFooted;value_LowLeft;value_BlockedX;value_BlockedY;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_FromCorner;value_LowCentre;value_BoxCentre;value_Collected;value_Stooping;value_Hands;value_NotVisible;value_Head;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_InSwinger;value_AttemptedTackle;value_Defensive1V1;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FlickOn;value_SwitchOfPlay;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxCentre;value_NotAssisted;value_MediumGkIntervention;value_PullBack;value_OverhitCross;value_GkKickFromHands;value_BoxDeepLeft;value_SixYardBlocked;value_TakeOnOvertake;value_YellowCard;value_AdvantagePlayed;value_RecklessOffence;value_SetPiece;value_High;value_BoxRight;value_OutOfBoxDeepLeft;value_FreeKick;value_Minutes;value_CloseHigh;value_EndType;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_Shove/Push;value_TacticalFoul;value_LowRight;value_HighRight;value_Feet;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BlockedCross;value_SwerveLeft;value_NotRetreating;value_ThroughBall;value_Volley;value_Obstruction;value_Argument;value_HighLeft;value_OtherObstacle;value_NotPastGoalLine;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Diving;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_TempShotOn;value_Saved;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717939153;224;1;1;24;42;6ddsx316t3j0z6nolrky9k4r8;1;30,6;43,0;2024-09-06T21:34:16.374Z;2024-09-06T21:34:18Z;[{'id': 5198034727, 'qualifierId': 212, 'value': '12.4'}, {'id': 5198034721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034729, 'qualifierId': 213, 'value': '5.03'}, {'id': 5198034725, 'qualifierId': 141, 'value': '25.7'}, {'id': 5198034723, 'qualifierId': 140, 'value': '34.3'}];d7efidcaz053ml8l4h19i7fmx;L. Barraza;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;25,7;5,03;;12,4;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;34,3;25,7;;;;;;;;0;24;42;Atlanta United II;1482;GK;1,0
2717939157;225;1;1;24;44;6ddsx316t3j0z6nolrky9k4r8;1;34,1;25,1;2024-09-06T21:34:18.486Z;2024-09-06T21:34:20Z;[{'id': 5198034737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034745, 'qualifierId': 213, 'value': '5.10'}, {'id': 5198034741, 'qualifierId': 141, 'value': '5.0'}, {'id': 5198034739, 'qualifierId': 140, 'value': '39.4'}, {'id': 5198034743, 'qualifierId': 212, 'value': '14.8'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;5,0;5,1;;14,8;39,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;39,4;5,0;;;;;;;;0;24;44;Atlanta United II;1484;DL;1,0
2717939159;226;1;1;24;46;6ddsx316t3j0z6nolrky9k4r8;1;39,1;6,5;2024-09-06T21:34:20.022Z;2024-09-06T21:34:22Z;[{'id': 5198034759, 'qualifierId': 140, 'value': '33.9'}, {'id': 5198034761, 'qualifierId': 141, 'value': '23.5'}, {'id': 5198034765, 'qualifierId': 213, 'value': '2.01'}, {'id': 5198034763, 'qualifierId': 212, 'value': '12.8'}, {'id': 5198034757, 'qualifierId': 56, 'value': 'Back'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;23,5;2,01;;12,8;33,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;33,9;23,5;;;;;;;;0;24;46;Atlanta United II;1486;AMC;1,0
2717939161;227;1;1;24;48;6ddsx316t3j0z6nolrky9k4r8;0;34,1;23,0;2024-09-06T21:34:22.150Z;2024-09-06T21:34:23Z;[{'id': 5198034777, 'qualifierId': 213, 'value': '1.23'}, {'id': 5198034769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034773, 'qualifierId': 141, 'value': '35.6'}, {'id': 5198034775, 'qualifierId': 212, 'value': '9.1'}, {'id': 5198034771, 'qualifierId': 140, 'value': '37.0'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;35,6;1,23;;9,1;37,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;37,0;35,6;;;;;;;;0;24;48;Atlanta United II;1488;DL;1,0
2717939165;224;8;1;24;51;erwnez7ksfkns4dqmyr1fhbe;1;71,0;54,6;2024-09-06T21:34:24.867Z;2024-09-10T04:10:41Z;[{'id': 5202961475, 'qualifierId': 384}, {'id': 5198034795, 'qualifierId': 56, 'value': 'Center'}];ah3swx80hoddr239t1r6qg2ga;T. Wolff;;;f3qnsnvpm43xj0644j2qikyl0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;24;51;New York City II;1491;FW;1,0
2717939167;225;49;1;24;51;erwnez7ksfkns4dqmyr1fhbe;1;62,5;59,9;2024-09-06T21:34:25.828Z;2024-09-06T21:34:25Z;[];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f3qnsnvpm43xj0644j2qikyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;24;51;New York City II;1491;AMC;1,0
2717939177;226;1;1;24;52;erwnez7ksfkns4dqmyr1fhbe;1;62,5;59,9;2024-09-06T21:34:26.243Z;2024-09-06T21:34:29Z;[{'id': 5198034837, 'qualifierId': 213, 'value': '0.74'}, {'id': 5198034831, 'qualifierId': 140, 'value': '83.9'}, {'id': 5198034835, 'qualifierId': 212, 'value': '30.4'}, {'id': 5198034833, 'qualifierId': 141, 'value': '90.0'}, {'id': 5198034829, 'qualifierId': 56, 'value': 'Left'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;90,0;0,74;;30,4;83,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;83,9;90,0;;;;;;;;0;24;52;New York City II;1492;AMC;1,0
2717939181;227;1;1;24;55;erwnez7ksfkns4dqmyr1fhbe;0;89,5;89,4;2024-09-06T21:34:29.059Z;2024-09-10T04:12:21Z;[{'id': 5198034855, 'qualifierId': 155}, {'id': 5198034859, 'qualifierId': 140, 'value': '93.2'}, {'id': 5198034857, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198034863, 'qualifierId': 212, 'value': '26.4'}, {'id': 5198034865, 'qualifierId': 213, 'value': '4.86'}, {'id': 5202961617, 'qualifierId': 224}, {'id': 5198034861, 'qualifierId': 141, 'value': '51.0'}, {'id': 5202961619, 'qualifierId': 72}, {'id': 5198034853, 'qualifierId': 2}];3vlv0gwh5fgwri12fkn4k2stm;E. Mosquera;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;51,0;4,86;;26,4;93,2;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;93,2;51,0;;;;;;;;0;24;55;New York City II;1495;AML;1,0
2717939183;228;52;1;24;57;6ddsx316t3j0z6nolrky9k4r8;1;8,7;45,4;2024-09-06T21:34:31.054Z;2024-09-10T04:12:26Z;[{'id': 5202961633, 'qualifierId': 377}];d7efidcaz053ml8l4h19i7fmx;L. Barraza;;;f3qnsnvpm43xj0644j2qikyl0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;24;57;Atlanta United II;1497;GK;1,0
2717939187;229;1;1;24;59;6ddsx316t3j0z6nolrky9k4r8;1;14,2;43,7;2024-09-06T21:34:32.863Z;2024-09-06T21:34:39Z;[{'id': 5198034895, 'qualifierId': 287}, {'id': 5198034891, 'qualifierId': 213, 'value': '5.54'}, {'id': 5198034887, 'qualifierId': 141, 'value': '5.0'}, {'id': 5198034885, 'qualifierId': 140, 'value': '41.7'}, {'id': 5198034889, 'qualifierId': 212, 'value': '39.1'}, {'id': 5198034881, 'qualifierId': 123}, {'id': 5198034883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198034913, 'qualifierId': 1}];d7efidcaz053ml8l4h19i7fmx;L. Barraza;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;1,0;5,0;5,54;;39,1;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;41,7;5,0;;;;;;;;0;24;59;Atlanta United II;1499;GK;1,0
2717939201;230;1;1;25;5;6ddsx316t3j0z6nolrky9k4r8;1;61,5;7,4;2024-09-06T21:34:39.494Z;2024-09-06T21:34:42Z;[{'id': 5198034957, 'qualifierId': 141, 'value': '4.0'}, {'id': 5198034959, 'qualifierId': 212, 'value': '7.8'}, {'id': 5198034955, 'qualifierId': 140, 'value': '68.6'}, {'id': 5198034953, 'qualifierId': 56, 'value': 'Right'}, {'id': 5198034961, 'qualifierId': 213, 'value': '5.98'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;4,0;5,98;;7,8;68,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;68,6;4,0;;;;;;;;0;25;5;Atlanta United II;1505;DR;1,0
2717939207;231;1;1;25;8;6ddsx316t3j0z6nolrky9k4r8;1;71,2;17,0;2024-09-06T21:34:42.590Z;2024-09-06T21:34:44Z;[{'id': 5198034997, 'qualifierId': 212, 'value': '8.5'}, {'id': 5198034991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198034999, 'qualifierId': 213, 'value': '1.57'}, {'id': 5198034995, 'qualifierId': 141, 'value': '29.5'}, {'id': 5198034993, 'qualifierId': 140, 'value': '71.2'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;29,5;1,57;;8,5;71,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;71,2;29,5;;;;;;;;0;25;8;Atlanta United II;1508;AMR;1,0
2717939213;232;1;1;25;10;6ddsx316t3j0z6nolrky9k4r8;1;71,0;29,6;2024-09-06T21:34:44.262Z;2024-09-06T21:34:48Z;[{'id': 5198035013, 'qualifierId': 212, 'value': '26.0'}, {'id': 5198035009, 'qualifierId': 140, 'value': '95.7'}, {'id': 5198035011, 'qualifierId': 141, 'value': '32.2'}, {'id': 5198035007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198035015, 'qualifierId': 213, 'value': '0.07'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;32,2;0,07;;26,0;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;95,7;32,2;;;;;;;;0;25;10;Atlanta United II;1510;MC;1,0
2717939215;233;1;1;25;14;6ddsx316t3j0z6nolrky9k4r8;0;98,7;32,3;2024-09-06T21:34:48.127Z;2024-09-06T21:34:51Z;[{'id': 5198035027, 'qualifierId': 212, 'value': '2.8'}, {'id': 5198035041, 'qualifierId': 286}, {'id': 5198035029, 'qualifierId': 213, 'value': '2.47'}, {'id': 5198035021, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198035025, 'qualifierId': 141, 'value': '34.9'}, {'id': 5198035023, 'qualifierId': 140, 'value': '96.6'}, {'id': 5198035037, 'qualifierId': 233, 'value': '228'}, {'id': 5198035059, 'qualifierId': 195}, {'id': 5198035035, 'qualifierId': 236}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;34,9;2,47;;2,8;96,6;;228,0;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;96,6;34,9;;;;;;;;0;25;14;Atlanta United II;1514;AMR;1,0
2717939217;228;74;1;25;14;erwnez7ksfkns4dqmyr1fhbe;1;3,0;65,3;2024-09-06T21:34:48.128Z;2024-09-06T21:42:48Z;[{'id': 5198035033, 'qualifierId': 285}, {'id': 5198035043, 'qualifierId': 233, 'value': '233'}, {'id': 5198035031, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;f3qnsnvpm43xj0644j2qikyl0;Blocked Pass;;;;;;;;;;;;;;;;;;233,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;25;14;New York City II;1514;DC;1,0
2717939223;229;12;1;25;16;erwnez7ksfkns4dqmyr1fhbe;1;13,8;64,5;2024-09-06T21:34:50.659Z;2024-09-10T04:13:00Z;[{'id': 5198035073, 'qualifierId': 212, 'value': '28.9'}, {'id': 5198035069, 'qualifierId': 140, 'value': '41.3'}, {'id': 5198035075, 'qualifierId': 213, 'value': '0.01'}, {'id': 5198035067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198035071, 'qualifierId': 141, 'value': '65.1'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f3qnsnvpm43xj0644j2qikyl0;Clearance;;;;;;;;;;;;65,1;0,01;;28,9;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;41,3;65,1;;;;;;;;0;25;16;New York City II;1516;DC;1,0
2717939225;234;1;1;25;20;6ddsx316t3j0z6nolrky9k4r8;1;64,4;35,3;2024-09-06T21:34:53.863Z;2024-09-06T21:34:55Z;[{'id': 5198035093, 'qualifierId': 141, 'value': '42.4'}, {'id': 5198035087, 'qualifierId': 3}, {'id': 5198035091, 'qualifierId': 140, 'value': '67.7'}, {'id': 5198035095, 'qualifierId': 212, 'value': '5.9'}, {'id': 5198035097, 'qualifierId': 213, 'value': '0.95'}, {'id': 5198035089, 'qualifierId': 56, 'value': 'Center'}];2676930j149yvanqev61emh62;J. Rozhansky;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;42,4;0,95;;5,9;67,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,7;42,4;;;;;;;;0;25;20;Atlanta United II;1520;MC;1,0
2717939227;235;1;1;25;21;6ddsx316t3j0z6nolrky9k4r8;1;67,7;42,4;2024-09-06T21:34:55.190Z;2024-09-06T21:34:57Z;[{'id': 5198035131, 'qualifierId': 213, 'value': '4.64'}, {'id': 5198035123, 'qualifierId': 56, 'value': 'Right'}, {'id': 5198035125, 'qualifierId': 140, 'value': '66.5'}, {'id': 5198035129, 'qualifierId': 212, 'value': '17.7'}, {'id': 5198035127, 'qualifierId': 141, 'value': '16.4'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;16,4;4,64;;17,7;66,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;66,5;16,4;;;;;;;;0;25;21;Atlanta United II;1521;AMC;1,0
2717939231;236;1;1;25;23;6ddsx316t3j0z6nolrky9k4r8;1;66,7;15,5;2024-09-06T21:34:57.358Z;2024-09-10T04:13:16Z;[{'id': 5198035137, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198035145, 'qualifierId': 213, 'value': '1.12'}, {'id': 5198035141, 'qualifierId': 141, 'value': '24.8'}, {'id': 5198035139, 'qualifierId': 140, 'value': '69.6'}, {'id': 5198035143, 'qualifierId': 212, 'value': '7.0'}];5bjavs7mhqjh1tlrfp4vj7od0;J. Lopez;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;24,8;1,12;;7,0;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,6;24,8;;;;;;;;0;25;23;Atlanta United II;1523;DR;1,0
2717939233;237;1;1;25;26;6ddsx316t3j0z6nolrky9k4r8;1;71,3;14,3;2024-09-06T21:35:00.590Z;2024-09-06T21:35:02Z;[{'id': 5198035151, 'qualifierId': 56, 'value': 'Right'}, {'id': 5198035159, 'qualifierId': 213, 'value': '5.57'}, {'id': 5198035155, 'qualifierId': 141, 'value': '9.4'}, {'id': 5198035153, 'qualifierId': 140, 'value': '75.0'}, {'id': 5198035157, 'qualifierId': 212, 'value': '5.1'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;9,4;5,57;;5,1;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;75,0;9,4;;;;;;;;0;25;26;Atlanta United II;1526;AMC;1,0
2717939239;238;1;1;25;28;6ddsx316t3j0z6nolrky9k4r8;0;78,5;9,7;2024-09-06T21:35:01.982Z;2024-09-06T21:35:04Z;[{'id': 5198035171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198035179, 'qualifierId': 213, 'value': '0.48'}, {'id': 5198035175, 'qualifierId': 141, 'value': '28.0'}, {'id': 5198035177, 'qualifierId': 212, 'value': '26.7'}, {'id': 5198035173, 'qualifierId': 140, 'value': '100.0'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;28,0;0,48;;26,7;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;100,0;28,0;;;;;;;;0;25;28;Atlanta United II;1528;MC;1,0
2717939261;230;5;1;25;29;erwnez7ksfkns4dqmyr1fhbe;1;-1,0;72,2;2024-09-06T21:35:03.845Z;2024-09-06T21:35:18Z;[{'id': 5198035281, 'qualifierId': 233, 'value': '239'}, {'id': 5198035275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198035277, 'qualifierId': 346}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;f3qnsnvpm43xj0644j2qikyl0;Out;;;;;;;;;;;;;;;;;;239,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;25;29;New York City II;1529;DC;1,0
2717939241;239;5;1;25;29;6ddsx316t3j0z6nolrky9k4r8;0;101,0;27,8;2024-09-06T21:35:03.845Z;2024-09-06T21:39:46Z;[{'id': 5198035181, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198035285, 'qualifierId': 233, 'value': '230'}, {'id': 5198035183, 'qualifierId': 346}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f3qnsnvpm43xj0644j2qikyl0;Out;;;;;;;;;;;;;;;;;;230,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;25;29;Atlanta United II;1529;MC;1,0
2717939265;231;1;1;25;43;erwnez7ksfkns4dqmyr1fhbe;1;5,0;63,0;2024-09-06T21:35:17.747Z;2024-09-06T21:35:20Z;[{'id': 5198035303, 'qualifierId': 124}, {'id': 5198035313, 'qualifierId': 213, 'value': '4.55'}, {'id': 5198035307, 'qualifierId': 140, 'value': '3.1'}, {'id': 5198035311, 'qualifierId': 212, 'value': '12.1'}, {'id': 5198035309, 'qualifierId': 141, 'value': '45.4'}, {'id': 5198035305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198035317, 'qualifierId': 237}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;45,4;4,55;;12,1;3,1;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;3,1;45,4;;;;;;;;0;25;43;New York City II;1543;DC;1,0
