id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_FlickOn;value_TouchTypeControl;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_OutOfPlay;value_Defensive1V1;value_TakeOnSpace;value_ShirtPull/Holding;value_TakeOnOvertake;value_TouchTypeClearance;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_SwerveLeft;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RightFooted;value_LowCentre;value_GoalmouthY;value_Diving;value_Hands;value_ParriedSafe;value_LowGkIntervention;value_Right;value_Left;value_CornerNotTaken;value_Cross;value_OutSwinger;value_CornerTaken;value_HighGkIntervention;value_LeftFooted;value_HighClaim;value_KeeperThrow;value_OverArm;value_LeadingToGoal;value_RegularPlay;value_Assist;value_IntentionalAssist;value_Assisted;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkX;value_RelatedError1Id;value_Volley;value_GkY;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxCentre;value_FirstTouch;value_InSwinger;value_Head;value_Unchallenged;value_Straight;value_DrivenCross;value_NotVisible;value_Shove/Push;value_BlockedCross;value_Handball;value_OtherObstacle;value_BallHitsReferee;value_Blocked;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_IndividualPlay;value_Deflection;value_LowRight;value_Collected;value_ThrowInSetPiece;value_SixYardBlocked;value_InjuredPlayerId;value_Injury;value_Overrun;value_RecklessOffence;value_SwitchOfPlay;value_OverhitCross;value_PullBack;value_LowLeft;value_BoxLeft;value_Minutes;value_High;value_EndType;value_CloseLeft;value_SavedOffLine;value_LastLine;value_SmallBoxRight;value_Feet;value_Stooping;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_FantasyAssistedBy;value_HighLeft;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_Scored;value_FastBreak;value_FromCorner;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxCentre;value_MediumGkIntervention;value_OtherBodyPart;value_ParriedDanger;value_HighRight;value_HitWoodwork;value_HitRightPost;value_TempShotOn;value_AerialFoul;value_TimeWasting;value_MisHit;value_SetPiece;value_GkHoof;value_HighCentre;value_GoesToPenalties;value_Saved;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663277257;47;1;1;0;9;4g68p0t2f5jzhzfr67i2rj1ex;1;44,9;8,8;2024-03-24T21:04:22.487Z;2024-03-24T21:09:22Z;[{'id': 4899371799, 'qualifierId': 141, 'value': '10.6'}, {'id': 4899371801, 'qualifierId': 212, 'value': '5.3'}, {'id': 4899371795, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899371797, 'qualifierId': 140, 'value': '40.0'}, {'id': 4899371803, 'qualifierId': 213, 'value': '2.91'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;5,3;40,0;;2,91;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;40,0;10,6;;;;;;;;0;0;9;Inter Miami II;9;MR;1,0
2663276377;16;1;1;0;9;4g68p0t2f5jzhzfr67i2rj1ex;1;39,5;14,1;2024-03-24T21:04:23.012Z;2024-03-24T21:46:21Z;[{'id': 4899366885, 'qualifierId': 157}, {'id': 4899366893, 'qualifierId': 212, 'value': '21.7'}, {'id': 4899366897, 'qualifierId': 1}, {'id': 4899366891, 'qualifierId': 141, 'value': '13.1'}, {'id': 4899366889, 'qualifierId': 140, 'value': '60.2'}, {'id': 4899366895, 'qualifierId': 213, 'value': '6.25'}, {'id': 4899366887, 'qualifierId': 56, 'value': 'Right'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;21,7;60,2;;6,25;13,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;60,2;13,1;;;;;;;;0;0;9;Inter Miami II;9;MC;1,0
2663275861;5;43;1;0;11;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-24T21:04:24.179Z;2024-03-24T21:10:51Z;[{'id': 4899374783, 'qualifierId': 144, 'value': '49'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;11;Inter Miami II;11;MR;1,0
2663275867;6;43;1;0;11;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-24T21:04:24.760Z;2024-03-24T21:12:19Z;[{'id': 4899364071, 'qualifierId': 155, 'value': '0'}, {'id': 4899364077, 'qualifierId': 141, 'value': '7.4'}, {'id': 4899378269, 'qualifierId': 144, 'value': '1'}, {'id': 4899364081, 'qualifierId': 213, 'value': '0.03'}, {'id': 4899364075, 'qualifierId': 140, 'value': '59.1'}, {'id': 4899364079, 'qualifierId': 212, 'value': '24.2'}, {'id': 4899364073, 'qualifierId': 56, 'value': 'Right'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Deleted event;;;;;;;;;;;24,2;59,1;;0,03;7,4;;;;;;;1,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;59,1;7,4;;;;;;;;0;0;11;Inter Miami II;11;MR;1,0
2663277725;53;44;1;0;11;4g68p0t2f5jzhzfr67i2rj1ex;1;63,9;12,6;2024-03-24T21:04:24.843Z;2024-03-24T21:46:24Z;[{'id': 4899374487, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899437275, 'qualifierId': 233, 'value': '6'}, {'id': 4899374489, 'qualifierId': 286}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;btn4yv7vq02d43eueyko1nwno;Aerial;;;;;;;;;;;;;;;;;;;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;11;Inter Miami II;11;FW;1,0
2663275873;6;44;1;0;11;c7c4wwva2u1vb3rr7rwava044;0;36,1;87,4;2024-03-24T21:04:24.844Z;2024-03-24T21:46:25Z;[{'id': 4899437279, 'qualifierId': 233, 'value': '53'}, {'id': 4899364121, 'qualifierId': 285}, {'id': 4899364119, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;btn4yv7vq02d43eueyko1nwno;Aerial;;;;;;;;;;;;;;;;;;1,0;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;11;New York RB II;11;DC;1,0
2663289607;374;1;1;0;11;4g68p0t2f5jzhzfr67i2rj1ex;0;54,3;8,9;2024-03-24T21:04:24.855Z;2024-03-24T21:46:33Z;[{'id': 4899437627, 'qualifierId': 213, 'value': '0.35'}, {'id': 4899437623, 'qualifierId': 141, 'value': '9.4'}, {'id': 4899437615, 'qualifierId': 3}, {'id': 4899437621, 'qualifierId': 140, 'value': '55.2'}, {'id': 4899437619, 'qualifierId': 56, 'value': 'Right'}, {'id': 4899437617, 'qualifierId': 168}, {'id': 4899437625, 'qualifierId': 212, 'value': '1.0'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;1,0;55,2;;0,35;9,4;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;55,2;9,4;;;;;;;;0;0;11;Inter Miami II;11;FW;1,0
2663289883;490;61;1;0;13;c7c4wwva2u1vb3rr7rwava044;1;40,0;71,2;2024-03-24T21:04:26.427Z;2024-03-24T21:47:30Z;[{'id': 4899439103, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;btn4yv7vq02d43eueyko1nwno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;13;New York RB II;13;DC;1,0
2663289419;367;50;1;0;14;4g68p0t2f5jzhzfr67i2rj1ex;1;65,5;23,2;2024-03-24T21:04:27.894Z;2024-03-24T21:45:47Z;[{'id': 4899436535, 'qualifierId': 233, 'value': '7'}, {'id': 4899436419, 'qualifierId': 286}, {'id': 4899436417, 'qualifierId': 56, 'value': 'Center'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Dispossessed;;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;0;14;Inter Miami II;14;MR;1,0
2663275889;7;7;1;0;14;c7c4wwva2u1vb3rr7rwava044;1;34,5;76,8;2024-03-24T21:04:27.895Z;2024-03-27T13:54:37Z;[{'id': 4899364189, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364191, 'qualifierId': 285}, {'id': 4901968485, 'qualifierId': 383}, {'id': 4899436517, 'qualifierId': 233, 'value': '367'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Tackle;;;;;;;;;;;;;;;;;;1,0;367,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;14;New York RB II;14;MC;1,0
2663275895;8;49;1;0;18;c7c4wwva2u1vb3rr7rwava044;1;42,1;70,2;2024-03-24T21:04:31.163Z;2024-03-24T21:04:32Z;[];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;18;New York RB II;18;MC;1,0
2663275905;9;1;1;0;18;c7c4wwva2u1vb3rr7rwava044;1;41,3;64,6;2024-03-24T21:04:31.531Z;2024-03-24T21:04:33Z;[{'id': 4899364247, 'qualifierId': 213, 'value': '4.00'}, {'id': 4899364243, 'qualifierId': 141, 'value': '37.4'}, {'id': 4899364239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364241, 'qualifierId': 140, 'value': '26.0'}, {'id': 4899364245, 'qualifierId': 212, 'value': '24.5'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;24,5;26,0;;4,0;37,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,0;37,4;;;;;;;;0;0;18;New York RB II;18;MC;1,0
2663275911;10;1;1;0;20;c7c4wwva2u1vb3rr7rwava044;1;26,8;32,1;2024-03-24T21:04:33.451Z;2024-03-24T21:04:36Z;[{'id': 4899364299, 'qualifierId': 212, 'value': '5.6'}, {'id': 4899364293, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364295, 'qualifierId': 140, 'value': '22.6'}, {'id': 4899364301, 'qualifierId': 213, 'value': '2.48'}, {'id': 4899364297, 'qualifierId': 141, 'value': '37.1'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;5,6;22,6;;2,48;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;22,6;37,1;;;;;;;;0;0;20;New York RB II;20;DR;1,0
2663275925;11;1;1;0;23;c7c4wwva2u1vb3rr7rwava044;1;23,1;51,9;2024-03-24T21:04:36.492Z;2024-03-27T13:54:53Z;[{'id': 4899364377, 'qualifierId': 212, 'value': '31.0'}, {'id': 4899364373, 'qualifierId': 141, 'value': '95.7'}, {'id': 4899364369, 'qualifierId': 140, 'value': '31.3'}, {'id': 4899364381, 'qualifierId': 213, 'value': '1.29'}, {'id': 4899364365, 'qualifierId': 56, 'value': 'Back'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;31,0;31,3;;1,29;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;31,3;95,7;;;;;;;;0;0;23;New York RB II;23;DL;1,0
2663275937;12;1;1;0;26;c7c4wwva2u1vb3rr7rwava044;1;33,0;87,7;2024-03-24T21:04:39.387Z;2024-03-24T21:04:41Z;[{'id': 4899364423, 'qualifierId': 213, 'value': '4.13'}, {'id': 4899364415, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364419, 'qualifierId': 141, 'value': '69.1'}, {'id': 4899364421, 'qualifierId': 212, 'value': '15.2'}, {'id': 4899364417, 'qualifierId': 140, 'value': '25.0'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;15,2;25,0;;4,13;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;25,0;69,1;;;;;;;;0;0;26;New York RB II;26;DC;1,0
2663275955;13;1;1;0;28;c7c4wwva2u1vb3rr7rwava044;1;25,0;69,9;2024-03-24T21:04:41.548Z;2024-03-24T21:04:47Z;[{'id': 4899364493, 'qualifierId': 213, 'value': '4.60'}, {'id': 4899364485, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364487, 'qualifierId': 140, 'value': '22.9'}, {'id': 4899364489, 'qualifierId': 141, 'value': '41.8'}, {'id': 4899364491, 'qualifierId': 212, 'value': '19.2'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;19,2;22,9;;4,6;41,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;22,9;41,8;;;;;;;;0;0;28;New York RB II;28;DC;1,0
2663275961;14;1;1;0;34;c7c4wwva2u1vb3rr7rwava044;1;25,0;34,3;2024-03-24T21:04:47.388Z;2024-03-24T21:04:49Z;[{'id': 4899364529, 'qualifierId': 212, 'value': '22.6'}, {'id': 4899364531, 'qualifierId': 213, 'value': '1.35'}, {'id': 4899364527, 'qualifierId': 141, 'value': '66.7'}, {'id': 4899364523, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364525, 'qualifierId': 140, 'value': '29.7'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;22,6;29,7;;1,35;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;29,7;66,7;;;;;;;;0;0;34;New York RB II;34;DL;1,0
2663275973;15;1;1;0;36;c7c4wwva2u1vb3rr7rwava044;1;28,0;66,3;2024-03-24T21:04:49.163Z;2024-03-24T21:04:50Z;[{'id': 4899364603, 'qualifierId': 141, 'value': '91.1'}, {'id': 4899364607, 'qualifierId': 213, 'value': '1.26'}, {'id': 4899364605, 'qualifierId': 212, 'value': '17.7'}, {'id': 4899364601, 'qualifierId': 140, 'value': '33.2'}, {'id': 4899364599, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;17,7;33,2;;1,26;91,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;33,2;91,1;;;;;;;;0;0;36;New York RB II;36;DC;1,0
2663275993;16;1;1;0;37;c7c4wwva2u1vb3rr7rwava044;1;33,2;90,9;2024-03-24T21:04:50.572Z;2024-03-24T21:04:52Z;[{'id': 4899364697, 'qualifierId': 141, 'value': '73.8'}, {'id': 4899364701, 'qualifierId': 213, 'value': '3.66'}, {'id': 4899364695, 'qualifierId': 140, 'value': '13.6'}, {'id': 4899364693, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364699, 'qualifierId': 212, 'value': '23.6'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;23,6;13,6;;3,66;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;13,6;73,8;;;;;;;;0;0;37;New York RB II;37;DC;1,0
2663276005;17;1;1;0;39;c7c4wwva2u1vb3rr7rwava044;1;14,8;67,5;2024-03-24T21:04:52.443Z;2024-03-24T21:04:54Z;[{'id': 4899364757, 'qualifierId': 140, 'value': '26.4'}, {'id': 4899364763, 'qualifierId': 213, 'value': '5.78'}, {'id': 4899364759, 'qualifierId': 141, 'value': '57.6'}, {'id': 4899364761, 'qualifierId': 212, 'value': '13.9'}, {'id': 4899364755, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;13,9;26,4;;5,78;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,4;57,6;;;;;;;;0;0;39;New York RB II;39;DC;1,0
2663276009;18;1;1;0;41;c7c4wwva2u1vb3rr7rwava044;1;26,7;56,7;2024-03-24T21:04:54.220Z;2024-03-24T21:04:55Z;[{'id': 4899364807, 'qualifierId': 213, 'value': '2.63'}, {'id': 4899364803, 'qualifierId': 141, 'value': '68.2'}, {'id': 4899364801, 'qualifierId': 140, 'value': '13.5'}, {'id': 4899364799, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364805, 'qualifierId': 212, 'value': '15.9'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;15,9;13,5;;2,63;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;13,5;68,2;;;;;;;;0;0;41;New York RB II;41;MC;1,0
2663276017;19;1;1;0;42;c7c4wwva2u1vb3rr7rwava044;1;13,5;68,2;2024-03-24T21:04:55.804Z;2024-03-24T21:04:57Z;[{'id': 4899364871, 'qualifierId': 141, 'value': '92.3'}, {'id': 4899364867, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899364875, 'qualifierId': 213, 'value': '1.07'}, {'id': 4899364869, 'qualifierId': 140, 'value': '22.0'}, {'id': 4899364873, 'qualifierId': 212, 'value': '18.7'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;18,7;22,0;;1,07;92,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;22,0;92,3;;;;;;;;0;0;42;New York RB II;42;DC;1,0
2663276043;20;1;1;0;44;c7c4wwva2u1vb3rr7rwava044;0;24,2;96,9;2024-03-24T21:04:57.756Z;2024-03-27T13:55:16Z;[{'id': 4899365015, 'qualifierId': 212, 'value': '31.6'}, {'id': 4899365011, 'qualifierId': 140, 'value': '54.3'}, {'id': 4899365009, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899365013, 'qualifierId': 141, 'value': '96.5'}, {'id': 4899365017, 'qualifierId': 213, 'value': '6.27'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;31,6;54,3;;6,27;96,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;54,3;96,5;;;;;;;;0;0;44;New York RB II;44;DC;1,0
2663276045;21;4;1;0;53;c7c4wwva2u1vb3rr7rwava044;1;56,7;91,8;2024-03-24T21:05:06.972Z;2024-03-24T21:05:10Z;[{'id': 4899365041, 'qualifierId': 265}, {'id': 4899365037, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899365069, 'qualifierId': 233, 'value': '7'}, {'id': 4899365035, 'qualifierId': 13}, {'id': 4899365043, 'qualifierId': 286}, {'id': 4899365039, 'qualifierId': 152}];977s1fxwxwxqbged7jln0nka2;Leo Afonso;;;btn4yv7vq02d43eueyko1nwno;Foul;;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;0;53;New York RB II;53;FWL;1,0
